DLiP-ID,T000XU
AATSC5p,-0.031017035484655255
AATSC5s,-0.050550685899817524
AATSC5v,-4.902788131019261
AATSC6Z,-4.236969066313498
AATSC6c,0.00039128288992808143
AATSC6d,-0.11170182574969251
AATSC6i,-0.20840414542222807
AATSC6m,-22.30345223696907
AATSC6p,-0.058886223384628546
AATSC6s,0.10974554092978188
AATSC6v,-5.2167194606147795
AATSC7Z,1.4310242307120558
AATSC7c,0.0006405147559010913
AATSC7d,-0.20145186066101792
AATSC7i,-0.4643474774363564
AATSC7m,7.613543311208546
AATSC7p,-0.026779196966395673
AATSC7s,-0.035319557677232306
AATSC7v,-6.998851910970199
AATSC8Z,3.931945889698231
AATSC8c,-0.0005397803310159487
AATSC8d,-0.05690500966255391
AATSC8i,-0.3286715572460642
AATSC8m,19.732305189088738
AATSC8p,-0.029413706989201677
AATSC8s,-0.2709378504166919
AATSC8v,-6.813284670460432
ATS0are,187.26250000000002
ATS1are,204.28300000000002
ATS2are,328.3130000000001
ATS3are,427.618
ATS4are,422.9380000000001
ATS5are,394.34199999999987
ATS6are,321.028
ATS7are,252.15499999999994
ATS8are,210.75300000000004
ATSC0dv,103.97902562060267
ATSC0pe,2.4829419354838698
ATSC0se,1.5334773548387097
ATSC1dv,22.653240437415867
ATSC1pe,-0.2547252861602511
ATSC1se,-0.13743408740894866
ATSC2dv,4.205437294542017
ATSC2pe,-0.16267627471384105
ATSC2se,-0.09046919875130062
ATSC3dv,-17.178255104065403
ATSC3pe,0.3767007284079075
ATSC3se,0.24418221956295533
ATSC4dv,-63.58111763438005
ATSC4pe,-1.0773785639958375
ATSC4se,-0.5362837367325692
ATSC5dv,-2.080470303424793
ATSC5pe,-0.4004067637877201
ATSC5se,-0.2598408314255987
ATSC6dv,10.986502400191839
ATSC6pe,0.1667739854318427
ATSC6se,-0.02768779084287276
ATSC7dv,-24.178981656339353
ATSC7pe,-0.02631165452653486
ATSC7se,-0.11323231945889672
ATSC8dv,-29.829498593286317
ATSC8pe,0.04657200832466212
ATSC8se,0.17873637356919922
AXp-0dv,0.619761500341104
AXp-1dv,0.3257447972591843
AXp-2dv,0.17738419991042667
AXp-3dv,0.09460752091500688
AXp-4dv,0.05249269948563885
AXp-5dv,0.028189945528838852
AXp-6dv,0.015419745601149927
AXp-7dv,0.008588302559032108
BertzCT,795.2101805409719
ECIndex,291
ETA_eta,12.715463355842823
GATS1dv,0.5638949364133655
GATS1pe,0.7023376630125646
GATS1se,0.655333209318461
GATS2dv,0.8535503492983252
GATS2pe,0.6736744103999647
GATS2se,0.6333133408212694
GATS3dv,1.0698903882213147
GATS3pe,0.8039843583713182
GATS3se,0.8295931136556833
GATS4dv,1.2377400136204848
GATS4pe,1.165722559680949
GATS4se,1.2062759061146004
GATS5dv,0.9468111252428051
GATS5pe,0.9740611646488281
GATS5se,0.9404037861383604
GATS6dv,0.9342656592712131
GATS6pe,0.9229886691976408
GATS6se,0.9265045966924328
GATS7dv,1.22962003687331
GATS7pe,1.2819470139480738
GATS7se,1.4097178222564821
GATS8dv,1.2982822285505637
GATS8pe,1.4636669299686116
GATS8se,1.4597629508567953
LogEE_A,3.890452375553192
LogEE_D,71.47741663695062
MATS1dv,0.2046597056236084
MATS1pe,-0.09637252752859683
MATS1se,-0.08419084140416434
MATS2dv,0.023218456862154183
MATS2pe,-0.03761192738563527
MATS2se,-0.03386813723821757
MATS3dv,-0.07213344094951583
MATS3pe,0.06624197029099146
MATS3se,0.06952484272783241
MATS4dv,-0.27079838387758737
MATS4pe,-0.19216107545976388
MATS4se,-0.15487485528282718
MATS5dv,-0.009257690741313336
MATS5pe,-0.07461424222558591
MATS5se,-0.07840015499546885
MATS6dv,0.05955424399263973
MATS6pe,0.037858268594440254
MATS6se,-0.010176769613557433
MATS7dv,-0.17163453029127118
MATS7pe,-0.007821571110827357
MATS7se,-0.05450112160272556
MATS8dv,-0.2540936778554777
MATS8pe,0.016613152526065527
MATS8se,0.10323553781050514
MAXaaCH,2.0777465986394557
MAXaaaC,1.145692082388511
MAXaasC,1.0634272119341563
MAXdssC,-0.03342604402872218
MAXsNH2,5.427848691945914
MDEC-22,10.370938207198087
MDEC-23,22.611026315577394
MDEC-33,8.857542075624217
MINaaCH,1.8320833333333333
MINaaaC,1.0815740740740742
MINaasC,0.6689588057445202
MINdssC,-0.03342604402872218
MINsNH2,5.427848691945914
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2214285714285715
SM1_Dzi,0.4452357579956182
SM1_Dzm,1.241447876123132
SM1_Dzp,-1.1480170661275273
SM1_Dzv,-0.49426524966907315
SddssSe,0
SpAD_Dt,411.7254814878069
SpAbs_A,25.14004291545939
SpAbs_D,142.95483327390122
SpMAD_A,1.323160153445231
SpMAD_D,7.523938593363225
SpMax_A,2.4863562406194797
SpMax_D,71.47741663695062
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,43.09
TpiPC10,9.430710236425
VAdjMat,5.392317422778761
VE1_DzZ,4.279362773168357
VE1_Dzi,4.276465594372577
VE1_Dzm,4.279350724823544
VE1_Dzp,4.260724440070459
VE1_Dzv,4.265620624234015
VE2_DzZ,0.22522961964043983
VE2_Dzi,0.2250771365459251
VE2_Dzm,0.22522898551702863
VE2_Dzp,0.22424865474055047
VE2_Dzv,0.22450634864389551
VE3_DzZ,2.095657999907914
VE3_Dzi,2.094980758901653
VE3_Dzm,2.0956551844509375
VE3_Dzp,2.091293088350299
VE3_Dzv,2.0924415721765595
VR1_DzZ,99.56275654329627
VR1_Dzi,100.28586629451063
VR1_Dzm,99.54466955034525
VR1_Dzp,101.1895767653173
VR1_Dzv,100.93210970641124
VR2_DzZ,5.24014508122612
VR2_Dzi,5.27820348918477
VR2_Dzm,5.239193134228697
VR2_Dzp,5.325767198174595
VR2_Dzv,5.312216300337433
VR3_DzZ,5.242642050545395
VR3_Dzi,5.249878656898972
VR3_Dzm,5.2424603697979135
VR3_Dzp,5.258849641331122
VR3_Dzv,5.256301995873994
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.069876234906188
Xch-7dv,0.1428237638941828
Xpc-4dv,1.6315792322024076
Xpc-5dv,2.3350413839029933
Xpc-6dv,3.3410933688432607
Zagreb1,102.0
Zagreb2,123.0
fragCpx,99.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,21
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,3
naHRing,0
AATS0are,6.040725806451613
AATS1are,6.19039393939394
AATS2are,6.079870370370372
AATS3are,6.022788732394366
AATS4are,6.04197142857143
AATS5are,5.8857014925373115
AATS6are,5.836872727272728
AATS7are,6.003690476190475
AATS8are,6.021514285714287
AATSC0dv,3.3541621167936344
AATSC0pe,0.08009490114464096
AATSC0se,0.04946701144640999
AATSC1dv,0.6864618314368445
AATSC1pe,-0.007718948065462154
AATSC1se,-0.004164669315422686
AATSC2dv,0.07787846841744477
AATSC2pe,-0.003012523605811871
AATSC2se,-0.0016753555324314929
AATSC3dv,-0.24194725498683667
AATSC3pe,0.005305644062083205
AATSC3se,0.00343918619102754
AATSC4dv,-0.9083016804911436
AATSC4pe,-0.01539112234279768
AATSC4se,-0.007661196239036703
AATSC5dv,-0.031051795573504373
AATSC5pe,-0.0059762203550405985
AATSC5se,-0.003878221364561175
AATSC6dv,0.19975458909439706
AATSC6pe,0.003032254280578958
AATSC6se,-0.0005034143789613229
AATSC7dv,-0.5756900394366513
AATSC7pe,-0.0006264679649174967
AATSC7se,-0.0026960076061642076
AATSC8dv,-0.852271388379609
AATSC8pe,0.0013306288092760606
AATSC8se,0.005106753530548549
AETA_eta,0.6692349134654118
ATSC0are,2.359141935483869
ATSC1are,-0.2695059313215414
ATSC2are,-0.19040530697190547
ATSC3are,0.46785234131113324
ATSC4are,-0.9938817898022898
ATSC5are,-0.29932934443288134
ATSC6are,0.24764495317377838
ATSC7are,-0.0695955254942772
ATSC8are,-0.13834734651404793
BCUTZ-1h,35.00041793747059
BCUTZ-1l,5.635322100113357
BCUTc-1h,0.3890453667992832
BCUTc-1l,-0.3819615976342919
BCUTd-1h,3.2869249176014055
BCUTd-1l,0.9776726844871493
BCUTi-1h,14.537805209978178
BCUTi-1l,10.894853510404564
BCUTm-1h,79.90417849093953
BCUTm-1l,11.646362439134926
BCUTp-1h,3.058985361866694
BCUTp-1l,0.7527644758739385
BCUTs-1h,7.008268613182535
BCUTs-1l,1.0432692214364097
BCUTv-1h,26.523891820277534
BCUTv-1l,14.702717411180181
BalabanJ,1.7252387737998507
Diameter,9
ETA_beta,27.0
GATS1are,0.731448533526654
GATS2are,0.6774944447027246
GATS3are,0.7866491089387612
GATS4are,1.1718970304363576
GATS5are,0.902604926944175
GATS6are,0.8669292254726546
GATS7are,1.4082450699680316
GATS8are,1.64109910304809
HybRatio,0.0625
Lipinski,True
LogEE_Dt,204.72709862718375
MATS1are,-0.10731539069617216
MATS2are,-0.04633326577540882
MATS3are,0.08658807441866688
MATS4are,-0.18657107618211596
MATS5are,-0.058705949287764264
MATS6are,0.05916630058595319
MATS7are,-0.021774071829860436
MATS8are,-0.05194101268562464
MAXssCH2,0.041634149029982526
MINssCH2,0.041634149029982526
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,0.5584186542723876
SM1_Dzse,0.5356978368227908
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,6.544756405912575
SMR_VSA7,58.567107555222286
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,101.27789357759431
SpAD_Dzi,103.74407040316167
SpAD_Dzm,101.28971121663261
SpAD_Dzp,109.46447948353327
SpAD_Dzv,107.41299181502755
SpAbs_Dt,411.725481487807
SpDiam_A,4.972712481238959
SpDiam_D,103.4902027406484
SpMAD_Dt,21.669762183568785
SpMax_Dt,204.72709862718375
SsssssAs,0
VE1_Dzpe,4.276164230616052
VE1_Dzse,4.275799662862397
VE2_Dzpe,0.2250612752955817
VE2_Dzse,0.22504208751907354
VE3_Dzpe,2.0949102861317996
VE3_Dzse,2.0948250267087203
VMcGowan,202.66999999999982
VR1_Dzpe,100.22975227317403
VR1_Dzse,100.24875935750616
VR2_Dzpe,5.275250119640738
VR2_Dzse,5.276250492500324
VR3_Dzpe,5.249318959622498
VR3_Dzse,5.2495085767962735
mZagreb1,6.027777777777777
mZagreb2,4.222222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07610135275754416
AATSC1are,-0.008166846403683072
AATSC2are,-0.0035260242031834345
AATSC3are,0.006589469595931454
AATSC4are,-0.014198311282889854
AATSC5are,-0.004467602155714647
AATSC6are,0.004502635512250516
AATSC7are,-0.0016570363212923141
AATSC8are,-0.003952781328972798
AETA_beta,1.4210526315789473
BCUTdv-1h,6.0219179020307605
BCUTdv-1l,0.2560154651309743
BCUTpe-1h,3.488333315696509
BCUTpe-1l,2.1843350814201004
BCUTse-1h,3.7014185054534714
BCUTse-1l,2.380411937894727
ETA_alpha,10.066666666666666
ETA_dBeta,5.0
ETA_eta_B,0.2115049619658631
ETA_eta_F,17.256412399211797
ETA_eta_L,3.9181276373455742
ETA_eta_R,29.971875755054622
ETA_psi_1,0.6926605504587158
LabuteASA,118.89357681445844
LogEE_DzZ,50.450329396525234
LogEE_Dzi,51.895468662527975
LogEE_Dzm,50.41286354641174
LogEE_Dzp,54.30928608582492
LogEE_Dzv,53.5243981839515
PEOE_VSA1,5.733667477162185
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,52.328146308719006
PEOE_VSA7,33.677630994782405
PEOE_VSA8,10.03617100752941
PEOE_VSA9,6.544756405912575
SM1_Dzare,0.5589732790331949
SpAD_Dzpe,103.50014804997124
SpAD_Dzse,103.59498020230063
SpAbs_DzZ,100.31360786330859
SpAbs_Dzi,103.3457015670603
SpAbs_Dzm,100.30962078811434
SpAbs_Dzp,109.76658923777735
SpAbs_Dzv,107.54306161757202
SpDiam_Dt,258.1905482406882
SpMAD_DzZ,5.330415451452332
SpMAD_Dzi,5.4602142317453515
SpMAD_Dzm,5.331037432454348
SpMAD_Dzp,5.7612883938701716
SpMAD_Dzv,5.653315358685661
SpMax_DzZ,50.450329396525234
SpMax_Dzi,51.895468662527975
SpMax_Dzm,50.41286354641174
SpMax_Dzp,54.30928608582492
SpMax_Dzv,53.5243981839515
VE1_Dzare,4.276177921438615
VE2_Dzare,0.22506199586519027
VE3_Dzare,2.0949134877863447
VR1_Dzare,100.24708166288401
VR2_Dzare,5.276162192783369
VR3_Dzare,5.249491841340679
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,14
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5298245614035088
AETA_dBeta,0.2631578947368421
AETA_eta_B,0.011131840103466479
AETA_eta_F,0.908232231537463
AETA_eta_L,0.2062172440708197
AETA_eta_R,1.5774671450028748
BCUTare-1h,3.543242270262715
BCUTare-1l,2.134057609673337
ETA_beta_s,11.0
ETA_dPsi_A,0.021339449541284194
ETA_dPsi_B,0.0
ETA_eta_BR,0.4695049619658631
ETA_eta_FL,5.284580963061659
ETA_eta_RL,9.202708600407233
LogEE_Dzpe,51.77946448047365
LogEE_Dzse,51.825684724140984
PEOE_VSA10,0.0
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,12.328001352277514
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,53.00365606352529
SlogP_VSA7,0.0
SlogP_VSA8,21.544896857859182
SlogP_VSA9,0.0
SpAD_Dzare,103.54087504074008
SpAbs_Dzpe,103.0005103066749
SpAbs_Dzse,103.11567161145916
SpDiam_DzZ,73.6863753692974
SpDiam_Dzi,75.10515621555143
SpDiam_Dzm,73.64939477469107
SpDiam_Dzp,78.58269369062276
SpDiam_Dzv,77.36182348041791
SpMAD_Dzpe,5.447376213156382
SpMAD_Dzse,5.452367379068455
SpMax_Dzpe,51.77946448047365
SpMax_Dzse,51.825684724140984
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5789473684210527
AETA_eta_BR,0.02471078747188753
AETA_eta_FL,0.27813584016113996
AETA_eta_RL,0.4843530842319596
DetourIndex,1936
EState_VSA1,0.0
EState_VSA2,12.328001352277514
EState_VSA3,5.563451491696996
EState_VSA4,26.0176163736916
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,34.12904510333418
EState_VSA9,5.733667477162185
ETA_beta_ns,16.0
ETA_shape_p,0.2052980132450331
ETA_shape_x,0.0
ETA_shape_y,0.347682119205298
GhoseFilter,True
LogEE_Dzare,51.79985716663494
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,103.04074105423669
SpDiam_Dzpe,75.01020146476064
SpDiam_Dzse,75.07531107320636
SpMAD_Dzare,5.44951973898632
SpMax_Dzare,51.79985716663494
TopoPSA(NO),43.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.0634272119341563
VSA_EState9,38.261078527861756
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8421052631578947
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.02982456140350876
ETA_dAlpha_B,0.0
FilterItLogS,-5.366423896555622
SpDiam_Dzare,75.0059998612665
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5849462365591399
ETA_epsilon_2,0.7649122807017542
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.49629629629629657
ETA_epsilon_5,0.7206349206349205
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.14155001014404522
ETA_dEpsilon_B,0.08864994026284334
ETA_dEpsilon_C,-0.05290006988120188
ETA_dEpsilon_D,0.04427736006683369
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.0,0.0,0.0,10.370938207198087,22.611026315577394,0.0,8.857542075624217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.11351599999999
BCUTDescriptor,"11.849999999999996,78.91833737053021,-0.3237842740414211,0.17622251212989548,4.978501210679138,11.395671571325984"
BPolDescriptor,14.706483999999996
TPSADescriptor,43.09
ALOGPDescriptor,"3.3008999999999995,10.895940809999997,80.2686"
XLogPDescriptor,4.125
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,313.0102262
ChiPathDescriptor,"13.405412915006313,9.202708600407234,8.207751041540527,7.367588313843386,6.047951196065732,5.185892510587428,3.6996903454065735,2.8048762822964632,11.775468506480976,6.84064074244287,5.321525997312799,3.9735158784302893,2.9395911711957763,2.1424358601917532,1.295258630496594,0.824477045667082"
ChiChainDescriptor,"0.0,0.0,0.0,0.19673563623996193,0.39656596841181335,0.0,0.0,0.0,0.069876234906188,0.14282376389418278"
AtomCountDescriptor,31
BondCountDescriptor,21
SmallRingDescriptor,"3,3,1,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.2129861445882282,0.0,0.3932286679177839,0.0,0.7388151560184002,0.0,0.17161089793763265,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,5,1,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"39.067225879666154,2.056169783140324,7.502853282484197,2.495966510387768,2.420572239516007"
FractionalPSADescriptor,0.1376632339560285
WienerNumbersDescriptor,"656.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3295593773555208,5.314687255183344,7.885827710397139,1.6315792322024072,2.3350413839029946,3.0810152320300124"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,2.6122448979591835"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,747.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"63.39254012813283,27.1509493714576,42.13571680973476,51.34185386794597,51.607249665204385"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.1847637380943859,-0.041207448360319275,-0.08067999080178981,0.030555514182600045,9.904359399871708E-4"
EccentricConnectivityIndexDescriptor,291
AutocorrelationDescriptorPolarizability,"1546.3711545836522,1850.142261003395,2673.2086548473812,2804.721186143532,2222.2288560831903"
