DLiP-ID,C001CA
AATSC5s,-0.46044076105584053
AATSC5v,1.3438365926052334
AATSC6Z,0.2756774841083973
AATSC6c,0.004369084965144493
AATSC6d,-0.01848109735697558
AATSC6i,0.2581668069489366
AATSC6m,1.3443999777049145
AATSC6p,0.013585178241204752
AATSC6s,0.04711884936123791
AATSC6v,2.0301150968618176
AATSC7Z,-0.37906273620559366
AATSC7c,-0.002983099432370438
AATSC7d,0.017853363567649258
AATSC7i,0.07781057127080876
AATSC7m,-1.8713222562962992
AATSC7p,0.014497161546436486
AATSC7s,-0.4186704107035286
AATSC7v,-1.8915747168316779
AATSC8Z,0.5827181936604429
AATSC8c,0.0015862340180359436
AATSC8d,0.0437342596613113
AATSC8i,-0.2133311937424682
AATSC8m,2.8650935846808467
AATSC8p,0.0018463576460302584
AATSC8s,-0.2809206233057973
AATSC8v,0.26526541500217254
ATS0are,231.8834
ATS1are,239.5328
ATS2are,393.64099999999996
ATS3are,512.373
ATS4are,513.981
ATS5are,465.44180000000006
ATS6are,378.0869
ATS7are,338.92699999999996
ATS8are,294.53799999999995
ATSC0dv,147.84126984126985
ATSC0pe,5.115588571428571
ATSC0se,3.7895803999999984
ATSC1dv,-2.070294784580504
ATSC1pe,-0.46784791836734624
ATSC1se,0.08406851999999992
ATSC2dv,35.09750566893424
ATSC2pe,1.7296910204081632
ATSC2se,1.2326591999999996
ATSC3dv,-21.73696145124717
ATSC3pe,-0.7129770612244897
ATSC3se,-0.5437187599999997
ATSC4dv,-36.90702947845805
ATSC4pe,-1.4551081632653058
ATSC4se,-1.127057399999999
ATSC5dv,-33.10884353741498
ATSC5pe,-1.3360158367346935
ATSC5se,-0.8155271599999989
ATSC6dv,1.387755102040816
ATSC6pe,0.9730970612244898
ATSC6se,0.6474963600000011
ATSC7dv,-37.5328798185941
ATSC7pe,-1.307813795918367
ATSC7se,-0.8944801599999991
ATSC8dv,6.768707482993199
ATSC8pe,-0.2457703673469395
ATSC8se,-0.5667818799999996
AXp-0dv,0.5491843793540566
AXp-1dv,0.328151810030855
AXp-2dv,0.17710219243281577
AXp-3dv,0.09259941281096021
AXp-4dv,0.047888385024173134
AXp-5dv,0.025164571735533926
AXp-6dv,0.01395750229004941
AXp-7dv,0.007359421651295362
BertzCT,944.300458578682
ECIndex,436
ETA_eta,14.318219257738157
GATS1dv,0.6353701779941848
GATS1pe,0.6264994670238919
GATS1se,0.5362934184024774
GATS2dv,0.6224268126834156
GATS2pe,0.49923515759858555
GATS2se,0.5385660991209827
GATS3dv,0.9588818248288271
GATS3pe,0.9292272506719593
GATS3se,0.9382888038896059
GATS4dv,1.0392057655142795
GATS4pe,1.0469166793263835
GATS4se,1.031221527190715
GATS5dv,1.095668247160624
GATS5pe,1.0683605936896161
GATS5se,1.0112397218778444
GATS6dv,0.9322630836005731
GATS6pe,0.7182799278828279
GATS6se,0.683512145436523
GATS7dv,1.1106060967559785
GATS7pe,1.0615269600676107
GATS7se,1.033212180860348
GATS8dv,1.0058068613252071
GATS8pe,1.0185109505920231
GATS8se,1.0836986236866193
LogEE_A,4.072271386118371
LogEE_D,110.06426659344615
MATS1dv,-0.013246551253852126
MATS1pe,-0.08651181296529732
MATS1se,0.02098498178734396
MATS2dv,0.13848328680838878
MATS2pe,0.19723760315807817
MATS2se,0.1897442788125039
MATS3dv,-0.06513945251873457
MATS3pe,-0.061747716570668666
MATS3se,-0.06356589194620282
MATS4dv,-0.10921730727936438
MATS4pe,-0.12444507851631091
MATS4se,-0.13011667795727458
MATS5dv,-0.10592162916620726
MATS5pe,-0.12352427749343395
MATS5se,-0.10178496421540628
MATS6dv,0.005385863691886354
MATS6pe,0.10914372248571609
MATS6se,0.09803573633588394
MATS7dv,-0.1645471969715044
MATS7pe,-0.16570079436829582
MATS7se,-0.15298676847158565
MATS8dv,0.03409417988934526
MATS8pe,-0.03577701446601656
MATS8se,-0.11137687242787019
MAXaaCH,1.7654008562919097
MAXaasC,0.6181693672839508
MAXdsCH,1.2343779525699166
MAXdssC,0.48014408541194276
MAXsNH2,5.046079692947478
MAXssNH,3.019093915343915
MDEC-22,9.663919742120394
MDEC-23,19.49671027653631
MDEC-33,7.502620760359133
MDEN-12,0.16666666666666669
MDEO-11,0.9289560060117461
MINaaCH,1.361043713781809
MINaasC,-0.0071036470143608366
MINdsCH,1.2343779525699166
MINdssC,-0.6042998866213145
MINsNH2,5.046079692947478
MINssNH,3.019093915343915
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9107142857142858
SM1_Dzi,1.0561354191587082
SM1_Dzm,1.9074213757920884
SM1_Dzp,-4.941402762685762
SM1_Dzv,-2.0770482935474925
SddssSe,0
SpAD_Dt,435.70417526065364
SpAbs_A,29.01904305972746
SpAbs_D,220.12853318689253
SpMAD_A,1.2616975243359767
SpMAD_D,9.570805790734452
SpMax_A,2.4515937742455214
SpMax_D,110.06426659344615
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.70999999999998
TpiPC10,8.533951975231192
VAdjMat,5.643856189774724
VE1_DzZ,4.752915949585451
VE1_Dzi,4.730732098717446
VE1_Dzm,4.752926800455771
VE1_Dzp,4.7493112115161535
VE1_Dzv,4.7423722814443225
VE2_DzZ,0.20664851954719352
VE2_Dzi,0.20568400429206288
VE2_Dzm,0.20664899132416398
VE2_Dzp,0.20649179180505015
VE2_Dzv,0.20619009919323142
VE3_DzZ,2.3916674367551276
VE3_Dzi,2.3869890912036387
VE3_Dzm,2.3916697197447805
VE3_Dzp,2.3909087223651
VE3_Dzv,2.3894466147604536
VR1_DzZ,125.75956870526043
VR1_Dzi,128.0960300032683
VR1_Dzm,125.75858747323981
VR1_Dzp,126.64579398077191
VR1_Dzv,127.15396257690398
VR2_DzZ,5.467807335011323
VR2_Dzi,5.569392608837752
VR2_Dzm,5.467764672749557
VR2_Dzp,5.506338868729213
VR2_Dzv,5.528433155517564
VR3_DzZ,5.6672810221036025
VR3_Dzi,5.6856893399701045
VR3_Dzm,5.667273219628939
VR3_Dzp,5.674303289046664
VR3_Dzv,5.678307778902008
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07359775146773136
Xch-7dv,0.12027318010279622
Xpc-4dv,1.829606000543855
Xpc-5dv,2.015606663799329
Xpc-6dv,2.36005944038418
Zagreb1,124.0
Zagreb2,146.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,5
nBondsM,17
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.62524
AATS1are,6.47385945945946
AATS2are,6.5606833333333325
AATS3are,6.485734177215191
AATS4are,6.4247625
AATS5are,6.289754054054055
AATS6are,6.198145901639345
AATS7are,6.276425925925925
AATS8are,6.2667659574468075
AATSC0dv,4.2240362811791385
AATSC0pe,0.14615967346938774
AATSC0se,0.10827372571428567
AATSC1dv,-0.055953913096770384
AATSC1pe,-0.012644538334252602
AATSC1se,0.00227212216216216
AATSC2dv,0.5849584278155706
AATSC2pe,0.028828183673469388
AATSC2se,0.020544319999999994
AATSC3dv,-0.2751514107752806
AATSC3pe,-0.009025026091449236
AATSC3se,-0.0068825159493670855
AATSC4dv,-0.4613378684807256
AATSC4pe,-0.01818885204081632
AATSC4se,-0.01408821749999999
AATSC5dv,-0.4474168045596619
AATSC5pe,-0.018054268063982346
AATSC5se,-0.011020637297297282
AATSC6dv,0.02275008364001338
AATSC6pe,0.015952410839745735
AATSC6se,0.010614694426229527
AATSC7dv,-0.6950533299739647
AATSC7pe,-0.02421877399848828
AATSC7se,-0.016564447407407392
AATSC8dv,0.14401505282964253
AATSC8pe,-0.005229156752062542
AATSC8se,-0.012059188936170204
AETA_eta,0.622531272075572
ATSC0are,5.670817142857142
ATSC1are,-0.7524238367346935
ATSC2are,2.0963134693877548
ATSC3are,-0.7096501224489787
ATSC4are,-1.5364334693877548
ATSC5are,-1.5019962448979591
ATSC6are,1.1915901224489784
ATSC7are,-1.425495020408163
ATSC8are,-0.39910302040816387
BCUTZ-1h,16.01335500078669
BCUTZ-1l,5.679780199348242
BCUTc-1h,0.4529112011826356
BCUTc-1l,-0.3786198028736729
BCUTd-1h,4.04287448119343
BCUTd-1l,0.9682957064058717
BCUTi-1h,14.540607570747861
BCUTi-1l,10.319285841529894
BCUTm-1h,32.06666010723935
BCUTm-1l,11.69150001926526
BCUTp-1h,2.9556428063677376
BCUTp-1l,0.7471769713508059
BCUTs-1h,7.015048259647113
BCUTs-1l,0.30021054256893864
BCUTv-1h,24.442067220576835
BCUTv-1l,14.700907168921042
BalabanJ,1.5698224480420848
Diameter,11
ETA_beta,33.5
GATS1are,0.6788163233392087
GATS2are,0.49547209791550983
GATS3are,0.9280822635509841
GATS4are,1.037899803807564
GATS5are,1.05446550831091
GATS6are,0.6844773520035763
GATS7are,1.0466112010359097
GATS8are,1.0210521436567972
HybRatio,0.0
Lipinski,True
LogEE_Dt,217.85208763032682
MATS1are,-0.12551141397475457
MATS2are,0.2156390327890933
MATS3are,-0.055442089748871506
MATS4are,-0.11853488235003674
MATS5are,-0.1252735913444927
MATS6are,0.1205645030269852
MATS7are,-0.16292748194776926
MATS8are,-0.052409444602538414
MAXddssS,-3.7585458322575023
MINddssS,-3.7585458322575023
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,1.3688800489596087
SM1_Dzse,1.3458612912595438
SMR_VSA1,18.00687135247258
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.138973737607942
SMR_VSA5,4.895483475517775
SMR_VSA6,5.316788604006331
SMR_VSA7,65.73385963792076
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,152.38138199935833
SpAD_Dzi,164.01627138393573
SpAD_Dzm,152.39515756410225
SpAD_Dzp,198.65663426019455
SpAD_Dzv,190.27309707412903
SpAbs_Dt,435.70417526065364
SpDiam_A,4.903187548491042
SpDiam_D,167.5419231287621
SpMAD_Dt,18.943659793941464
SpMax_Dt,217.85208763032682
SsssssAs,0
VE1_Dzpe,4.735795706936744
VE1_Dzse,4.737935556629473
VE2_Dzpe,0.20590416117116278
VE2_Dzse,0.20599719811432493
VE3_Dzpe,2.388058883382181
VE3_Dzse,2.388510627192426
VMcGowan,224.80999999999986
VR1_Dzpe,127.54860519679505
VR1_Dzse,127.35147953024004
VR2_Dzpe,5.545591530295437
VR2_Dzse,5.5370208491408714
VR3_Dzpe,5.681406632118524
VR3_Dzse,5.679859942119861
mZagreb1,8.340277777777779
mZagreb2,4.861111111111112
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1620233469387755
AATSC1are,-0.02033577937120793
AATSC2are,0.03493855782312925
AATSC3are,-0.008982912942392136
AATSC4are,-0.019205418367346936
AATSC5are,-0.020297246552675122
AATSC6are,0.019534264302442268
AATSC7are,-0.026398055933484498
AATSC8are,-0.008491553625705615
AETA_beta,1.4565217391304348
BCUTdv-1h,6.024956096228458
BCUTdv-1l,0.6420982217836324
BCUTpe-1h,3.537329604033346
BCUTpe-1l,2.228283021372321
BCUTse-1h,3.7686802348093393
BCUTse-1l,2.4242575196948617
ETA_alpha,10.966666666666665
ETA_dBeta,5.5
ETA_eta_B,0.5550216514270669
ETA_eta_F,25.717452187966536
ETA_eta_L,4.214978277801801
ETA_eta_R,40.03567144570469
ETA_psi_1,0.542009884678748
LabuteASA,132.22640457055735
LogEE_DzZ,75.89649359225996
LogEE_Dzi,82.05405462323564
LogEE_Dzm,75.90292254364073
LogEE_Dzp,97.93885186530815
LogEE_Dzv,94.67607697794568
PEOE_VSA1,5.316788604006331
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.556770721936878
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.26546827384644
PEOE_VSA8,22.890309364911435
PEOE_VSA9,10.592522788573607
SM1_Dzare,1.48960248380871
SpAD_Dzpe,164.2004870522767
SpAD_Dzse,163.9628703870677
SpAbs_DzZ,150.80296585028992
SpAbs_Dzi,163.05197382731257
SpAbs_Dzm,150.81946164496972
SpAbs_Dzp,200.8191064933021
SpAbs_Dzv,191.4292022494389
SpDiam_Dt,310.1150027282464
SpMAD_DzZ,6.625277478232971
SpMAD_Dzi,7.131142234084162
SpMAD_Dzm,6.6258764158305326
SpMAD_Dzp,8.637244967834546
SpMAD_Dzv,8.272743351049089
SpMax_DzZ,75.89649359225996
SpMax_Dzi,82.05405462323564
SpMax_Dzm,75.90292254364073
SpMax_Dzp,97.93885186530815
SpMax_Dzv,94.67607697794568
VE1_Dzare,4.734483759942441
VE2_Dzare,0.20584711999749744
VE3_Dzare,2.3877818172180234
VR1_Dzare,127.65760748795466
VR2_Dzare,5.550330760345855
VR3_Dzare,5.682260861305511
n10AHRing,0
n10FARing,1
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4768115942028985
AETA_dBeta,0.2391304347826087
AETA_eta_B,0.02413137614900291
AETA_eta_F,1.1181500951289798
AETA_eta_L,0.1832599251218174
AETA_eta_R,1.7406813672045518
BCUTare-1h,3.581252340915895
BCUTare-1l,2.178560004057479
ETA_beta_s,14.0
ETA_dPsi_A,0.17199011532125197
ETA_dPsi_B,0.0
ETA_eta_BR,0.813021651427067
ETA_eta_FL,6.644213633144228
ETA_eta_RL,10.859191910946029
LogEE_Dzpe,82.15976005000616
LogEE_Dzse,82.03995090184948
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,21.58978104613746
PEOE_VSA13,0.0
SlogP_VSA1,10.455762341614273
SlogP_VSA2,19.984286877058814
SlogP_VSA3,14.817828337479405
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,59.50244013004453
SlogP_VSA7,0.0
SlogP_VSA8,5.697039313055833
SlogP_VSA9,0.0
SpAD_Dzare,163.57338887842832
SpAbs_Dzpe,162.95064005105266
SpAbs_Dzse,162.73404051243938
SpDiam_DzZ,118.35869870843145
SpDiam_Dzi,125.40112907931882
SpDiam_Dzm,118.37160166687474
SpDiam_Dzp,155.29645133740755
SpDiam_Dzv,148.5269286398268
SpMAD_Dzpe,7.139151610968553
SpMAD_Dzse,7.12882045161164
SpMax_Dzpe,82.15976005000616
SpMax_Dzse,82.03995090184948
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6086956521739131
AETA_eta_BR,0.035348767453350735
AETA_eta_FL,0.28887885361496646
AETA_eta_RL,0.47213877873678384
DetourIndex,2464
EState_VSA1,21.58978104613746
EState_VSA2,4.895483475517775
EState_VSA3,22.511328571133387
EState_VSA4,0.0
EState_VSA5,30.34148838068032
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,5.138973737607942
ETA_beta_ns,19.5
ETA_shape_p,0.15805471124620063
ETA_shape_x,0.07598784194528876
ETA_shape_y,0.31914893617021284
GhoseFilter,True
LogEE_Dzare,81.85145976459714
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,162.2133170453856
SpDiam_Dzpe,126.34735702996011
SpDiam_Dzse,126.42606141010644
SpMAD_Dzare,7.1118864729751445
SpMax_Dzare,81.85145976459714
TopoPSA(NO),106.32999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.481520287739624
VSA_EState9,46.36035887785122
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8478260869565217
EState_VSA10,18.00687135247258
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023188405797101522
FilterItLogS,-3.9335945731007467
SpDiam_Dzare,125.67254829875799
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.680952380952381
ETA_epsilon_2,0.879710144927536
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5721088435374152
ETA_epsilon_5,0.8128205128205127
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.23941391941391904
ETA_dEpsilon_B,0.10884353741496577
ETA_dEpsilon_C,-0.13057038199895327
ETA_dEpsilon_D,0.06688963210702326
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.663919742120394,19.49671027653631,0.0,7.502620760359133,0.0,0.0,0.9289560060117461,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0"
APolDescriptor,44.469515999999985
BCUTDescriptor,"11.850000000000005,31.972072164824798,-0.285394041245517,0.23878621228030755,5.035610736283757,10.970310858306107"
BPolDescriptor,21.510483999999998
TPSADescriptor,114.70999999999998
ALOGPDescriptor,"1.7130999999999998,2.9347116099999995,85.2713"
XLogPDescriptor,1.4360000000000002
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,328.05177796000004
ChiPathDescriptor,"16.612519696192862,10.85919191094603,10.763725859190926,8.435387222101966,6.678639222051668,5.465437444914182,3.878482122187653,2.656952926770734,12.018485915113818,7.043331483902779,5.380982595313566,3.65481380784446,2.4385934608033493,1.660134465002853,0.917625939209841,0.5150083513104603"
ChiChainDescriptor,"0.0,0.0,0.0,0.2120275878293181,0.3837641638207238,0.0,0.0,0.0,0.07359775146773136,0.10325221315753277"
AtomCountDescriptor,35
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.5814716600817436,0.2886751345948129,0.771259822811545,0.14433756729740646,0.7659300129409341,0.029444385555732224,0.1335083927437749,0.009814795185244073"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,14,2,0,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.61833332291879,2.0268840575182083,18.66832408301743,9.8647193739118,5.542649027896326"
FractionalPSADescriptor,0.3496704109129589
WienerNumbersDescriptor,"1226.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.707664056362297,6.5751097187624366,8.911178009837945,1.343600460530634,1.5938643768708358,1.7734680654216628"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.086924762600439,3.9837030330466274"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,863.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"32.94558978316675,34.892587199505655,45.04442416747775,46.266140771103096,38.209166194895346"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.48164346436538547,-0.146561482483951,-0.11880756555385008,0.007351222144112333,-0.007790799286226855"
EccentricConnectivityIndexDescriptor,436
AutocorrelationDescriptorPolarizability,"1727.3937786676331,2026.9294451191722,2892.830861281998,2859.2379290487993,2310.360082195009"
