DLiP-ID,T000UQ
AATSC4c,0.00014723156257923323
AATSC4d,-0.09759424603174603
AATSC4i,-0.3128292074521302
AATSC4m,-4.012426015376983
AATSC4p,-0.05015697390963629
AATSC4s,-0.2712459748925227
AATSC4v,-8.497731077982753
AATSC5Z,-0.31544256120527336
AATSC5c,0.0015100957833913055
AATSC5d,-0.08654072504708099
AATSC5i,-0.01791896918379758
AATSC5m,-1.4129614813147375
AATSC5p,0.0030906522225783765
AATSC5s,0.24414688203505794
AATSC5v,-0.17511212582162317
AATSC6Z,-2.31006006006006
AATSC6c,-0.0024793345228997627
AATSC6d,-0.046311936936936936
AATSC6i,-0.0610245375457129
AATSC6m,-10.8340788837744
AATSC6p,-0.030750354243283165
AATSC6s,-0.5187782661490937
AATSC6v,-8.063303829562413
AATSC7Z,0.4821802935010479
AATSC7c,0.0019372929984802537
AATSC7d,0.06502227463312366
AATSC7i,-0.21028477069727672
AATSC7m,2.066527050085167
AATSC7p,-0.035284565798930245
AATSC7s,-0.13899501277640539
AATSC7v,-4.18207121116043
AATSC8Z,1.4978152309612975
AATSC8c,-0.0026217829491266506
AATSC8d,0.07242899500624218
AATSC8i,0.22242844042054546
AATSC8m,7.506418627672436
AATSC8p,0.07463556171725833
AATSC8s,-0.18233029091626624
AATSC8v,15.039295281153356
ATS0are,315.60720000000003
ATS1are,328.2789
ATS2are,535.4580000000001
ATS3are,660.099
ATS4are,728.7461
ATS5are,757.46
ATS6are,715.248
ATS7are,647.188
ATS8are,535.7
ATSC0dv,213.04526748971193
ATSC0pe,7.257391666666665
ATSC0se,5.385225666666665
ATSC1dv,54.66529492455419
ATSC1pe,-0.2659163194444437
ATSC1se,-0.35407356944444435
ATSC2dv,13.23182441700962
ATSC2pe,0.6953809027777782
ATSC2se,0.40538606944444433
ATSC3dv,-45.44993141289436
ATSC3pe,-0.30451163194444236
ATSC3se,0.05938670138888846
ATSC4dv,-50.42249657064471
ATSC4pe,-0.36212222222222057
ATSC4se,-0.11151947222222211
ATSC5dv,-74.21262002743484
ATSC5pe,-0.9032211805555561
ATSC5se,-0.7226949305555551
ATSC6dv,-141.23045267489712
ATSC6pe,-5.43567239583333
ATSC6se,-3.313619729166666
ATSC7dv,27.07956104252399
ATSC7pe,0.9524600694444415
ATSC7se,0.6246384027777789
ATSC8dv,31.20438957475994
ATSC8pe,-0.31056371527778215
ATSC8se,-0.9015154652777766
AXp-0dv,0.5886393724492718
AXp-1dv,0.3135937386359528
AXp-2dv,0.17117811390246726
AXp-3dv,0.09782631211719034
AXp-4dv,0.05356842604866406
AXp-5dv,0.02736516115340339
AXp-6dv,0.01518851071882734
AXp-7dv,0.008315218014249613
BertzCT,1140.088862990712
ECIndex,715
ETA_eta,25.01543098334549
GATS1dv,0.5072677226192776
GATS1pe,0.6819521706030748
GATS1se,0.7366507952591527
GATS2dv,0.8493931884460818
GATS2pe,0.7344118767389581
GATS2se,0.7449775877846411
GATS3dv,1.0199826154143328
GATS3pe,0.9026158342466978
GATS3se,0.8933320754894107
GATS4dv,1.056909079306824
GATS4pe,1.0121711296315463
GATS4se,1.0242460273628362
GATS5dv,1.1450020953172932
GATS5pe,1.0465907026837413
GATS5se,1.0334818677995001
GATS6dv,1.268712183305577
GATS6pe,1.3531519386928872
GATS6se,1.3072943253857368
GATS7dv,0.867898651874583
GATS7pe,0.8304875720830361
GATS7se,0.8134475531126489
GATS8dv,0.9298594908768906
GATS8pe,0.9545781059096624
GATS8se,0.9622151107445306
LogEE_A,4.317010373987075
LogEE_D,185.52802802264944
MATS1dv,0.24632644388642072
MATS1pe,-0.03517512604964814
MATS1se,-0.06311910543891167
MATS2dv,0.03635592701300787
MATS2pe,0.056087952045079284
MATS2se,0.04406485025696404
MATS3dv,-0.10138675061247669
MATS3pe,-0.019940828053228447
MATS3se,0.005240891391605001
MATS4dv,-0.10143215872402658
MATS4pe,-0.02138443744300752
MATS4se,-0.008875033746430339
MATS5dv,-0.14169845110216964
MATS5pe,-0.05062590287599441
MATS5se,-0.05458965270289628
MATS6dv,-0.2866650308798271
MATS6pe,-0.32388510142455246
MATS6se,-0.26608293288600154
MATS7dv,0.05755792128463703
MATS7pe,0.059429433158052464
MATS7se,0.05252428464362666
MATS8dv,0.07899416824198649
MATS8pe,-0.02307923357953708
MATS8se,-0.0902860192144806
MAXaaCH,1.703232770989054
MAXaasC,0.6746050642479218
MAXaasN,1.2058153416430901
MAXdssC,-0.5379270675212224
MAXsCH3,1.541299395241911
MAXssNH,2.495198962109586
MDEC-11,0.16666666666666669
MDEC-12,2.3756434227239254
MDEC-13,3.158036091821069
MDEC-22,6.49229061442057
MDEC-23,19.87432242686026
MDEC-33,10.825327440862944
MDEN-22,0.09999999999999998
MDEN-23,0.6666666666666667
MDEO-11,0.9729506266807925
MDEO-12,0.4911304059638447
MINaaCH,1.4547042305319793
MINaasC,0.2628627074323049
MINaasN,1.2058153416430901
MINdssC,-1.16224321133412
MINsCH3,1.4526882841308
MINssNH,2.495198962109586
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9506302521008405
SM1_Dzi,1.586180103090097
SM1_Dzm,2.960371900650826
SM1_Dzp,-6.307933891078292
SM1_Dzv,-2.7120787701113374
SddssSe,0
SpAD_Dt,540.6876634724415
SpAbs_A,37.93653686505472
SpAbs_D,371.0560560452989
SpMAD_A,1.2645512288351572
SpMAD_D,12.368535201509962
SpMax_A,2.4260983027182625
SpMax_D,185.52802802264944
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,138.76
TpiPC10,8.584553898313606
VAdjMat,6.0
VE1_DzZ,5.415047652457643
VE1_Dzi,5.408216357789712
VE1_Dzm,5.41510459582329
VE1_Dzp,5.380918680194454
VE1_Dzv,5.394927131648143
VE2_DzZ,0.18050158841525477
VE2_Dzi,0.1802738785929904
VE2_Dzm,0.180503486527443
VE2_Dzp,0.1793639560064818
VE2_Dzv,0.17983090438827143
VE3_DzZ,2.7877939691668567
VE3_Dzi,2.786531633596257
VE3_Dzm,2.7878044848760255
VE3_Dzp,2.7814714066647026
VE3_Dzv,2.784071380641606
VR1_DzZ,185.4307044944686
VR1_Dzi,186.39424002053286
VR1_Dzm,185.42231602636798
VR1_Dzp,190.6514921082619
VR1_Dzv,188.60428503287446
VR2_DzZ,6.1810234831489534
VR2_Dzi,6.213141334017762
VR2_Dzm,6.1807438675455995
VR2_Dzp,6.355049736942063
VR2_Dzv,6.286809501095815
VR3_DzZ,6.3212935402477095
VR3_Dzi,6.32647628926475
VR3_Dzm,6.321248301473112
VR3_Dzp,6.349059401367817
VR3_Dzv,6.338263378826092
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.20897008328707023
Xch-7dv,0.17117909975934453
Xpc-4dv,2.212034369264199
Xpc-5dv,2.7532473882875763
Xpc-6dv,2.980237683419847
Zagreb1,154.0
Zagreb2,181.0
fragCpx,154.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,32
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,2
AATS0are,6.575150000000001
AATS1are,6.565578
AATS2are,6.529975609756098
AATS3are,6.535633663366337
AATS4are,6.506661607142857
AATS5are,6.419152542372881
AATS6are,6.443675675675676
AATS7are,6.105547169811321
AATS8are,6.019101123595506
AATSC0dv,4.438443072702332
AATSC0pe,0.15119565972222218
AATSC0se,0.11219220138888886
AATSC1dv,1.0933058984910837
AATSC1pe,-0.005318326388888874
AATSC1se,-0.007081471388888887
AATSC2dv,0.16136371240255634
AATSC2pe,0.008480254911924124
AATSC2se,0.004943732554200541
AATSC3dv,-0.4499993209197461
AATSC3pe,-0.003014966652915271
AATSC3se,0.0005879871424642422
AATSC4dv,-0.4502008622378992
AATSC4pe,-0.0032332341269841122
AATSC4se,-0.0009957095734126973
AATSC5dv,-0.6289205087070749
AATSC5pe,-0.00765441678436912
AATSC5se,-0.0061245333097928395
AATSC6dv,-1.2723464204945687
AATSC6pe,-0.048970021584084054
AATSC6se,-0.029852429992492484
AATSC7dv,0.25546755700494334
AATSC7pe,0.008985472353249448
AATSC7se,0.005892815120545084
AATSC8dv,0.35061111881752743
AATSC8pe,-0.0034894799469413723
AATSC8se,-0.010129387250312096
AETA_eta,0.8338476994448496
ATSC0are,7.655191666666664
ATSC1are,-0.30160381944444375
ATSC2are,0.8331684027777786
ATSC3are,-0.17010746527777681
ATSC4are,-0.6156972222222207
ATSC5are,-0.9353545138888879
ATSC6are,-5.737230729166663
ATSC7are,0.45627673611110775
ATSC8are,-0.6208303819444483
BCUTZ-1h,17.001104688635934
BCUTZ-1l,5.681905754682634
BCUTc-1h,0.47651629147220764
BCUTc-1l,-0.5257986071932877
BCUTd-1h,3.2760103348646146
BCUTd-1l,0.9725325861607128
BCUTi-1h,14.692677670756803
BCUTi-1l,10.311400211318125
BCUTm-1h,35.45051792879746
BCUTm-1l,11.693465551113812
BCUTp-1h,2.936405960133639
BCUTp-1l,0.7413578318476569
BCUTs-1h,7.010465437455063
BCUTs-1l,0.6099871622723596
BCUTv-1h,24.44072060213001
BCUTv-1l,14.700428296357618
BalabanJ,1.514179185062261
Diameter,14
ETA_beta,39.0
GATS1are,0.7138848036680989
GATS2are,0.748723427320685
GATS3are,0.9045429306625888
GATS4are,1.0515641345796916
GATS5are,1.0717546529711004
GATS6are,1.3789927821168055
GATS7are,0.8240360330953924
GATS8are,0.9430359291918693
HybRatio,0.2
Lipinski,True
LogEE_Dt,270.3438317362207
MATS1are,-0.03782265412470614
MATS2are,0.06370948691683104
MATS3are,-0.01056056534380451
MATS4are,-0.034469448915853955
MATS5are,-0.049702634324252086
MATS6are,-0.3240891603593168
MATS7are,0.026990294887431716
MATS8are,-0.04373892692613095
MAXssCH2,0.06531517699672462
MAXsssCH,-1.1344004577139504
MINssCH2,0.06531517699672462
MINsssCH,-1.1344004577139504
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.981823164402027
SM1_Dzse,1.944403257252438
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,7.109797541277533
SMR_VSA7,67.72577776265048
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,285.94409246043597
SpAD_Dzi,290.44317018116124
SpAD_Dzm,285.9164397505792
SpAD_Dzp,366.93350115979126
SpAD_Dzv,338.6976782192286
SpAbs_Dt,540.6876634724415
SpDiam_A,4.851667686525424
SpDiam_D,283.2117900246334
SpMAD_Dt,18.02292211574805
SpMax_Dt,270.3438317362207
SsssssAs,0
VE1_Dzpe,5.409803434636676
VE1_Dzse,5.4098448894982845
VE2_Dzpe,0.18032678115455586
VE2_Dzse,0.18032816298327614
VE3_Dzpe,2.786825047157852
VE3_Dzse,2.786832710043071
VMcGowan,304.9600000000006
VR1_Dzpe,186.0668030927671
VR1_Dzse,186.08115643498826
VR2_Dzpe,6.202226769758903
VR2_Dzse,6.202705214499608
VR3_Dzpe,6.324718054312812
VR3_Dzse,6.324795192138565
mZagreb1,11.222222222222221
mZagreb2,6.694444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15948315972222218
AATSC1are,-0.006032076388888875
AATSC2are,0.010160590277777787
AATSC3are,-0.0016842323294829387
AATSC4are,-0.0054972966269841135
AATSC5are,-0.007926733168549898
AATSC6are,-0.051686763325825794
AATSC7are,0.004304497510482149
AATSC8are,-0.006975622269038745
AETA_beta,1.3
BCUTdv-1h,6.024868113532397
BCUTdv-1l,0.6503173468749247
BCUTpe-1h,3.5022032082421872
BCUTpe-1l,2.230564461553844
BCUTse-1h,3.7150350677811375
BCUTse-1l,2.4264689720176382
ETA_alpha,14.414285714285716
ETA_dBeta,1.0
ETA_eta_B,0.6024440566852398
ETA_eta_F,32.97174999221346
ETA_eta_L,6.411909374384636
ETA_eta_R,57.98718097555895
ETA_psi_1,0.5341450502911598
LabuteASA,180.2388021976331
LogEE_DzZ,142.9070673783112
LogEE_Dzi,145.26995454462704
LogEE_Dzm,142.89344648302637
LogEE_Dzp,182.43575747087664
LogEE_Dzv,169.07763123260318
PEOE_VSA1,15.160178952647085
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,11.336785877934737
PEOE_VSA6,35.866408164078955
PEOE_VSA7,22.573332822321515
PEOE_VSA8,13.4684936056032
PEOE_VSA9,23.89272591832893
SM1_Dzare,2.0775922958175825
SpAD_Dzpe,291.752464112767
SpAD_Dzse,292.8724042282722
SpAbs_DzZ,283.4106993436916
SpAbs_Dzi,289.0684807584833
SpAbs_Dzm,283.3743802345295
SpAbs_Dzp,371.23453085389883
SpAbs_Dzv,340.8673412353175
SpDiam_Dt,390.58944552810044
SpMAD_DzZ,9.531469748681198
SpMAD_Dzi,9.681439006038708
SpMAD_Dzm,9.530547991685973
SpMAD_Dzp,12.231116705326375
SpMAD_Dzv,11.28992260730762
SpMax_DzZ,142.9070673783112
SpMax_Dzi,145.26995454462704
SpMax_Dzm,142.89344648302637
SpMax_Dzp,182.43575747087664
SpMax_Dzv,169.07763123260318
VE1_Dzare,5.409750810360942
VE2_Dzare,0.1803250270120314
VE3_Dzare,2.7868153195342287
VR1_Dzare,186.03049707322577
VR2_Dzare,6.201016569107526
VR3_Dzare,6.324522911700165
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48047619047619056
AETA_dBeta,0.03333333333333333
AETA_eta_B,0.02008146855617466
AETA_eta_F,1.099058333073782
AETA_eta_L,0.21373031247948787
AETA_eta_R,1.9329060325186316
BCUTare-1h,3.556035745263354
BCUTare-1l,2.180886887931642
ETA_beta_s,19.0
ETA_dPsi_A,0.1798549497088402
ETA_dPsi_B,0.0
ETA_eta_BR,0.8604440566852398
ETA_eta_FL,7.89986013130322
ETA_eta_RL,14.311769505687856
LogEE_Dzpe,145.94229282853024
LogEE_Dzse,146.5010155560445
PEOE_VSA10,10.918988022849259
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,39.915135526015774
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,15.235135869470117
SlogP_VSA6,46.70327886845886
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,290.10675261720235
SpAbs_Dzpe,289.94148904429517
SpAbs_Dzse,291.07954361205566
SpDiam_DzZ,222.93894363321937
SpDiam_Dzi,225.0357408871805
SpDiam_Dzm,222.92742148659613
SpDiam_Dzp,274.40476670486373
SpDiam_Dzv,257.6426822136933
SpMAD_Dzpe,9.725082137092233
SpMAD_Dzse,9.762413474275741
SpMax_Dzpe,145.94229282853024
SpMax_Dzse,146.5010155560445
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6333333333333333
AETA_eta_BR,0.02868146855617466
AETA_eta_FL,0.26332867104344065
AETA_eta_RL,0.4770589835229285
DetourIndex,3928
EState_VSA1,17.918325846451317
EState_VSA2,21.879869025420643
EState_VSA3,22.439866308374892
EState_VSA4,11.336785877934737
EState_VSA5,17.988444048035795
EState_VSA6,42.75957009545115
EState_VSA7,0.0
EState_VSA8,10.415470412307368
EState_VSA9,16.337802844032566
ETA_beta_ns,20.0
ETA_shape_p,0.21143045920052855
ETA_shape_x,0.0
ETA_shape_y,0.37462834489593655
GhoseFilter,True
LogEE_Dzare,145.12262938512842
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,288.23109955887435
SpDiam_Dzpe,226.51031893968337
SpDiam_Dzse,227.3271095858818
SpMAD_Dzare,9.670225087240079
SpMax_Dzare,145.12262938512842
TopoPSA(NO),110.52
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2058153416430901
VSA_EState9,71.49194253614833
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019523809523809454
FilterItLogS,-4.8143086692827
SpDiam_Dzare,225.35933842572632
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6747023809523808
ETA_epsilon_2,0.899523809523809
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.599761904761904
ETA_epsilon_5,0.862053571428571
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.23516749723145097
ETA_dEpsilon_B,0.07494047619047672
ETA_dEpsilon_C,-0.16022702104097425
ETA_dEpsilon_D,0.03747023809523797
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.16666666666666669,2.3756434227239254,3.158036091821069,0.0,6.49229061442057,19.87432242686026,0.0,10.825327440862944,0.0,0.0,0.9729506266807925,0.4911304059638447,0.0,0.0,0.0,0.0,0.09999999999999998,0.6666666666666667,0.0"
APolDescriptor,59.592273999999975
BCUTDescriptor,"11.850000000000021,34.968854294044625,-0.3463976339369311,0.27702001186382397,4.559767104363656,11.676166756524191"
BPolDescriptor,29.807726
TPSADescriptor,138.76
ALOGPDescriptor,"3.421499999999999,11.706662249999994,109.80669999999998"
XLogPDescriptor,0.7740000000000005
VAdjMaDescriptor,6.0
WeightDescriptor,447.0655694999999
ChiPathDescriptor,"21.836134335324456,14.311769505687858,12.965061873090157,10.914094414134423,8.580815687330496,6.5025735386150325,4.101649334671251,2.8107469726852514,17.659181173478153,10.03499963635049,7.703015125611026,5.771752414914231,3.9104951015524767,2.298673536885884,1.2606463896626685,0.7400544032682147"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.324781400830624,0.4737032095837806,0.0,0.0,0.10206207261596577,0.20897008328707026,0.17117909975934453"
AtomCountDescriptor,48
BondCountDescriptor,32
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.184208224080753,0.0,0.6704606609055659,0.0,0.9908078382830986,0.0,0.21749489127559457,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,8,3,0,2,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"60.21856748699838,2.007285582899946,27.531007917683517,12.752986147714047,9.253010538581663"
FractionalPSADescriptor,0.3103795270013519
WienerNumbersDescriptor,"2700.0,48.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.3566609849397,7.846347993088086,10.691823097699563,2.212034369264199,2.7532473882875745,2.683374856405518"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.638671875,11.227654320987654,6.081011203677105"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1630.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"48.79298902783296,40.47478287851815,59.11629645044825,69.48757343031806,60.01869858306357"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8144502665429804,-0.3557895729906351,-0.12111068089636674,0.10803295633970605,-0.023510623304600464"
EccentricConnectivityIndexDescriptor,715
AutocorrelationDescriptorPolarizability,"2182.0938256100476,2547.068927662875,3506.8382398715585,3467.0658041060365,3144.9043752678376"
