DLiP-ID,C003X6
AATS3v,210.96430246489103
AATS4Z,19.345070422535212
AATS4d,3.2535211267605635
AATS4i,157.6621723447209
AATS4m,70.56555047183099
AATS4p,1.4132544408340353
AATS4s,3.4866255144032916
AATS4v,200.22836054091053
AATS5Z,19.805555555555557
AATS5d,3.2569444444444446
AATS5i,155.23224661688843
AATS5m,73.11210818055557
AATS5p,1.4266310789533474
AATS5s,3.731595793324189
AATS5v,203.2570712461014
AATS6Z,19.532467532467532
AATS6d,3.1298701298701297
AATS6i,159.11996309361675
AATS6m,71.65551955194805
AATS6p,1.3491327466277794
AATS6s,3.647199508310621
AATS6v,192.36087299694302
AATS7Z,20.965753424657535
AATS7d,3.0547945205479454
AATS7i,157.068540400966
AATS7m,77.87750343150688
AATS7p,1.4163352444392534
AATS7s,3.607855572467446
AATS7v,201.61724847864457
AATS8Z,21.579310344827586
AATS8d,2.924137931034483
AATS8i,159.0861624598942
AATS8m,80.48188079310344
AATS8p,1.3648962192794967
AATS8s,3.5099971619128705
AATS8v,192.25827848846401
AMID_C,1.5462673720250488
AMID_N,0.18891625927827532
AMID_O,0.27833825638568177
AMID_X,0.051868369929348485
AMID_h,0.5191228855933057
ATS0dv,507.60493827160496
ATS0pe,365.9209000000001
ATS0se,445.75822099999993
ATS1dv,506.1111111111111
ATS1pe,399.911
ATS1se,474.7781219999998
ATS2dv,734.6666666666666
ATS2pe,683.2252000000002
ATS2se,820.654732
ATS3dv,761.6666666666667
ATS3pe,865.0287999999998
ATS3se,1055.476612
ATS4dv,742.1111111111111
ATS4pe,913.7312999999999
ATS4se,1118.81173
ATS5dv,778.3333333333333
ATS5pe,919.1266999999997
ATS5se,1123.844406
ATS6dv,791.0
ATS6pe,994.6662000000001
ATS6se,1219.843888
ATS7dv,775.8888888888889
ATS7pe,947.5197999999998
ATS7se,1160.041132
ATS8dv,729.8888888888889
ATS8pe,938.7367000000002
ATS8se,1152.3510219999998
ATSC0Z,561.9285714285714
ATSC0c,1.625424433665053
ATSC0d,34.5
ATSC0i,83.33968788399443
ATSC0m,2641.224104839286
ATSC0p,13.529991906197356
ATSC0s,94.53162015263351
ATSC0v,2725.0085382797224
ATSC1Z,16.326530612244888
ATSC1c,-0.6893810332147549
ATSC1d,11.25
ATSC1i,-18.6529781516672
ATSC1m,78.99391429719373
ATSC1p,-0.8459111824656691
ATSC1s,-4.831778118769226
ATSC1v,-17.734589389483837
ATSC2Z,-16.618622448979615
ATSC2c,-0.49926918707454604
ATSC2d,-0.0625
ATSC2i,13.763333932306963
ATSC2m,-69.46442266868641
ATSC2p,1.1260047867609668
ATSC2s,-5.073076870923266
ATSC2v,143.24078553707895
ATSC3Z,-34.507653061224495
ATSC3c,0.422110278918468
ATSC3d,-7.875
ATSC3i,-2.778041242347099
ATSC3m,-165.1137825082909
ATSC3p,-1.1023131219753912
ATSC3s,21.50741838659331
ATSC3v,-149.73453519053055
ATSC4Z,-146.17602040816325
ATSC4c,-0.15635256918263007
ATSC4d,-9.625
ATSC4i,18.023549349395626
ATSC4m,-681.8889859139034
ATSC4p,-0.3296055786551919
ATSC4s,-9.847438039287502
ATSC4v,-242.5811494108873
ATSC5Z,16.540816326530617
ATSC5c,0.07155535571598873
ATSC5d,-7.0
ATSC5i,-28.943923217277696
ATSC5m,65.44122977040826
ATSC5p,-3.173031814360454
ATSC5s,24.82194987620104
ATSC5v,-471.6787049652032
ATSC6Z,-34.41071428571426
ATSC6c,0.03334076567704468
ATSC6d,1.625
ATSC6i,2.6164311856568716
ATSC6m,-158.36200120089285
ATSC6p,-0.464318667476696
ATSC6s,-27.26796345967514
ATSC6v,-117.198922487034
ATSC7Z,15.400510204081627
ATSC7c,-0.13716959416367647
ATSC7d,-1.125
ATSC7i,-8.369048804773852
ATSC7m,83.63470406186221
ATSC7p,1.6579161777908191
ATSC7s,-44.66380515254798
ATSC7v,0.8896414447398655
ATSC8Z,130.4349489795918
ATSC8c,0.36947404563226294
ATSC8d,-5.1875
ATSC8i,-5.534671654473437
ATSC8m,581.4352691839924
ATSC8p,-1.8121646423229782
ATSC8s,0.45570436750946186
ATSC8v,-134.0362237848726
AXp-0d,0.6957683909303929
AXp-1d,0.4348651879803313
AXp-2d,0.2754628145822183
AXp-3d,0.176146679753219
AXp-4d,0.10880164147890208
AXp-5d,0.06949628802536806
AXp-6d,0.04386525246046377
AXp-7d,0.02734940509970806
GATS1Z,0.5962353290114826
GATS1c,1.3623303518191339
GATS1d,0.717391304347826
GATS1i,1.3329639000409412
GATS1m,0.600364702854886
GATS1p,0.9920893101011945
GATS1s,0.6413051239718313
GATS1v,0.8837382755337091
GATS2Z,0.7549848759905269
GATS2c,1.2514837190500823
GATS2d,1.129871957225271
GATS2i,1.0257963573667497
GATS2m,0.7559508402749712
GATS2p,0.8708715310166596
GATS2s,0.6485667093274095
GATS2v,0.8599821210466306
GATS3Z,0.9214335719394636
GATS3c,0.9148261140543705
GATS3d,1.2075492104693921
GATS3i,1.013823540644362
GATS3m,0.9230246839138507
GATS3p,1.0083213159160658
GATS3s,0.7601013116696153
GATS3v,0.9853376588543952
GATS4Z,0.9574045263061781
GATS4c,0.9850168067038625
GATS4d,1.234945907328026
GATS4i,0.9189331733005486
GATS4m,0.9585915268304027
GATS4p,0.9622629970882424
GATS4s,1.3051200998426722
GATS4v,0.9931222960425967
GATS5Z,0.7225241162097651
GATS5c,0.8969255838310684
GATS5d,1.16243961352657
GATS5i,1.128851542511125
GATS5m,0.7295992096802493
GATS5p,1.0361894786932688
GATS5s,1.1514548339925588
GATS5v,1.03454702029383
GATS6Z,0.8932884199822041
GATS6c,1.0615340363031347
GATS6d,1.0869565217391304
GATS6i,0.9765030421324365
GATS6m,0.8940197458181324
GATS6p,0.9597643492935946
GATS6s,1.5752489213628944
GATS6v,0.9724258391898654
GATS7Z,0.9063697672434358
GATS7c,1.1074700984781807
GATS7d,1.0318642048838593
GATS7i,0.997850930650095
GATS7m,0.9043400177826624
GATS7p,0.9287960554972474
GATS7s,1.6614842876453202
GATS7v,0.9600548220391866
GATS8Z,0.9980100200312961
GATS8c,0.9003586165843795
GATS8d,1.0279860069965017
GATS8i,0.9882820288154182
GATS8m,0.9995436710736634
GATS8p,1.0530856252263814
GATS8s,1.167976720065499
GATS8v,0.9995181417699238
MATS1Z,0.02711749502139738
MATS1c,-0.3958487914546096
MATS1d,0.30434782608695654
MATS1i,-0.2088974259073618
MATS1m,0.02791419827229453
MATS1p,-0.058353109825068666
MATS1s,-0.04770530294769641
MATS1v,-0.006074213419028128
MATS2Z,-0.016079210071319197
MATS2c,-0.16700088874592378
MATS2d,-0.0009849444209933868
MATS2i,0.08978888524696534
MATS2m,-0.014299076205881148
MATS2p,0.0452473868064684
MATS2s,-0.029177302914904994
MATS2v,0.0285791711279231
MATS3Z,-0.025663597608752985
MATS3c,0.10852814318144466
MATS3d,-0.09539260220635952
MATS3i,-0.013930607240866656
MATS3m,-0.026125301012192206
MATS3p,-0.034047926530301045
MATS3s,0.09508114674873845
MATS3v,-0.02296346076269266
MATS4Z,-0.10258756044593478
MATS4c,-0.03793481065700979
MATS4d,-0.11002245356195144
MATS4i,0.08528803979392091
MATS4m,-0.10181414208025656
MATS4p,-0.00960719707193938
MATS4s,-0.04108145703289115
MATS4v,-0.03510660757851049
MATS5Z,0.011447255059813852
MATS5c,0.017119887090471974
MATS5d,-0.07890499194847021
MATS5i,-0.13506134263090003
MATS5m,0.00963544406788802
MATS5p,-0.09120159311629178
MATS5s,0.10211377411944843
MATS5v,-0.06731377348353788
MATS6Z,-0.022267931636178732
MATS6c,0.00745892244545338
MATS6d,0.017127799736495388
MATS6i,0.011416283720445375
MATS6m,-0.021802838369284892
MATS6p,-0.01247917611335523
MATS6s,-0.10489213091064611
MATS6v,-0.01563950695809173
MATS7Z,0.010512092301638014
MATS7c,-0.03236877330744368
MATS7d,-0.012507444907683143
MATS7i,-0.03851761625706851
MATS7m,0.012145529231274802
MATS7p,0.047000253873310256
MATS7s,-0.1812231980855109
MATS7v,0.00012522248285656124
MATS8Z,0.08964640598221289
MATS8c,0.08778840871629892
MATS8d,-0.058070964517741124
MATS8i,-0.025648384549775825
MATS8m,0.08501902979222195
MATS8p,-0.05172733933652613
MATS8s,0.001861770370979859
MATS8v,-0.018996532776424747
MAXaaN,4.027681496042276
MAXsCl,6.071726389879567
MAXsOH,10.838061443198676
MAXssO,5.603922975742822
MINaaN,4.027681496042276
MINsCl,6.071726389879567
MINsOH,10.838061443198676
MINssO,5.536490783767812
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.116131732943664
SpAD_D,417.67695922236953
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.4197905125644166
SssNH2,0
SsssAs,0
SsssCH,-0.7423568069202997
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1388
TMWC10,151.202539867648
TSRW10,86.57223769580064
VE1_Dt,5.725882937836852
VE2_Dt,0.16840832170108389
VE3_Dt,2.9687721941206426
VR1_Dt,238.9649753761263
VR2_Dt,7.028381628709597
VR3_Dt,6.700092426271228
Xc-3dv,0.9723828814468511
Xc-4dv,0.0
Xc-5dv,0.1510839412670716
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.20848759720736484
Xch-6d,0.5845051760832519
Xch-7d,0.9766298437009696
Xp-0dv,18.94212782990159
Xp-1dv,11.301541815182096
Xp-2dv,8.492977489562511
Xp-3dv,6.164898242411708
Xp-4dv,4.416579570032079
Xp-5dv,3.0777104066270105
Xp-6dv,1.856025049352916
Xp-7dv,1.1871017048462222
Xpc-4d,5.613475193762267
Xpc-5d,9.192207152455332
Xpc-6d,14.96144701004082
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,60
nFRing,1
nHBAcc,7
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,7.374824920793085
AATS0dv,9.064373897707231
AATS0pe,6.534301785714287
AATS0se,7.959968232142856
AATS1dv,8.435185185185185
AATS1pe,6.665183333333333
AATS1se,7.912968699999997
AATS2dv,7.132686084142394
AATS2pe,6.6332543689320405
AATS2se,7.967521669902912
AATS3dv,5.68407960199005
AATS3pe,6.4554388059701475
AATS3se,7.876691134328357
AATS4dv,5.226134585289515
AATS4pe,6.434727464788732
AATS4se,7.878955845070422
AATS5dv,5.405092592592592
AATS5pe,6.382824305555554
AATS5se,7.804475041666667
AATS6dv,5.136363636363637
AATS6pe,6.458871428571429
AATS6se,7.921064207792209
AATS7dv,5.314307458143075
AATS7pe,6.489861643835615
AATS7se,7.945487205479452
AATS8dv,5.033716475095786
AATS8pe,6.474046206896553
AATS8se,7.947248427586206
AATSC0Z,10.034438775510205
AATSC0c,0.029025436315447375
AATSC0d,0.6160714285714286
AATSC0i,1.4882087122141863
AATSC0m,47.164716157844396
AATSC0p,0.24160699832495278
AATSC0s,1.6880646455827413
AATSC0v,48.66086675499504
AATSC1Z,0.27210884353741477
AATSC1c,-0.01148968388691258
AATSC1d,0.1875
AATSC1i,-0.3108829691944533
AATSC1m,1.316565238286562
AATSC1p,-0.014098519707761152
AATSC1s,-0.08052963531282044
AATSC1v,-0.2955764898247306
AATSC2Z,-0.16134584901921956
AATSC2c,-0.004847273660917923
AATSC2d,-0.0006067961165048543
AATSC2i,0.13362460128453363
AATSC2m,-0.6744118705697709
AATSC2p,0.010932085308358902
AATSC2s,-0.049253173504109383
AATSC2v,1.3906872382240674
AATSC3Z,-0.2575197989643619
AATSC3c,0.003150076708346776
AATSC3d,-0.058768656716417914
AATSC3i,-0.020731651062291783
AATSC3m,-1.2321924067782903
AATSC3p,-0.008226217328174561
AATSC3s,0.16050312228800978
AATSC3v,-1.1174219044069444
