DLiP-ID,C001QX
AATSC4s,-0.008952377452359946
AATSC4v,0.18121641742883357
AATSC5Z,0.7894125105663571
AATSC5c,0.006218947833822254
AATSC5d,0.029017857142857144
AATSC5i,0.07808876974276464
AATSC5m,3.367659369135673
AATSC5p,-0.0038544665601614697
AATSC5s,0.3191415766424669
AATSC5v,-2.005231630055482
AATSC6Z,0.5758136094674554
AATSC6c,-0.0009072549432724032
AATSC6d,-0.013392857142857142
AATSC6i,-0.006057798090267705
AATSC6m,3.0302874783389684
AATSC6p,0.01119968630106106
AATSC6s,-0.03375957313368285
AATSC6v,5.928046648969419
AATSC7Z,-1.346686390532544
AATSC7c,-0.0002802340332159636
AATSC7d,-0.0225
AATSC7i,-0.14655463930108958
AATSC7m,-6.116569858639053
AATSC7p,-0.017956846568599097
AATSC7s,-0.35630989703817334
AATSC7v,-4.879775009585742
AATSC8Z,-0.8960270498732038
AATSC8c,0.0006894344935385486
AATSC8d,0.008928571428571428
AATSC8i,0.339144243015043
AATSC8m,-3.7109809669122096
AATSC8p,0.044894695196988806
AATSC8s,-0.5032186105077333
AATSC8v,5.858303665288894
ATS0are,337.43829999999997
ATS1are,356.554
ATS2are,575.8378
ATS3are,715.2038999999999
ATS4are,769.4377999999999
ATS5are,727.3237
ATS6are,700.9799999999999
ATS7are,654.8399999999999
ATS8are,634.3729
ATSC0dv,219.07692307692312
ATSC0pe,6.999776923076921
ATSC0se,5.026430826923075
ATSC1dv,45.81393819855358
ATSC1pe,-0.43049482248520476
ATSC1se,-0.4296894707840241
ATSC2dv,-4.43721236028929
ATSC2pe,2.169101035502962
ATSC2se,1.8746096423816558
ATSC3dv,-53.934911242603555
ATSC3pe,-1.3381695266272162
ATSC3se,-0.7008056272189351
ATSC4dv,5.345167652859963
ATSC4pe,-0.5401304733727825
ATSC4se,-0.6562731131656792
ATSC5dv,58.79158448389218
ATSC5pe,3.1423612426035543
ATSC5se,2.711518449704135
ATSC6dv,43.68902038132807
ATSC6pe,0.3536843195266233
ATSC6se,-0.586644011834316
ATSC7dv,-64.01117685733071
ATSC7pe,-3.1978402366863854
ATSC7se,-2.582708936390544
ATSC8dv,-42.04667981591058
ATSC8pe,-2.8499257396449664
ATSC8se,-2.294365423816578
AXp-0dv,0.5555966312487568
AXp-1dv,0.2989633879991507
AXp-2dv,0.1634752886260398
AXp-3dv,0.08810727146356633
AXp-4dv,0.04879234857777122
AXp-5dv,0.026280362757673724
AXp-6dv,0.014399996714562362
AXp-7dv,0.007567346694661061
BertzCT,1310.6883365013227
ECIndex,932
ETA_eta,26.177776752281208
GATS1dv,0.5083865338781068
GATS1pe,0.6761888216018073
GATS1se,0.7112061087050184
GATS2dv,0.8328013876614905
GATS2pe,0.5287100271710102
GATS2se,0.47842526157236404
GATS3dv,1.005775774143927
GATS3pe,0.938237999382084
GATS3se,0.9042081419339073
GATS4dv,0.9934068390434087
GATS4pe,1.0108235479527352
GATS4se,1.0264516975510327
GATS5dv,0.8469994607744782
GATS5pe,0.8053410346122489
GATS5se,0.7719125017817011
GATS6dv,0.9263298806179774
GATS6pe,0.9283694450937762
GATS6se,0.9894241066083713
GATS7dv,1.1876422050561797
GATS7pe,1.3820056133657006
GATS7se,1.473858796647352
GATS8dv,1.2357663571046391
GATS8pe,1.4306178943267065
GATS8se,1.4984817541523345
LogEE_A,4.426159871743025
LogEE_D,223.60406137730448
MATS1dv,0.19771592327772097
MATS1pe,-0.058146608268534926
MATS1se,-0.08082312823459271
MATS2dv,-0.011833873388601342
MATS2pe,0.18105433141411786
MATS2se,0.21790363412479558
MATS3dv,-0.11430327046548955
MATS3pe,-0.08875897065479466
MATS3se,-0.06473262090189127
MATS4dv,0.010399398293117213
MATS4pe,-0.03288955470405831
MATS4se,-0.05565041595102798
MATS5dv,0.12459592919564828
MATS5pe,0.2084285613811558
MATS5se,0.2504598836766293
MATS6dv,0.09258934144818974
MATS6pe,0.02345940145345266
MATS6se,-0.05418764197589957
MATS7dv,-0.15193664169787763
MATS7pe,-0.23756141679240297
MATS7se,-0.2671893224372102
MATS8dv,-0.10183858187469741
MATS8pe,-0.21603624102934496
MATS8se,-0.24220335066121126
MAXaaCH,1.8935128470869103
MAXaasC,0.9711055323043114
MAXaasN,1.7131555492567396
MAXdsCH,1.5523818972033256
MAXdssC,0.17842104434366357
MAXsCH3,1.8935128470869103
MAXssNH,2.69030642475687
MAXsssN,0.902738651373211
MDEC-12,1.7140592611641883
MDEC-13,1.4216539558556083
MDEC-22,13.82151038422504
MDEC-23,25.756636813760796
MDEC-33,9.015287306186272
MDEN-23,0.40824829046386313
MDEN-33,0.19999999999999996
MDEO-11,1.37666982389507
MINaaCH,1.4882605862132063
MINaasC,0.13157034727471273
MINaasN,1.7131555492567396
MINdsCH,1.5523818972033256
MINdssC,-1.0457265041969712
MINsCH3,1.8935128470869103
MINssNH,2.69030642475687
MINsssN,0.902738651373211
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3035714285714284
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,722.840235374354
SpAbs_A,42.031316995461154
SpAbs_D,447.20812275460924
SpMAD_A,1.273676272589732
SpMAD_D,13.551761295594217
SpMax_A,2.45201208221353
SpMax_D,223.60406137730448
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,134.01000000000002
TpiPC10,8.78955895641019
VAdjMat,6.169925001442312
VE1_DzZ,5.648228892056795
VE1_Dzi,5.65840629098001
VE1_Dzm,5.648225350263739
VE1_Dzp,5.652407027478248
VE1_Dzv,5.658051503381073
VE2_DzZ,0.17115845127444834
VE2_Dzi,0.17146685730242456
VE2_Dzm,0.17115834394738602
VE2_Dzp,0.1712850614387348
VE2_Dzv,0.17145610616306284
VE3_DzZ,2.9252644940562327
VE3_Dzi,2.927064747006315
VE3_Dzm,2.9252638669934425
VE3_Dzp,2.9260039454714595
VE3_Dzv,2.927002044064193
VR1_DzZ,221.64256389288067
VR1_Dzi,220.6935503581719
VR1_Dzm,221.6440316197651
VR1_Dzp,221.9499564674202
VR1_Dzv,220.8499162553941
VR2_DzZ,6.716441330087293
VR2_Dzi,6.687683344187027
VR2_Dzm,6.7164858066595485
VR2_Dzp,6.725756256588491
VR2_Dzv,6.692421704708912
VR3_DzZ,6.594988480230343
VR3_Dzi,6.59069755773843
VR3_Dzm,6.594995102252751
VR3_Dzp,6.596374403615583
VR3_Dzv,6.591405827322659
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1114984679793393
Xch-6dv,0.24575979146834215
Xch-7dv,0.2728040045243367
Xpc-4dv,1.9973232402070993
Xpc-5dv,2.7141501762642135
Xpc-6dv,3.0797031753509496
Zagreb1,174.0
Zagreb2,204.0
fragCpx,240.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,5
nBondsM,22
nBondsO,36
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.489198076923076
AATS1are,6.482799999999999
AATS2are,6.470087640449439
AATS3are,6.385749107142856
AATS4are,6.306867213114754
AATS5are,6.493961607142857
AATS6are,6.258749999999999
AATS7are,6.548399999999999
AATS8are,6.473192857142856
AATSC0dv,4.213017751479291
AATSC0pe,0.13461109467455618
AATSC0se,0.09666213128698221
AATSC1dv,0.832980694519156
AATSC1pe,-0.007827178590640086
AATSC1se,-0.0078125358324368
AATSC2dv,-0.04985631865493584
AATSC2pe,0.02437192174722429
AATSC2se,0.021063029689681528
AATSC3dv,-0.481561707523246
AATSC3pe,-0.011947942202028716
AATSC3se,-0.0062571931001690635
AATSC4dv,0.04381284961360626
AATSC4pe,-0.004427298962071988
AATSC4se,-0.005379287812833436
AATSC5dv,0.5249248614633231
AATSC5pe,0.028056796808960307
AATSC5se,0.024209986158072634
AATSC6dv,0.39008053911900065
AATSC6pe,0.003157895710059137
AATSC6se,-0.005237892962806393
AATSC7dv,-0.6401117685733071
AATSC7pe,-0.031978402366863855
AATSC7se,-0.02582708936390544
AATSC8dv,-0.42904775322357736
AATSC8pe,-0.029080874894336393
AATSC8se,-0.023411892079760997
AETA_eta,0.7932659621903396
ATSC0are,7.670944230769228
ATSC1are,-0.5496525517751466
ATSC2are,2.3673608357988165
ATSC3are,-1.4296606508875724
ATSC4are,-0.7777499260355034
ATSC5are,3.689350887573965
ATSC6are,0.06043934911242408
ATSC7are,-3.5692389053254394
ATSC8are,-3.0756218195266243
BCUTZ-1h,16.00200572879428
BCUTZ-1l,5.692481516637134
BCUTc-1h,0.45947225625845123
BCUTc-1l,-0.4407822372726506
BCUTd-1h,3.2122536351188358
BCUTd-1l,0.972478838031377
BCUTi-1h,14.5513005969831
BCUTi-1l,10.33755807455406
BCUTm-1h,32.06099966905169
BCUTm-1l,11.703994416007726
BCUTp-1h,2.916626243237284
BCUTp-1l,0.7413670993699422
BCUTs-1h,7.011550846841284
BCUTs-1l,0.6284509273210683
BCUTv-1h,24.43424083122669
BCUTv-1l,14.700343816517076
BalabanJ,1.2849185226793767
Diameter,17
ETA_beta,44.75
GATS1are,0.7001014385383624
GATS2are,0.537558231350828
GATS3are,0.9401284897051766
GATS4are,1.0182777249263057
GATS5are,0.8005582253313013
GATS6are,0.9405915077649403
GATS7are,1.40948775988113
GATS8are,1.4425878863911532
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,361.420117687177
MATS1are,-0.06774544148190093
MATS2are,0.18031380178691164
MATS3are,-0.08653054911037386
MATS4are,-0.04321501480149684
MATS5are,0.2232988352616591
MATS6are,0.003658105903190949
MATS7are,-0.2419525126156616
MATS8are,-0.21274598654623747
MAXssCH2,-0.3912526659347546
MINssCH2,-0.3912526659347546
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905671
SMR_VSA1,24.284676131127995
SMR_VSA2,0.0
SMR_VSA3,9.467009378641833
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,11.861545009918906
SMR_VSA7,88.58648174836169
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,338.6792593415667
SpAD_Dzi,339.0837068051363
SpAD_Dzm,338.7260517408034
SpAD_Dzp,470.47028720192014
SpAD_Dzv,431.63843498146264
SpAbs_Dt,722.840235374354
SpDiam_A,4.790170628275321
SpDiam_D,338.91641720270917
SpMAD_Dt,21.904249556798607
SpMax_Dt,361.420117687177
SsssssAs,0
VE1_Dzpe,5.658258960916683
VE1_Dzse,5.657651459241789
VE2_Dzpe,0.171462392755051
VE2_Dzse,0.17144398361338756
VE3_Dzpe,2.9270387092893633
VE3_Dzse,2.926931338047824
VMcGowan,325.32000000000096
VR1_Dzpe,220.49490077219951
VR1_Dzse,220.54251104252677
VR2_Dzpe,6.681663659763622
VR2_Dzse,6.683106395228084
VR3_Dzpe,6.589797037342269
VR3_Dzse,6.590012938620649
mZagreb1,11.083333333333334
mZagreb2,7.166666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14751815828402362
AATSC1are,-0.00999368275954812
AATSC2are,0.02659955995279569
AATSC3are,-0.012764827240067611
AATSC4are,-0.006374999393733634
AATSC5are,0.032940632924767545
AATSC6are,0.0005396370456466436
AATSC7are,-0.03569238905325439
AATSC8are,-0.03138389611761862
AETA_beta,1.356060606060606
BCUTdv-1h,6.0258092427047405
BCUTdv-1l,0.6606511827535317
BCUTpe-1h,3.5024180038659645
BCUTpe-1l,2.241298358774709
BCUTse-1h,3.715282349615044
BCUTse-1l,2.4371276180462575
ETA_alpha,15.700000000000003
ETA_dBeta,2.25
ETA_eta_B,0.6016427188858025
ETA_eta_F,38.18629405927629
ETA_eta_L,6.669306063828374
ETA_eta_R,64.3640708115575
ETA_psi_1,0.5528169014084511
LabuteASA,193.0619542002417
LogEE_DzZ,169.3006474148116
LogEE_Dzi,169.58592974167402
LogEE_Dzm,169.3232647924605
LogEE_Dzp,234.1271624756517
LogEE_Dzv,215.39567697560264
PEOE_VSA1,14.990415646638391
PEOE_VSA2,19.28352128306594
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,72.78966322684389
PEOE_VSA8,23.26554411582866
PEOE_VSA9,10.468588005587042
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,347.2604703848996
SpAD_Dzse,350.14221256101143
SpAbs_DzZ,336.65490869221617
SpAbs_Dzi,337.71734029285346
SpAbs_Dzm,336.70555395693026
SpAbs_Dzp,474.7962037965101
SpAbs_Dzv,433.5867213510544
SpDiam_Dt,535.3026223909802
SpMAD_DzZ,10.263007858835355
SpMAD_Dzi,10.275263842579887
SpMAD_Dzm,10.264425810327376
SpMAD_Dzp,14.256675369755156
SpMAD_Dzv,13.079952575195838
SpMax_DzZ,169.3006474148116
SpMax_Dzi,169.58592974167402
SpMax_Dzm,169.3232647924605
SpMax_Dzp,234.1271624756517
SpMax_Dzv,215.39567697560264
VE1_Dzare,5.658543734796845
VE2_Dzare,0.17147102226657104
VE3_Dzare,2.927089036910667
VR1_Dzare,220.4578524339657
VR2_Dzare,6.680540982847446
VR3_Dzare,6.589628999664528
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4757575757575758
AETA_dBeta,0.06818181818181818
AETA_eta_B,0.018231597541994014
AETA_eta_F,1.1571604260386756
AETA_eta_L,0.20210018375237498
AETA_eta_R,1.9504263882290152
BCUTare-1h,3.5562875424705345
BCUTare-1l,2.1917085529616513
ETA_beta_s,21.25
ETA_dPsi_A,0.1611830985915489
ETA_dPsi_B,0.0
ETA_eta_BR,0.9456427188858024
ETA_eta_FL,9.143264779658919
ETA_eta_RL,15.812570843487293
LogEE_Dzpe,173.68444080425942
LogEE_Dzse,175.1236704951903
PEOE_VSA10,6.544756405912575
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,11.146391442523793
SlogP_VSA1,5.316788604006331
SlogP_VSA2,44.14116963922226
SlogP_VSA3,9.589074368143644
SlogP_VSA4,6.923737199690624
SlogP_VSA5,21.615368162314272
SlogP_VSA6,71.76565077011922
SlogP_VSA7,0.0
SlogP_VSA8,11.763406381517443
SlogP_VSA9,0.0
SpAD_Dzare,343.37520304842315
SpAbs_Dzpe,345.5800964188004
SpAbs_Dzse,348.51272190579004
SpDiam_DzZ,260.2048814936468
SpDiam_Dzi,259.9312798687007
SpDiam_Dzm,260.2368323718195
SpDiam_Dzp,362.3650295354211
SpDiam_Dzv,333.214441693231
SpMAD_Dzpe,10.523044557118169
SpMAD_Dzse,10.610370077606406
SpMax_Dzpe,173.68444080425942
SpMax_Dzse,175.1236704951903
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6439393939393939
AETA_eta_BR,0.028655839966236437
AETA_eta_FL,0.2770686296866339
AETA_eta_RL,0.4791688134390089
DetourIndex,5769
EState_VSA1,29.567632865739718
EState_VSA2,10.468588005587042
EState_VSA3,17.068700544215584
EState_VSA4,22.225246171938586
EState_VSA5,12.13273413692322
EState_VSA6,59.30453280546958
EState_VSA7,12.990104268152233
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,23.5
ETA_shape_p,0.13800424628450103
ETA_shape_x,0.0
ETA_shape_y,0.3694267515923566
GhoseFilter,True
LogEE_Dzare,171.7470252976045
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,341.53306607324305
SpDiam_Dzpe,267.0733259202023
SpDiam_Dzse,269.5058341076533
SpMAD_Dzare,10.40530918328555
SpMax_Dzare,171.7470252976045
TopoPSA(NO),108.71000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7131555492567396
VSA_EState9,84.03304673721343
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7121212121212122
EState_VSA10,24.284676131127995
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024242424242424156
FilterItLogS,-4.266063305946292
SpDiam_Dzare,263.9505160115756
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6557692307692304
ETA_epsilon_2,0.8606060606060603
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5642857142857133
ETA_epsilon_5,0.8285714285714283
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.2138337468982635
ETA_dEpsilon_B,0.09148351648351716
ETA_dEpsilon_C,-0.12235023041474635
ETA_dEpsilon_D,0.03203463203463197
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7878787878787878
MDEDescriptor,"0.0,1.7140592611641883,1.4216539558556083,0.0,13.82151038422504,25.756636813760796,0.0,9.015287306186272,0.0,0.0,1.37666982389507,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638629,0.19999999999999996"
APolDescriptor,65.11906699999997
BCUTDescriptor,"11.849999999999985,31.97207268507725,-0.3278294362746653,0.29088408642421715,4.27594594793349,11.93660562043669"
BPolDescriptor,31.502932999999995
TPSADescriptor,134.01000000000002
ALOGPDescriptor,"4.283099999999999,18.344945609999993,124.43169999999999"
XLogPDescriptor,3.0829999999999997
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,461.10454186
ChiPathDescriptor,"23.534804948073724,15.812570843487295,14.731738795582055,11.906594175168976,10.025094465155963,7.539253813407934,4.965321215953816,3.5736931418132385,18.334688831208975,10.762681967969424,8.33723971992803,5.815079916595376,4.1961419776883275,2.601755913009698,1.4975996583144837,0.9005142566646654"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5862873331187656,0.8351574153569636,0.0,0.0,0.1114984679793393,0.2457597914683422,0.2728040045243366"
AtomCountDescriptor,52
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.4817922915228565,0.0,0.5737669400163348,0.0,1.0780471665121762,0.0,0.1461884263571456,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,15,2,2,0,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"67.10147203950973,2.033377940591204,25.56275130171256,12.52636696960546,9.970253903937557"
FractionalPSADescriptor,0.2906282368406772
WienerNumbersDescriptor,"3560.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.379466735270939,8.284354801974093,10.85817148621405,1.9973232402070986,2.714150176264212,2.854610050416605"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,1,11,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.074074074074073,11.82314494425221,6.6115702479338845"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1969.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"44.08003911998418,42.32948576021235,64.43446619885584,61.45951510664217,59.708235839883805"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7520935872383702,-0.43097990470967723,0.19281937318924786,-0.05660895126832272,-0.39755466559753866"
EccentricConnectivityIndexDescriptor,932
AutocorrelationDescriptorPolarizability,"2398.3215451260057,2835.461409415635,3969.6256375835615,3765.154484994614,3539.927296315029"
