DLiP-ID,C001QK
AATSC4Z,-1.4921811955045567
AATSC4c,0.000760306993320043
AATSC4d,-0.013457791249237312
AATSC4i,-0.0915761021929254
AATSC4m,-6.558672315861986
AATSC4p,-0.041844991135742464
AATSC4s,-0.19766642698573417
AATSC4v,-4.127493369175864
AATSC5Z,-0.014358373498788274
AATSC5c,-0.0003749947037952197
AATSC5d,-0.011104305914307779
AATSC5i,-0.023555494534377112
AATSC5m,0.10381139848747109
AATSC5p,0.009151413560958561
AATSC5s,-0.22676185969919707
AATSC5v,1.2753946812015629
AATSC6Z,-3.635267843669835
AATSC6c,0.0035981024776902525
AATSC6d,-0.05853025501735327
AATSC6i,0.09799114497023698
AATSC6m,-15.285991585242192
AATSC6p,-0.040295146237842194
AATSC6s,0.1681213404944605
AATSC6v,-0.343560712705351
AATSC7Z,-0.22910407835713398
AATSC7c,-0.004774066386803364
AATSC7d,-0.06718089515735509
AATSC7i,0.09211013728401064
AATSC7m,-1.876002481953988
AATSC7p,0.052478989892507516
AATSC7s,-0.48809675626737137
AATSC7v,0.21069280550119335
AATSC8Z,-1.1542409732273222
AATSC8c,0.006426099969940807
AATSC8d,0.017769814905731342
AATSC8i,0.03155928371389607
AATSC8m,-5.48453750091495
AATSC8p,-0.029706790023406243
AATSC8s,-0.43373650784767176
AATSC8v,-6.783292328884641
ATS0are,302.46889999999985
ATS1are,317.83270000000005
ATS2are,513.0598
ATS3are,599.4713000000003
ATS4are,601.2678000000002
ATS5are,551.7306
ATS6are,481.8728999999999
ATS7are,498.6408
ATS8are,457.7424000000001
ATSC0dv,190.1654846335698
ATSC0pe,5.652174468085106
ATSC0se,3.8416552340425523
ATSC1dv,8.333383632614071
ATSC1pe,-0.1443606156631976
ATSC1se,0.1657855219556356
ATSC2dv,36.0528142447563
ATSC2pe,3.189468447261202
ATSC2se,2.4490580534178346
ATSC3dv,9.72224737186259
ATSC3pe,-1.1269739248528758
ATSC3se,-1.3478162177455866
ATSC4dv,-59.082792616065596
ATSC4pe,-1.0175542779538285
ATSC4se,-0.5019366708918076
ATSC5dv,-8.843015944871981
ATSC5pe,-1.0793368039837055
ATSC5se,-0.7809388275237674
ATSC6dv,36.875408681655856
ATSC6pe,0.30175138071525304
ATSC6se,-0.3797066500679043
ATSC7dv,-86.36567577083649
ATSC7pe,-3.574011362607516
ATSC7se,-2.418661681303757
ATSC8dv,-82.57622855993156
ATSC8pe,-0.9444890900860111
ATSC8se,-0.07293331100045342
AXp-0dv,0.6307136917283682
AXp-1dv,0.3822103723969808
AXp-2dv,0.22519330201650234
AXp-3dv,0.13655934542159534
AXp-4dv,0.07833113348716904
AXp-5dv,0.04509044139178378
AXp-6dv,0.027594086247131375
AXp-7dv,0.01633516927194638
BertzCT,1152.9155661647198
ECIndex,922
ETA_eta,24.313421981296262
GATS1dv,0.7084055551609005
GATS1pe,0.6644305783952068
GATS1se,0.6040202649322891
GATS2dv,0.7668500462645322
GATS2pe,0.4863811985861133
GATS2se,0.45924296475298026
GATS3dv,0.9508861786490092
GATS3pe,1.0713426883167658
GATS3se,1.1478894642455066
GATS4dv,1.2194057682744899
GATS4pe,1.256671222749143
GATS4se,1.2728813368435223
GATS5dv,1.0942172463217008
GATS5pe,1.2519537775110372
GATS5se,1.2821035128145175
GATS6dv,0.8489603845516325
GATS6pe,0.9646680283468382
GATS6se,1.0524413029498876
GATS7dv,1.382254741777367
GATS7pe,1.60237836412549
GATS7se,1.6775768762131456
GATS8dv,1.3058143240347102
GATS8pe,1.233905274280526
GATS8se,1.196611169749066
LogEE_A,4.314692258064939
LogEE_D,214.57159271665955
MATS1dv,0.04203310364424245
MATS1pe,-0.024498243360672453
MATS1se,0.0413932943665306
MATS2dv,0.11279198584997699
MATS2pe,0.3357171424454771
MATS2se,0.37927259198012814
MATS3dv,0.025293517234159502
MATS3pe,-0.09864442859379385
MATS3se,-0.17357474804005935
MATS4dv,-0.15872281257431947
MATS4pe,-0.09197124301428085
MATS4se,-0.06674835538412666
MATS5dv,-0.0257126978091087
MATS5pe,-0.10558940909779584
MATS5se,-0.11240291169703927
MATS6dv,0.12151831592905682
MATS6pe,0.03345571389960226
MATS6se,-0.0619393168342249
MATS7dv,-0.2772149282840481
MATS7pe,-0.38596462573263834
MATS7se,-0.384294235524553
MATS8dv,-0.28745036104243543
MATS8pe,-0.11061675039239852
MATS8se,-0.012567446707608586
MAXaaCH,1.9160896966546304
MAXaasC,0.952669197701899
MAXdsCH,1.6911704407807524
MAXdssC,0.10233027788940663
MAXsCH3,1.9141066071353028
MAXssNH,2.837991829065061
MDEC-12,1.021490673704867
MDEC-13,0.9095362382378641
MDEC-22,8.243151300378932
MDEC-23,13.92539977166999
MDEC-33,3.764328681787401
MDEN-22,2.158167923982477
MDEO-11,0.5129927840030091
MINaaCH,1.4241695967872916
MINaasC,0.06493849926923811
MINdsCH,1.3874782620418928
MINdssC,-0.3677742780215303
MINsCH3,1.9141066071353028
MINssNH,2.4083411854825507
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.9642857142857144
SM1_Dzi,1.2980485038439737
SM1_Dzm,3.961732439438772
SM1_Dzp,-4.141240159788616
SM1_Dzv,-2.1632910747053495
SddssSe,0
SpAD_Dt,542.4966965662838
SpAbs_A,37.663569386869426
SpAbs_D,429.143185433319
SpMAD_A,1.2554523128956476
SpMAD_D,14.304772847777302
SpMax_A,2.3934977628229532
SpMax_D,214.57159271665955
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,210.03000000000003
TpiPC10,8.120783830972677
VAdjMat,6.0
VE1_DzZ,5.385598471922538
VE1_Dzi,5.380656143522871
VE1_Dzm,5.385612780374678
VE1_Dzp,5.399554673045292
VE1_Dzv,5.394832113896985
VE2_DzZ,0.1795199490640846
VE2_Dzi,0.1793552047840957
VE2_Dzm,0.17952042601248927
VE2_Dzp,0.1799851557681764
VE2_Dzv,0.1798277371298995
VE3_DzZ,2.782340729948488
VE3_Dzi,2.781422615167931
VE3_Dzm,2.7823433867438663
VE3_Dzp,2.784928770883094
VE3_Dzv,2.7840537680611956
VR1_DzZ,185.68591964165182
VR1_Dzi,186.77258832044146
VR1_Dzm,185.68463665778134
VR1_Dzp,185.0498933857567
VR1_Dzv,185.5291668507137
VR2_DzZ,6.189530654721727
VR2_Dzi,6.225752944014715
VR2_Dzm,6.189487888592711
VR2_Dzp,6.168329779525223
VR2_Dzv,6.184305561690456
VR3_DzZ,6.3226689310053175
VR3_Dzi,6.328504060228389
VR3_Dzm,6.322662021551411
VR3_Dzp,6.319237771362614
VR3_Dzv,6.321824392052247
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.17908837376733738
Xch-6dv,0.16973905149576662
Xch-7dv,0.1896451951106297
Xpc-4dv,2.4694939381631658
Xpc-5dv,3.068617108806045
Xpc-6dv,3.1838758987555202
Zagreb1,152.0
Zagreb2,172.0
fragCpx,154.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,5
nBondsM,21
nBondsO,32
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,2
AATS0are,6.435508510638295
AATS1are,6.486381632653062
AATS2are,6.494427848101266
AATS3are,6.310224210526319
AATS4are,6.535519565217394
AATS5are,6.490948235294117
AATS6are,6.424971999999999
AATS7are,6.4758545454545455
AATS8are,6.447076056338029
AATSC0dv,4.046074141139783
AATSC0pe,0.12025903123585333
AATSC0se,0.08173734540516069
AATSC1dv,0.17006905372681777
AATSC1pe,-0.002946135013534645
AATSC1se,0.003383377999094604
AATSC2dv,0.45636473727539617
AATSC2pe,0.040373018319762054
AATSC2se,0.031000734853390312
AATSC3dv,0.1023394460196062
AATSC3pe,-0.011862883419503957
AATSC3se,-0.01418753913416407
AATSC4dv,-0.6422042675659304
AATSC4pe,-0.011060372586454658
AATSC4se,-0.005455833379258778
AATSC5dv,-0.10403548170437625
AATSC5pe,-0.012698080046867124
AATSC5se,-0.009187515617926675
AATSC6dv,0.4916721157554114
AATSC6pe,0.00402335174287004
AATSC6se,-0.005062755334238725
AATSC7dv,-1.1216321528680064
AATSC7pe,-0.04641573198191579
AATSC7se,-0.03141119066628256
AATSC8dv,-1.1630454726750925
AATSC8pe,-0.013302663240648044
AATSC8se,-0.0010272297324007524
AETA_eta,0.8104473993765421
ATSC0are,6.163365957446809
ATSC1are,-0.3882900407424194
ATSC2are,3.5258487098234452
ATSC3are,-1.1221375735626984
ATSC4are,-1.164969533725672
ATSC5are,-1.3286873698506148
ATSC6are,0.5523670891806226
ATSC7are,-3.791716568583072
ATSC8are,-0.8634783612494362
BCUTZ-1h,16.013647128007634
BCUTZ-1l,5.699520692482323
BCUTc-1h,0.4639656854948395
BCUTc-1l,-0.3596123791070107
BCUTd-1h,4.043822930506238
BCUTd-1l,0.9713111989726513
BCUTi-1h,14.690977986399485
BCUTi-1l,10.311102811868444
BCUTm-1h,32.0675608112434
BCUTm-1l,11.711188102287307
BCUTp-1h,2.955245766171379
BCUTp-1l,0.7517588468907184
BCUTs-1h,7.014577738290902
BCUTs-1l,0.29893398428154017
BCUTv-1h,24.444501538466596
BCUTv-1l,14.701063629183665
BalabanJ,1.3180385276679207
Diameter,19
ETA_beta,40.0
GATS1are,0.7212666979272521
GATS2are,0.49900749752962437
GATS3are,1.0656516419726583
GATS4are,1.2893969066363982
GATS5are,1.2869936648159717
GATS6are,0.9545608747914062
GATS7are,1.62032561577712
GATS8are,1.2363790160506514
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,271.248348283142
MATS1are,-0.06042825790684948
MATS2are,0.3403427350973453
MATS3are,-0.09007461237658676
MATS4are,-0.09656208690104824
MATS5are,-0.11920206629287287
MATS6are,0.056162500319319644
MATS7are,-0.3755130581218981
MATS8are,-0.09274126439342459
MAXddssS,-3.7819420605109904
MAXssCH2,0.6805896890890557
MINddssS,-3.7819420605109904
MINssCH2,0.6805896890890557
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.6285954712362307
SM1_Dzse,1.7322237828557245
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,15.514152220608405
SMR_VSA4,0.0
SMR_VSA5,18.24004229813441
SMR_VSA6,10.038883468458419
SMR_VSA7,57.739056178623514
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,286.9466923807446
SpAD_Dzi,328.6908063979969
SpAD_Dzm,286.9760775661587
SpAD_Dzp,411.40133544753314
SpAD_Dzv,402.55188304256615
SpAbs_Dt,542.4966965662841
SpDiam_A,4.7637646509322025
SpDiam_D,333.20712208926756
SpMAD_Dt,18.083223218876128
SpMax_Dt,271.248348283142
SsssssAs,0
VE1_Dzpe,5.38274938476657
VE1_Dzse,5.3837363164705945
VE2_Dzpe,0.179424979492219
VE2_Dzse,0.17945787721568648
VE3_Dzpe,2.7818115703670245
VE3_Dzse,2.781994904415696
VMcGowan,321.8100000000008
VR1_Dzpe,186.42630110493843
VR1_Dzse,186.30452136393555
VR2_Dzpe,6.214210036831281
VR2_Dzse,6.210150712131185
VR3_Dzpe,6.326648281314265
VR3_Dzse,6.32599483524544
mZagreb1,10.090277777777779
mZagreb2,6.625000000000002
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1311354459031236
AATSC1are,-0.00792428654576366
AATSC2are,0.04463099632687905
AATSC3are,-0.01181197445855472
AATSC4are,-0.01266271232310513
AATSC5are,-0.015631616115889584
AATSC6are,0.007364894522408302
AATSC7are,-0.04924307231926067
AATSC8are,-0.012161667059851214
AETA_beta,1.3333333333333333
BCUTdv-1h,6.022487506292536
BCUTdv-1l,0.6440234202057513
BCUTpe-1h,3.5369468555204224
BCUTpe-1l,2.241616612888362
BCUTse-1h,3.768261757578298
BCUTse-1l,2.440670901281495
ETA_alpha,15.333333333333336
ETA_dBeta,3.0
ETA_eta_B,0.5617084892696731
ETA_eta_F,30.398398898778527
ETA_eta_L,6.77353163807495
ETA_eta_R,54.71182088007479
ETA_psi_1,0.5815423514538562
LabuteASA,186.66478204742901
LogEE_DzZ,143.01254632126407
LogEE_Dzi,164.3886714824599
LogEE_Dzm,143.0257947743374
LogEE_Dzp,204.69779739918522
LogEE_Dzv,201.05961241381252
PEOE_VSA1,5.316788604006331
PEOE_VSA2,14.83342065253024
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,21.534149494536813
PEOE_VSA6,24.32689014608697
PEOE_VSA7,60.426613285580544
PEOE_VSA8,16.640553575218743
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.6871209636201363
SpAD_Dzpe,331.4223988138659
SpAD_Dzse,330.23394108587183
SpAbs_DzZ,284.4490058107875
SpAbs_Dzi,327.4792944610757
SpAbs_Dzm,284.4814212367892
SpAbs_Dzp,413.64586285171265
SpAbs_Dzv,404.2825159023306
SpDiam_Dt,396.4974725722658
SpMAD_DzZ,9.56488974602482
SpMAD_Dzi,10.956360213266562
SpMAD_Dzm,9.56586925220529
SpMAD_Dzp,13.713377848251104
SpMAD_Dzv,13.418396101418871
SpMax_DzZ,143.01254632126407
SpMax_Dzi,164.3886714824599
SpMax_Dzm,143.0257947743374
SpMax_Dzp,204.69779739918522
SpMax_Dzv,201.05961241381252
VE1_Dzare,5.38164876616715
VE2_Dzare,0.17938829220557168
VE3_Dzare,2.781607078004735
VR1_Dzare,186.52815692182736
VR2_Dzare,6.217605230727579
VR3_Dzare,6.327194491808491
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5111111111111112
AETA_dBeta,0.1
AETA_eta_B,0.018723616308989104
AETA_eta_F,1.0132799632926175
AETA_eta_L,0.2257843879358317
AETA_eta_R,1.8237273626691597
BCUTare-1h,3.5809269078785753
BCUTare-1l,2.1878723612469484
ETA_beta_s,18.5
ETA_dPsi_A,0.13245764854614372
ETA_dPsi_B,0.0
ETA_eta_BR,0.8197084892696731
ETA_eta_FL,7.578973435028472
ETA_eta_RL,14.352505073103423
LogEE_Dzpe,165.76548592264086
LogEE_Dzse,165.17471133569776
PEOE_VSA10,5.007623696852765
PEOE_VSA11,5.112436884724758
PEOE_VSA12,11.03873820919084
PEOE_VSA13,10.023291153407584
SlogP_VSA1,15.355672072464749
SlogP_VSA2,29.634777215007276
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,16.808508090244686
SlogP_VSA6,52.74976876358723
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,330.0368187903904
SpAbs_Dzpe,329.90237637404545
SpAbs_Dzse,328.61719888853975
SpDiam_DzZ,227.81811599113
SpDiam_Dzi,256.30605701311543
SpDiam_Dzm,227.84446697085644
SpDiam_Dzp,327.58160732890934
SpDiam_Dzv,318.13688386703507
SpMAD_Dzpe,11.04741329379553
SpMAD_Dzse,11.007798036195728
SpMax_Dzpe,165.76548592264086
SpMax_Dzse,165.17471133569776
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6166666666666667
AETA_eta_BR,0.027323616308989104
AETA_eta_FL,0.2526324478342824
AETA_eta_RL,0.47841683577011407
DetourIndex,3907
EState_VSA1,10.023291153407584
EState_VSA2,21.046658569433372
EState_VSA3,12.10820789760957
EState_VSA4,9.884770890554066
EState_VSA5,40.88232599962657
EState_VSA6,18.208754243757102
EState_VSA7,24.43653410707976
EState_VSA8,25.553035689066824
EState_VSA9,12.217873443046695
ETA_beta_ns,21.5
ETA_shape_p,0.15217391304347824
ETA_shape_x,0.05434782608695651
ETA_shape_y,0.22826086956521735
GhoseFilter,True
LogEE_Dzare,165.07464676064922
SlogP_VSA10,10.818944754522896
SlogP_VSA11,0.0
SpAbs_Dzare,328.46217255767823
SpDiam_Dzpe,259.4123546835054
SpDiam_Dzse,258.90448844350624
SpMAD_Dzare,11.001227293013013
SpMax_Dzare,165.07464676064922
TopoPSA(NO),113.08000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.93066473200603
VSA_EState9,46.94978941744793
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7166666666666667
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.01111111111111119
ETA_dAlpha_B,0.0
FilterItLogS,-5.073197815727591
SpDiam_Dzare,258.03809777642937
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6695035460992907
ETA_epsilon_2,0.8788888888888884
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.5943502824858752
ETA_epsilon_5,0.8262626262626259
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.22996866237836094
ETA_dEpsilon_B,0.07515326361341557
ETA_dEpsilon_C,-0.15481539876494538
ETA_dEpsilon_D,0.052626262626262466
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.021490673704867,0.9095362382378641,0.0,8.243151300378932,13.92539977166999,0.0,3.764328681787401,0.0,0.0,0.5129927840030091,0.0,0.0,0.0,0.0,0.0,2.158167923982477,0.0,0.0"
APolDescriptor,62.521480999999966
BCUTDescriptor,"11.997945959502552,31.975438378534474,-0.2752950663633755,0.2468348234915459,5.3861705879616935,11.950661673205406"
BPolDescriptor,35.018519
TPSADescriptor,210.03000000000003
ALOGPDescriptor,"3.4198999999999997,11.695716009999998,124.4139"
XLogPDescriptor,3.2350000000000003
VAdjMaDescriptor,6.0
WeightDescriptor,479.02142354
ChiPathDescriptor,"21.56226716449868,14.352505073103423,13.273287010866637,10.076779016418136,8.114263035268289,5.21724304328786,3.6471844967979425,2.550248993062595,18.30865594182156,11.117664899337807,8.645915720185922,5.97329434245953,4.013761370682495,2.154940816846884,1.2394027343059597,0.7414817784703467"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.3520620726159657,0.35668658051312785,0.0,0.0,0.17908837376733738,0.16973905149576662,0.15386252039026274"
AtomCountDescriptor,47
BondCountDescriptor,32
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.5886612330667083,0.20412414523193154,0.348461712529338,0.10206207261596577,1.1589745945614331,0.025499585890087693,0.05864037331538409,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,0,1,1,0,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,20
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"60.25331651071131,2.008443883690377,34.673362853875,7.5061875021289275,15.102143608543223"
FractionalPSADescriptor,0.43845638144503946
WienerNumbersDescriptor,"3097.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.394513042478595,6.5502109763379295,7.236313956053012,1.8417555141338307,2.225759251204138,1.9508842845500909"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,2,7,0,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,28
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,11.743801652892563,7.828402366863905"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1531.12
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"58.634320766805274,51.10031121231669,71.57013667993618,61.938454986931454,65.45381406651687"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.4755572811862054,-0.26728049418623456,0.14745184081493612,-0.1846984268492883,0.057002514563001955"
EccentricConnectivityIndexDescriptor,922
AutocorrelationDescriptorPolarizability,"2605.833352012905,2960.648167504206,3944.71345478194,3476.0820234006446,3328.4571018558895"
