DLiP-ID,J000B3
AATSC5p,0.022666328345266433
AATSC5s,0.009696626365739673
AATSC5v,3.6634747603171474
AATSC6Z,-0.052639053254437906
AATSC6c,-0.002693682599382227
AATSC6d,-0.0635
AATSC6i,0.1289237018306703
AATSC6m,-0.14801564294378722
AATSC6p,0.019970079096812022
AATSC6s,-0.06932314266929654
AATSC6v,3.409339211703064
AATSC7Z,-0.9039715174004614
AATSC7c,0.0009876435939340023
AATSC7d,-0.07309322033898305
AATSC7i,-0.015747499370529716
AATSC7m,-4.375475450362299
AATSC7p,-0.020144540693509322
AATSC7s,0.007120649884665521
AATSC7v,-6.317995933439668
AATSC8Z,-0.5793533389687233
AATSC8c,0.0013939910608675742
AATSC8d,-0.006696428571428571
AATSC8i,-0.13236222494352465
AATSC8m,-2.887337530629228
AATSC8p,-0.038034127457669854
AATSC8s,-0.03317028857894239
AATSC8v,-7.779132847908424
ATS0are,323.2644999999999
ATS1are,360.104
ATS2are,601.2358
ATS3are,758.5488
ATS4are,782.7239999999999
ATS5are,813.5840000000001
ATS6are,758.4150000000002
ATS7are,714.3470000000001
ATS8are,657.1649
ATSC0dv,194.76923076923077
ATSC0pe,5.1699999999999955
ATSC0se,3.1374900769230765
ATSC1dv,42.32544378698224
ATSC1pe,0.13150000000000123
ATSC1se,-0.13900062130177782
ATSC2dv,-22.1834319526627
ATSC2pe,-0.4897999999999962
ATSC2se,-0.19899632988166283
ATSC3dv,-31.36686390532543
ATSC3pe,-0.46099999999999797
ATSC3se,-0.2946099866863945
ATSC4dv,-19.118343195266267
ATSC4pe,-0.9543999999999982
ATSC4se,-0.7044714541420161
ATSC5dv,10.100591715976329
ATSC5pe,-0.24009999999999876
ATSC5se,-0.10206823224852404
ATSC6dv,-41.81065088757397
ATSC6pe,-1.3379
ATSC6se,-0.9230438387573952
ATSC7dv,-56.668639053254445
ATSC7pe,-0.02939999999999901
ATSC7se,0.5812966715976351
ATSC8dv,-12.96449704142012
ATSC8pe,0.5830999999999983
ATSC8se,0.5575385266272249
AXp-0dv,0.5405538333011184
AXp-1dv,0.28803546097604954
AXp-2dv,0.14927267885831474
AXp-3dv,0.07858960338329671
AXp-4dv,0.04107263212081363
AXp-5dv,0.021701492389027344
AXp-6dv,0.011178122703042746
AXp-7dv,0.005977249980275638
BertzCT,1160.3259221815063
ECIndex,832
ETA_eta,21.55085777657549
GATS1dv,0.5727932464454976
GATS1pe,0.7409990674219401
GATS1se,0.829959266943542
GATS2dv,1.0121986954084492
GATS2pe,1.0498536844075628
GATS2se,1.0832181695368082
GATS3dv,1.091756100426932
GATS3pe,1.09950788880541
GATS3se,1.1475541743359647
GATS4dv,1.0484407582938386
GATS4pe,1.1794238297872346
GATS4se,1.2649054316347086
GATS5dv,1.0244066784848593
GATS5pe,1.1578258301711288
GATS5se,1.2310573140228376
GATS6dv,1.0651990521327013
GATS6pe,1.031162785299807
GATS6se,1.0540870361073282
GATS7dv,1.0296409350148605
GATS7pe,0.866371340523883
GATS7se,0.7871931548183696
GATS8dv,0.9363416130670277
GATS8pe,0.7711962040618955
GATS8se,0.6899224609254663
LogEE_A,4.380038265590332
LogEE_D,193.54850949926885
MATS1dv,0.20178853531934096
MATS1pe,0.023618402873722265
MATS1se,-0.04113861791750697
MATS2dv,-0.0636837724439008
MATS2pe,-0.05297227595099899
MATS2se,-0.03546362294928504
MATS3dv,-0.06920998002428416
MATS3pe,-0.03832025193023948
MATS3se,-0.04035367359662307
MATS4dv,-0.040834123222748805
MATS4pe,-0.07679504835589934
MATS4se,-0.0934059129233905
MATS5dv,0.020585362324083784
MATS5pe,-0.01843459772321223
MATS5se,-0.012913390379459036
MATS6dv,-0.08930173775671407
MATS6pe,-0.1076530754352032
MATS6se,-0.12238643868466034
MATS7dv,-0.12821645647575441
MATS7pe,-0.002505983018063715
MATS7se,0.08164635701176473
MATS8dv,-0.0309044233807267
MATS8pe,0.05236460348162464
MATS8se,0.08250453921141514
MAXaaCH,1.9210186217635712
MAXaasC,0.8044984389220711
MAXaasN,1.9596615779002142
MAXdssC,-0.07057480837197616
MAXssNH,3.459433787212467
MAXsssN,1.7360484151190319
MDEC-22,23.248897375988022
MDEC-23,25.679200793518145
MDEC-33,7.515625000392323
MDEN-22,0.3864019448872137
MDEN-23,1.234209623787079
MDEN-33,0.12499999999999997
MDEO-12,0.14285714285714285
MINaaCH,1.7335186217635712
MINaasC,0.6345738430422845
MINaasN,1.9596615779002142
MINdssC,-0.07057480837197616
MINssNH,3.459433787212467
MINsssN,1.7360484151190319
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.472516299044842
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,760.5111372211646
SpAbs_A,41.999126663409555
SpAbs_D,387.0970189985378
SpMAD_A,1.3548105375293404
SpMAD_D,12.487000612856054
SpMax_A,2.5038633541634487
SpMax_D,193.54850949926885
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.28
TpiPC10,8.865841003967583
VAdjMat,6.129283016944966
VE1_DzZ,5.473079852243275
VE1_Dzi,5.472035038377824
VE1_Dzm,5.473076526738269
VE1_Dzp,5.46641995222423
VE1_Dzv,5.47052784682742
VE2_DzZ,0.17655096297558953
VE2_Dzi,0.17651725930251044
VE2_Dzm,0.17655085570123447
VE2_Dzp,0.1763361274911042
VE2_Dzv,0.17646864022023936
VE3_DzZ,2.8312436137608206
VE3_Dzi,2.831052695003171
VE3_Dzm,2.8312430061493647
VE3_Dzp,2.8300260259440337
VE3_Dzv,2.830777221775236
VR1_DzZ,207.91228186728756
VR1_Dzi,208.10266775031135
VR1_Dzm,207.91262898928807
VR1_Dzp,208.44723664427906
VR1_Dzv,208.04810414057926
VR2_DzZ,6.706847802170566
VR2_Dzi,6.712989282268108
VR2_Dzm,6.706858999654454
VR2_Dzp,6.724104407879969
VR2_Dzv,6.711229165825137
VR3_DzZ,6.468518380450888
VR3_Dzi,6.46943366436792
VR3_Dzm,6.468520050009356
VR3_Dzp,6.471088059046318
VR3_Dzv,6.4691714343602875
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03849001794597505
Xch-6dv,0.12375473861234165
Xch-7dv,0.1264894085605381
Xpc-4dv,1.4335090582354022
Xpc-5dv,2.01291002933453
Xpc-6dv,2.6416832458834536
Zagreb1,166.0
Zagreb2,197.0
fragCpx,295.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,1
nBondsM,24
nBondsO,35
nBondsS,32
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.216624999999998
AATS1are,6.430428571428571
AATS2are,6.464901075268818
AATS3are,6.268998347107439
AATS4are,6.261792
AATS5are,6.210564885496184
AATS6are,6.067320000000001
AATS7are,6.053788135593221
AATS8are,5.86754375
AATSC0dv,3.745562130177515
AATSC0pe,0.09942307692307684
AATSC0se,0.060336347633136084
AATSC1dv,0.7558114961961114
AATSC1pe,0.0023482142857143076
AATSC1se,-0.002482153951817461
AATSC2dv,-0.2385315263727172
AATSC2pe,-0.005266666666666625
AATSC2se,-0.002139745482598525
AATSC3dv,-0.25923028020930106
AATSC3pe,-0.003809917355371884
AATSC3se,-0.0024347932783999543
AATSC4dv,-0.15294674556213014
AATSC4pe,-0.007635199999999986
AATSC4se,-0.005635771633136128
AATSC5dv,0.0771037535570712
AATSC5pe,-0.0018328244274809066
AATSC5se,-0.0007791468110574355
AATSC6dv,-0.33448520710059176
AATSC6pe,-0.010703200000000001
AATSC6se,-0.007384350710059161
AATSC7dv,-0.4802427038411394
AATSC7pe,-0.00024915254237287295
AATSC7se,0.004926242979640975
AATSC8dv,-0.11575443786982251
AATSC8pe,0.005206249999999984
AATSC8se,0.004978022559171651
AETA_eta,0.6951889605346933
ATSC0are,5.474067307692305
ATSC1are,-0.012851331360945671
ATSC2are,-0.4357242233727785
ATSC3are,-0.4747700813609451
ATSC4are,-1.1234117973372761
ATSC5are,-0.24351571745561998
ATSC6are,-1.5517771819526625
ATSC7are,0.3002414940828403
ATSC8are,0.8353800295857967
BCUTZ-1h,8.02216311674699
BCUTZ-1l,5.692977803452769
BCUTc-1h,0.4146608521587153
BCUTc-1l,-0.5227471943840227
BCUTd-1h,3.2305386339278934
BCUTd-1l,0.9780828903483023
BCUTi-1h,14.55859569728167
BCUTi-1l,10.954410596362075
BCUTm-1h,16.010267932166443
BCUTm-1l,11.704939737774891
BCUTp-1h,1.9924026937751864
BCUTp-1l,0.7517914713583483
BCUTs-1h,7.0082719167455405
BCUTs-1l,1.2805944949230534
BCUTv-1h,20.89566580330491
BCUTv-1l,14.70250703584888
BalabanJ,1.1797828881264634
Diameter,15
ETA_beta,45.25
GATS1are,0.7865669699866077
GATS2are,1.075958519282747
GATS3are,1.1179832761426711
GATS4are,1.2098348134473205
GATS5are,1.1757654964535245
GATS6are,1.0365002987864105
GATS7are,0.8301890235865876
GATS8are,0.7222113393796573
HybRatio,0.125
Lipinski,True
LogEE_Dt,380.2555686105823
MATS1are,-0.002179983995466958
MATS2are,-0.04450634872723704
MATS3are,-0.03727272828890379
MATS4are,-0.08537332141232339
MATS5are,-0.017658300876900502
MATS6are,-0.11792681225990381
MATS7are,0.024170293040758715
MATS8are,0.07085316857380225
MAXssCH2,0.7170804121993557
MAXsssCH,-0.40591726917529636
MINssCH2,0.5315900380150018
MINsssCH,-0.40591726917529636
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,12.710532018047102
SMR_VSA6,16.823580299369727
SMR_VSA7,102.90526802922696
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,293.985913896676
SpAD_Dzi,286.9563638547978
SpAD_Dzm,294.06701718572384
SpAD_Dzp,444.2294373816826
SpAD_Dzv,384.1662032593136
SpAbs_Dt,760.5111372211645
SpDiam_A,5.007711532543338
SpDiam_D,288.5343492755885
SpMAD_Dt,24.532617329714988
SpMax_Dt,380.2555686105823
SsssssAs,0
VE1_Dzpe,5.473054698551577
VE1_Dzse,5.473081051182044
VE2_Dzpe,0.1765501515661799
VE2_Dzse,0.17655100165103368
VE3_Dzpe,2.831239017856836
VE3_Dzse,2.831243832821874
VMcGowan,304.76000000000084
VR1_Dzpe,207.9230774527174
VR1_Dzse,207.9110796854056
VR2_Dzpe,6.707196046861851
VR2_Dzse,6.706809022109859
VR3_Dzpe,6.468570302853302
VR3_Dzse,6.468512598275122
mZagreb1,7.25
mZagreb2,6.833333333333335
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,44
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.10527052514792895
AATSC1are,-0.000229488060016887
AATSC2are,-0.004685206702933102
AATSC3are,-0.003923719680668968
AATSC4are,-0.00898729437869821
AATSC5are,-0.0018588986065314502
AATSC6are,-0.0124142174556213
AATSC7are,0.0025444194413800024
AATSC8are,0.007458750264158899
AETA_beta,1.4596774193548387
BCUTdv-1h,6.0221265413057035
BCUTdv-1l,1.8972021351423782
BCUTpe-1h,3.4892193683274932
BCUTpe-1l,2.2411771395509126
BCUTse-1h,3.702123496205115
BCUTse-1l,2.436989078384857
ETA_alpha,14.666666666666668
ETA_dBeta,2.75
ETA_eta_B,0.12138722668938584
ETA_eta_F,34.766392933221695
ETA_eta_L,6.024293270667589
ETA_eta_R,56.317250709797186
ETA_psi_1,0.5812417437252314
LabuteASA,179.49981409461094
LogEE_DzZ,147.0160518829796
LogEE_Dzi,143.49416819912327
LogEE_Dzm,147.0570172711687
LogEE_Dzp,221.34770294574653
LogEE_Dzv,191.6968738720224
PEOE_VSA1,14.620751205597735
PEOE_VSA2,14.678425435869508
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,48.53093654769288
PEOE_VSA8,29.96530326420635
PEOE_VSA9,24.129455967222576
SM1_Dzare,1.4997673336435553
SpAD_Dzpe,291.31014623253145
SpAD_Dzse,294.3788063543972
SpAbs_DzZ,292.9803457122961
SpAbs_Dzi,285.7688507104069
SpAbs_Dzm,293.06409755946254
SpAbs_Dzp,447.4509035110804
SpAbs_Dzv,385.7883598413779
SpDiam_Dt,544.9070397843742
SpMAD_DzZ,9.483416577312129
SpMAD_Dzi,9.256656898541864
SpMAD_Dzm,9.486032812442705
SpMAD_Dzp,14.32998185102202
SpMAD_Dzv,12.392458169655278
SpMax_DzZ,147.0160518829796
SpMax_Dzi,143.49416819912327
SpMax_Dzm,147.0570172711687
SpMax_Dzp,221.34770294574653
SpMax_Dzv,191.6968738720224
VE1_Dzare,5.47309252924216
VE2_Dzare,0.1765513719110374
VE3_Dzare,2.8312459300040596
VR1_Dzare,207.92978345359157
VR2_Dzare,6.7074123694706955
VR3_Dzare,6.468602554649575
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,23
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4731182795698925
AETA_dBeta,0.08870967741935484
AETA_eta_B,0.003915716989980189
AETA_eta_F,1.1214965462329578
AETA_eta_L,0.19433204098927706
AETA_eta_R,1.816685506767651
BCUTare-1h,3.543968618769632
BCUTare-1l,2.1915999065874407
ETA_beta_s,21.25
ETA_dPsi_A,0.13275825627476856
ETA_dPsi_B,0.0
ETA_eta_BR,0.5513872266893858
ETA_eta_FL,9.268533065016122
ETA_eta_RL,15.29282633568371
LogEE_Dzpe,145.6527065262445
LogEE_Dzse,147.21597386331214
PEOE_VSA10,12.356393797796823
PEOE_VSA11,6.165775612134527
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.953561288656857
SlogP_VSA2,27.049118383550194
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,22.217692282751806
SlogP_VSA6,91.64788854268149
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,286.6316000488214
SpAbs_Dzpe,290.2194972528746
SpAbs_Dzse,293.3858175372924
SpDiam_DzZ,219.95174938680663
SpDiam_Dzi,215.5634397471875
SpDiam_Dzm,220.0160013056952
SpDiam_Dzp,338.21650887050134
SpDiam_Dzv,289.2879152102339
SpMAD_Dzpe,9.397101491371982
SpMAD_Dzse,9.4960905275612
SpMax_Dzpe,145.6527065262445
SpMax_Dzse,147.21597386331214
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6854838709677419
AETA_eta_BR,0.01778668473191567
AETA_eta_FL,0.29898493758116523
AETA_eta_RL,0.49331697857044227
DetourIndex,5759
EState_VSA1,6.165775612134527
EState_VSA2,5.907179729351506
EState_VSA3,12.170333456209914
EState_VSA4,29.362968783412065
EState_VSA5,0.0
EState_VSA6,23.62091694884117
EState_VSA7,77.49398097248215
EState_VSA8,15.284745645900749
EState_VSA9,4.736862953800049
ETA_beta_ns,24.0
ETA_shape_p,0.022727272727272724
ETA_shape_x,0.0
ETA_shape_y,0.29318181818181815
GhoseFilter,True
LogEE_Dzare,143.3231589523391
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,285.401845281281
SpDiam_Dzpe,217.95103051142456
SpDiam_Dzse,220.247133076605
SpMAD_Dzare,9.246180646736173
SpMax_Dzare,143.3231589523391
TopoPSA(NO),72.28
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9596615779002142
VSA_EState9,65.37367175543312
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7741935483870968
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02688172043010749
FilterItLogS,-5.377420181258699
SpDiam_Dzare,214.38628889596413
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6064102564102565
ETA_epsilon_2,0.8139784946236556
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5276190476190471
ETA_epsilon_5,0.7979166666666664
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.16052790346908052
ETA_dEpsilon_B,0.07879120879120938
ETA_dEpsilon_C,-0.08173669467787115
ETA_dEpsilon_D,0.016061827956989183
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.967741935483871
MDEDescriptor,"0.0,0.0,0.0,0.0,23.248897375988022,25.679200793518145,0.0,7.515625000392323,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.3864019448872137,1.234209623787079,0.12499999999999997"
APolDescriptor,63.34665299999997
BCUTDescriptor,"11.850000000000005,15.995931830198078,-0.34421375956728256,0.24135565020257183,5.89816990402732,11.665768246431695"
BPolDescriptor,33.09134699999999
TPSADescriptor,72.28
ALOGPDescriptor,"3.416200000000001,11.670422440000005,119.26629999999997"
XLogPDescriptor,3.3290000000000006
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,411.16952508
ChiPathDescriptor,"21.04539482762413,15.29282633568371,13.304697020633864,11.710203738103678,10.107217231315898,8.087908966513142,5.624562853704443,4.482460511470226,16.75716883233467,10.081241134161738,7.165088585199104,5.186913823297582,3.655464258752412,2.473970132349117,1.4307997059894713,0.9324509969230005"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.41615173306124964,0.50705975497078,0.0,0.0,0.03849001794597505,0.12375473861234164,0.1264894085605381"
AtomCountDescriptor,52
BondCountDescriptor,35
SmallRingDescriptor,"5,4,4,4,0,0,1,4,0,0,0"
ChiClusterDescriptor,"1.4839750182807578,0.0,0.37971669024795834,0.0,0.64160239421266,0.0,0.10150631858953081,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,15,1,3,0,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"64.75321186870622,2.0888132860872974,21.92278049278311,5.710440410178449,16.21234008260466"
FractionalPSADescriptor,0.17579123838503521
WienerNumbersDescriptor,"2873.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.04811573598126,7.071642436644305,10.271597507255539,1.4335090582354024,2.01291002933453,2.3910171919578618"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,15,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.950520833333334,5.3994490358126725"
AromaticAtomsCountDescriptor,23
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2206.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"34.34883957746429,37.99045912956303,52.762155239495605,54.260157260580286,53.702926411833786"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6162557652873224,-0.3825044460665367,0.04410970086438037,0.12234267682261701,-0.203191629204329"
EccentricConnectivityIndexDescriptor,832
AutocorrelationDescriptorPolarizability,"2172.5539552057135,2585.6283004795114,3654.496863903025,3839.2387213079323,3615.3528760301974"
