DLiP-ID,T002YN
AATSC5d,0.06564287865100872
AATSC5i,0.38612961984688415
AATSC5m,-73.59355554596073
AATSC5p,-0.008005897331636789
AATSC5s,-0.665115017930311
AATSC5v,-0.9895369525131875
AATSC6Z,3.560294301035042
AATSC6c,-0.009408267030665763
AATSC6d,-0.0011223344556677906
AATSC6i,-0.06739919636859572
AATSC6m,16.319755167494556
AATSC6p,-0.016708211912441196
AATSC6s,-0.5864063247592184
AATSC6v,2.1880531010026263
AATSC7Z,2.4240296941821993
AATSC7c,0.0052737291191024055
AATSC7d,-0.09114015976761075
AATSC7i,0.07787957522682795
AATSC7m,11.040106134122878
AATSC7p,0.08637651717278544
AATSC7s,0.2505253751260308
AATSC7v,7.054609420109997
AATSC8Z,-4.497393689986281
AATSC8c,-0.0032749157438933044
AATSC8d,-0.08765432098765435
AATSC8i,-0.5075698336997181
AATSC8m,-25.31698911367535
AATSC8p,-0.09924459578821672
AATSC8s,-0.3685725226318631
AATSC8v,-2.000526035244648
ATS0are,185.72010000000003
ATS1are,185.504
ATS2are,284.17
ATS3are,376.334
ATS4are,357.89320000000004
ATS5are,274.69
ATS6are,221.468
ATS7are,222.3
ATS8are,196.734
ATSC0dv,118.25341665396537
ATSC0pe,5.075829629629628
ATSC0se,3.6724516296296286
ATSC1dv,9.053206282541243
ATSC1pe,-0.5980677640603564
ATSC1se,-0.4104405048010973
ATSC2dv,-3.7375324824392533
ATSC2pe,0.30673429355281207
ATSC2se,0.12347636762688587
ATSC3dv,-26.046562083091068
ATSC3pe,-0.6627466392318251
ATSC3se,-0.5757300466392317
ATSC4dv,-7.492583372378119
ATSC4pe,0.33769849108367594
ATSC4se,0.2609018614540469
ATSC5dv,-15.527428256382176
ATSC5pe,-2.4556486968449924
ATSC5se,-1.6436947709190668
ATSC6dv,-30.63996567822204
ATSC6pe,-0.16751769547325115
ATSC6se,-0.01110406584362151
ATSC7dv,1.2349141296964277
ATSC7pe,0.2706478737997259
ATSC7se,0.2728512812071329
ATSC8dv,-8.999198405843742
ATSC8pe,1.0017411522633743
ATSC8se,0.5832660411522632
AXp-0dv,0.6644973683346668
AXp-1dv,0.34063624995896663
AXp-2dv,0.1939694005920811
AXp-3dv,0.10292063502308947
AXp-4dv,0.06507122416056572
AXp-5dv,0.027712415999148664
AXp-6dv,0.019676769870452387
AXp-7dv,0.007894787841781865
BertzCT,623.2854978673417
ECIndex,310
ETA_eta,12.910538257451156
GATS1dv,0.5613917146635435
GATS1pe,0.6790452218929885
GATS1se,0.7209771318687652
GATS2dv,0.7286528890656523
GATS2pe,0.5870590317911057
GATS2se,0.6324670254060726
GATS3dv,1.0307360201027747
GATS3pe,0.9909027564811259
GATS3se,1.009135415181426
GATS4dv,1.1271218371683576
GATS4pe,1.133819576292582
GATS4se,1.1158476443740875
GATS5dv,1.201907596726937
GATS5pe,1.3959121389263327
GATS5se,1.370104469082238
GATS6dv,1.11898371942916
GATS6pe,0.935978951940583
GATS6se,0.9454464025625158
GATS7dv,0.976498294342015
GATS7pe,1.006467169924635
GATS7se,0.9488862093559537
GATS8dv,1.1251912070122554
GATS8pe,0.8793393380684348
GATS8se,0.8834976542161352
LogEE_A,3.858365947766937
LogEE_D,78.78045149590686
MATS1dv,0.07382346940792144
MATS1pe,-0.11361851030060714
MATS1se,-0.10777049101224795
MATS2dv,-0.01984570753163882
MATS2pe,0.03794465476229223
MATS2se,0.021111693363207278
MATS3dv,-0.10619704881963954
MATS3pe,-0.0629529715370637
MATS3se,-0.07558551006909361
MATS4dv,-0.03289866743850319
MATS4pe,0.03454478579617763
MATS4se,0.036887694618917694
MATS5dv,-0.08647005619628584
MATS5pe,-0.3185951116717068
MATS5se,-0.2947440159841985
MATS6dv,-0.21199440605588266
MATS6pe,-0.02700246908601101
MATS6se,-0.002473863701252103
MATS7dv,0.008292928278460336
MATS7pe,0.04234307855186905
MATS7se,0.05900037339662547
MATS8dv,-0.06849086305015252
MATS8pe,0.1776196410876821
MATS8se,0.14293978246079111
MAXaaCH,1.5839763374485596
MAXaasC,0.43500283446711996
MAXdssC,-0.5531575963718816
MAXssNH,2.5578703703703702
MDEC-22,4.68483648103011
MDEC-23,12.398581330360708
MDEC-33,7.376268394100431
MDEO-11,0.14285714285714285
MINaaCH,1.219809670781893
MINaasC,-0.5861947016460902
MINdssC,-0.5531575963718816
MINssNH,2.5578703703703702
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6333333333333333
SM1_Dzi,1.01892512405013
SM1_Dzm,2.7081845466815473
SM1_Dzp,-3.776056981936791
SM1_Dzv,-1.215865536395425
SddssSe,0
SpAD_Dt,262.13018951518404
SpAbs_A,23.432536052459845
SpAbs_D,157.56090299181375
SpMAD_A,1.2332913711820972
SpMAD_D,8.2926791048323
SpMax_A,2.3619761552186773
SpMax_D,78.78045149590686
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.33
TpiPC10,7.660364641280887
VAdjMat,5.321928094887363
VE1_DzZ,4.312812751488352
VE1_Dzi,4.303350459663145
VE1_Dzm,4.313035312592163
VE1_Dzp,4.288802877092633
VE1_Dzv,4.307512066128421
VE2_DzZ,0.2269901448151764
VE2_Dzi,0.22649212945595498
VE2_Dzm,0.22700185855748226
VE2_Dzp,0.2257264672154017
VE2_Dzv,0.22671116137518005
VE3_DzZ,2.1034441879845294
VE3_Dzi,2.101247782137212
VE3_Dzm,2.103495791282479
VE3_Dzp,2.097861530541971
VE3_Dzv,2.1022143767789987
VR1_DzZ,92.05599286218815
VR1_Dzi,93.53664781474602
VR1_Dzm,91.99886660928534
VR1_Dzp,94.27339138048096
VR1_Dzv,93.21712830245846
VR2_DzZ,4.84505225590464
VR2_Dzi,4.922981463934001
VR2_Dzm,4.842045611015018
VR2_Dzp,4.961757441077945
VR2_Dzv,4.906164647497814
VR3_DzZ,5.164250896155835
VR3_Dzi,5.180207200910573
VR3_Dzm,5.16363014368126
VR3_Dzp,5.188052866116146
VR3_Dzv,5.176785371047749
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.12595322743944704
Xpc-4dv,1.5765431027410224
Xpc-5dv,2.3931169325787285
Xpc-6dv,2.371598314268761
Zagreb1,96.0
Zagreb2,111.0
fragCpx,58.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,20
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.878522222222223
AATS1are,6.625142857142857
AATS2are,6.608604651162791
AATS3are,6.72025
AATS4are,6.882561538461539
AATS5are,6.699756097560975
AATS6are,6.711151515151514
AATS7are,6.538235294117648
AATS8are,6.5578
AATSC0dv,4.379756172369088
AATSC0pe,0.18799368998628252
AATSC0se,0.13601672702331957
AATSC1dv,0.3233287958050444
AATSC1pe,-0.021359563002155586
AATSC1se,-0.014658589457182045
AATSC2dv,-0.08691936005672682
AATSC2pe,0.007133355664018885
AATSC2se,0.002871543433183392
AATSC3dv,-0.46511718005519764
AATSC3pe,-0.01183476141485402
AATSC3se,-0.01028089368998628
AATSC4dv,-0.14408814177650228
AATSC4pe,0.006494201751609153
AATSC4se,0.005017343489500902
AATSC5dv,-0.3787177623507848
AATSC5pe,-0.05989387065475591
AATSC5se,-0.04009011636387968
AATSC6dv,-0.9284838084309709
AATSC6pe,-0.005076293802219732
AATSC6se,-0.00033648684374610634
AATSC7dv,0.036321003814600815
AATSC7pe,0.007960231582344879
AATSC7se,0.008025037682562733
AATSC8dv,-0.2999732801947914
AATSC8pe,0.03339137174211248
AATSC8se,0.01944220137174211
AETA_eta,0.6795020135500609
ATSC0are,5.532599999999998
ATSC1are,-0.6423888888888885
ATSC2are,0.37361111111111095
ATSC3are,-1.0221111111111107
ATSC4are,0.4201444444444436
ATSC5are,-2.2519444444444443
ATSC6are,-0.5694999999999995
ATSC7are,0.3227777777777781
ATSC8are,0.6073333333333335
BCUTZ-1h,35.00142612141714
BCUTZ-1l,5.693739501158728
BCUTc-1h,0.42131820071323584
BCUTc-1l,-0.35377153454898136
BCUTd-1h,3.2310837708603666
BCUTd-1l,0.977900138925587
BCUTi-1h,17.42477044384576
BCUTi-1l,10.954540826776125
BCUTm-1h,79.90518196077515
BCUTm-1l,11.705413795795906
BCUTp-1h,3.060302817056039
BCUTp-1l,0.5458637090089828
BCUTs-1h,8.001918182897056
BCUTs-1l,1.0427277384428444
BCUTv-1h,26.524934048395384
BCUTv-1l,13.30412167563219
BalabanJ,1.860071105271961
Diameter,10
ETA_beta,27.25
GATS1are,0.6975195077488755
GATS2are,0.5934381328766744
GATS3are,1.0230549057276093
GATS4are,1.1458762607092507
GATS5are,1.3505210358469486
GATS6are,1.0035535925352648
GATS7are,1.012475785238724
GATS8are,0.9134728698984202
HybRatio,0.0
Lipinski,True
LogEE_Dt,131.06509475759202
MATS1are,-0.11196298821014142
MATS2are,0.04240194903947763
MATS3are,-0.08907269121725254
MATS4are,0.03943027203790672
MATS5are,-0.2680453683400299
MATS6are,-0.08421981445514681
MATS7are,0.04632966948844396
MATS8are,0.09879622600585627
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,1.3149495804305196
SM1_Dzse,1.2446326805334964
SMR_VSA1,14.291479626587348
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,56.72431377517738
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,114.08830987179205
SpAD_Dzi,117.1858398622887
SpAD_Dzm,113.95608901008038
SpAD_Dzp,162.3978813616439
SpAD_Dzv,144.05332433125176
SpAbs_Dt,262.13018951518416
SpDiam_A,4.723952310437352
SpDiam_D,119.47904854432971
SpMAD_Dt,13.796325763957055
SpMax_Dt,131.06509475759202
SsssssAs,0
VE1_Dzpe,4.307237651441759
VE1_Dzse,4.307626797826786
VE2_Dzpe,0.22669671849693468
VE2_Dzse,0.2267171998856203
VE3_Dzpe,2.1021506686747005
VE3_Dzse,2.1022410116830166
VMcGowan,200.6899999999999
VR1_Dzpe,93.11462535389066
VR1_Dzse,93.09201212421907
VR2_Dzpe,4.9007697554679295
VR2_Dzse,4.899579585485214
VR3_Dzpe,5.175685151070249
VR3_Dzse,5.175442267893914
mZagreb1,7.527777777777778
mZagreb2,4.194444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,21
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.20491111111111102
AATSC1are,-0.022942460317460302
AATSC2are,0.008688630490956068
AATSC3are,-0.01825198412698412
AATSC4are,0.008079700854700838
AATSC5are,-0.05492547425474254
AATSC6are,-0.017257575757575742
AATSC7are,0.009493464052287591
AATSC8are,0.02024444444444445
AETA_beta,1.4342105263157894
BCUTdv-1h,7.004059143878776
BCUTdv-1l,0.2550789754009416
BCUTpe-1h,3.988662511006822
BCUTpe-1l,2.241060268340778
BCUTse-1h,4.009941254107859
BCUTse-1l,2.437222439448294
ETA_alpha,10.519047619047619
ETA_dBeta,4.75
ETA_eta_B,0.42814255938072954
ETA_eta_F,17.771403232263403
ETA_eta_L,3.6808365659198743
ETA_eta_R,30.68194148971456
ETA_psi_1,0.6382548396417221
LabuteASA,125.25968809001441
LogEE_DzZ,56.846401264411384
LogEE_Dzi,58.646547569252256
LogEE_Dzm,56.70477954422154
LogEE_Dzp,80.20524147504912
LogEE_Dzv,71.70669755078497
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,56.12535606974514
PEOE_VSA8,5.687386274683562
PEOE_VSA9,14.508890523361824
SM1_Dzare,1.3225227080624173
SpAD_Dzpe,118.20691714519496
SpAD_Dzse,119.16694019603928
SpAbs_DzZ,112.28655548582712
SpAbs_Dzi,116.27417001445437
SpAbs_Dzm,112.1031206360351
SpAbs_Dzp,164.18653993203503
SpAbs_Dzv,144.6292606379654
SpDiam_Dt,189.1490929150028
SpMAD_DzZ,6.004647887989055
SpMAD_Dzi,6.1676757822257215
SpMAD_Dzm,5.997688895267388
SpMAD_Dzp,8.547256913770731
SpMAD_Dzv,7.581753912171145
SpMax_DzZ,56.846401264411384
SpMax_Dzi,58.646547569252256
SpMax_Dzm,56.70477954422154
SpMax_Dzp,80.20524147504912
SpMax_Dzv,71.70669755078497
VE1_Dzare,4.306089877166247
VE2_Dzare,0.22663630932453932
VE3_Dzare,2.1018841574388296
VR1_Dzare,93.21225836192829
VR2_Dzare,4.905908334838331
VR3_Dzare,5.17673312670346
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5536340852130326
AETA_dBeta,0.25
AETA_eta_B,0.02253381891477524
AETA_eta_F,0.9353370122243896
AETA_eta_L,0.19372824031157232
AETA_eta_R,1.6148390257744505
BCUTare-1h,4.107710845880802
BCUTare-1l,2.189914507081589
ETA_beta_s,11.25
ETA_dPsi_A,0.07574516035827783
ETA_dPsi_B,0.0
ETA_eta_BR,0.6001425593807295
ETA_eta_FL,5.305234437072492
ETA_eta_RL,8.986071002992366
LogEE_Dzpe,59.17266644525172
LogEE_Dzse,59.648977081205615
PEOE_VSA10,11.5667326743298
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.013707124192212
SlogP_VSA3,0.0
SlogP_VSA4,5.817220841045895
SlogP_VSA5,10.357988675768818
SlogP_VSA6,45.34364144243449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,117.44401356757562
SpAbs_Dzpe,117.0303833100729
SpAbs_Dzse,118.05332148187776
SpDiam_DzZ,89.15518520861286
SpDiam_Dzi,89.8524326393544
SpDiam_Dzm,89.00570440927096
SpDiam_Dzp,124.7858182171122
SpDiam_Dzv,112.3524542221042
SpMAD_Dzpe,6.221416691852366
SpMAD_Dzse,6.271944220844173
SpMax_Dzpe,59.17266644525172
SpMax_Dzse,59.648977081205615
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5921052631578947
AETA_eta_BR,0.031586450493722606
AETA_eta_FL,0.27922286510907857
AETA_eta_RL,0.47295110542065083
DetourIndex,1210
EState_VSA1,11.7244005703974
EState_VSA2,11.3129633249809
EState_VSA3,14.63282530634839
EState_VSA4,0.0
EState_VSA5,30.33183534230805
EState_VSA6,6.06636706846161
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,0.0
ETA_beta_ns,16.0
ETA_shape_p,0.34404708012675417
ETA_shape_x,0.0
ETA_shape_y,0.3327297419646899
GhoseFilter,True
LogEE_Dzare,58.79161324210689
SlogP_VSA10,10.077801322358383
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,116.26070377615139
SpDiam_Dzpe,91.37520735869636
SpDiam_Dzse,92.20702405158048
SpMAD_Dzare,6.181263871977665
SpMax_Dzare,58.79161324210689
TopoPSA(NO),49.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.290001364743429
VSA_EState9,32.07237533593684
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8421052631578947
EState_VSA10,14.291479626587348
ETA_dAlpha_A,0.053634085213032576
ETA_dAlpha_B,0.0
FilterItLogS,-5.346273783396528
SpDiam_Dzare,90.59426031485413
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.699294532627866
ETA_epsilon_2,0.8674185463659146
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5764346764346767
ETA_epsilon_5,0.8133786848072562
AETA_beta_ns_d,0.13157894736842105
ETA_dEpsilon_A,0.2611127144460475
ETA_dEpsilon_B,0.12285985619318929
ETA_dEpsilon_C,-0.1382528582528582
ETA_dEpsilon_D,0.054039861558658475
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.0,0.0,0.0,4.68483648103011,12.398581330360708,0.0,7.376268394100431,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.575343999999994
BCUTDescriptor,"11.997415718115322,78.91933761651649,-0.3572465059821842,0.238225496069403,4.573837568649483,11.016544169009984"
BPolDescriptor,14.146655999999998
TPSADescriptor,49.33
ALOGPDescriptor,"4.6720999999999995,21.828518409999994,75.8664"
XLogPDescriptor,4.344
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,386.89058098000004
ChiPathDescriptor,"13.991199352633217,8.986071002992368,8.289696139035458,6.819218951162468,5.221263998373807,3.514424490322637,2.310642165112681,1.2850265400121195,12.625449998358667,6.812724999179332,5.4311432165782705,3.6022222258081302,2.6679201905831946,1.24705871996169,0.846101104429452,0.3078967258294928"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.33739623249838807,0.0,0.0,0.0,0.048611111111111105,0.12595322743944704"
AtomCountDescriptor,27
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.4754660400318247,0.0,0.464615616705784,0.0,0.8839360348003534,0.0,0.15725304919271502,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"37.811954791580305,1.9901028837673844,15.679142514460972,5.059816457642758,3.052748871800192"
FractionalPSADescriptor,0.1275037502206601
WienerNumbersDescriptor,"728.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.495443623806365,5.074826490608206,6.290234504007858,1.5765431027410226,2.3931169325787294,2.325029023374718"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.7616326530612243"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,442.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"108.92714409403183,32.88368385444035,53.8225553956343,71.40519601405325,95.77242484637817"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.3297218999603765,-0.11229639375297232,-0.009951501875037119,-0.11869252516731946,0.1152772335447727"
EccentricConnectivityIndexDescriptor,310
AutocorrelationDescriptorPolarizability,"1356.4580910849018,1552.0041470763535,2084.106067817674,2018.0055325153114,1509.0088209292833"
