DLiP-ID,T001CB
AATSC3m,-4.332534242033019
AATSC3p,-0.01839099713609097
AATSC3s,0.0366876076121735
AATSC3v,-1.109333186179512
AATSC4Z,-2.6678072768265295
AATSC4c,-0.0030985320907593304
AATSC4d,-0.09764421839355933
AATSC4i,-0.27722550968072646
AATSC4m,-12.1992904885007
AATSC4p,-0.053763011748244355
AATSC4s,-0.2592492221129599
AATSC4v,-9.886478625784346
AATSC5Z,-0.012643083489620347
AATSC5c,0.00036812959695027965
AATSC5d,-0.0012056429633872444
AATSC5i,-0.15777845192426077
AATSC5m,-0.15022281479291844
AATSC5p,-0.003091802187421349
AATSC5s,-0.08600050473902644
AATSC5v,-1.943228952949435
AATSC6Z,0.4593047381922439
AATSC6c,0.00265898298976242
AATSC6d,0.0433784140636789
AATSC6i,0.07579467502592961
AATSC6m,2.3636741807473194
AATSC6p,0.01646747792508314
AATSC6s,0.07747139135054588
AATSC6v,4.056192106855684
AATSC7Z,-0.009873748805392227
AATSC7c,-0.000831725176205897
AATSC7d,0.00958704290528646
AATSC7i,0.263449970639467
AATSC7m,-0.2971953501332883
AATSC7p,0.03616929637104747
AATSC7s,-0.11556510240997524
AATSC7v,2.4830522356553786
AATSC8Z,-0.4300172231675019
AATSC8c,-0.0030490468423649826
AATSC8d,-0.09624160305542111
AATSC8i,-0.03950320866852057
AATSC8m,-2.034976330976202
AATSC8p,-0.010975060666927718
AATSC8s,-0.15781128948641365
AATSC8v,-3.625064800420998
ATS0are,301.29679999999985
ATS1are,328.6189
ATS2are,528.8265
ATS3are,670.3697000000002
ATS4are,652.4418
ATS5are,615.3258000000001
ATS6are,595.6216999999999
ATS7are,573.1323000000001
ATS8are,549.2599999999999
ATSC0dv,191.799317047544
ATSC0pe,5.280880851063828
ATSC0se,3.6144788510638293
ATSC1dv,23.32808544171152
ATSC1pe,-0.14828985966500802
ATSC1se,-0.0044742426437303084
ATSC2dv,23.61838494598416
ATSC2pe,1.158961475780895
ATSC2se,0.9009090928021728
ATSC3dv,-20.192523291361372
ATSC3pe,0.33217297419646824
ATSC3se,0.028140889090086052
ATSC4dv,-93.87285459595704
ATSC4pe,-2.9146009959257584
ATSC4se,-1.8653941874151196
ATSC5dv,-13.780136255162663
ATSC5pe,-0.8771047532820277
ATSC5se,-0.6029902000905383
ATSC6dv,16.385214246991826
ATSC6pe,0.39906464463558206
ATSC6se,-0.0073288021729286945
ATSC7dv,-28.192282972575715
ATSC7pe,-1.314573970122228
ATSC7se,-0.9143241616115889
ATSC8dv,-40.49666068664107
ATSC8pe,-0.7856454051607059
ATSC8se,-0.4429342987777274
AXp-0dv,0.5751344857301207
AXp-1dv,0.33667620892464883
AXp-2dv,0.19243846863337738
AXp-3dv,0.10923841341433621
AXp-4dv,0.06235648858731884
AXp-5dv,0.03551516215398948
AXp-6dv,0.019765405491325536
AXp-7dv,0.011112197200197925
BertzCT,1302.3475759333655
ECIndex,803
ETA_eta,25.399210276293523
GATS1dv,0.5824291512326533
GATS1pe,0.6598074836663717
GATS1se,0.6661893384162675
GATS2dv,0.725263336619094
GATS2pe,0.5468567884062204
GATS2se,0.5315070523748027
GATS3dv,1.0207610478057363
GATS3pe,0.8523183227145221
GATS3se,0.8519624753511175
GATS4dv,1.2152518933016245
GATS4pe,1.241376942668491
GATS4se,1.2186985127063368
GATS5dv,0.9961208754229455
GATS5pe,1.036418392153982
GATS5se,0.9923026236225269
GATS6dv,0.9282618812028085
GATS6pe,0.8656543931326199
GATS6se,0.8376797728462341
GATS7dv,1.1016408587228113
GATS7pe,1.1555862564299262
GATS7se,1.1703069874957346
GATS8dv,1.0806144005430247
GATS8pe,1.0086603149653892
GATS8se,1.0131635293280117
LogEE_A,4.385442451280121
LogEE_D,190.72242063459294
MATS1dv,0.1120881555394077
MATS1pe,-0.025878122663731382
MATS1se,-0.001140779022915459
MATS2dv,0.06973052031732066
MATS2pe,0.12427460653042723
MATS2se,0.1411416037355161
MATS3dv,-0.04668050317910754
MATS3pe,0.02789009020078956
MATS3se,0.003452105972853431
MATS4dv,-0.22552290356554566
MATS4pe,-0.25431409220693446
MATS4se,-0.2378058956473378
MATS5dv,-0.034457061468209406
MATS5pe,-0.07965570356515773
MATS5se,-0.08000854051458246
MATS6dv,0.04182459005542013
MATS6pe,0.036996744377751335
MATS6se,-0.0009926906602612858
MATS7dv,-0.07676063132073979
MATS7pe,-0.12999720298829018
MATS7se,-0.1321021411891067
MATS8dv,-0.11406456855387255
MATS8pe,-0.08037089623796335
MATS8se,-0.06620217054148082
MAXaaCH,2.0088283051234335
MAXaaaC,1.0713156797908736
MAXaasC,0.7761319496934577
MAXdssC,0.7824956433190562
MAXssNH,3.045889105616739
MDEC-22,12.133623905851605
MDEC-23,25.583683668463202
MDEC-33,10.534761881241007
MDEN-22,1.6553026437415501
MDEO-11,0.5129927840030091
MINaaCH,1.4524872260373793
MINaaaC,0.9092786427538369
MINaasC,-0.02297199460130228
MINdssC,-1.080370405363791
MINssNH,3.045889105616739
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5714285714285716
SM1_Dzi,1.2465999089259108
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675763
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,789.8393198340024
SpAbs_A,41.275633130563776
SpAbs_D,381.4448412691859
SpMAD_A,1.3314720364697992
SpMAD_D,12.304672299005995
SpMax_A,2.4605024164667504
SpMax_D,190.72242063459294
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,138.77
TpiPC10,9.332711823068895
VAdjMat,6.129283016944966
VE1_DzZ,5.486155462064396
VE1_Dzi,5.4848778009111925
VE1_Dzm,5.486140700667723
VE1_Dzp,5.476909947139241
VE1_Dzv,5.482926225434301
VE2_DzZ,0.17697275684078695
VE2_Dzi,0.17693154196487718
VE2_Dzm,0.17697228066670073
VE2_Dzp,0.1766745144238465
VE2_Dzv,0.17686858791723553
VE3_DzZ,2.833629841567886
VE3_Dzi,2.8333969261936724
VE3_Dzm,2.833627150901055
VE3_Dzp,2.831943175152628
VE3_Dzv,2.833041052676458
VR1_DzZ,207.2109654944455
VR1_Dzi,208.211601001816
VR1_Dzm,207.21203294060163
VR1_Dzp,208.46886964976832
VR1_Dzv,207.96717237383743
VR2_DzZ,6.6842246933692095
VR2_Dzi,6.716503258123097
VR2_Dzm,6.6842591271161815
VR2_Dzp,6.72480224676672
VR2_Dzv,6.708618463672175
VR3_DzZ,6.465139542746584
VR3_Dzi,6.469956986589459
VR3_Dzm,6.46514469422785
VR3_Dzp,6.471191835346548
VR3_Dzv,6.4687823536109414
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.27049276364413344
Xch-7dv,0.41361195686736396
Xpc-4dv,2.535333078184808
Xpc-5dv,3.586459157354195
Xpc-6dv,4.816829619040365
Zagreb1,170.0
Zagreb2,203.0
fragCpx,295.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,35
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.410570212765954
AATS1are,6.4435078431372546
AATS2are,6.371403614457831
AATS3are,6.32424245283019
AATS4are,6.396488235294117
AATS5are,6.278834693877552
AATS6are,6.204392708333333
AATS7are,6.3681366666666674
AATS8are,6.313333333333332
AATSC0dv,4.080836532926468
AATSC0pe,0.11235916704391123
AATSC0se,0.07690380534178361
AATSC1dv,0.4574134400335592
AATSC1pe,-0.00290764430715702
AATSC1se,-8.773024791628055e-05
AATSC2dv,0.2845588547708935
AATSC2pe,0.013963391274468615
AATSC2se,0.010854326419303287
AATSC3dv,-0.19049550274869217
AATSC3pe,0.0031337073037402663
AATSC3se,0.0002654800857555288
AATSC4dv,-0.9203221038819317
AATSC4pe,-0.02857451956789959
AATSC4se,-0.01828817830799137
AATSC5dv,-0.14061363525676188
AATSC5pe,-0.008950048502877834
AATSC5se,-0.006152961225413656
AATSC6dv,0.17067931507283152
AATSC6pe,0.004156923381620646
AATSC6se,-7.634168930134057e-05
AATSC7dv,-0.3132475885841746
AATSC7pe,-0.014606377445802534
AATSC7se,-0.010159157351239876
AATSC8dv,-0.46547885846713877
AATSC8pe,-0.009030406955870183
AATSC8se,-0.005091198836525602
AETA_eta,0.819329363751404
ATSC0are,5.744042553191489
ATSC1are,-0.23397596197374482
ATSC2are,1.2794844273426873
ATSC3are,0.47832317790855533
ATSC4are,-3.0321349026708915
ATSC5are,-1.0302461747397005
ATSC6are,0.3166556360344053
ATSC7are,-1.3239559529198734
ATSC8are,-0.8543511090991397
BCUTZ-1h,16.00518793290169
BCUTZ-1l,5.684031712134319
BCUTc-1h,0.4794575186711402
BCUTc-1l,-0.6317653860506307
BCUTd-1h,3.2261922131849476
BCUTd-1l,0.9729386306578142
BCUTi-1h,14.64198746888145
BCUTi-1l,10.311282193099931
BCUTm-1h,32.06306221019636
BCUTm-1l,11.695983313915235
BCUTp-1h,2.936720026330709
BCUTp-1l,0.7414972055465117
BCUTs-1h,8.00160316781307
BCUTs-1l,0.396874231990836
BCUTv-1h,24.44096619814946
BCUTv-1l,14.701230432195382
BalabanJ,1.1787198023710812
Diameter,15
ETA_beta,43.25
GATS1are,0.6904643943735213
GATS2are,0.5525194410266911
GATS3are,0.8451360039305552
GATS4are,1.2443362879099849
GATS5are,1.0387987251795923
GATS6are,0.8613882985455169
GATS7are,1.1575593214060818
GATS8are,1.0139700920366201
HybRatio,0.09090909090909091
Lipinski,True
LogEE_Dt,394.9196599170012
MATS1are,-0.03753887686867185
MATS2are,0.12613543852038875
MATS3are,0.0369228970933877
MATS4are,-0.24323639445777198
MATS5are,-0.08601914952001463
MATS6are,0.026989584490869405
MATS7are,-0.12036805324048352
MATS8are,-0.08035212086144947
MAXssCH2,0.5590810552616107
MINssCH2,0.4994582840533417
NsssssAs,0
RotRatio,0.11428571428571428
SM1_Dzpe,1.444155446756426
SM1_Dzse,1.4492485814243972
SMR_VSA1,14.453814452602892
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,5.101407525739723
SMR_VSA5,11.316305098443785
SMR_VSA6,11.178645003857174
SMR_VSA7,71.92105017116157
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,258.548332966575
SpAD_Dzi,269.5033439769139
SpAD_Dzm,258.5919738628596
SpAD_Dzp,367.39656659057414
SpAD_Dzv,342.77494657178806
SpAbs_Dt,789.8393198340026
SpDiam_A,4.9168755356800045
SpDiam_D,283.04089290293484
SpMAD_Dt,25.47868773658072
SpMax_Dt,394.9196599170012
SsssssAs,0
VE1_Dzpe,5.488152927070976
VE1_Dzse,5.488639340117443
VE2_Dzpe,0.17703719119583794
VE2_Dzse,0.17705288193927235
VE3_Dzpe,2.833993867246373
VE3_Dzse,2.83408249296415
VMcGowan,305.1700000000007
VR1_Dzpe,207.66131427232395
VR1_Dzse,207.55413211397178
VR2_Dzpe,6.698752073300772
VR2_Dzse,6.69529458432167
VR3_Dzpe,6.467310567308742
VR3_Dzse,6.46679429479689
mZagreb1,8.472222222222221
mZagreb2,6.666666666666667
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,39
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.12221367134449977
AATSC1are,-0.004587763960269506
AATSC2are,0.015415475028225148
AATSC3are,0.0045124828104580695
AATSC4are,-0.02972681277128325
AATSC5are,-0.010512716068772453
AATSC6are,0.0032984962086917216
AATSC7are,-0.014710621699109704
AATSC8are,-0.00982012769079471
AETA_beta,1.3951612903225807
BCUTdv-1h,7.0018918795856155
BCUTdv-1l,0.5438834145050656
BCUTpe-1h,3.5010142239862017
BCUTpe-1l,2.2279107925581045
BCUTse-1h,3.713929998208225
BCUTse-1l,2.4255381449368087
ETA_alpha,15.26666666666667
ETA_dBeta,3.75
ETA_eta_B,0.33369352645468275
ETA_eta_F,31.87819213270639
ETA_eta_L,6.966087286609174
ETA_eta_R,57.27740240899991
ETA_psi_1,0.5841836734693882
LabuteASA,184.22632015724764
LogEE_DzZ,128.8855857211803
LogEE_Dzi,134.780275540655
LogEE_Dzm,128.90645588227304
LogEE_Dzp,182.59952954580652
LogEE_Dzv,171.0071081342646
PEOE_VSA1,9.65927726853107
PEOE_VSA2,5.425791397110385
PEOE_VSA3,14.76249422596624
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,29.53588708331957
PEOE_VSA7,53.64042395261656
PEOE_VSA8,11.984273114623004
PEOE_VSA9,27.18568512340152
SM1_Dzare,1.5506335390459918
SpAD_Dzpe,273.3770798742836
SpAD_Dzse,274.3414955263443
SpAbs_DzZ,256.5267316105188
SpAbs_Dzi,268.4175956691398
SpAbs_Dzm,256.5725363271733
SpAbs_Dzp,369.84858857323513
SpAbs_Dzv,344.17334046533415
SpDiam_Dt,556.3626391792337
SpMAD_DzZ,8.340268805373388
SpMAD_Dzi,8.693656257319804
SpMAD_Dzm,8.341676576221278
SpMAD_Dzp,11.851502148083037
SpMAD_Dzv,11.057256341025422
SpMax_DzZ,128.8855857211803
SpMax_Dzi,134.780275540655
SpMax_Dzm,128.90645588227304
SpMax_Dzp,182.59952954580652
SpMax_Dzv,171.0071081342646
VE1_Dzare,5.487944806684901
VE2_Dzare,0.1770304776349968
VE3_Dzare,2.833955944773168
VR1_Dzare,207.70833112018914
VR2_Dzare,6.700268745812553
VR3_Dzare,6.4675369528840365
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49247311827956997
AETA_dBeta,0.12096774193548387
AETA_eta_B,0.010764307304989767
AETA_eta_F,1.0283287784743995
AETA_eta_L,0.22471249311642497
AETA_eta_R,1.8476581422258036
BCUTare-1h,3.5549302849147817
BCUTare-1l,2.1719486222705
ETA_beta_s,19.75
ETA_dPsi_A,0.12981632653061181
ETA_dPsi_B,0.0
ETA_eta_BR,0.7636935264546827
ETA_eta_FL,8.11443274930924
ETA_eta_RL,15.080520035918413
LogEE_Dzpe,136.7351255967146
LogEE_Dzse,137.21749771741165
PEOE_VSA10,11.44678160159525
PEOE_VSA11,4.895483475517775
PEOE_VSA12,5.131558479839333
PEOE_VSA13,0.0
SlogP_VSA1,5.425791397110385
SlogP_VSA2,37.06107820789483
SlogP_VSA3,11.175854473385288
SlogP_VSA4,0.0
SlogP_VSA5,22.472738293543287
SlogP_VSA6,70.6605616858736
SlogP_VSA7,0.0
SlogP_VSA8,21.47400012063082
SlogP_VSA9,0.0
SpAD_Dzare,271.0960776283522
SpAbs_Dzpe,272.08820661558195
SpAbs_Dzse,273.0365482832615
SpDiam_DzZ,193.1158368221985
SpDiam_Dzi,198.63969017873853
SpDiam_Dzm,193.1501857980179
SpDiam_Dzp,279.75786705891835
SpDiam_Dzv,259.53095257815664
SpMAD_Dzpe,8.8186154798156
SpMAD_Dzse,8.84972566214014
SpMax_Dzpe,136.7351255967146
SpMax_Dzse,137.21749771741165
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6370967741935484
AETA_eta_BR,0.024635275046925247
AETA_eta_FL,0.2617558951390077
AETA_eta_RL,0.4864683882554327
DetourIndex,5992
EState_VSA1,17.145159761337137
EState_VSA2,5.693927994848461
EState_VSA3,27.894645179878367
EState_VSA4,27.055208620250056
EState_VSA5,17.403152946396347
EState_VSA6,12.13273413692322
EState_VSA7,42.46456947923127
EState_VSA8,20.495155964744523
EState_VSA9,0.0
ETA_beta_ns,23.5
ETA_shape_p,0.06550218340611352
ETA_shape_x,0.0
ETA_shape_y,0.3820960698689955
GhoseFilter,True
LogEE_Dzare,135.59805925091953
SlogP_VSA10,5.131558479839333
SlogP_VSA11,0.0
SpAbs_Dzare,269.7222076991497
SpDiam_Dzpe,202.63848920889842
SpDiam_Dzse,203.71203904553582
SpMAD_Dzare,8.74503476220491
SpMax_Dzare,135.59805925091953
TopoPSA(NO),110.53
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.546056955610528
VSA_EState9,61.26790923128081
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7580645161290323
EState_VSA10,14.453814452602892
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007526881720430024
FilterItLogS,-6.449279002212182
SpDiam_Dzare,200.6790392630266
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6581560283687943
ETA_epsilon_2,0.8430107526881716
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5671957671957667
ETA_epsilon_5,0.8101010101010097
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.21227367542761832
ETA_dEpsilon_B,0.09096026117302758
ETA_dEpsilon_C,-0.12131341425459075
ETA_dEpsilon_D,0.03290974258716195
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8709677419354839
MDEDescriptor,"0.0,0.0,0.0,0.0,12.133623905851605,25.583683668463202,0.0,10.534761881241007,0.0,0.0,0.5129927840030091,0.0,0.0,0.0,0.0,0.0,1.6553026437415501,0.0,0.0"
APolDescriptor,61.994687999999975
BCUTDescriptor,"11.98826539591956,31.97307402976263,-0.32669434720780827,0.30909262420559863,4.1960526460214025,12.140799716416254"
BPolDescriptor,28.407311999999994
TPSADescriptor,138.76999999999998
ALOGPDescriptor,"3.5280000000000005,12.446784000000003,116.19319999999999"
XLogPDescriptor,3.112
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,448.06638250000003
ChiPathDescriptor,"21.371668241257193,15.080520035918415,13.865733936500346,11.974021353950603,10.046577017710833,8.48009539415103,5.965919036212916,4.516086729076715,17.523777360497736,11.364177849411696,9.110846461172773,6.997079143422213,5.354151035337718,3.965294382829638,2.3352842432441334,1.5737486832816951"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.49438774919813083,0.7940091256085795,0.0,0.0,0.06846531968814577,0.27502856213620974,0.3909304616815231"
AtomCountDescriptor,47
BondCountDescriptor,35
SmallRingDescriptor,"5,4,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.045325265936689,0.0,0.5531553154978036,0.0,0.9916832521602407,0.0,0.16069257195239728,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,16,2,1,1,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"64.58119530081487,2.083264364542415,26.44099520559537,7.421695355926241,12.555332332137901"
FractionalPSADescriptor,0.30970857314875655
WienerNumbersDescriptor,"2855.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.066297424065424,7.631891400968069,10.643318751221807,2.1721928233911707,3.1278444765871325,3.7897453834095924"
FractionalCSP3Descriptor,0.09090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,2,6,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.775510204081634,10.092,5.086505190311419"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1671.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.09090909090909091
AutocorrelationDescriptorMass,"47.018834388628775,46.25679612448846,66.70047314196131,66.58392787302489,55.607819855954794"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5151190308182045,-0.20606440783008065,-0.13026732326049859,0.13994549962947012,-0.08809870776198017"
EccentricConnectivityIndexDescriptor,803
AutocorrelationDescriptorPolarizability,"2609.31701673182,3121.8494144204788,4457.50805338138,4428.062126421057,3787.545519082863"
