DLiP-ID,C000NK
AATSC6s,0.48847222222222203
AATSC6v,-10.993724687783349
AATSC7Z,-2.1172727272727268
AATSC7c,0.0007668480407247634
AATSC7d,0.24522727272727263
AATSC7i,0.14408032509376176
AATSC7m,-9.821752127499993
AATSC7p,0.04121092301939778
AATSC7s,0.5315593434343433
AATSC7v,-1.4948359543934922
AATSC8Z,1.5600000000000014
AATSC8c,-0.006417585133851025
AATSC8d,0.4224999999999999
AATSC8i,0.1972782414907775
AATSC8m,8.050010297500013
AATSC8p,0.09857621847277727
AATSC8s,-2.213263888888889
AATSC8v,22.394834929473248
ATS0are,154.65470000000002
ATS1are,149.83200000000002
ATS2are,240.7969
ATS3are,291.7359
ATS4are,268.755
ATS5are,204.3179
ATS6are,160.887
ATS7are,84.93400000000001
ATS8are,12.540000000000003
ATSC0dv,111.79999999999998
ATSC0pe,4.936254999999999
ATSC0se,3.7355621999999986
ATSC1dv,20.4
ATSC1pe,-1.208820000000001
ATSC1se,-1.0223351999999999
ATSC2dv,31.120000000000005
ATSC2pe,2.275896999999999
ATSC2se,1.7393180799999997
ATSC3dv,-45.4
ATSC3pe,-1.2514349999999987
ATSC3se,-1.0011506
ATSC4dv,-45.129999999999995
ATSC4pe,-2.358876749999998
ATSC4se,-1.6581920699999995
ATSC5dv,14.880000000000003
ATSC5pe,0.5775230000000002
ATSC5se,0.22127071999999995
ATSC6dv,-15.699999999999998
ATSC6pe,-0.025930000000001535
ATSC6se,0.062034400000000184
ATSC7dv,-15.49
ATSC7pe,-0.37545025
ATSC7se,-0.1009248099999998
ATSC8dv,-0.5800000000000003
ATSC8pe,-0.10103549999999961
ATSC8se,-0.10780161999999999
AXp-0dv,0.4914790517247052
AXp-1dv,0.2532899143593529
AXp-2dv,0.1285945823782688
AXp-3dv,0.06541669405171718
AXp-4dv,0.03140643854080717
AXp-5dv,0.016683812818703455
AXp-6dv,0.009187306897750708
AXp-7dv,0.004473544424479741
BertzCT,412.2946157604664
ECIndex,141
ETA_eta,7.461673503648668
GATS1dv,0.4503577817531306
GATS1pe,0.8990373268803985
GATS1se,0.969393817080599
GATS2dv,0.6001229874776387
GATS2pe,0.48041829028281563
GATS2se,0.4965234550237177
GATS3dv,1.1556350626118068
GATS3pe,1.0555357756031645
GATS3se,1.059771123607579
GATS4dv,1.2424454866315333
GATS4pe,1.2686644736447672
GATS4se,1.226644104962662
GATS5dv,0.9347048300536674
GATS5pe,0.9208766854340269
GATS5se,0.9418421868142288
GATS6dv,1.1598837209302328
GATS6pe,1.1175298885491125
GATS6se,1.1191838540394268
GATS7dv,1.5604163278581884
GATS7pe,1.4899582044208888
GATS7se,1.393017288608587
GATS8dv,1.5295169946332738
GATS8pe,1.4795832062970813
GATS8se,1.4341238917130064
LogEE_A,3.4603469460165055
LogEE_D,40.51692055789704
MATS1dv,0.18246869409660108
MATS1pe,-0.24488605228052462
MATS1se,-0.2736763960187841
MATS2dv,0.1739713774597496
MATS2pe,0.28816088816319246
MATS2se,0.2910067459189945
MATS3dv,-0.20304114490161004
MATS3pe,-0.12675955759984026
MATS3se,-0.13400266765736096
MATS4dv,-0.21819852052410194
MATS4pe,-0.25830685682030463
MATS4se,-0.2399424744788985
MATS5dv,0.09506772297469974
MATS5pe,0.0835687031102382
MATS5se,0.04230969953751923
MATS6dv,-0.1404293381037567
MATS6pe,-0.005252970116009311
MATS6se,0.016606442799962
MATS7dv,-0.2519108798178566
MATS7pe,-0.13829042830684765
MATS7se,-0.04912236625198056
MATS8dv,-0.05187835420393563
MATS8pe,-0.20468047132897232
MATS8se,-0.2885820506482265
MAXaaNH,1.7884939531368103
MAXaasN,0.5566666666666666
MAXdssC,-1.281713907785336
MAXsNH2,5.091460695389268
MDEC-23,2.1491398636470835
MDEC-33,2.144261316715227
MDEN-12,0.19999999999999996
MDEN-13,0.33333333333333337
MDEN-23,0.4999999999999999
MDEO-11,1.2205432007722365
MDEO-12,1.1429761718795197
MINaaNH,1.7884939531368103
MINaasN,0.5566666666666666
MINdssC,-1.281713907785336
MINsNH2,5.091460695389268
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.54141968576445
SM1_Dzm,1.6738284309400313
SM1_Dzp,-6.966016776241215
SM1_Dzv,-2.9529462750204147
SddssSe,0
SpAD_Dt,114.68367155431372
SpAbs_A,14.992527125170293
SpAbs_D,81.03384111579408
SpMAD_A,1.1532713173207918
SpMAD_D,6.233372393522621
SpMax_A,2.331436356684423
SpMax_D,40.51692055789704
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,131.32
TpiPC10,6.34068993689327
VAdjMat,4.700439718141093
VE1_DzZ,3.559211050283525
VE1_Dzi,3.5557340859043562
VE1_Dzm,3.5592083512035115
VE1_Dzp,3.5525777655023663
VE1_Dzv,3.5585337159490473
VE2_DzZ,0.273785465406425
VE2_Dzi,0.2735180066080274
VE2_Dzm,0.2737852577848855
VE2_Dzp,0.27327521273095123
VE2_Dzv,0.27373336276531135
VE3_DzZ,1.53190316968228
VE3_Dzi,1.5309258003310353
VE3_Dzm,1.5319024113453907
VE3_Dzp,1.5300377355765875
VE3_Dzv,1.531712846944175
VR1_DzZ,50.913152541464925
VR1_Dzi,51.104233324142456
VR1_Dzm,50.91359467656799
VR1_Dzp,51.45143252551427
VR1_Dzv,51.07898158875843
VR2_DzZ,3.9163963493434557
VR2_Dzi,3.9310948710878812
VR2_Dzm,3.9164303597359993
VR2_Dzp,3.9578025019626364
VR2_Dzv,3.929152429904495
VR3_DzZ,4.192485554280386
VR3_Dzi,4.196231602162464
VR3_Dzm,4.1924942383465105
VR3_Dzp,4.20300256942144
VR3_Dzv,4.195737357859825
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.03477133042169582
Xch-7dv,0.026296735695181025
Xpc-4dv,0.46258621167155056
Xpc-5dv,0.39869105896462886
Xpc-6dv,0.36169357076750897
Zagreb1,62.0
Zagreb2,69.0
fragCpx,13.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,3
nBondsM,8
nBondsO,13
nBondsS,12
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,7.732735000000001
AATS1are,7.491600000000001
AATS2are,7.524903125
AATS3are,7.2933975
AATS4are,7.2636486486486485
AATS5are,7.297067857142857
AATS6are,8.04435
AATS7are,7.721272727272728
AATS8are,6.270000000000001
AATSC0dv,5.589999999999999
AATSC0pe,0.24681274999999997
AATSC0se,0.18677810999999994
AATSC1dv,1.02
AATSC1pe,-0.06044100000000004
AATSC1se,-0.05111676
AATSC2dv,0.9725000000000001
AATSC2pe,0.07112178124999997
AATSC2se,0.05435368999999999
AATSC3dv,-1.135
AATSC3pe,-0.03128587499999997
AATSC3se,-0.025028764999999998
AATSC4dv,-1.2197297297297296
AATSC4pe,-0.06375342567567563
AATSC4se,-0.044816001891891874
AATSC5dv,0.5314285714285715
AATSC5pe,0.020625821428571438
AATSC5se,0.007902525714285713
AATSC6dv,-0.7849999999999999
AATSC6pe,-0.0012965000000000767
AATSC6se,0.003101720000000009
AATSC7dv,-1.4081818181818182
AATSC7pe,-0.03413184090909091
AATSC7se,-0.009174982727272709
AATSC8dv,-0.29000000000000015
AATSC8pe,-0.050517749999999806
AATSC8se,-0.05390080999999999
AETA_eta,0.5739748848960514
ATSC0are,5.542094999999999
ATSC1are,-1.4923100000000002
ATSC2are,2.6044629999999986
ATSC3are,-1.3832749999999987
ATSC4are,-2.578880749999999
ATSC5are,0.5243020000000007
ATSC6are,0.03324499999999761
ATSC7are,-0.35180225000000026
ATSC8are,-0.12678949999999956
BCUTZ-1h,8.04626928036836
BCUTZ-1l,5.844633309067594
BCUTc-1h,0.5770049721719788
BCUTc-1l,-0.4432065893396424
BCUTd-1h,3.190764932777312
BCUTd-1l,0.9725061355085023
BCUTi-1h,14.571610867803736
BCUTi-1l,11.110908924839606
BCUTm-1h,16.023358316765965
BCUTm-1l,11.862625975513568
BCUTp-1h,1.8441964994324207
BCUTp-1l,0.6968090893236819
BCUTs-1h,7.010467123681335
BCUTs-1l,1.2597165433167863
BCUTv-1h,20.725761324904973
BCUTv-1l,14.680620006391234
BalabanJ,2.363724647972444
Diameter,7
ETA_beta,14.75
GATS1are,0.9462211492224509
GATS2are,0.48852831149592335
GATS3are,1.052580071254643
GATS4are,1.2522120927877236
GATS5are,0.9279997004742789
GATS6are,1.1095199559011528
GATS7are,1.4487555534668584
GATS8are,1.448459472455813
HybRatio,0.4
Lipinski,True
LogEE_Dt,57.34183577715686
MATS1are,-0.26926820994587797
MATS2are,0.29371372648790744
MATS3are,-0.12479712094433595
MATS4are,-0.251527553135519
MATS5are,0.06757398214419442
MATS6are,0.005998634090537534
MATS7are,-0.11541492062937482
MATS8are,-0.22877539991645682
MAXssCH2,-0.38203703703703695
MAXsssCH,-1.28087962962963
MINssCH2,-0.38203703703703695
MINsssCH,-1.28087962962963
NsssssAs,0
RotRatio,0.23076923076923078
SM1_Dzpe,1.7771572827417381
SM1_Dzse,1.6632629804309462
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,9.7237629049168
SMR_VSA4,5.733667477162185
SMR_VSA5,12.586597235060536
SMR_VSA6,0.0
SMR_VSA7,21.03488058857657
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,57.69731279371449
SpAD_Dzi,56.680713928672716
SpAD_Dzm,57.72060974753279
SpAD_Dzp,103.14254510610132
SpAD_Dzv,84.06309164606796
SpAbs_Dt,114.68367155431372
SpDiam_A,4.509582169384069
SpDiam_D,60.570503668223026
SpMAD_Dt,8.821820888793363
SpMax_Dt,57.34183577715686
SsssssAs,0
VE1_Dzpe,3.558916409737294
VE1_Dzse,3.55924805336132
VE2_Dzpe,0.2737628007490226
VE2_Dzse,0.2737883117970246
VE3_Dzpe,1.531820383711376
VE3_Dzse,1.5319135660552188
VMcGowan,116.84000000000009
VR1_Dzpe,50.923292676336914
VR1_Dzse,50.9120371905238
VR2_Dzpe,3.917176359718224
VR2_Dzse,3.9163105531172153
VR3_Dzpe,4.192684699780482
VR3_Dzse,4.192463647109005
mZagreb1,6.305555555555555
mZagreb2,2.8888888888888893
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,17
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.27710474999999996
AATSC1are,-0.07461550000000002
AATSC2are,0.08138946874999996
AATSC3are,-0.03458187499999997
AATSC4are,-0.0696994797297297
AATSC5are,0.018725071428571455
AATSC6are,0.0016622499999998804
AATSC7are,-0.03198202272727275
AATSC8are,-0.06339474999999978
AETA_beta,1.1346153846153846
BCUTdv-1h,6.045721254695869
BCUTdv-1l,1.9866660265332248
BCUTpe-1h,3.5420971851802796
BCUTpe-1l,2.3795155732611226
BCUTse-1h,3.7506936381959344
BCUTse-1l,2.574511797293978
ETA_alpha,5.366666666666666
ETA_dBeta,-3.75
ETA_eta_B,0.41130580697512187
ETA_eta_F,10.678692231509515
ETA_eta_L,2.750808385525047
ETA_eta_R,18.140365735158184
ETA_psi_1,0.37971698113207547
LabuteASA,70.53987323036132
LogEE_DzZ,28.977777275979903
LogEE_Dzi,28.458927709398118
LogEE_Dzm,28.989060906917388
LogEE_Dzp,50.93730389011125
LogEE_Dzv,41.80439610957086
PEOE_VSA1,15.363289808976239
PEOE_VSA2,4.794537184071822
PEOE_VSA3,14.573052889090853
PEOE_VSA4,0.0
PEOE_VSA5,4.7397843839695915
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,0.0
PEOE_VSA9,6.544756405912575
SM1_Dzare,1.9855746859004184
SpAD_Dzpe,57.01680699829201
SpAD_Dzse,57.798587659773474
SpAbs_DzZ,56.276983123384824
SpAbs_Dzi,55.37643573302589
SpAbs_Dzm,56.30429338289123
SpAbs_Dzp,108.84062455646375
SpAbs_Dzv,86.56173849416214
SpDiam_Dt,84.87365498945093
SpMAD_DzZ,4.43825483028573
SpMAD_Dzi,4.360054917590209
SpMAD_Dzm,4.440046903656368
SpMAD_Dzp,7.934041931238563
SpMAD_Dzv,6.466391665082151
SpMax_DzZ,28.97777727597812
SpMax_Dzi,28.458927709395162
SpMax_Dzm,28.989060906915626
SpMax_Dzp,50.93730389011125
SpMax_Dzv,41.80439610957086
VE1_Dzare,3.5587433695788193
VE2_Dzare,0.2737494899676015
VE3_Dzare,1.5317717609438164
VR1_Dzare,50.91915823710961
VR2_Dzare,3.916858325931509
VR3_Dzare,4.192603506934229
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4128205128205128
AETA_dBeta,-0.28846153846153844
AETA_eta_B,0.031638908228855525
AETA_eta_F,0.8214378639622704
AETA_eta_L,0.21160064504038825
AETA_eta_R,1.395412748858322
BCUTare-1h,3.593176750767179
BCUTare-1l,2.3329853793543087
ETA_beta_s,9.25
ETA_dPsi_A,0.3342830188679245
ETA_dPsi_B,0.0
ETA_eta_BR,0.49730580697512183
ETA_eta_FL,3.252099369872926
ETA_eta_RL,6.002907755397973
LogEE_Dzpe,28.645107905513274
LogEE_Dzse,29.027237136075424
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,17.179473697595114
SlogP_VSA2,26.841436416857313
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,14.112169305116993
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,55.841055831170934
SpAbs_Dzpe,55.51305852827977
SpAbs_Dzse,56.39121129171653
SpDiam_DzZ,45.180096253339855
SpDiam_Dzi,44.286407334993925
SpDiam_Dzm,45.19642133179836
SpDiam_Dzp,77.82044567421573
SpDiam_Dzv,64.36845752678983
SpMAD_Dzpe,4.385908230637847
SpMAD_Dzse,4.44604520459796
SpMax_Dzpe,28.645107905510756
SpMax_Dzse,29.02723713607373
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.7115384615384616
AETA_eta_BR,0.03825429284424014
AETA_eta_FL,0.2501614899902251
AETA_eta_RL,0.4617621350306133
DetourIndex,364
EState_VSA1,23.456952337532734
EState_VSA2,6.544756405912575
EState_VSA3,4.7397843839695915
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,4.9839785209472085
EState_VSA7,0.0
EState_VSA8,4.523094936973348
EState_VSA9,10.84019487200289
ETA_beta_ns,5.5
ETA_shape_p,0.32298136645962733
ETA_shape_x,0.0
ETA_shape_y,0.4472049689440994
GhoseFilter,False
LogEE_Dzare,28.073264429890088
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,54.16593238501454
SpDiam_Dzpe,44.68185469271032
SpDiam_Dzse,45.253951006369235
SpMAD_Dzare,4.295465833166995
SpMax_Dzare,28.0732644298855
TopoPSA(NO),131.32
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.284814814814815
VSA_EState9,42.54851851851852
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4230769230769231
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.08717948717948722
FilterItLogS,0.6740093205570069
SpDiam_Dzare,43.84278276032473
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.8116666666666669
ETA_epsilon_2,1.087179487179487
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.8116666666666669
ETA_epsilon_5,0.9019607843137256
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.37833333333333313
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.37833333333333313
ETA_dEpsilon_D,0.18521870286576148
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.38461538461538464
MDEDescriptor,"0.0,0.0,0.0,0.0,0.0,2.1491398636470835,0.0,2.144261316715227,0.0,0.0,1.2205432007722365,1.1429761718795197,0.0,0.0,0.19999999999999996,0.33333333333333337,0.0,0.4999999999999999,0.0"
APolDescriptor,20.777551
BCUTDescriptor,"11.99640022959434,15.999994134813443,-0.34963303378802324,0.3626947175215233,3.8611341688797607,7.89571203448846"
BPolDescriptor,13.102448999999998
TPSADescriptor,131.32
ALOGPDescriptor,"-1.0012,1.00240144,30.1036"
XLogPDescriptor,-4.386000000000001
VAdjMaDescriptor,4.700439718141093
WeightDescriptor,189.03857038
ChiPathDescriptor,"10.008071689507773,6.002907755397975,5.770942856336648,4.096615803782609,2.7507255589252306,1.840909047919399,0.9282576826581954,0.5046711830238522,6.389227672421168,3.2927688866715874,2.3147024828088387,1.3083338810343434,0.6909416478977577,0.35036006919277246,0.1469969103640113,0.05815607751823665"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.26049147147385243,0.2715915184188113,0.0,0.0,0.02282177322938192,0.03477133042169581,0.026296735695181025"
AtomCountDescriptor,20
BondCountDescriptor,13
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"1.2600796553858447,0.0,0.3535533905932738,0.0,0.3224156934294517,0.0,0.034692731062965006,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,0,0,1,1,0,0"
ZagrebIndexDescriptor,62.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.13
WeightedPathDescriptor,"25.00235119669444,1.923257784361111,21.538858224240364,12.772013976794547,8.766844247445816"
FractionalPSADescriptor,0.6946730486589283
WienerNumbersDescriptor,"255.0,15.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4562401947567563,2.541618492279289,3.1270312640305784,0.4625862116715506,0.39869105896462875,0.34476936311813244"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"11.076923076923077,4.481481481481482,3.0"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,244.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"17.952286081534172,16.044831148631665,24.115860401876873,20.119749857173552,14.763493624499379"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.6924042007193598,-0.37555275666796867,0.08604525190527793,-0.09500016316013694,0.10216010502031149"
EccentricConnectivityIndexDescriptor,141
AutocorrelationDescriptorPolarizability,"483.72209487481695,539.5694950838624,702.8819697655031,546.8911267543947,397.806200826294"
