DLiP-ID,C000EM
AATSC5v,4.699234185864647
AATSC6Z,1.2497621878715814
AATSC6c,0.0005858590832014843
AATSC6d,0.028686087990487507
AATSC6i,0.18724075897729275
AATSC6m,5.84071062363258
AATSC6p,0.03311205796628306
AATSC6s,1.2561327454089044
AATSC6v,6.178019348781353
AATSC7Z,-1.6884300796310305
AATSC7c,-0.004944692209722142
AATSC7d,-0.06601088170648217
AATSC7i,-0.05042744842858108
AATSC7m,-7.9738165566965735
AATSC7p,-0.017156137043379153
AATSC7s,-0.31451554786869884
AATSC7v,-7.063546621785124
AATSC8Z,2.51900579187603
AATSC8c,0.015417703570840227
AATSC8d,-0.0929768708526716
AATSC8i,-0.3269395793501662
AATSC8m,11.670139926163168
AATSC8p,-0.034651875171780804
AATSC8s,0.4479253235821837
AATSC8v,3.1476811822711808
ATS0are,203.49980000000002
ATS1are,207.019
ATS2are,324.06
ATS3are,367.652
ATS4are,353.526
ATS5are,319.90889999999996
ATS6are,274.224
ATS7are,221.34199999999998
ATS8are,201.23799999999994
ATSC0dv,150.20689655172418
ATSC0pe,5.537255172413793
ATSC0se,4.237480551724137
ATSC1dv,36.44114149821638
ATSC1pe,0.45622568370986893
ATSC1se,0.2779083947681332
ATSC2dv,14.69916765755052
ATSC2pe,0.7570829964328174
ATSC2se,0.4229189678953626
ATSC3dv,-17.998810939357917
ATSC3pe,0.7050784780023779
ATSC3se,0.9057122330558852
ATSC4dv,-18.619500594530322
ATSC4pe,-2.2002835909631386
ATSC4se,-1.7519695600475615
ATSC5dv,34.53983353151012
ATSC5pe,1.0440979785969098
ATSC5se,0.43300442806183226
ATSC6dv,26.473246135552913
ATSC6pe,1.4093411414982158
ATSC6se,1.0722614458977404
ATSC7dv,-13.959571938168843
ATSC7pe,-0.8201524375743159
ATSC7se,-0.36442959334125996
ATSC8dv,30.951248513674194
ATSC8pe,1.4452341260404276
ATSC8se,0.7332864447086805
AXp-0dv,0.5250031184211807
AXp-1dv,0.2674951030348506
AXp-2dv,0.13408249990648405
AXp-3dv,0.07186053636730061
AXp-4dv,0.0376999824685699
AXp-5dv,0.019321753161807596
AXp-6dv,0.009717592155296152
AXp-7dv,0.005278648331986149
BertzCT,602.837233129017
ECIndex,361
ETA_eta,10.198137217377507
GATS1dv,0.41320783593510857
GATS1pe,0.5738378614907755
GATS1se,0.6303173078273077
GATS2dv,0.7436551198640171
GATS2pe,0.7501604419330581
GATS2se,0.811009689669431
GATS3dv,0.9390820728728102
GATS3pe,0.8586966815612213
GATS3se,0.8285499684311132
GATS4dv,0.9689779441065888
GATS4pe,1.103610614759112
GATS4se,1.102801681849348
GATS5dv,0.848163452708907
GATS5pe,0.7800500185576817
GATS5se,0.7764750492273644
GATS6dv,0.8831152433425158
GATS6pe,0.8588226209425307
GATS6se,0.8558002227348233
GATS7dv,0.9744135570581849
GATS7pe,1.0161811891001753
GATS7se,0.9569879766749514
GATS8dv,0.7817174679344765
GATS8pe,0.6417876411382227
GATS8se,0.6725103850352432
LogEE_A,3.855408605517515
LogEE_D,86.87803031402827
MATS1dv,0.2345194367921638
MATS1pe,0.0796456271541649
MATS1se,0.06339728957573383
MATS2dv,0.06038137662895875
MATS2pe,0.08436243272210898
MATS2se,0.06158140392200186
MATS3dv,-0.06556560458790306
MATS3pe,0.06967308635095999
MATS3se,0.1169511896568937
MATS4dv,-0.06782663686608796
MATS4pe,-0.21742338393891253
MATS4se,-0.22622519251938197
MATS5dv,0.13337006427915518
MATS5pe,0.10936408179329497
MATS5se,0.059266954788424545
MATS6dv,0.12777777777777774
MATS6pe,0.18452686317881875
MATS6se,0.18345560263623137
MATS7dv,-0.08167070150541221
MATS7pe,-0.1301619662552877
MATS7se,-0.07557705702497913
MATS8dv,0.19276341123848448
MATS8pe,0.24416306862983556
MATS8se,0.16188337231309308
MAXaaCH,1.6807534958427817
MAXaasC,0.6589216884973561
MAXddsN,-0.7042050842375516
MAXdssC,-0.5571603363567645
MAXsCH3,1.5372706025761997
MAXssNH,2.550928760393046
MDEC-12,1.2379898484184377
MDEC-13,0.8898819523068981
MDEC-22,4.559896861655051
MDEC-23,10.530255554042542
MDEC-33,3.081339135366178
MDEN-23,0.19999999999999996
MDEO-11,0.7211247851537042
MDEO-12,1.126185819669923
MDEO-22,0.12499999999999997
MINaaCH,1.1279115226337448
MINaasC,-0.472332485335732
MINddsN,-0.7042050842375516
MINdssC,-0.5571603363567645
MINsCH3,1.5372706025761997
MINssNH,2.550928760393046
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5357142857142858
SM1_Dzi,1.3161701003068016
SM1_Dzm,1.5313282524578438
SM1_Dzp,-6.447834958059396
SM1_Dzv,-2.633621646776986
SddssSe,0
SpAD_Dt,249.4557538965935
SpAbs_A,23.90287552243908
SpAbs_D,173.75606062805656
SpMAD_A,1.2580460801283726
SpMAD_D,9.145055822529292
SpMax_A,2.3474328173068777
SpMax_D,86.87803031402827
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,94.61
TpiPC10,7.572776224436066
VAdjMat,5.321928094887363
VE1_DzZ,4.295465256309438
VE1_Dzi,4.291479655250494
VE1_Dzm,4.29543730296644
VE1_Dzp,4.244238136436961
VE1_Dzv,4.26895929895937
VE2_DzZ,0.2260771187531283
VE2_Dzi,0.22586735027634178
VE2_Dzm,0.22607564752454948
VE2_Dzp,0.22338095454931373
VE2_Dzv,0.22468206836628263
VE3_DzZ,2.099413760843023
VE3_Dzi,2.0984854676290334
VE3_Dzm,2.0994072531815045
VE3_Dzp,2.087416216668744
VE3_Dzv,2.093223959810329
VR1_DzZ,93.23082184898401
VR1_Dzi,93.50309598886399
VR1_Dzm,93.23296983480458
VR1_Dzp,96.8526391286521
VR1_Dzv,95.0867998939919
VR2_DzZ,4.906885360472843
VR2_Dzi,4.921215578361263
VR2_Dzm,4.906998412358136
VR2_Dzp,5.097507322560637
VR2_Dzv,5.0045684154732575
VR3_DzZ,5.176932259726751
VR3_Dzi,5.1798484340992035
VR3_Dzm,5.176955298900214
VR3_Dzp,5.215044525304647
VR3_Dzv,5.196644043713267
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.06179846864976636
Xch-7dv,0.06255765975285543
Xpc-4dv,0.6251464592964038
Xpc-5dv,0.6589753368571899
Xpc-6dv,0.6478176471254213
Zagreb1,94.0
Zagreb2,107.0
fragCpx,58.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,20
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,7.017234482758622
AATS1are,6.900633333333333
AATS2are,6.8948936170212765
AATS3are,6.936830188679245
AATS4are,6.670301886792453
AATS5are,6.398177999999999
AATS6are,6.8556
AATS7are,6.707333333333333
AATS8are,6.491548387096772
AATSC0dv,5.179548156956006
AATSC0pe,0.1909398335315101
AATSC0se,0.14612001902497024
AATSC1dv,1.2147047166072127
AATSC1pe,0.015207522790328965
AATSC1se,0.009263613158937775
AATSC2dv,0.3127482480329898
AATSC2pe,0.01610814886027271
AATSC2se,0.008998275912667289
AATSC3dv,-0.33960020640297955
AATSC3pe,0.013303367509478827
AATSC3se,0.01708891005765821
AATSC4dv,-0.3513113319722702
AATSC4pe,-0.04151478473515356
AATSC4se,-0.03305602943485965
AATSC5dv,0.6907966706302023
AATSC5pe,0.020881959571938197
AATSC5se,0.008660088561236646
AATSC6dv,0.6618311533888228
AATSC6pe,0.03523352853745539
AATSC6se,0.02680653614744351
AATSC7dv,-0.4230173314596619
AATSC7pe,-0.024853104168918665
AATSC7se,-0.01104332101034121
AATSC8dv,0.998427371408845
AATSC8pe,0.04662045567872347
AATSC8se,0.023654401442215502
AETA_eta,0.5367440640725004
ATSC0are,6.209813793103448
ATSC1are,0.5173029726516047
ATSC2are,0.813674197384066
ATSC3are,0.950898929845422
ATSC4are,-2.5594183115338867
ATSC5are,1.0831520808561252
ATSC6are,1.6097051129607605
ATSC7are,-0.822843281807371
ATSC8are,1.3829093935790733
BCUTZ-1h,8.05498395884512
BCUTZ-1l,5.698954349512831
BCUTc-1h,0.5541080936834402
BCUTc-1l,-0.5293401574946871
BCUTd-1h,3.1501856246500033
BCUTd-1l,0.9727326222041747
BCUTi-1h,14.594801797317709
BCUTi-1l,10.960207409819635
BCUTm-1h,16.028220443302683
BCUTm-1l,11.710883290189987
BCUTp-1h,1.9783353306604174
BCUTp-1l,0.6685761212742191
BCUTs-1h,8.001936681108152
BCUTs-1l,1.5187189187283032
BCUTv-1h,20.88382796160034
BCUTv-1l,14.65150757335376
BalabanJ,1.7145019906661072
Diameter,12
ETA_beta,27.0
GATS1are,0.5945406399732864
GATS2are,0.7674591996135337
GATS3are,0.8533096991583763
GATS4are,1.1096884254756654
GATS5are,0.7672816220820657
GATS6are,0.852565821841512
GATS7are,1.0022600825423496
GATS8are,0.6591564330356129
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,124.72787694829675
MATS1are,0.08052730031699909
MATS2are,0.0808485260154677
MATS3are,0.08378724473292101
MATS4are,-0.22551987567939488
MATS5are,0.1011669959563451
MATS6are,0.18793417093965828
MATS7are,-0.11644547264805725
MATS8are,0.20832982691683305
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.6159730722154224
SM1_Dzse,1.5229999873188609
SMR_VSA1,18.871862123742886
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,12.426586145283864
SMR_VSA7,52.27276809840967
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,125.37953243956125
SpAD_Dzi,123.89233519413418
SpAD_Dzm,125.42619354215594
SpAD_Dzp,211.8201180445239
SpAD_Dzv,177.72177350406417
SpAbs_Dt,249.4557538965935
SpDiam_A,4.61335425517033
SpDiam_D,133.69329030016314
SpMAD_Dt,13.129250205083869
SpMax_Dt,124.72787694829675
SsssssAs,0
VE1_Dzpe,4.295680983366376
VE1_Dzse,4.295422560630744
VE2_Dzpe,0.22608847280875663
VE2_Dzse,0.22607487161214443
VE3_Dzpe,2.0994639816286935
VE3_Dzse,2.0994038210836865
VMcGowan,177.42999999999986
VR1_Dzpe,93.21103171377698
VR1_Dzse,93.23449702110752
VR2_Dzpe,4.905843774409314
VR2_Dzse,4.907078790584606
VR3_Dzpe,5.176719966886885
VR3_Dzse,5.17697167909059
mZagreb1,6.916666666666667
mZagreb2,4.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21413151010701545
AATSC1are,0.01724343242172016
AATSC2are,0.017312216965618424
AATSC3are,0.017941489242366455
AATSC4are,-0.04829091153837522
AATSC5are,0.021663041617122503
AATSC6are,0.04024262782401901
AATSC7are,-0.024934644903253665
AATSC8are,0.04460998043803462
AETA_beta,1.4210526315789473
BCUTdv-1h,7.004120039703219
BCUTdv-1l,0.997575612073824
BCUTpe-1h,3.5542007322215246
BCUTpe-1l,2.247322094624149
BCUTse-1h,3.7581281728039606
BCUTse-1l,2.4432063646890296
ETA_alpha,8.466666666666665
ETA_dBeta,2.0
ETA_eta_B,0.31765811184851067
ETA_eta_F,18.997746585949994
ETA_eta_L,3.25779043462645
ETA_eta_R,29.1958838033275
ETA_psi_1,0.47211895910780677
LabuteASA,107.49061605408953
LogEE_DzZ,62.7705932874498
LogEE_Dzi,62.01543970760956
LogEE_Dzm,62.79369299489154
LogEE_Dzp,104.87570100407575
LogEE_Dzv,88.4450517551726
PEOE_VSA1,14.470802494859726
PEOE_VSA2,14.908855452837393
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,30.33183534230805
PEOE_VSA8,5.687386274683562
PEOE_VSA9,13.176164609739143
SM1_Dzare,1.799906933457422
SpAD_Dzpe,124.08108748835096
SpAD_Dzse,125.57380398305901
SpAbs_DzZ,124.00547228918538
SpAbs_Dzi,122.71470931491234
SpAbs_Dzm,124.05605773732523
SpAbs_Dzp,216.1992369662109
SpAbs_Dzv,179.5237251571221
SpDiam_Dt,181.25553091814095
SpMAD_DzZ,6.598922759976908
SpMAD_Dzi,6.520649220743904
SpMAD_Dzm,6.601378607481892
SpMAD_Dzp,11.148427265501258
SpMAD_Dzv,9.353777552845482
SpMax_DzZ,62.7705932874498
SpMax_Dzi,62.01543970760956
SpMax_Dzm,62.79369299489154
SpMax_Dzp,104.87570100407575
SpMax_Dzv,88.4450517551726
VE1_Dzare,4.296588375145625
VE2_Dzare,0.22613623027082236
VE3_Dzare,2.0996751928337343
VR1_Dzare,93.13746588546174
VR2_Dzare,4.901971888708513
VR3_Dzare,5.175930415770726
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4456140350877192
AETA_dBeta,0.10526315789473684
AETA_eta_B,0.016718847992026876
AETA_eta_F,0.999881399260526
AETA_eta_L,0.17146265445402367
AETA_eta_R,1.5366254633330263
BCUTare-1h,3.608509048708141
BCUTare-1l,2.197671004527913
ETA_beta_s,12.5
ETA_dPsi_A,0.2418810408921932
ETA_dPsi_B,0.0
ETA_eta_BR,0.48965811184851066
ETA_eta_FL,5.838765015898135
ETA_eta_RL,9.096555450524585
LogEE_Dzpe,62.12559495850261
LogEE_Dzse,62.86705988559892
PEOE_VSA10,10.672822882101576
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.05365155780638
SlogP_VSA2,17.940288319446708
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,10.554784602946263
SlogP_VSA6,40.815353347823006
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,121.77696784193343
SpAbs_Dzpe,122.63521684478982
SpAbs_Dzse,124.21111978387894
SpDiam_DzZ,98.28937677065598
SpDiam_Dzi,96.62395083048517
SpDiam_Dzm,98.32373599552623
SpDiam_Dzp,158.81246974413526
SpDiam_Dzv,136.85278320004625
SpMAD_Dzpe,6.530583552018472
SpMAD_Dzse,6.609147578055738
SpMax_Dzpe,62.12559495850261
SpMax_Dzse,62.86705988559892
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6578947368421053
AETA_eta_BR,0.025771479570974243
AETA_eta_FL,0.30730342188937554
AETA_eta_RL,0.47876607634339924
DetourIndex,1152
EState_VSA1,16.714672980030183
EState_VSA2,5.760247418874442
EState_VSA3,11.436898107967467
EState_VSA4,6.06636706846161
EState_VSA5,13.176164609739143
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,9.154013890853395
ETA_beta_ns,14.5
ETA_shape_p,0.17716535433070868
ETA_shape_x,0.0
ETA_shape_y,0.34251968503937014
GhoseFilter,True
LogEE_Dzare,60.98321586483289
SlogP_VSA10,11.57156847654457
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,120.16652479620836
SpDiam_Dzpe,97.26388658532795
SpDiam_Dzse,98.44159474571052
SpMAD_Dzare,6.409314096943865
SpMax_Dzare,60.98321586483289
TopoPSA(NO),94.61
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.788157360166289
VSA_EState9,50.04517597316705
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7631578947368421
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05438596491228079
FilterItLogS,-3.3582469861319932
SpDiam_Dzare,95.51019088632873
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7218390804597701
ETA_epsilon_2,0.9438596491228066
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.6136752136752138
ETA_epsilon_5,0.9116666666666664
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.28365726227795157
ETA_dEpsilon_B,0.10816386678455625
ETA_dEpsilon_C,-0.17549339549339532
ETA_dEpsilon_D,0.03219298245614022
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6842105263157895
MDEDescriptor,"0.0,1.2379898484184377,0.8898819523068981,0.0,4.559896861655051,10.530255554042542,0.0,3.081339135366178,0.0,0.0,0.7211247851537042,1.126185819669923,0.12499999999999997,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,33.997930000000004
BCUTDescriptor,"11.849999999999994,15.998934806003389,-0.34872689386622174,0.25902987370305436,3.4878424496043428,8.867324915193107"
BPolDescriptor,17.63807
TPSADescriptor,94.61
ALOGPDescriptor,"3.0995999999999997,9.607520159999998,60.4748"
XLogPDescriptor,1.6719999999999997
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,262.05897150000004
ChiPathDescriptor,"13.828062645816686,9.096555450524585,8.085214557213344,6.5100891680747495,4.768715955936277,3.471744443202499,2.432690520328162,1.3089234156218548,9.804201558179756,5.349024204148554,3.592922271539123,2.3755896009432105,1.4445673126393448,0.8429703192326834,0.41203914691208054,0.19523395035536442"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.21941609682128765,0.4093715079280776,0.0,0.0,0.034020690871988585,0.06884438443000648,0.06252779446659036"
AtomCountDescriptor,29
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.3106172175260455,0.0,0.2845177968644246,0.0,0.34466464981750566,0.0,0.012028130608117204,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,0,0,0,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.0100000000000002
WeightedPathDescriptor,"37.910158980283214,1.995271525278064,19.312219063174407,13.226774719210356,6.085444343964043"
FractionalPSADescriptor,0.3610256098406461
WienerNumbersDescriptor,"795.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8861496425547837,3.4614216000298943,4.121563875898171,0.6011145446024103,0.6583247793593601,0.5753135669981014"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,7.135802469135802,4.231404958677686"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,558.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"23.592305780257693,23.26592887933739,32.20285577945647,30.700330232387067,24.98564750404742"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5244830385086494,-0.2507989434649995,-0.10991469987660188,0.2535453178411837,-0.17241285908555284"
EccentricConnectivityIndexDescriptor,361
AutocorrelationDescriptorPolarizability,"902.2559808081373,1025.7588726154975,1352.9776880740374,1191.3559863975336,975.6474493366995"
