DLiP-ID,P000I1
AATSC4p,-0.08558542073405741
AATSC4s,-0.1291047851823348
AATSC4v,-6.4664307146318345
AATSC5Z,-2.5290585177995553
AATSC5c,-0.0009018595243974225
AATSC5d,-0.13204546166129183
AATSC5i,-0.2351105749869878
AATSC5m,-11.629035746854061
AATSC5p,-0.04324633048467134
AATSC5s,-0.2600161864409654
AATSC5v,-7.766779681944072
AATSC6Z,-1.9275893978451981
AATSC6c,-0.003103948898370958
AATSC6d,-0.050459382642606916
AATSC6i,-0.21802168411423972
AATSC6m,-8.671558451498525
AATSC6p,-0.07454460496220382
AATSC6s,0.2798680824787942
AATSC6v,-14.241819208594386
AATSC7Z,2.1924045798723566
AATSC7c,0.00570246344633573
AATSC7d,0.09004046680033197
AATSC7i,0.1907555082940236
AATSC7m,10.89158878094248
AATSC7p,-0.01611965031772425
AATSC7s,0.6246007409488783
AATSC7v,4.116414335381036
AATSC8Z,4.529437315279076
AATSC8c,-0.000883160700605929
AATSC8d,0.07993163555328933
AATSC8i,-0.4084283592164961
AATSC8m,21.259793850277685
AATSC8p,0.08746659794356963
AATSC8s,-0.11494561510703545
AATSC8v,18.466477682488684
ATS0are,285.2366
ATS1are,295.4249
ATS2are,540.3279000000001
ATS3are,600.8917999999999
ATS4are,619.2684999999998
ATS5are,616.7606
ATS6are,572.5659
ATS7are,521.8794
ATS8are,401.42190000000005
ATSC0dv,217.82113821138213
ATSC0pe,9.31309756097561
ATSC0se,5.858948048780487
ATSC1dv,63.18110912816444
ATSC1pe,0.04949773944080867
ATSC1se,-0.2078948816180842
ATSC2dv,44.72780752197764
ATSC2pe,5.737014396192741
ATSC2se,3.961047321832241
ATSC3dv,-57.10271663692248
ATSC3pe,-3.5486457465794152
ATSC3se,-2.279653426531824
ATSC4dv,-98.54702888492302
ATSC4pe,-0.7606649613325416
ATSC4se,-0.05759772516359088
ATSC5dv,-86.97851807786373
ATSC5pe,-2.9295260559190957
ATSC5se,-1.753590064247469
ATSC6dv,48.85874809967611
ATSC6pe,1.7083199881023186
ATSC6se,1.1250813075550297
ATSC7dv,208.1853394143698
ATSC7pe,6.6920755502676945
ATSC7se,3.7445131719214757
ATSC8dv,55.05803423887897
ATSC8pe,0.9360476502082052
ATSC8se,-0.2510638310529434
AXp-0dv,0.5944961222739461
AXp-1dv,0.33185665974947376
AXp-2dv,0.19241431797218683
AXp-3dv,0.11188356464211507
AXp-4dv,0.06284345171850875
AXp-5dv,0.03480077428830592
AXp-6dv,0.01905490952617531
AXp-7dv,0.010472554232566428
BertzCT,913.6326919949547
ECIndex,613
ETA_eta,24.912214451951037
GATS1dv,0.4203708479238488
GATS1pe,0.5298988835550248
GATS1se,0.5942596409198526
GATS2dv,0.7917052672949954
GATS2pe,0.510012360624009
GATS2se,0.488166743574201
GATS3dv,0.9899315607946996
GATS3pe,0.9326859936023234
GATS3se,0.9267153640393148
GATS4dv,1.0134737866050183
GATS4pe,0.6681511344952638
GATS4se,0.611660133972264
GATS5dv,1.046837757277637
GATS5pe,0.9049869309072773
GATS5se,0.8808789131605164
GATS6dv,0.7431626909082866
GATS6pe,0.5909598423760225
GATS6se,0.5524806341314275
GATS7dv,0.5004042727575456
GATS7pe,0.5421675469627868
GATS7se,0.5406031343240223
GATS8dv,0.8323577597987869
GATS8pe,0.9302720420343908
GATS8se,0.9961556372221034
LogEE_A,4.210895496356949
LogEE_D,142.65918370154242
MATS1dv,0.27028279585946047
MATS1pe,0.004952476151770579
MATS1se,-0.03306399527454273
MATS2dv,0.10793612967769425
MATS2pe,0.32380312904358494
MATS2se,0.35536907982891475
MATS3dv,-0.11682956950160335
MATS3pe,-0.1698104933461819
MATS3se,-0.17339844914885147
MATS4dv,-0.1912298280555616
MATS4pe,-0.03452322682407615
MATS4se,-0.004155256203176819
MATS5dv,-0.1723345015270335
MATS5pe,-0.13575738504015836
MATS5se,-0.1291720881876008
MATS6dv,0.10218417880406531
MATS6pe,0.0835634606156844
MATS6se,0.08747936247959813
MATS7dv,0.4837811667877028
MATS7pe,0.3637186082601271
MATS7se,0.3235001998685194
MATS8dv,0.16449927404690018
MATS8pe,0.06541044626746088
MATS8se,-0.02788738623944522
MAXaaCH,1.5727211934156378
MAXaaaC,0.6916293724279837
MAXaasC,0.9263015722565898
MAXsCH3,1.9207762839962583
MAXsssN,2.1689027300160957
MDEC-12,0.9620117148265767
MDEC-13,1.11903458992738
MDEC-14,0.07692307692307693
MDEC-22,5.880451508575155
MDEC-23,11.991850205682535
MDEC-24,1.466530511472776
MDEC-33,4.000913745780976
MDEC-34,1.1594918818030377
MDEN-22,1.290945263310367
MDEN-23,2.066741546538064
MDEN-33,0.33333333333333337
MINaaCH,1.422633797346099
MINaaaC,0.5939146801971478
MINaasC,0.2613158447492865
MINsCH3,1.9207762839962583
MINsssN,2.0957284580498867
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.107142857142857
SM1_Dzi,2.238806102755927
SM1_Dzm,3.209085394511416
SM1_Dzp,-8.255429050612605
SM1_Dzv,-3.240769015019759
SddssSe,0
SpAD_Dt,519.3641906664998
SpAbs_A,33.213653678108294
SpAbs_D,285.3183674030847
SpMAD_A,1.2774482183887805
SpMAD_D,10.973783361657109
SpMax_A,2.4736690702794424
SpMax_D,142.65918370154242
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.52
TpiPC10,8.6405965147368
VAdjMat,5.857980995127572
VE1_DzZ,5.014999559735425
VE1_Dzi,5.006588756029809
VE1_Dzm,5.015809384848273
VE1_Dzp,4.98813120761242
VE1_Dzv,5.008504052698198
VE2_DzZ,0.1928845984513625
VE2_Dzi,0.1925611060011465
VE2_Dzm,0.19291574557108743
VE2_Dzp,0.19185120029278538
VE2_Dzv,0.19263477125762302
VE3_DzZ,2.567944778651785
VE3_Dzi,2.5662662411953696
VE3_Dzm,2.5681062462102004
VE3_Dzp,2.562572777152918
VE3_Dzv,2.5666487232608515
VR1_DzZ,159.06082114729813
VR1_Dzi,159.77241172279338
VR1_Dzm,158.96014878391566
VR1_Dzp,162.39732287515946
VR1_Dzv,160.11826159014043
VR2_DzZ,6.117723890280697
VR2_Dzi,6.1450927585689765
VR2_Dzm,6.113851876304448
VR2_Dzp,6.246050879813826
VR2_Dzv,6.158394676543863
VR3_DzZ,6.024798097043402
VR3_Dzi,6.029261820919461
VR3_Dzm,6.024164979253924
VR3_Dzp,6.045557387860269
VR3_Dzv,6.03142412217394
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1496255912178979
Xch-6dv,0.2992797727508424
Xch-7dv,0.32114726552029493
Xpc-4dv,2.2782288028146582
Xpc-5dv,3.327983135952363
Xpc-6dv,4.015193417230507
Zagreb1,144.0
Zagreb2,169.0
fragCpx,191.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,29
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,11
naHRing,3
AATS0are,6.956990243902439
AATS1are,6.714202272727272
AATS2are,6.92728076923077
AATS3are,6.531432608695651
AATS4are,6.384211340206184
AATS5are,6.492216842105263
AATS6are,6.361843333333334
AATS7are,6.442955555555556
AATS8are,6.371776190476191
AATSC0dv,5.3127106880824915
AATSC0pe,0.2271487209994051
AATSC0se,0.1429011719214753
AATSC1dv,1.4359342983673735
AATSC1pe,0.0011249486236547426
AATSC1se,-0.004724883673138277
AATSC2dv,0.5734334297689441
AATSC2pe,0.07355146661785565
AATSC2se,0.05078265797220822
AATSC3dv,-0.6206817025752444
AATSC3pe,-0.03857223637586321
AATSC3se,-0.024778841592737216
AATSC4dv,-1.015948751390959
AATSC4pe,-0.007841906817861254
AATSC4se,-0.0005937909810679472
AATSC5dv,-0.9155633481880392
AATSC5pe,-0.030837116378095743
AATSC5se,-0.018458842781552305
AATSC6dv,0.5428749788852901
AATSC6pe,0.018981333201136874
AATSC6se,0.012500903417278107
AATSC7dv,2.5701893754860468
AATSC7pe,0.08261821666997153
AATSC7se,0.04622855767804291
AATSC8dv,0.8739370514107773
AATSC8pe,0.014857899209654052
AATSC8se,-0.003985140175443546
AETA_eta,0.9581620943058091
ATSC0are,10.670502439024384
ATSC1are,-0.041824568709101895
ATSC2are,6.53823194527067
ATSC3are,-3.598590838786433
ATSC4are,-1.372317965496727
ATSC5are,-3.1183934562760234
ATSC6are,2.297650743604997
ATSC7are,7.403592742415224
ATSC8are,0.3941962522308144
BCUTZ-1h,16.005569059445428
BCUTZ-1l,5.714455909706981
BCUTc-1h,0.4849367793997359
BCUTc-1l,-0.4201870053074867
BCUTd-1h,4.017071440825275
BCUTd-1l,0.9893307794417836
BCUTi-1h,17.43070160674042
BCUTi-1l,10.311021248165709
BCUTm-1h,32.06327788166185
BCUTm-1l,11.72828218638546
BCUTp-1h,2.938085680243354
BCUTp-1l,0.5269977827563914
BCUTs-1h,8.007386465971274
BCUTs-1l,0.6043999211820754
BCUTv-1h,24.441886875110708
BCUTv-1l,13.302787304037434
BalabanJ,1.317415882051165
Diameter,14
ETA_beta,30.25
GATS1are,0.5513585476309247
GATS2are,0.5197650136764258
GATS3are,0.9096205873263087
GATS4are,0.6743341822187299
GATS5are,0.8858853797448206
GATS6are,0.5574183003398626
GATS7are,0.5318504113129644
GATS8are,0.9523182571563499
HybRatio,0.4666666666666667
Lipinski,True
LogEE_Dt,259.68209533324983
MATS1are,-0.0036523953574400083
MATS2are,0.32208070474938394
MATS3are,-0.15029468757380898
MATS4are,-0.05436031966396393
MATS5are,-0.12612648495521353
MATS6are,0.09809355903875426
MATS7are,0.351201602960155
MATS8are,0.024042018600758813
MAXssCH2,0.7635663895187705
MAXssssC,-4.222254291573826
MINssCH2,-0.9328940456504555
MINssssC,-4.222254291573826
NsssssAs,0
RotRatio,0.10344827586206896
SM1_Dzpe,2.0682505243475644
SM1_Dzse,1.924790166991753
SMR_VSA1,13.171245143024459
SMR_VSA2,0.0
SMR_VSA3,20.16532065849649
SMR_VSA4,0.0
SMR_VSA5,19.520857340060108
SMR_VSA6,35.97884508535126
SMR_VSA7,22.27845803378022
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,211.39684958298494
SpAD_Dzi,217.3674832526725
SpAD_Dzm,210.92013225315384
SpAD_Dzp,326.35394619016347
SpAD_Dzv,287.55498060791615
SpAbs_Dt,519.3641906664998
SpDiam_A,4.858467329221099
SpDiam_D,216.33301504360878
SpMAD_Dt,19.975545794865376
SpMax_Dt,259.68209533324983
SsssssAs,0
VE1_Dzpe,5.010550151761966
VE1_Dzse,5.011040363368971
VE2_Dzpe,0.19271346737546022
VE2_Dzse,0.19273232166803733
VE3_Dzpe,2.5670571648263842
VE3_Dzse,2.5671549959254807
VMcGowan,250.83000000000015
VR1_Dzpe,159.42791216790255
VR1_Dzse,159.426398316734
VR2_Dzpe,6.131842775688559
VR2_Dzse,6.131784550643616
VR3_Dzpe,6.027103303757265
VR3_Dzse,6.027093808190677
mZagreb1,8.20138888888889
mZagreb2,5.402777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,6
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.2602561570493752
AATSC1are,-0.0009505583797523157
AATSC2are,0.08382348647782911
AATSC3are,-0.03911511781289601
AATSC4are,-0.014147607891718835
AATSC5are,-0.03282519427658972
AATSC6are,0.02552945270672219
AATSC7are,0.09140237953599042
AATSC8are,0.006257083368743086
AETA_beta,1.1634615384615385
BCUTdv-1h,7.014081109820196
BCUTdv-1l,0.6523250705983149
BCUTpe-1h,4.007144815575408
BCUTpe-1l,2.2574211570708265
BCUTse-1h,4.0305772789859
BCUTse-1l,2.4536511599840765
ETA_alpha,12.423809523809528
ETA_dBeta,-6.25
ETA_eta_B,0.5262522122989175
ETA_eta_F,20.719891174326882
ETA_eta_L,6.676700894662613
ETA_eta_R,45.63210562627792
ETA_psi_1,0.5075875486381327
LabuteASA,154.86297108674248
LogEE_DzZ,105.51441781166633
LogEE_Dzi,108.70355126836101
LogEE_Dzm,105.28686977260872
LogEE_Dzp,161.47999356138754
LogEE_Dzv,143.4954929345983
PEOE_VSA1,9.799819461700956
PEOE_VSA2,0.0
PEOE_VSA3,9.967957041894417
PEOE_VSA4,13.171245143024459
PEOE_VSA5,21.534149494536813
PEOE_VSA6,11.336785877934737
PEOE_VSA7,12.990104268152233
PEOE_VSA8,31.0561728173516
PEOE_VSA9,11.807045837390806
SM1_Dzare,2.2355578941062006
SpAD_Dzpe,222.6722410248655
SpAD_Dzse,224.53092047767086
SpAbs_DzZ,209.34580378881458
SpAbs_Dzi,215.4865758341763
SpAbs_Dzm,208.79052668126627
SpAbs_Dzp,331.32471480123684
SpAbs_Dzv,290.23175488421634
SpDiam_Dt,371.3048868859899
SpMAD_DzZ,8.130648060884036
SpMAD_Dzi,8.360287817410482
SpMAD_Dzm,8.112312778967455
SpMAD_Dzp,12.552074853467825
SpMAD_Dzv,11.059806946458313
SpMax_DzZ,105.51441781166633
SpMax_Dzi,108.70355126836101
SpMax_Dzm,105.28686977260872
SpMax_Dzp,161.47999356138754
SpMax_Dzv,143.4954929345983
VE1_Dzare,5.009732531829612
VE2_Dzare,0.1926820204549851
VE3_Dzare,2.5668939718387236
VR1_Dzare,159.46917343071357
VR2_Dzare,6.133429747335137
VR3_Dzare,6.027362078546403
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.477838827838828
AETA_dBeta,-0.2403846153846154
AETA_eta_B,0.02024046970380452
AETA_eta_F,0.7969188913202647
AETA_eta_L,0.25679618825625433
AETA_eta_R,1.7550809856260738
BCUTare-1h,4.124526298726817
BCUTare-1l,2.2037410642310626
ETA_beta_s,18.25
ETA_dPsi_A,0.20641245136186726
ETA_dPsi_B,0.0
ETA_eta_BR,0.8702522122989175
ETA_eta_FL,5.711260455411566
ETA_eta_RL,12.387961350074178
LogEE_Dzpe,111.38667734950076
LogEE_Dzse,112.31920584738775
PEOE_VSA10,21.983202969072902
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,0.0
SlogP_VSA1,9.799819461700956
SlogP_VSA2,52.520644799590265
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,6.923737199690624
SlogP_VSA5,9.884770890554066
SlogP_VSA6,12.393687143226153
SlogP_VSA7,0.0
SlogP_VSA8,10.216620634085363
SlogP_VSA9,0.0
SpAD_Dzare,220.18191593278078
SpAbs_Dzpe,220.92389993159583
SpAbs_Dzse,222.90340173100662
SpDiam_DzZ,163.88830607602443
SpDiam_Dzi,165.80476681601107
SpDiam_Dzm,163.65620423058422
SpDiam_Dzp,245.42789484131197
SpDiam_Dzv,220.4100144346682
SpMAD_Dzpe,8.564316962494827
SpMAD_Dzse,8.635804633756571
SpMax_Dzpe,111.38667734950076
SpMax_Dzse,112.31920584738775
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.7019230769230769
AETA_eta_BR,0.03347123893457375
AETA_eta_FL,0.2196638636696756
AETA_eta_RL,0.47646005192592994
DetourIndex,3325
EState_VSA1,12.597120140369483
EState_VSA2,4.877147193701299
EState_VSA3,16.03448341192039
EState_VSA4,47.65499367827714
EState_VSA5,6.3273200747645415
EState_VSA6,17.403152946396347
EState_VSA7,6.923737199690624
EState_VSA8,29.965140120197447
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.10923725565350706
ETA_shape_x,0.04024530471444997
ETA_shape_y,0.30586431582981977
GhoseFilter,True
LogEE_Dzare,110.13767794503163
SlogP_VSA10,24.120666400698823
SlogP_VSA11,0.0
SpAbs_Dzare,218.29563152272476
SpDiam_Dzpe,170.65181464400686
SpDiam_Dzse,172.2775847820397
SpMAD_Dzare,8.468535228183876
SpMax_Dzare,110.13767794503163
TopoPSA(NO),58.040000000000006
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.026855269573176
VSA_EState9,27.754992340015132
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.46153846153846156
EState_VSA10,13.171245143024459
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022161172161172013
FilterItLogS,-4.7182891385277825
SpDiam_Dzare,168.56440636054145
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.7067363530778165
ETA_epsilon_2,0.9413919413919409
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.6705820105820106
ETA_epsilon_5,0.9413919413919409
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.2622919086333717
ETA_dEpsilon_B,0.03615434249580585
ETA_dEpsilon_C,-0.22613756613756586
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7692307692307693
MDEDescriptor,"0.0,0.9620117148265767,1.11903458992738,0.07692307692307693,5.880451508575155,11.991850205682535,1.466530511472776,4.000913745780976,1.1594918818030377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290945263310367,2.066741546538064,0.33333333333333337"
APolDescriptor,50.47289499999999
BCUTDescriptor,"11.99795675779752,31.973790906363657,-0.2562024984801674,0.3938304061859148,3.611279846191404,11.324383526644805"
BPolDescriptor,32.48710499999999
TPSADescriptor,114.52
ALOGPDescriptor,"2.7512999999999987,7.5696516899999935,99.2022"
XLogPDescriptor,4.197000000000001
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,400.07517125999993
ChiPathDescriptor,"18.311190308942123,12.387961350074182,12.474070527442253,9.234481018358974,8.304433246846191,6.346088128631973,4.637595646910115,3.6672070290047727,15.4568991791226,9.623843132734741,8.273815672804032,6.041712490674213,4.7132588788881575,3.1320696859475334,1.9817105907222325,1.3195418333033713"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5289055460625556,0.6761721072943726,0.0,0.0,0.1496255912178979,0.2992797727508424,0.32114726552029493"
AtomCountDescriptor,41
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.992291645249141,0.35355339059327373,0.2749716523768432,0.0,1.3075623307073494,0.019090088708030313,0.14019947105142486,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,2,1,6,1,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,15
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"53.4384884247016,2.0553264778731384,32.60245666445422,0.0,19.313855733077375"
FractionalPSADescriptor,0.2862462062800093
WienerNumbersDescriptor,"1784.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.029318896888798,7.0072632635532175,8.825651401965802,2.278228802814657,3.3279831359523606,3.658266537711518"
FractionalCSP3Descriptor,0.4666666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,7.787993510005409,4.54320987654321"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1286.11
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.4666666666666667
AutocorrelationDescriptorMass,"44.921520301686854,39.77865965222922,67.12620988963782,51.14078902441954,59.33507924776367"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6648660503251314,-0.4428621810626557,0.15701127859966932,-0.08022323083349629,0.07736452438184359"
EccentricConnectivityIndexDescriptor,613
AutocorrelationDescriptorPolarizability,"2022.1833624653655,2429.7887092182277,3484.7281061937924,3173.803290993682,2923.2639630280282"
