DLiP-ID,C000CA
AATSC5s,-0.816971831858449
AATSC5v,7.316583350371758
AATSC6Z,0.4938271604938272
AATSC6c,0.005995804935664055
AATSC6d,-0.07064471879286696
AATSC6i,-0.1965281939752207
AATSC6m,2.274721787379975
AATSC6p,-0.09715482536609871
AATSC6s,0.5568348145785599
AATSC6v,-10.399161943680342
AATSC7Z,1.8881626724763971
AATSC7c,-0.001716460213684917
AATSC7d,-0.014605018962317416
AATSC7i,-0.11109424749068755
AATSC7m,8.778027792463476
AATSC7p,0.05807504787348293
AATSC7s,-0.3168552307831243
AATSC7v,4.203814793565367
AATSC8Z,-2.363315696649031
AATSC8c,-0.0009769059876891628
AATSC8d,0.015481089555163632
AATSC8i,-0.21373985304486037
AATSC8m,-11.008336426023913
AATSC8p,-0.02800915893017285
AATSC8s,0.08614047161023677
AATSC8v,-5.863516599342425
ATS0are,171.2874
ATS1are,176.538
ATS2are,286.24
ATS3are,363.192
ATS4are,382.70200000000006
ATS5are,289.216
ATS6are,224.14600000000002
ATS7are,201.02000000000004
ATS8are,125.07
ATSC0dv,100.05029721079104
ATSC0pe,3.4094074074074068
ATSC0se,2.5602022962962963
ATSC1dv,-19.152297244661213
ATSC1pe,-0.265741015089163
ATSC1se,0.15475850754458148
ATSC2dv,9.31992074378906
ATSC2pe,0.9505098765432091
ATSC2se,0.6760689876543209
ATSC3dv,16.402242205625846
ATSC3pe,-0.3126603566529502
ATSC3se,-0.6775178216735249
ATSC4dv,-23.11863029009805
ATSC4pe,-2.2752460905349796
ATSC4se,-1.928953695473251
ATSC5dv,-25.237954918796245
ATSC5pe,-1.48893854595336
ATSC5se,-0.9152689122085046
ATSC6dv,-0.6541685718640475
ATSC6pe,2.396553086419753
ATSC6se,2.0833479012345673
ATSC7dv,-30.6769632000542
ATSC7pe,-0.3839352537722898
ATSC7se,-0.286683039780521
ATSC8dv,-1.4922521973276477
ATSC8pe,-0.32678724279835386
ATSC8se,-0.2882226008230452
AXp-0dv,0.6100757231796254
AXp-1dv,0.37350561808844884
AXp-2dv,0.22740426651900916
AXp-3dv,0.13599537985892068
AXp-4dv,0.07732614503082721
AXp-5dv,0.04754246020226347
AXp-6dv,0.031206783182475165
AXp-7dv,0.01813861173697739
BertzCT,567.0601341830188
ECIndex,262
ETA_eta,9.02009084499185
GATS1dv,0.8747099571056428
GATS1pe,0.6106758765817578
GATS1se,0.490968917502497
GATS2dv,0.8305836113523146
GATS2pe,0.5593555956286527
GATS2se,0.6056165006173846
GATS3dv,0.8168901062014124
GATS3pe,0.9103027982825672
GATS3se,1.0093719884936574
GATS4dv,1.2789739957040354
GATS4pe,1.5915121559084886
GATS4se,1.6617860586595423
GATS5dv,1.3486560704840214
GATS5pe,1.4698372221975566
GATS5se,1.432483821638123
GATS6dv,0.8402975183949546
GATS6pe,0.35352673430812315
GATS6se,0.2631012686757883
GATS7dv,1.2453721601066734
GATS7pe,1.0193888114265406
GATS7se,0.9420208032069876
GATS8dv,0.7987046818178851
GATS8pe,0.9911567434021645
GATS8se,0.9522434274239332
LogEE_A,3.7574440117831265
LogEE_D,62.98354308981424
MATS1dv,-0.1845900226550105
MATS1pe,-0.07515976647247419
MATS1se,0.05828891654589277
MATS2dv,0.05589141264110417
MATS2pe,0.1672742086166814
MATS2se,0.15844114864650016
MATS3dv,0.07631688017789016
MATS3pe,-0.042690347419767995
MATS3se,-0.12319191643060597
MATS4dv,-0.10398153649284764
MATS4pe,-0.3003046038194973
MATS4se,-0.33904709960564167
MATS5dv,-0.14806135161933218
MATS5pe,-0.25633257794810405
MATS5se,-0.20983617503313406
MATS6dv,-0.00490379781545635
MATS6pe,0.5271927346991984
MATS6se,0.6103076027180836
MATS7dv,-0.2434887103234878
MATS7pe,-0.08942602743402508
MATS7se,-0.08892268448142622
MATS8dv,-0.019176454458205806
MATS8pe,-0.1232340334399995
MATS8se,-0.14474321653410013
MAXaaCH,1.5583350480109739
MAXaasC,0.527829743008315
MAXsNH2,5.51622710302364
MDEC-22,8.691901917570458
MDEC-23,12.361997810859819
MDEC-33,1.5326188647871062
MDEO-11,0.4999999999999999
MINaaCH,1.480182350718065
MINaasC,0.2145105820105826
MINsNH2,5.51622710302364
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9149159663865545
SM1_Dzi,0.6162783745398974
SM1_Dzm,1.9275748063903695
SM1_Dzp,-2.024687461697199
SM1_Dzv,-0.8764460794504028
SddssSe,0
SpAD_Dt,206.87203377273318
SpAbs_A,21.019314069080295
SpAbs_D,125.96708617962855
SpMAD_A,1.2364302393576645
SpMAD_D,7.409828598801679
SpMax_A,2.419870349137735
SpMax_D,62.98354308981424
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,68.54
TpiPC10,7.746239862717816
VAdjMat,5.169925001442312
VE1_DzZ,4.030130339440178
VE1_Dzi,4.062231925263544
VE1_Dzm,4.030349053330521
VE1_Dzp,4.02983662612419
VE1_Dzv,4.044773020610384
VE2_DzZ,0.2370664905553046
VE2_Dzi,0.23895481913314964
VE2_Dzm,0.2370793560782659
VE2_Dzp,0.23704921330142295
VE2_Dzv,0.23792782474178728
VE3_DzZ,1.9244269687906095
VE3_Dzi,1.9323608089133117
VE3_Dzm,1.9244812369996673
VE3_Dzp,1.9243540867757396
VE3_Dzv,1.9280536864284559
VR1_DzZ,81.09762937873406
VR1_Dzi,79.65323476323921
VR1_Dzm,81.0821941235045
VR1_Dzp,81.83304986771974
VR1_Dzv,80.94336970512333
VR2_DzZ,4.770448786984356
VR2_Dzi,4.685484397837601
VR2_Dzm,4.769540830794382
VR2_Dzp,4.81370881574822
VR2_Dzv,4.761374688536667
VR3_DzZ,4.926281980914558
VR3_Dzi,4.908310898812522
VR3_Dzm,4.926091633497194
VR3_Dzp,4.935309445684385
VR3_Dzv,4.924378021779735
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05555555555555555
Xch-7dv,0.11557592863890238
Xpc-4dv,2.1512435302885415
Xpc-5dv,2.4084238789500354
Xpc-6dv,3.0165290050244993
Zagreb1,88.0
Zagreb2,102.0
fragCpx,52.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,18
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.343977777777777
AATS1are,6.304928571428571
AATS2are,6.360888888888889
AATS3are,6.261931034482759
AATS4are,6.378366666666667
AATS5are,6.287304347826087
AATS6are,6.226277777777778
AATS7are,5.912352941176472
AATS8are,5.9557142857142855
AATSC0dv,3.7055665633626313
AATSC0pe,0.12627434842249655
AATSC0se,0.09482230727023319
AATSC1dv,-0.6840106158807576
AATSC1pe,-0.009490750538898678
AATSC1se,0.005527089555163624
AATSC2dv,0.20710934986197913
AATSC2pe,0.021122441700960202
AATSC2se,0.01502375528120713
AATSC3dv,0.2827972794073422
AATSC3pe,-0.0053906958043612105
AATSC3se,-0.011681341752991809
AATSC4dv,-0.3853105048349675
AATSC4pe,-0.03792076817558299
AATSC4se,-0.03214922825788751
AATSC5dv,-0.5486511938868749
AATSC5pe,-0.03236822925985565
AATSC5se,-0.019897150265402275
AATSC6dv,-0.018171349218445765
AATSC6pe,0.06657091906721536
AATSC6se,0.05787077503429353
AATSC7dv,-0.9022636235310059
AATSC7pe,-0.011292213346243819
AATSC7se,-0.008431854111191794
AATSC8dv,-0.0710596284441737
AATSC8pe,-0.015561297276112088
AATSC8se,-0.013724885753478341
AETA_eta,0.5305935791171676
ATSC0are,3.3364518518518516
ATSC1are,-0.4562759945130316
ATSC2are,1.1008246913580233
ATSC3are,-0.10406694101508938
ATSC4are,-2.122544855967078
ATSC5are,-1.7242068587105626
ATSC6are,2.190034567901234
ATSC7are,-0.5048801097393677
ATSC8are,-0.19348477366255087
BCUTZ-1h,17.001103400456152
BCUTZ-1l,5.699258281403832
BCUTc-1h,0.4372509519810315
BCUTc-1l,-0.3840337981858146
BCUTd-1h,4.048589535634894
BCUTd-1l,0.9716490252164751
BCUTi-1h,14.537821498081728
BCUTi-1l,10.311305614404521
BCUTm-1h,35.45051733243976
BCUTm-1l,11.711035560858303
BCUTp-1h,2.9571328587208647
BCUTp-1l,0.7613509721035544
BCUTs-1h,7.014202401179385
BCUTs-1l,0.2961057040594075
BCUTv-1h,24.443298174819184
BCUTv-1l,14.7021528671047
BalabanJ,1.9275899862556667
Diameter,10
ETA_beta,26.0
GATS1are,0.6849235017271141
GATS2are,0.5629799676302835
GATS3are,0.8881001674372225
GATS4are,1.6844590949356264
GATS5are,1.637231322618655
GATS6are,0.3524685793957206
GATS7are,1.0185071299961586
GATS8are,0.7227181427407434
HybRatio,0.0
Lipinski,True
LogEE_Dt,103.43601688636659
MATS1are,-0.13187075456707648
MATS2are,0.1979632388365549
MATS3are,-0.01451990241466818
MATS4are,-0.28627572870714285
MATS5are,-0.3033265593165352
MATS6are,0.4922972063913537
MATS7are,-0.12016783774970237
MATS8are,-0.07456008616700481
MAXddssS,-3.486697530864196
MINddssS,-3.486697530864196
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,0.8832919526517209
SM1_Dzse,0.9183928703714531
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,9.79096695103555
SMR_VSA6,5.733667477162185
SMR_VSA7,53.553569861434205
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,71.38297566406024
SpAD_Dzi,97.58392724961578
SpAD_Dzm,71.30578341591469
SpAD_Dzp,86.7724858598873
SpAD_Dzv,94.03451550526458
SpAbs_Dt,206.87203377273312
SpDiam_A,4.839740698275472
SpDiam_D,93.92180074673715
SpMAD_Dt,12.168943163101952
SpMax_Dt,103.43601688636659
SsssssAs,0
VE1_Dzpe,4.057475334214986
VE1_Dzse,4.05492003118261
VE2_Dzpe,0.23867501965970503
VE2_Dzse,0.23852470771662415
VE3_Dzpe,1.9311891923905329
VE3_Dzse,1.9305592173950377
VMcGowan,182.72999999999982
VR1_Dzpe,79.8253479688038
VR1_Dzse,79.96279759038971
VR2_Dzpe,4.695608704047282
VR2_Dzse,4.703693975905277
VR3_Dzpe,4.910469348799194
VR3_Dzse,4.912189747455884
mZagreb1,6.506944444444445
mZagreb2,3.666666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12357229080932784
AATSC1are,-0.01629557123260827
AATSC2are,0.024462770919067185
AATSC3are,-0.0017942576037084377
AATSC4are,-0.0353757475994513
AATSC5are,-0.03748275779805571
AATSC6are,0.06083429355281205
AATSC7are,-0.014849414992334345
AATSC8are,-0.00921356065059766
AETA_beta,1.5294117647058822
BCUTdv-1h,6.017544072627058
BCUTdv-1l,0.6442228950614142
BCUTpe-1h,3.5357477570482603
BCUTpe-1l,2.233950608884012
BCUTse-1h,3.7671043891539893
BCUTse-1l,2.4365492572128593
ETA_alpha,8.614285714285714
ETA_dBeta,6.0
ETA_eta_B,0.4161764310933149
ETA_eta_F,17.362848177555534
ETA_eta_L,2.956639522534895
ETA_eta_R,26.382939022547387
ETA_psi_1,0.5826086956521741
LabuteASA,104.75705263124198
LogEE_DzZ,35.45861264801557
LogEE_Dzi,48.828215293898474
LogEE_Dzm,35.421286309175336
LogEE_Dzp,42.64586878099972
LogEE_Dzv,46.7594794939704
PEOE_VSA1,5.733667477162185
PEOE_VSA2,0.0
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,48.53093654769288
PEOE_VSA8,10.710019588424888
PEOE_VSA9,9.79096695103555
SM1_Dzare,0.8491139337887321
SpAD_Dzpe,93.86788553821143
SpAD_Dzse,91.85186606089952
SpAbs_DzZ,69.91862816035285
SpAbs_Dzi,97.04015221325704
SpAbs_Dzm,69.83175562279266
SpAbs_Dzp,87.36798217215119
SpAbs_Dzv,94.39540506739122
SpDiam_Dt,144.82636156003343
SpMAD_DzZ,4.198998568474131
SpMAD_Dzi,5.740231014683282
SpMAD_Dzm,4.194457847994982
SpMAD_Dzp,5.104263874111018
SpMAD_Dzv,5.531442088544975
SpMax_DzZ,35.45861264801556
SpMax_Dzi,48.828215293898474
SpMax_Dzm,35.42128630917533
SpMax_Dzp,42.64586878099972
SpMax_Dzv,46.7594794939704
VE1_Dzare,4.057799512396031
VE2_Dzare,0.2386940889644724
VE3_Dzare,1.9312690857243617
VR1_Dzare,79.79322008329062
VR2_Dzare,4.69371882842886
VR3_Dzare,4.91006679054624
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5067226890756302
AETA_dBeta,0.35294117647058826
AETA_eta_B,0.024480966534900877
AETA_eta_F,1.0213440104444431
AETA_eta_L,0.17391997191381736
AETA_eta_R,1.551937589561611
BCUTare-1h,3.5799639586589462
BCUTare-1l,2.175979464384777
ETA_beta_s,10.0
ETA_dPsi_A,0.13139130434782587
ETA_dPsi_B,0.0
ETA_eta_BR,0.5881764310933149
ETA_eta_FL,5.0413976087448855
ETA_eta_RL,7.998037131279781
LogEE_Dzpe,46.9859011192617
LogEE_Dzse,45.979956140471614
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,9.837253136417502
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,8.417796984328938
SlogP_VSA3,9.837253136417502
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,58.32190349872843
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,95.28569742031607
SpAbs_Dzpe,93.08851028587165
SpAbs_Dzse,91.04151941057178
SpDiam_DzZ,52.393864918103965
SpDiam_Dzi,74.89441387674773
SpDiam_Dzm,52.347610877854656
SpDiam_Dzp,62.529954269277695
SpDiam_Dzv,69.90957712349142
SpMAD_Dzpe,5.521640325777143
SpMAD_Dzse,5.403050944758796
SpMax_Dzpe,46.9859011192617
SpMax_Dzse,45.979956140471614
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.5882352941176471
AETA_eta_BR,0.0345986135937244
AETA_eta_FL,0.296552800514405
AETA_eta_RL,0.4704727724282224
DetourIndex,852
EState_VSA1,9.837253136417502
EState_VSA2,9.79096695103555
EState_VSA3,10.710019588424888
EState_VSA4,0.0
EState_VSA5,24.26546827384644
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,17.3346073673947
ETA_beta_ns,16.0
ETA_shape_p,0.20674405749032615
ETA_shape_x,0.09673852957435047
ETA_shape_y,0.23217247097844113
GhoseFilter,True
LogEE_Dzare,47.69279658861619
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,94.53647924344364
SpDiam_Dzpe,71.765284608817
SpDiam_Dzse,69.986053404949
SpMAD_Dzare,5.605041024724475
SpMax_Dzare,47.69279658861619
TopoPSA(NO),60.160000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.344992441421013
VSA_EState9,19.118956344926165
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9411764705882353
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.006722689075630228
ETA_dAlpha_B,0.0
FilterItLogS,-3.8869253488474538
SpDiam_Dzare,72.96437594376644
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6587301587301588
ETA_epsilon_2,0.8697478991596636
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.5483516483516486
ETA_epsilon_5,0.8097744360902254
AETA_beta_ns_d,0.058823529411764705
ETA_dEpsilon_A,0.21995464852607682
ETA_dEpsilon_B,0.11037851037851021
ETA_dEpsilon_C,-0.10957613814756662
ETA_dEpsilon_D,0.05997346306943818
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,0.0,0.0,0.0,8.691901917570458,12.361997810859819,0.0,1.5326188647871062,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,35.571929999999995
BCUTDescriptor,"11.850000000000001,34.96885369068938,-0.30250876049367037,0.20673960264894475,5.745663045393191,11.876553929024485"
BPolDescriptor,17.168069999999997
TPSADescriptor,68.53999999999999
ALOGPDescriptor,"3.2696,10.690284160000001,66.42660000000001"
XLogPDescriptor,2.3000000000000007
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,267.01207732
ChiPathDescriptor,"12.466255326250886,7.9980371312797836,7.734958562966854,6.136108318737482,4.341526515817608,3.3709613917074566,2.4054362343181044,1.08662408463393,9.758532484024146,5.610034108226503,4.4493359089436675,3.01186401911268,1.8374449395229004,1.2944354234169293,0.7336847667654973,0.32629114299016365"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.05555555555555555,0.08153399474837544"
AtomCountDescriptor,27
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.7767090063073978,0.16666666666666666,0.6220084679281463,0.16666666666666666,0.7161242602165805,0.025499585890087693,0.11728074663076818,0.016999723926725125"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,0,0,0,0"
ZagrebIndexDescriptor,88.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.2300000000000004
WeightedPathDescriptor,"33.87453667793193,1.9926198045842312,13.522185175134833,4.995163215895547,2.515929371671871"
FractionalPSADescriptor,0.2566925087731458
WienerNumbersDescriptor,"516.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.728067429757671,4.810108708111515,6.299325024824433,1.2397174507361541,1.3334078998369105,1.5129308626492364"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,5.325443786982248,3.0625"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,512.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"32.74962131865716,28.570321885029006,39.0178829075202,39.57178178050952,28.114258798785013"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.19574576615049727,-0.06171947621325879,-0.007865003715822072,0.005297640801915296,-0.009820950846675672"
EccentricConnectivityIndexDescriptor,262
AutocorrelationDescriptorPolarizability,"1382.29791785746,1597.9104874356833,2234.1823159911496,2152.75236578894,1606.8846107633067"
