DLiP-ID,T004SH
AATSC5Z,-0.9130728902418401
AATSC5c,0.004705416720372994
AATSC5d,-0.0030441400304413993
AATSC5i,0.037085896953053116
AATSC5m,-5.183425411709369
AATSC5p,0.0020385277098595718
AATSC5s,0.5487180618815646
AATSC5v,4.080015441244297
AATSC6Z,-1.6526626128616178
AATSC6c,-0.0034390033353829895
AATSC6d,-0.05306799336650083
AATSC6i,-0.05195522023925059
AATSC6m,-7.940927329659573
AATSC6p,-0.005456615786988805
AATSC6s,-0.4376241152759421
AATSC6v,-2.611569194503275
AATSC7Z,-0.10374055647687463
AATSC7c,0.0010273047386886297
AATSC7d,-0.01824212271973465
AATSC7i,-0.003811184459341485
AATSC7m,-1.3042449150658715
AATSC7p,-0.029769534661391792
AATSC7s,-0.4986579663679897
AATSC7v,-0.3643329293105515
AATSC8Z,-0.7304526748971196
AATSC8c,0.0028541739433499
AATSC8d,-0.01234567901234566
AATSC8i,0.18681782274496525
AATSC8m,-3.629357353137861
AATSC8p,0.03965585165216665
AATSC8s,0.2574000379981031
AATSC8v,1.9087105516593075
ATS0are,233.6925
ATS1are,239.85399999999998
ATS2are,376.814
ATS3are,512.271
ATS4are,528.0358
ATS5are,466.097
ATS6are,435.39500000000004
ATS7are,434.3710000000001
ATS8are,344.9420000000001
ATSC0dv,144.56637707666513
ATSC0pe,5.286222222222221
ATSC0se,3.8947127499999987
ATSC1dv,12.871936865992637
ATSC1pe,-0.7606172839506189
ATSC1se,-0.524796659722222
ATSC2dv,-13.051228640620517
ATSC2pe,1.1909469135802464
ATSC2se,1.0491044097222222
ATSC3dv,-44.26947111720774
ATSC3pe,-0.5141777777777771
ATSC3se,-0.3343451041666664
ATSC4dv,-25.544954190587482
ATSC4pe,-1.584934567901235
ATSC4se,-1.2322385069444441
ATSC5dv,46.18591339396096
ATSC5pe,1.1945382716049364
ATSC5se,0.6417382569444441
ATSC6dv,-32.91813578553405
ATSC6pe,-2.2421580246913613
ATSC6se,-1.8057389513888884
ATSC7dv,-20.29018272959746
ATSC7pe,-0.5386135802469156
ATSC7se,-0.483713118055556
ATSC8dv,-13.389117512574298
ATSC8pe,0.19095555555555557
ATSC8se,0.4113607916666665
AXp-0dv,0.5944610903611253
AXp-1dv,0.31849181810904753
AXp-2dv,0.1796464432565341
AXp-3dv,0.1024208553771118
AXp-4dv,0.056139509028418494
AXp-5dv,0.029607626920353534
AXp-6dv,0.01722703104067759
AXp-7dv,0.008871407859505095
BertzCT,684.8000910194049
ECIndex,417
ETA_eta,15.795247407800522
GATS1dv,0.628137528672584
GATS1pe,0.8003339748862703
GATS1se,0.8260284962520577
GATS2dv,0.8237766589530302
GATS2pe,0.508783448712212
GATS2se,0.4845505408560684
GATS3dv,1.0507339073390736
GATS3pe,0.9132954524223229
GATS3se,0.8950693538801693
GATS4dv,1.1165853821188814
GATS4pe,1.1961288697753854
GATS4se,1.197150377097617
GATS5dv,0.9114461911742404
GATS5pe,0.9395359637989456
GATS5se,0.9535153850299384
GATS6dv,1.1474442363826625
GATS6pe,1.3330711709654186
GATS6se,1.3910436808726119
GATS7dv,1.1753904830093076
GATS7pe,1.2591681275395346
GATS7se,1.3190664415648372
GATS8dv,1.1031180811808117
GATS8pe,1.0885390392915195
GATS8se,1.0669557485099272
LogEE_A,3.992964803688544
LogEE_D,105.40927636270357
MATS1dv,0.08663180840302603
MATS1pe,-0.13999790946150487
MATS1se,-0.13110414014903055
MATS2dv,-0.05508515675955798
MATS2pe,0.13746669022694818
MATS2se,0.16435910562012263
MATS3dv,-0.1360988695601242
MATS3pe,-0.04323001326532514
MATS3se,-0.03815373138213441
MATS4dv,-0.07664118995751061
MATS4pe,-0.13004400315234377
MATS4se,-0.13722832180070618
MATS5dv,0.15755125973960332
MATS5pe,0.11143825250903515
MATS5se,0.08125725342874235
MATS6dv,-0.12234765025688636
MATS6pe,-0.22790219074461265
MATS6se,-0.2491192180414639
MATS7dv,-0.07541302449271832
MATS7pe,-0.05474690612851354
MATS7se,-0.06673292041117784
MATS8dv,-0.06174380600948865
MATS8pe,0.02408217028193488
MATS8se,0.07041354404834549
MAXaaCH,1.7698274924240278
MAXaasC,0.7061364507222643
MAXdssC,-0.45958023641555434
MAXssNH,2.505698932350718
MDEC-22,8.743427779328876
MDEC-23,17.147257676217254
MDEC-33,6.304875735948225
MDEO-11,1.0837251922653914
MINaaCH,1.4760407743344253
MINaasC,0.1045154696660835
MINdssC,-1.1171494708994698
MINssNH,2.505698932350718
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9714285714285713
SM1_Dzi,0.9646383156305218
SM1_Dzm,1.9892446134192132
SM1_Dzp,-4.394899859144983
SM1_Dzv,-1.6912486838431502
SddssSe,0
SpAD_Dt,311.2252223482195
SpAbs_A,27.404206597737698
SpAbs_D,210.81855272540713
SpMAD_A,1.2456457544426227
SpMAD_D,9.582661487518505
SpMax_A,2.330451403375415
SpMax_D,105.40927636270357
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.63000000000001
TpiPC10,7.426344438365951
VAdjMat,5.523561956057013
VE1_DzZ,4.635780345198093
VE1_Dzi,4.630609213258344
VE1_Dzm,4.635774075644478
VE1_Dzp,4.629653369941264
VE1_Dzv,4.636192685348591
VE2_DzZ,0.21071728841809512
VE2_Dzi,0.21048223696628837
VE2_Dzm,0.21071700343838537
VE2_Dzp,0.21043878954278472
VE2_Dzv,0.21073603115220865
VE3_DzZ,2.322261904477297
VE3_Dzi,2.3211457993440243
VE3_Dzm,2.322260552049575
VE3_Dzp,2.3209393595564074
VE3_Dzv,2.3223508478228854
VR1_DzZ,114.1142774907049
VR1_Dzi,114.98481262303277
VR1_Dzm,114.10290976962465
VR1_Dzp,115.38631688427094
VR1_Dzv,114.68623846091201
VR2_DzZ,5.1870126132138585
VR2_Dzi,5.226582391956035
VR2_Dzm,5.186495898619302
VR2_Dzp,5.2448325856486795
VR2_Dzv,5.213010839132364
VR3_DzZ,5.525657740786186
VR3_Dzi,5.533257415858742
VR3_Dzm,5.525558118831976
VR3_Dzp,5.536743136214657
VR3_Dzv,5.530657398756799
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05555555555555555
Xch-7dv,0.10050781635584546
Xpc-4dv,1.3873046220863516
Xpc-5dv,1.594172564015092
Xpc-6dv,1.7739460266548004
Zagreb1,108.0
Zagreb2,122.0
fragCpx,67.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,23
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.491458333333333
AATS1are,6.4825405405405405
AATS2are,6.386677966101695
AATS3are,6.324333333333333
AATS4are,6.361877108433735
AATS5are,6.384890410958904
AATS6are,6.498432835820896
AATS7are,6.483149253731344
AATS8are,6.387814814814817
AATSC0dv,4.015732696574031
AATSC0pe,0.14683950617283947
AATSC0se,0.10818646527777774
AATSC1dv,0.34789018556736856
AATSC1pe,-0.020557223890557266
AATSC1se,-0.014183693506006
AATSC2dv,-0.221207265095263
AATSC2pe,0.02018554090813977
AATSC2se,0.017781430673258002
AATSC3dv,-0.5465366804593549
AATSC3pe,-0.006347873799725643
AATSC3se,-0.004127717335390944
AATSC4dv,-0.30777053241671665
AATSC4pe,-0.019095597203629338
AATSC4se,-0.014846247071619809
AATSC5dv,0.6326837451227528
AATSC5pe,0.016363537967190908
AATSC5se,0.00879093502663622
AATSC6dv,-0.4913154594855828
AATSC6pe,-0.03346504514464718
AATSC6se,-0.026951327632669976
AATSC7dv,-0.3028385482029472
AATSC7pe,-0.008039008660401727
AATSC7se,-0.007219598776948597
AATSC8dv,-0.24794662060322775
AATSC8pe,0.003536213991769548
AATSC8se,0.007617792438271602
AETA_eta,0.7179657912636601
ATSC0are,5.632163888888889
ATSC1are,-0.8239184413580254
ATSC2are,1.4613758487654314
ATSC3are,-0.3739520833333334
ATSC4are,-1.9914500771604937
ATSC5are,1.2851787808641968
ATSC6are,-2.4645411265432116
ATSC7are,-0.8960883487654335
ATSC8are,0.43522916666666656
BCUTZ-1h,35.00041804986731
BCUTZ-1l,5.693368091768489
BCUTc-1h,0.4573708122515484
BCUTc-1l,-0.355963961708403
BCUTd-1h,3.204426646707818
BCUTd-1l,0.9726984196177506
BCUTi-1h,14.540285782575452
BCUTi-1l,10.952468511472176
BCUTm-1h,79.90417853812086
BCUTm-1l,11.704733191016947
BCUTp-1h,3.058984386330666
BCUTp-1l,0.7414582520517002
BCUTs-1h,7.009373827891557
BCUTs-1l,1.04335072653101
BCUTv-1h,26.523892065609537
BCUTv-1l,14.70063297742296
BalabanJ,1.8471021410736672
Diameter,12
ETA_beta,29.0
GATS1are,0.8258563138200379
GATS2are,0.49354769858661085
GATS3are,0.8988766076849941
GATS4are,1.2222981913791335
GATS5are,0.94887798132312
GATS6are,1.3681865262249784
GATS7are,1.3022638505433795
GATS8are,1.0710301957819313
HybRatio,0.125
Lipinski,True
LogEE_Dt,155.6126111741098
MATS1are,-0.14233434807479034
MATS2are,0.1583204921163346
MATS3are,-0.029509248879246303
MATS4are,-0.15336227714437783
MATS5are,0.11252989233728618
MATS6are,-0.23511941044194973
MATS7are,-0.08548762363772827
MATS8are,0.05151710488222652
MAXssCH2,0.13075987339380246
MAXsssCH,-1.0517139077853368
MINssCH2,0.13075987339380246
MINsssCH,-1.0517139077853368
NsssssAs,0
RotRatio,0.21739130434782608
SM1_Dzpe,1.3345814449700621
SM1_Dzse,1.2811822374796051
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,64.13055904691929
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,168.5788667700012
SpAD_Dzi,168.87434974570243
SpAD_Dzm,168.6062120977045
SpAD_Dzp,216.60586635573918
SpAD_Dzv,199.05004145061903
SpAbs_Dt,311.22522234821975
SpDiam_A,4.66090280675083
SpDiam_D,156.22762139430543
SpMAD_Dt,14.14660101582816
SpMax_Dt,155.6126111741098
SsssssAs,0
VE1_Dzpe,4.6336325714796835
VE1_Dzse,4.6340762764437615
VE2_Dzpe,0.2106196623399856
VE2_Dzse,0.21063983074744372
VE3_Dzpe,2.321798493519958
VE3_Dzse,2.321894246412436
VMcGowan,231.1399999999998
VR1_Dzpe,114.59066078869805
VR1_Dzse,114.55280824696516
VR2_Dzpe,5.208666399486275
VR2_Dzse,5.206945829407507
VR3_Dzpe,5.529823667333675
VR3_Dzse,5.529493284432199
mZagreb1,8.277777777777779
mZagreb2,4.916666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15644899691358025
AATSC1are,-0.022268065982649334
AATSC2are,0.024769082182464937
AATSC3are,-0.004616692386831277
AATSC4are,-0.023993374423620407
AATSC5are,0.0176051887789616
AATSC6are,-0.0367841959185554
AATSC7are,-0.013374452966648262
AATSC8are,0.008059799382716048
AETA_beta,1.3181818181818181
BCUTdv-1h,6.0232323877743585
BCUTdv-1l,0.25601489718064663
BCUTpe-1h,3.501308285090708
BCUTpe-1l,2.2408298693494753
BCUTse-1h,3.714211105666804
BCUTse-1l,2.437064543812085
ETA_alpha,11.066666666666666
ETA_dBeta,3.0
ETA_eta_B,0.4449793117863372
ETA_eta_F,21.417982219753974
ETA_eta_L,4.520796969163905
ETA_eta_R,37.2132296275545
ETA_psi_1,0.5845070422535213
LabuteASA,135.27718727687642
LogEE_DzZ,84.1642623924388
LogEE_Dzi,84.48102206901623
LogEE_Dzm,84.136420180696
LogEE_Dzp,107.30409230079118
LogEE_Dzv,99.14064602443607
PEOE_VSA1,15.529843393687743
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,45.75886366349278
PEOE_VSA8,10.893541138758422
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.4161161361760521
SpAD_Dzpe,170.09893633340684
SpAD_Dzse,171.07246615770418
SpAbs_DzZ,166.96587975701408
SpAbs_Dzi,167.99740582240196
SpAbs_Dzm,166.97864832308886
SpAbs_Dzp,219.00308446072734
SpAbs_Dzv,199.9725407327153
SpDiam_Dt,221.35809426241394
SpMAD_DzZ,7.662675762272783
SpMAD_Dzi,7.676106806622838
SpMAD_Dzm,7.663918731713841
SpMAD_Dzp,9.845721197988144
SpMAD_Dzv,9.04772915684632
SpMax_DzZ,84.1642623924388
SpMax_Dzi,84.48102206901623
SpMax_Dzm,84.136420180696
SpMax_Dzp,107.30409230079118
SpMax_Dzv,99.14064602443607
VE1_Dzare,4.633024130236571
VE2_Dzare,0.21059200591984412
VE3_Dzare,2.3216671751246465
VR1_Dzare,114.63734032670702
VR2_Dzare,5.210788196668501
VR3_Dzare,5.530230943394428
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.503030303030303
AETA_dBeta,0.13636363636363635
AETA_eta_B,0.020226332353924417
AETA_eta_F,0.9735446463524533
AETA_eta_L,0.20549077132563207
AETA_eta_R,1.6915104376161134
BCUTare-1h,3.555241951393666
BCUTare-1l,2.1900075445604443
ETA_beta_s,13.0
ETA_dPsi_A,0.12949295774647862
ETA_dPsi_B,0.0
ETA_eta_BR,0.6169793117863371
ETA_eta_FL,5.948437281422853
ETA_eta_RL,10.469234250586759
LogEE_Dzpe,85.1101309596566
LogEE_Dzse,85.59446863510117
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,28.131380636132725
SlogP_VSA3,11.21535880699783
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,53.0036560635253
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,168.9510716380314
SpAbs_Dzpe,168.88568047434308
SpAbs_Dzse,169.90775503272272
SpDiam_DzZ,128.02302520932224
SpDiam_Dzi,127.10781685587929
SpDiam_Dzm,127.99865253359195
SpDiam_Dzp,163.5293749828088
SpDiam_Dzv,151.4761172433678
SpMAD_Dzpe,7.731769833336674
SpMAD_Dzse,7.776021188986554
SpMax_Dzpe,85.1101309596566
SpMax_Dzse,85.59446863510117
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.5909090909090909
AETA_eta_BR,0.028044514172106235
AETA_eta_FL,0.2703835127919479
AETA_eta_RL,0.4758742841175799
DetourIndex,1639
EState_VSA1,17.918325846451317
EState_VSA2,12.170333456209914
EState_VSA3,15.599622499226406
EState_VSA4,0.0
EState_VSA5,12.13273413692322
EState_VSA6,36.39820241076966
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,0.0
ETA_beta_ns,16.0
ETA_shape_p,0.24096385542168675
ETA_shape_x,0.0
ETA_shape_y,0.31626506024096385
GhoseFilter,True
LogEE_Dzare,84.53990473429643
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,167.6636933324168
SpDiam_Dzpe,128.75816246956583
SpDiam_Dzse,129.59772978451596
SpMAD_Dzare,7.679594165365064
SpMax_Dzare,84.53990473429643
TopoPSA(NO),86.63000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.5984001858063912
VSA_EState9,56.222325052234204
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,19.802129157825057
ETA_dAlpha_A,0.0030303030303030195
ETA_dAlpha_B,0.0
FilterItLogS,-3.7586389411409824
SpDiam_Dzare,127.77516368492026
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6425925925925927
ETA_epsilon_2,0.8606060606060603
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5569444444444447
ETA_epsilon_5,0.7933333333333331
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.20509259259259238
ETA_dEpsilon_B,0.08564814814814803
ETA_dEpsilon_C,-0.11944444444444435
ETA_dEpsilon_D,0.06727272727272715
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,0.0,0.0,0.0,8.743427779328876,17.147257676217254,0.0,6.304875735948225,0.0,0.0,1.0837251922653914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,44.853101999999986
BCUTDescriptor,"11.998833404140285,78.91851822112665,-0.3604995871067335,0.27691662958468777,4.5012772313603,10.78082839359826"
BPolDescriptor,19.170897999999998
TPSADescriptor,86.63000000000001
ALOGPDescriptor,"2.9967999999999995,8.980810239999997,83.78280000000002"
XLogPDescriptor,3.172
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,363.01062014
ChiPathDescriptor,"16.112519696192862,10.46923425058676,9.504278199001902,7.297581718641358,5.476165419382815,4.38465936586965,2.4162226850081887,1.5342249273794215,13.078143987944756,7.325311816508094,5.569039740952557,3.789571648953137,2.413998888221996,1.5099889729380316,0.7579893657898141,0.3903419458182241"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.27370475419801443,0.0,0.0,0.0,0.05555555555555555,0.10050781635584546"
AtomCountDescriptor,36
BondCountDescriptor,23
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.6002865641057307,0.0,0.35911675639654195,0.0,0.7538266044467963,0.0,0.11519699992571514,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,0,2,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"43.8003551514644,1.9909252341574728,15.492865750692522,9.918101268121074,3.0392833789737983"
FractionalPSADescriptor,0.23864315585750623
WienerNumbersDescriptor,"1123.0,31.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0"
ChiPathClusterDescriptor,"3.2810514511452578,4.265870094197646,5.804250521315635,1.3873046220863519,1.5941725640150923,1.633265445009217"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"18.340264650283554,8.74089490114464,5.551497443389335"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,907.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"68.71594723475567,30.313407236035737,45.79228724010091,51.8881392170363,50.92643652641656"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.4582417791659526,-0.1996523945025243,-0.01474776613995216,0.036749605789498915,-0.10770813090006195"
EccentricConnectivityIndexDescriptor,417
AutocorrelationDescriptorPolarizability,"1412.4903026125553,1600.7571436338417,2093.6758895020907,2042.7829812997777,1705.5320737140878"
