DLiP-ID,P000DK
AATSC5Z,-1.0089693430656936
AATSC5c,-0.004762114132221616
AATSC5d,-0.04913284671532847
AATSC5i,-0.033368717292465586
AATSC5m,-4.669693270583942
AATSC5p,-0.015368120097920315
AATSC5s,-0.6185816266658655
AATSC5v,-2.6010924675270055
AATSC6Z,-0.7252571428571428
AATSC6c,0.0032889583307679792
AATSC6d,-0.06163361344537816
AATSC6i,-0.040316845556380466
AATSC6m,-3.1737529066386574
AATSC6p,-0.032937932153092764
AATSC6s,0.42770401955020687
AATSC6v,-2.7915453573884976
AATSC7Z,-1.1285386138613862
AATSC7c,0.0006415685188973513
AATSC7d,-0.034233663366336646
AATSC7i,0.03680961944154195
AATSC7m,-5.18174232881188
AATSC7p,-0.003127319891256182
AATSC7s,0.15288806855994236
AATSC7v,-3.2009165100397023
AATSC8Z,-1.987561290322581
AATSC8c,-0.00012251175618239608
AATSC8d,-0.04426666666666666
AATSC8i,-0.1384144070909816
AATSC8m,-9.045838851935482
AATSC8p,-0.04620138676814887
AATSC8s,-0.14608418071596088
AATSC8v,-6.74764920086534
ATS0are,317.5334
ATS1are,337.0748
ATS2are,614.529
ATS3are,829.0900000000001
ATS4are,957.344
ATS5are,869.1518000000001
ATS6are,760.8369
ATS7are,629.6189999999999
ATS8are,570.04
ATSC0dv,213.7422222222222
ATSC0pe,7.036247999999997
ATSC0se,4.9879393799999985
ATSC1dv,40.33546666666665
ATSC1pe,-0.2771668799999989
ATSC1se,0.12441875719999915
ATSC2dv,123.72675555555554
ATSC2pe,3.35295888
ATSC2se,2.5822677828
ATSC3dv,29.807111111111112
ATSC3pe,0.8204503999999975
ATSC3se,-0.33041492599999756
ATSC4dv,-122.12515555555558
ATSC4pe,-3.961907039999997
ATSC4se,-3.0539988524000075
ATSC5dv,-103.44924444444445
ATSC5pe,-4.589779519999997
ATSC5se,-3.1944581212000056
ATSC6dv,53.24017777777779
ATSC6pe,3.2407097600000005
ATSC6se,2.502031695599994
ATSC7dv,-53.83484444444443
ATSC7pe,-0.14548095999999866
ATSC7se,0.32303057239999944
ATSC8dv,-59.853866666666654
ATSC8pe,-1.55250928
ATSC8se,-1.1248047667999983
AXp-0dv,0.5850556163326563
AXp-1dv,0.35148587751810073
AXp-2dv,0.1919351104050311
AXp-3dv,0.10760943581353613
AXp-4dv,0.06156060618853669
AXp-5dv,0.03449420937661967
AXp-6dv,0.019839914975379902
AXp-7dv,0.011627295882087996
BertzCT,1087.2131436883926
ECIndex,573
ETA_eta,26.5849217875868
GATS1dv,0.5560588274988661
GATS1pe,0.6386851585974969
GATS1se,0.5850737534613623
GATS2dv,0.5716759801445854
GATS2pe,0.4716130077385314
GATS2se,0.4308150473565269
GATS3dv,0.8545388314372762
GATS3pe,0.7342802795109195
GATS3se,0.7775290542702805
GATS4dv,1.2610355459641949
GATS4pe,1.3628147678370288
GATS4se,1.4212630600529035
GATS5dv,1.2419000292019373
GATS5pe,1.4132602020385001
GATS5se,1.45218950641645
GATS6dv,1.0035758668434522
GATS6pe,1.0025262795472478
GATS6se,1.0409974148482934
GATS7dv,1.159859238439855
GATS7pe,1.0411398684116424
GATS7se,1.0227783980235245
GATS8dv,1.0529801080187704
GATS8pe,0.9794592628869664
GATS8se,0.9740920771139758
LogEE_A,4.286996166672171
LogEE_D,142.67030668027112
MATS1dv,0.178029060652617
MATS1pe,-0.03716159360489346
MATS1se,0.023531999307845452
MATS2dv,0.29838128123845103
MATS2pe,0.24563223462101244
MATS2se,0.26685686533397296
MATS3dv,0.05164946198797984
MATS3pe,0.043186442336671155
MATS3se,-0.02453435962137087
MATS4dv,-0.19173374075527502
MATS4pe,-0.18894999248341007
MATS4se,-0.2054619656713695
MATS5dv,-0.1766389359566913
MATS5pe,-0.23806750623322823
MATS5se,-0.23373592567101026
MATS6dv,0.10465794901508806
MATS6pe,0.19351830070550696
MATS6se,0.21076315119143854
MATS7dv,-0.12468717137038496
MATS7pe,-0.01023560812917938
MATS7se,0.032060559033998286
MATS8dv,-0.15055283824283025
MATS8pe,-0.11862606443123534
MATS8se,-0.12123919308566199
MAXaaCH,1.7000036758275394
MAXaaaC,0.6305918787267994
MAXaasC,0.7035640405853705
MAXdssC,-0.13759918270695648
MAXsCH3,1.86981309564492
MAXssNH,2.5201503054925674
MAXsssN,1.6244481202719838
MDEC-12,1.7611009128617765
MDEC-13,1.5030479494611335
MDEC-14,0.09999999999999998
MDEC-22,12.18865982673914
MDEC-23,19.155170311155754
MDEC-24,3.4352605509722847
MDEC-33,7.894969581163061
MDEC-34,1.5052294597734053
MDEN-23,0.16666666666666669
MDEO-11,1.7833449474726735
MINaaCH,1.4931831065759638
MINaaaC,0.47462679516250983
MINaasC,0.06702664399092995
MINdssC,-0.9608398941660126
MINsCH3,1.86981309564492
MINssNH,2.5201503054925674
MINsssN,1.6244481202719838
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1607142857142856
SM1_Dzi,1.2292696050370093
SM1_Dzm,2.156686954890782
SM1_Dzp,-6.023697027024913
SM1_Dzv,-2.476042771605518
SddssSe,0
SpAD_Dt,606.5006034425433
SpAbs_A,35.77391713916141
SpAbs_D,285.3406133605422
SpMAD_A,1.2776398978271932
SpMAD_D,10.190736191447936
SpMax_A,2.5874093955085993
SpMax_D,142.67030668027112
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,112.16000000000001
TpiPC10,9.223075150315795
VAdjMat,5.954196310386875
VE1_DzZ,5.180576412225083
VE1_Dzi,5.207602699938008
VE1_Dzm,5.180551255426826
VE1_Dzp,5.173737757370944
VE1_Dzv,5.1926735734890945
VE2_DzZ,0.1850205861508958
VE2_Dzi,0.1859858107120717
VE2_Dzm,0.18501968769381522
VE2_Dzp,0.18477634847753371
VE2_Dzv,0.1854526276246105
VE3_DzZ,2.6745357437531094
VE3_Dzi,2.6797390326832256
VE3_Dzm,2.674530887756916
VE3_Dzp,2.673214814962173
VE3_Dzv,2.6768681211208007
VR1_DzZ,179.44505308274987
VR1_Dzi,176.98114613896098
VR1_Dzm,179.44826834885973
VR1_Dzp,181.09493410534196
VR1_Dzv,178.87135153455122
VR2_DzZ,6.408751895812495
VR2_Dzi,6.320755219248606
VR2_Dzm,6.40886672674499
VR2_Dzp,6.467676218047927
VR2_Dzv,6.388262554805401
VR3_DzZ,6.2194884672883575
VR3_Dzi,6.205662625092516
VR3_Dzm,6.219506384958696
VR3_Dzp,6.228640808765649
VR3_Dzv,6.216286258117688
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.15295084971874737
Xch-6dv,0.27320335026639836
Xch-7dv,0.3737795225654369
Xpc-4dv,3.5262491104505727
Xpc-5dv,5.212463124387003
Xpc-6dv,6.919483769938148
Zagreb1,158.0
Zagreb2,196.0
fragCpx,205.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,4
nBondsM,15
nBondsO,31
nBondsS,38
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.350668
AATS1are,6.359901886792453
AATS2are,6.335350515463918
AATS3are,6.141407407407408
AATS4are,6.425127516778524
AATS5are,6.344173722627738
AATS6are,6.393587394957983
AATS7are,6.233851485148514
AATS8are,6.129462365591397
AATSC0dv,4.274844444444444
AATSC0pe,0.14072495999999993
AATSC0se,0.09975878759999997
AATSC1dv,0.7610465408805028
AATSC1pe,-0.005229563773584885
AATSC1se,0.002347523720754701
AATSC2dv,1.2755335624284077
AATSC2pe,0.03456658639175258
AATSC2se,0.026621317348453605
AATSC3dv,0.2207934156378601
AATSC3pe,0.006077410370370352
AATSC3se,-0.0024475179703703524
AATSC4dv,-0.8196319164802388
AATSC4pe,-0.02658998013422817
AATSC4se,-0.02049663659328864
AATSC5dv,-0.7551039740470398
AATSC5pe,-0.03350204029197078
AATSC5se,-0.023317212563503692
AATSC6dv,0.44739645191409905
AATSC6pe,0.027232855126050424
AATSC6se,0.021025476433613396
AATSC7dv,-0.5330182618261825
AATSC7pe,-0.0014404055445544422
AATSC7se,0.0031983224990098954
AATSC8dv,-0.643589964157706
AATSC8pe,-0.01669364817204301
AATSC8se,-0.01209467491182794
AETA_eta,0.9494614924138143
ATSC0are,7.627991999999995
ATSC1are,-0.5926355199999991
ATSC2are,3.8828995199999996
ATSC3are,0.49136959999999835
ATSC4are,-4.287900159999995
ATSC5are,-5.232566079999995
ATSC6are,3.879995040000001
ATSC7are,0.197332160000001
ATSC8are,-1.5900851199999997
BCUTZ-1h,16.013123220887895
BCUTZ-1l,5.652509250870472
BCUTc-1h,0.4552743293684649
BCUTc-1l,-0.3931029077232412
BCUTd-1h,4.044119660714032
BCUTd-1l,0.9706358011562288
BCUTi-1h,14.54369739135565
BCUTi-1l,10.319756705294733
BCUTm-1h,32.06654419306689
BCUTm-1l,11.66375889278388
BCUTp-1h,2.9545869904773716
BCUTp-1l,0.7414276732870215
BCUTs-1h,7.015033546378521
BCUTs-1l,0.2989200054446271
BCUTv-1h,24.44183245869818
BCUTv-1l,14.699968301995563
BalabanJ,1.4931218848786245
Diameter,12
ETA_beta,33.75
GATS1are,0.6783800190784897
GATS2are,0.4552919565282522
GATS3are,0.7445316515121518
GATS4are,1.3842036403947484
GATS5are,1.4425985622390278
GATS6are,0.9997045402373416
GATS7are,1.0229374796002786
GATS8are,0.9673622078779974
HybRatio,0.4
Lipinski,True
LogEE_Dt,303.2503017212716
MATS1are,-0.073294533241192
MATS2are,0.2623881354277961
MATS3are,0.023858014106561756
MATS4are,-0.18863321712200784
MATS5are,-0.2503536513456013
MATS6are,0.2137194187941891
MATS7are,0.012806671548529736
MATS8are,-0.11207202014872066
MAXddssS,-3.9365694680650027
MAXssCH2,0.7817254685668215
MAXssssC,-1.0447346466581222
MINddssS,-3.9365694680650027
MINssCH2,-0.1313316484001006
MINssssC,-1.0447346466581222
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,1.6276009791921666
SM1_Dzse,1.594356091478482
SMR_VSA1,23.113398747313283
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,5.41499046939678
SMR_VSA5,37.50250716691244
SMR_VSA6,17.98942254267563
SMR_VSA7,35.89528683400505
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,202.44141359188552
SpAD_Dzi,232.96787795954435
SpAD_Dzm,202.45184868125767
SpAD_Dzp,270.16684071742486
SpAD_Dzv,266.1193041891704
SpAbs_Dt,606.5006034425435
SpDiam_A,5.0724015576399974
SpDiam_D,212.85628131148727
SpMAD_Dt,21.660735837233688
SpMax_Dt,303.2503017212716
SsssssAs,0
VE1_Dzpe,5.204418756320931
VE1_Dzse,5.202356500402697
VE2_Dzpe,0.18587209844003325
VE2_Dzse,0.18579844644295346
VE3_Dzpe,2.6791274427571588
VE3_Dzse,2.6787311132709624
VMcGowan,284.7800000000005
VR1_Dzpe,177.114330648506
VR1_Dzse,177.3236216098793
VR2_Dzpe,6.3255118088752145
VR2_Dzse,6.332986486067118
VR3_Dzpe,6.206414877095472
VR3_Dzse,6.207595850997192
mZagreb1,10.013888888888888
mZagreb2,6.027777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,44
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15255983999999992
AATSC1are,-0.011181802264150926
AATSC2are,0.04002989195876288
AATSC3are,0.0036397748148148026
AATSC4are,-0.028777853422818758
AATSC5are,-0.038193912992700696
AATSC6are,0.03260500033613446
AATSC7are,0.0019537837623762474
AATSC8are,-0.01709768946236559
AETA_beta,1.2053571428571428
BCUTdv-1h,6.0241250728477524
BCUTdv-1l,0.6442325643536018
BCUTpe-1h,3.53714209044624
BCUTpe-1l,2.1991787790406834
BCUTse-1h,3.768377055326075
BCUTse-1l,2.396394083142121
ETA_alpha,13.3
ETA_dBeta,-1.75
ETA_eta_B,0.6089173564022996
ETA_eta_F,28.265325315032186
ETA_eta_L,7.313849787100633
ETA_eta_R,54.85024710261899
ETA_psi_1,0.5428571428571431
LabuteASA,162.93857618664984
LogEE_DzZ,100.91400126443784
LogEE_Dzi,116.52784146566636
LogEE_Dzm,100.91875472131373
LogEE_Dzp,133.8225417360136
LogEE_Dzv,132.61750159965558
PEOE_VSA1,10.006437125691184
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.97437738277524
PEOE_VSA7,37.964481650927475
PEOE_VSA8,29.42541273245174
PEOE_VSA9,15.997860219598117
SM1_Dzare,1.7753167695229957
SpAD_Dzpe,231.70818570747977
SpAD_Dzse,230.2797715119968
SpAbs_DzZ,200.58937277555896
SpAbs_Dzi,231.82641332629566
SpAbs_Dzm,200.60325986277985
SpAbs_Dzp,273.6687804990522
SpAbs_Dzv,267.71104597091676
SpDiam_Dt,426.0247967512337
SpMAD_DzZ,7.230050485424483
SpMAD_Dzi,8.320281355698013
SpMAD_Dzm,7.230423167187774
SpMAD_Dzp,9.64881573990803
SpMAD_Dzv,9.504260863898944
SpMax_DzZ,100.91400126443784
SpMax_Dzi,116.52784146566636
SpMax_Dzm,100.91875472131373
SpMax_Dzp,133.8225417360136
SpMax_Dzv,132.61750159965558
VE1_Dzare,5.205733556306521
VE2_Dzare,0.18591905558237576
VE3_Dzare,2.679380042325944
VR1_Dzare,176.95034429834737
VR2_Dzare,6.319655153512406
VR3_Dzare,6.205488569708785
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47500000000000003
AETA_dBeta,-0.0625
AETA_eta_B,0.02174704844293927
AETA_eta_F,1.0094759041082924
AETA_eta_L,0.26120892096787973
AETA_eta_R,1.9589373965221066
BCUTare-1h,3.5812020798836937
BCUTare-1l,2.1478783929205054
ETA_beta_s,17.75
ETA_dPsi_A,0.17114285714285682
ETA_dPsi_B,0.0
ETA_eta_BR,0.9529173564022996
ETA_eta_FL,5.991446418870163
ETA_eta_RL,13.305296205970796
LogEE_Dzpe,115.91222146013962
LogEE_Dzse,115.19682704497977
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.622004595302567
SlogP_VSA2,38.490322208298146
SlogP_VSA3,14.817828337479405
SlogP_VSA4,5.41499046939678
SlogP_VSA5,42.96501236716348
SlogP_VSA6,35.227318817825825
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,231.41278531969743
SpAbs_Dzpe,230.19684194108694
SpAbs_Dzse,228.7992979984811
SpDiam_DzZ,147.13616446969894
SpDiam_Dzi,175.654203034501
SpDiam_Dzm,147.13942337774296
SpDiam_Dzp,196.68491953323647
SpDiam_Dzv,198.31030661475455
SpMAD_Dzpe,8.275292346695705
SpMAD_Dzse,8.224277553999887
SpMax_Dzpe,115.91222146013962
SpMax_Dzse,115.19682704497977
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.034032762728653555
AETA_eta_FL,0.21398022924536297
AETA_eta_RL,0.4751891502132427
DetourIndex,4149
EState_VSA1,21.407586910756216
EState_VSA2,17.347419610781856
EState_VSA3,41.40968584707475
EState_VSA4,12.841643245852019
EState_VSA5,6.06636706846161
EState_VSA6,29.165378004696915
EState_VSA7,6.923737199690624
EState_VSA8,4.722094864452088
EState_VSA9,0.0
ETA_beta_ns,16.0
ETA_shape_p,0.16290726817042606
ETA_shape_x,0.10025062656641605
ETA_shape_y,0.2932330827067669
GhoseFilter,True
LogEE_Dzare,115.76979683018884
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,229.76427689085455
SpDiam_Dzpe,174.36488153716385
SpDiam_Dzse,172.845743800574
SpMAD_Dzare,8.264742332846337
SpMax_Dzare,115.76979683018884
TopoPSA(NO),103.78000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.08144101158982
VSA_EState9,51.18846178980851
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5714285714285714
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024999999999999974
FilterItLogS,-4.657488172049769
SpDiam_Dzare,174.42857672837002
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6220000000000001
ETA_epsilon_2,0.8749999999999997
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.5683333333333331
ETA_epsilon_5,0.8366666666666663
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1784102564102566
ETA_dEpsilon_B,0.05366666666666697
ETA_dEpsilon_C,-0.12474358974358962
ETA_dEpsilon_D,0.03833333333333333
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.0,1.7611009128617765,1.5030479494611335,0.09999999999999998,12.18865982673914,19.155170311155754,3.4352605509722847,7.894969581163061,1.5052294597734053,0.0,1.7833449474726735,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0"
APolDescriptor,58.97944599999996
BCUTDescriptor,"11.850000000000014,31.972072428361912,-0.3311671535135897,0.2665889217453061,4.799499567697236,13.0577593351921"
BPolDescriptor,35.082553999999995
TPSADescriptor,112.16000000000001
ALOGPDescriptor,"0.23150000000000143,0.05359225000000066,98.7229"
XLogPDescriptor,2.4830000000000005
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,402.12494297999996
ChiPathDescriptor,"20.104083527755574,13.305296205970796,12.82764171027,11.353027343146609,9.59145497560161,7.466990230120027,5.627576973231686,3.9923751291602874,15.768802447284891,9.782995185695546,7.910541267471937,6.329815126122823,4.7280437135588285,3.0617583835037845,1.8967186122552766,1.1840274341998671"
ChiChainDescriptor,"0.0,0.0,0.1891500299099584,0.5214238990315041,1.0119269514984461,0.0,0.0,0.15295084971874737,0.27320335026639836,0.36101379735648936"
AtomCountDescriptor,50
BondCountDescriptor,31
SmallRingDescriptor,"4,3,2,1,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.914684732426181,0.3061862178478973,1.1144161804962998,0.1853954059492991,1.308761467846095,0.11388793353840612,0.24910614174625612,0.023498526998130626"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,3,3,4,0,1"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"57.08636124678866,2.038798615956738,22.351613231101386,12.426328141089934,6.42290569465539"
FractionalPSADescriptor,0.2789182863634957
WienerNumbersDescriptor,"1936.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.215211500838638,11.546938346790288,15.95856590950295,2.90492818908712,4.199690073113158,4.623120212568691"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,5,0,0,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.240374609781476,7.921875,3.549674438143247"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2053.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"38.7200588187077,41.55704304299911,58.87622996068616,66.32206791777648,67.76856152101568"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5627368090326788,-0.3196726335317563,0.17076695494066407,-0.12519907376175735,0.10939737452237502"
EccentricConnectivityIndexDescriptor,573
AutocorrelationDescriptorPolarizability,"2398.327927789132,2939.9649421405115,4508.5364529286835,4674.573153626882,4222.530263851454"
