DLiP-ID,C003AM
AATSC5d,-0.07542376593228507
AATSC5i,-0.04756124415867284
AATSC5m,-5.341484970522536
AATSC5p,-0.008387802573860544
AATSC5s,-0.2259330637194068
AATSC5v,-3.803058652697986
AATSC6Z,-1.2140942541059507
AATSC6c,0.0001756680022629043
AATSC6d,-0.088941956235684
AATSC6i,0.0484534359885938
AATSC6m,-5.673997273648813
AATSC6p,-0.005723741609563935
AATSC6s,-0.13677837884670577
AATSC6v,-3.4135701610966778
AATSC7Z,-0.9688581314878891
AATSC7c,0.0007458515962524742
AATSC7d,-0.0637155470707553
AATSC7i,-0.0616692469717702
AATSC7m,-4.602172406037463
AATSC7p,-0.024652859632786208
AATSC7s,-0.075286030571796
AATSC7v,-5.560896235569712
AATSC8Z,-0.2282164202579424
AATSC8c,-0.00040109526899941803
AATSC8d,0.03987102862535383
AATSC8i,-0.01041342196102898
AATSC8m,-1.0436381960522143
AATSC8p,-0.0006502360906254857
AATSC8s,-0.08131487889273362
AATSC8v,-0.4531194584964821
ATS0are,208.2898
ATS1are,221.375
ATS2are,371.84590000000003
ATS3are,434.476
ATS4are,461.647
ATS5are,482.313
ATS6are,431.51700000000005
ATS7are,344.50500000000005
ATS8are,251.654
ATSC0dv,134.94117647058826
ATSC0pe,3.787176470588233
ATSC0se,2.4279830588235285
ATSC1dv,51.38408304498271
ATSC1pe,0.20410657439446173
ATSC1se,-0.016373148788927046
ATSC2dv,35.54325259515573
ATSC2pe,0.76431730103806
ATSC2se,0.6024352802768171
ATSC3dv,-5.788927335640136
ATSC3pe,0.61871972318339
ATSC3se,0.4108017301038064
ATSC4dv,-39.75432525951557
ATSC4pe,0.16864532871972165
ATSC4se,0.1994255778546721
ATSC5dv,-80.59861591695503
ATSC5pe,-1.9108394463667822
ATSC5se,-1.1567305190311408
ATSC6dv,-62.965397923875436
ATSC6pe,-1.8249861591695502
ATSC6se,-1.0809185051903105
ATSC7dv,-26.782006920415228
ATSC7pe,-0.926871626297577
ATSC7se,-0.5732482768166088
ATSC8dv,1.5467128027681567
ATSC8pe,-0.3354989619377146
ATSC8se,-0.2537105467128032
AXp-0dv,0.5853795948128444
AXp-1dv,0.3145166686255819
AXp-2dv,0.15973113794802446
AXp-3dv,0.08635946908173936
AXp-4dv,0.04557464083280928
AXp-5dv,0.02491567320793934
AXp-6dv,0.013035207742571863
AXp-7dv,0.007303964483870139
BertzCT,519.6000784462864
ECIndex,280
ETA_eta,12.300342677073441
GATS1dv,0.47512766222443636
GATS1pe,0.6892220984569779
GATS1se,0.7487704869010756
GATS2dv,0.8787256365167792
GATS2pe,0.8895936936789893
GATS2se,0.8846301776860437
GATS3dv,1.0315919053992657
GATS3pe,0.8760804130802022
GATS3se,0.8757128763490073
GATS4dv,1.1830980937345363
GATS4pe,1.0546536424903048
GATS4se,1.097788827640005
GATS5dv,1.3001445708673147
GATS5pe,1.3095957612965967
GATS5se,1.3285797870240943
GATS6dv,1.2537544359443495
GATS6pe,1.3465665650577696
GATS6se,1.3575141706498477
GATS7dv,1.1068041066650631
GATS7pe,1.2038986721497442
GATS7se,1.217512684724481
GATS8dv,0.9142872711421097
GATS8pe,1.0540702370227704
GATS8se,1.0733594250294216
LogEE_A,3.801679190312422
LogEE_D,70.66610008914715
MATS1dv,0.36990907958649893
MATS1pe,0.0523542960099757
MATS1se,-0.006550846588493796
MATS2dv,0.15178874883631585
MATS2pe,0.11630142965530395
MATS2se,0.14298538552697398
MATS3dv,-0.02054348760391467
MATS3pe,0.07823462160931159
MATS3se,0.08102278743093813
MATS4dv,-0.13535898583849756
MATS4pe,0.020460016103208127
MATS4se,0.03773830623344466
MATS5dv,-0.2570602452186772
MATS5pe,-0.2171503238777724
MATS5se,-0.20503989355620816
MATS6dv,-0.22344880091358962
MATS6pe,-0.2307621629875555
MATS6se,-0.213190509821055
MATS7dv,-0.1163454889817515
MATS7pe,-0.14346797509263132
MATS7se,-0.13840380478977315
MATS8dv,0.00885709756677493
MATS8pe,-0.0684544805013256
MATS8se,-0.08074564528408393
MAXaaCH,2.027381660997732
MAXaasC,1.1259708049886623
MAXaasN,1.826712962962963
MAXdssC,-0.3353878495842777
MAXsCH3,2.027518896447468
MDEC-11,0.14285714285714285
MDEC-12,3.3301728831534843
MDEC-13,2.4703572588160365
MDEC-22,7.897579409834702
MDEC-23,10.40812316415151
MDEC-33,2.94168275343288
MDEN-23,0.4999999999999999
MDEO-12,0.4999999999999999
MINaaCH,1.5391203703703704
MINaasC,0.47981764928193504
MINaasN,1.826712962962963
MINdssC,-0.3353878495842777
MINsCH3,1.790905612244898
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,237.51437096920176
SpAbs_A,23.169028896957926
SpAbs_D,141.33220017829436
SpMAD_A,1.287168272053218
SpMAD_D,7.851788898794131
SpMax_A,2.4012741674655684
SpMax_D,70.66610008914715
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,44.12
TpiPC10,7.594845088154583
VAdjMat,5.247927513443585
VE1_DzZ,4.1711750794317775
VE1_Dzi,4.165194055007374
VE1_Dzm,4.17116546810761
VE1_Dzp,4.152607774239794
VE1_Dzv,4.166599068558863
VE2_DzZ,0.23173194885732096
VE2_Dzi,0.2313996697226319
VE2_Dzm,0.2317314148948672
VE2_Dzp,0.23070043190221076
VE2_Dzv,0.23147772603104796
VE3_DzZ,2.0159844546451855
VE3_Dzi,2.0145495312740644
VE3_Dzm,2.0159821504179454
VE3_Dzp,2.0115231811319902
VE3_Dzv,2.014886796864789
VR1_DzZ,87.92588682642186
VR1_Dzi,88.34443617732823
VR1_Dzm,87.92638987292918
VR1_Dzp,88.70898819889129
VR1_Dzv,88.01095928795206
VR2_DzZ,4.88477149035677
VR2_Dzi,4.908024232073791
VR2_Dzm,4.884799437384954
VR2_Dzp,4.928277122160627
VR2_Dzv,4.889497738219559
VR3_DzZ,5.064280929380443
VR3_Dzi,5.069029886895109
VR3_Dzm,5.064286650620073
VR3_Dzp,5.0731478816530915
VR3_Dzv,5.0652480089892835
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03333333333333333
Xch-6dv,0.0679866905946334
Xch-7dv,0.07061681281328899
Xpc-4dv,0.9922241885356438
Xpc-5dv,1.288802510709174
Xpc-6dv,1.518281517920795
Zagreb1,88.0
Zagreb2,102.0
fragCpx,55.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,19
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.126170588235294
AATS1are,6.325
AATS2are,6.302472881355933
AATS3are,6.119380281690141
AATS4are,6.238472972972973
AATS5are,6.105227848101266
AATS6are,6.077704225352114
AATS7are,5.9397413793103455
AATS8are,5.719409090909091
AATSC0dv,3.96885813148789
AATSC0pe,0.11138754325259509
AATSC0se,0.07141126643598614
AATSC1dv,1.4681166584280774
AATSC1pe,0.005831616411270335
AATSC1se,-0.0004678042511122013
AATSC2dv,0.6024280100873852
AATSC2pe,0.012954530526068812
AATSC2se,0.010210767462318934
AATSC3dv,-0.08153418782591741
AATSC3pe,0.008714362298357606
AATSC3se,0.005785939860616991
AATSC4dv,-0.5372206116150753
AATSC4pe,0.0022789909286448874
AATSC4se,0.0026949402412793527
AATSC5dv,-1.020235644518418
AATSC5pe,-0.024187841093250406
AATSC5se,-0.014642158468748617
AATSC6dv,-0.8868365904771188
AATSC6pe,-0.025704030410838734
AATSC6se,-0.015224204298455078
AATSC7dv,-0.4617587400071591
AATSC7pe,-0.015980545280992707
AATSC7se,-0.009883590979596703
AATSC8dv,0.03515256369927629
AATSC8pe,-0.007624976407675332
AATSC8se,-0.005766148788927345
AETA_eta,0.6833523709485245
ATSC0are,4.008752941176469
ATSC1are,0.13469550173010392
ATSC2are,0.8588993079584778
ATSC3are,0.6999512110726642
ATSC4are,0.30386712802768207
ATSC5are,-2.032261245674739
ATSC6are,-1.9403958477508636
ATSC7are,-0.9926491349480964
ATSC8are,-0.3716391003460211
BCUTZ-1h,8.02877475759049
BCUTZ-1l,5.693800682507202
BCUTc-1h,0.4778325480078091
BCUTc-1l,-0.49080766861806135
BCUTd-1h,3.227365122071429
BCUTd-1l,0.9779588390851975
BCUTi-1h,14.55772235781558
BCUTi-1l,10.954275842383314
BCUTm-1h,16.01398809005361
BCUTm-1l,11.70492463593495
BCUTp-1h,1.982453879778832
BCUTp-1l,0.7414563252700362
BCUTs-1h,7.008270829561912
BCUTs-1l,1.2711600131169578
BCUTv-1h,20.89084342118704
BCUTv-1l,14.701464561152692
BalabanJ,1.9223921420541317
Diameter,10
ETA_beta,23.0
GATS1are,0.7131840283950079
GATS2are,0.9014792580502804
GATS3are,0.8757790119913244
GATS4are,1.0615369047762575
GATS5are,1.3261209202082591
GATS6are,1.3629097103339403
GATS7are,1.208498194012777
GATS8are,1.0418046612706315
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,118.75718548460088
MATS1are,0.03264033996196562
MATS2are,0.12346955037968771
MATS3are,0.08361400884824363
MATS4are,0.03482744595133961
MATS5are,-0.21818358308713584
MATS6are,-0.23179369221220303
MATS7are,-0.1451568049469032
MATS8are,-0.07163715815445569
MAXssCH2,0.36481276769967264
MAXsssCH,0.049172335600906614
MINssCH2,0.36481276769967264
MINsssCH,0.049172335600906614
NsssssAs,0
RotRatio,0.21052631578947367
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,19.88931522852921
SMR_VSA6,6.606881964512918
SMR_VSA7,54.11337847523112
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,109.01245535602075
SpAD_Dzi,107.99633651281788
SpAD_Dzm,109.04044867864582
SpAD_Dzp,161.98897137355556
SpAD_Dzv,139.21098363501318
SpAbs_Dt,237.51437096920188
SpDiam_A,4.724040332185054
SpDiam_D,102.98457870941425
SpMAD_Dt,13.19524283162232
SpMax_Dt,118.75718548460088
SsssssAs,0
VE1_Dzpe,4.170723686749938
VE1_Dzse,4.171229317336304
VE2_Dzpe,0.2317068714861077
VE2_Dzse,0.23173496207423913
VE3_Dzpe,2.0158762316386656
VE3_Dzse,2.0159974575882096
VMcGowan,192.2999999999997
VR1_Dzpe,87.96212114337719
VR1_Dzse,87.92139581635875
VR2_Dzpe,4.886784507965399
VR2_Dzse,4.884521989797708
VR3_Dzpe,5.0646929451612355
VR3_Dzse,5.064229850853705
mZagreb1,6.055555555555555
mZagreb2,4.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11790449826989613
AATSC1are,0.0038484429065743977
AATSC2are,0.014557615389126742
AATSC3are,0.00985846776158682
AATSC4are,0.004106312540914622
AATSC5are,-0.025724825894616946
AATSC6are,-0.027329518982406528
AATSC7are,-0.0171146402577258
AATSC8are,-0.008446343189682298
AETA_beta,1.2777777777777777
BCUTdv-1h,6.02813068283617
BCUTdv-1l,0.9879039246709044
BCUTpe-1h,3.501122257264271
BCUTpe-1l,2.243568849001414
BCUTse-1h,3.7140214277954895
BCUTse-1l,2.439529945116151
ETA_alpha,8.466666666666667
ETA_dBeta,0.0
ETA_eta_B,0.17783145715464954
ETA_eta_F,15.108359502351338
ETA_eta_L,4.046385505917528
ETA_eta_R,27.40870217942478
ETA_psi_1,0.566964285714286
LabuteASA,106.22705511565083
LogEE_DzZ,54.549878471661174
LogEE_Dzi,54.04243311989071
LogEE_Dzm,54.56375386794301
LogEE_Dzp,80.4609936592708
LogEE_Dzv,69.36605211540609
PEOE_VSA1,9.303962601591405
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,19.410925891078243
PEOE_VSA8,0.0
PEOE_VSA9,25.1728864400385
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,108.2142430981394
SpAD_Dzse,109.13143433069527
SpAbs_DzZ,108.31404265760808
SpAbs_Dzi,107.28809869710952
SpAbs_Dzm,108.34397622072424
SpAbs_Dzp,164.12293948358354
SpAbs_Dzv,140.1687424434151
SpDiam_Dt,176.54534791170812
SpMAD_DzZ,6.056247519778931
SpMAD_Dzi,5.999796472934326
SpMAD_Dzm,6.057802704369212
SpMAD_Dzp,8.999387298530864
SpMAD_Dzv,7.7339435352785095
SpMax_DzZ,54.549878471661174
SpMax_Dzi,54.04243311989071
SpMax_Dzm,54.56375386794301
SpMax_Dzp,80.4609936592708
SpMax_Dzv,69.36605211540609
VE1_Dzare,4.170602042704418
VE2_Dzare,0.2317001134835788
VE3_Dzare,2.015847065041059
VR1_Dzare,87.97877356182319
VR2_Dzare,4.887709642323511
VR3_Dzare,5.064882240759893
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4703703703703704
AETA_dBeta,0.0
AETA_eta_B,0.00987952539748053
AETA_eta_F,0.8393533056861854
AETA_eta_L,0.22479919477319601
AETA_eta_R,1.52270567663471
BCUTare-1h,3.555024690712975
BCUTare-1l,2.193629341756974
ETA_beta_s,11.5
ETA_dPsi_A,0.14703571428571394
ETA_dPsi_B,0.0
ETA_eta_BR,0.3498314571546495
ETA_eta_FL,4.689996599300918
ETA_eta_RL,8.736382105218446
LogEE_Dzpe,54.15377767582069
LogEE_Dzse,54.60891247571775
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,22.12726542120333
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,35.94123189914649
SlogP_VSA6,42.85599898868567
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,106.81074901124892
SpAbs_Dzpe,107.46774507012364
SpAbs_Dzse,108.4403093647735
SpDiam_DzZ,80.43885232437432
SpDiam_Dzi,79.25106890051737
SpDiam_Dzm,80.45915396210296
SpDiam_Dzp,119.7853618357738
SpDiam_Dzv,103.05594056507368
SpMAD_Dzpe,6.011902394341078
SpMAD_Dzse,6.062857462816404
SpMax_Dzpe,54.15377767582069
SpMax_Dzse,54.60891247571775
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.019435080953036084
AETA_eta_FL,0.2605553666278288
AETA_eta_RL,0.4853545614010248
DetourIndex,1037
EState_VSA1,0.0
EState_VSA2,12.011146117099809
EState_VSA3,12.300809959361379
EState_VSA4,5.563451491696996
EState_VSA5,6.196843571613076
EState_VSA6,13.251057274455166
EState_VSA7,41.822672189790026
EState_VSA8,4.9839785209472085
EState_VSA9,4.736862953800049
ETA_beta_ns,11.5
ETA_shape_p,0.15748031496062992
ETA_shape_x,0.0
ETA_shape_y,0.28346456692913385
GhoseFilter,True
LogEE_Dzare,53.457750287641936
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,105.97273649896925
SpDiam_Dzpe,79.80487184908174
SpDiam_Dzse,80.53246755333365
SpMAD_Dzare,5.93393050062494
SpMax_Dzare,53.457750287641936
TopoPSA(NO),44.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.826712962962963
VSA_EState9,39.50662037037038
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6388888888888888
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029629629629629624
FilterItLogS,-2.790525080617646
SpDiam_Dzare,78.74421554819105
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5803921568627453
ETA_epsilon_2,0.8296296296296293
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.5269841269841272
ETA_epsilon_5,0.8296296296296293
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14193061840120647
ETA_dEpsilon_B,0.053408029878618035
ETA_dEpsilon_C,-0.08852258852258843
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.14285714285714285,3.3301728831534843,2.4703572588160365,0.0,7.897579409834702,10.40812316415151,0.0,2.94168275343288,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,39.11268799999999
BCUTDescriptor,"11.850000000000003,15.995923711449112,-0.3113468170412427,0.306254700271294,4.781279740842489,10.311903269158082"
BPolDescriptor,23.665311999999997
TPSADescriptor,44.12
ALOGPDescriptor,"1.7750000000000004,3.150625000000001,69.3782"
XLogPDescriptor,2.8740000000000006
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,244.12117788
ChiPathDescriptor,"12.957819157813608,8.736382105218446,7.2817787523640725,6.168523164772979,5.0556682953070355,3.4314191752586294,2.011982769578263,1.2597629266261587,10.536832706631198,5.975816703886056,3.993278448700613,2.849862479697401,1.8685602741451812,1.0713739479413917,0.5214083097028747,0.27755065038706533"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.23814483610392012,0.32168827115114074,0.0,0.0,0.03333333333333333,0.0679866905946334,0.070616812813289"
AtomCountDescriptor,34
BondCountDescriptor,19
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.8669845437679665,0.0,0.32657306541726944,0.0,0.4060764780919681,0.0,0.11257580913458516,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,1,3,1,0,0"
ZagrebIndexDescriptor,88.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"36.03346394044206,2.001859107802337,11.841369864049213,5.3765477817385205,6.464822082310694"
FractionalPSADescriptor,0.1807299161143962
WienerNumbersDescriptor,"613.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4763624820194945,4.046454495189709,5.369596656638744,0.9922241885356438,1.2888025107091743,1.390778054045012"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,6.9632,3.5261707988980717"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,919.04
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"20.268898673634855,20.827185597299927,27.961634934117352,27.76792685825271,28.598292745698284"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4303474197887832,-0.293437718267607,0.06846460973741662,0.03970738409894188,-0.02436874472260474"
EccentricConnectivityIndexDescriptor,280
AutocorrelationDescriptorPolarizability,"1057.7784558629587,1212.0943529739823,1622.7867890976868,1541.9390925377272,1404.4334707704957"
