DLiP-ID,J100HV
BertzCT,1184.2821311235173
ECIndex,6600000000
GATS1dv,0.4192029295257552
GATS1pe,0.5912888644524585
GATS1se,0.6034023322751031
GATS2dv,0.7122114189891016
GATS2pe,0.7946247189325795
GATS2se,0.7055658163751568
GATS3dv,0.7824224468542539
GATS3pe,0.7276939810994469
GATS3se,0.6402817019775976
GATS4dv,0.8576274694047398
GATS4pe,0.8291742902485206
GATS4se,0.7968200706598082
GATS5dv,1.0951724775273195
GATS5pe,1.0387245180294868
GATS5se,1.0424497588690373
GATS6dv,1.306255701066519
GATS6pe,1.2455452779000407
GATS6se,1.2643365378518625
GATS7dv,1.3371677112831915
GATS7pe,1.2661583528863753
GATS7se,1.2421819667756353
GATS8dv,1.4634155121118657
GATS8pe,1.1698592118909268
GATS8se,1.1083956685158598
MATS1dv,0.46297577160158754
MATS1pe,0.19800347405789256
MATS1se,0.17427899806730177
MATS2dv,0.2649249317679638
MATS2pe,0.15434352850428654
MATS2se,0.20565321621018415
MATS3dv,0.16038278500716704
MATS3pe,0.082969283066274
MATS3se,0.09841325105522034
MATS4dv,0.21135293364308502
MATS4pe,0.13791154107356457
MATS4se,0.07567304613465678
MATS5dv,0.0811886100909979
MATS5pe,0.05473165717583387
MATS5se,-0.004189351903542338
MATS6dv,-0.11108630719756658
MATS6pe,-0.15411473009621102
MATS6se,-0.18903507327211225
MATS7dv,-0.19953930524546692
MATS7pe,-0.22146258544870415
MATS7se,-0.2205377507295842
MATS8dv,-0.43136822253912543
MATS8pe,-0.24479134150486576
MATS8se,-0.22526734156600264
MAXaaCH,2.0154455507715787
MAXaaaC,0.5093842120181407
MAXaasC,0.9985903098358004
MAXaasN,1.8026297887918559
MAXsCH3,2.0977371986294315
MDEC-11,0.4099138248797977
MDEC-12,3.7925859661869143
MDEC-13,2.342105052625018
MDEC-22,9.00592607474611
MDEC-23,14.145237945785208
MDEC-33,5.249496821419697
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.976398542312871
MINaaaC,0.5093842120181407
MINaasC,0.5863993454870979
MINaasN,1.7144571995464852
MINsCH3,2.0977371986294315
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.72
TpiPC10,9.467915240865336
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0423606797749979
Xch-6dv,0.13371227249903986
Xch-7dv,0.16886342221287665
Xpc-4dv,1.82399991046874
Xpc-5dv,2.2895482874167787
Xpc-6dv,2.984938171481879
Zagreb1,156.0
Zagreb2,182.0
fragCpx,159.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,22
nBondsO,33
nBondsS,31
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,12
naHRing,3
AATS0are,6.2802
AATS1are,6.568464150943396
AATS2are,6.453287499999999
AATS3are,6.118599999999999
AATS4are,6.113965789473685
AATS5are,6.472896969696969
AATS6are,6.679056842105262
AATS7are,6.507809090909091
AATS8are,6.3742931034482755
AATSC0dv,3.819395199377258
AATSC0pe,0.09632387543252592
AATSC0se,0.05518472895040366
AATSC1dv,1.768287439483085
AATSC1pe,0.01907246197035982
AATSC1se,0.009617539270091973
AATSC2dv,1.0118530125899086
AATSC2pe,0.01486696681346341
AATSC2se,0.011348916994337772
AATSC3dv,0.6125652391191286
AATSC3pe,0.007991922886801759
AATSC3se,0.005430908584610362
AATSC4dv,0.807240380130699
AATSC4pe,0.013284174103077714
AATSC4se,0.004175996539792426
AATSC5dv,0.31009138762566935
AATSC5pe,0.005271965328020735
AATSC5se,-0.00023118824927484156
AATSC6dv,-0.4242825084269331
AATSC6pe,-0.014844928064104783
AATSC6se,-0.01043184928064121
AATSC7dv,-0.7621194645416096
AATSC7pe,-0.021332134493726104
AATSC7se,-0.012170315997343792
AATSC8dv,-1.6475657183298362
AATSC8pe,-0.023579250686075602
AATSC8se,-0.012431317185697857
ATSC0are,4.831658823529408
ATSC1are,1.2190055363321772
ATSC2are,1.3402259515570905
ATSC3are,0.5460435986159168
ATSC4are,1.0750038062283733
ATSC5are,0.4459681660899627
ATSC6are,-1.1555017301038086
ATSC7are,-1.7682259515570942
ATSC8are,-2.154376816608996
BalabanJ,2.7224956089449075e-06
Diameter,100000000
GATS1are,0.6545859226762001
GATS2are,0.8954787341777197
GATS3are,0.8006123477609338
GATS4are,0.9258016880151538
GATS5are,1.1714403286168917
GATS6are,1.3797811108851332
GATS7are,1.3649556479202125
GATS8are,1.2859151846606043
HybRatio,0.29411764705882354
Lipinski,True
MATS1are,0.24277486682247365
MATS2are,0.16075676836002095
MATS3are,0.05489236433230825
MATS4are,0.09953574393041564
MATS5are,0.04754913061157877
MATS6are,-0.128386958616217
MATS7are,-0.1885282697608755
MATS8are,-0.26138239345815756
MAXssCH2,0.9125234148457105
MAXsssNH,1.3246031866059065
MINssCH2,0.49604707519605107
MINsssNH,1.3246031866059065
NsssssAs,0
RotRatio,0.24242424242424243
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,0.0
SMR_VSA5,21.88358934822323
SMR_VSA6,26.392953978013743
SMR_VSA7,36.39820241076966
SMR_VSA8,0.0
SMR_VSA9,23.60116370102136
SsssssAs,0
VMcGowan,333.45000000000067
mZagreb2,6.694444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.0947384083044982
AATSC1are,0.023000104459097684
AATSC2are,0.015229840358603301
AATSC3are,0.005200415224913493
AATSC4are,0.009429857949371696
AATSC5are,0.004504728950403663
AATSC6are,-0.01216317610635588
AATSC7are,-0.017860868197546405
AATSC8are,-0.024762951915045933
LabuteASA,193.98755315986386
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,9.499376414562832
PEOE_VSA5,16.620713512222334
PEOE_VSA6,48.014154610554804
PEOE_VSA7,28.255022209162462
PEOE_VSA8,5.563451491696996
PEOE_VSA9,38.63163837877478
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,10.312872963641414
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,66.18224565658076
SlogP_VSA3,6.544756405912575
SlogP_VSA4,12.343784214475903
SlogP_VSA5,0.0
SlogP_VSA6,51.737035353080316
SlogP_VSA7,0.0
SlogP_VSA8,17.03503321046465
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,21.843380294307394
EState_VSA4,29.37285227703985
EState_VSA5,28.42367962963271
EState_VSA6,9.197200828760806
EState_VSA7,36.39820241076966
EState_VSA8,45.62389061306904
EState_VSA9,11.407328416567466
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.11999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.517086988338341
VSA_EState9,57.97744995304519
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-5.552896336829575
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6774193548387096
MDEDescriptor,"0.4099138248797977,3.7925859661869143,2.342105052625018,0.0,9.00592607474611,14.145237945785208,0.0,5.249496821419697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,64.65585999999999
BCUTDescriptor,"11.988294698318487,34.9688546079138,-0.3585999145759443,0.259713463841972,2.3429948790942277,12.806532605091896"
BPolDescriptor,34.344139999999996
TPSADescriptor,141.71999999999997
XLogPDescriptor,3.4680000000000004
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,473.0971614800002
ChiPathDescriptor,"20.92407448406449,14.635361590784807,12.951208993845409,10.482802661242816,8.903885482777847,7.223764769935954,5.360046999609791,4.267951753060675,19.506467315597593,11.92243748458422,9.54078145981336,6.236997882359559,4.23728916657269,3.089858207392141,2.1201279295815634,1.3739651075050563"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5159226138816979,0.667458958076377,0.0,0.0,0.0423606797749979,0.13371227249903983,0.16886342221287665"
AtomCountDescriptor,51
BondCountDescriptor,33
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.748455199183749,0.0,0.30274943015462097,0.0,1.293728219915137,0.0,0.10560174666699831,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,1,1,7,1,3,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"62.71164623990984,2.0229563303196723,36.012922688817426,0.0,28.795018670408822"
FractionalPSADescriptor,0.2995579165105413
WienerNumbersDescriptor,"3.0000002495E10,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7659749186301306,6.06403764158756,8.281147017265374,1.943573066337791,2.3549803439651584,2.8757035099555583"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,1,0,6,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"25.619834710743802,12.459259259259259,6.756679115196783"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1879.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.29411764705882354
AutocorrelationDescriptorMass,"54.20827869623712,43.2794271546636,63.254710138136915,63.18161864029354,60.25690426553621"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.43965297240546297,-0.3378464210652355,0.20370043379032865,-0.10801293276102647,0.029732003928706098"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"2405.611956830196,2823.1352701906217,3931.4052361358654,3889.797142016907,3868.8548503656943"
