DLiP-ID,P0003P
AATSC4d,-0.007598832751128904
AATSC4i,-0.07926300489532923
AATSC4m,-7.7683100833049314
AATSC4p,-0.01647454454037194
AATSC4s,-0.12755392620639264
AATSC4v,-5.203606506467889
AATSC5Z,-0.06718522119591634
AATSC5c,-0.0038591264987518047
AATSC5d,0.0054752066115702535
AATSC5i,0.21015024016797756
AATSC5m,0.05936035165289097
AATSC5p,0.043703601500980065
AATSC5s,-0.3198185908359024
AATSC5v,9.211360367907528
AATSC6Z,-1.329880107088814
AATSC6c,0.0036887458931843154
AATSC6d,-0.030184204399953445
AATSC6i,0.30395859453078167
AATSC6m,-6.224786376003957
AATSC6p,-2.8170409567006577e-05
AATSC6s,-0.10894414320825588
AATSC6v,-2.680701295092352
AATSC7Z,-0.2778381905176161
AATSC7c,-0.0012597924330993444
AATSC7d,0.0020661157024793432
AATSC7i,0.14723438663536456
AATSC7m,-1.5190713137777303
AATSC7p,-0.0019333314991507487
AATSC7s,0.039540828122920944
AATSC7v,-3.941112330805479
AATSC8Z,0.8803351069851699
AATSC8c,-0.0007828577953846695
AATSC8d,0.02347022529152044
AATSC8i,-0.19803749358454534
AATSC8m,3.7854193692120433
AATSC8p,-0.0244859949656599
AATSC8s,0.09579902873984524
AATSC8v,-4.950305078557187
ATS0are,284.6080999999999
ATS1are,300.6077000000001
ATS2are,475.5469000000001
ATS3are,597.6587
ATS4are,637.3099000000001
ATS5are,543.8998
ATS6are,458.2547
ATS7are,463.0389
ATS8are,430.34689999999983
ATSC0dv,179.19191919191917
ATSC0pe,5.645654545454544
ATSC0se,3.7760084318181804
ATSC1dv,12.814508723599658
ATSC1pe,-0.4369570247933875
ATSC1se,0.06655691219008215
ATSC2dv,34.552800734618955
ATSC2pe,2.290532231404957
ATSC2se,1.4870523972107426
ATSC3dv,-53.50229568411386
ATSC3pe,-1.3570595041322309
ATSC3se,-1.1944197665289258
ATSC4dv,-40.117539026629935
ATSC4pe,-1.8967157024793377
ATSC4se,-1.3407064292355382
ATSC5dv,-27.802571166207535
ATSC5pe,-2.0205099173553727
ATSC5se,-1.5979115841942144
ATSC6dv,-43.21120293847565
ATSC6pe,-0.5776561983471055
ATSC6se,0.07877996229338825
ATSC7dv,-14.725436179981637
ATSC7pe,0.5347876033057856
ATSC7se,0.7108661859504142
ATSC8dv,36.02754820936637
ATSC8pe,1.1907322314049575
ATSC8se,0.6930473517561998
AXp-0dv,0.562257362792779
AXp-1dv,0.32347548154322275
AXp-2dv,0.1803485515182405
AXp-3dv,0.10079846877774733
AXp-4dv,0.05450207970163844
AXp-5dv,0.030158514724272126
AXp-6dv,0.0173868063315494
AXp-7dv,0.009616807439872872
BertzCT,1081.9848897316203
ECIndex,707
ETA_eta,16.94104202060818
GATS1dv,0.6732384441939122
GATS1pe,0.7592717257233622
GATS1se,0.6961787834928006
GATS2dv,0.7617191240289727
GATS2pe,0.5429244162836663
GATS2se,0.5752584960359649
GATS3dv,1.0876727856477626
GATS3pe,1.0569352510511072
GATS3se,1.1110612884564324
GATS4dv,1.1841629958507194
GATS4pe,1.3673736162940189
GATS4se,1.413744525155161
GATS5dv,1.2013992970356127
GATS5pe,1.3414050312132542
GATS5se,1.3972353645160243
GATS6dv,1.0971223621322073
GATS6pe,0.996385422103619
GATS6se,0.9279121564549713
GATS7dv,0.8921549575743193
GATS7pe,0.6665520070566189
GATS7se,0.5457117940105108
GATS8dv,0.7273860635356985
GATS8pe,0.5495810088213844
GATS8se,0.47633179202082465
LogEE_A,4.216510521431978
LogEE_D,165.8740848847921
MATS1dv,0.06840350963188094
MATS1pe,-0.0740319638609735
MATS1se,0.01685990234098992
MATS2dv,0.11622368766505552
MATS2pe,0.24454113486725784
MATS2se,0.23736852569781167
MATS3dv,-0.14279692171952355
MATS3pe,-0.11496071062664866
MATS3se,-0.15128256371264218
MATS4dv,-0.10155394646613745
MATS4pe,-0.15239435546998395
MATS4se,-0.16105776897882093
MATS5dv,-0.08031567080045099
MATS5pe,-0.18525947835134013
MATS5se,-0.2190551866484842
MATS6dv,-0.14944185972656682
MATS6pe,-0.06340878989975658
MATS6se,0.012929363364720722
MATS7dv,-0.04757609921082301
MATS7pe,0.05484109470484059
MATS7se,0.1089918402161343
MATS8dv,0.12118422881499895
MATS8pe,0.12712460763417674
MATS8se,0.11062665204918674
MAXaaCH,1.6943872416651395
MAXaasC,0.6251732753593395
MAXsCH3,1.7242466052743275
MAXsNH2,5.801686575111761
MAXssNH,2.397684014571051
MDEC-12,1.3011225425561985
MDEC-13,1.7630776222609705
MDEC-22,9.200119833498734
MDEC-23,14.734156827422087
MDEC-33,4.831757755414336
MDEN-12,0.6493358309501978
MDEN-22,1.4056675524550777
MDEO-11,0.454280148208035
MINaaCH,1.4054026885514843
MINaasC,0.07601372196159373
MINsCH3,1.7242466052743275
MINsNH2,5.801686575111761
MINssNH,2.397684014571051
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0892857142857144
SM1_Dzi,1.5587499896533505
SM1_Dzm,2.0856563321399575
SM1_Dzp,-5.413653952892064
SM1_Dzv,-2.636027700219753
SddssSe,0
SpAD_Dt,481.691144955676
SpAbs_A,34.12019429250503
SpAbs_D,331.74816976958414
SpMAD_A,1.2637108997224087
SpMAD_D,12.286969250725342
SpMax_A,2.3823603481998057
SpMax_D,165.8740848847921
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,138.41
TpiPC10,8.647508480419253
VAdjMat,5.857980995127572
VE1_DzZ,5.111305506821431
VE1_Dzi,5.120070677969725
VE1_Dzm,5.111296487493417
VE1_Dzp,5.1127398402976985
VE1_Dzv,5.117753538767391
VE2_DzZ,0.1893076113637567
VE2_Dzi,0.18963224733221204
VE2_Dzm,0.18930727731457098
VE2_Dzp,0.18936073482584068
VE2_Dzv,0.18954642736175523
VE3_DzZ,2.6247066253832103
VE3_Dzi,2.6264200162573834
VE3_Dzm,2.6247048607976344
VE3_Dzp,2.6249872058065127
VE3_Dzv,2.6259673538180124
VR1_DzZ,160.67690728063127
VR1_Dzi,160.38134457317514
VR1_Dzm,160.67770840030974
VR1_Dzp,161.01039158412814
VR1_Dzv,160.61009439177775
VR2_DzZ,5.950996565949306
VR2_Dzi,5.940049799006487
VR2_Dzm,5.9510262370485085
VR2_Dzp,5.9633478364491905
VR2_Dzv,5.948522014510287
VR3_DzZ,6.072647334622768
VR3_Dzi,6.070806156025149
VR3_Dzm,6.072652320514611
VR3_Dzp,6.074720679912668
VR3_Dzv,6.072231426792891
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07345631086110876
Xch-7dv,0.11036125437593503
Xpc-4dv,1.9768496567996352
Xpc-5dv,2.1516931461752677
Xpc-6dv,2.482948651198575
Zagreb1,140.0
Zagreb2,161.0
fragCpx,139.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,29
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.468365909090907
AATS1are,6.534950000000002
AATS2are,6.514341095890412
AATS3are,6.496290217391304
AATS4are,6.570205154639176
AATS5are,6.398821176470588
AATS6are,6.454291549295775
AATS7are,6.092617105263158
AATS8are,5.895163013698628
AATSC0dv,4.072543617998163
AATSC0pe,0.12831033057851238
AATSC0se,0.0858183734504132
AATSC1dv,0.27857627659999257
AATSC1pe,-0.009499065756377989
AATSC1se,0.0014468893954365685
AATSC2dv,0.47332603746053364
AATSC2pe,0.03137715385486243
AATSC2se,0.020370580783708802
AATSC3dv,-0.5815466922186289
AATSC3pe,-0.014750646784045987
AATSC3se,-0.012982823549227454
AATSC4dv,-0.4135828765631952
AATSC4pe,-0.019553770128652965
AATSC4se,-0.013821715765314827
AATSC5dv,-0.3270890725436181
AATSC5pe,-0.02377070491006321
AATSC5se,-0.01879895981404958
AATSC6dv,-0.6086084920912064
AATSC6pe,-0.008136002793621203
AATSC6se,0.0011095769337096937
AATSC7dv,-0.1937557392102847
AATSC7pe,0.0070366789908656
AATSC7se,0.009353502446715976
AATSC8dv,0.49352805766255303
AATSC8pe,0.016311400430204896
AATSC8se,0.009493799339126025
AETA_eta,0.627446000763266
ATSC0are,6.147279545454543
ATSC1are,-0.7172377066115698
ATSC2are,2.5855680268595043
ATSC3are,-1.620161776859503
ATSC4are,-1.8968344524793368
ATSC5are,-2.423387758264462
ATSC6are,-0.34551926652892456
ATSC7are,0.8372535123966934
ATSC8are,1.2590589359504114
BCUTZ-1h,16.013123086820098
BCUTZ-1l,5.690325083750255
BCUTc-1h,0.4622678459309758
BCUTc-1l,-0.37827336901980824
BCUTd-1h,4.043820481577891
BCUTd-1l,0.9715528673797081
BCUTi-1h,14.73711398983334
BCUTi-1l,10.31976842366622
BCUTm-1h,32.06654413065499
BCUTm-1l,11.702806849316161
BCUTp-1h,2.9545815761021763
BCUTp-1l,0.760991195627529
BCUTs-1h,7.014210107264936
BCUTs-1l,0.29894004195769297
BCUTv-1h,24.441831917522553
BCUTv-1l,14.701853350536084
BalabanJ,1.390328063722156
Diameter,16
ETA_beta,41.25
GATS1are,0.8156584384535019
GATS2are,0.5478063049273094
GATS3are,1.083139784720157
GATS4are,1.3767711977468897
GATS5are,1.3682396745606198
GATS6are,0.9783541081404311
GATS7are,0.6200851635133188
GATS8are,0.5139621770443777
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,240.845572477838
MATS1are,-0.11160277541067885
MATS2are,0.2535145103799346
MATS3are,-0.12604925064943648
MATS4are,-0.13996756537228375
MATS5are,-0.20406743115857237
MATS6are,-0.034832418843780945
MATS7are,0.07885207010990211
MATS8are,0.12345051701255988
MAXddssS,-3.7468589797731657
MINddssS,-3.7468589797731657
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.5937117503059979
SM1_Dzse,1.5181554703768612
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,11.819220675208399
SMR_VSA6,10.455762341614273
SMR_VSA7,66.35759867946457
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,210.25644577831284
SpAD_Dzi,232.137059826087
SpAD_Dzm,210.28711857652863
SpAD_Dzp,313.29757593333704
SpAD_Dzv,296.82493085834193
SpAbs_Dt,481.69114495567595
SpDiam_A,4.764720696399611
SpDiam_D,258.6057850561298
SpMAD_Dt,17.840412776136148
SpMax_Dt,240.845572477838
SsssssAs,0
VE1_Dzpe,5.119473723646293
VE1_Dzse,5.1188273944363685
VE2_Dzpe,0.1896101379128257
VE2_Dzse,0.18958619979393956
VE3_Dzpe,2.626303418428282
VE3_Dzse,2.6261771613074316
VMcGowan,272.7600000000002
VR1_Dzpe,160.2816336175359
VR1_Dzse,160.31416556507742
VR2_Dzpe,5.936356800649478
VR2_Dzse,5.93756168759546
VR3_Dzpe,6.070184250999408
VR3_Dzse,6.070387197811163
mZagreb1,9.340277777777777
mZagreb2,5.847222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13971089876033052
AATSC1are,-0.015592124056773257
AATSC2are,0.03541874009396581
AATSC3are,-0.017610454096298946
AATSC4are,-0.01955499435545708
AATSC5are,-0.028510444214876023
AATSC6are,-0.004866468542660909
AATSC7are,0.011016493584167019
AATSC8are,0.017247382684252213
AETA_beta,1.5277777777777777
BCUTdv-1h,6.017561542546609
BCUTdv-1l,0.6442338208282913
BCUTpe-1h,3.536872816892863
BCUTpe-1l,2.2377770256359666
BCUTse-1h,3.7682044073603644
BCUTse-1l,2.433560644393797
ETA_alpha,12.833333333333334
ETA_dBeta,7.75
ETA_eta_B,0.5660397869192444
ETA_eta_F,31.52100414555725
ETA_eta_L,4.701825181150518
ETA_eta_R,48.46204616616543
ETA_psi_1,0.5468750000000001
LabuteASA,156.02172199668908
LogEE_DzZ,104.8219974908202
LogEE_Dzi,116.12626139414178
LogEE_Dzm,104.83688884832758
LogEE_Dzp,155.46133881697608
LogEE_Dzv,147.92431215135247
PEOE_VSA1,10.84019487200289
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,5.114250125629398
PEOE_VSA5,5.114250125629398
PEOE_VSA6,6.06636706846161
PEOE_VSA7,54.95175817061889
PEOE_VSA8,12.263210640074686
PEOE_VSA9,16.270256024884898
SM1_Dzare,1.7608914554234145
SpAD_Dzpe,235.28432110881582
SpAD_Dzse,235.32504045066418
SpAbs_DzZ,208.5286943828459
SpAbs_Dzi,230.7971158945115
SpAbs_Dzm,208.56227362963097
SpAbs_Dzp,316.3363315868444
SpAbs_Dzv,298.4846520029247
SpDiam_Dt,348.085903180296
SpMAD_DzZ,7.787275769567142
SpMAD_Dzi,8.597668882447667
SpMAD_Dzm,7.78841179913069
SpMAD_Dzp,11.603613923456928
SpMAD_Dzv,10.993515957716367
SpMax_DzZ,104.8219974908202
SpMax_Dzi,116.12626139414178
SpMax_Dzm,104.83688884832758
SpMax_Dzp,155.46133881697608
SpMax_Dzv,147.92431215135247
VE1_Dzare,5.119934182801148
VE2_Dzare,0.18962719195559807
VE3_Dzare,2.626393357057424
VR1_Dzare,160.24042722048117
VR2_Dzare,5.934830637795598
VR3_Dzare,6.069927130493106
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47530864197530864
AETA_dBeta,0.28703703703703703
AETA_eta_B,0.020964436552564608
AETA_eta_F,1.167444597983602
AETA_eta_L,0.1741416733759451
AETA_eta_R,1.7948905987468677
BCUTare-1h,3.5808450588480945
BCUTare-1l,2.1877330257457306
ETA_beta_s,16.75
ETA_dPsi_A,0.16712499999999986
ETA_dPsi_B,0.0
ETA_eta_BR,0.8240397869192444
ETA_eta_FL,8.146348594303333
ETA_eta_RL,12.848173775453851
LogEE_Dzpe,117.70118691553036
LogEE_Dzse,117.71874820571642
PEOE_VSA10,17.254760885802494
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,10.455762341614273
SlogP_VSA2,18.508302900116853
SlogP_VSA3,10.023291153407584
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,75.91813091454414
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,233.52317928450856
SpAbs_Dzpe,233.87063644538085
SpAbs_Dzse,233.9700481954415
SpDiam_DzZ,163.75333168949936
SpDiam_Dzi,181.5135686335479
SpDiam_Dzm,163.7771928673584
SpDiam_Dzp,244.40961973394056
SpDiam_Dzv,231.99872762699488
SpMAD_Dzpe,8.714234115141327
SpMAD_Dzse,8.715742238913489
SpMax_Dzpe,117.70118691553036
SpMax_Dzse,117.71874820571642
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6203703703703703
AETA_eta_BR,0.03051999210812016
AETA_eta_FL,0.30171661460382715
AETA_eta_RL,0.47585828797977225
DetourIndex,3144
EState_VSA1,10.023291153407584
EState_VSA2,16.462858086636707
EState_VSA3,22.625610315747682
EState_VSA4,0.0
EState_VSA5,36.52867891392113
EState_VSA6,31.18920547353706
EState_VSA7,0.0
EState_VSA8,19.93457363665809
EState_VSA9,5.733667477162185
ETA_beta_ns,24.5
ETA_shape_p,0.14805194805194802
ETA_shape_x,0.06493506493506493
ETA_shape_y,0.2727272727272727
GhoseFilter,True
LogEE_Dzare,116.826807844307
SlogP_VSA10,22.880021601885716
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,231.9692539269525
SpDiam_Dzpe,184.11806757762233
SpDiam_Dzse,184.08948274939257
SpMAD_Dzare,8.649006640166984
SpMax_Dzare,116.826807844307
TopoPSA(NO),130.03
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.72180973158718
VSA_EState9,49.10838258151933
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9074074074074074
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024691358024691336
FilterItLogS,-5.008170063059322
SpDiam_Dzare,182.80991548203474
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6492424242424244
ETA_epsilon_2,0.8691358024691356
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5561111111111111
ETA_epsilon_5,0.7956989247311828
AETA_beta_ns_d,0.09259259259259259
ETA_dEpsilon_A,0.20898268398268405
ETA_dEpsilon_B,0.09313131313131329
ETA_dEpsilon_C,-0.11585137085137076
ETA_dEpsilon_D,0.07343687773795282
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8148148148148148
MDEDescriptor,"0.0,1.3011225425561985,1.7630776222609705,0.0,9.200119833498734,14.734156827422087,0.0,4.831757755414336,0.0,0.0,0.454280148208035,0.0,0.0,0.0,0.6493358309501978,0.0,1.4056675524550777,0.0,0.0"
APolDescriptor,53.82148099999997
BCUTDescriptor,"11.99616332542464,31.972072369772228,-0.38626746004524615,0.2462552604547661,5.178656125038411,11.59331602957474"
BPolDescriptor,27.700518999999996
TPSADescriptor,138.41
ALOGPDescriptor,"3.7931000000000004,14.387607610000003,102.023"
XLogPDescriptor,3.312000000000001
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,383.10521054000003
ChiPathDescriptor,"19.44094682093905,12.848173775453853,12.15507665076093,9.631397127239852,7.340043525561379,5.762288097928838,3.615168537598897,2.2959876365081415,14.56819398537555,8.267721947387885,6.131701043707683,4.011305358545536,2.4589145141915902,1.6190385028414678,0.7782250782319011,0.3946906121678967"
ChiChainDescriptor,"0.0,0.0,0.0,0.24095096150485462,0.3787113921468348,0.0,0.0,0.0,0.07345631086110876,0.09334028743067156"
AtomCountDescriptor,44
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.4768361212664334,0.20412414523193154,0.6329795093937626,0.10206207261596577,0.8247743024777819,0.025499585890087693,0.11742474708597735,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,1,1,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"54.49044338281147,2.018164569733758,25.77194960055686,7.49303021754379,14.793071740621475"
FractionalPSADescriptor,0.3612845667249117
WienerNumbersDescriptor,"2166.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.8889496766753275,6.519122980400371,8.760211010821656,1.3934629877793234,1.458044395943922,1.5931113567237873"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.666864961332541,5.9904"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1414.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"37.251061651455245,39.58520325637135,51.57327925130517,53.964347977857294,45.34854774422854"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.39758916641756226,-0.16865548637696506,0.036414578830472444,-0.1184483855410097,0.07845653608294069"
EccentricConnectivityIndexDescriptor,707
AutocorrelationDescriptorPolarizability,"1892.6886008913502,2173.3512431905997,2993.6731084160206,2899.3233035079948,2384.946894275698"
