DLiP-ID,P000HC
AATSC4p,-0.029571888446649087
AATSC4s,-0.5882467258913744
AATSC4v,-3.8682098249394725
AATSC5Z,0.27180006228589254
AATSC5c,-0.0049112401524099274
AATSC5d,-0.056386034118827644
AATSC5i,0.06148467611624433
AATSC5m,1.3402797792830161
AATSC5p,0.022025438176108903
AATSC5s,-0.981630954991436
AATSC5v,3.2633850677186778
AATSC6Z,1.0039742117813297
AATSC6c,0.004978877743224948
AATSC6d,0.009489043932212707
AATSC6i,0.163551793564405
AATSC6m,4.235703202017526
AATSC6p,0.015621885603983839
AATSC6s,1.0038218316993666
AATSC6v,-3.2715202420920972
AATSC7Z,1.2814877430262048
AATSC7c,-0.0017868938842212142
AATSC7d,0.11255126639742026
AATSC7i,0.30043092939332033
AATSC7m,5.711156036003879
AATSC7p,0.031153266454854063
AATSC7s,-0.29617810677657347
AATSC7v,2.9764077724507896
AATSC8Z,0.5954594855693762
AATSC8c,0.002228938318156356
AATSC8d,-0.09961223148036336
AATSC8i,-0.04969663572211064
AATSC8m,3.323009103624088
AATSC8p,-0.014070010176442873
AATSC8s,0.396877211833974
AATSC8v,3.5736748770994136
ATS0are,279.5207999999999
ATS1are,272.29390000000006
ATS2are,454.32300000000004
ATS3are,539.7859000000001
ATS4are,566.1498
ATS5are,524.9855
ATS6are,464.7259
ATS7are,421.019
ATS8are,318.8020999999999
ATSC0dv,187.880974992086
ATSC0pe,7.663030769230769
ATSC0se,6.020947589743591
ATSC1dv,-33.870325727875574
ATSC1pe,-0.8019059171597617
ATSC1se,0.15862383103221522
ATSC2dv,71.57455702469947
ATSC2pe,3.850967455621298
ATSC2se,3.1296358783694926
ATSC3dv,-77.3280655189487
ATSC3pe,-2.863513609467453
ATSC3se,-2.2136979125575262
ATSC4dv,-40.69117945471223
ATSC4pe,-3.3766082840236677
ATSC4se,-3.0231900092044706
ATSC5dv,-56.292586910820525
ATSC5pe,-2.9135804733727797
ATSC5se,-2.3639817902695586
ATSC6dv,54.20827753021485
ATSC6pe,3.299718934911245
ATSC6se,2.710450525312294
ATSC7dv,-1.9748703338447062
ATSC7pe,1.2901041420118395
ATSC7se,1.2717786627218937
ATSC8dv,44.19861040088959
ATSC8pe,1.2781331360946786
ATSC8se,0.2958593103221566
AXp-0dv,0.5800754689497756
AXp-1dv,0.3709380685793879
AXp-2dv,0.1971966018380307
AXp-3dv,0.10996266851524863
AXp-4dv,0.05717142281395866
AXp-5dv,0.030633478874004076
AXp-6dv,0.017135815010466925
AXp-7dv,0.008787506750601456
BertzCT,1098.0309020203376
ECIndex,639
ETA_eta,18.108926282125296
GATS1dv,0.8344296531180292
GATS1pe,0.7095714037627208
GATS1se,0.6306686145995349
GATS2dv,0.567147015623842
GATS2pe,0.4872984234245538
GATS2se,0.5301207574555431
GATS3dv,1.0708584866618938
GATS3pe,0.9876757775536731
GATS3se,0.9727525929180619
GATS4dv,1.0596347783748907
GATS4pe,1.1334200773020164
GATS4se,1.1317111039979368
GATS5dv,1.16502377357982
GATS5pe,1.1906777194000364
GATS5se,1.1806750754830493
GATS6dv,0.7898109701527747
GATS6pe,0.6817044776898484
GATS6se,0.6633713505714889
GATS7dv,0.98714103747835
GATS7pe,0.8324728519921422
GATS7se,0.7827864475405417
GATS8dv,0.7184179894536485
GATS8pe,0.6489242546929531
GATS8se,0.7025426253063844
LogEE_A,4.20036041078941
LogEE_D,161.47713221526104
MATS1dv,-0.17576855552335577
MATS1pe,-0.10202990080245394
MATS1se,0.025686693489885722
MATS2dv,0.23214562139015638
MATS2pe,0.3062343560842564
MATS2se,0.3167477934254243
MATS3dv,-0.2031850996349496
MATS3pe,-0.18447443882810366
MATS3se,-0.18150601607267822
MATS4dv,-0.10300735312126715
MATS4pe,-0.2095708461526521
MATS4se,-0.23880936372268838
MATS5dv,-0.15375151949080612
MATS5pe,-0.19510907197002308
MATS5se,-0.20147923571987422
MATS6dv,0.16794713779044856
MATS6pe,0.2506491198037044
MATS6se,0.26203930679151766
MATS7dv,-0.006506985489860472
MATS7pe,0.10421932541921262
MATS7se,0.13075874542649538
MATS8dv,0.18723814814544834
MATS8pe,0.1327529106391174
MATS8se,0.039110099486189084
MAXaaCH,1.3279526224069875
MAXaasC,0.21789345409881178
MAXdssC,-0.671418206921037
MAXssNH,2.2252146156428334
MDEC-22,6.600527555200299
MDEC-23,13.653967156850356
MDEC-33,3.6167438071669595
MDEN-22,0.9654893846056297
MDEO-11,3.15360601564304
MINaaCH,0.9813785483329134
MINaasC,-0.5980199151898284
MINdssC,-0.671418206921037
MINssNH,2.2252146156428334
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,4.07563025210084
SM1_Dzi,1.8455479795769074
SM1_Dzm,4.084261761281152
SM1_Dzp,-8.048384488722114
SM1_Dzv,-3.352488851055921
SddssSe,0
SpAD_Dt,432.06821319963086
SpAbs_A,32.319612315207486
SpAbs_D,322.95426443052213
SpMAD_A,1.1970226783410178
SpMAD_D,11.9612690529823
SpMax_A,2.406092596710594
SpMax_D,161.47713221526104
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,179.32
TpiPC10,8.629812920115741
VAdjMat,5.807354922057604
VE1_DzZ,5.116009786888026
VE1_Dzi,5.099026552603165
VE1_Dzm,5.116189063678486
VE1_Dzp,5.112845981312743
VE1_Dzv,5.109039457110426
VE2_DzZ,0.18948184395881576
VE2_Dzi,0.1888528352815987
VE2_Dzm,0.18948848383994393
VE2_Dzp,0.18936466597454604
VE2_Dzv,0.18922368359668246
VE3_DzZ,2.625626569721146
VE3_Dzi,2.6223014224835826
VE3_Dzm,2.6256616114151345
VE3_Dzp,2.6250079656958527
VE3_Dzv,2.624263186388512
VR1_DzZ,155.47909788969795
VR1_Dzi,158.94073753296448
VR1_Dzm,155.4626302771351
VR1_Dzp,157.04737551932422
VR1_Dzv,157.7353463748291
VR2_DzZ,5.75848510702585
VR2_Dzi,5.886693982702388
VR2_Dzm,5.757875195449448
VR2_Dzp,5.8165694636786744
VR2_Dzv,5.8420498657344115
VR3_DzZ,6.039763076878798
VR3_Dzi,6.061783185834719
VR3_Dzm,6.039657155986962
VR3_Dzp,6.0497992877398925
VR3_Dzv,6.05417037867369
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.051834038994012184
Xch-7dv,0.09869249097734248
Xpc-4dv,2.2815548464283757
Xpc-5dv,2.430735545959632
Xpc-6dv,2.8186069240567844
Zagreb1,138.0
Zagreb2,156.0
fragCpx,82.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,6
nBondsM,18
nBondsO,28
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,0
AATS0are,7.167199999999998
AATS1are,6.807347500000001
AATS2are,7.098796875000001
AATS3are,6.832732911392406
AATS4are,6.904265853658537
AATS5are,6.907703947368421
AATS6are,6.936207462686568
AATS7are,6.68284126984127
AATS8are,6.506165306122447
AATSC0dv,4.817460897232975
AATSC0pe,0.1964879684418146
AATSC0se,0.15438327153188697
AATSC1dv,-0.8467581431968894
AATSC1pe,-0.020047647928994043
AATSC1se,0.003965595775805381
AATSC2dv,1.1183524535109293
AATSC2pe,0.06017136649408278
AATSC2se,0.04890056059952332
AATSC3dv,-0.9788362723917557
AATSC3pe,-0.03624700771477789
AATSC3se,-0.02802149256401932
AATSC4dv,-0.4962338957891735
AATSC4pe,-0.04117814980516668
AATSC4se,-0.03686817084395696
AATSC5dv,-0.7406919330371121
AATSC5pe,-0.03833658517595763
AATSC5se,-0.0311050235561784
AATSC6dv,0.8090787691076843
AATSC6pe,0.049249536341958874
AATSC6se,0.0404544854524223
AATSC7dv,-0.03134714815626518
AATSC7pe,0.020477843523997452
AATSC7se,0.020186962900347518
AATSC8dv,0.9020124571610121
AATSC8pe,0.026084349716217932
AATSC8se,0.006037945108615442
AETA_eta,0.670700973412048
ATSC0are,8.445097435897434
ATSC1are,-1.3222204470742913
ATSC2are,5.079368310322155
ATSC3are,-3.666810190664034
ATSC4are,-3.563584352399735
ATSC5are,-3.358551413543721
ATSC6are,4.35458902038133
ATSC7are,1.0226220907297876
ATSC8are,1.1782083497698939
BCUTZ-1h,17.001104890190224
BCUTZ-1l,5.698199345412047
BCUTc-1h,0.4959148106279002
BCUTc-1l,-0.3797564366124986
BCUTd-1h,4.044596290528466
BCUTd-1l,0.9662234102330822
BCUTi-1h,14.737094315028774
BCUTi-1l,10.317951195382461
BCUTm-1h,35.450517983417626
BCUTm-1l,11.710464507629377
BCUTp-1h,2.956560348864866
BCUTp-1l,0.7515101625269338
BCUTs-1h,7.01693288350373
BCUTs-1l,0.30061639024769016
BCUTv-1h,24.44311781423388
BCUTv-1l,14.699024461091733
BalabanJ,1.8117805963010953
Diameter,15
ETA_beta,39.0
GATS1are,0.7932999057562755
GATS2are,0.4486047634449117
GATS3are,1.0303035566014165
GATS4are,1.1368480654961892
GATS5are,1.2089410545581292
GATS6are,0.6205691768459961
GATS7are,0.807266147204233
GATS8are,0.6471417945959215
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,216.03410659981543
MATS1are,-0.15265246442481553
MATS2are,0.36651324482600733
MATS3are,-0.21434891067127995
MATS4are,-0.20069341976725383
MATS5are,-0.20407901576287657
MATS6are,0.30014582925749606
MATS7are,0.07496086045862191
MATS8are,0.11104166331548455
MAXddssS,-4.336313562713914
MAXssCH2,-0.4107824493766681
MINddssS,-4.668694596665826
MINssCH2,-0.4107824493766681
NsssssAs,0
RotRatio,0.21428571428571427
SM1_Dzpe,2.5108929318438875
SM1_Dzse,2.5127489618499355
SMR_VSA1,30.735630900110422
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,10.228500251258795
SMR_VSA5,9.79096695103555
SMR_VSA6,11.19679204897667
SMR_VSA7,42.46456947923127
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,204.9881292031795
SpAD_Dzi,228.72611325464254
SpAD_Dzm,204.94419160014564
SpAD_Dzp,309.3206277011313
SpAD_Dzv,289.3234728886056
SpAbs_Dt,432.0682131996308
SpDiam_A,4.81218519342119
SpDiam_D,246.90425483390533
SpMAD_Dt,16.002526414801142
SpMax_Dt,216.03410659981543
SsssssAs,0
VE1_Dzpe,5.104947328878884
VE1_Dzse,5.106552472366013
VE2_Dzpe,0.18907212329181053
VE2_Dzse,0.18913157305059305
VE3_Dzpe,2.6234619070181298
VE3_Dzse,2.623776286596368
VMcGowan,267.97
VR1_Dzpe,158.01059829532795
VR1_Dzse,157.74579429676228
VR2_Dzpe,5.852244381308442
VR2_Dzse,5.84243682580601
VR3_Dzpe,6.055913881606165
VR3_Dzse,6.0542366135168555
mZagreb1,11.541666666666668
mZagreb2,5.777777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.216540959894806
AATSC1are,-0.03305551117685728
AATSC2are,0.07936512984878367
AATSC3are,-0.04641531886916499
AATSC4are,-0.04345834576097238
AATSC5are,-0.04419146596768054
AATSC6are,0.06499386597584075
AATSC7are,0.016232096678250596
AATSC8are,0.024045068362650895
AETA_beta,1.4444444444444444
BCUTdv-1h,6.0234252346074255
BCUTdv-1l,0.6436892142502852
BCUTpe-1h,3.551145525911572
BCUTpe-1l,2.2394070875115455
BCUTse-1h,3.7837778178986174
BCUTse-1l,2.4381903417714073
ETA_alpha,12.91428571428572
ETA_dBeta,5.0
ETA_eta_B,0.9118451334437427
ETA_eta_F,33.14266837435235
ETA_eta_L,4.98581036454637
ETA_eta_R,51.25159465647764
ETA_psi_1,0.48394004282655295
LabuteASA,158.93708192945806
LogEE_DzZ,102.01606186580132
LogEE_Dzi,114.4314102561945
LogEE_Dzm,101.994736810864
LogEE_Dzp,152.68932022335008
LogEE_Dzv,144.04090517558876
PEOE_VSA1,5.316788604006331
PEOE_VSA2,13.90003693145255
PEOE_VSA3,0.0
PEOE_VSA4,27.06409421991667
PEOE_VSA5,11.600939890232516
PEOE_VSA6,0.0
PEOE_VSA7,42.46456947923127
PEOE_VSA8,0.0
PEOE_VSA9,21.957642299568462
SM1_Dzare,2.624430703311728
SpAD_Dzpe,229.10595465828618
SpAD_Dzse,228.91031284717477
SpAbs_DzZ,201.81819456265663
SpAbs_Dzi,227.01727253281214
SpAbs_Dzm,201.7675435635936
SpAbs_Dzp,313.4270249354223
SpAbs_Dzv,291.4342992022333
SpDiam_Dt,306.8031958858731
SpMAD_DzZ,7.592152933451093
SpMAD_Dzi,8.471337527949723
SpMAD_Dzm,7.590525614820209
SpMAD_Dzp,11.456319544486345
SpMAD_Dzv,10.715684181059466
SpMax_DzZ,102.01606186580132
SpMax_Dzi,114.4314102561945
SpMax_Dzm,101.994736810864
SpMax_Dzp,152.68932022335008
SpMax_Dzv,144.04090517558876
VE1_Dzare,5.103180037163682
VE2_Dzare,0.18900666804309932
VE3_Dzare,2.6231156551210897
VR1_Dzare,158.2115536313858
VR2_Dzare,5.859687171532808
VR3_Dzare,6.057184857481101
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4783068783068785
AETA_dBeta,0.18518518518518517
AETA_eta_B,0.03377204197939788
AETA_eta_F,1.227506236087124
AETA_eta_L,0.18465964313134703
AETA_eta_R,1.898207209499172
BCUTare-1h,3.5940319948069317
BCUTare-1l,2.186105530287577
ETA_beta_s,17.0
ETA_dPsi_A,0.23005995717344702
ETA_dPsi_B,0.0
ETA_eta_BR,1.0838451334437427
ETA_eta_FL,7.516558064382983
ETA_eta_RL,12.502368428929353
LogEE_Dzpe,114.64597336365584
LogEE_Dzse,114.5482211999522
PEOE_VSA10,10.775486920488113
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,20.236253718067108
SlogP_VSA1,5.316788604006331
SlogP_VSA2,37.728276890360455
SlogP_VSA3,25.030790902138932
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,62.48403668152561
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,227.9221475959123
SpAbs_Dzpe,226.78105379546776
SpAbs_Dzse,226.58369343805444
SpDiam_DzZ,159.18739101890878
SpDiam_Dzi,171.58997380587226
SpDiam_Dzm,159.17565842582084
SpDiam_Dzp,238.25508519177487
SpDiam_Dzv,221.5698154231701
SpMAD_Dzpe,8.485405728084674
SpMAD_Dzse,8.478159735080547
SpMax_Dzpe,114.64597336365584
SpMax_Dzse,114.5482211999522
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.040142412349768244
AETA_eta_FL,0.278391039421592
AETA_eta_RL,0.463050682552939
DetourIndex,2854
EState_VSA1,36.91892036790673
EState_VSA2,21.957642299568462
EState_VSA3,0.0
EState_VSA4,18.19910120538483
EState_VSA5,24.26546827384644
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,15.545288855265127
EState_VSA9,16.15368976392288
ETA_beta_ns,22.0
ETA_shape_p,0.23598820058997041
ETA_shape_x,0.12905604719764008
ETA_shape_y,0.2323008849557521
GhoseFilter,True
LogEE_Dzare,114.05827493511585
SlogP_VSA10,17.062158824050687
SlogP_VSA11,0.0
SpAbs_Dzare,225.49211916691996
SpDiam_Dzpe,173.5439856862832
SpDiam_Dzse,173.95854564647507
SpMAD_Dzare,8.441561022070825
SpMax_Dzare,114.05827493511585
TopoPSA(NO),162.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,63.14268876852611
VSA_EState9,27.460990436535205
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8148148148148148
EState_VSA10,26.18288102642006
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021693121693121483
FilterItLogS,-3.564728366422913
SpDiam_Dzare,172.2257020009895
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7765567765567764
ETA_epsilon_2,0.9883597883597878
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.6644257703081229
ETA_epsilon_5,0.9195238095238091
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.3398479157972827
ETA_dEpsilon_B,0.11213100624865346
ETA_dEpsilon_C,-0.22771690954862922
ETA_dEpsilon_D,0.0688359788359787
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.5185185185185185
MDEDescriptor,"0.0,0.0,0.0,0.0,6.600527555200299,13.653967156850356,0.0,3.6167438071669595,0.0,0.0,3.15360601564304,0.0,0.0,0.0,0.0,0.0,0.9654893846056297,0.0,0.0"
APolDescriptor,49.53551599999999
BCUTDescriptor,"11.998999999999988,34.96885447577817,-0.30192215117202253,0.31684662527808183,4.965841336431143,11.98331596115051"
BPolDescriptor,29.428483999999994
TPSADescriptor,179.32
ALOGPDescriptor,"2.9448000000000003,8.671847040000001,94.23079999999999"
XLogPDescriptor,2.1059999999999994
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,432.9805194999999
ChiPathDescriptor,"20.242276208189782,12.502368428929355,12.821823371412332,8.671084266054017,6.397393214897434,5.158231212530747,3.70629694940888,2.4478876209501026,14.436528041584971,8.224822132014834,5.975121806412223,3.7363615987416017,2.22671300963137,1.4758973096552275,0.7865100593847284,0.4029406244314609"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.23083796750247182,0.0,0.0,0.0,0.051834038994012184,0.06693093426050566"
AtomCountDescriptor,39
BondCountDescriptor,28
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.857829596789385,0.5773502691896258,0.8454916575843721,0.2621886974951644,0.900435875887283,0.04561504595866444,0.12672073998029718,0.014186472425610424"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,0,1,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,16
MannholdLogPDescriptor,1.57
WeightedPathDescriptor,"53.28742929977343,1.973608492584201,34.97140970194147,16.782129738803505,9.2406374405878"
FractionalPSADescriptor,0.41415258175373876
WienerNumbersDescriptor,"2102.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.272656999755509,6.887824136781046,8.729353193151518,1.3753958258044727,1.4471081202074545,1.5091607065262036"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"23.28061224489796,9.666864961332541,7.077504725897921"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,898.13
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"53.46968013736486,49.98653776958841,58.65146850651426,60.14594270149799,53.54752752743804"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7034480927330445,-0.2960128595849083,-0.03404921002061662,0.023606831389705214,-1.3782979186205066E-4"
EccentricConnectivityIndexDescriptor,639
AutocorrelationDescriptorPolarizability,"1928.9716986636515,2199.556428045344,3070.1660587271754,2962.4877605174643,2592.528487382794"
