DLiP-ID,P0001P
GATS1d,0.6651264524948735
GATS1i,1.3410035312135362
GATS1m,0.7315617829241771
GATS1p,1.0801231897660426
GATS1s,0.5399798323683737
GATS1v,0.9457456358062856
GATS2Z,0.7473436393789216
GATS2c,1.1580124851163045
GATS2d,1.1572151559780426
GATS2i,1.06701404639484
GATS2m,0.7504190581613125
GATS2p,0.8931515528336097
GATS2s,0.5410804474854525
GATS2v,0.8322236994920834
GATS3Z,0.9396189269565742
GATS3c,0.9992184577083429
GATS3d,1.3128990364474233
GATS3i,0.9439100959929785
GATS3m,0.9381769311135959
GATS3p,0.8849738895053656
GATS3s,0.913659435787927
GATS3v,0.8885335608299751
GATS4Z,1.0491502719947643
GATS4c,1.1136698513606738
GATS4d,1.3036024844720495
GATS4i,1.1006730529784372
GATS4m,1.0472248521249892
GATS4p,1.055865442516279
GATS4s,1.2969868870484096
GATS4v,1.0268626170286341
GATS5Z,1.1350229649715011
GATS5c,0.8799828260599224
GATS5d,1.0008861726508786
GATS5i,1.1037315889421075
GATS5m,1.1356832110745256
GATS5p,1.1418234599808041
GATS5s,1.2280757921163286
GATS5v,1.1540161119053618
GATS6Z,0.9322993052593443
GATS6c,0.7860085277921603
GATS6d,0.9234492215858674
GATS6i,0.9511934343538697
GATS6m,0.9336841554261796
GATS6p,0.9672232068599947
GATS6s,0.8541461208440859
GATS6v,0.963347234587406
GATS7Z,0.9258795860771399
GATS7c,1.0727579605249624
GATS7d,1.0627532467532466
GATS7i,1.0131330253610782
GATS7m,0.9266146487885529
GATS7p,0.980729356267726
GATS7s,0.7322588422375542
GATS7v,0.9560495952199903
GATS8Z,1.0278491895809876
GATS8c,0.8346762724783673
GATS8d,1.0845986800085161
GATS8i,0.9922766212659825
GATS8m,1.0301476715833018
GATS8p,1.0770742694753408
GATS8s,1.0167840109589548
GATS8v,1.0735713415892099
MATS1Z,0.05181957716492537
MATS1c,-0.5502193703758023
MATS1d,0.46066985645933023
MATS1i,-0.1934260995859256
MATS1m,0.05131082470388883
MATS1p,-0.06523570192410245
MATS1s,-0.0466104474811384
MATS1v,-0.009906434260896295
MATS2Z,0.1306320373190056
MATS2c,-0.019843386177311
MATS2d,0.06713080733699299
MATS2i,0.04972314429226702
MATS2m,0.13016792281488332
MATS2p,0.07904117362400721
MATS2s,0.056451185147912475
MATS2v,0.10410127675310187
MATS3Z,-0.016003095317573556
MATS3c,0.16385254273156452
MATS3d,-0.09396732299958097
MATS3i,0.13418947287088892
MATS3m,-0.014484784941163632
MATS3p,0.08003213713258098
MATS3s,-0.013008962825743261
MATS3v,0.0471496834197683
MATS4Z,-0.12352243445539696
MATS4c,-0.12166924550639562
MATS4d,-0.1637267080745341
MATS4i,-0.06193368215958035
MATS4m,-0.12198715885425684
MATS4p,-0.07418104184011116
MATS4s,-0.1237588751342352
MATS4v,-0.08243621114980149
MATS5Z,-0.1923523878036633
MATS5c,0.011392220045025497
MATS5d,-0.018915202444614206
MATS5i,-0.11634746385335773
MATS5m,-0.1929204312609115
MATS5p,-0.14349299668166646
MATS5s,-0.1314726778141044
MATS5v,-0.18336201275355832
MATS6Z,0.059187930560992856
MATS6c,0.025799466295773364
MATS6d,0.025377107364684993
MATS6i,-0.003819269727914682
MATS6m,0.059856807862985015
MATS6p,0.028212438152908952
MATS6s,-0.03227650289642131
MATS6v,0.05277629686906065
MATS7Z,0.05407337723424271
MATS7c,-0.08392365094517269
MATS7d,-0.07698701298701299
MATS7i,-0.03903102238419496
MATS7m,0.054046195167374016
MATS7p,0.006266576480846252
MATS7s,0.10532509169252866
MATS7v,0.03482775214978543
MATS8Z,-0.06078990793146523
MATS8c,0.12093203505031574
MATS8d,-0.11889291036832016
MATS8i,-0.01685342487538823
MATS8m,-0.06295509746505765
MATS8p,-0.08447388567898192
MATS8s,-0.01395063508875351
MATS8v,-0.09175306128028167
MAXaaO,5.32620419907435
MINaaO,5.32620419907435
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.25371003447378
SpAD_D,346.0215953954255
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.34111804154372716
SssNH2,0
SsssAs,0
SsssCH,-0.18857385439636576
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1339
TMWC10,143.37628440286932
TSRW10,80.31447302285291
VE1_Dt,5.52972773263109
VE2_Dt,0.1783783139558416
VE3_Dt,2.8415406912076917
VR1_Dt,197.90543959451597
VR2_Dt,6.384046438532773
VR3_Dt,6.419191450303559
Xc-3dv,0.952167535432789
Xc-4dv,0.0
Xc-5dv,0.20180204089781517
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.28006896957329525
Xch-7d,0.5074112619889999
Xp-0dv,17.585380095127803
Xp-1dv,10.021394125760628
Xp-2dv,7.494523287996099
Xp-3dv,5.4148364711626025
Xp-4dv,3.99445251158272
Xp-5dv,2.6041009314008354
Xp-6dv,1.6166398244309532
Xp-7dv,1.0834012793521968
Xpc-4d,5.657221252504258
Xpc-5d,9.370895189320972
Xpc-6d,14.618125324531096
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.986090452802651
AATS0dv,8.518518518518519
AATS0pe,6.341466666666664
AATS0se,7.768681999999997
AATS1dv,8.228070175438596
AATS1pe,6.535728070175439
AATS1se,7.781628070175436
AATS2dv,6.948453608247423
AATS2pe,6.459853608247422
AATS2se,7.794991134020619
AATS3dv,5.693548387096774
AATS3pe,6.432325
AATS3se,7.818699999999999
AATS4dv,5.043478260869565
AATS4pe,6.404079710144928
AATS4se,7.801755768115941
AATS5dv,4.359477124183006
AATS5pe,6.294625490196078
AATS5se,7.7284052287581675
AATS6dv,3.8509316770186337
AATS6pe,6.058286335403728
AATS6se,7.555717590062113
AATS7dv,4.4222222222222225
AATS7pe,6.1845822222222235
AATS7se,7.6530456
AATS8dv,4.295081967213115
AATS8pe,6.242256557377049
AATS8se,7.697507278688523
AATSC0Z,7.290809327846367
AATSC0c,0.020608664099391008
AATSC0d,0.6601508916323732
AATSC0i,1.506717771055189
AATSC0m,34.64474425
AATSC0p,0.2287257599771388
AATSC0s,1.857043514708124
AATSC0v,49.37671077433488
AATSC1Z,0.3778066565590925
AATSC1c,-0.01133928618505332
AATSC1d,0.30411161648978424
AATSC1i,-0.29143854163200483
AATSC1m,1.7776503991228108
AATSC1p,-0.014921085500232427
AATSC1s,-0.08655762921249167
AATSC1v,-0.48914713930523834
AATSC2Z,0.9524132762009807
AATSC2c,-0.000408945680322701
AATSC2d,0.04431646231951698
AATSC2i,0.0749187451379001
AATSC2m,4.5096343954753735
AATSC2p,0.01807875250663603
AATSC2s,0.10483230727651842
AATSC2v,5.140178633476903
AATSC3Z,-0.11667551661577981
AATSC3c,0.0033767820149859244
AATSC3d,-0.06203261206248058
AATSC3i,0.2021856634630965
AATSC3m,-0.5018216698028654
AATSC3p,0.018305411388244174
AATSC3s,-0.024158210048625593
AATSC3v,2.328096281319352
AATSC4Z,-0.9005785173256996
AATSC4c,-0.0025074406118676456
AATSC4d,-0.10808433231943697
AATSC4i,-0.09331657953672343
AATSC4m,-4.226213920289852
AATSC4p,-0.016967115170775354
AATSC4s,-0.22982561645560398
AATSC4v,-4.070428955275748
