DLiP-ID,C000FL
AATSC4s,-0.6420443058942573
AATSC4v,1.1280668378693126
AATSC5Z,0.5469610636277307
AATSC5c,0.001971923393839871
AATSC5d,0.030971035137701802
AATSC5i,-0.01732254188087362
AATSC5m,3.103919300435094
AATSC5p,-0.010388322192660625
AATSC5s,0.2188438849107715
AATSC5v,8.045374088400534
AATSC6Z,-2.609678130511463
AATSC6c,0.0007404917118986522
AATSC6d,-0.08967151675485012
AATSC6i,0.24154394521196615
AATSC6m,-11.154870260405504
AATSC6p,0.041183743471172575
AATSC6s,-0.31892178151680334
AATSC6v,3.05852408150617
AATSC7Z,-5.594219977553311
AATSC7c,-0.003080151171862633
AATSC7d,-0.07279741863075195
AATSC7i,-0.13789351298945107
AATSC7m,-24.13777458338434
AATSC7p,-0.05177223654648876
AATSC7s,-0.6820892021591467
AATSC7v,-7.584752810478006
AATSC8Z,-7.842592592592592
AATSC8c,0.0021056215549356484
AATSC8d,-0.10169753086419754
AATSC8i,0.009014640954280664
AATSC8m,-33.89388870819413
AATSC8p,-0.13072078346899677
AATSC8s,0.6252897619985097
AATSC8v,-13.750861942343787
ATS0are,243.5106
ATS1are,248.2497
ATS2are,409.383
ATS3are,506.4155999999999
ATS4are,493.73119999999994
ATS5are,444.072
ATS6are,371.639
ATS7are,363.34700000000004
ATS8are,299.394
ATSC0dv,160.33333333333334
ATSC0pe,6.203199999999998
ATSC0se,4.43789475
ATSC1dv,-9.833333333333336
ATSC1pe,0.0631222222222226
ATSC1se,0.3526563472222224
ATSC2dv,13.694444444444443
ATSC2pe,1.7531777777777768
ATSC2se,1.5341402569444438
ATSC3dv,-14.75
ATSC3pe,0.32962222222222215
ATSC3se,0.1273466180555553
ATSC4dv,-10.194444444444443
ATSC4pe,-2.5390666666666672
ATSC4se,-2.0389665625000006
ATSC5dv,18.416666666666668
ATSC5pe,0.20222222222221942
ATSC5se,0.10852028472222036
ATSC6dv,-57.0
ATSC6pe,-2.443511111111112
ATSC6se,-1.9701886944444438
ATSC7dv,-57.58333333333333
ATSC7pe,-2.789222222222222
ATSC7se,-2.0226285347222217
ATSC8dv,44.25000000000001
ATSC8pe,1.0580333333333325
ATSC8se,0.3510023958333333
AXp-0dv,0.5999064098388721
AXp-1dv,0.3587107418601466
AXp-2dv,0.21315554346667717
AXp-3dv,0.11927162707657453
AXp-4dv,0.07147121136374147
AXp-5dv,0.04175596040750564
AXp-6dv,0.025487123173033185
AXp-7dv,0.014998139104747309
BertzCT,957.8792783178166
ECIndex,560
ETA_eta,18.663687295808764
GATS1dv,0.6963745121639858
GATS1pe,0.5153897648751748
GATS1se,0.47774491378752093
GATS2dv,0.7268554809538414
GATS2pe,0.5478022712761684
GATS2se,0.541240792637353
GATS3dv,0.9787059787059786
GATS3pe,0.9057715079607007
GATS3se,0.9155056009383727
GATS4dv,1.0922845922845923
GATS4pe,1.2293482933539683
GATS4se,1.2720515660419092
GATS5dv,1.0129271283117434
GATS5pe,1.0082265232832686
GATS5se,1.080125955599174
GATS6dv,1.1776680526680525
GATS6pe,1.1340014025019347
GATS6se,1.1845201911334193
GATS7dv,1.2250992250992248
GATS7pe,1.2136170187820952
GATS7se,1.2461060506223132
GATS8dv,0.782089782089782
GATS8pe,0.895976628550139
GATS8se,0.9789009755132203
LogEE_A,4.148498257598295
LogEE_D,131.21566218505603
MATS1dv,-0.05810263705000549
MATS1pe,0.009640185710601039
MATS1se,0.07528242684036286
MATS2dv,0.050407279915476624
MATS2pe,0.16679492763121725
MATS2se,0.2040143583846822
MATS3dv,-0.043011043011043006
MATS3pe,0.02484348254273454
MATS3se,0.013415973547238462
MATS4dv,-0.030519750519750515
MATS4pe,-0.19647149858137747
MATS4se,-0.2205333846639784
MATS5dv,0.06361746361746361
MATS5pe,0.018055197317513295
MATS5se,0.013543255460867178
MATS6dv,-0.2285417285417285
MATS6pe,-0.2532287482958106
MATS6se,-0.2853943021068716
MATS7dv,-0.23507843507843504
MATS7pe,-0.2943114404295731
MATS7se,-0.298317645689178
MATS8dv,0.2207900207900208
MATS8pe,0.13645000429885643
MATS8se,0.06327367648064809
MAXaaCH,1.6845738139659496
MAXaasC,0.6044597377263323
MAXdsCH,1.5233692365835223
MAXdssC,0.24293503821281637
MAXssNH,2.189052710590409
MAXsssN,0.8171527777777776
MDEC-22,9.722142110031557
MDEC-23,14.1254055004504
MDEC-33,4.049840679422332
MDEN-23,1.0
MDEO-11,0.814325284978472
MINaaCH,1.2685414829512052
MINaasC,-0.38859254486966965
MINdsCH,1.5233692365835223
MINdssC,-0.5844156273620553
MINssNH,2.189052710590409
MINsssN,0.8171527777777776
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.2440476190476195
SM1_Dzi,1.062903436257364
SM1_Dzm,3.2766621744767424
SM1_Dzp,-5.009037304141199
SM1_Dzv,-1.9095557304472381
SddssSe,0
SpAD_Dt,408.7110353494006
SpAbs_A,31.91494286149863
SpAbs_D,262.4313243701123
SpMAD_A,1.2765977144599452
SpMAD_D,10.497252974804487
SpMax_A,2.455418994544873
SpMax_D,131.21566218505603
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.25
TpiPC10,8.124650478348281
VAdjMat,5.754887502163468
VE1_DzZ,4.908980575649732
VE1_Dzi,4.9267370695840675
VE1_Dzm,4.909509401753126
VE1_Dzp,4.9216613674427405
VE1_Dzv,4.938133603373696
VE2_DzZ,0.1963592230259893
VE2_Dzi,0.1970694827833627
VE2_Dzm,0.19638037607012504
VE2_Dzp,0.1968664546977096
VE2_Dzv,0.19752534413494782
VE3_DzZ,2.5073570300568746
VE3_Dzi,2.510967648796677
VE3_Dzm,2.507464750511878
VE3_Dzp,2.5099368816880583
VE3_Dzv,2.513278178602394
VR1_DzZ,144.59624388169283
VR1_Dzi,143.94851686245693
VR1_Dzm,144.55390525941172
VR1_Dzp,143.9465631279597
VR1_Dzv,142.8215972201982
VR2_DzZ,5.783849755267713
VR2_Dzi,5.757940674498277
VR2_Dzm,5.782156210376469
VR2_Dzp,5.757862525118388
VR2_Dzv,5.712863888807928
VR3_DzZ,5.890236065339536
VR3_Dzi,5.88574644573551
VR3_Dzm,5.889943216639929
VR3_Dzp,5.885732873190281
VR3_Dzv,5.877887011381669
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.24541732220392415
Xch-7dv,0.3019590577311378
Xpc-4dv,2.5155509972239476
Xpc-5dv,3.4132492395963157
Xpc-6dv,4.462913342518431
Zagreb1,132.0
Zagreb2,154.0
fragCpx,129.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,5
nBondsM,17
nBondsO,27
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.764183333333333
AATS1are,6.532886842105263
AATS2are,6.711196721311475
AATS3are,6.576825974025973
AATS4are,6.583082666666666
AATS5are,6.831876923076923
AATS6are,6.636410714285715
AATS7are,6.606309090909091
AATS8are,6.6532
AATSC0dv,4.453703703703704
AATSC0pe,0.17231111111111105
AATSC0se,0.12327485416666667
AATSC1dv,-0.2587719298245615
AATSC1pe,0.0016611111111111208
AATSC1se,0.009280430190058484
AATSC2dv,0.2244990892531876
AATSC2pe,0.028740619307832407
AATSC2se,0.025149840277777766
AATSC3dv,-0.19155844155844157
AATSC3pe,0.0042808080808080795
AATSC3se,0.0016538521825396793
AATSC4dv,-0.1359259259259259
AATSC4pe,-0.03385422222222223
AATSC4se,-0.02718622083333334
AATSC5dv,0.2833333333333333
AATSC5pe,0.003111111111111068
AATSC5se,0.0016695428418803133
AATSC6dv,-1.0178571428571428
AATSC6pe,-0.043634126984127
AATSC6se,-0.03518194097222221
AATSC7dv,-1.0469696969696969
AATSC7pe,-0.05071313131313131
AATSC7se,-0.03677506426767676
AATSC8dv,0.9833333333333335
AATSC8pe,0.023511851851851832
AATSC8se,0.00780005324074074
AETA_eta,0.7465474918323506
ATSC0are,7.068722222222218
ATSC1are,-0.12048456790123473
ATSC2are,2.0536762345679014
ATSC3are,0.30258302469135767
ATSC4are,-2.9906601851851846
ATSC5are,-0.18410401234567897
ATSC6are,-2.589201234567899
ATSC7are,-2.892453395061726
ATSC8are,1.6632916666666662
BCUTZ-1h,16.013464829238288
BCUTZ-1l,5.688558175519124
BCUTc-1h,0.46137629023437277
BCUTc-1l,-0.36433722369182975
BCUTd-1h,4.0438186150754385
BCUTd-1l,0.971329246881379
BCUTi-1h,17.424771736799347
BCUTi-1l,10.301821396233887
BCUTm-1h,32.067176120773695
BCUTm-1l,11.699859289882474
BCUTp-1h,2.9550741506906304
BCUTp-1l,0.5458588103203224
BCUTs-1h,8.001920848693821
BCUTs-1l,0.29894119680293874
BCUTv-1h,24.445243338958427
BCUTv-1l,13.304120147409924
BalabanJ,1.5478847350590148
Diameter,14
ETA_beta,34.0
GATS1are,0.5554156499495556
GATS2are,0.5598276844154391
GATS3are,0.9116537713801091
GATS4are,1.2327541517011564
GATS5are,1.048182585979768
GATS6are,1.1246993798973572
GATS7are,1.1963998465283472
GATS8are,0.8570525869047526
HybRatio,0.0
Lipinski,True
LogEE_Dt,204.35551767470028
MATS1are,-0.016147653177679647
MATS2are,0.17146035853835187
MATS3are,0.020013148588955934
MATS4are,-0.2030801103452613
MATS5are,-0.014424855856514892
MATS6are,-0.2354720493477301
MATS7are,-0.26783372761067925
MATS8are,0.1882424137632922
MAXddssS,-3.9339862422496785
MINddssS,-3.9339862422496785
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,1.4927114150925993
SM1_Dzse,1.5535786993598482
SMR_VSA1,17.60274921607558
SMR_VSA2,0.0
SMR_VSA3,9.840010181510674
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,0.0
SMR_VSA7,70.88311246278744
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,165.55864091522685
SpAD_Dzi,198.520090992482
SpAD_Dzm,165.371310071782
SpAD_Dzp,261.12452375511134
SpAD_Dzv,245.31260210351542
SpAbs_Dt,408.71103534940045
SpDiam_A,4.821432715500581
SpDiam_D,197.3140836973479
SpMAD_Dt,16.348441413976026
SpMax_Dt,204.35551767470028
SsssssAs,0
VE1_Dzpe,4.927432489848781
VE1_Dzse,4.926811948064952
VE2_Dzpe,0.19709729959395123
VE2_Dzse,0.19707247792259808
VE3_Dzpe,2.5111087911347854
VE3_Dzse,2.5109828470731053
VMcGowan,253.39999999999992
VR1_Dzpe,143.63497341665584
VR1_Dzse,143.628321560156
VR2_Dzpe,5.745398936666233
VR2_Dzse,5.74513286240624
VR3_Dzpe,5.883565906305156
VR3_Dzse,5.883519594391192
mZagreb1,8.840277777777779
mZagreb2,5.375
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.19635339506172828
AATSC1are,-0.0031706465237167033
AATSC2are,0.03366682351750658
AATSC3are,0.003929649671316334
AATSC4are,-0.03987546913580246
AATSC5are,-0.0028323694207027534
AATSC6are,-0.046235736331569625
AATSC7are,-0.05259006172839502
AATSC8are,0.03696203703703703
AETA_beta,1.36
BCUTdv-1h,7.004058862675125
BCUTdv-1l,0.6440529948122468
BCUTpe-1h,3.988669887403019
BCUTpe-1l,2.2364857835321117
BCUTse-1h,4.009954214715019
BCUTse-1l,2.4331206133496606
ETA_alpha,12.585714285714287
ETA_dBeta,4.0
ETA_eta_B,0.5492030345136385
ETA_eta_F,26.164903557178512
ETA_eta_L,5.267863131483808
ETA_eta_R,44.828590852987276
ETA_psi_1,0.5590101522842642
LabuteASA,153.10238713943548
LogEE_DzZ,82.48586256994754
LogEE_Dzi,99.30256163369131
LogEE_Dzm,82.39517038034711
LogEE_Dzp,129.17786539219375
LogEE_Dzv,122.27438990566824
PEOE_VSA1,0.0
PEOE_VSA2,4.794537184071822
PEOE_VSA3,17.817124555958287
PEOE_VSA4,0.0
PEOE_VSA5,4.831097657556142
PEOE_VSA6,54.31159373474586
PEOE_VSA7,35.90493987237732
PEOE_VSA8,0.0
PEOE_VSA9,9.80061998940782
SM1_Dzare,1.5449517726645965
SpAD_Dzpe,198.54951379650868
SpAD_Dzse,197.55189008909366
SpAbs_DzZ,163.3303186748542
SpAbs_Dzi,197.54221983112518
SpAbs_Dzm,163.1188110732718
SpAbs_Dzp,263.36476808852876
SpAbs_Dzv,246.45833554178373
SpDiam_Dt,289.7366520104599
SpMAD_DzZ,6.622345636609074
SpMAD_Dzi,7.94080363969928
SpMAD_Dzm,6.61485240287128
SpMAD_Dzp,10.444980950204453
SpMAD_Dzv,9.812504084140617
SpMax_DzZ,82.48586256994754
SpMax_Dzi,99.30256163369131
SpMax_Dzm,82.39517038034711
SpMax_Dzp,129.17786539219375
SpMax_Dzv,122.27438990566824
VE1_Dzare,4.927051894748441
VE2_Dzare,0.19708207578993764
VE3_Dzare,2.511031548108022
VR1_Dzare,143.6867474804711
VR2_Dzare,5.747469899218844
VR3_Dzare,5.883926297188338
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5034285714285714
AETA_dBeta,0.16
AETA_eta_B,0.02196812138054554
AETA_eta_F,1.0465961422871404
AETA_eta_L,0.21071452525935233
AETA_eta_R,1.793143634119491
BCUTare-1h,4.107717521761116
BCUTare-1l,2.1852452892096785
ETA_beta_s,15.0
ETA_dPsi_A,0.15498984771573576
ETA_dPsi_B,0.0
ETA_eta_BR,0.8072030345136385
ETA_eta_FL,6.597147396375649
ETA_eta_RL,11.865010527859457
LogEE_Dzpe,99.33446535485803
LogEE_Dzse,98.83808819252121
PEOE_VSA10,5.817220841045895
PEOE_VSA11,4.320534085558971
PEOE_VSA12,0.0
PEOE_VSA13,15.930470882759089
SlogP_VSA1,4.831097657556142
SlogP_VSA2,23.654423323193946
SlogP_VSA3,14.817828337479405
SlogP_VSA4,5.817220841045895
SlogP_VSA5,5.563451491696996
SlogP_VSA6,64.39792360556231
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,197.98811017160926
SpAbs_Dzpe,197.17621929462342
SpAbs_Dzse,196.12259768568268
SpDiam_DzZ,126.9269063362656
SpDiam_Dzi,150.99467311623474
SpDiam_Dzm,126.81833010012917
SpDiam_Dzp,203.92868406913334
SpDiam_Dzv,191.7975428861502
SpMAD_Dzpe,7.941980551860347
SpMAD_Dzse,7.9020756035637465
SpMax_Dzpe,99.33446535485803
SpMax_Dzse,98.83808819252121
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.6
AETA_eta_BR,0.03228812138054554
AETA_eta_FL,0.263885895855026
AETA_eta_RL,0.4746004211143783
DetourIndex,2462
EState_VSA1,15.930470882759089
EState_VSA2,19.938374916012688
EState_VSA3,5.563451491696996
EState_VSA4,16.770797473345645
EState_VSA5,42.47422251760354
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,4.831097657556142
EState_VSA9,12.217873443046695
ETA_beta_ns,19.0
ETA_shape_p,0.16836927733636017
ETA_shape_x,0.06621263715474839
ETA_shape_y,0.2701475595913734
GhoseFilter,True
LogEE_Dzare,99.05585315671121
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,196.56675454075787
SpDiam_Dzpe,151.9142174638684
SpDiam_Dzse,151.41540492945606
SpMAD_Dzare,7.919524406864371
SpMax_Dzare,99.05585315671121
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.710359570811306
VSA_EState9,30.085483641078092
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.76
EState_VSA10,17.60274921607558
ETA_dAlpha_A,0.0034285714285714874
ETA_dAlpha_B,0.0
FilterItLogS,-4.02312540759101
SpDiam_Dzare,151.26072637336205
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7170634920634921
ETA_epsilon_2,0.9005714285714282
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.6002857142857144
ETA_epsilon_5,0.8774725274725271
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.2762184216409565
ETA_dEpsilon_B,0.11677777777777765
ETA_dEpsilon_C,-0.15944064386317885
ETA_dEpsilon_D,0.023098901098901115
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,9.722142110031557,14.1254055004504,0.0,4.049840679422332,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0"
APolDescriptor,49.35772299999998
BCUTDescriptor,"11.850000000000003,31.97407453765409,-0.27238567359880433,0.26055065755529727,4.08033965410792,13.589220269268015"
BPolDescriptor,25.402276999999994
TPSADescriptor,132.25
ALOGPDescriptor,"4.1025,16.83050625,98.90979999999999"
XLogPDescriptor,3.6290000000000004
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,393.99158351999995
ChiPathDescriptor,"18.02673325856595,11.865010527859459,11.38527629184143,9.06800885631422,7.083919964198269,5.849995485592765,3.1929471559765172,2.230831412333886,14.384905435942319,8.572123012858382,7.066649188291015,4.8569182366932315,3.4834028970559707,2.3353133331002103,1.1867756933469635,0.7520606636225822"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.45364135732408745,0.5932160798929323,0.0,0.0,0.06846531968814577,0.2454173222039241,0.2613287110561478"
AtomCountDescriptor,36
BondCountDescriptor,27
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.418515443056113,0.20412414523193154,0.6194792223910519,0.10206207261596577,1.1018698968043512,0.025499585890087693,0.1861786703047123,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,1,0,0,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"50.43506171899714,2.0174024687598857,25.59335148887685,7.5481126377744205,6.433867091557379"
FractionalPSADescriptor,0.3356670688709945
WienerNumbersDescriptor,"1581.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.763593643175772,6.854006641124318,9.778923076341627,1.9467612934703509,2.554493122039018,2.964128538659343"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,8.347140039447732,4.837984173261141"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,844.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"47.92867096356847,42.51161624883367,63.40668738363894,62.11922296851516,63.2849355077703"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4121271294878938,-0.20738663336636223,0.004727202271548381,0.10071046796412386,-0.18401842230642515"
EccentricConnectivityIndexDescriptor,560
AutocorrelationDescriptorPolarizability,"2298.335753666943,2704.7570526132267,3848.7521091460953,3629.9017370219303,3193.641432995229"
