DLiP-ID,T0005F
AATSC4d,-0.08978037955310676
AATSC4i,-0.014215717326300678
AATSC4m,-7.293634893862869
AATSC4p,-0.004844281161470887
AATSC4s,0.05206676126522739
AATSC4v,-4.051579405087011
AATSC5Z,-0.37383145915187616
AATSC5c,-0.010734953174081047
AATSC5d,-0.1303431106896084
AATSC5i,-0.3498565612995155
AATSC5m,-1.7112383662782795
AATSC5p,-0.031120436153969276
AATSC5s,-0.41574731495907913
AATSC5v,-4.103531095753032
AATSC6Z,0.24241881954838307
AATSC6c,0.010501244549426464
AATSC6d,-0.11933445044576041
AATSC6i,0.058848728196483804
AATSC6m,0.7542405108999818
AATSC6p,0.006669121058678308
AATSC6s,0.7303793513529695
AATSC6v,-1.6572562966520585
AATSC7Z,3.5556401333913286
AATSC7c,-0.0013901231912456654
AATSC7d,-0.12444722343047705
AATSC7i,-0.10083563709796119
AATSC7m,17.362928285341457
AATSC7p,-0.042754820705056214
AATSC7s,-0.4679995962353069
AATSC7v,-2.9801165134464664
AATSC8Z,-2.7118867592755413
AATSC8c,-0.0023508724934780444
AATSC8d,-0.11377923333919467
AATSC8i,-0.13333662732739754
AATSC8m,-13.014493616317917
AATSC8p,-0.022641091276142018
AATSC8s,-0.3340711476723078
AATSC8v,-9.659039976990524
ATS0are,285.8173999999999
ATS1are,292.958
ATS2are,510.85899999999987
ATS3are,675.5590000000001
ATS4are,725.981
ATS5are,803.4100000000001
ATS6are,840.7528999999998
ATS7are,714.7925999999999
ATS8are,571.7959999999999
ATSC0dv,201.9941389200649
ATSC0pe,6.921388636363634
ATSC0se,4.995827159090909
ATSC1dv,64.1456002221995
ATSC1pe,-0.2754679235537199
ATSC1se,-0.37880732179752075
ATSC2dv,44.79397510458115
ATSC2pe,1.4480022210743797
ATSC2se,1.0517805325413214
ATSC3dv,-24.521117459669668
ATSC3pe,-2.7137819731404966
ATSC3se,-2.561091697830578
ATSC4dv,-35.910230248614134
ATSC4pe,-0.19850619834710825
ATSC4se,0.11346240495867443
ATSC5dv,-23.098102234465898
ATSC5pe,-3.281025309917357
ATSC5se,-2.892689486570251
ATSC6dv,79.3204463263386
ATSC6pe,5.75684643595041
ATSC6se,4.629427858987598
ATSC7dv,-162.31883367910308
ATSC7pe,-0.5130478305785113
ATSC7se,-0.030689389462809927
ATSC8dv,-179.15807343921816
ATSC8pe,-3.48255754132231
ATSC8se,-2.0975537035123937
AXp-0dv,0.6194172710333323
AXp-1dv,0.333828533282885
AXp-2dv,0.17618678020761436
AXp-3dv,0.0903181003984491
AXp-4dv,0.04854999365033005
AXp-5dv,0.027016960891578106
AXp-6dv,0.015242818069178002
AXp-7dv,0.008749776540354165
BertzCT,702.7688888654639
ECIndex,384
ETA_eta,24.813392356479625
GATS1dv,0.4470264510805542
GATS1pe,0.7233429649470046
GATS1se,0.798443348747182
GATS2dv,0.7963009198662907
GATS2pe,0.7836126909835024
GATS2se,0.8251082318616781
GATS3dv,1.0802408429470807
GATS3pe,1.1805143448383721
GATS3se,1.2669352447961117
GATS4dv,1.1280258704843877
GATS4pe,1.1020077056557844
GATS4se,1.1504960090291108
GATS5dv,1.073152495660465
GATS5pe,1.2456035342743665
GATS5se,1.329972506835258
GATS6dv,0.9232726204197712
GATS6pe,0.8357718764862055
GATS6se,0.8168231166305573
GATS7dv,1.2995589494884692
GATS7pe,1.0225001693229236
GATS7se,0.9735980260396766
GATS8dv,1.3771301162218497
GATS8pe,1.1818529863806173
GATS8se,1.111801035470844
LogEE_A,4.119939106045116
LogEE_D,111.233963142008
MATS1dv,0.3105047640233967
MATS1pe,-0.03891508312744081
MATS1se,-0.07413975093976855
MATS2dv,0.12351122279887188
MATS2pe,0.11652029557699034
MATS2se,0.11725822310058323
MATS3dv,-0.05087036655022898
MATS3pe,-0.16430284935659095
MATS3se,-0.21482316020192777
MATS4dv,-0.07242830848067582
MATS4pe,-0.011684489901059079
MATS4se,0.009252806946754852
MATS5dv,-0.04124111296244851
MATS5pe,-0.17096577951999614
MATS5se,-0.20882729276008372
MATS6dv,0.13604899459737335
MATS6pe,0.2881644251748681
MATS6se,0.32104718898998114
MATS7dv,-0.31015441704104624
MATS7pe,-0.028609643429743106
MATS7se,-0.0023709842504073273
MATS8dv,-0.4151666296533106
MATS8pe,-0.23552113641622346
MATS8se,-0.19653074799955134
MAXaaCH,1.7490572247417484
MAXaasC,0.7208138594944152
MAXdssC,-0.6155796485260769
MAXsCH3,1.6664397255815908
MAXsNH2,6.023772636369362
MDEC-11,0.09999999999999998
MDEC-12,2.1931250798457076
MDEC-13,3.242299949316961
MDEC-22,3.137163164724569
MDEC-23,16.18434508537419
MDEC-33,15.190026915961745
MDEN-11,0.16666666666666669
MDEO-11,0.16666666666666669
MDEO-12,1.5430818442170524
MDEO-22,0.5723571212766659
MINaaCH,1.673848261526833
MINaasC,0.4220342025699171
MINdssC,-0.7043296485260762
MINsCH3,1.6482302427143698
MINsNH2,6.023772636369362
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3642857142857143
SM1_Dzi,1.3630220869664709
SM1_Dzm,2.3810103710000945
SM1_Dzp,-5.995375941665953
SM1_Dzv,-2.409567790144605
SddssSe,0
SpAD_Dt,441.71257661551607
SpAbs_A,30.769568222678227
SpAbs_D,222.46792628401613
SpMAD_A,1.2307827289071291
SpMAD_D,8.898717051360645
SpMax_A,2.5133568844072554
SpMax_D,111.233963142008
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.64
TpiPC10,7.855023708901536
VAdjMat,5.700439718141092
VE1_DzZ,4.9152274128106255
VE1_Dzi,4.909831708928547
VE1_Dzm,4.915200351765819
VE1_Dzp,4.858434011668684
VE1_Dzv,4.886877399505075
VE2_DzZ,0.19660909651242503
VE2_Dzi,0.19639326835714185
VE2_Dzm,0.19660801407063275
VE2_Dzp,0.19433736046674735
VE2_Dzv,0.19547509598020302
VE3_DzZ,2.5086287535403633
VE3_Dzi,2.5075303979258754
VE3_Dzm,2.508623247972253
VE3_Dzp,2.497006898041338
VE3_Dzv,2.502844262780795
VR1_DzZ,143.16465500890075
VR1_Dzi,143.95879988885144
VR1_Dzm,143.1532031719693
VR1_Dzp,148.66628693673314
VR1_Dzv,146.32601154409537
VR2_DzZ,5.72658620035603
VR2_Dzi,5.758351995554058
VR2_Dzm,5.726128126878772
VR2_Dzp,5.9466514774693255
VR2_Dzv,5.853040461763815
VR3_DzZ,5.880286133371456
VR3_Dzi,5.885817878629366
VR3_Dzm,5.8802061395002365
VR3_Dzp,5.917994840985626
VR3_Dzv,5.902127820023242
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04369811624919406
Xch-7dv,0.12613722421065338
Xpc-4dv,1.7838369951440922
Xpc-5dv,2.6537189372104923
Xpc-6dv,3.92409740420236
Zagreb1,124.0
Zagreb2,147.0
fragCpx,76.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,2
nBondsM,9
nBondsO,26
nBondsS,36
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.495849999999998
AATS1are,6.510177777777779
AATS2are,6.466569620253163
AATS3are,6.433895238095239
AATS4are,6.722046296296297
AATS5are,6.58532786885246
AATS6are,6.620101574803148
AATS7are,6.270110526315788
AATS8are,6.082936170212765
AATSC0dv,4.59077588454693
AATSC0pe,0.1573042871900826
AATSC0se,0.1135415263429752
AATSC1dv,1.4254577827155446
AATSC1pe,-0.006121509412304887
AATSC1se,-0.00841794048438935
AATSC2dv,0.5670123430959639
AATSC2pe,0.0183291420389162
AATSC2se,0.013313677627105334
AATSC3dv,-0.233534451996854
AATSC3pe,-0.025845542601338062
AATSC3se,-0.024391349503148363
AATSC4dv,-0.3325021319316124
AATSC4pe,-0.0018380203550658171
AATSC4se,0.00105057782369143
AATSC5dv,-0.1893287068398844
AATSC5pe,-0.026893650081289813
AATSC5se,-0.02371056956205124
AATSC6dv,0.6245704435144771
AATSC6pe,0.04532949949567252
AATSC6se,0.03645218786604408
AATSC7dv,-1.4238494182377464
AATSC7pe,-0.004500419566478169
AATSC7se,-0.00026920517072640286
AATSC8dv,-1.9059369514810443
AATSC8pe,-0.037048484482152234
AATSC8se,-0.022314401101195678
AETA_eta,0.992535694259185
ATSC0are,7.406890909090907
ATSC1are,-0.40574297520661196
ATSC2are,1.6326685950413211
ATSC3are,-3.179239669421489
ATSC4are,0.21976776859504
ATSC5are,-4.01203388429752
ATSC6are,6.936887603305783
ATSC7are,-1.604280991735535
ATSC8are,-3.481594214876031
BCUTZ-1h,35.00041815855889
BCUTZ-1l,5.691644515679674
BCUTc-1h,0.4653998112576144
BCUTc-1l,-0.5067205295923463
BCUTd-1h,3.2376496301195727
BCUTd-1l,0.9113250010992822
BCUTi-1h,14.563293859607848
BCUTi-1l,10.950211769854205
BCUTm-1h,79.90417858394787
BCUTm-1l,11.703117497363078
BCUTp-1h,3.0589843378290227
BCUTp-1l,0.7404384195628085
BCUTs-1h,7.009361500901626
BCUTs-1l,1.0438290873565168
BCUTv-1h,26.523892404355237
BCUTv-1l,14.69976980907724
BalabanJ,2.3388645159688384
Diameter,10
ETA_beta,28.0
GATS1are,0.7580052536390491
GATS2are,0.7964721434253009
GATS3are,1.2118561351375265
GATS4are,1.120085663018503
GATS5are,1.2998896152167316
GATS6are,0.8184203693699068
GATS7are,1.0642376405987388
GATS8are,1.1519003906812062
HybRatio,0.5
Lipinski,True
LogEE_Dt,220.85628830775804
MATS1are,-0.05356180744602835
MATS2are,0.12276870532124451
MATS3are,-0.17986667148258698
MATS4are,0.012088070140890661
MATS5are,-0.1953536319081611
MATS6are,0.3244723282212023
MATS7are,-0.08359731226618007
MATS8are,-0.22002246535755057
MAXssCH2,0.1495449105568154
MAXsssCH,-0.8339351851851855
MINssCH2,0.1266877676996725
MINsssCH,-1.2107813681027972
NsssssAs,0
RotRatio,0.19230769230769232
SM1_Dzpe,1.754486585728936
SM1_Dzse,1.6699400308106283
SMR_VSA1,23.79966322954379
SMR_VSA2,5.261891554738487
SMR_VSA3,0.0
SMR_VSA4,17.56947956948497
SMR_VSA5,25.99328161627751
SMR_VSA6,13.213763929025836
SMR_VSA7,28.23527221291424
SMR_VSA8,0.0
SMR_VSA9,11.818733146076179
SpAD_DzZ,185.2078304225896
SpAD_Dzi,192.2009369691276
SpAD_Dzm,185.25652652671573
SpAD_Dzp,262.5311166632424
SpAD_Dzv,225.47802956414503
SpAbs_Dt,441.71257661551584
SpDiam_A,5.026713768814511
SpDiam_D,142.49178105437954
SpMAD_Dt,17.668503064620644
SpMax_Dt,220.85628830775804
SsssssAs,0
VE1_Dzpe,4.91345580105132
VE1_Dzse,4.913139266623469
VE2_Dzpe,0.1965382320420528
VE2_Dzse,0.19652557066493878
VE3_Dzpe,2.508268255243706
VE3_Dzse,2.5082038312136565
VMcGowan,265.38000000000005
VR1_Dzpe,143.6500405752698
VR1_Dzse,143.6932417609924
VR2_Dzpe,5.746001623010792
VR2_Dzse,5.747729670439696
VR3_Dzpe,5.8836707997586535
VR3_Dzse,5.883971493658277
mZagreb1,10.25
mZagreb2,5.861111111111109
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,39
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.16833842975206606
AATSC1are,-0.009016510560146932
AATSC2are,0.02066669107647242
AATSC3are,-0.030278473042109417
AATSC4are,0.00203488674625037
AATSC5are,-0.03288552364178295
AATSC6are,0.054621162230754194
AATSC7are,-0.014072640278381886
AATSC8are,-0.037038236328468414
AETA_beta,1.12
BCUTdv-1h,6.03056467295861
BCUTdv-1l,0.2560113628558297
BCUTpe-1h,3.5041735482665612
BCUTpe-1l,2.238459779808758
BCUTse-1h,3.717064038561223
BCUTse-1l,2.434663857037866
ETA_alpha,12.3
ETA_dBeta,-3.0
ETA_eta_B,0.47592419454685064
ETA_eta_F,23.301317820625798
ETA_eta_L,6.554628787509334
ETA_eta_R,48.11471017710542
ETA_psi_1,0.5540540540540544
LabuteASA,153.70363309706138
LogEE_DzZ,92.48421528539973
LogEE_Dzi,96.15498936804246
LogEE_Dzm,92.46635643744162
LogEE_Dzp,130.54611321862123
LogEE_Dzv,112.44986664725518
PEOE_VSA1,14.210588861400147
PEOE_VSA2,15.322741845305828
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,15.929943897949348
PEOE_VSA7,32.046575604766076
PEOE_VSA8,15.954077053690803
PEOE_VSA9,19.28298524181811
SM1_Dzare,1.8874981743333343
SpAD_Dzpe,187.04572343343483
SpAD_Dzse,187.72405668351524
SpAbs_DzZ,183.22183042258962
SpAbs_Dzi,190.94695664911848
SpAbs_Dzm,183.25647781507564
SpAbs_Dzp,267.08760237890857
SpAbs_Dzv,227.30930108465492
SpDiam_Dt,308.1857069111813
SpMAD_DzZ,7.408313216903585
SpMAD_Dzi,7.6880374787651045
SpMAD_Dzm,7.4102610610686295
SpMAD_Dzp,10.501244666529697
SpMAD_Dzv,9.0191211825658
SpMax_DzZ,92.48421528539973
SpMax_Dzi,96.15498936804246
SpMax_Dzm,92.46635643744162
SpMax_Dzp,130.54611321862123
SpMax_Dzv,112.44986664725518
VE1_Dzare,4.914095423522416
VE2_Dzare,0.19656381694089664
VE3_Dzare,2.508398424490832
VR1_Dzare,143.5855224330086
VR2_Dzare,5.743420897320345
VR3_Dzare,5.883221564694091
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49200000000000005
AETA_dBeta,-0.12
AETA_eta_B,0.019036967781874026
AETA_eta_F,0.9320527128250319
AETA_eta_L,0.26218515150037336
AETA_eta_R,1.924588407084217
BCUTare-1h,3.557982291933561
BCUTare-1l,2.187858272185954
ETA_beta_s,15.5
ETA_dPsi_A,0.15994594594594558
ETA_dPsi_B,0.0
ETA_eta_BR,0.6479241945468506
ETA_eta_FL,5.383660580316911
ETA_eta_RL,11.938289367826245
LogEE_Dzpe,93.59304118014657
LogEE_Dzse,93.92882594299004
PEOE_VSA10,11.6674178794453
PEOE_VSA11,12.145807216896262
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.470530430962235
SlogP_VSA2,31.380275675664404
SlogP_VSA3,19.06280027574374
SlogP_VSA4,23.166924959853546
SlogP_VSA5,25.328831937239638
SlogP_VSA6,22.671820721217244
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,185.5467185708883
SpAbs_Dzpe,185.4315957745642
SpAbs_Dzse,186.18771185516954
SpDiam_DzZ,121.93841859052293
SpDiam_Dzi,125.81180128330477
SpDiam_Dzm,121.92266778932412
SpDiam_Dzp,168.2384407751236
SpDiam_Dzv,145.36432015183928
SpMAD_Dzpe,7.481828937337394
SpMAD_Dzse,7.50896226734061
SpMax_Dzpe,93.59304118014657
SpMax_Dzse,93.92882594299004
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.62
AETA_eta_BR,0.025916967781874023
AETA_eta_FL,0.21534642321267644
AETA_eta_RL,0.4775315747130498
DetourIndex,2732
EState_VSA1,35.92022988512275
EState_VSA2,13.213763929025836
EState_VSA3,11.3129633249809
EState_VSA4,4.472719515832414
EState_VSA5,0.0
EState_VSA6,32.046575604766076
EState_VSA7,6.069221312792274
EState_VSA8,15.929943897949348
EState_VSA9,19.944256338562333
ETA_beta_ns,12.5
ETA_shape_p,0.30894308943089427
ETA_shape_x,0.0
ETA_shape_y,0.36585365853658536
GhoseFilter,True
LogEE_Dzare,92.84885921241748
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,183.81022025050157
SpDiam_Dzpe,123.01895257859763
SpDiam_Dzse,123.38320828481108
SpMAD_Dzare,7.421868742835532
SpMax_Dzare,92.84885921241748
TopoPSA(NO),111.64
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.7208138594944152
VSA_EState9,62.33836611342067
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,14.850965922882128
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007999999999999972
FilterItLogS,-3.3247257083843644
SpDiam_Dzare,122.20536048502365
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6340909090909091
ETA_epsilon_2,0.8879999999999996
ETA_epsilon_3,0.4369863013698634
ETA_epsilon_4,0.5940000000000001
ETA_epsilon_5,0.8444444444444441
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.19710460772104577
ETA_dEpsilon_B,0.040090909090909066
ETA_dEpsilon_C,-0.1570136986301367
ETA_dEpsilon_D,0.04355555555555546
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.4
MDEDescriptor,"0.09999999999999998,2.1931250798457076,3.242299949316961,0.0,3.137163164724569,16.18434508537419,0.0,15.190026915961745,0.0,0.0,0.16666666666666669,1.5430818442170524,0.5723571212766659,0.16666666666666669,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,51.849066999999984
BCUTDescriptor,"11.889999999999999,78.91833746448805,-0.32662899171415727,0.28013894514272863,4.879326036193076,12.3898825276492"
BPolDescriptor,29.724932999999996
TPSADescriptor,111.64
ALOGPDescriptor,"1.9512000000000014,3.8071814400000052,91.09680000000003"
XLogPDescriptor,1.9889999999999999
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,410.04773395999996
ChiPathDescriptor,"18.56011345338556,11.93828936782625,10.313866132541735,8.422516055273089,7.465347720611677,5.82660111700753,4.396481800843537,2.9079594420866623,15.485431775833309,8.67954186535501,6.342724087474117,4.425586919524005,3.3013995682224437,2.404509519350452,1.5242818069178001,0.9012269836564788"
ChiChainDescriptor,"0.0,0.0,0.0,0.11340230290662862,0.31732684540286754,0.0,0.0,0.0,0.04369811624919406,0.1261372242106534"
AtomCountDescriptor,44
BondCountDescriptor,26
SmallRingDescriptor,"2,1,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.6568363316461583,0.0,0.44916014623493195,0.0,0.9201616218461857,0.0,0.15186052875245382,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,5,1,5,0,3,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"49.63308573240302,1.9853234292961206,21.485767102360832,13.869527555923336,5.066443970825855"
FractionalPSADescriptor,0.2722609851342099
WienerNumbersDescriptor,"1336.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.990509587390956,7.219042284176167,11.177007375940343,1.7838369951440927,2.6537189372104915,3.6261021277528385"
FractionalCSP3Descriptor,0.47058823529411764
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,3,4,0,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.301775147928993,9.796296296296296,4.837984173261141"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1425.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"72.8503965715731,34.641775144566,52.72894225099165,59.78554826804729,67.88414877313052"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8565157736549112,-0.38373802604194096,0.16398227801734605,-0.3255895222143851,0.4192423956402656"
EccentricConnectivityIndexDescriptor,384
AutocorrelationDescriptorPolarizability,"1718.246564001977,2035.5978221073187,2913.1748838567564,3328.796056291488,3277.041241643472"
