DLiP-ID,T007TQ
AATSC5c,-0.0014836406996310478
AATSC5d,0.03706095041322311
AATSC5i,-0.0758988614497231
AATSC5m,3.544085027139287
AATSC5p,0.01438273069330487
AATSC5s,-0.0387456477655341
AATSC5v,5.058738023970041
AATSC6Z,-0.08201694737943288
AATSC6c,-3.916499958644355e-05
AATSC6d,-0.004060309655821739
AATSC6i,-0.043602372896656395
AATSC6m,-0.303173991035935
AATSC6p,0.007524609617310834
AATSC6s,-0.055495257523450844
AATSC6v,1.59842727463297
AATSC7Z,-0.15283088688787472
AATSC7c,0.0026406993560478815
AATSC7d,-0.04373535216479585
AATSC7i,0.2403901574677544
AATSC7m,-0.6250117134652149
AATSC7p,0.0176596486834092
AATSC7s,-0.10716990118279132
AATSC7v,2.9722053806483024
AATSC8Z,-1.324415184199468
AATSC8c,-0.0016515885318102485
AATSC8d,-0.07606982770696177
AATSC8i,-0.06558352878276437
AATSC8m,-6.166267374010714
AATSC8p,-0.004497068273846839
AATSC8s,-0.3804989416507136
AATSC8v,-4.115028695629898
ATS0are,272.9146999999999
ATS1are,296.049
ATS2are,514.607
ATS3are,634.0809000000002
ATS4are,618.4839
ATS5are,568.1850000000001
ATS6are,486.202
ATS7are,421.7809
ATS8are,376.4770000000001
ATSC0dv,174.54545454545445
ATSC0pe,5.434915909090906
ATSC0se,3.557731909090908
ATSC1dv,50.975206611570236
ATSC1pe,0.5838424586776862
ATSC1se,0.261630913223139
ATSC2dv,1.3140495867768522
ATSC2pe,-1.0012611053719007
ATSC2se,-0.6795785599173576
ATSC3dv,11.438016528925612
ATSC3pe,-0.07668533057851194
ATSC3se,0.02851430578512386
ATSC4dv,46.677685950413235
ATSC4pe,1.2682627582644628
ATSC4se,0.9419065764462813
ATSC5dv,19.809917355371898
ATSC5pe,-0.20250516528925736
ATSC5se,-0.5560309834710732
ATSC6dv,-22.570247933884293
ATSC6pe,-0.9120081095041324
ATSC6se,-0.7330672004132242
ATSC7dv,-44.694214876033044
ATSC7pe,-0.8354787706611566
ATSC7se,-0.6226268615702499
ATSC8dv,-78.7768595041322
ATSC8pe,-1.644055423553718
ATSC8se,-1.0136070599173574
AXp-0dv,0.5666530932971782
AXp-1dv,0.3172820041437958
AXp-2dv,0.17205924348098495
AXp-3dv,0.09603698843719197
AXp-4dv,0.05292917651951983
AXp-5dv,0.030053660694279068
AXp-6dv,0.015278362913581253
AXp-7dv,0.008788367810286895
BertzCT,621.0236466933019
ECIndex,579
ETA_eta,17.320103718054998
GATS1dv,0.5435858242753625
GATS1pe,0.6814988846909921
GATS1se,0.7291753936232588
GATS2dv,0.9884580761316878
GATS2pe,1.0892700930518977
GATS2se,1.110609210622095
GATS3dv,0.9463316306089748
GATS3pe,0.9688881242782721
GATS3se,0.9458874332962461
GATS4dv,0.8179915048543693
GATS4pe,0.8459103200880415
GATS4se,0.8168693563815747
GATS5dv,0.9328097873263894
GATS5pe,0.9778456452798402
GATS5se,1.0052679709680208
GATS6dv,1.14601463607595
GATS6pe,1.2196749910279705
GATS6se,1.2451778977276808
GATS7dv,1.3126632462686572
GATS7pe,1.3356663561649207
GATS7se,1.3882726598026813
GATS8dv,1.5344941737288142
GATS8pe,1.5298281385049706
GATS8se,1.643755746812515
LogEE_A,4.054659145571259
LogEE_D,132.45888000619152
MATS1dv,0.27934782608695663
MATS1pe,0.10275375245796256
MATS1se,0.07034134738680395
MATS2dv,0.004089506172839486
MATS2pe,-0.10007421099686617
MATS2se,-0.10376099016647054
MATS3dv,0.02772435897435897
MATS3pe,-0.005969511626118308
MATS3se,0.003390852673417798
MATS4dv,0.11423948220064734
MATS4pe,0.09968547043299912
MATS4se,0.11309673358783172
MATS5dv,0.05201822916666669
MATS5pe,-0.0170775167411501
MATS5se,-0.07163202304246377
MATS6dv,-0.07202004219409286
MATS6pe,-0.09346122226561157
MATS6se,-0.11476148373966216
MATS7dv,-0.16815920398009954
MATS7pe,-0.10095328698482021
MATS7se,-0.1149297621837168
MATS8dv,-0.33658192090395483
MATS8pe,-0.22559230936286764
MATS8se,-0.21246973326948382
MAXaaCH,1.9324932204765133
MAXaasC,0.90867353878721
MAXdssC,-0.19638091038884653
MAXssNH,2.883971403376165
MAXsssN,2.346492871840094
MDEC-22,15.437809181815995
MDEC-23,11.661873137844053
MDEC-33,2.94168275343288
MDEN-22,0.33333333333333337
MDEN-23,0.37796447300922725
MDEO-12,0.33333333333333337
MDEO-22,0.09090909090909091
MINaaCH,1.6732549182819745
MINaasC,0.3150236730494669
MINdssC,-0.19638091038884653
MINssNH,2.883971403376165
MINsssN,2.346492871840094
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,397.32764732129215
SpAbs_A,30.72794494609398
SpAbs_D,264.91776001238316
SpMAD_A,1.3359976063519121
SpMAD_D,11.518163478799268
SpMax_A,2.363481747318967
SpMax_D,132.45888000619152
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.60000000000001
TpiPC10,7.861859484312092
VAdjMat,5.643856189774724
VE1_DzZ,4.7253972450237125
VE1_Dzi,4.723881451660673
VE1_Dzm,4.725400293955858
VE1_Dzp,4.723165310246776
VE1_Dzv,4.727140648802775
VE2_DzZ,0.20545205413146575
VE2_Dzi,0.20538615007220318
VE2_Dzm,0.20545218669373297
VE2_Dzp,0.20535501348899024
VE2_Dzv,0.20552785429577283
VE3_DzZ,2.3858607533677634
VE3_Dzi,2.3855399260486214
VE3_Dzm,2.385861398589954
VE3_Dzp,2.3853883143474586
VE3_Dzv,2.386229628651505
VR1_DzZ,126.21066697840126
VR1_Dzi,126.35542113435046
VR1_Dzm,126.21065992670827
VR1_Dzp,126.59182439193845
VR1_Dzv,126.22456158346812
VR2_DzZ,5.487420303408751
VR2_Dzi,5.4937139623630635
VR2_Dzm,5.487419996813403
VR2_Dzp,5.503992364866889
VR2_Dzv,5.488024416672527
VR3_DzZ,5.670861593863268
VR3_Dzi,5.6720078615422
VR3_Dzm,5.6708615379908665
VR3_Dzp,5.673877052297184
VR3_Dzv,5.670971678380077
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.026352313834736494
Xch-6dv,0.10407087524847954
Xch-7dv,0.0820821846359068
Xpc-4dv,0.8432482306319526
Xpc-5dv,1.0012218579138128
Xpc-6dv,1.0396249581047599
Zagreb1,114.0
Zagreb2,129.0
fragCpx,119.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,25
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.202606818181817
AATS1are,6.435847826086956
AATS2are,6.353172839506173
AATS3are,6.096931730769232
AATS4are,6.004698058252426
AATS5are,5.91859375
AATS6are,6.154455696202532
AATS7are,6.295237313432835
AATS8are,6.380966101694916
AATSC0dv,3.9669421487603285
AATSC0pe,0.12352081611570241
AATSC0se,0.08085754338842972
AATSC1dv,1.1081566654689181
AATSC1pe,0.012692227362558397
AATSC1se,0.005687628548329108
AATSC2dv,0.016222834404652497
AATSC2pe,-0.01236124821446791
AATSC2se,-0.008389858764411822
AATSC3dv,0.10998092816274627
AATSC3pe,-0.0007373589478703071
AATSC3se,0.0002741760171646525
AATSC4dv,0.45318141699430325
AATSC4pe,0.012313230662761774
AATSC4se,0.00914472404316778
AATSC5dv,0.20635330578512392
AATSC5pe,-0.002109428805096431
AATSC5se,-0.005791989411157012
AATSC6dv,-0.28569934093524424
AATSC6pe,-0.011544406449419398
AATSC6se,-0.009279331650800306
AATSC7dv,-0.6670778339706425
AATSC7pe,-0.01246983239792771
AATSC7se,-0.00929293823239179
AATSC8dv,-1.3352010085446135
AATSC8pe,-0.027865346161927422
AATSC8se,-0.01717978067656538
AETA_eta,0.7530479877415217
ATSC0are,5.807243181818178
ATSC1are,0.5768730371900833
ATSC2are,-1.121656766528924
ATSC3are,0.010072933884297575
ATSC4are,1.453489824380165
ATSC5are,-0.497126033057852
ATSC6are,-1.0880707128099167
ATSC7are,-0.9469839359504124
ATSC8are,-1.706469266528924
BCUTZ-1h,8.033567504804031
BCUTZ-1l,5.691280687913974
BCUTc-1h,0.4422960768426223
BCUTc-1l,-0.4583639888238772
BCUTd-1h,3.1529935369445576
BCUTd-1l,0.9780415064054453
BCUTi-1h,14.565090317980214
BCUTi-1l,10.951708617965842
BCUTm-1h,16.016276832087463
BCUTm-1l,11.70254870189808
BCUTp-1h,1.9869867350165615
BCUTp-1l,0.7157417217899177
BCUTs-1h,7.008270519840714
BCUTs-1l,1.3502369038528013
BCUTv-1h,20.89436804302387
BCUTv-1l,14.681728750451507
BalabanJ,1.2841760986160242
Diameter,15
ETA_beta,26.75
GATS1are,0.6995042530793416
GATS2are,1.1106499238269376
GATS3are,0.9626443944445917
GATS4are,0.8326843450566371
GATS5are,0.9903117658316204
GATS6are,1.2421079260799528
GATS7are,1.366619503018645
GATS8are,1.5596735156861024
HybRatio,0.4117647058823529
Lipinski,True
LogEE_Dt,198.66382366064607
MATS1are,0.09501782231508947
MATS2are,-0.10491984141075178
MATS3are,0.0007338466361230688
MATS4are,0.10691962693012261
MATS5are,-0.03923538668598432
MATS6are,-0.10435486321487145
MATS7are,-0.10709038329636168
MATS8are,-0.21914376720167475
MAXssCH2,0.9699611345277831
MINssCH2,0.6286912635424537
NsssssAs,0
RotRatio,0.24
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930696
SMR_VSA1,14.054495074845217
SMR_VSA2,0.0
SMR_VSA3,15.373361591982253
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,39.392789552676135
SMR_VSA7,42.09213040561812
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,221.61090567442832
SpAD_Dzi,215.4454784940793
SpAD_Dzm,221.64930370899765
SpAD_Dzp,294.1700671093241
SpAD_Dzv,269.6345210179204
SpAbs_Dt,397.32764732129203
SpDiam_A,4.59887943575186
SpDiam_D,207.40842685507226
SpMAD_Dt,17.275115100925746
SpMax_Dt,198.66382366064607
SsssssAs,0
VE1_Dzpe,4.725142162567354
VE1_Dzse,4.725431730141504
VE2_Dzpe,0.20544096358988498
VE2_Dzse,0.20545355348441321
VE3_Dzpe,2.385806770744038
VE3_Dzse,2.3858680511652124
VMcGowan,239.55999999999983
VR1_Dzpe,126.22836419421786
VR1_Dzse,126.2083722042636
VR2_Dzpe,5.4881897475746895
VR2_Dzse,5.487320530620156
VR3_Dzpe,5.671001803685525
VR3_Dzse,5.670843411604552
mZagreb1,5.805555555555555
mZagreb2,5.222222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13198279958677678
AATSC1are,0.01254071819978442
AATSC2are,-0.013847614401591655
AATSC3are,9.68551335028613e-05
AATSC4are,0.014111551693011311
AATSC5are,-0.005178396177685959
AATSC6are,-0.013773046997593883
AATSC7are,-0.014134088596274812
AATSC8are,-0.0289232079072699
AETA_beta,1.1630434782608696
BCUTdv-1h,6.033499474370564
BCUTdv-1l,1.8570510577462298
BCUTpe-1h,3.5154568906812664
BCUTpe-1l,2.2407506290521755
BCUTse-1h,3.7236746881817977
BCUTse-1l,2.4367570295339838
ETA_alpha,10.7
ETA_dBeta,-3.75
ETA_eta_B,0.08771372187817228
ETA_eta_F,18.069073862726537
ETA_eta_L,5.76235030049145
ETA_eta_R,35.389177580781535
ETA_psi_1,0.5459183673469389
LabuteASA,134.9522998213594
LogEE_DzZ,110.8057788952657
LogEE_Dzi,107.70707524376712
LogEE_Dzm,110.82498330142208
LogEE_Dzp,146.45876030498
LogEE_Dzv,134.52095269418612
PEOE_VSA1,14.576746494779727
PEOE_VSA2,9.694446914922299
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,12.965578028838586
PEOE_VSA8,31.26408777789633
PEOE_VSA9,13.213763929025836
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,219.96839758641354
SpAD_Dzse,221.84661179662945
SpAbs_DzZ,220.63730318995619
SpAbs_Dzi,214.45817958250768
SpAbs_Dzm,220.6784059619494
SpAbs_Dzp,297.71894885752283
SpAbs_Dzv,271.19686270727664
SpDiam_Dt,291.82263820751865
SpMAD_DzZ,9.635256768453406
SpMAD_Dzi,9.367194717133883
SpMAD_Dzm,9.63692624821729
SpMAD_Dzp,12.7900029177967
SpMAD_Dzv,11.723240044257409
SpMax_DzZ,110.8057788952657
SpMax_Dzi,107.70707524376712
SpMax_Dzm,110.82498330142208
SpMax_Dzp,146.45876030498
SpMax_Dzv,134.52095269418612
VE1_Dzare,4.7248337135249
VE2_Dzare,0.20542755276195218
VE3_Dzare,2.385741490356742
VR1_Dzare,126.24414676814139
VR2_Dzare,5.48887594644093
VR3_Dzare,5.671126827783269
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4652173913043478
AETA_dBeta,-0.16304347826086957
AETA_eta_B,0.0038136400816596644
AETA_eta_F,0.7856119070750668
AETA_eta_L,0.2505369695865848
AETA_eta_R,1.5386598948165884
BCUTare-1h,3.5698131583719794
BCUTare-1l,2.1908487256335856
ETA_beta_s,15.25
ETA_dPsi_A,0.16808163265306109
ETA_dPsi_B,0.0
ETA_eta_BR,0.3457137218781723
ETA_eta_FL,5.5641495400034735
ETA_eta_RL,11.326499840494924
LogEE_Dzpe,109.98035114470156
LogEE_Dzse,110.92417887432742
PEOE_VSA10,0.0
PEOE_VSA11,11.454175413722904
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,55.35654227000356
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,16.909286801846292
SlogP_VSA6,40.921297347743014
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,217.60491270124908
SpAbs_Dzpe,218.92776310714152
SpAbs_Dzse,220.8831685696787
SpDiam_DzZ,176.58374088929781
SpDiam_Dzi,170.91067175212237
SpDiam_Dzm,176.61310681600668
SpDiam_Dzp,232.5487126500601
SpDiam_Dzv,214.25028564206585
SpMAD_Dzpe,9.563843373322328
SpMAD_Dzse,9.645504860723019
SpMax_Dzpe,109.98035114470156
SpMax_Dzse,110.92417887432742
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6630434782608695
AETA_eta_BR,0.01503103138600749
AETA_eta_FL,0.24191954521754233
AETA_eta_RL,0.4924565148041271
DetourIndex,2189
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.99893181963548
EState_VSA4,44.83230626138656
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,30.33183534230805
EState_VSA8,15.373361591982253
EState_VSA9,9.259957890773396
ETA_beta_ns,11.5
ETA_shape_p,0.03115264797507788
ETA_shape_x,0.0
ETA_shape_y,0.22429906542056074
GhoseFilter,True
LogEE_Dzare,108.79513451334554
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,216.43670504146803
SpDiam_Dzpe,175.2047677591331
SpDiam_Dzse,176.78030652097178
SpMAD_Dzare,9.461083160923874
SpMax_Dzare,108.79513451334554
TopoPSA(NO),67.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.2403556592517635
VSA_EState9,45.42631100741489
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0347826086956522
FilterItLogS,-4.229814199057148
SpDiam_Dzare,173.29968515552767
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5886363636363638
ETA_epsilon_2,0.852173913043478
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5442307692307695
ETA_epsilon_5,0.8291666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1470979020979019
ETA_dEpsilon_B,0.04440559440559433
ETA_dEpsilon_C,-0.10269230769230758
ETA_dEpsilon_D,0.023007246376811508
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9565217391304348
MDEDescriptor,"0.0,0.0,0.0,0.0,15.437809181815995,11.661873137844053,0.0,2.94168275343288,0.0,0.0,0.0,0.33333333333333337,0.09090909090909091,0.0,0.0,0.0,0.33333333333333337,0.37796447300922725,0.0"
APolDescriptor,49.628652999999986
BCUTDescriptor,"11.988318305404688,15.996932108250999,-0.3781087773614649,0.25191524812205307,4.924798617935835,9.084298201311437"
BPolDescriptor,30.38734699999999
TPSADescriptor,67.60000000000001
ALOGPDescriptor,"1.1722000000000006,1.3740528400000014,86.65639999999999"
XLogPDescriptor,1.831
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,315.1582917
ChiPathDescriptor,"15.907566626119443,11.326499840494924,9.497078716034896,7.881564839405994,6.214115124881434,4.646690047705693,2.8135354184098627,1.9358986482104494,13.033021145835097,7.932050103594896,5.505895791391517,3.841479537487678,2.540600472936952,1.6228976774910702,0.7791965085926441,0.45699512613491855"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3402069087198859,0.38275700785488515,0.0,0.0,0.026352313834736494,0.10407087524847954,0.08208218463590679"
AtomCountDescriptor,44
BondCountDescriptor,25
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.9398264056274473,0.0,0.20118446353109126,0.0,0.41595354018540437,0.0,0.0328180119503279,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,8,1,6,1,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"47.10031707818635,2.047839872964624,18.12676849161766,8.641002706786072,9.485765784831592"
FractionalPSADescriptor,0.21449538781086117
WienerNumbersDescriptor,"1473.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.3527896300685818,3.352269771632009,3.9889995816931583,0.8432482306319528,1.0012218579138128,0.9291637834177748"
FractionalCSP3Descriptor,0.4117647058823529
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,9.474609375,5.5"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1610.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.4117647058823529
AutocorrelationDescriptorMass,"26.403348010452277,27.878921104679545,35.875468925305555,32.792091113794314,29.013098552268644"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5602694941739795,-0.23672140293717198,-0.18497670716581738,0.12697022138322758,0.10013772925625994"
EccentricConnectivityIndexDescriptor,579
AutocorrelationDescriptorPolarizability,"1271.2615360453206,1428.3834763192747,1820.6671776704643,1618.7554380902816,1376.5710432648411"
