DLiP-ID,J1008J
AATSC5c,0.0002510704250106677
AATSC5d,0.012546364292648923
AATSC5i,0.108376854281196
AATSC5m,-2.5341099851689584
AATSC5p,-0.0010253178389095234
AATSC5s,0.009859272885658132
AATSC5v,0.36373945962546855
AATSC6Z,0.0130540132149531
AATSC6c,-0.0014093089349359763
AATSC6d,-0.015128349561438804
AATSC6i,-0.04761042092636243
AATSC6m,-0.02615276634210365
AATSC6p,0.009361206850687618
AATSC6s,-0.12109164709834104
AATSC6v,-0.8332455933211214
AATSC7Z,-0.29143685994897056
AATSC7c,0.00021265198455937116
AATSC7d,-0.007989933941491036
AATSC7i,0.04449169772716841
AATSC7m,-1.3542857242564044
AATSC7p,0.003169150974000713
AATSC7s,-0.02546068619516156
AATSC7v,-0.9145582615054544
AATSC8Z,-0.18236575676022046
AATSC8c,-0.0008934931702340413
AATSC8d,0.032295271049596314
AATSC8i,0.1152924689257271
AATSC8m,-0.7170966531334101
AATSC8p,0.004054308560256844
AATSC8s,-0.0092598657580787
AATSC8v,1.8865697509730495
ATS0are,298.72829999999993
ATS1are,327.35400000000004
ATS2are,550.0698000000001
ATS3are,654.8570000000001
ATS4are,716.5467
ATS5are,814.0889
ATS6are,750.9789999999999
ATS7are,629.3480000000002
ATS8are,514.553
ATSC0dv,170.8540305010893
ATSC0pe,3.7826705882352916
ATSC0se,2.0262760392156856
ATSC1dv,77.5373147080183
ATSC1pe,0.2299795847750863
ATSC1se,0.011328684736637696
ATSC2dv,48.40424623008248
ATSC2pe,1.0081328719723177
ATSC2se,0.5019198319876942
ATSC3dv,-11.139006365073238
ATSC3pe,-0.6236626297577857
ATSC3se,-0.5468060838139208
ATSC4dv,-11.375496603870282
ATSC4pe,0.7759868512110739
ATSC4se,0.794054750865049
ATSC5dv,-10.64137724806698
ATSC5pe,-0.6931923875432524
ATSC5se,-0.5051811853133424
ATSC6dv,-44.53056516724336
ATSC6pe,-1.0893726643598611
ATSC6se,-0.6702987462514425
ATSC7dv,-18.147037464223164
ATSC7pe,-0.132728719723183
ATSC7se,0.06528579777008937
ATSC8dv,3.6039984621299457
ATSC8pe,-0.16352456747404875
ATSC8se,-0.16586216724336703
AXp-0dv,0.6369398487979028
AXp-1dv,0.3485898818239462
AXp-2dv,0.19051786402431614
AXp-3dv,0.11145607256790965
AXp-4dv,0.061562387511044744
AXp-5dv,0.03302007173304
AXp-6dv,0.018097282262850203
AXp-7dv,0.009520365222115466
BertzCT,874.8793952941388
ECIndex,571
ETA_eta,23.884953074153398
GATS1dv,0.5362136058277832
GATS1pe,0.7931278813346524
GATS1se,0.8032967433332838
GATS2dv,0.9665584982460349
GATS2pe,0.8512649647764272
GATS2se,0.8360180271188503
GATS3dv,1.1765561947955534
GATS3pe,1.1756171660559105
GATS3se,1.2663845769818631
GATS4dv,1.0470276198005661
GATS4pe,0.9151603131307788
GATS4se,0.9133546001871605
GATS5dv,1.0836845812427105
GATS5pe,1.258531875759318
GATS5se,1.408280714176748
GATS6dv,1.1511808800686567
GATS6pe,1.3151878717890353
GATS6se,1.4649930093962684
GATS7dv,1.0000266622770513
GATS7pe,0.954328167548208
GATS7se,0.8740566268974557
GATS8dv,0.8942006069725332
GATS8pe,0.9108790932712407
GATS8se,0.8592098782171745
LogEE_A,4.1821605570125495
LogEE_D,141.8225007579169
MATS1dv,0.4366966239258046
MATS1pe,0.05850393385197086
MATS1se,0.005379912207630717
MATS2dv,0.15877678976044243
MATS2pe,0.14936472274114215
MATS2se,0.13882399266980575
MATS3dv,-0.030504569607994695
MATS3pe,-0.0771427074639216
MATS3se,-0.12626366962767327
MATS4dv,-0.028296587692229164
MATS4pe,0.08718560183126164
MATS4se,0.16654851687841712
MATS5dv,-0.022852198463615678
MATS5pe,-0.06723735766912446
MATS5se,-0.09147531938468055
MATS6dv,-0.10304180186741616
MATS6pe,-0.11385665394226
MATS6se,-0.13078268941873078
MATS7dv,-0.04924453017590149
MATS7pe,-0.016268363720055145
MATS7se,0.014938176876897523
MATS8dv,0.011953278416770791
MATS8pe,-0.02449695774642053
MATS8se,-0.046384875317525
MAXaaCH,2.056742016250945
MAXaasC,1.1699883844977643
MAXaasN,2.003027837295514
MAXdssC,-0.06376002561518446
MAXsCH3,2.142503978188051
MAXssNH,3.052775415721844
MAXsssN,2.2798942848744437
MDEC-11,0.7788067954895634
MDEC-12,6.463010233604106
MDEC-13,5.842296560867442
MDEC-22,9.704125317529279
MDEC-23,15.874060444935772
MDEC-33,7.648887837185635
MDEN-23,0.447213595499958
MDEN-33,0.1111111111111111
MINaaCH,1.967704081632653
MINaasC,0.7467772633744858
MINaasN,2.003027837295514
MINdssC,-0.06376002561518446
MINsCH3,2.011129689147366
MINssNH,3.052775415721844
MINsssN,2.2798942848744437
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3035714285714284
SM1_Dzi,0.7619824469814525
SM1_Dzm,1.3021248169781947
SM1_Dzp,-2.2127017878501234
SM1_Dzv,-1.199389487616844
SddssSe,0
SpAD_Dt,429.970764000336
SpAbs_A,33.37310863175012
SpAbs_D,283.6450015158339
SpMAD_A,1.2835811012211584
SpMAD_D,10.90942313522438
SpMax_A,2.4762808828275493
SpMax_D,141.8225007579169
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,65.51
TpiPC10,8.353289111864436
VAdjMat,5.807354922057604
VE1_DzZ,5.012104736572916
VE1_Dzi,5.014667677744818
VE1_Dzm,5.012101073102323
VE1_Dzp,5.008695059870391
VE1_Dzv,5.010393095884254
VE2_DzZ,0.19277325909895832
VE2_Dzi,0.19287183375941608
VE2_Dzm,0.19277311819624318
VE2_Dzp,0.19264211768732273
VE2_Dzv,0.192707426764779
VE3_DzZ,2.5673673790043114
VE3_Dzi,2.5678785985915957
VE3_Dzm,2.5673666480794557
VE3_Dzp,2.566686859105027
VE3_Dzv,2.5670258192985544
VR1_DzZ,154.41185845242902
VR1_Dzi,154.37102685303282
VR1_Dzm,154.41221420579453
VR1_Dzp,154.78152234886258
VR1_Dzv,154.5853216549167
VR2_DzZ,5.938917632785731
VR2_Dzi,5.937347186655108
VR2_Dzm,5.938931315607482
VR2_Dzp,5.9531354749562535
VR2_Dzv,5.945589294419873
VR3_DzZ,5.995134883117253
VR3_Dzi,5.9948704150940735
VR3_Dzm,5.995137187039758
VR3_Dzp,5.9975260343871035
VR3_Dzv,5.996257632655933
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12623695396196966
Xch-6dv,0.2782220235267841
Xch-7dv,0.3821279875131249
Xpc-4dv,2.607229558690695
Xpc-5dv,3.5438402558810402
Xpc-6dv,4.409748964203806
Zagreb1,134.0
Zagreb2,159.0
fragCpx,134.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,28
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,2
AATS0are,5.857417647058822
AATS1are,6.176490566037737
AATS2are,6.044723076923078
AATS3are,6.0078623853211015
AATS4are,5.9712225
AATS5are,5.856754676258992
AATS6are,5.821542635658914
AATS7are,5.721345454545456
AATS8are,5.717255555555555
AATSC0dv,3.350079029433124
AATSC0pe,0.07417001153402532
AATSC0se,0.039730902729719325
AATSC1dv,1.4629682020380812
AATSC1pe,0.0043392374485865335
AATSC1se,0.00021374876861580556
AATSC2dv,0.5319147937371701
AATSC2pe,0.011078383208487008
AATSC2se,0.00551560254931532
AATSC3dv,-0.10219271894562604
AATSC3pe,-0.005721675502365007
AATSC3se,-0.005016569576274503
AATSC4dv,-0.09479580503225235
AATSC4pe,0.006466557093425616
AATSC4se,0.006617122923875408
AATSC5dv,-0.07655667084940274
AATSC5pe,-0.004986995593836348
AATSC5se,-0.0036343970166427516
AATSC6dv,-0.34519817959103377
AATSC6pe,-0.008444749336122954
AATSC6se,-0.005196114312026686
AATSC7dv,-0.16497306785657423
AATSC7pe,-0.0012066247247562091
AATSC7se,0.0005935072524553579
AATSC8dv,0.040044427356999396
AATSC8pe,-0.0018169396386005416
AATSC8se,-0.0018429129693707446
AETA_eta,0.9186520413135922
ATSC0are,3.7670745098039187
ATSC1are,0.16661668589004366
ATSC2are,0.8529082276047684
ATSC3are,-0.7569984621299476
ATSC4are,0.9638776239907741
ATSC5are,-0.6885834678969615
ATSC6are,-1.1724786620530554
ATSC7are,-0.0167293348712037
ATSC8are,-0.21343540945790102
BCUTZ-1h,16.004504158324522
BCUTZ-1l,5.698325733227377
BCUTc-1h,0.41549311720029436
BCUTc-1l,-0.43724837640286685
BCUTd-1h,3.281228219122371
BCUTd-1l,0.9778705542020937
BCUTi-1h,14.551264738293975
BCUTi-1l,10.311285522545422
BCUTm-1h,32.06224617484936
BCUTm-1l,11.710526432174115
BCUTp-1h,2.9365203175550842
BCUTp-1l,0.7518719441217214
BCUTs-1h,7.008270953259525
BCUTs-1l,0.6048027778920532
BCUTv-1h,24.440723409075293
BCUTv-1l,14.702709347691602
BalabanJ,1.539554653140291
Diameter,13
ETA_beta,32.75
GATS1are,0.8168217256862683
GATS2are,0.8943162751860197
GATS3are,1.2252529792131168
GATS4are,0.9057426369242684
GATS5are,1.2974497624980497
GATS6are,1.363965300223416
GATS7are,0.9301285725155498
GATS8are,0.900249131449241
HybRatio,0.2857142857142857
Lipinski,False
LogEE_Dt,214.985382000168
MATS1are,0.0425606829288149
MATS2are,0.12688984805850886
MATS3are,-0.09402307814055348
MATS4are,0.10874432908878186
MATS5are,-0.06706682657005751
MATS6are,-0.12304988247220038
MATS7are,-0.0020589791801446542
MATS8are,-0.03210627549611153
MAXssCH2,0.968066820205064
MINssCH2,0.968066820205064
NsssssAs,0
RotRatio,0.21428571428571427
SM1_Dzpe,0.7539014687882499
SM1_Dzse,0.7406398837148147
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,27.694948798762496
SMR_VSA6,23.30621114668196
SMR_VSA7,64.79593973109111
SMR_VSA8,0.0
SMR_VSA9,5.001081976687867
SpAD_DzZ,217.1783562913646
SpAD_Dzi,212.12997715823388
SpAD_Dzm,217.21625257287872
SpAD_Dzp,296.79532326379285
SpAD_Dzv,273.7824716989536
SpAbs_Dt,429.970764000336
SpDiam_A,4.811637699953902
SpDiam_D,214.53310280556806
SpMAD_Dt,16.537337076935998
SpMax_Dt,214.985382000168
SsssssAs,0
VE1_Dzpe,5.013802405542165
VE1_Dzse,5.013600565514635
VE2_Dzpe,0.19283855405931405
VE2_Dzse,0.19283079098133213
VE3_Dzpe,2.5677060354393673
VE3_Dzse,2.5676657777518805
VMcGowan,291.93000000000046
VR1_Dzpe,154.35981122554995
VR1_Dzse,154.36140961479154
VR2_Dzpe,5.936915816367305
VR2_Dzse,5.936977292876597
VR3_Dzpe,5.994797758746832
VR3_Dzse,5.994808113650439
mZagreb1,9.0
mZagreb2,5.916666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07386420607458664
AATSC1are,0.0031437110545291256
AATSC2are,0.009372617885766685
AATSC3are,-0.006944940019540804
AATSC4are,0.00803231353325645
AATSC5are,-0.004953837898539291
AATSC6are,-0.009088981876380275
AATSC7are,-0.0001520848624654882
AATSC8are,-0.0023715045495322335
AETA_beta,1.2596153846153846
BCUTdv-1h,6.0219554821009655
BCUTdv-1l,0.6531440764395908
BCUTpe-1h,3.4890271509745583
BCUTpe-1l,2.2464099692897177
BCUTse-1h,3.7019521138425646
BCUTse-1l,2.4421262063425777
ETA_alpha,12.866666666666669
ETA_dBeta,0.25
ETA_eta_B,0.3689697068647675
ETA_eta_F,22.663518303469022
ETA_eta_L,6.266540165873015
ETA_eta_R,46.54847137762242
ETA_psi_1,0.6296900489396415
LabuteASA,158.6308994642776
LogEE_DzZ,108.42321309194706
LogEE_Dzi,106.09429559630853
LogEE_Dzm,108.44160577664029
LogEE_Dzp,147.99212728361871
LogEE_Dzv,136.75284475475178
PEOE_VSA1,14.783797982648164
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,69.65660270122915
PEOE_VSA8,41.735119698119725
PEOE_VSA9,5.563451491696996
SM1_Dzare,0.8181273791088497
SpAD_Dzpe,218.72589900263287
SpAD_Dzse,220.80798542557773
SpAbs_DzZ,216.0753343133427
SpAbs_Dzi,211.4266087456357
SpAbs_Dzm,216.11445465082033
SpAbs_Dzp,298.2521436308655
SpAbs_Dzv,274.7050789971204
SpDiam_Dt,313.10644569331146
SpMAD_DzZ,8.353013703514023
SpMAD_Dzi,8.158845275316688
SpMAD_Dzm,8.354471252803027
SpMAD_Dzp,11.41520474091511
SpMAD_Dzv,10.53009506534437
SpMax_DzZ,108.42321309194706
SpMax_Dzi,106.09429559630853
SpMax_Dzm,108.44160577664029
SpMax_Dzp,147.99212728361871
SpMax_Dzv,136.75284475475178
VE1_Dzare,5.013932897542596
VE2_Dzare,0.19284357298240756
VE3_Dzare,2.567732061654957
VR1_Dzare,154.35608726871524
VR2_Dzare,5.936772587258279
VR3_Dzare,5.994773633284859
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49487179487179495
AETA_dBeta,0.009615384615384616
AETA_eta_B,0.014191142571721826
AETA_eta_F,0.8716737809026547
AETA_eta_L,0.24102077561050056
AETA_eta_R,1.7903258222162468
BCUTare-1h,3.543800193328834
BCUTare-1l,2.1968721774864775
ETA_beta_s,16.25
ETA_dPsi_A,0.08430995106035843
ETA_dPsi_B,0.0
ETA_eta_BR,0.6269697068647675
ETA_eta_FL,6.2787036896353134
ETA_eta_RL,12.545243855508328
LogEE_Dzpe,109.39194571165444
LogEE_Dzse,110.43247886216253
PEOE_VSA10,5.001081976687867
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,23.563792188968012
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,34.646061760548356
SlogP_VSA6,48.791889553995816
SlogP_VSA7,0.0
SlogP_VSA8,5.001081976687867
SlogP_VSA9,0.0
SpAD_Dzare,216.09950418969788
SpAbs_Dzpe,218.0299899545206
SpAbs_Dzse,220.12431784061022
SpDiam_DzZ,166.7909202691137
SpDiam_Dzi,161.0377149539296
SpDiam_Dzm,166.82070273492062
SpDiam_Dzp,227.17951963328017
SpDiam_Dzv,209.24540765978392
SpMAD_Dzpe,8.412534577024342
SpMAD_Dzse,8.492614824060682
SpMax_Dzpe,109.39194571165444
SpMax_Dzse,110.43247886216253
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.625
AETA_eta_BR,0.02411421949479875
AETA_eta_FL,0.24148860344751205
AETA_eta_RL,0.4825093790580126
DetourIndex,2710
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,0.0
EState_VSA4,39.78203124029187
EState_VSA5,5.687386274683562
EState_VSA6,11.336785877934737
EState_VSA7,48.14999226455456
EState_VSA8,43.1206440708519
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.1813471502590673
ETA_shape_x,0.0
ETA_shape_y,0.33419689119170976
GhoseFilter,True
LogEE_Dzare,108.081218532507
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,215.34430968590522
SpDiam_Dzpe,166.4738038385957
SpDiam_Dzse,168.24974911765392
SpMAD_Dzare,8.311519391911457
SpMax_Dzare,108.081218532507
TopoPSA(NO),37.27
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.003027837295514
VSA_EState9,50.351601147269434
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6346153846153846
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0051282051282050415
FilterItLogS,-5.518215998989795
SpDiam_Dzare,164.34726044262106
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5477124183006538
ETA_epsilon_2,0.7858974358974355
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.4943589743589746
ETA_epsilon_5,0.7679012345679008
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.107171877760113
ETA_dEpsilon_B,0.05335344394167918
ETA_dEpsilon_C,-0.05381843381843382
ETA_dEpsilon_D,0.017996201329534722
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6923076923076923
MDEDescriptor,"0.7788067954895634,6.463010233604106,5.842296560867442,0.0,9.704125317529279,15.874060444935772,0.0,7.648887837185635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447213595499958,0.1111111111111111"
APolDescriptor,60.63182499999998
BCUTDescriptor,"11.850000000000012,31.972072283343458,-0.27581793174870095,0.23778797160857373,5.720380859375005,12.710533679925932"
BPolDescriptor,35.188174999999994
TPSADescriptor,65.51
ALOGPDescriptor,"5.3694,28.830456359999996,109.71009999999998"
XLogPDescriptor,4.093999999999999
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,367.17183362000003
ChiPathDescriptor,"18.681433796945203,12.545243855508332,10.928212464908658,9.617374981614507,7.936412570857759,5.459644704321411,3.7256302010165827,2.633082059912706,16.56043606874547,9.760516691070492,7.430196696948329,5.907171846099212,4.186242350751044,2.476505379978,1.4477825810280165,0.8092310438798146"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4145233492556467,0.6418623859166752,0.0,0.0,0.12623695396196963,0.27822202352678416,0.38212798751312493"
AtomCountDescriptor,51
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.6151726303519043,0.0,0.47553584976971325,0.0,1.0258558242404805,0.0,0.31424487392877753,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,9,2,6,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"52.45218280312333,2.0173916462739743,15.397106592032383,2.575395641772733,9.759158857937654"
FractionalPSADescriptor,0.1784178251205368
WienerNumbersDescriptor,"1779.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.299425440477209,7.0056583426982275,9.147275932537495,2.6072295586906953,3.543840255881041,3.967351256585723"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,8,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,4.7162691349234604"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2159.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"33.982162977820394,33.001117851682096,48.67018379068472,49.17105414823361,51.248326537736375"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.3048946423449646,-0.17464823852474343,0.0393843425356585,-0.08403939341543305,0.11181353104207481"
EccentricConnectivityIndexDescriptor,571
AutocorrelationDescriptorPolarizability,"2089.1387162151677,2455.5817318926893,3452.0664585293453,3318.954638288386,3061.179699811979"
