DLiP-ID,C000DY
AATSC5p,0.0004943730388355857
AATSC5s,-0.5445309473286993
AATSC5v,4.406481268647241
AATSC6Z,0.07483552631578948
AATSC6c,0.004317756210572319
AATSC6d,0.03945540935672516
AATSC6i,0.3519494328682968
AATSC6m,0.23242829484192354
AATSC6p,0.029754876229335356
AATSC6s,0.5538693990800655
AATSC6v,1.7800898949569883
AATSC7Z,0.008441091954022989
AATSC7c,-0.0012011576403708236
AATSC7d,-0.021252394636015314
AATSC7i,0.10510107540691606
AATSC7m,-0.13947813761673797
AATSC7p,0.01428726174871676
AATSC7s,-0.05406964916077703
AATSC7v,-1.9040276022495408
AATSC8Z,-0.3003862359550562
AATSC8c,0.0018441373920377044
AATSC8d,-0.06895677278401997
AATSC8i,-0.34740004520224793
AATSC8m,-1.0318414327354493
AATSC8p,-0.04496740738574982
AATSC8s,0.03959510276037951
AATSC8v,-2.356143853448766
ATS0are,316.6734
ATS1are,326.15380000000005
ATS2are,529.3230000000001
ATS3are,658.053
ATS4are,722.476
ATS5are,706.0308
ATS6are,629.3309
ATS7are,550.4799999999999
ATS8are,553.6220000000001
ATSC0dv,209.99074074074073
ATSC0pe,7.438647916666664
ATSC0se,5.5214533124999985
ATSC1dv,7.018904320987649
ATSC1pe,-0.5903874131944431
ATSC1se,-0.12193299218750024
ATSC2dv,22.871913580246904
ATSC2pe,2.308461805555557
ATSC2se,1.8457220624999993
ATSC3dv,-41.008101851851855
ATSC3pe,-1.5500664062499996
ATSC3se,-1.5851477890624996
ATSC4dv,-26.358410493827165
ATSC4pe,-2.4287431423611094
ATSC4se,-2.1479581953125004
ATSC5dv,-5.261381172839499
ATSC5pe,-2.276475477430556
ATSC5se,-2.1742821679687503
ATSC6dv,-8.643711419753089
ATSC6pe,2.1158322482638914
ATSC6se,2.3543954023437488
ATSC7dv,-1.747106481481481
ATSC7pe,0.2746069010416665
ATSC7se,0.5854152460937505
ATSC8dv,34.45698302469136
ATSC8pe,0.556169487847219
ATSC8se,-0.4768993085937492
AXp-0dv,0.5547134383162126
AXp-1dv,0.31840803358070896
AXp-2dv,0.1744243300499649
AXp-3dv,0.098810722770567
AXp-4dv,0.05521760429725818
AXp-5dv,0.030855187547265482
AXp-6dv,0.01769927910960526
AXp-7dv,0.010397502247447829
BertzCT,1190.1282817517902
ECIndex,776
ETA_eta,19.803814595844422
GATS1dv,0.6605158957625997
GATS1pe,0.7050523238570182
GATS1se,0.681416979743773
GATS2dv,0.7741974954804004
GATS2pe,0.6182192048230092
GATS2se,0.634409602281682
GATS3dv,0.9779298288388066
GATS3pe,0.9356643867472293
GATS3se,0.9743022245464362
GATS4dv,1.0374820117930486
GATS4pe,1.1766897703921992
GATS4se,1.2083064975905045
GATS5dv,1.0749491001455898
GATS5pe,1.2345568158512499
GATS5se,1.2835176765076568
GATS6dv,1.0660871058549413
GATS6pe,0.963728337432337
GATS6se,0.9214771797123277
GATS7dv,0.8845582499988597
GATS7pe,0.80171178834477
GATS7se,0.7516489908461628
GATS8dv,0.8358997657091077
GATS8pe,0.8057851795567926
GATS8se,0.8742782062150797
LogEE_A,4.315732911520325
LogEE_D,187.2677793139424
MATS1dv,0.0320878345606067
MATS1pe,-0.07619286771145391
MATS1se,-0.02120015616812304
MATS2dv,0.06535120596146211
MATS2pe,0.18620011309178905
MATS2se,0.2005691572167939
MATS3dv,-0.09189895809287163
MATS3pe,-0.09806123678357305
MATS3se,-0.13510064443477882
MATS4dv,-0.05477313814542088
MATS4pe,-0.14247417020764883
MATS4se,-0.1697543736794273
MATS5dv,-0.011033526954370333
MATS5pe,-0.13476704706889758
MATS5se,-0.17341123820636606
MATS6dv,-0.02079781666786571
MATS6pe,0.14371591387435742
MATS6se,0.2154485764151886
MATS7dv,-0.00459030152457613
MATS7pe,0.02036757989414538
MATS7se,0.05849686734678136
MATS8dv,0.08849695629922451
MATS8pe,0.04032407247603241
MATS8se,-0.04658268519747873
MAXaaCH,1.6127157331815867
MAXaasC,0.5817208754839183
MAXdssC,-0.6340764122708566
MAXsCH3,1.5045453678390102
MAXssNH,2.5002886751811784
MDEC-12,1.5076204450069615
MDEC-13,0.9561132176861664
MDEC-22,12.89770269603652
MDEC-23,21.569684921750955
MDEC-33,6.521625812440401
MDEN-22,0.16666666666666669
MDEO-11,1.6925187973291358
MDEO-12,0.4810782779056077
MINaaCH,1.2128675359032504
MINaasC,-0.11343723754934065
MINdssC,-1.1889628953935645
MINsCH3,1.5045453678390102
MINssNH,2.4329952441771523
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.4107142857142856
SM1_Dzi,1.4024037909153106
SM1_Dzm,2.405952533989476
SM1_Dzp,-7.105991291364065
SM1_Dzv,-2.875037249663544
SddssSe,0
SpAD_Dt,581.4220492865277
SpAbs_A,37.83048362202138
SpAbs_D,374.53555862788494
SpMAD_A,1.261016120734046
SpMAD_D,12.484518620929496
SpMax_A,2.407079314868424
SpMax_D,187.2677793139424
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,130.18
TpiPC10,8.446884722767864
VAdjMat,6.0
VE1_DzZ,5.379622754231412
VE1_Dzi,5.392328656974797
VE1_Dzm,5.379593630939046
VE1_Dzp,5.354585009787478
VE1_Dzv,5.3787800361127385
VE2_DzZ,0.1793207584743804
VE2_Dzi,0.17974428856582658
VE2_Dzm,0.1793197876979682
VE2_Dzp,0.17848616699291592
VE2_Dzv,0.1792926678704246
VE3_DzZ,2.781230540351942
VE3_Dzi,2.783589613123616
VE3_Dzm,2.7812251267063153
VE3_Dzp,2.7765654937268582
VE3_Dzv,2.781073878041222
VR1_DzZ,188.23973034728627
VR1_Dzi,187.37114168672298
VR1_Dzm,188.24296683227828
VR1_Dzp,191.26298407778484
VR1_Dzv,188.83497463606585
VR2_DzZ,6.274657678242876
VR2_Dzi,6.245704722890766
VR2_Dzm,6.2747655610759425
VR2_Dzp,6.375432802592828
VR2_Dzv,6.294499154535528
VR3_DzZ,6.336328600591961
VR3_Dzi,6.3317036534804565
VR3_Dzm,6.336345793865471
VR3_Dzp,6.352261649673089
VR3_Dzv,6.339485772236461
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08333333333333333
Xch-7dv,0.100916476718207
Xpc-4dv,2.0518343654159654
Xpc-5dv,2.484481035748338
Xpc-6dv,3.0001809260659553
Zagreb1,154.0
Zagreb2,178.0
fragCpx,154.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,32
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.5973625
AATS1are,6.5230760000000005
AATS2are,6.6165375000000015
AATS3are,6.4515
AATS4are,6.567963636363636
AATS5are,6.477346788990825
AATS6are,6.6245357894736845
AATS7are,6.327356321839079
AATS8are,6.2204719101123604
AATSC0dv,4.374807098765432
AATSC0pe,0.15497183159722216
AATSC0se,0.11503027734374997
AATSC1dv,0.14037808641975297
AATSC1pe,-0.011807748263888862
AATSC1se,-0.002438659843750005
AATSC2dv,0.2858989197530863
AATSC2pe,0.02885577256944446
AATSC2se,0.02307152578124999
AATSC3dv,-0.40204021423384173
AATSC3pe,-0.015196729473039211
AATSC3se,-0.015540664598651957
AATSC4dv,-0.23962191358024695
AATSC4pe,-0.022079483112373722
AATSC4se,-0.019526892684659094
AATSC5dv,-0.048269552044399075
AATSC5pe,-0.02088509612321611
AATSC5se,-0.019947542825401378
AATSC6dv,-0.09098643599740093
AATSC6pe,0.022271918402777802
AATSC6se,0.02478310949835525
AATSC7dv,-0.020081683695189437
AATSC7pe,0.003156401161398466
AATSC7se,0.006728910874640811
AATSC8dv,0.3871571126369816
AATSC8pe,0.006249095369069876
AATSC8se,-0.005358419197682575
AETA_eta,0.6601271531948141
ATSC0are,8.214599999999997
ATSC1are,-0.937249999999999
ATSC2are,2.828850000000001
ATSC3are,-1.832849999999999
ATSC4are,-2.6607499999999966
ATSC5are,-2.8946249999999987
ATSC6are,2.7929750000000024
ATSC7are,0.4737249999999992
ATSC8are,0.3709249999999965
BCUTZ-1h,16.0131234924631
BCUTZ-1l,5.692952448499362
BCUTc-1h,0.46837459206210263
BCUTc-1l,-0.5293449681444331
BCUTd-1h,4.043826402970134
BCUTd-1l,0.9706283165661476
BCUTi-1h,14.541183967927235
BCUTi-1l,10.31976681361386
BCUTm-1h,32.066544316466945
BCUTm-1l,11.704909687961868
BCUTp-1h,2.9545875462389573
BCUTp-1l,0.7414033722851502
BCUTs-1h,7.015036197413485
BCUTs-1l,0.2989386227081305
BCUTv-1h,24.441832890255867
BCUTv-1l,14.699965989529804
BalabanJ,1.5177833857877316
Diameter,16
ETA_beta,44.0
GATS1are,0.7538789472402795
GATS2are,0.6137224423587271
GATS3are,0.9478203084608323
GATS4are,1.1862167803223973
GATS5are,1.2591045100500187
GATS6are,0.9476102241580139
GATS7are,0.7847393804862717
GATS8are,0.8093958222370309
HybRatio,0.047619047619047616
Lipinski,True
LogEE_Dt,290.7110246432638
MATS1are,-0.1095318092177342
MATS2are,0.2066211379738516
MATS3are,-0.10499813101780041
MATS4are,-0.14134036294579705
MATS5are,-0.15517459738835995
MATS6are,0.17179015027159622
MATS7are,0.03181719344111447
MATS8are,0.024352912887084625
MAXddssS,-3.9483120617073975
MINddssS,-3.9483120617073975
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.886321909424725
SM1_Dzse,1.8428508916974202
SMR_VSA1,27.850261701113332
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,17.148681009735952
SMR_VSA7,83.92330780493333
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,257.53165253379336
SpAD_Dzi,287.6454398026765
SpAD_Dzm,257.5631088980997
SpAD_Dzp,366.8143752354407
SpAD_Dzv,345.66839101807795
SpAbs_Dt,581.4220492865279
SpDiam_A,4.81415862973685
SpDiam_D,282.7326033103252
SpMAD_Dt,19.38073497621759
SpMax_Dt,290.7110246432638
SsssssAs,0
VE1_Dzpe,5.393570764343989
VE1_Dzse,5.392409869050537
VE2_Dzpe,0.17978569214479964
VE2_Dzse,0.1797469956350179
VE3_Dzpe,2.783819933716487
VE3_Dzse,2.7836046736789637
VMcGowan,298.40000000000066
VR1_Dzpe,187.05038625804295
VR1_Dzse,187.14963452851134
VR2_Dzpe,6.235012875268098
VR2_Dzse,6.238321150950378
VR3_Dzpe,6.3299903144590255
VR3_Dzse,6.330520770190092
mZagreb1,10.70138888888889
mZagreb2,6.625
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17113749999999994
AATSC1are,-0.01874499999999998
AATSC2are,0.035360625000000014
AATSC3are,-0.017969117647058813
AATSC4are,-0.024188636363636332
AATSC5are,-0.026556192660550447
AATSC6are,0.029399736842105288
AATSC7are,0.005445114942528726
AATSC8are,0.004167696629213444
AETA_beta,1.4666666666666666
BCUTdv-1h,6.024364293142608
BCUTdv-1l,0.644233247415112
BCUTpe-1h,3.5372364201599473
BCUTpe-1l,2.237206955333388
BCUTse-1h,3.768450301357878
BCUTse-1l,2.435716013136905
ETA_alpha,14.133333333333335
ETA_dBeta,7.0
ETA_eta_B,0.6173513819354994
ETA_eta_F,37.92941773324601
ETA_eta_L,5.272373017014799
ETA_eta_R,57.733232329090434
ETA_psi_1,0.5300000000000004
LabuteASA,172.73174131623645
LogEE_DzZ,128.46571589450016
LogEE_Dzi,143.86946669436878
LogEE_Dzm,128.48095122783207
LogEE_Dzp,181.54122872919243
LogEE_Dzv,172.16335348411744
PEOE_VSA1,15.160178952647085
PEOE_VSA2,9.51663204852391
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.59730361615449
PEOE_VSA8,11.250837766380558
PEOE_VSA9,23.256118783175864
SM1_Dzare,2.0610310552372813
SpAD_Dzpe,286.87786915981263
SpAD_Dzse,286.14190466285936
SpAbs_DzZ,255.44236681950764
SpAbs_Dzi,286.33652959782216
SpAbs_Dzm,255.47795003530888
SpAbs_Dzp,370.18844874974894
SpAbs_Dzv,347.2017442178985
SpDiam_Dt,429.6411091724606
SpMAD_DzZ,8.584388417793113
SpMAD_Dzi,9.588181326755883
SpMAD_Dzm,8.58543696326999
SpMAD_Dzp,12.227145841181358
SpMAD_Dzv,11.5222797006026
SpMax_DzZ,128.46571589450016
SpMax_Dzi,143.86946669436878
SpMax_Dzm,128.48095122783207
SpMax_Dzp,181.54122872919243
SpMax_Dzv,172.16335348411744
VE1_Dzare,5.394675188777381
VE2_Dzare,0.17982250629257937
VE3_Dzare,2.7840246795930734
VR1_Dzare,186.92844819171407
VR2_Dzare,6.230948273057136
VR3_Dzare,6.329338202310329
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47111111111111115
AETA_dBeta,0.23333333333333334
AETA_eta_B,0.02057837939784998
AETA_eta_F,1.2643139244415338
AETA_eta_L,0.17574576723382665
AETA_eta_R,1.9244410776363479
BCUTare-1h,3.581309215200461
BCUTare-1l,2.1839617883856186
ETA_beta_s,18.5
ETA_dPsi_A,0.1839999999999996
ETA_dPsi_B,0.0
ETA_eta_BR,0.8753513819354994
ETA_eta_FL,9.024489163422796
ETA_eta_RL,14.296862180437596
LogEE_Dzpe,143.50181197688713
LogEE_Dzse,143.13238069448624
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,15.930470882759089
SlogP_VSA1,14.775746422258468
SlogP_VSA2,32.51060693775053
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,77.6918882970571
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,285.5061106493275
SpAbs_Dzpe,285.11730204434946
SpAbs_Dzse,284.421910497275
SpDiam_DzZ,195.34839360682463
SpDiam_Dzi,220.2429730162903
SpDiam_Dzm,195.36891231358138
SpDiam_Dzp,272.88108454428396
SpDiam_Dzv,262.2098531035481
SpMAD_Dzpe,9.56259563866042
SpMAD_Dzse,9.53806348876198
SpMax_Dzpe,143.50181197688713
SpMax_Dzse,143.13238069448624
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6166666666666667
AETA_eta_BR,0.029178379397849983
AETA_eta_FL,0.30081630544742655
AETA_eta_RL,0.4765620726812532
DetourIndex,4221
EState_VSA1,21.899776170710936
EState_VSA2,21.709772733595326
EState_VSA3,11.436898107967467
EState_VSA4,0.0
EState_VSA5,49.5743670205088
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,10.038883468458419
EState_VSA9,4.736862953800049
ETA_beta_ns,25.5
ETA_shape_p,0.1533018867924528
ETA_shape_x,0.05896226415094339
ETA_shape_y,0.2830188679245283
GhoseFilter,True
LogEE_Dzare,142.82175635983836
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,283.5824816644394
SpDiam_Dzpe,220.1110552036852
SpDiam_Dzse,219.35661278196903
SpMAD_Dzare,9.516870354977584
SpMax_Dzare,142.82175635983836
TopoPSA(NO),121.8
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.361658069130108
VSA_EState9,61.33665399257729
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.85
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028888888888888846
FilterItLogS,-4.992217541865097
SpDiam_Dzare,219.25019274930156
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6680555555555555
ETA_epsilon_2,0.8888888888888885
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.5676767676767669
ETA_epsilon_5,0.8353535353535351
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.2285206718346257
ETA_dEpsilon_B,0.10037878787878862
ETA_dEpsilon_C,-0.1281418839558371
ETA_dEpsilon_D,0.053535353535353436
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7333333333333333
MDEDescriptor,"0.0,1.5076204450069615,0.9561132176861664,0.0,12.89770269603652,21.569684921750955,0.0,6.521625812440401,0.0,0.0,1.6925187973291358,0.4810782779056077,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0"
APolDescriptor,58.87427399999997
BCUTDescriptor,"11.850000000000026,31.97207254134957,-0.3487948898870485,0.2923350631334155,4.3858985301489355,12.085084288236601"
BPolDescriptor,31.305725999999996
TPSADescriptor,130.17999999999998
ALOGPDescriptor,"3.380599999999999,11.428456359999993,107.27770000000001"
XLogPDescriptor,3.6449999999999996
VAdjMaDescriptor,6.0
WeightDescriptor,426.08855744
ChiPathDescriptor,"21.72540387131522,14.296862180437596,13.276708374602414,10.481839381486504,8.285375733999057,6.54983658579883,4.163678698020301,2.8222091829064038,16.02864833945689,9.075990057217112,6.586505283708243,4.498529189660916,2.9262256053181717,1.923508868039084,0.9732152708258321,0.5658325051901666"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.3146684068282412,0.0,0.0,0.0,0.08333333333333333,0.08389550977294355"
AtomCountDescriptor,48
BondCountDescriptor,32
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.641514363963356,0.20412414523193154,0.6704369879590275,0.10206207261596577,0.8046388337614754,0.025499585890087693,0.10966020900207997,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,16,2,0,0,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"60.356545235934504,2.011884841197817,24.798065931999915,15.19023131429611,6.116834352672963"
FractionalPSADescriptor,0.3055233418661598
WienerNumbersDescriptor,"2709.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.27024949604845,7.507464185488705,10.008910736464134,1.464837406719577,1.7181310773688923,1.842575383324341"
FractionalCSP3Descriptor,0.047619047619047616
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.638671875,11.227654320987654,6.75"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1630.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.047619047619047616
AutocorrelationDescriptorMass,"41.494527854248645,43.05504506408379,56.54041391495129,60.15615787382436,58.42871922268141"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6870225508557306,-0.3813871133245791,0.11615703386200629,-0.05082578965755677,0.09831851209732367"
EccentricConnectivityIndexDescriptor,776
AutocorrelationDescriptorPolarizability,"2137.4685057777237,2480.4396091191043,3443.843832898179,3480.2879780755106,3142.9352935699353"
