DLiP-ID,T000KF
AATSC3s,-0.11325849275836306
AATSC3v,-0.7951167367772606
AATSC4Z,0.3070596828943411
AATSC4c,-0.00628615782270265
AATSC4d,-0.020676320199372662
AATSC4i,0.12227391293765637
AATSC4m,1.922954921204829
AATSC4p,0.025857487482256997
AATSC4s,-0.2720476464478637
AATSC4v,3.5921351629451754
AATSC5Z,1.30580392229383
AATSC5c,0.004869122906030106
AATSC5d,-0.01116956847370807
AATSC5i,-0.1877122690032325
AATSC5m,6.211554146951949
AATSC5p,-0.038155218597995706
AATSC5s,0.15100621338962364
AATSC5v,2.6406354273127506
AATSC6Z,-2.2802786651112585
AATSC6c,0.000510355989950001
AATSC6d,-0.08628152153767321
AATSC6i,-0.004656736493236185
AATSC6m,-10.433980478723983
AATSC6p,-0.039296936418055685
AATSC6s,-0.08263200102178384
AATSC6v,-4.649983231722427
AATSC7Z,1.9326672232077624
AATSC7c,-0.003099890444132224
AATSC7d,-0.0814984869038923
AATSC7i,0.12913253613164813
AATSC7m,8.16701057579829
AATSC7p,0.10294897516694383
AATSC7s,-0.6544631259554515
AATSC7v,-1.4617071698738975
AATSC8Z,-5.984022843482301
AATSC8c,0.0005383553116416466
AATSC8d,-0.11505412045952587
AATSC8i,-0.35123927047908127
AATSC8m,-25.712648441795608
AATSC8p,-0.14485086217672416
AATSC8s,-0.03897535516932694
AATSC8v,-10.9571561375828
ATS0are,236.72350000000003
ATS1are,242.625
ATS2are,397.3492
ATS3are,492.87500000000006
ATS4are,537.7276999999999
ATS5are,511.1441999999999
ATS6are,426.33430000000004
ATS7are,361.9414
ATS8are,336.5361000000001
ATSC0dv,144.3156489823156
ATSC0pe,4.955627027027026
ATSC0se,3.8914403243243227
ATSC1dv,38.95309724138553
ATSC1pe,-0.30732235208181136
ATSC1se,-0.3282530087655225
ATSC2dv,56.466881295710124
ATSC2pe,1.6473377647918184
ATSC2se,1.0525050693937175
ATSC3dv,4.8027126225324555
ATSC3pe,-0.19033535427319206
ATSC3se,-0.380378737764792
ATSC4dv,-13.759507255002749
ATSC4pe,-1.4624674945215488
ATSC4se,-1.2692684477720957
ATSC5dv,-1.990269548828098
ATSC5pe,0.9743666179693212
ATSC5se,0.9855704426588754
ATSC6dv,-52.95863430998566
ATSC6pe,-0.6294138056975892
ATSC6se,-0.6036136143170185
ATSC7dv,-92.67627086546005
ATSC7pe,-3.177211176040903
ATSC7se,-1.948284328707084
ATSC8dv,-10.601673745817891
ATSC8pe,0.44959766252739153
ATSC8se,0.07142508546384219
AXp-0dv,0.6855795888532916
AXp-1dv,0.4064542456285177
AXp-2dv,0.2388016453171241
AXp-3dv,0.12892356898831067
AXp-4dv,0.07535292709375638
AXp-5dv,0.04485223011565044
AXp-6dv,0.02830843971964558
AXp-7dv,0.01746527427269496
BertzCT,723.9158696143711
ECIndex,476
ETA_eta,24.723176920842608
GATS1dv,0.551382334322978
GATS1pe,0.6550352777987797
GATS1se,0.7027683794691518
GATS2dv,0.6658195704978007
GATS2pe,0.500498867400375
GATS2se,0.5205909387240373
GATS3dv,0.9319947313399551
GATS3pe,0.9036673738994117
GATS3se,0.9339799477460312
GATS4dv,1.0872681169926093
GATS4pe,1.1702077072284163
GATS4se,1.174914780103955
GATS5dv,1.1352478939292991
GATS5pe,1.082608215345079
GATS5se,1.0585362721429996
GATS6dv,1.2764768756687301
GATS6pe,1.0691780741967314
GATS6se,1.067166475805453
GATS7dv,1.5108526627379202
GATS7pe,1.554505607057661
GATS7se,1.4772028072733407
GATS8dv,0.9891617170983853
GATS8pe,0.8699730215105038
GATS8se,0.9111403198592843
LogEE_A,4.083191685328292
LogEE_D,119.12708404220595
MATS1dv,0.26281291046739474
MATS1pe,-0.0603828577356407
MATS1se,-0.0821327696315736
MATS2dv,0.22979551593191852
MATS2pe,0.19522939858218016
MATS2se,0.15884552925920198
MATS3dv,0.015786297950574762
MATS3pe,-0.018219144206146697
MATS3se,-0.04636742513722021
MATS4dv,-0.041502308391785495
MATS4pe,-0.12846073648064124
MATS4se,-0.1419795867295328
MATS5dv,-0.006459116301086413
MATS5pe,0.09208701943290397
MATS5se,0.11861836358771871
MATS6dv,-0.20265170952278388
MATS6pe,-0.07013980806543628
MATS6se,-0.08565950749755741
MATS7dv,-0.4242958857153428
MATS7pe,-0.42360508595431523
MATS7se,-0.33079250388698855
MATS8dv,-0.04941969298313836
MATS8pe,0.061032964685814595
MATS8se,0.012347511189637953
MAXaaCH,1.6940632873519779
MAXaasC,0.6227364942890741
MAXdsCH,1.6026224332325523
MAXdssC,0.3468740551776268
MAXsCH3,1.8806050262444909
MAXsssN,1.1748113329694019
MDEC-12,0.9641549066953737
MDEC-13,1.1510871360608785
MDEC-22,3.7832472382800955
MDEC-23,14.068351609739443
MDEC-33,8.529910344676662
MDEO-11,0.814325284978472
MINaaCH,1.5775925045306358
MINaasC,0.40734808596686345
MINdsCH,1.6026224332325523
MINdssC,-1.063772836388577
MINsCH3,1.8806050262444909
MINsssN,1.1748113329694019
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,4.061974789915967
SM1_Dzi,0.7472724824740535
SM1_Dzm,4.088742557632796
SM1_Dzp,-2.0247609098389447
SM1_Dzv,-0.8769941774278831
SddssSe,0
SpAD_Dt,346.7604169464421
SpAbs_A,29.435804725459597
SpAbs_D,238.2541680844119
SpMAD_A,1.2264918635608166
SpMAD_D,9.927257003517163
SpMax_A,2.4628721288456443
SpMax_D,119.12708404220595
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,140.3
TpiPC10,7.9175705063658945
VAdjMat,5.643856189774724
VE1_DzZ,4.815166850938974
VE1_Dzi,4.80466448203844
VE1_Dzm,4.815293005195617
VE1_Dzp,4.81533033293068
VE1_Dzv,4.817438443900329
VE2_DzZ,0.20063195212245724
VE2_Dzi,0.20019435341826833
VE2_Dzm,0.20063720854981737
VE2_Dzp,0.20063876387211166
VE2_Dzv,0.20072660182918037
VE3_DzZ,2.4472394343273853
VE3_Dzi,2.4450559504991145
VE3_Dzm,2.447265633337305
VE3_Dzp,2.447273385220803
VE3_Dzv,2.4477110809762275
VR1_DzZ,133.29150907626666
VR1_Dzi,134.65557513443153
VR1_Dzm,133.26974376246662
VR1_Dzp,133.88853380657233
VR1_Dzv,133.69344570228648
VR2_DzZ,5.553812878177777
VR2_Dzi,5.610648963934647
VR2_Dzm,5.552905990102776
VR2_Dzp,5.57868890860718
VR2_Dzv,5.57056023759527
VR3_DzZ,5.768007264657306
VR3_Dzi,5.778188960391802
VR3_Dzm,5.767843960248907
VR3_Dzp,5.7724763538718245
VR3_Dzv,5.771018197838966
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.21491660159543338
Xch-7dv,0.32207655986577455
Xpc-4dv,2.2847136586475214
Xpc-5dv,3.428883619496381
Xpc-6dv,4.699527582936975
Zagreb1,120.0
Zagreb2,140.0
fragCpx,73.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,25
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.397932432432433
AATS1are,6.384868421052632
AATS2are,6.307130158730159
AATS3are,6.318910256410257
AATS4are,6.326208235294117
AATS5are,6.470179746835441
AATS6are,6.363198507462688
AATS7are,6.463239285714286
AATS8are,6.118838181818184
AATSC0dv,3.900422945467989
AATSC0pe,0.13393586559532503
AATSC0se,0.1051740628195763
AATSC1dv,1.0250815063522507
AATSC1pe,-0.008087430317942405
AATSC1se,-0.008638237072776908
AATSC2dv,0.8962997031065099
AATSC2pe,0.02614821848875902
AATSC2se,0.01670642967291615
AATSC3dv,0.06157323875041609
AATSC3pe,-0.0024401968496563084
AATSC3se,-0.004876650484163999
AATSC4dv,-0.1618765559412088
AATSC4pe,-0.01720549993554763
AATSC4se,-0.014932569973789361
AATSC5dv,-0.02519328542820377
AATSC5pe,0.01233375465783951
AATSC5se,0.012475575223530069
AATSC6dv,-0.79042737776098
AATSC6pe,-0.009394235905934167
AATSC6se,-0.009009158422642069
AATSC7dv,-1.6549334083117866
AATSC7pe,-0.056735913857873264
AATSC7se,-0.03479079158405507
AATSC8dv,-0.1927577044694162
AATSC8pe,0.008174502955043482
AATSC8se,0.0012986379175244033
AETA_eta,1.0301323717017754
ATSC0are,4.72289189189189
ATSC1are,-0.3081727538349167
ATSC2are,1.8724381300219128
ATSC3are,0.21793060628195673
ATSC4are,-1.7342002921840767
ATSC5are,0.7936200146092002
ATSC6are,-0.8282204528853182
ATSC7are,-3.20720664718773
ATSC8are,0.3242066471877299
BCUTZ-1h,17.002131481634414
BCUTZ-1l,5.688688426499803
BCUTc-1h,0.4584903230657048
BCUTc-1l,-0.37357057206413263
BCUTd-1h,3.2135001858216445
BCUTd-1l,0.9725283367577546
BCUTi-1h,14.54334761689411
BCUTi-1l,10.301835338176607
BCUTm-1h,35.45152932083921
BCUTm-1l,11.699911278023004
BCUTp-1h,2.945571738865991
BCUTp-1l,0.7414734169380077
BCUTs-1h,7.00937215903227
BCUTs-1l,0.6271506658769427
BCUTv-1h,24.44475068475733
BCUTv-1l,14.70068290691037
BalabanJ,1.9884669308110756
Diameter,13
ETA_beta,26.5
GATS1are,0.7001118609671185
GATS2are,0.4824344419564939
GATS3are,0.8661544536254833
GATS4are,1.2425487738744319
GATS5are,1.2400421064435077
GATS6are,1.1646987469902117
GATS7are,1.6984652710163024
GATS8are,0.8499515091168168
HybRatio,0.26666666666666666
Lipinski,True
LogEE_Dt,173.38020847322107
MATS1are,-0.06353373132224559
MATS2are,0.2328416383558961
MATS3are,0.021888567691929043
MATS4are,-0.15983579622169744
MATS5are,0.07870081686992945
MATS6are,-0.09684224929362707
MATS7are,-0.4486757896518154
MATS8are,0.04617989540202823
MAXssCH2,0.6211178391747474
MAXsssCH,-0.961537278491644
MINssCH2,0.33127092346308284
MINsssCH,-0.961537278491644
NsssssAs,0
RotRatio,0.24
SM1_Dzpe,1.3583066715213121
SM1_Dzse,1.5193840515715042
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,12.008622790258194
SMR_VSA7,38.712955838454526
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,173.0602331797121
SpAD_Dzi,196.11153253241446
SpAD_Dzm,172.9401812796321
SpAD_Dzp,226.63715047204946
SpAD_Dzv,219.61299828197764
SpAbs_Dt,346.7604169464422
SpDiam_A,4.788766745780869
SpDiam_D,175.34456648465368
SpMAD_Dt,14.448350706101754
SpMax_Dt,173.38020847322107
SsssssAs,0
VE1_Dzpe,4.808237775137528
VE1_Dzse,4.809637874369454
VE2_Dzpe,0.2003432406307303
VE2_Dzse,0.20040157809872725
VE3_Dzpe,2.4457993874275403
VE3_Dzse,2.4460905326435607
VMcGowan,271.51
VR1_Dzpe,134.18391453857214
VR1_Dzse,134.05206099584527
VR2_Dzpe,5.5909964391071725
VR2_Dzse,5.585502541493553
VR3_Dzpe,5.774680092848847
VR3_Dzse,5.77369697674681
mZagreb1,10.0
mZagreb2,5.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1276457268078889
AATSC1are,-0.008109809311445176
AATSC2are,0.029721240159077983
AATSC3are,0.002793982131819958
AATSC4are,-0.020402356378636195
AATSC5are,0.01004582296973671
AATSC6are,-0.012361499296795794
AATSC7are,-0.057271547271209464
AATSC8are,0.00589466631250418
AETA_beta,1.1041666666666667
BCUTdv-1h,6.023272481680455
BCUTdv-1l,0.6269262618943412
BCUTpe-1h,3.50125266354953
BCUTpe-1l,2.233898132241101
BCUTse-1h,3.7141698496240076
BCUTse-1l,2.430941427831814
ETA_alpha,12.82857142857143
ETA_dBeta,-2.5
ETA_eta_B,0.5687705518740245
ETA_eta_F,18.94418531916001
ETA_eta_L,6.901009232577233
ETA_eta_R,43.66736224000262
ETA_psi_1,0.5919578114700069
LabuteASA,163.10909233753856
LogEE_DzZ,86.6456543583017
LogEE_Dzi,98.08690261964365
LogEE_Dzm,86.58707636325964
LogEE_Dzp,113.04625241268133
LogEE_Dzv,109.69687486881037
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.694446914922299
PEOE_VSA3,4.794537184071822
PEOE_VSA4,11.761884949391115
PEOE_VSA5,0.0
PEOE_VSA6,53.24800524136445
PEOE_VSA7,42.2016501486383
PEOE_VSA8,10.045266627482652
PEOE_VSA9,4.905136513890047
SM1_Dzare,1.2022556654857557
SpAD_Dzpe,195.2063555681328
SpAD_Dzse,194.53943962281073
SpAbs_DzZ,170.25134116990517
SpAbs_Dzi,195.4265327568133
SpAbs_Dzm,170.11064914300005
SpAbs_Dzp,228.11726573520156
SpAbs_Dzv,220.2707439150486
SpDiam_Dt,248.49707812878643
SpMAD_DzZ,7.210843049154671
SpMAD_Dzi,8.171313855517269
SpMAD_Dzm,7.2058408866513375
SpMAD_Dzp,9.44321460300206
SpMAD_Dzv,9.150541595082402
SpMax_DzZ,86.6456543583017
SpMax_Dzi,98.08690261964365
SpMax_Dzm,86.58707636325964
SpMax_Dzp,113.04625241268133
SpMax_Dzv,109.69687486881037
VE1_Dzare,4.8062488141789474
VE2_Dzare,0.20026036725745613
VE3_Dzare,2.4453856449008904
VR1_Dzare,134.37910917442926
VR2_Dzare,5.5991295489345525
VR3_Dzare,5.776133715671001
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5345238095238095
AETA_dBeta,-0.10416666666666667
AETA_eta_B,0.02369877299475102
AETA_eta_F,0.7893410549650004
AETA_eta_L,0.2875420513573847
AETA_eta_R,1.8194734266667758
BCUTare-1h,3.555163920174077
BCUTare-1l,2.181374703498504
ETA_beta_s,14.5
ETA_dPsi_A,0.12204218852999305
ETA_dPsi_B,0.0
ETA_eta_BR,0.7407705518740244
ETA_eta_FL,4.444433777921838
ETA_eta_RL,11.345443010499071
LogEE_Dzpe,97.65977389537979
LogEE_Dzse,97.33302748022086
PEOE_VSA10,10.362374914706932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,44.253919847959665
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,11.984273114623004
SlogP_VSA6,23.104237719274877
SlogP_VSA7,10.045266627482652
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,195.52350445836484
SpAbs_Dzpe,193.9612411192383
SpAbs_Dzse,193.1466709088702
SpDiam_DzZ,129.67316746279536
SpDiam_Dzi,143.68080254917803
SpDiam_Dzm,129.60937261689392
SpDiam_Dzp,170.6975171228948
SpDiam_Dzv,163.74742408550802
SpMAD_Dzpe,8.1335981486722
SpMAD_Dzse,8.10580998428378
SpMax_Dzpe,97.65977389537979
SpMax_Dzse,97.33302748022086
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6041666666666666
AETA_eta_BR,0.030865439661417682
AETA_eta_FL,0.18518474074674326
AETA_eta_RL,0.472726792104128
DetourIndex,2022
EState_VSA1,17.918325846451314
EState_VSA2,4.320534085558971
EState_VSA3,32.687529862742494
EState_VSA4,11.761884949391115
EState_VSA5,16.66179468024159
EState_VSA6,24.27512131221871
EState_VSA7,6.255769183511404
EState_VSA8,0.0
EState_VSA9,35.41975322351173
ETA_beta_ns,12.0
ETA_shape_p,0.2932442464736451
ETA_shape_x,0.0
ETA_shape_y,0.3429844097995546
GhoseFilter,True
LogEE_Dzare,97.81184621524433
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,194.42143676500294
SpDiam_Dzpe,143.88607777703774
SpDiam_Dzse,143.72675009563656
SpMAD_Dzare,8.146812685765202
SpMax_Dzare,97.81184621524433
TopoPSA(NO),57.61
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.2405917037596934
VSA_EState9,43.52930994028908
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.03452380952380955
ETA_dAlpha_B,0.0
FilterItLogS,-4.095215013536444
SpDiam_Dzare,143.78822070864163
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6911196911196911
ETA_epsilon_2,0.90297619047619
ETA_epsilon_3,0.4371428571428575
ETA_epsilon_4,0.6215873015873017
ETA_epsilon_5,0.8788571428571424
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.25397683397683357
ETA_dEpsilon_B,0.06953238953238938
ETA_dEpsilon_C,-0.1844444444444442
ETA_dEpsilon_D,0.024119047619047596
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.0,0.9641549066953737,1.1510871360608785,0.0,3.7832472382800955,14.068351609739443,0.0,8.529910344676662,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,51.63430899999999
BCUTDescriptor,"11.996938762079079,34.96985641798258,-0.3303746995803677,0.277441268081125,4.961279747150146,13.533836550804367"
BPolDescriptor,24.647691000000002
TPSADescriptor,140.3
ALOGPDescriptor,"4.420799999999999,19.54347263999999,104.6025"
XLogPDescriptor,3.9869999999999997
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,420.9434617400001
ChiPathDescriptor,"17.853006672199015,11.345443010499073,10.350922942207282,8.138643352301385,6.681752452623911,5.137866280960075,3.126978738979741,1.9683745246904132,16.453910132479,10.161356140712941,8.358057586099338,5.80156060447398,4.370469771437871,3.00509941774858,1.8117401420573167,1.1701733762705626"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3260926987258614,0.5870098443975597,0.0,0.0,0.06846531968814577,0.2149166015954334,0.3220765598657745"
AtomCountDescriptor,37
BondCountDescriptor,25
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.866390286381452,0.0,0.5382373097550984,0.0,1.2023508689191011,0.0,0.23631851424599548,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,1,1,2,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"47.50944996842388,1.979560415350995,24.264652267956947,7.42251840128342,3.4328418964707303"
FractionalPSADescriptor,0.33329891719914084
WienerNumbersDescriptor,"1375.0,37.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0"
ChiPathClusterDescriptor,"4.15811360610621,6.522065544088096,9.368884416357,2.2847136586475214,3.428883619496378,4.391986621319383"
FractionalCSP3Descriptor,0.26666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,1,3,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.3136,9.08734693877551,5.019259259259259"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,892.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.26666666666666666
AutocorrelationDescriptorMass,"60.49254633894691,38.74728903258012,60.993854115452216,62.43371082231756,70.75140791263486"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.48824010065048606,-0.2553782633011906,0.039703558966005574,0.08884111035203926,-0.23075211534462234"
EccentricConnectivityIndexDescriptor,476
AutocorrelationDescriptorPolarizability,"2262.8651698416224,2626.898508501292,3637.8983025616044,3622.2054624844013,3313.8745257431324"
