DLiP-ID,P0000O
AATSC5i,-0.2894412763357113
AATSC5m,-4.392236052468171
AATSC5p,-0.051913835521844226
AATSC5s,0.02490891752345581
AATSC5v,-10.558894179254178
AATSC6Z,0.884210526315789
AATSC6c,0.000424289960152688
AATSC6d,-0.2372576177285319
AATSC6i,-0.11434594879160415
AATSC6m,4.076092108171744
AATSC6p,-0.010650599112892381
AATSC6s,0.0985957217605417
AATSC6v,0.5594497082577203
AATSC7Z,-2.715091823125064
AATSC7c,0.001560265802448931
AATSC7d,-0.24982900721589546
AATSC7i,-0.4327536117880251
AATSC7m,-13.07743676078964
AATSC7p,-0.08367345764996185
AATSC7s,0.05439731693322538
AATSC7v,-21.241373460466903
AATSC8Z,-2.743578443716948
AATSC8c,-0.0022400702848032355
AATSC8d,0.1044447242508184
AATSC8i,-0.051549127675103466
AATSC8m,-12.923827858883156
AATSC8p,-0.025485511657908078
AATSC8s,-0.3488289228853633
AATSC8v,-11.525875258472622
ATS0are,231.88490000000002
ATS1are,247.62
ATS2are,411.79499999999996
ATS3are,483.712
ATS4are,506.58200000000005
ATS5are,537.9879999999999
ATS6are,563.1150000000001
ATS7are,502.57300000000004
ATS8are,514.289
ATSC0dv,154.21052631578948
ATSC0pe,4.623371052631576
ATSC0se,3.12310747368421
ATSC1dv,79.15235457063713
ATSC1pe,0.4232560249307463
ATSC1se,0.24645938227146855
ATSC2dv,45.89196675900277
ATSC2pe,0.5857589335180028
ATSC2se,-0.12989865096952882
ATSC3dv,-68.4792243767313
ATSC3pe,-2.348462396121885
ATSC3se,-1.5603499861495829
ATSC4dv,-66.56509695290858
ATSC4pe,-1.2432736149584496
ATSC4se,-0.7341632714681434
ATSC5dv,-10.808864265927973
ATSC5pe,0.22343621883656503
ATSC5se,0.4032256537396123
ATSC6dv,-27.47368421052632
ATSC6pe,2.0486486842105256
ATSC6se,1.2029398421052626
ATSC7dv,-135.60664819944597
ATSC7pe,-1.2168093490304699
ATSC7se,-0.1594631939058158
ATSC8dv,-55.69806094182828
ATSC8pe,-3.6872934903047048
ATSC8se,-1.8958149916897495
AXp-0dv,0.6172332436775103
AXp-1dv,0.3208243145465368
AXp-2dv,0.16424572148684205
AXp-3dv,0.08456415447934276
AXp-4dv,0.04580319072214843
AXp-5dv,0.02389173391447672
AXp-6dv,0.01302088437715572
AXp-7dv,0.007516407963448397
BertzCT,553.2648180517913
ECIndex,253
ETA_eta,16.328419397653914
GATS1dv,0.4337227618797585
GATS1pe,0.7501206063618657
GATS1se,0.7996678917631431
GATS2dv,0.8952676888594571
GATS2pe,0.8652241391114533
GATS2se,0.9837420024408212
GATS3dv,1.3694805194805195
GATS3pe,1.4200170199791124
GATS3se,1.4950971442000398
GATS4dv,1.2097763065915539
GATS4pe,0.9993736709872958
GATS4se,0.9882918884925385
GATS5dv,0.9920773095064618
GATS5pe,0.864192013056028
GATS5se,0.831949610071773
GATS6dv,1.0683276450511945
GATS6pe,0.7855566768608689
GATS6se,0.8073787237751494
GATS7dv,1.4055260607592803
GATS7pe,1.3288828537829467
GATS7se,1.3021504737862295
GATS8dv,1.059244104871238
GATS8pe,1.4942671972246686
GATS8se,1.4132295509896868
LogEE_A,3.8604441806341
LogEE_D,73.60517042723271
MATS1dv,0.5001137656427759
MATS1pe,0.08919969901789358
MATS1se,0.07689133753949576
MATS2dv,0.1687840660180327
MATS2pe,0.07185698073979055
MATS2se,-0.023589922013475137
MATS3dv,-0.21914808740747305
MATS3pe,-0.25067887241762454
MATS3se,-0.24656303274737978
MATS4dv,-0.19762325753526044
MATS4pe,-0.12311570937497185
MATS4se,-0.10762452025617196
MATS5dv,-0.029926755378302704
MATS5pe,0.020634236966763544
MATS5se,0.05512578856844484
MATS6dv,-0.07126279863481229
MATS6pe,0.17724285253241404
MATS6se,0.15406960564007754
MATS7dv,-0.4125395019592971
MATS7pe,-0.12347026096562914
MATS7se,-0.023953672445683062
MATS8dv,-0.1559649394973628
MATS8pe,-0.3443894839258268
MATS8se,-0.26212590814538705
MAXaaCH,1.9463425925925926
MAXaasC,0.9615306122448981
MAXsCH3,1.9351458175862937
MDEC-11,0.8999718030921802
MDEC-12,3.7570470705396803
MDEC-13,7.670911372453912
MDEC-22,2.249576847278282
MDEC-23,10.781487933366124
MDEC-33,8.618154920458675
MDEO-12,0.33806170189140655
MDEO-22,0.16666666666666669
MINaaCH,1.856988851095994
MINaasC,0.7462037037037039
MINsCH3,1.7382655423280424
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,251.93446629675515
SpAbs_A,23.378296215335418
SpAbs_D,147.21034085446541
SpMAD_A,1.2304366429123903
SpMAD_D,7.747912676550811
SpMax_A,2.434388101817924
SpMax_D,73.60517042723271
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.49000000000001
TpiPC10,8.038746519787114
VAdjMat,5.321928094887363
VE1_DzZ,4.276273790494819
VE1_Dzi,4.273982877258047
VE1_Dzm,4.276254092996434
VE1_Dzp,4.232779008454509
VE1_Dzv,4.255595329647757
VE2_DzZ,0.22506704160499047
VE2_Dzi,0.22494646722410772
VE2_Dzm,0.22506600489454917
VE2_Dzp,0.2227778425502373
VE2_Dzv,0.22397870156040825
VE3_DzZ,2.094935906867899
VE3_Dzi,2.0944000368044344
VE3_Dzm,2.0949313006278136
VE3_Dzp,2.0847126395103013
VE3_Dzv,2.090088551371522
VR1_DzZ,97.05075746421512
VR1_Dzi,97.23415389618415
VR1_Dzm,97.05256630330734
VR1_Dzp,100.02771999126908
VR1_Dzv,98.65092045460418
VR2_DzZ,5.107934603379744
VR2_Dzi,5.117587047167587
VR2_Dzm,5.108029805437229
VR2_Dzp,5.264616841645741
VR2_Dzv,5.192153708137062
VR3_DzZ,5.217088000643253
VR3_Dzi,5.218975913452919
VR3_Dzm,5.217106638542463
VR3_Dzp,5.247301233660379
VR3_Dzv,5.233441449105388
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0811106942896892
Xch-7dv,0.09455765038961801
Xpc-4dv,1.2231627232940925
Xpc-5dv,1.6439392403187096
Xpc-6dv,1.8914417700824266
Zagreb1,96.0
Zagreb2,112.0
fragCpx,58.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,20
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.1022342105263165
AATS1are,6.349230769230769
AATS2are,6.146194029850745
AATS3are,6.2819740259740255
AATS4are,6.103397590361446
AATS5are,6.044808988764045
AATS6are,5.927526315789475
AATS7are,6.204604938271605
AATS8are,5.844193181818182
AATSC0dv,4.058171745152355
AATSC0pe,0.12166765927977832
AATSC0se,0.08218703878116343
AATSC1dv,2.0295475530932596
AATSC1pe,0.010852718587967854
AATSC1se,0.006319471340294066
AATSC2dv,0.68495472774631
AATSC2pe,0.00874267064952243
AATSC2se,-0.0019387858353661018
AATSC3dv,-0.8893405763211857
AATSC3pe,-0.03049951163794656
AATSC3se,-0.02026428553441017
AATSC4dv,-0.8019891199145611
AATSC4pe,-0.014979200180222285
AATSC4se,-0.008845340620098114
AATSC5dv,-0.1214479131003143
AATSC5pe,0.0025105193127703935
AATSC5se,0.004530625322916992
AATSC6dv,-0.28919667590027703
AATSC6pe,0.021564722991689742
AATSC6se,0.012662524653739607
AATSC7dv,-1.674156150610444
AATSC7pe,-0.01502233764235148
AATSC7se,-0.0019686814062446394
AATSC8dv,-0.6329325107025942
AATSC8pe,-0.04190106238982619
AATSC8se,-0.021543352178292608
AETA_eta,0.8593904946133639
ATSC0are,4.915507894736839
ATSC1are,0.47324979224376335
ATSC2are,0.3185150277008275
ATSC3are,-2.5505607340720284
ATSC4are,-1.2760514542936308
ATSC5are,0.39611308864265793
ATSC6are,2.1435407894736844
ATSC7are,-0.8563615650969564
ATSC8are,-3.6387577562326827
BCUTZ-1h,8.03342498963824
BCUTZ-1l,5.68155948599513
BCUTc-1h,0.38968733320312876
BCUTc-1l,-0.5252070585537985
BCUTd-1h,3.2516625804839716
BCUTd-1l,0.9871488807651937
BCUTi-1h,14.564919930280997
BCUTi-1l,10.942199028284476
BCUTm-1h,16.016112319918076
BCUTm-1l,11.693078476919359
BCUTp-1h,1.998800699841579
BCUTp-1l,0.7157199837111736
BCUTs-1h,6.002601916271112
BCUTs-1l,1.2823941278970732
BCUTv-1h,20.905373039925507
BCUTv-1l,14.681733730891454
BalabanJ,2.053382208784378
Diameter,8
ETA_beta,22.0
GATS1are,0.7546305259043624
GATS2are,0.9052129380257659
GATS3are,1.4546309665489408
GATS4are,0.9962427609708225
GATS5are,0.8484420501025138
GATS6are,0.7842032707440951
GATS7are,1.3148667020230687
GATS8are,1.4774819992852426
HybRatio,0.4
Lipinski,True
LogEE_Dt,125.96723314837756
MATS1are,0.09380824770517791
MATS2are,0.03675109837821779
MATS3are,-0.25607084991054063
MATS4are,-0.11885167127842847
MATS5are,0.0344068080746895
MATS6are,0.17443086943417008
MATS7are,-0.08173110055944569
MATS8are,-0.3196580683057423
MAXssCH2,0.5876032218442933
MAXsssCH,-0.5420105820105823
MINssCH2,0.5876032218442933
MINsssCH,-0.5420105820105823
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,14.366485285614102
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,33.7989151865108
SMR_VSA6,6.606881964512918
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,114.3729882889343
SpAD_Dzi,116.2067468965158
SpAD_Dzm,114.39381814021066
SpAD_Dzp,154.8771813267914
SpAD_Dzv,134.29651164281523
SpAbs_Dt,251.9344662967552
SpDiam_A,4.811320034375213
SpDiam_D,102.09933560133011
SpMAD_Dt,13.259708752460797
SpMax_Dt,125.96723314837756
SsssssAs,0
VE1_Dzpe,4.276489504959051
VE1_Dzse,4.276235555557561
VE2_Dzpe,0.2250783949978448
VE2_Dzse,0.22506502923987162
VE3_Dzpe,2.0949863500888384
VE3_Dzse,2.094926965647092
VMcGowan,206.57999999999964
VR1_Dzpe,97.0285717300328
VR1_Dzse,97.05456581092531
VR2_Dzpe,5.106766933159621
VR2_Dzse,5.10813504268028
VR3_Dzpe,5.216859375221153
VR3_Dzse,5.217127240646015
mZagreb1,7.527777777777778
mZagreb2,4.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12935547091412736
AATSC1are,0.012134610057532394
AATSC2are,0.004753955637325784
AATSC3are,-0.03312416537755881
AATSC4are,-0.015374113907152178
AATSC5are,0.00445070886115346
AATSC6are,0.022563587257617732
AATSC7are,-0.010572365001196992
AATSC8are,-0.04134951995718958
AETA_beta,1.1578947368421053
BCUTdv-1h,6.033315634721744
BCUTdv-1l,0.9877856185990841
BCUTpe-1h,3.5151608632283295
BCUTpe-1l,2.230610672662802
BCUTse-1h,3.7233520813273366
BCUTse-1l,2.426596727824617
ETA_alpha,8.9
ETA_dBeta,-1.0
ETA_eta_B,0.3901377569199447
ETA_eta_F,14.62869449786852
ETA_eta_L,4.652101930061026
ETA_eta_R,30.957113895522433
ETA_psi_1,0.5562500000000001
LabuteASA,112.5512625444362
LogEE_DzZ,57.23348662567015
LogEE_Dzi,58.142565666315406
LogEE_Dzm,57.24376680251471
LogEE_Dzp,76.84410677741683
LogEE_Dzv,66.90883875892062
PEOE_VSA1,14.366485285614102
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,5.156663257125445
PEOE_VSA7,57.020952987541314
PEOE_VSA8,5.563451491696996
PEOE_VSA9,18.40477634710968
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,114.08451248639071
SpAD_Dzse,114.42115940853566
SpAbs_DzZ,113.57411610848307
SpAbs_Dzi,115.54047918953822
SpAbs_Dzm,113.59723668925113
SpAbs_Dzp,157.45327816603304
SpAbs_Dzv,135.3339855802588
SpDiam_Dt,177.5341136485049
SpMAD_DzZ,6.019630962575489
SpMAD_Dzi,6.116144573500831
SpMAD_Dzm,6.020727270537403
SpMAD_Dzp,8.151430596146916
SpMAD_Dzv,7.068237454885012
SpMax_DzZ,57.23348662567015
SpMax_Dzi,58.142565666315406
SpMax_Dzm,57.24376680251471
SpMax_Dzp,76.84410677741683
SpMax_Dzv,66.90883875892062
VE1_Dzare,4.277180868212404
VE2_Dzare,0.22511478253749492
VE3_Dzare,2.0951480030926826
VR1_Dzare,96.9618132263017
VR2_Dzare,5.10325332770009
VR3_Dzare,5.216171109084855
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46842105263157896
AETA_dBeta,-0.05263157894736842
AETA_eta_B,0.0205335661536813
AETA_eta_F,0.769931289361501
AETA_eta_L,0.24484747000321186
AETA_eta_R,1.6293217839748648
BCUTare-1h,3.5695855593298464
BCUTare-1l,2.1807907463989413
ETA_beta_s,11.5
ETA_dPsi_A,0.15774999999999983
ETA_dPsi_B,0.0
ETA_eta_BR,0.5621377569199446
ETA_eta_FL,4.371973875392126
ETA_eta_RL,9.024075805453151
LogEE_Dzpe,57.09159029589136
LogEE_Dzse,57.25719798815041
PEOE_VSA10,11.509759252158346
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,16.87007261647907
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,36.969067692549444
SlogP_VSA6,22.72219614235818
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,113.28854211356179
SpAbs_Dzpe,113.24583359055873
SpAbs_Dzse,113.62864858253188
SpDiam_DzZ,79.51407013397306
SpDiam_Dzi,80.57876867116335
SpDiam_Dzm,79.5255710350747
SpDiam_Dzp,104.72182418121358
SpDiam_Dzv,90.69947946671859
SpMAD_Dzpe,6.004448025599511
SpMAD_Dzse,6.022166284659772
SpMax_Dzpe,57.09159029589136
SpMax_Dzse,57.25719798815041
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6052631578947368
AETA_eta_BR,0.029586197732628664
AETA_eta_FL,0.23010388817853292
AETA_eta_RL,0.4749513581817448
DetourIndex,1174
EState_VSA1,6.103966387748303
EState_VSA2,0.0
EState_VSA3,6.606881964512918
EState_VSA4,33.894041722097796
EState_VSA5,0.0
EState_VSA6,6.923737199690624
EState_VSA7,38.970312804456704
EState_VSA8,5.156663257125445
EState_VSA9,9.259957890773396
ETA_beta_ns,10.5
ETA_shape_p,0.2621722846441948
ETA_shape_x,0.0
ETA_shape_y,0.3932584269662921
GhoseFilter,True
LogEE_Dzare,56.69915582570647
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,112.3555010418271
SpDiam_Dzpe,79.35936869909031
SpDiam_Dzse,79.54005636386009
SpMAD_Dzare,5.962554848082199
SpMax_Dzare,56.69915582570647
TopoPSA(NO),55.49000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.1965660430839
VSA_EState9,37.63676729024943
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5526315789473685
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03157894736842103
FilterItLogS,-4.47245302911929
SpDiam_Dzare,78.92378420903995
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5710526315789476
ETA_epsilon_2,0.8421052631578946
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5239130434782612
ETA_epsilon_5,0.8149999999999998
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.13287081339712908
ETA_dEpsilon_B,0.047139588100686414
ETA_dEpsilon_C,-0.08573122529644267
ETA_dEpsilon_D,0.027105263157894743
PetitjeanIndex,0.375
TopoShapeIndex,0.6
CDK Descriptors
FMFDescriptor,0.5789473684210527
MDEDescriptor,"0.8999718030921802,3.7570470705396803,7.670911372453912,0.0,2.249576847278282,10.781487933366124,0.0,8.618154920458675,0.0,0.0,0.0,0.33806170189140655,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,42.57506699999999
BCUTDescriptor,"11.85,15.996927492800337,-0.3881616313043418,0.18393735949729126,5.064258070930428,10.460917455872158"
BPolDescriptor,24.602933
TPSADescriptor,55.49000000000001
ALOGPDescriptor,"2.3241999999999994,5.401905639999997,75.7183"
XLogPDescriptor,3.072
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,261.13649362
ChiPathDescriptor,"13.991199352633217,9.024075805453153,8.235251872958457,6.453209589938654,5.437155257748868,3.934880638799128,2.658881203150105,2.030217149336164,11.727431629872695,6.416486290930737,4.598880201631577,3.044309561256339,2.152749963940976,1.266261897467267,0.7421904094978762,0.46601729373380046"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.316047027029408,0.4125835186721948,0.0,0.0,0.02282177322938192,0.0811106942896892,0.09455765038961803"
AtomCountDescriptor,38
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.453306443800741,0.0,0.3793570624858994,0.0,0.6530646763067838,0.0,0.11733284949726566,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,5,1,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"37.83580103987032,1.991357949466859,11.321426043639452,8.345158619019298,2.976267424620156"
FractionalPSADescriptor,0.2124942371354186
WienerNumbersDescriptor,"675.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1762842410416403,5.00907876889596,6.3633976250218,1.2231627232940923,1.6439392403187094,1.6766831735180374"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.375
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.5555555555555554"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1179.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"21.683387407899318,22.04801143877732,31.15528161660185,30.324915729156274,29.65700770628884"
PetitjeanShapeIndexDescriptor,"0.6,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3134726855017784,-0.08647670739901714,-0.06944430788275963,0.017248184522850703,-0.05356035064272067"
EccentricConnectivityIndexDescriptor,253
AutocorrelationDescriptorPolarizability,"1162.1717966717526,1349.7037389264067,1880.9847678300475,1844.031757313323,1670.2720700748437"
