DLiP-ID,C000VM
AATSC5c,-0.0022792339845537097
AATSC5d,0.028888888888888905
AATSC5i,0.2949603364753605
AATSC5m,12.499674148888882
AATSC5p,0.09337692836911103
AATSC5s,-0.6383376153232438
AATSC5v,11.519513401131034
AATSC6Z,2.4272086720867208
AATSC6c,-0.0016420342619435273
AATSC6d,0.02536585365853659
AATSC6i,0.24289740978777752
AATSC6m,10.725873881951227
AATSC6p,-0.012076430171804877
AATSC6s,-0.17924097736728783
AATSC6v,-1.3572813539690631
AATSC7Z,-1.1372222222222224
AATSC7c,0.004717887143562962
AATSC7d,-0.06000000000000001
AATSC7i,-0.20605669499844814
AATSC7m,-4.881662650000005
AATSC7p,-0.05807446388182499
AATSC7s,0.37452802968720894
AATSC7v,-3.138024679893085
AATSC8Z,0.9933333333333333
AATSC8c,-0.0010002430511480993
AATSC8d,-0.004444444444444429
AATSC8i,-0.0648650405448134
AATSC8m,4.725536859999987
AATSC8p,0.058427286877777714
AATSC8s,-0.38253016209701546
AATSC8v,4.820534413362497
ATS0are,196.3872
ATS1are,208.9537
ATS2are,344.96600000000007
ATS3are,414.66400000000004
ATS4are,409.8879
ATS5are,351.90889999999996
ATS6are,272.93590000000006
ATS7are,248.34200000000007
ATS8are,221.698
ATSC0dv,116.63539094650207
ATSC0pe,3.897429999999998
ATSC0se,2.8457086666666656
ATSC1dv,-14.172400548696846
ATSC1pe,-0.0674820000000008
ATSC1se,0.3098248888888885
ATSC2dv,7.084663923182429
ATSC2pe,1.2473079999999976
ATSC2se,0.9889477777777776
ATSC3dv,-21.12318244170096
ATSC3pe,-1.2770750000000002
ATSC3se,-1.1867964444444448
ATSC4dv,-4.408395061728396
ATSC4pe,-1.8080430000000014
ATSC4se,-1.7123399999999995
ATSC5dv,-26.861399176954734
ATSC5pe,-1.8877440000000005
ATSC5se,-1.4397443333333326
ATSC6dv,-13.499643347050759
ATSC6pe,1.4496389999999992
ATSC6se,1.6086742222222221
ATSC7dv,47.346227709190686
ATSC7pe,1.416640000000002
ATSC7se,0.7894757777777769
ATSC8dv,-40.45218106995885
ATSC8pe,-0.8117759999999974
ATSC8se,-0.5623546666666668
AXp-0dv,0.5870575310181982
AXp-1dv,0.34662075101606904
AXp-2dv,0.19803413618962207
AXp-3dv,0.11152048942417962
AXp-4dv,0.06001442197658019
AXp-5dv,0.03657477537089847
AXp-6dv,0.023045210194260465
AXp-7dv,0.011584011993629744
BertzCT,856.713470514031
ECIndex,372
ETA_eta,11.342098125747125
GATS1dv,0.7983373629262164
GATS1pe,0.6016933755064235
GATS1se,0.4968638944622583
GATS2dv,0.7944966660442414
GATS2pe,0.5873939809251029
GATS2se,0.6011983942028843
GATS3dv,1.0036430876056313
GATS3pe,1.0386098610543952
GATS3se,1.0854176506418962
GATS4dv,1.069611505830739
GATS4pe,1.3605740355803864
GATS4se,1.4272102868833203
GATS5dv,1.3660030750944012
GATS5pe,1.5832301551801329
GATS5se,1.5967790012444214
GATS6dv,1.0900095900445284
GATS6pe,0.8450299612696621
GATS6se,0.7665175282070565
GATS7dv,0.5994556741842609
GATS7pe,0.550805274244823
GATS7se,0.5839120038757775
GATS8dv,1.3152835210379736
GATS8pe,1.1095267337136983
GATS8se,1.0454715966473966
LogEE_A,3.9413565889214457
LogEE_D,86.47235066875592
MATS1dv,-0.11391589985322342
MATS1pe,-0.01623233130550152
MATS1se,0.10206977148984321
MATS2dv,0.03504344673053033
MATS2pe,0.18463468727617127
MATS2se,0.20049374749949633
MATS3dv,-0.08358664593845803
MATS3pe,-0.15123279462857092
MATS3se,-0.19248358468466045
MATS4dv,-0.01799827416571235
MATS4pe,-0.22090784366694416
MATS4se,-0.2865367103636517
MATS5dv,-0.12794572403497545
MATS5pe,-0.2690867229601731
MATS5se,-0.2810751403796651
MATS6dv,-0.08468945604551452
MATS6pe,0.2721566425605166
MATS6se,0.41363288975247375
MATS7dv,0.3044502229874676
MATS7pe,0.2726104125025984
MATS7se,0.2080700811959433
MATS8dv,-0.28902163072522674
MATS8pe,-0.1735707889557986
MATS8se,-0.16467915158645516
MAXaaCH,1.7902263374485596
MAXaaNH,2.7237717367709253
MAXaaaC,0.9161489708116693
MAXaasC,0.4878632707546855
MAXssNH,2.5111942554799698
MDEC-22,7.233079113384523
MDEC-23,13.037325036292895
MDEC-33,2.6031555738147825
MDEN-22,1.1052094495921163
MDEO-11,0.4999999999999999
MINaaCH,1.4560928445452257
MINaaNH,2.7237717367709253
MINaaaC,0.6956538170823887
MINaasC,0.15650439342403666
MINssNH,2.5111942554799698
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.20063025210084
SM1_Dzi,1.066777545455193
SM1_Dzm,2.2125751633547446
SM1_Dzp,-3.061051098060835
SM1_Dzv,-1.5150953359372603
SddssSe,0
SpAD_Dt,329.5714960552249
SpAbs_A,25.443975127179737
SpAbs_D,172.9447013375119
SpMAD_A,1.272198756358987
SpMAD_D,8.647235066875595
SpMax_A,2.411794257180776
SpMax_D,86.47235066875592
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.22999999999999
TpiPC10,8.404359508575297
VAdjMat,5.459431618637297
VE1_DzZ,4.402472583618715
VE1_Dzi,4.415459945214754
VE1_Dzm,4.402708871963786
VE1_Dzp,4.41250367758855
VE1_Dzv,4.4172202811345125
VE2_DzZ,0.22012362918093573
VE2_Dzi,0.22077299726073768
VE2_Dzm,0.22013544359818932
VE2_Dzp,0.22062518387942748
VE2_Dzv,0.22086101405672562
VE3_DzZ,2.1753135144713602
VE3_Dzi,2.1782591870413195
VE3_Dzm,2.1753671847668152
VE3_Dzp,2.1775894362668433
VE3_Dzv,2.1786577831407943
VR1_DzZ,104.14933290446638
VR1_Dzi,103.7778218166058
VR1_Dzm,104.13075252629169
VR1_Dzp,103.96266828503134
VR1_Dzv,103.70342263514472
VR2_DzZ,5.2074666452233185
VR2_Dzi,5.18889109083029
VR2_Dzm,5.206537626314584
VR2_Dzp,5.198133414251567
VR2_Dzv,5.185171131757236
VR3_DzZ,5.3389729431044675
VR3_Dzi,5.335399465809494
VR3_Dzm,5.338794525871869
VR3_Dzp,5.3371790564624115
VR3_Dzv,5.334682300411277
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.08910183861900868
Xch-7dv,0.13302656091107457
Xpc-4dv,1.8112922855731801
Xpc-5dv,2.1036281803911887
Xpc-6dv,2.496328771804098
Zagreb1,108.0
Zagreb2,126.0
fragCpx,104.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,22
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.54624
AATS1are,6.529803125
AATS2are,6.63396153846154
AATS3are,6.379446153846154
AATS4are,6.506157142857143
AATS5are,6.516831481481481
AATS6are,6.656973170731709
AATS7are,6.208550000000002
AATS8are,6.158277777777778
AATSC0dv,3.8878463648834023
AATSC0pe,0.12991433333333327
AATSC0se,0.09485695555555552
AATSC1dv,-0.44288751714677643
AATSC1pe,-0.002108812500000025
AATSC1se,0.009682027777777765
AATSC2dv,0.1362435369842775
AATSC2pe,0.02398669230769226
AATSC2se,0.019018226495726494
AATSC3dv,-0.3249720375646301
AATSC3pe,-0.019647307692307697
AATSC3se,-0.018258406837606843
AATSC4dv,-0.06997452478933962
AATSC4pe,-0.02869909523809526
AATSC4se,-0.027179999999999992
AATSC5dv,-0.49743331809175434
AATSC5pe,-0.03495822222222223
AATSC5se,-0.02666193209876542
AATSC6dv,-0.3292595938305063
AATSC6pe,0.03535704878048779
AATSC6se,0.039235956639566395
AATSC7dv,1.1836556927297672
AATSC7pe,0.035416000000000045
AATSC7se,0.019736894444444424
AATSC8dv,-1.1236716963877458
AATSC8pe,-0.02254933333333326
AATSC8se,-0.015620962962962967
AETA_eta,0.5671049062873562
ATSC0are,3.9551866666666653
ATSC1are,-0.2563857777777784
ATSC2are,1.6343297777777752
ATSC3are,-1.1407711111111103
ATSC4are,-1.6501720000000009
ATSC5are,-2.2237493333333336
ATSC6are,0.9511382222222207
ATSC7are,1.7024777777777778
ATSC8are,-0.9335306666666652
BCUTZ-1h,17.001103711987327
BCUTZ-1l,5.681582624472175
BCUTc-1h,0.46000891269071764
BCUTc-1l,-0.36131237495413565
BCUTd-1h,4.043812005754461
BCUTd-1l,0.9716784467160815
BCUTi-1h,14.690823633859651
BCUTi-1l,10.319770524977997
BCUTm-1h,35.450517472564364
BCUTm-1l,11.694427821570205
BCUTp-1h,2.954572745222448
BCUTp-1l,0.761052836514664
BCUTs-1h,7.014204696950664
BCUTs-1l,0.29894157429214163
BCUTv-1h,24.44183051898488
BCUTv-1l,14.702148236549494
BalabanJ,1.5304072911319042
Diameter,11
ETA_beta,30.5
GATS1are,0.6833902329515
GATS2are,0.585091027503775
GATS3are,1.022439344170472
GATS4are,1.392217115271906
GATS5are,1.7287906718641552
GATS6are,0.972072464033848
GATS7are,0.478926510843146
GATS8are,1.1070723449490232
HybRatio,0.0
Lipinski,True
LogEE_Dt,164.78574802761244
MATS1are,-0.06077125731950299
MATS2are,0.23839141956280943
MATS3are,-0.13311881030218803
MATS4are,-0.19867486839462895
MATS5are,-0.31235347416294645
MATS6are,0.17596003814770644
MATS7are,0.32283137079075924
MATS8are,-0.19668912943566622
MAXddssS,-3.628434114386495
MINddssS,-3.628434114386495
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,1.2056603737043525
SM1_Dzse,1.1989188565956233
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,53.68404636458567
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,101.17700339290987
SpAD_Dzi,125.85246229853666
SpAD_Dzm,101.1081817713104
SpAD_Dzp,141.27931749232005
SpAD_Dzv,144.78359940604312
SpAbs_Dt,329.571496055225
SpDiam_A,4.796950404139821
SpDiam_D,131.75900735041338
SpMAD_Dt,16.478574802761244
SpMax_Dt,164.78574802761244
SsssssAs,0
VE1_Dzpe,4.414813516221067
VE1_Dzse,4.413996177903847
VE2_Dzpe,0.22074067581105336
VE2_Dzse,0.22069980889519236
VE3_Dzpe,2.1781127750422655
VE3_Dzse,2.177927622491045
VMcGowan,201.6199999999998
VR1_Dzpe,103.68472040723428
VR1_Dzse,103.71713637709612
VR2_Dzpe,5.184236020361714
VR2_Dzse,5.185856818854806
VR3_Dzpe,5.334501940746671
VR3_Dzse,5.334814531681279
mZagreb1,6.368055555555555
mZagreb2,4.236111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13183955555555552
AATSC1are,-0.008012055555555574
AATSC2are,0.031429418803418756
AATSC3are,-0.017550324786324775
AATSC4are,-0.026193206349206362
AATSC5are,-0.04118054320987655
AATSC6are,0.023198493224932212
AATSC7are,0.042561944444444444
AATSC8are,-0.025931407407407365
AETA_beta,1.525
BCUTdv-1h,6.01754948297182
BCUTdv-1l,0.6442318998432376
BCUTpe-1h,3.536777815183996
BCUTpe-1l,2.228892859131073
BCUTse-1h,3.768128885773193
BCUTse-1l,2.424586533184852
ETA_alpha,9.914285714285715
ETA_dBeta,5.5
ETA_eta_B,0.3705702395595569
ETA_eta_F,20.537640168006195
ETA_eta_L,3.6264314273703424
ETA_eta_R,31.87973829375332
ETA_psi_1,0.5605815831987078
LabuteASA,120.18132813056656
LogEE_DzZ,50.348146686585025
LogEE_Dzi,62.97957002654109
LogEE_Dzm,50.314724567956446
LogEE_Dzp,69.75555277182335
LogEE_Dzv,72.01302586903724
PEOE_VSA1,0.0
PEOE_VSA2,9.820776672753126
PEOE_VSA3,8.417796984328938
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,42.46456947923127
PEOE_VSA8,16.6057010998192
PEOE_VSA9,16.0995704678176
SM1_Dzare,1.2204494386747253
SpAD_Dzpe,124.73190681777456
SpAD_Dzse,123.43751983754125
SpAbs_DzZ,99.41649919122918
SpAbs_Dzi,124.89236250762701
SpAbs_Dzm,99.33812164062661
SpAbs_Dzp,142.57215664170747
SpAbs_Dzv,145.54114707401175
SpDiam_Dt,233.50975242534685
SpMAD_DzZ,5.058850169645494
SpMAD_Dzi,6.292623114926833
SpMAD_Dzm,5.05540908856552
SpMAD_Dzp,7.063965874616002
SpMAD_Dzv,7.239179970302156
SpMax_DzZ,50.348146686585025
SpMax_Dzi,62.97957002654109
SpMax_Dzm,50.314724567956446
SpMax_Dzp,69.75555277182335
SpMax_Dzv,72.01302586903724
VE1_Dzare,4.413718812433474
VE2_Dzare,0.22068594062167368
VE3_Dzare,2.177864782793395
VR1_Dzare,103.75492150164177
VR2_Dzare,5.187746075082089
VR3_Dzare,5.335178774706097
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4957142857142857
AETA_dBeta,0.275
AETA_eta_B,0.018528511977977846
AETA_eta_F,1.0268820084003099
AETA_eta_L,0.18132157136851712
AETA_eta_R,1.593986914687666
BCUTare-1h,3.5807468024321185
BCUTare-1l,2.1793921676763284
ETA_beta_s,12.5
ETA_dPsi_A,0.1534184168012922
ETA_dPsi_B,0.0
ETA_eta_BR,0.6285702395595569
ETA_eta_FL,5.917211895443197
ETA_eta_RL,9.543643322813539
LogEE_Dzpe,62.42623642757249
LogEE_Dzse,61.77870586160041
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.615160600931013
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,53.556896526362124
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,125.18774063990938
SpAbs_Dzpe,123.64681248144063
SpAbs_Dzse,122.35849286660522
SpDiam_DzZ,77.21205025907305
SpDiam_Dzi,98.06943912281346
SpDiam_Dzm,77.17530203248305
SpDiam_Dzp,109.35231655793103
SpDiam_Dzv,113.22044872048392
SpMAD_Dzpe,6.236595340888728
SpMAD_Dzse,6.171875991877062
SpMax_Dzpe,62.42623642757249
SpMax_Dzse,61.77870586160041
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.031428511977977844
AETA_eta_FL,0.29586059477215987
AETA_eta_RL,0.47718216614067693
DetourIndex,1596
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,16.226720306041152
EState_VSA4,5.386224214464796
EState_VSA5,24.26546827384644
EState_VSA6,24.395944776997908
EState_VSA7,0.0
EState_VSA8,14.919458481054164
EState_VSA9,11.600939890232516
ETA_beta_ns,18.0
ETA_shape_p,0.1392891450528338
ETA_shape_x,0.0840537944284342
ETA_shape_y,0.2521613832853026
GhoseFilter,True
LogEE_Dzare,62.65489279188843
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,124.0893361451021
SpDiam_Dzpe,97.29239716041448
SpDiam_Dzse,96.17607376609507
SpMAD_Dzare,6.259387031995469
SpMax_Dzare,62.65489279188843
TopoPSA(NO),74.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.409630102040815
VSA_EState9,24.832080155439044
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00428571428571427
FilterItLogS,-4.795588892737135
SpDiam_Dzare,97.61382694189771
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6895238095238095
ETA_epsilon_2,0.884285714285714
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.578231292517007
ETA_epsilon_5,0.831168831168831
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.24666666666666637
ETA_dEpsilon_B,0.11129251700680254
ETA_dEpsilon_C,-0.13537414965986383
ETA_dEpsilon_D,0.05311688311688301
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.85
MDEDescriptor,"0.0,0.0,0.0,0.0,7.233079113384523,13.037325036292895,0.0,2.6031555738147825,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.1052094495921163,0.0,0.0"
APolDescriptor,39.531929999999996
BCUTDescriptor,"11.849999999999996,34.968853829914,-0.20709808070726246,0.24507049174778983,6.209223848970761,11.666228046778306"
BPolDescriptor,19.148069999999997
TPSADescriptor,83.23
ALOGPDescriptor,"3.2036,10.263052959999998,75.2511"
XLogPDescriptor,3.7750000000000004
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,307.01822532
ChiPathDescriptor,"14.164925939000156,9.543643322813539,9.279641923724675,7.334086702269282,5.937389087660697,4.387309116988172,3.127125046558941,1.9224331806654162,11.12839581033448,6.512589504987941,5.074502789527726,3.4122660284342046,2.213099318505586,1.466077012767142,0.850452877101842,0.40678136422003724"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31804138174397717,0.4353012199276332,0.0,0.0,0.03227486121839514,0.08910183861900868,0.11600559396581109"
AtomCountDescriptor,30
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.0209469961094344,0.20412414523193154,0.4317950458626713,0.10206207261596577,0.749117260894749,0.025499585890087693,0.08015694746098084,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.1199999999999997
WeightedPathDescriptor,"40.76955950875164,2.038477975437582,20.156908815568308,4.984141459289172,9.173002685223825"
FractionalPSADescriptor,0.27109139828181456
WienerNumbersDescriptor,"838.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7139683345478827,5.428837768542466,6.6181763266640425,1.2163958686262883,1.3740251045244956,1.4418326174489353"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.01171875,3.4425"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,644.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"36.46958192121012,33.70633611913554,44.78792854191801,42.90468942532707,34.9749339705167"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.2564631358956502,-0.11001760844416497,0.03043304054892209,-0.022137817894234454,0.015072966032394568"
EccentricConnectivityIndexDescriptor,372
AutocorrelationDescriptorPolarizability,"1568.0124751460182,1828.268859194655,2581.334525108226,2341.448232448628,1916.4998900823434"
