DLiP-ID,T007EN
AATSC4s,-0.46175233391501447
AATSC4v,-0.11521469756202224
AATSC5Z,-1.8076523545706364
AATSC5c,0.003290722029890434
AATSC5d,0.023822714681440434
AATSC5i,0.11603205265793967
AATSC5m,-9.149475751731305
AATSC5p,0.008730281212331475
AATSC5s,0.13168687914182514
AATSC5v,0.878611364630989
AATSC6Z,-0.5360485138878491
AATSC6c,-0.001358282947832262
AATSC6d,-0.038126076214718856
AATSC6i,0.08280524170615614
AATSC6m,-2.3894674919517893
AATSC6p,0.022825152689059408
AATSC6s,-0.41249110503752956
AATSC6v,0.9647747226487098
AATSC7Z,0.744840232530919
AATSC7c,0.0004776723595814896
AATSC7d,-0.08118099176778121
AATSC7i,-0.07989292514411254
AATSC7m,2.860569453513333
AATSC7p,-0.04372917852421468
AATSC7s,-0.24719032882340522
AATSC7v,-2.9375107448245332
AATSC8Z,-4.469463131512993
AATSC8c,0.003201672312889885
AATSC8d,-0.035868179219979784
AATSC8i,-0.1597305244019874
AATSC8m,-23.006285465286023
AATSC8p,-0.04958952258890177
AATSC8s,0.5154116020609485
AATSC8v,-9.02208307145092
ATS0are,245.48720000000003
ATS1are,249.87
ATS2are,396.7917
ATS3are,538.906
ATS4are,551.2178
ATS5are,512.4469
ATS6are,469.55600000000004
ATS7are,453.17780000000005
ATS8are,401.21400000000006
ATSC0dv,149.83250306837058
ATSC0pe,5.565507894736841
ATSC0se,3.7551710789473667
ATSC1dv,22.836257309941516
ATSC1pe,-1.0655473684210546
ATSC1se,-0.737116315789473
ATSC2dv,16.662065060854427
ATSC2pe,1.9444686980609418
ATSC2se,1.5470714501385028
ATSC3dv,-24.680562680254898
ATSC3pe,-0.6861968144044318
ATSC3se,-0.5118902313019393
ATSC4dv,-40.75802621129388
ATSC4pe,-1.7329364958448763
ATSC4se,-1.364467891274237
ATSC5dv,-6.521896575964494
ATSC5pe,-0.4009534626038792
ATSC5se,-0.13757566620498496
ATSC6dv,-26.558956412039418
ATSC6pe,-1.2578495844875346
ATSC6se,-0.9083216537396114
ATSC7dv,-5.192135091899127
ATSC7pe,0.7011431440443203
ATSC7se,0.3844349314404438
ATSC8dv,3.620844400366307
ATSC8pe,0.35809217451523573
ATSC8se,0.2999752375346266
AXp-0dv,0.6101472927261435
AXp-1dv,0.33661966420509565
AXp-2dv,0.19189439891070878
AXp-3dv,0.1132810444563812
AXp-4dv,0.06463066984683837
AXp-5dv,0.03490097655742684
AXp-6dv,0.02075080586815422
AXp-7dv,0.011173340946569322
BertzCT,535.9025869673495
ECIndex,383
ETA_eta,16.95857987277681
GATS1dv,0.6270814761989656
GATS1pe,0.9095724937384541
GATS1se,0.9207553904913198
GATS2dv,0.7597557784436298
GATS2pe,0.5028797918442696
GATS2se,0.45185317744474185
GATS3dv,1.0151683133833909
GATS3pe,0.951047993532555
GATS3se,0.9332298627736614
GATS4dv,1.1617580940319636
GATS4pe,1.208664875744291
GATS4se,1.258008884586955
GATS5dv,1.1137814227134955
GATS5pe,1.1742189793999032
GATS5se,1.2034312015996806
GATS6dv,1.1297457512781095
GATS6pe,1.1719370672653413
GATS6se,1.2163397230041402
GATS7dv,1.0496710518055736
GATS7pe,1.0159124955031353
GATS7se,1.0805354200513113
GATS8dv,0.9960634411249488
GATS8pe,1.0440984372213986
GATS8se,1.0555867051942174
LogEE_A,3.9160169794853643
LogEE_D,104.38437144178802
MATS1dv,0.15241190557646245
MATS1pe,-0.19145554881499952
MATS1se,-0.19629367085882496
MATS2dv,0.06815766416005657
MATS2pe,0.21413519845120513
MATS2se,0.25250649368783223
MATS3dv,-0.07278370635143593
MATS3pe,-0.054478989035445055
MATS3se,-0.06023269005228852
MATS4dv,-0.11881504954952178
MATS4pe,-0.13600102732840638
MATS4se,-0.1587076776840962
MATS5dv,-0.02067575999961451
MATS5pe,-0.03422021823326296
MATS5se,-0.017402254137962217
MATS6dv,-0.09102419530544212
MATS6pe,-0.11605818764762506
MATS6se,-0.12421150301971914
MATS7dv,-0.01854663806054806
MATS7pe,0.06742595967779216
MATS7se,0.054792152645626174
MATS8dv,0.014576285783274554
MATS8pe,0.03880905558815509
MATS8se,0.04818354238946561
MAXaaCH,1.7668357144244797
MAXaasC,0.6017454827686612
MAXdssC,-0.16747527107465698
MAXsNH2,5.123417783044164
MAXssNH,2.5818577815015407
MDEC-22,5.97891211368913
MDEC-23,11.51210091403313
MDEC-33,4.643316712339544
MDEN-11,0.4999999999999999
MDEN-12,1.0690449676496974
MDEN-22,0.19999999999999996
MDEO-11,0.814325284978472
MINaaCH,1.6067785142446938
MINaasC,0.3801953420256994
MINdssC,-1.0988624338624338
MINsNH2,5.123417783044164
MINssNH,2.480525321239607
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1500000000000004
SM1_Dzi,1.4672528861251646
SM1_Dzm,2.167479569767082
SM1_Dzp,-4.8671510493512855
SM1_Dzv,-2.250228090515411
SddssSe,0
SpAD_Dt,264.2790549647588
SpAbs_A,25.137622847055532
SpAbs_D,208.768742883576
SpMAD_A,1.1970296593835967
SpMAD_D,9.941368708741715
SpMax_A,2.315519561771369
SpMax_D,104.38437144178802
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,128.29999999999998
TpiPC10,6.797626468610269
VAdjMat,5.392317422778761
VE1_DzZ,4.514794836172844
VE1_Dzi,4.51486652259638
VE1_Dzm,4.514761367801669
VE1_Dzp,4.507319614128825
VE1_Dzv,4.509872679484175
VE2_DzZ,0.21499023029394496
VE2_Dzi,0.21499364393316095
VE2_Dzm,0.21498863656198425
VE2_Dzp,0.21463426733946786
VE2_Dzv,0.21475584188019883
VE3_DzZ,2.2492970900725964
VE3_Dzi,2.249312968059752
VE3_Dzm,2.249289677001473
VE3_Dzp,2.247640000973197
VE3_Dzv,2.248206267132427
VR1_DzZ,103.17290187438766
VR1_Dzi,103.66964551307639
VR1_Dzm,103.16394677301557
VR1_Dzp,104.25548031051895
VR1_Dzv,103.89790996295899
VR2_DzZ,4.912995327351793
VR2_Dzi,4.936649786336971
VR2_Dzm,4.9125688939531225
VR2_Dzp,4.9645466814532835
VR2_Dzv,4.947519522045666
VR3_DzZ,5.3783435845604535
VR3_Dzi,5.383146702680491
VR3_Dzm,5.3782567837642175
VR3_Dzp,5.388781772952432
VR3_Dzv,5.385346126780058
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.06844336144788699
Xpc-4dv,1.169282963920736
Xpc-5dv,1.336920010219362
Xpc-6dv,1.4114157589358882
Zagreb1,96.0
Zagreb2,105.0
fragCpx,21.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,21
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.460189473684212
AATS1are,6.575526315789474
AATS2are,6.399866129032258
AATS3are,6.266348837209302
AATS4are,6.335836781609196
AATS5are,6.405586250000001
AATS6are,6.3453513513513515
AATS7are,6.382785915492958
AATS8are,6.3684761904761915
AATSC0dv,3.9429606070623837
AATSC0pe,0.14646073407202215
AATSC0se,0.0988202915512465
AATSC1dv,0.6009541397353031
AATSC1pe,-0.0280407202216067
AATSC1se,-0.0193977977839335
AATSC2dv,0.26874298485249076
AATSC2pe,0.03136239835582164
AATSC2se,0.024952765324814562
AATSC3dv,-0.2869832869797081
AATSC3pe,-0.007979032725632927
AATSC3se,-0.005952211991883016
AATSC4dv,-0.46848305989992967
AATSC4pe,-0.019918810297067543
AATSC4se,-0.01568353898016364
AATSC5dv,-0.08152370719955618
AATSC5pe,-0.0050119182825484904
AATSC5se,-0.001719695827562312
AATSC6dv,-0.35890481637891103
AATSC6pe,-0.016997967357939656
AATSC6se,-0.01227461694242718
AATSC7dv,-0.07312866326618489
AATSC7pe,0.009875255549920005
AATSC7se,0.00541457649916118
AATSC8dv,0.05747372064073503
AATSC8pe,0.005684002770083107
AATSC8se,0.004761511706898835
AETA_eta,0.8075514225131813
ATSC0are,5.882557894736838
ATSC1are,-1.2101526315789477
ATSC2are,2.368768698060941
ATSC3are,-0.742999445983379
ATSC4are,-2.2895667590027697
ATSC5are,-0.27436398891966796
ATSC6are,-1.2967653739612186
ATSC7are,0.4720155124653733
ATSC8are,0.7671855955678663
BCUTZ-1h,35.00041801530432
BCUTZ-1l,5.694329963644756
BCUTc-1h,0.45568185948312534
BCUTc-1l,-0.35598970850697353
BCUTd-1h,3.204344525046312
BCUTd-1l,0.9714971572123529
BCUTi-1h,14.556754698179756
BCUTi-1l,10.95246926807552
BCUTm-1h,79.90417852359005
BCUTm-1l,11.705672865362917
BCUTp-1h,3.0589821463224354
BCUTp-1l,0.7414703609225909
BCUTs-1h,7.009372516819792
BCUTs-1l,1.043350631276138
BCUTv-1h,26.523891700567496
BCUTv-1l,14.700682025370122
BalabanJ,2.376746764916723
Diameter,12
ETA_beta,23.75
GATS1are,0.9493844872352345
GATS2are,0.4763190169458987
GATS3are,0.949552124907237
GATS4are,1.2480407282772512
GATS5are,1.1857219682003715
GATS6are,1.1846249751719182
GATS7are,1.0420793748593205
GATS8are,1.0076678193031983
HybRatio,0.3076923076923077
Lipinski,True
LogEE_Dt,132.1395274823794
MATS1are,-0.20571877969304458
MATS2are,0.24680181686437072
MATS3are,-0.05580940921585957
MATS4are,-0.17000098787846601
MATS5are,-0.022154120209074864
MATS6are,-0.11320016824335576
MATS7are,0.04294526722501842
MATS8are,0.07866422659128301
MAXssCH2,0.4650654683169564
MAXsssCH,-0.987625661375662
MINssCH2,0.24187098450491318
MINsssCH,-0.987625661375662
NsssssAs,0
RotRatio,0.3333333333333333
SM1_Dzpe,1.5594131463164513
SM1_Dzse,1.4534764165969225
SMR_VSA1,14.69560176298435
SMR_VSA2,5.409283605791522
SMR_VSA3,10.633577208012662
SMR_VSA4,5.733667477162185
SMR_VSA5,18.88348407499998
SMR_VSA6,6.544756405912575
SMR_VSA7,34.30163928137585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,175.7045389700438
SpAD_Dzi,172.8364009038428
SpAD_Dzm,175.74258264183646
SpAD_Dzp,237.46095380874095
SpAD_Dzv,217.58557674635722
SpAbs_Dt,264.27905496475887
SpDiam_A,4.631039123542738
SpDiam_D,154.83959590453406
SpMAD_Dt,12.584716903083754
SpMax_Dt,132.1395274823794
SsssssAs,0
VE1_Dzpe,4.514271214634071
VE1_Dzse,4.514086205837375
VE2_Dzpe,0.21496529593495578
VE2_Dzse,0.21495648599225597
VE3_Dzpe,2.249181104313623
VE3_Dzse,2.2491401203808645
VMcGowan,232.3999999999997
VR1_Dzpe,103.52857164815809
VR1_Dzse,103.52745829157074
VR2_Dzpe,4.929931983245623
VR2_Dzse,4.9298789662652736
VR3_Dzpe,5.3817849739103245
VR3_Dzse,5.3817742197527405
mZagreb1,8.916666666666666
mZagreb2,4.833333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15480415512465362
AATSC1are,-0.03184612188365652
AATSC2are,0.0382059467429184
AATSC3are,-0.008639528441667198
AATSC4are,-0.02631685929888241
AATSC5are,-0.0034295498614958495
AATSC6are,-0.017523856404881334
AATSC7are,0.006648105809371455
AATSC8are,0.012177549135997877
AETA_beta,1.130952380952381
BCUTdv-1h,6.0232294688146135
BCUTdv-1l,0.2560147861740366
BCUTpe-1h,3.501226614527848
BCUTpe-1l,2.240840126776975
BCUTse-1h,3.7141251180904504
BCUTse-1l,2.4370777376931283
ETA_alpha,10.433333333333335
ETA_dBeta,-1.75
ETA_eta_B,0.5006222044521635
ETA_eta_F,18.035565049170017
ETA_eta_L,5.0078922633156076
ETA_eta_R,34.99414492194683
ETA_psi_1,0.5589285714285717
LabuteASA,130.09578954169174
LogEE_DzZ,87.7522811834916
LogEE_Dzi,86.48806963697498
LogEE_Dzm,87.72989578671476
LogEE_Dzp,118.03516961160601
LogEE_Dzv,108.4713272173907
PEOE_VSA1,21.47377208001555
PEOE_VSA2,10.203820789863343
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,40.90432128072459
PEOE_VSA8,11.017475921744989
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.6874051077907564
SpAD_Dzpe,176.58659818412397
SpAD_Dzse,178.1877013733565
SpAbs_DzZ,173.9640627795676
SpAbs_Dzi,171.50888638782476
SpAbs_Dzm,173.98795632345352
SpAbs_Dzp,240.93749027256334
SpAbs_Dzv,219.19288252529674
SpDiam_Dt,192.65575794665563
SpMAD_DzZ,8.366882808097325
SpMAD_Dzi,8.230304804944895
SpMAD_Dzm,8.368694411516023
SpMAD_Dzp,11.307664467082903
SpMAD_Dzv,10.361217940302724
SpMax_DzZ,87.7522811834916
SpMax_Dzi,86.48806963697498
SpMax_Dzm,87.72989578671476
SpMax_Dzp,118.03516961160601
SpMax_Dzv,108.4713272173907
VE1_Dzare,4.514282787998113
VE2_Dzare,0.21496584704752916
VE3_Dzare,2.2491836680384543
VR1_Dzare,103.54289641336277
VR2_Dzare,4.930614114922037
VR3_Dzare,5.38192332967089
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49682539682539695
AETA_dBeta,-0.08333333333333333
AETA_eta_B,0.02383915259296017
AETA_eta_F,0.858836430912858
AETA_eta_L,0.23847106015788608
AETA_eta_R,1.6663878534260395
BCUTare-1h,3.5551570066549623
BCUTare-1l,2.1900126344866155
ETA_beta_s,12.75
ETA_dPsi_A,0.1550714285714283
ETA_dPsi_B,0.0
ETA_eta_BR,0.5866222044521635
ETA_eta_FL,4.905699094605325
ETA_eta_RL,9.913591357920932
LogEE_Dzpe,88.3675568609342
LogEE_Dzse,89.16306384937334
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.959554568743835
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,16.367244685174846
SlogP_VSA2,35.52916421594843
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.409283605791522
SlogP_VSA5,23.199631921620835
SlogP_VSA6,28.738187789678854
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,174.774216355104
SpAbs_Dzpe,175.17570057555199
SpAbs_Dzse,176.87265128214977
SpDiam_DzZ,133.6588867719713
SpDiam_Dzi,130.5651363769028
SpDiam_Dzm,133.64432011114332
SpDiam_Dzp,179.28803404927012
SpDiam_Dzv,165.02382791937845
SpMAD_Dzpe,8.408885627815428
SpMAD_Dzse,8.4851286368265
SpMax_Dzpe,88.3675568609342
SpMax_Dzse,89.16306384937334
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.027934390688198262
AETA_eta_FL,0.23360471879072975
AETA_eta_RL,0.4720757789486158
DetourIndex,1328
EState_VSA1,17.918325846451317
EState_VSA2,12.380376191669844
EState_VSA3,23.001749036367993
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,26.56352110596201
EState_VSA9,16.249478477794412
ETA_beta_ns,11.0
ETA_shape_p,0.30031948881789133
ETA_shape_x,0.0
ETA_shape_y,0.2875399361022364
GhoseFilter,True
LogEE_Dzare,87.4674608017325
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,173.24751649567423
SpDiam_Dzpe,133.87545574275674
SpDiam_Dzse,135.1413506867081
SpMAD_Dzare,8.322581731195427
SpMax_Dzare,87.4674608017325
TopoPSA(NO),128.29999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.6017454827686612
VSA_EState9,55.06703145280279
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5238095238095238
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0031746031746030788
FilterItLogS,-3.0228655137489335
SpDiam_Dzare,132.42760170788415
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6254385964912282
ETA_epsilon_2,0.8888888888888886
ETA_epsilon_3,0.4333333333333337
ETA_epsilon_4,0.5810606060606063
ETA_epsilon_5,0.7580246913580246
AETA_beta_ns_d,0.023809523809523808
ETA_dEpsilon_A,0.19210526315789456
ETA_dEpsilon_B,0.04437799043062196
ETA_dEpsilon_C,-0.1477272727272726
ETA_dEpsilon_D,0.13086419753086398
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.2857142857142857
MDEDescriptor,"0.0,0.0,0.0,0.0,5.97891211368913,11.51210091403313,0.0,4.643316712339544,0.0,0.0,0.814325284978472,0.0,0.0,0.4999999999999999,1.0690449676496974,0.0,0.19999999999999996,0.0,0.0"
APolDescriptor,44.071480999999984
BCUTDescriptor,"11.99620662362262,78.91833740370193,-0.34980421405225903,0.295591364215957,4.410036515056932,10.754017999359704"
BPolDescriptor,22.450518999999996
TPSADescriptor,128.29999999999998
ALOGPDescriptor,"0.36629999999999874,0.13417568999999907,73.43640000000002"
XLogPDescriptor,-0.133
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,356.04840263999995
ChiPathDescriptor,"15.828062645816686,9.913591357920934,8.820982181413681,6.132459852790941,4.525101573991298,3.197324420949208,1.7883442085403083,1.220022231203061,12.813093147249015,7.06901294830701,5.181148770589138,3.398431333691436,2.132812104945666,1.221534179509939,0.6432749819127809,0.34637356934364905"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.13144585576580214,0.0,0.0,0.0,0.027777777777777776,0.06844336144788699"
AtomCountDescriptor,38
BondCountDescriptor,21
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.5157355747428491,0.0,0.35911675639654195,0.0,0.6336086586477485,0.0,0.11519699992571514,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,1,3,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"40.89309405599342,1.947290193142544,20.59685099421199,7.384394437041331,10.677310679641925"
FractionalPSADescriptor,0.3603442651299406
WienerNumbersDescriptor,"1056.0,27.0"
AminoAcidCountDescriptor,"1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.776578115816457,3.536756760588199,4.309564368784152,1.1692829639207365,1.336920010219362,1.2843743692690723"
FractionalCSP3Descriptor,0.3076923076923077
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,3,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.047619047619047,9.9039780521262,7.2"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1024.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3076923076923077
AutocorrelationDescriptorMass,"68.02141910304417,28.646042991624952,42.37422612284566,47.722501062312496,48.92670841564488"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.5046652071856805,-0.276952557858622,0.05893461298161576,0.04711860141786275,-0.13723044006386897"
EccentricConnectivityIndexDescriptor,383
AutocorrelationDescriptorPolarizability,"1266.576016075809,1392.8882758266047,1740.8232376464202,1704.2605203277335,1467.1910527456555"
