DLiP-ID,T002RK
AATSC4s,-0.32365060413375585
AATSC4v,-3.571346268754394
AATSC5Z,-0.5796101217113291
AATSC5c,-0.0019803418914933024
AATSC5d,-0.0679439256809469
AATSC5i,0.10294603360113581
AATSC5m,-2.56434857932707
AATSC5p,0.01318213714977447
AATSC5s,-0.3309056677371648
AATSC5v,1.4256713456011152
AATSC6Z,-0.3421126942571205
AATSC6c,0.002466121176325337
AATSC6d,-0.03336891024567213
AATSC6i,0.15288128423431036
AATSC6m,-1.5514513463837354
AATSC6p,-0.007220356399763499
AATSC6s,0.07557514678800052
AATSC6v,-3.2026861121026498
AATSC7Z,-0.27733502045980996
AATSC7c,-0.002364336677838065
AATSC7d,0.04117472983866856
AATSC7i,-0.12903157258233205
AATSC7m,-1.20842672516575
AATSC7p,-0.0006318478693121934
AATSC7s,-0.41078953805842133
AATSC7v,-1.209455608836089
AATSC8Z,0.7904272579772851
AATSC8c,-0.002556756009908748
AATSC8d,0.018388318009735016
AATSC8i,-0.2143675094393932
AATSC8m,3.500086456172622
AATSC8p,-0.028613164932457535
AATSC8s,0.1801349077579474
AATSC8v,-3.1302890984433014
ATS0are,288.5097999999999
ATS1are,302.14000000000004
ATS2are,498.38800000000003
ATS3are,665.3319999999998
ATS4are,773.597
ATS5are,713.5090000000001
ATS6are,705.4799
ATS7are,658.89
ATS8are,537.3649999999999
ATSC0dv,194.60465116279065
ATSC0pe,7.518944186046509
ATSC0se,5.347176186046511
ATSC1dv,32.30665224445646
ATSC1pe,0.5138201730665221
ATSC1se,0.47528556841535974
ATSC2dv,20.163872363439673
ATSC2pe,1.3827265548945364
ATSC2se,1.1806462758247704
ATSC3dv,-32.285559762033536
ATSC3pe,-0.6780151433207148
ATSC3se,-0.8513733758788534
ATSC4dv,-118.17090319091398
ATSC4pe,-4.183384045429961
ATSC4se,-2.603894464034613
ATSC5dv,-59.93780421849649
ATSC5pe,-2.653897512168737
ATSC5se,-1.9034845819361814
ATSC6dv,-19.86803677663601
ATSC6pe,1.2571257436452172
ATSC6se,1.0391769994591673
ATSC7dv,-7.769605191995665
ATSC7pe,-0.4914345051379084
ATSC7se,-0.3400661330448888
ATSC8dv,87.95348837209303
ATSC8pe,2.748237209302327
ATSC8se,1.8303068837209298
AXp-0dv,0.521505811764577
AXp-1dv,0.2773193223424065
AXp-2dv,0.1431873109897869
AXp-3dv,0.07595641538735419
AXp-4dv,0.03994279015165243
AXp-5dv,0.02162408408135905
AXp-6dv,0.011352466327834468
AXp-7dv,0.006164892515710651
BertzCT,1066.523510461581
ECIndex,602
ETA_eta,20.09575310301463
GATS1dv,0.4527573987862667
GATS1pe,0.49557171788447063
GATS1se,0.5043453887327092
GATS2dv,0.6659250150950993
GATS2pe,0.5339523469514962
GATS2se,0.5301820420414747
GATS3dv,0.8884330505485531
GATS3pe,0.8257790261682604
GATS3se,0.8500498673726424
GATS4dv,1.1897654908124577
GATS4pe,1.16530199735039
GATS4se,1.1655010369946874
GATS5dv,1.0208580094417843
GATS5pe,0.9184094010650707
GATS5se,0.928023647294776
GATS6dv,0.9053071963992624
GATS6pe,0.717426089646245
GATS6se,0.688140288407518
GATS7dv,0.9834161585915799
GATS7pe,0.9266254823314857
GATS7se,0.884338882204848
GATS8dv,0.7516132887189294
GATS8pe,0.809229926517392
GATS8se,0.732157163448879
LogEE_A,4.279419181842601
LogEE_D,144.47632043053503
MATS1dv,0.15518486574112564
MATS1pe,0.0638800009542462
MATS1se,0.08308846913967038
MATS2dv,0.05862401881855685
MATS2pe,0.10404813633206589
MATS2se,0.12492523376156242
MATS3dv,-0.06926061371103977
MATS3pe,-0.03764556015503473
MATS3se,-0.06647017185530281
MATS4dv,-0.22128082768901705
MATS4pe,-0.2027483474221629
MATS4se,-0.1774538117319012
MATS5dv,-0.1172027022453849
MATS5pe,-0.1343127676914742
MATS5se,-0.13546118843136765
MATS6dv,-0.0388500651449263
MATS6pe,0.06362266711166664
MATS6se,0.07395287183996799
MATS7dv,-0.016196020779970406
MATS7pe,-0.026513763351400658
MATS7se,-0.02579891723370125
MATS8dv,0.22597992351816448
MATS8pe,0.18275419668644735
MATS8se,0.17114705220459417
MAXaaCH,1.7182379062736206
MAXaasC,0.6178637041236252
MAXddsN,-0.5044709369749434
MAXdssC,-0.374279835390946
MAXsssN,1.2838010204081631
MDEC-22,17.995416358483087
MDEC-23,24.93195611558982
MDEC-24,4.246600733651712
MDEC-33,5.506834813233904
MDEC-34,3.1171396259160122
MDEN-33,0.16666666666666669
MDEO-11,0.9805609178109599
MINaaCH,1.224970238095238
MINaasC,-0.45196526221709354
MINddsN,-0.5044709369749434
MINdssC,-0.374279835390946
MINsssN,1.2838010204081631
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.619047619047619
SM1_Dzi,1.496739107945042
SM1_Dzm,1.6498516462766213
SM1_Dzp,-7.363745361583799
SM1_Dzv,-2.7812868340196677
SddssSe,0
SpAD_Dt,594.0374044153543
SpAbs_A,36.48851168966466
SpAbs_D,288.95264086106994
SpMAD_A,1.303161131773738
SpMAD_D,10.319737173609642
SpMax_A,2.607861869418453
SpMax_D,144.47632043053503
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.67999999999999
TpiPC10,8.834441651032254
VAdjMat,5.954196310386875
VE1_DzZ,5.211592860649643
VE1_Dzi,5.210933064133173
VE1_Dzm,5.211907890340743
VE1_Dzp,5.163313138755398
VE1_Dzv,5.194574150309708
VE2_DzZ,0.18612831645177294
VE2_Dzi,0.18610475229047047
VE2_Dzm,0.1861395675121694
VE2_Dzp,0.18440404066983565
VE2_Dzv,0.18552050536820386
VE3_DzZ,2.6805049576307898
VE3_Dzi,2.6803783479160024
VE3_Dzm,2.680565403674537
VE3_Dzp,2.671197871782866
VE3_Dzv,2.677234065380986
VR1_DzZ,176.6891738173059
VR1_Dzi,176.9446247063911
VR1_Dzm,176.65268526649376
VR1_Dzp,181.75939040383406
VR1_Dzv,178.64201024374233
VR2_DzZ,6.310327636332354
VR2_Dzi,6.31945088237111
VR2_Dzm,6.3090244738033485
VR2_Dzp,6.4914068001369305
VR2_Dzv,6.3800717944193694
VR3_DzZ,6.2040115259105395
VR3_Dzi,6.2054562460395735
VR3_Dzm,6.203804991926503
VR3_Dzp,6.232303198856175
VR3_Dzv,6.215003277693534
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.1732587414018455
Xch-7dv,0.25008415392492045
Xpc-4dv,1.9608057330156543
Xpc-5dv,2.8179989920076505
Xpc-6dv,3.9759419189140592
Zagreb1,154.0
Zagreb2,188.0
fragCpx,205.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,31
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.709530232558138
AATS1are,6.5682608695652185
AATS2are,6.557736842105264
AATS3are,6.459533980582522
AATS4are,6.555906779661017
AATS5are,6.314238938053099
AATS6are,6.243184955752213
AATS7are,6.215943396226415
AATS8are,6.248430232558138
AATSC0dv,4.525689561925364
AATSC0pe,0.1748591671173607
AATSC0se,0.12435293455922118
AATSC1dv,0.7023185270534013
AATSC1pe,0.011170003762315696
AATSC1se,0.0103322949655513
AATSC2dv,0.26531411004525884
AATSC2pe,0.01819377045913864
AATSC2se,0.01553481941874698
AATSC3dv,-0.3134520365245974
AATSC3pe,-0.006582671294375872
AATSC3se,-0.008265760930862655
AATSC4dv,-1.0014483321263896
AATSC4pe,-0.035452407164660686
AATSC4se,-0.022066902237581464
AATSC5dv,-0.5304230461813848
AATSC5pe,-0.023485818691758732
AATSC5se,-0.01684499630032019
AATSC6dv,-0.17582333430651337
AATSC6pe,0.011125006580931126
AATSC6se,0.009196256632382011
AATSC7dv,-0.07329816218863835
AATSC7pe,-0.004636174576772721
AATSC7se,-0.003208171066461215
AATSC8dv,1.0227149810708491
AATSC8pe,0.0319562466197945
AATSC8se,0.02128263818280151
AETA_eta,0.7177054679648082
ATSC0are,8.443111627906973
ATSC1are,0.6772759329367226
ATSC2are,1.646239913466739
ATSC3are,-1.0307650621957816
ATSC4are,-4.54387842076798
ATSC5are,-2.9744979989183347
ATSC6are,1.705825256895617
ATSC7are,-0.4640054083288281
ATSC8are,3.03328372093023
BCUTZ-1h,9.004070242944206
BCUTZ-1l,5.683846949871173
BCUTc-1h,0.45635249359906427
BCUTc-1l,-0.38773331595424804
BCUTd-1h,4.0339664617074575
BCUTd-1l,0.9727025730087142
BCUTi-1h,17.42477247103481
BCUTi-1l,10.944320224607898
BCUTm-1h,19.000142427712124
BCUTm-1l,11.695182328247324
BCUTp-1h,2.005317223801684
BCUTp-1l,0.5458550919423519
BCUTs-1h,8.002975787444518
BCUTs-1l,1.1866119583924313
BCUTv-1h,20.910978027032066
BCUTv-1l,13.3041192019572
BalabanJ,1.5104989096144916
Diameter,13
ETA_beta,39.75
GATS1are,0.49633308629045686
GATS2are,0.5361627061739522
GATS3are,0.8405863134879895
GATS4are,1.1571859322227174
GATS5are,0.9023621365617638
GATS6are,0.6877247896319734
GATS7are,0.9066580464289418
GATS8are,0.8018295084640348
HybRatio,0.09523809523809523
Lipinski,True
LogEE_Dt,297.0187022076771
MATS1are,0.07498488605844911
MATS2are,0.110317766156218
MATS3are,-0.05096692000078923
MATS4are,-0.19611491301503978
MATS5are,-0.1340606009893549
MATS6are,0.07688153066682418
MATS7are,-0.022293748719003293
MATS8are,0.179630677326611
MAXssCH2,0.027166713907785356
MAXssssC,-1.7746511637062232
MINssCH2,0.027166713907785356
MINssssC,-1.7746511637062232
NsssssAs,0
RotRatio,0.12903225806451613
SM1_Dzpe,1.7165486243949246
SM1_Dzse,1.588005187099923
SMR_VSA1,19.21479067540502
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,12.269741999882829
SMR_VSA6,0.0
SMR_VSA7,110.9817498981388
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,224.5088445783166
SpAD_Dzi,219.08443841073188
SpAD_Dzm,224.37682592258227
SpAD_Dzp,312.88364886483566
SpAD_Dzv,275.25826095196805
SpAbs_Dt,594.0374044153543
SpDiam_A,5.06193997898772
SpDiam_D,205.85158491610176
SpMAD_Dt,21.215621586262653
SpMax_Dt,297.0187022076771
SsssssAs,0
VE1_Dzpe,5.211742487089933
VE1_Dzse,5.211418969661278
VE2_Dzpe,0.1861336602532119
VE2_Dzse,0.18612210605933135
VE3_Dzpe,2.6805336675274414
VE3_Dzse,2.6804715908858965
VMcGowan,261.21000000000015
VR1_Dzpe,176.6746477659507
VR1_Dzse,176.70936645937638
VR2_Dzpe,6.309808848783954
VR2_Dzse,6.3110488021205855
VR3_Dzpe,6.2039293100724935
VR3_Dzse,6.204125802795082
mZagreb1,9.3125
mZagreb2,6.027777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,35
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1963514332071389
AATSC1are,0.014723389846450491
AATSC2are,0.021661051492983408
AATSC3are,-0.010007427788308558
AATSC4are,-0.038507444243796436
AATSC5are,-0.02632299114087022
AATSC6are,0.01509579873358953
AATSC7are,-0.004377409512536114
AATSC8are,0.035270740941049185
AETA_beta,1.4196428571428572
BCUTdv-1h,7.0051871539554575
BCUTdv-1l,1.9915928745200562
BCUTpe-1h,3.9886748570180584
BCUTpe-1l,2.233189305225705
BCUTse-1h,4.009959137004531
BCUTse-1l,2.4291702141927574
ETA_alpha,12.91904761904762
ETA_dBeta,4.25
ETA_eta_B,0.5064742629304639
ETA_eta_F,33.45913242991656
ETA_eta_L,5.219009250639045
ETA_eta_R,53.55488553293119
ETA_psi_1,0.5255714839209611
LabuteASA,159.1686873691548
LogEE_DzZ,112.31224541841001
LogEE_Dzi,109.59567417350684
LogEE_Dzm,112.24733623437244
LogEE_Dzp,154.59502848339915
LogEE_Dzv,136.9338087674791
PEOE_VSA1,5.106527394840706
PEOE_VSA2,19.80876518368787
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,23.762552697081826
PEOE_VSA8,35.36784501792678
PEOE_VSA9,4.923311048817671
SM1_Dzare,1.9044365501821603
SpAD_Dzpe,222.91110531356725
SpAD_Dzse,224.81712625232728
SpAbs_DzZ,223.0054432177723
SpAbs_Dzi,217.69460923906877
SpAbs_Dzm,222.8448208224683
SpAbs_Dzp,316.55380232838206
SpAbs_Dzv,276.6489043689779
SpDiam_Dt,426.91950186445746
SpMAD_DzZ,8.018173020654164
SpMAD_Dzi,7.82444422895471
SpMAD_Dzm,8.013458068663653
SpMAD_Dzp,11.174416030886988
SpMAD_Dzv,9.830652176856002
SpMax_DzZ,112.31224541841001
SpMax_Dzi,109.59567417350684
SpMax_Dzm,112.24733623437244
SpMax_Dzp,154.59502848339915
SpMax_Dzv,136.9338087674791
VE1_Dzare,5.211926082595299
VE2_Dzare,0.18614021723554638
VE3_Dzare,2.6805688941857255
VR1_Dzare,176.63383511782362
VR2_Dzare,6.308351254207986
VR3_Dzare,6.203698278833302
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46139455782312927
AETA_dBeta,0.15178571428571427
AETA_eta_B,0.018088366533230853
AETA_eta_F,1.1949690153541628
AETA_eta_L,0.18639318752282305
AETA_eta_R,1.912674483318971
BCUTare-1h,4.107722111982858
BCUTare-1l,2.1833111934119045
ETA_beta_s,17.75
ETA_dPsi_A,0.18842851607903888
ETA_dPsi_B,0.0
ETA_eta_BR,0.8504742629304639
ETA_eta_FL,8.188730048803587
ETA_eta_RL,13.407739299442632
LogEE_Dzpe,111.51685796479774
LogEE_Dzse,112.4652775971315
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.724985593970254
PEOE_VSA12,0.0
PEOE_VSA13,11.594566004035068
SlogP_VSA1,0.0
SlogP_VSA2,20.83692790386036
SlogP_VSA3,12.269741999882829
SlogP_VSA4,15.931539109811467
SlogP_VSA5,27.048343150859804
SlogP_VSA6,72.79640482153933
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,220.63003986181837
SpAbs_Dzpe,221.31716730520048
SpAbs_Dzse,223.34255000716308
SpDiam_DzZ,162.53313295475783
SpDiam_Dzi,157.81268449190486
SpDiam_Dzm,162.47694964812274
SpDiam_Dzp,223.58579561724235
SpDiam_Dzv,199.61927148621925
SpMAD_Dzpe,7.961110904055973
SpMAD_Dzse,8.02918308044026
SpMax_Dzpe,111.51685796479774
SpMax_Dzse,112.4652775971315
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.03037408081894514
AETA_eta_FL,0.2924546446001281
AETA_eta_RL,0.4788478321229511
DetourIndex,4089
EState_VSA1,16.465517483833818
EState_VSA2,18.139322409947642
EState_VSA3,22.253805966787983
EState_VSA4,0.0
EState_VSA5,41.29811214162014
EState_VSA6,36.39820241076966
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,22.0
ETA_shape_p,0.1253225211942499
ETA_shape_x,0.03870254330998894
ETA_shape_y,0.3328418724659049
GhoseFilter,True
LogEE_Dzare,110.38303552198713
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,218.86163449379205
SpDiam_Dzpe,161.2732303022746
SpDiam_Dzse,162.75252114249568
SpMAD_Dzare,7.879644280779227
SpMax_Dzare,110.38303552198713
TopoPSA(NO),83.67999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.400791376454428
VSA_EState9,64.01587529021226
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7857142857142857
EState_VSA10,24.405797895352922
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03860544217687074
FilterItLogS,-5.435881098104707
SpDiam_Dzare,159.51044486758744
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6763012181616833
ETA_epsilon_2,0.8778911564625848
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.565261514441842
ETA_epsilon_5,0.8579638752052542
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.2327114745719398
ETA_dEpsilon_B,0.11103970371984129
ETA_dEpsilon_C,-0.12167177085209852
ETA_dEpsilon_D,0.019927281257330565
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"0.0,0.0,0.0,0.0,17.995416358483087,24.93195611558982,4.246600733651712,5.506834813233904,3.1171396259160122,0.0,0.9805609178109599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669"
APolDescriptor,52.92689499999998
BCUTDescriptor,"11.850000000000009,18.998407980657962,-0.36660038624050983,0.23734016663145607,3.6998816764198583,12.43157063988875"
BPolDescriptor,21.795104999999996
TPSADescriptor,83.67999999999999
ALOGPDescriptor,"4.7367,22.43632689,96.0354"
XLogPDescriptor,4.114000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,378.10158529999995
ChiPathDescriptor,"19.888540578131753,13.407739299442635,12.603760438428104,11.044316683125855,9.106850732540007,7.671443097588245,5.439834983761688,3.7826957090749604,14.431305037585478,8.596021136066145,6.576822162847334,4.945909185257783,3.514672914495927,2.556949257208016,1.4758857987517535,0.912013832165455"
ChiChainDescriptor,"0.0,0.0,0.05555555555555555,0.5110372562638482,0.9521967748683565,0.0,0.0,0.02795084971874737,0.1732587414018455,0.25583712006899134"
AtomCountDescriptor,43
BondCountDescriptor,31
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.297597005602434,0.09622504486493763,0.9269001271818339,0.12667994256430742,0.8628711266990897,0.025,0.20590957953507785,0.024389046463035496"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,14,4,1,1,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"57.344281996416726,2.0480100713005975,19.154831941160488,10.07679623600541,6.554526720198844"
FractionalPSADescriptor,0.2213161839393113
WienerNumbersDescriptor,"1939.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.032481975614537,9.874506391993723,15.385266139602715,1.9387147034629784,2.803618755730591,3.6743411395610166"
FractionalCSP3Descriptor,0.09523809523809523
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.240374609781476,8.625708884688091,4.0"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1360.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.09523809523809523
AutocorrelationDescriptorMass,"33.319880883759396,34.0176199926453,51.70251393746996,58.142313368349726,53.83672338205252"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3906244160774258,-0.2091634615682614,0.14104757315688382,-0.1559889004615674,0.06195921537542023"
EccentricConnectivityIndexDescriptor,602
AutocorrelationDescriptorPolarizability,"1958.504783951853,2399.34303534981,3615.393619075004,3875.570979814361,3460.2242489464725"
