DLiP-ID,P000FC
AATSC6d,-0.03967927631578947
AATSC6i,-0.03706556923966993
AATSC6m,-5.469506070569491
AATSC6p,-0.018209960426403757
AATSC6s,-0.06694441342231607
AATSC6v,-5.765144211295902
AATSC7Z,0.9046415441176471
AATSC7c,0.000857140773582488
AATSC7d,-0.005284926470588236
AATSC7i,-0.01670053842034978
AATSC7m,4.583403240406709
AATSC7p,0.025435598160351455
AATSC7s,0.10029422166243045
AATSC7v,8.616631739170757
AATSC8Z,-2.35234375
AATSC8c,-0.0003098882953351204
AATSC8d,-0.03984375
AATSC8i,-0.2044564703538529
AATSC8m,-10.93965994329427
AATSC8p,-0.052846022877080165
AATSC8s,-0.0574417902663466
AATSC8v,-10.633273917699285
ATS0are,195.4832
ATS1are,222.5999
ATS2are,365.02660000000003
ATS3are,436.4328
ATS4are,454.74730000000005
ATS5are,416.23199999999997
ATS6are,440.611
ATS7are,290.66700000000003
ATS8are,176.61300000000003
ATSC0dv,117.0972222222222
ATSC0pe,2.278671874999999
ATSC0se,1.1311782187499992
ATSC1dv,46.96657986111113
ATSC1pe,0.4256838867187496
ATSC1se,0.1889023544921874
ATSC2dv,24.136284722222243
ATSC2pe,0.7906322265624997
ATSC2se,0.40233685351562476
ATSC3dv,-30.796440972222197
ATSC3pe,-0.39209560546875016
ATSC3se,-0.23005369042968743
ATSC4dv,-83.44748263888889
ATSC4pe,-0.8412420898437492
ATSC4se,-0.1330221552734376
ATSC5dv,-24.879774305555557
ATSC5pe,-0.5778549804687494
ATSC5se,-0.3236840341796872
ATSC6dv,-32.68923611111113
ATSC6pe,-0.9071582031249991
ATSC6se,-0.4032855820312497
ATSC7dv,23.79296874999998
ATSC7pe,0.47757919921874936
ATSC7se,0.05812702636718749
ATSC8dv,-19.16753472222223
ATSC8pe,-0.5405986328124996
ATSC8se,-0.25491998632812485
AXp-0dv,0.5881078959452676
AXp-1dv,0.3179823143671058
AXp-2dv,0.16859714859051836
AXp-3dv,0.08997091633182554
AXp-4dv,0.051070801704817495
AXp-5dv,0.02694769430370132
AXp-6dv,0.014282644267849249
AXp-7dv,0.00798462804927583
BertzCT,798.405177929776
ECIndex,315
ETA_eta,13.981551478829129
GATS1dv,0.45971838622769723
GATS1pe,0.6126845897271378
GATS1se,0.6963083912494986
GATS2dv,0.8484779078851039
GATS2pe,0.7476564799850564
GATS2se,0.8120334806498826
GATS3dv,1.1621156566776512
GATS3pe,1.1878429612978338
GATS3se,1.2958737877028725
GATS4dv,1.326104087491856
GATS4pe,1.1812360281440228
GATS4se,1.1496311221131417
GATS5dv,0.9267936308206948
GATS5pe,0.8910991029667733
GATS5se,0.9104465287059311
GATS6dv,1.0724956145553068
GATS6pe,1.1268036515672901
GATS6se,1.039531387421258
GATS7dv,0.8859182149908953
GATS7pe,0.8529568670475697
GATS7se,0.8509750152584296
GATS8dv,1.1844541968133477
GATS8pe,1.3570858390189826
GATS8se,1.3043275517602135
LogEE_A,3.968223486131442
LogEE_D,74.48265409051957
MATS1dv,0.3667112865784437
MATS1pe,0.17079979820638777
MATS1se,0.15268215144559233
MATS2dv,0.11372234651266479
MATS2pe,0.19143207427383097
MATS2se,0.1962369412567803
MATS3dv,-0.12197050567350642
MATS3pe,-0.07980150288965648
MATS3se,-0.09431897185395394
MATS4dv,-0.31238758463140764
MATS4pe,-0.16183271486682024
MATS4se,-0.05154897857574993
MATS5dv,-0.09853731656292601
MATS5pe,-0.11760829565674524
MATS5se,-0.1327061750339497
MATS6dv,-0.11754240303641332
MATS6pe,-0.16762455045626537
MATS6se,-0.15011291127913193
MATS7dv,0.12749167986492418
MATS7pe,0.13150534750191079
MATS7se,0.032242363826343406
MATS8dv,-0.17460166844581512
MATS8pe,-0.25305905075370566
MATS8se,-0.24038179623349765
MAXaaCH,2.12537037037037
MAXaasC,1.155416666666667
MAXaasN,2.1105555555555555
MAXdssC,1.0340277777777778
MAXsCH3,1.9796730914588057
MDEC-12,1.2495759747681023
MDEC-13,1.8731847975721563
MDEC-22,8.840440502029978
MDEC-23,14.605918103576519
MDEC-33,6.631975707865092
MDEN-22,1.3103706971044482
MDEN-23,1.3103706971044482
MINaaCH,2.0222369981943396
MINaasC,0.9001214096749812
MINaasN,2.1105555555555555
MINdssC,1.0340277777777778
MINsCH3,1.9796730914588057
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1964285714285716
SM1_Dzi,0.8140978465607991
SM1_Dzm,1.1953594163616885
SM1_Dzp,-1.6485893416927895
SM1_Dzv,-1.1197196378022471
SddssSe,0
SpAD_Dt,443.177054607459
SpAbs_A,27.166915033778924
SpAbs_D,148.96530818103923
SpMAD_A,1.3583457516889461
SpMAD_D,7.448265409051956
SpMax_A,2.513830706646607
SpMax_D,74.48265409051957
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.31
TpiPC10,8.944714309248925
VAdjMat,5.523561956057013
VE1_DzZ,4.410576107007685
VE1_Dzi,4.4124971937185595
VE1_Dzm,4.410576163330214
VE1_Dzp,4.413891455044927
VE1_Dzv,4.416108165308936
VE2_DzZ,0.22052880535038427
VE2_Dzi,0.220624859685928
VE2_Dzm,0.22052880816651071
VE2_Dzp,0.22069457275224633
VE2_Dzv,0.22080540826544678
VE3_DzZ,2.177152497996173
VE3_Dzi,2.177587966834696
VE3_Dzm,2.1771525107660534
VE3_Dzp,2.1779038970284472
VE3_Dzv,2.1784059831905953
VR1_DzZ,109.5593628063603
VR1_Dzi,109.68263114480581
VR1_Dzm,109.55920587957019
VR1_Dzp,109.43061435719828
VR1_Dzv,109.38174406747005
VR2_DzZ,5.477968140318015
VR2_Dzi,5.484131557240291
VR2_Dzm,5.4779602939785095
VR2_Dzp,5.471530717859914
VR2_Dzv,5.469087203373503
VR3_DzZ,5.389613709004726
VR3_Dzi,5.3907382048115124
VR3_Dzm,5.38961227665884
VR3_Dzp,5.388437870131518
VR3_Dzv,5.387991183382262
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12442275239096365
Xch-6dv,0.17810200568506468
Xch-7dv,0.2029306773458465
Xpc-4dv,1.4541863164001325
Xpc-5dv,2.4802350775690325
Xpc-6dv,3.36523826467019
Zagreb1,112.0
Zagreb2,137.0
fragCpx,149.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,23
nBondsS,18
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,2
AATS0are,6.10885
AATS1are,6.359997142857143
AATS2are,6.293562068965517
AATS3are,6.325113043478261
AATS4are,6.229415068493151
AATS5are,6.032347826086956
AATS6are,5.797513157894737
AATS7are,5.699352941176471
AATS8are,5.887100000000001
AATSC0dv,3.6592881944444438
AATSC0pe,0.07120849609374996
AATSC0se,0.035349319335937476
AATSC1dv,1.3419022817460322
AATSC1pe,0.012162396763392846
AATSC1se,0.005397210128348211
AATSC2dv,0.41614284003831453
AATSC2pe,0.013631590113146545
AATSC2se,0.00693684230199353
AATSC3dv,-0.4463252314814811
AATSC3pe,-0.0056825450067934805
AATSC3se,-0.0033341114555027166
AATSC4dv,-1.1431162005327244
AATSC4pe,-0.01152386424443492
AATSC4se,-0.0018222213051155836
AATSC5dv,-0.3605764392109501
AATSC5pe,-0.008374709861865934
AATSC5se,-0.004691072959125902
AATSC6dv,-0.430121527777778
AATSC6pe,-0.011936292146381566
AATSC6se,-0.0053063892372532855
AATSC7dv,0.4665287990196074
AATSC7pe,0.009364298023897046
AATSC7se,0.001139745615042892
AATSC8dv,-0.6389178240740743
AATSC8pe,-0.01801995442708332
AATSC8se,-0.008497332877604161
AETA_eta,0.6990775739414564
ATSC0are,2.3236874999999984
ATSC1are,0.45079804687499914
ATSC2are,0.7918101562499988
ATSC3are,-0.36425742187500054
ATSC4are,-0.9984058593749998
ATSC5are,-0.36954492187499954
ATSC6are,-0.8587265624999986
ATSC7are,0.3887542968750003
ATSC8are,-0.5123320312499994
BCUTZ-1h,16.004502885042108
BCUTZ-1l,5.6916863967775635
BCUTc-1h,0.3863337142048938
BCUTc-1l,-0.39557226782328797
BCUTd-1h,3.269758290150308
BCUTd-1l,0.9938754240772707
BCUTi-1h,14.691618890928941
BCUTi-1l,10.3115855109513
BCUTm-1h,32.06224574013281
BCUTm-1l,11.7033222113835
BCUTp-1h,2.9363453178947228
BCUTp-1l,0.9197538357828945
BCUTs-1h,3.1658842979168904
BCUTs-1l,0.6100311761022663
BCUTv-1h,24.440714368837078
BCUTv-1l,15.444205296070228
BalabanJ,1.561850566941992
Diameter,9
ETA_beta,28.75
GATS1are,0.6406473700591349
GATS2are,0.7871685072496432
GATS3are,1.2404393784710162
GATS4are,1.2445107655780054
GATS5are,0.8318609032448192
GATS6are,1.078319254927442
GATS7are,0.8241122834996986
GATS8are,1.3311514564673603
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,220.21591738132545
MATS1are,0.17737247985613977
MATS2are,0.18800323875825328
MATS3are,-0.07269952532811315
MATS4are,-0.18834605041069372
MATS5are,-0.07375481951592586
MATS6are,-0.1556014218552917
MATS7are,0.104972921146188
MATS8are,-0.23518115064956013
MAXssCH2,0.5619718442932728
MINssCH2,0.5619718442932728
NsssssAs,0
RotRatio,0.043478260869565216
SM1_Dzpe,0.6563647490820076
SM1_Dzse,0.6324080766079617
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,4.992404732635669
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,64.55397716062942
SMR_VSA8,0.0
SMR_VSA9,5.001081976687867
SpAD_DzZ,109.31077401585347
SpAD_Dzi,109.41198175035704
SpAD_Dzm,109.32249693081052
SpAD_Dzp,136.76287514202596
SpAD_Dzv,129.69477737020748
SpAbs_Dt,443.177054607459
SpDiam_A,4.848948962239705
SpDiam_D,107.3835437612247
SpMAD_Dt,22.15885273037295
SpMax_Dt,220.21591738132545
SsssssAs,0
VE1_Dzpe,4.4137488127807405
VE1_Dzse,4.414016145419322
VE2_Dzpe,0.22068744063903703
VE2_Dzse,0.2207008072709661
VE3_Dzpe,2.177871579838378
VE3_Dzse,2.1779321461629073
VMcGowan,200.6399999999998
VR1_Dzpe,109.58172573115974
VR1_Dzse,109.55037762276058
VR2_Dzpe,5.479086286557987
VR2_Dzse,5.477518881138029
VR3_Dzpe,5.3898178051422985
VR3_Dzse,5.389531693631176
mZagreb1,4.777777777777778
mZagreb2,4.333333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,27
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07261523437499995
AATSC1are,0.012879944196428546
AATSC2are,0.013651899245689636
AATSC3are,-0.0052790930706521815
AATSC4are,-0.01367679259417808
AATSC5are,-0.005355723505434776
AATSC6are,-0.011299033717105245
AATSC7are,0.00762263327205883
AATSC8are,-0.01707773437499998
AETA_beta,1.4375
BCUTdv-1h,5.176051364519456
BCUTdv-1l,0.6503308404524775
BCUTpe-1h,3.2445430555043955
BCUTpe-1l,2.2403821158773587
BCUTse-1h,3.4034151301407127
BCUTse-1l,2.436281486325059
ETA_alpha,9.933333333333334
ETA_dBeta,2.25
ETA_eta_B,0.07087696947256461
ETA_eta_F,17.312462237349628
ETA_eta_L,4.21133968320202
ETA_eta_R,31.294013716178757
ETA_psi_1,0.6260504201680676
LabuteASA,119.99715391546462
LogEE_DzZ,54.5100290839716
LogEE_Dzi,54.746695767506566
LogEE_Dzm,54.51534701278997
LogEE_Dzp,67.98819551534379
LogEE_Dzv,64.67943073943341
PEOE_VSA1,0.0
PEOE_VSA2,9.559504380427024
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,21.534149494536813
PEOE_VSA6,30.33183534230805
PEOE_VSA7,18.37016703861815
PEOE_VSA8,11.126902983393991
PEOE_VSA9,5.711685002770702
SM1_Dzare,0.7180808458375607
SpAD_Dzpe,111.39775384405164
SpAD_Dzse,111.93559694363579
SpAbs_DzZ,108.35363115871064
SpAbs_Dzi,108.73770470306879
SpAbs_Dzm,108.3662093977212
SpAbs_Dzp,137.68151248202128
SpAbs_Dzv,130.47858111666906
SpDiam_Dt,292.6828135654217
SpMAD_DzZ,5.465538700792673
SpMAD_Dzi,5.4705990875178525
SpMAD_Dzm,5.466124846540525
SpMAD_Dzp,6.838143757101298
SpMAD_Dzv,6.484738868510374
SpMax_DzZ,54.5100290839716
SpMax_Dzi,54.746695767506566
SpMax_Dzm,54.51534701278997
SpMax_Dzp,67.98819551534379
SpMax_Dzv,64.67943073943341
VE1_Dzare,4.413323495182686
VE2_Dzare,0.2206661747591343
VE3_Dzare,2.17777521321
VR1_Dzare,109.61662010825833
VR2_Dzare,5.480831005412917
VR3_Dzare,5.3901361869006985
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4966666666666667
AETA_dBeta,0.1125
AETA_eta_B,0.0035438484736282304
AETA_eta_F,0.8656231118674814
AETA_eta_L,0.210566984160101
AETA_eta_R,1.5647006858089378
BCUTare-1h,3.267122999963294
BCUTare-1l,2.1904889478059144
ETA_beta_s,13.25
ETA_dPsi_A,0.08794957983193241
ETA_dPsi_B,0.0
ETA_eta_BR,0.4148769694725646
ETA_eta_FL,5.631996909698511
ETA_eta_RL,9.843336592900531
LogEE_Dzpe,55.73169515947991
LogEE_Dzse,55.99941887564829
PEOE_VSA10,17.37024288060037
PEOE_VSA11,5.824404497999927
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,20.476148267164135
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,22.775711979393844
SlogP_VSA6,46.770669913871245
SlogP_VSA7,0.0
SlogP_VSA8,5.001081976687867
SlogP_VSA9,0.0
SpAD_Dzare,110.62771424890447
SpAbs_Dzpe,110.80702556987782
SpAbs_Dzse,111.36642967468865
SpDiam_DzZ,81.51378364153717
SpDiam_Dzi,80.88263369772658
SpDiam_Dzm,81.52132280404328
SpDiam_Dzp,99.63046077139347
SpDiam_Dzv,94.73143799041983
SpMAD_Dzpe,5.569887692202582
SpMAD_Dzse,5.596779847181789
SpMax_Dzpe,55.73169515947991
SpMax_Dzse,55.99941887564829
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6625
AETA_eta_BR,0.02074384847362823
AETA_eta_FL,0.28159984548492556
AETA_eta_RL,0.49216682964502656
DetourIndex,2183
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,6.544756405912575
EState_VSA4,33.48847895885241
EState_VSA5,0.0
EState_VSA6,11.336785877934737
EState_VSA7,25.122838405075452
EState_VSA8,38.343627240244174
EState_VSA9,4.992404732635669
ETA_beta_ns,15.5
ETA_shape_p,0.050335570469798654
ETA_shape_x,0.0
ETA_shape_y,0.3422818791946309
GhoseFilter,True
LogEE_Dzare,55.349761166744116
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,109.98696673337167
SpDiam_Dzpe,82.30219366523451
SpDiam_Dzse,82.73057685564804
SpMAD_Dzare,5.531385712445223
SpMax_Dzare,55.349761166744116
TopoPSA(NO),43.07
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.1105555555555555
VSA_EState9,36.52204577664399
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.775
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0033333333333333214
FilterItLogS,-4.250108218615811
SpDiam_Dzare,81.75209703705946
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6083333333333334
ETA_epsilon_2,0.793333333333333
ETA_epsilon_3,0.44814814814814846
ETA_epsilon_4,0.5349206349206351
ETA_epsilon_5,0.793333333333333
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16018518518518493
ETA_dEpsilon_B,0.07341269841269826
ETA_dEpsilon_C,-0.08677248677248667
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.95
MDEDescriptor,"0.0,1.2495759747681023,1.8731847975721563,0.0,8.840440502029978,14.605918103576519,0.0,6.631975707865092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3103706971044482,1.3103706971044482,0.0"
APolDescriptor,41.70151599999999
BCUTDescriptor,"11.9,31.972071975053026,-0.2759861748767554,0.2201713795554902,6.633269838839075,12.751678996449547"
BPolDescriptor,20.018483999999997
TPSADescriptor,71.31
ALOGPDescriptor,"2.6351999999999993,6.944279039999996,81.9649"
XLogPDescriptor,4.386999999999999
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,280.07826748
ChiPathDescriptor,"13.526733258565956,9.843336592900531,8.789971934848348,7.989504942519156,7.229930462954346,5.62264178818307,4.092045780108834,3.134330928477149,11.762157918905352,7.313593230443432,5.563705903487104,4.318603983927624,3.4728145159275905,2.2097109329035076,1.3854164939813771,0.9102475976174441"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.4579668182683905,0.5465248226138444,0.0,0.0,0.12442275239096366,0.17810200568506468,0.1940918425810146"
AtomCountDescriptor,32
BondCountDescriptor,23
SmallRingDescriptor,"4,3,2,3,0,0,2,1,1,0,0"
ChiClusterDescriptor,"1.0883949953038232,0.0,0.3586363897051339,0.0,0.5749468333519723,0.0,0.15121013054753712,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,7,2,2,0,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"42.004822720767294,2.1002411360383646,15.927337787318114,0.0,12.813530738868662"
FractionalPSADescriptor,0.2546074018580972
WienerNumbersDescriptor,"722.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.143723725350072,5.8772838588368295,8.157438762892571,1.4541863164001323,2.4802350775690334,2.9633831086553726"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.648393194706994,5.652892561983471,2.390625"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,845.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"27.56767424355593,27.862824242645566,40.83480561448551,42.55731748119679,47.03915719344542"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.237795695614837,-0.11556578288081165,-0.05199519419909813,0.04283281410017626,0.03422599364358104"
EccentricConnectivityIndexDescriptor,315
AutocorrelationDescriptorPolarizability,"1734.1406533781242,2109.781271284279,3089.7322257090636,3244.864035085687,2889.88563983899"
