DLiP-ID,J1005X
AATSC4c,0.0019807553773790883
AATSC4d,-0.07529411764705886
AATSC4i,-0.08582632680362062
AATSC4m,-1.9214990982163846
AATSC4p,-0.03368939228218346
AATSC4s,0.17149335001830546
AATSC4v,-6.7697982069907
AATSC5Z,-0.12283045625702962
AATSC5c,0.001087982725875451
AATSC5d,0.048757396449704164
AATSC5i,0.004325105114820829
AATSC5m,-0.5751705141297876
AATSC5p,-0.003079041084260934
AATSC5s,-0.06486008552442121
AATSC5v,-0.6591062420624917
AATSC6Z,0.301574839302112
AATSC6c,-0.0007295490441567086
AATSC6d,0.03500000000000001
AATSC6i,-0.1417827761598801
AATSC6m,1.4303752472084452
AATSC6p,-0.005412060887429854
AATSC6s,-0.0849566689623508
AATSC6v,0.4150475925360837
AATSC7Z,-0.08666469893742625
AATSC7c,0.00044591001385970585
AATSC7d,0.008214285714285719
AATSC7i,0.05858139980268867
AATSC7m,-0.36925924665879684
AATSC7p,0.008961229432910112
AATSC7s,-0.07081074544142729
AATSC7v,1.2306470059231471
AATSC8Z,-0.12807807279760852
AATSC8c,-0.0008900982230683632
AATSC8d,0.04297872340425533
AATSC8i,0.10343124965975824
AATSC8m,-0.5557765656972043
AATSC8p,0.00788846914598711
AATSC8s,-0.07984941289099896
AATSC8v,1.4758751348550883
ATS0are,328.61469999999986
ATS1are,357.47400000000005
ATS2are,595.5240000000001
ATS3are,772.1350000000001
ATS4are,917.2348999999998
ATS5are,984.0288999999999
ATS6are,835.7159999999999
ATS7are,664.03
ATS8are,554.8159999999999
ATSC0dv,194.43636363636364
ATSC0pe,4.867272727272726
ATSC0se,2.854704436363634
ATSC1dv,88.6386776859504
ATSC1pe,0.6945991735537211
ATSC1se,0.3934452204958619
ATSC2dv,67.48495867768598
ATSC2pe,0.9289280991735556
ATSC2se,0.3377087576859432
ATSC3dv,6.574214876033074
ATSC3pe,-0.9838115702479309
ATSC3se,-0.7519109712396777
ATSC4dv,17.277024793388446
ATSC4pe,1.8764595041322338
ATSC4se,1.6833024952066071
ATSC5dv,-2.8135537190082687
ATSC5pe,-0.5072289256198356
ATSC5se,-0.40627712264462534
ATSC6dv,9.366611570247926
ATSC6pe,0.1513950413223118
ATSC6se,-0.2371892152066085
ATSC7dv,-20.252231404958682
ATSC7pe,-0.5186735537190079
ATSC7se,-0.3074035067768624
ATSC8dv,-18.85487603305785
ATSC8pe,-0.7670570247933883
ATSC8se,-0.5246801639669432
AXp-0dv,0.5916735590304685
AXp-1dv,0.3197929787406058
AXp-2dv,0.16809778435451056
AXp-3dv,0.09637559208470543
AXp-4dv,0.050527092780441485
AXp-5dv,0.025239090087486128
AXp-6dv,0.01242502117293869
AXp-7dv,0.006944691599206542
BertzCT,1010.5293790647231
ECIndex,713
ETA_eta,24.33446744119668
GATS1dv,0.44582303898890674
GATS1pe,0.7000245758213236
GATS1se,0.7003552952640519
GATS2dv,0.7902301897778695
GATS2pe,0.835696733148739
GATS2se,0.8527280677221262
GATS3dv,0.9829744841834924
GATS3pe,1.1166797802217192
GATS3se,1.1602992889093369
GATS4dv,0.9402743704551205
GATS4pe,0.8161969061064839
GATS4se,0.737452423818698
GATS5dv,1.0164107949710228
GATS5pe,1.0457559243434642
GATS5se,1.09012909196081
GATS6dv,0.9971128670282401
GATS6pe,1.0043381116921923
GATS6se,1.0635113258405535
GATS7dv,1.0898259037110263
GATS7pe,1.1878801396819463
GATS7se,1.2097495574604982
GATS8dv,1.0680626241002114
GATS8pe,1.1436491110245666
GATS8se,1.164741439021587
LogEE_A,4.283792928161737
LogEE_D,173.01268440726702
MATS1dv,0.4398793880155784
MATS1pe,0.1377007844602171
MATS1se,0.13298754161865461
MATS2dv,0.19679789611286036
MATS2pe,0.10821497752908533
MATS2se,0.06707676798422953
MATS3dv,0.014642841890882996
MATS3pe,-0.08753570073445688
MATS3se,-0.1140681085678459
MATS4dv,0.03194204556705797
MATS4pe,0.138587727458061
MATS4se,0.21196896337112467
MATS5dv,-0.004709271249818795
MATS5pe,-0.033915194744624996
MATS5se,-0.04631665669954352
MATS6dv,0.018399465951831746
MATS6pe,0.011880266052380186
MATS6se,-0.03173466992810672
MATS7dv,-0.051149342755617305
MATS7pe,-0.05233028376647632
MATS7se,-0.0528801081113224
MATS8dv,-0.05673891504084612
MATS8pe,-0.09220974177191045
MATS8se,-0.10753957889610277
MAXaaCH,2.026325349584278
MAXaasC,1.1361869441685462
MAXdssC,-0.24470923091458796
MAXsCH3,2.1352354596695324
MAXssNH,2.9558108938019654
MDEC-11,0.8276057149646339
MDEC-12,8.60530125015039
MDEC-13,4.463042951221043
MDEC-22,15.57344958645966
MDEC-23,19.839079854411544
MDEC-33,7.502620760359133
MDEN-22,0.25
MDEO-12,0.25
MINaaCH,1.9041148835716768
MINaasC,0.4443080744311805
MINdssC,-0.24470923091458796
MINsCH3,1.741668341766438
MINssNH,2.9558108938019654
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,517.1776409812209
SpAbs_A,37.53405192269166
SpAbs_D,346.025368814534
SpMAD_A,1.2942776525066089
SpMAD_D,11.931909269466688
SpMax_A,2.4457718184689026
SpMax_D,173.01268440726702
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.13
TpiPC10,8.529783907145642
VAdjMat,5.954196310386875
VE1_DzZ,5.303817071987506
VE1_Dzi,5.3032936845322745
VE1_Dzm,5.303824219306125
VE1_Dzp,5.308967570022262
VE1_Dzv,5.308150856589167
VE2_DzZ,0.18289024386163816
VE2_Dzi,0.1828721960183543
VE2_Dzm,0.18289049032090085
VE2_Dzp,0.18306784724214697
VE2_Dzv,0.18303968470997128
VE3_DzZ,2.733137500591103
VE3_Dzi,2.733038814442222
VE3_Dzm,2.7331388481703476
VE3_Dzp,2.734108122084491
VE3_Dzv,2.7339542736668903
VR1_DzZ,179.61773651173624
VR1_Dzi,179.71201469960354
VR1_Dzm,179.61740109583386
VR1_Dzp,179.4750325855202
VR1_Dzv,179.40064631937358
VR2_DzZ,6.1937150521288356
VR2_Dzi,6.19696602412426
VR2_Dzm,6.193703486063236
VR2_Dzp,6.188794227086904
VR2_Dzv,6.186229183426675
VR3_DzZ,6.255541643617787
VR3_Dzi,6.256066388310998
VR3_Dzm,6.255539776228618
VR3_Dzp,6.254746841015177
VR3_Dzv,6.254332289282728
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09588257696983307
Xpc-4dv,2.6575146576506916
Xpc-5dv,3.638999846820689
Xpc-6dv,3.868142514284128
Zagreb1,148.0
Zagreb2,176.0
fragCpx,149.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,19
nBondsO,31
nBondsS,38
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,5.974812727272725
AATS1are,6.271473684210527
AATS2are,6.139422680412372
AATS3are,6.0798031496063
AATS4are,5.994999346405227
AATS5are,5.822656213017751
AATS6are,5.803583333333332
AATS7are,5.928839285714285
AATS8are,5.902297872340425
AATSC0dv,3.535206611570248
AATSC0pe,0.08849586776859503
AATSC0se,0.05190371702479334
AATSC1dv,1.5550645208061473
AATSC1pe,0.012185950413223177
AATSC1se,0.006902547727997577
AATSC2dv,0.6957212234812987
AATSC2pe,0.009576578341995419
AATSC2se,0.003481533584391167
AATSC3dv,0.05176547146482736
AATSC3pe,-0.007746547797227802
AATSC3se,-0.005920558828658879
AATSC4dv,0.11292173067574147
AATSC4pe,0.012264441203478653
AATSC4se,0.011001977092853641
AATSC5dv,-0.01664824685803709
AATSC5pe,-0.0030013545894664825
AATSC5se,-0.0024040066428676057
AATSC6dv,0.06504591368227726
AATSC6pe,0.0010513544536271653
AATSC6se,-0.00164714732782367
AATSC7dv,-0.18082349468713108
AATSC7pe,-0.0046310138724911425
AATSC7se,-0.002744674167650557
AATSC8dv,-0.2005837875857218
AATSC8pe,-0.00816018111482328
AATSC8se,-0.005581703871988757
AETA_eta,0.8391195669378165
ATSC0are,5.010552727272725
ATSC1are,0.7387471735537233
ATSC2are,0.8227942809917406
ATSC3are,-1.192272661157018
ATSC4are,2.3391096859504152
ATSC5are,-0.5549820165289279
ATSC6are,-0.03303986776859815
ATSC7are,-0.567020099173552
ATSC8are,-0.8977319338842964
BCUTZ-1h,8.033471126702437
BCUTZ-1l,5.674158141145427
BCUTc-1h,0.44318420199245173
BCUTc-1l,-0.46402095741696153
BCUTd-1h,4.024947124231404
BCUTd-1l,0.9110201664408991
BCUTi-1h,14.565098277743608
BCUTi-1l,10.934725827057036
BCUTm-1h,16.016123855596767
BCUTm-1l,11.685345602165363
BCUTp-1h,2.0033817077682263
BCUTp-1l,0.7157294255248715
BCUTs-1h,7.008272023171785
BCUTs-1l,1.1427666261568217
BCUTv-1h,20.909779124450942
BCUTv-1l,14.681748903071984
BalabanJ,1.5352204914961274
Diameter,15
ETA_beta,38.5
GATS1are,0.7058250609679748
GATS2are,0.8633024969216982
GATS3are,1.151252591281162
GATS4are,0.7909729685377606
GATS5are,1.0471473443817798
GATS6are,1.016609399652515
GATS7are,1.2109111027904325
GATS8are,1.1655313696613754
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,258.58882049061043
MATS1are,0.14226498729685927
MATS2are,0.09311005494428187
MATS3are,-0.10305021863833856
MATS4are,0.16781709899533462
MATS5are,-0.03604701097807412
MATS6are,-0.0025185632456688947
MATS7are,-0.05557218640056701
MATS8are,-0.10483248322295216
MAXssCH2,0.90944945452601
MAXssssN,0.7159131482045372
MINssCH2,0.6379216767482322
MINssssN,0.7159131482045372
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,9.63969411482007
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,24.951057821744055
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,23.60116370102136
SpAD_DzZ,271.1173731744258
SpAD_Dzi,262.1212730429521
SpAD_Dzm,271.1609212572466
SpAD_Dzp,353.61453474533846
SpAD_Dzv,327.32810134207557
SpAbs_Dt,517.1776409812209
SpDiam_A,4.849432803686726
SpDiam_D,263.9038197196903
SpMAD_Dt,17.833711757973134
SpMax_Dt,258.58882049061043
SsssssAs,0
VE1_Dzpe,5.303587365592675
VE1_Dzse,5.303850100914909
VE2_Dzpe,0.18288232295147153
VE2_Dzse,0.18289138279016928
VE3_Dzpe,2.733094190015699
VE3_Dzse,2.7331437279598285
VMcGowan,312.97000000000094
VR1_Dzpe,179.63649888083032
VR1_Dzse,179.615149302327
VR2_Dzpe,6.194362030373459
VR2_Dzse,6.193625838011276
VR3_Dzpe,6.255646095380704
VR3_Dzse,6.25552723953892
mZagreb1,9.840277777777779
mZagreb2,6.736111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,47
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09110095867768592
AATSC1are,0.012960476729012689
AATSC2are,0.008482415267956088
AATSC3are,-0.00938797370989778
AATSC4are,0.015288298600983106
AATSC5are,-0.0032839172575676204
AATSC6are,-0.0002294435261708205
AATSC7are,-0.005062679456906714
AATSC8are,-0.009550339722173366
AETA_beta,1.3275862068965518
BCUTdv-1h,6.033433341328483
BCUTdv-1l,0.9872569003884849
BCUTpe-1h,3.5153628786845386
BCUTpe-1l,2.223832046463596
BCUTse-1h,3.7235781980275515
BCUTse-1l,2.419779917913568
ETA_alpha,13.866666666666667
ETA_dBeta,2.5
ETA_eta_B,0.37304113608760225
ETA_eta_F,30.30846550000056
ETA_eta_L,6.230237992600132
ETA_eta_R,54.64293294119724
ETA_psi_1,0.6020260492040523
LabuteASA,171.47581894429692
LogEE_DzZ,135.5907062916464
LogEE_Dzi,131.09587849141155
LogEE_Dzm,135.61239275599033
LogEE_Dzp,176.16603737556167
LogEE_Dzv,163.36129845709874
PEOE_VSA1,9.83988354097968
PEOE_VSA2,9.277568041766447
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,6.423349895620259
PEOE_VSA6,35.4884985994335
PEOE_VSA7,38.824380054850735
PEOE_VSA8,23.38357190330378
PEOE_VSA9,13.08951281182515
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,269.00581720766405
SpAD_Dzse,271.4175198874953
SpAbs_DzZ,270.2528411547213
SpAbs_Dzi,261.1697398546936
SpAbs_Dzm,270.29875381833676
SpAbs_Dzp,356.0512087343471
SpAbs_Dzv,328.47855975504376
SpDiam_Dt,381.79419615661567
SpMAD_DzZ,9.348874937049164
SpMAD_Dzi,9.038664587688004
SpMAD_Dzm,9.35037659507747
SpMAD_Dzp,12.193604646390982
SpMAD_Dzv,11.287175908347434
SpMax_DzZ,135.5907062916464
SpMax_Dzi,131.09587849141155
SpMax_Dzm,135.61239275599033
SpMax_Dzp,176.16603737556167
SpMax_Dzv,163.36129845709874
VE1_Dzare,5.303185232010413
VE2_Dzare,0.18286845627622111
VE3_Dzare,2.7330183642018135
VR1_Dzare,179.6622817356466
VR2_Dzare,6.195251094332641
VR3_Dzare,6.255789613011442
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4781609195402299
AETA_dBeta,0.08620689655172414
AETA_eta_B,0.01286348745129663
AETA_eta_F,1.0451195000000193
AETA_eta_L,0.21483579284828042
AETA_eta_R,1.8842390669378357
BCUTare-1h,3.5697278322193533
BCUTare-1l,2.173914247900968
ETA_beta_s,18.0
ETA_dPsi_A,0.11197395079594763
ETA_dPsi_B,0.0
ETA_eta_BR,0.6310411360876023
ETA_eta_FL,7.810934433685362
ETA_eta_RL,14.041172426285494
LogEE_Dzpe,134.53742565528182
LogEE_Dzse,135.74040748098122
PEOE_VSA10,29.249769586016036
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.799819461700956
SlogP_VSA2,30.698112204214674
SlogP_VSA3,0.0
SlogP_VSA4,19.267521414166527
SlogP_VSA5,29.965710494024506
SlogP_VSA6,59.12039855312784
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,266.1224294827946
SpAbs_Dzpe,268.07385681851963
SpAbs_Dzse,270.56303638218833
SpDiam_DzZ,207.8245323570767
SpDiam_Dzi,200.56239474760923
SpDiam_Dzm,207.85825069495314
SpDiam_Dzp,271.0962672937137
SpDiam_Dzv,251.3037064658186
SpMAD_Dzpe,9.276062662333244
SpMAD_Dzse,9.359224823706734
SpMax_Dzpe,134.53742565528182
SpMax_Dzse,135.74040748098122
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6206896551724138
AETA_eta_BR,0.02176003917543456
AETA_eta_FL,0.2693425666788056
AETA_eta_RL,0.484178359527086
DetourIndex,3627
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,33.73280044371066
EState_VSA4,24.340350578205708
EState_VSA5,0.0
EState_VSA6,6.923737199690624
EState_VSA7,54.59730361615449
EState_VSA8,30.241360579368667
EState_VSA9,10.946444832593606
ETA_beta_ns,20.5
ETA_shape_p,0.16826923076923075
ETA_shape_x,0.028846153846153848
ETA_shape_y,0.25240384615384615
GhoseFilter,True
LogEE_Dzare,133.10012618376825
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,265.071820538779
SpDiam_Dzpe,206.15324328706646
SpDiam_Dzse,208.06178252660817
SpMAD_Dzare,9.17663549940671
SpMax_Dzare,133.10012618376825
TopoPSA(NO),55.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.01249793584334
VSA_EState9,58.15416873082332
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7068965517241379
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021839080459770097
FilterItLogS,-7.356658049614995
SpDiam_Dzare,203.8919108951374
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5606060606060608
ETA_epsilon_2,0.794252873563218
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.49634703196346996
ETA_epsilon_5,0.7777777777777775
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.12084702446148282
ETA_dEpsilon_B,0.06425902864259081
ETA_dEpsilon_C,-0.05658799581889201
ETA_dEpsilon_D,0.016475095785440597
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6551724137931034
MDEDescriptor,"0.8276057149646339,8.60530125015039,4.463042951221043,0.0,15.57344958645966,19.839079854411544,0.0,7.502620760359133,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,64.48061799999998
BCUTDescriptor,"11.849999999999985,15.995929791434039,-0.3101012568881118,0.2399502920536573,4.9756945089126825,11.810281607954897"
BPolDescriptor,34.597381999999996
TPSADescriptor,55.13
ALOGPDescriptor,"3.7631999999999985,14.16167423999999,113.34879999999998"
XLogPDescriptor,4.257000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,388.20250228000003
ChiPathDescriptor,"20.85516038331214,14.041172426285492,11.944043858141102,10.593226086576749,8.933706709482816,6.313997470919543,3.828744594954116,2.8854935348624546,17.365639993070136,10.456475559772228,8.24422449251973,6.751949204221332,4.419377851892821,2.3610105468747133,1.1929855168649592,0.7622481090099792"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3927315619253478,0.47611060868382843,0.0,0.0,0.02282177322938192,0.10549633919152082,0.10163554311390384"
AtomCountDescriptor,55
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.8435161717749582,0.10206207261596577,0.4870434941164155,0.051031036307982884,1.3363426911157785,0.125,0.247659297199496,0.041666666666666664"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,1,1,13,2,6,0,0,0"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"58.48174752474068,2.0166119836117478,15.390946364922847,5.6076986008058105,9.783247764117023"
FractionalPSADescriptor,0.14201351015567698
WienerNumbersDescriptor,"2428.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.0539802755338625,8.771009017336818,10.583996771212812,3.3918971530222395,4.653326990503882,4.14362387946237"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,1,0,9,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.039480800432667,5.437517954610744"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2437.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"31.62887897491133,33.38091908359486,46.70983077058175,51.488461150647694,53.231015992828695"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.3743348329913514,-0.1541553730969863,0.03140936546923319,-0.16351441934127406,0.104079171830905"
EccentricConnectivityIndexDescriptor,713
AutocorrelationDescriptorPolarizability,"2023.2497795543095,2358.197229996926,3288.7620590080764,3427.122361146693,3102.31615743641"
