DLiP-ID,C001JD
AATSC5v,-8.92214375647288
AATSC6Z,1.849206349206349
AATSC6c,0.011777038409116258
AATSC6d,-0.021252204585537907
AATSC6i,-0.01863360921212317
AATSC6m,8.362450156261025
AATSC6p,-0.0055415350009733666
AATSC6s,1.0966024887321184
AATSC6v,0.8197399944668977
AATSC7Z,-0.5246913580246914
AATSC7c,-0.005033610943145793
AATSC7d,-0.22016460905349794
AATSC7i,0.07990341227299678
AATSC7m,-2.289705481481482
AATSC7p,0.01505275646121605
AATSC7s,-0.15669295839048925
AATSC7v,2.181199959871645
AATSC8Z,-2.222222222222222
AATSC8c,0.0006692873965321232
AATSC8d,-0.32363315696649025
AATSC8i,-0.45246722987632093
AATSC8m,-10.614559481040564
AATSC8p,-0.0802054794091583
AATSC8s,-0.22180580050950424
AATSC8v,-16.99497816350707
ATS0are,235.26000000000002
ATS1are,246.7
ATS2are,406.99
ATS3are,524.17
ATS4are,518.99
ATS5are,447.49
ATS6are,441.09
ATS7are,340.44999999999993
ATS8are,268.68
ATSC0dv,166.00000000000006
ATSC0pe,5.669874999999999
ATSC0se,4.296470222222222
ATSC1dv,60.88888888888888
ATSC1pe,-0.2778125000000005
ATSC1se,-0.31145056790123454
ATSC2dv,58.33333333333332
ATSC2pe,1.2435687499999981
ATSC2se,0.5479999999999998
ATSC3dv,-13.777777777777786
ATSC3pe,-2.3678750000000006
ATSC3se,-2.0408582716049373
ATSC4dv,-8.444444444444448
ATSC4pe,-0.14642500000000033
ATSC4se,-0.049432938271604776
ATSC5dv,-2.4444444444444464
ATSC5pe,-1.1525312499999993
ATSC5se,-0.8976289382716047
ATSC6dv,80.11111111111111
ATSC6pe,5.233062499999999
ATSC6se,4.089240790123455
ATSC7dv,-63.0
ATSC7pe,-1.5976874999999995
ATSC7se,-1.267277333333333
ATSC8dv,-97.33333333333334
ATSC8pe,-1.3036874999999992
ATSC8se,-0.8831525925925924
AXp-0dv,0.5509844837128542
AXp-1dv,0.2858624194212323
AXp-2dv,0.1506242583266236
AXp-3dv,0.07088136507248975
AXp-4dv,0.03730918567128121
AXp-5dv,0.018952727982094013
AXp-6dv,0.009422731516328395
AXp-7dv,0.005088857304530158
BertzCT,936.8258318259386
ECIndex,414
ETA_eta,15.52229570152075
GATS1dv,0.3883956880152186
GATS1pe,0.7045964301171589
GATS1se,0.7725405266987504
GATS2dv,0.6576305220883532
GATS2pe,0.6670390048771406
GATS2se,0.7447617465417089
GATS3dv,1.0410391566265056
GATS3pe,1.2243749862210367
GATS3se,1.2902815190774686
GATS4dv,1.0199548192771082
GATS4pe,1.0522647104213054
GATS4se,1.0673668762512851
GATS5dv,0.8953419311047002
GATS5pe,0.9502339551540153
GATS5se,0.9520225692621473
GATS6dv,0.7575301204819275
GATS6pe,0.5017879582883218
GATS6se,0.4591115259678797
GATS7dv,1.304105310129406
GATS7pe,1.233914948480966
GATS7se,1.2331518458528608
GATS8dv,1.4457831325301198
GATS8pe,1.1614894508256353
GATS8se,1.154872816528048
LogEE_A,4.028713355074205
LogEE_D,100.22915784944692
MATS1dv,0.3474952441344323
MATS1pe,-0.04641915200488277
MATS1se,-0.06867461369159164
MATS2dv,0.20080321285140554
MATS2pe,0.12533093133194528
MATS2se,0.07288374897217212
MATS3dv,-0.037349397590361454
MATS3pe,-0.18793073039529096
MATS3se,-0.21375365700712656
MATS4dv,-0.022891566265060243
MATS4pe,-0.011621287947265179
MATS4se,-0.005177464539883782
MATS5dv,-0.007466485660953677
MATS5pe,-0.10306788813748466
MATS5se,-0.10593249252210697
MATS6dv,0.2481927710843373
MATS6pe,0.4746646593997726
MATS6se,0.4894804366983801
MATS7dv,-0.253012048192771
MATS7pe,-0.18785687515156857
MATS7se,-0.1966385222887873
MATS8dv,-0.5025817555938036
MATS8pe,-0.19708484377017624
MATS8se,-0.17618833539044212
MAXaaCH,1.7005295729402872
MAXaaaC,0.4154861111111112
MAXaasC,0.6177371504157219
MAXdssC,-1.0814090112629076
MAXsCH3,1.9109017646070872
MDEC-11,0.4999999999999999
MDEC-12,1.9651863877053797
MDEC-13,3.335570641688693
MDEC-22,4.421582400751066
MDEC-23,18.45240257263624
MDEC-33,11.196333855614103
MDEO-11,0.7211247851537042
MDEO-12,0.9023997368009767
MDEO-22,0.25
MINaaCH,1.3347901182077768
MINaaaC,0.25456291467204184
MINaasC,0.05454746739018068
MINdssC,-1.0814090112629076
MINsCH3,1.9109017646070872
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,488.82820021055
SpAbs_A,27.54691688233399
SpAbs_D,200.45831569889398
SpMAD_A,1.2521325855606358
SpMAD_D,9.111741622676995
SpMax_A,2.490911376265706
SpMax_D,100.22915784944692
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.74000000000001
TpiPC10,9.695558963244197
VAdjMat,5.584962500721156
VE1_DzZ,4.580576213070031
VE1_Dzi,4.57832790511526
VE1_Dzm,4.580554722670787
VE1_Dzp,4.5468149672396
VE1_Dzv,4.563311062275351
VE2_DzZ,0.2082080096850014
VE2_Dzi,0.20810581386887544
VE2_Dzm,0.20820703284867212
VE2_Dzp,0.2066734076018
VE2_Dzv,0.20742323010342503
VE3_DzZ,2.31028216129084
VE3_Dzi,2.3097912056107894
VE3_Dzm,2.310277469643183
VE3_Dzp,2.3028843410076045
VE3_Dzv,2.3065058305482355
VR1_DzZ,124.73952067151173
VR1_Dzi,124.90855902791418
VR1_Dzm,124.74113297690397
VR1_Dzp,127.73023168267342
VR1_Dzv,126.22386829135802
VR2_DzZ,5.669978212341442
VR2_Dzi,5.677661773996099
VR2_Dzm,5.670051498950181
VR2_Dzp,5.805919621939701
VR2_Dzv,5.737448558698092
VR3_DzZ,5.614685088834307
VR3_Dzi,5.616039302192881
VR3_Dzm,5.614698014128262
VR3_Dzp,5.63837783526428
VR3_Dzv,5.626514423264802
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06087028150946453
Xch-7dv,0.10021829025656391
Xpc-4dv,1.1546484409080167
Xpc-5dv,1.5149867023482786
Xpc-6dv,1.8972505784000016
Zagreb1,118.0
Zagreb2,140.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,24
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.535
AATS1are,6.492105263157894
AATS2are,6.460158730158731
AATS3are,6.552124999999999
AATS4are,6.487375
AATS5are,6.302676056338028
AATS6are,6.301285714285714
AATS7are,6.304629629629629
AATS8are,6.397142857142858
AATSC0dv,4.6111111111111125
AATSC0pe,0.15749652777777776
AATSC0se,0.1193463950617284
AATSC1dv,1.6023391812865495
AATSC1pe,-0.0073108552631579084
AATSC1se,-0.008196067576348278
AATSC2dv,0.9259259259259257
AATSC2pe,0.019739186507936476
AATSC2se,0.008698412698412695
AATSC3dv,-0.17222222222222233
AATSC3pe,-0.02959843750000001
AATSC3se,-0.025510728395061716
AATSC4dv,-0.1055555555555556
AATSC4pe,-0.0018303125000000042
AATSC4se,-0.0006179117283950597
AATSC5dv,-0.0344287949921753
AATSC5pe,-0.016232834507042243
AATSC5se,-0.012642661102416968
AATSC6dv,1.1444444444444446
AATSC6pe,0.0747580357142857
AATSC6se,0.05841772557319221
AATSC7dv,-1.1666666666666667
AATSC7pe,-0.029586805555555547
AATSC7se,-0.023468098765432092
AATSC8dv,-2.3174603174603177
AATSC8pe,-0.031040178571428552
AATSC8se,-0.02102744268077601
AETA_eta,0.7055588955236705
ATSC0are,6.242222222222219
ATSC1are,-0.3656790123456796
ATSC2are,1.164444444444443
ATSC3are,-2.7782716049382734
ATSC4are,-0.1393827160493839
ATSC5are,-1.2693827160493822
ATSC6are,5.894567901234567
ATSC7are,-1.8155555555555547
ATSC8are,-1.365925925925926
BCUTZ-1h,8.029889296443967
BCUTZ-1l,5.65881132012999
BCUTc-1h,0.4787426744433598
BCUTc-1l,-0.5322983171480953
BCUTd-1h,3.2889648617814187
BCUTd-1l,0.9726691182059346
BCUTi-1h,13.643859816301717
BCUTi-1l,10.919880926923275
BCUTm-1h,16.01552781853089
BCUTm-1l,11.672446672845528
BCUTp-1h,2.028636324985225
BCUTp-1l,0.7414117570439255
BCUTs-1h,7.009377387381788
BCUTs-1l,1.2945111732078685
BCUTv-1h,20.928212613352457
BCUTv-1l,14.700426247628739
BalabanJ,1.6392838299718282
Diameter,12
ETA_beta,29.75
GATS1are,0.7274315639579548
GATS2are,0.6933072267710932
GATS3are,1.252809051263795
GATS4are,1.0597187611249557
GATS5are,0.9484478963492599
GATS6are,0.4801975792096832
GATS7are,1.2371692179897948
GATS8are,1.1574403702385192
HybRatio,0.17647058823529413
Lipinski,True
LogEE_Dt,242.47548593332078
MATS1are,-0.05549830432257231
MATS2are,0.10659614504399116
MATS3are,-0.20028479886080477
MATS4are,-0.010048059807760858
MATS5are,-0.10310922136593145
MATS6are,0.4856430859990848
MATS7are,-0.19390055773110243
MATS8are,-0.1875603926155725
MAXsssCH,0.01643809079595493
MINsssCH,0.01643809079595493
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,19.055078469765924
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,19.95144078712955
SMR_VSA6,0.0
SMR_VSA7,52.18498147843901
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,136.44663395012174
SpAD_Dzi,140.7754495899976
SpAD_Dzm,136.4877956158436
SpAD_Dzp,200.34921450000633
SpAD_Dzv,168.92646421317988
SpAbs_Dt,488.82820021055
SpDiam_A,4.9818227525314125
SpDiam_D,149.41683760033789
SpMAD_Dt,22.21946364593409
SpMax_Dt,242.47548593332078
SsssssAs,0
VE1_Dzpe,4.580831372618631
VE1_Dzse,4.5805321680348765
VE2_Dzpe,0.20821960784630142
VE2_Dzse,0.20820600763794894
VE3_Dzpe,2.31033786442298
VE3_Dzse,2.310272545634454
VMcGowan,212.75999999999982
VR1_Dzpe,124.72038223972969
VR1_Dzse,124.7428251937923
VR2_Dzpe,5.669108283624077
VR2_Dzse,5.67012841789965
VR3_Dzpe,5.614531649892046
VR3_Dzse,5.61471157986532
mZagreb1,8.0
mZagreb2,4.722222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17339506172839497
AATSC1are,-0.009623131903833675
AATSC2are,0.018483245149911794
AATSC3are,-0.034728395061728416
AATSC4are,-0.0017422839506172987
AATSC5are,-0.017878629803512427
AATSC6are,0.08420811287477953
AATSC7are,-0.03362139917695472
AATSC8are,-0.03252204585537919
AETA_beta,1.3522727272727273
BCUTdv-1h,6.025211288296807
BCUTdv-1l,0.9889481267223578
BCUTpe-1h,3.502310895877827
BCUTpe-1l,2.2034046753227376
BCUTse-1h,3.7152000480689584
BCUTse-1l,2.3995729916007886
ETA_alpha,10.166666666666666
ETA_dBeta,2.25
ETA_eta_B,0.4618160641919431
ETA_eta_F,21.9716956863525
ETA_eta_L,4.576826520385323
ETA_eta_R,37.49399138787325
ETA_psi_1,0.5285961871750434
LabuteASA,125.2901406463533
LogEE_DzZ,68.27095586884369
LogEE_Dzi,70.4270734736075
LogEE_Dzm,68.29152544015294
LogEE_Dzp,98.9447274041632
LogEE_Dzv,84.00982929061493
PEOE_VSA1,14.260541285694103
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,44.179309741689295
PEOE_VSA8,6.06636706846161
PEOE_VSA9,22.43986630837489
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,135.95808992036064
SpAD_Dzse,136.53099827613525
SpAbs_DzZ,135.42390667739454
SpAbs_Dzi,140.06219259590733
SpAbs_Dzm,135.46807279225803
SpAbs_Dzp,203.30092613002228
SpAbs_Dzv,170.01463097152
SpDiam_Dt,298.8045111253059
SpMAD_DzZ,6.2021197250055335
SpMAD_Dzi,6.398884072272619
SpMAD_Dzm,6.203990709811072
SpMAD_Dzp,9.106782477273015
SpMAD_Dzv,7.678475646053631
SpMax_DzZ,68.27095586884369
SpMax_Dzi,70.4270734736075
SpMax_Dzm,68.29152544015294
SpMax_Dzp,98.9447274041632
SpMax_Dzv,84.00982929061493
VE1_Dzare,4.581620571896983
VE2_Dzare,0.20825548054077195
VE3_Dzare,2.310510132563666
VR1_Dzare,124.66124179538579
VR2_Dzare,5.666420081608445
VR3_Dzare,5.614057353153613
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,14
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4621212121212121
AETA_dBeta,0.10227272727272728
AETA_eta_B,0.02099163928145196
AETA_eta_F,0.99871344028875
AETA_eta_L,0.20803756910842378
AETA_eta_R,1.7042723358124205
BCUTare-1h,3.556101183856742
BCUTare-1l,2.1543596517723382
ETA_beta_s,13.75
ETA_dPsi_A,0.18540381282495655
ETA_dPsi_B,0.0
ETA_eta_BR,0.7198160641919431
ETA_eta_FL,5.87557097779583
ETA_eta_RL,10.452397498181153
LogEE_Dzpe,68.0267489719827
LogEE_Dzse,68.3131139915206
PEOE_VSA10,16.915552116568392
PEOE_VSA11,0.0
PEOE_VSA12,5.428790391900541
PEOE_VSA13,0.0
SlogP_VSA1,10.16565334570059
SlogP_VSA2,17.17979907054086
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,24.205463075150064
SlogP_VSA6,45.609890531894834
SlogP_VSA7,0.0
SlogP_VSA8,21.938488712214074
SlogP_VSA9,0.0
SpAD_Dzare,134.44870341194044
SpAbs_Dzpe,134.89968611486387
SpAbs_Dzse,135.51442863887604
SpDiam_DzZ,99.9018267458284
SpDiam_Dzi,103.244145980534
SpDiam_Dzm,99.93361820811839
SpDiam_Dzp,146.51605493638286
SpDiam_Dzv,123.59884123617745
SpMAD_Dzpe,6.179913178198211
SpMAD_Dzse,6.205954467097057
SpMax_Dzpe,68.0267489719827
SpMax_Dzse,68.3131139915206
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.625
AETA_eta_BR,0.032718912008724683
AETA_eta_FL,0.2670714080816286
AETA_eta_RL,0.4751089771900524
DetourIndex,2655
EState_VSA1,5.969305287951849
EState_VSA2,22.482432485810634
EState_VSA3,22.30177633103319
EState_VSA4,0.0
EState_VSA5,18.19910120538483
EState_VSA6,18.19910120538483
EState_VSA7,13.847474399381248
EState_VSA8,0.0
EState_VSA9,14.260541285694103
ETA_beta_ns,16.0
ETA_shape_p,0.19672131147540983
ETA_shape_x,0.0
ETA_shape_y,0.4426229508196722
GhoseFilter,True
LogEE_Dzare,67.2714393474976
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,133.2798722431093
SpDiam_Dzpe,99.5245361244795
SpDiam_Dzse,99.9669865973042
SpMAD_Dzare,6.111304700542747
SpMax_Dzare,67.2714393474976
TopoPSA(NO),76.74000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.7110440287226005
VSA_EState9,51.95562263794407
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.7272727272727273
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03787878787878791
FilterItLogS,-4.3060196790443905
SpDiam_Dzare,98.35933787321677
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.650925925925926
ETA_epsilon_2,0.8742424242424239
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5631944444444447
ETA_epsilon_5,0.8492753623188404
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.20899044205495798
ETA_dEpsilon_B,0.08773148148148135
ETA_dEpsilon_C,-0.12125896057347663
ETA_dEpsilon_D,0.024967061923583556
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.4999999999999999,1.9651863877053797,3.335570641688693,0.0,4.421582400751066,18.45240257263624,0.0,11.196333855614103,0.0,0.0,0.7211247851537042,0.9023997368009767,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.26510199999999
BCUTDescriptor,"11.849999999999984,15.998936058601235,-0.342817071888348,0.29072969293962536,4.238629720419827,9.79755258406869"
BPolDescriptor,21.052898
TPSADescriptor,76.74000000000001
ALOGPDescriptor,"2.8572999999999995,8.164163289999998,75.88770000000001"
XLogPDescriptor,4.624999999999999
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,298.08412366
ChiPathDescriptor,"15.853006672199017,10.452397498181154,10.06846371331529,7.942230227629282,6.779189222773574,5.618292124579464,4.395550960304305,3.1777482714275074,12.121658641682794,6.860698066109576,5.271849041431824,3.2605427933345275,2.313169511619435,1.5920291504958966,0.9328504201165111,0.5801297327164383"
ChiChainDescriptor,"0.0,0.0,0.0,0.18144368465060579,0.4358496784777327,0.0,0.0,0.0,0.06087028150946454,0.1002182902565639"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,3,1,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.910321385734912,0.0,0.4598842704182982,0.0,0.7459402557347374,0.0,0.07869798890768269,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,3,2,1,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"44.78344086883901,2.0356109485835914,13.628775496317887,13.628775496317887,0.0"
FractionalPSADescriptor,0.25744410355625313
WienerNumbersDescriptor,"1055.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.952615493087703,6.098174058133494,8.751557338265702,1.1546484409080164,1.5149867023482781,1.7615338893171073"
FractionalCSP3Descriptor,0.17647058823529413
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,6.857142857142857,3.5916824196597354"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,982.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.17647058823529413
AutocorrelationDescriptorMass,"25.87234517770473,26.324643839927948,39.759572761131714,41.98137965698845,38.2019498195401"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.5832227886976513,-0.23844346438362254,-0.028082852880584357,-0.09342670413090887,0.22012975985055044"
EccentricConnectivityIndexDescriptor,414
AutocorrelationDescriptorPolarizability,"1351.1673479930462,1608.9069052284558,2321.0054373667563,2412.325590682519,2011.3483921767433"
