DLiP-ID,C001JE
AATS2s,2.8494231936854897
AATS2v,254.06268263166922
AATS3Z,21.39189189189189
AATS3d,3.4324324324324325
AATS3i,149.97004025754055
AATS3m,79.37759218918917
AATS3p,1.7005255591810273
AATS3s,2.8293849404960514
AATS3v,229.97070710181833
AATS4Z,17.597560975609756
AATS4d,2.951219512195122
AATS4i,157.7488137808681
AATS4m,64.28185597560973
AATS4p,1.454324758629073
AATS4s,2.5791428284653226
AATS4v,190.3392969079964
AATS5Z,20.246575342465754
AATS5d,3.136986301369863
AATS5i,160.36387694290661
AATS5m,75.63287471232876
AATS5p,1.5344346172271779
AATS5s,2.684311404250522
AATS5v,204.4773732477718
AATS6Z,23.868852459016395
AATS6d,3.2459016393442623
AATS6i,150.90333859629115
AATS6m,87.90461642622951
AATS6p,1.830135828688525
AATS6s,2.854685286379276
AATS6v,236.84129997459576
AATS7Z,18.184615384615384
AATS7d,2.5692307692307694
AATS7i,154.88803620036637
AATS7m,63.79466086153846
AATS7p,1.5814353124476002
AATS7s,2.469199113643559
AATS7v,192.5247585534813
AATS8Z,13.711864406779661
AATS8d,2.288135593220339
AATS8i,160.8915987496974
AATS8m,46.291997118644055
AATS8p,1.3415621762404746
AATS8s,2.170607519006766
AATS8v,157.9646540800892
AMID_C,1.669812655705717
AMID_N,0.2914338634275791
AMID_O,0.0
AMID_X,0.0
AMID_h,0.37599039666955175
ATS0dv,261.30864197530866
ATS0pe,217.52370000000002
ATS0se,268.314489
ATS1dv,295.22222222222223
ATS1pe,241.58710000000002
ATS1se,288.9046179999999
ATS2dv,390.55555555555554
ATS2pe,379.0675
ATS2se,459.16348400000004
ATS3dv,394.0
ATS3pe,456.92829999999987
ATS3se,555.9491479999998
ATS4dv,350.44444444444446
ATS4pe,491.9775
ATS4se,609.5970680000001
ATS5dv,337.55555555555554
ATS5pe,446.59700000000004
ATS5se,551.116542
ATS6dv,258.6666666666667
ATS6pe,383.22349999999994
ATS6se,466.48316800000003
ATS7dv,152.55555555555554
ATS7pe,391.103
ATS7se,486.422294
ATS8dv,71.77777777777777
ATS8pe,343.6965
ATS8se,434.158668
ATSC0Z,371.2222222222222
ATSC0c,0.24326552194203818
ATSC0d,21.63888888888889
ATSC0i,61.20622046708426
ATSC0m,1693.1483600000006
ATSC0p,10.886129692428748
ATSC0s,13.022693017663295
ATSC0v,1916.9881091683899
ATSC1Z,-20.679012345679006
ATSC1c,-0.1184509453258229
ATSC1d,9.32561728395062
ATSC1i,0.6975906622646814
ATSC1m,-86.25780477777751
ATSC1p,-0.743984088871871
ATSC1s,0.34131070052931467
ATSC1v,-19.655768005743198
ATSC2Z,102.20679012345677
ATSC2c,-0.015729575412615042
ATSC2d,-0.9158950617283939
ATSC2i,-9.091809647322258
ATSC2m,464.804463777778
ATSC2p,-0.23235923387943352
ATSC2s,2.98407584284991
ATSC2v,241.03464057193918
ATSC3Z,-18.790123456790127
ATSC3c,-0.007351961230573596
ATSC3d,0.492283950617284
ATSC3i,-25.787548896207895
ATSC3m,-111.66779111111083
ATSC3p,-3.4792893226358714
ATSC3s,-0.6336761747776342
ATSC3v,-661.8685717224337
ATSC4Z,77.43827160493825
ATSC4c,0.008098468589477421
ATSC4d,2.9891975308641974
ATSC4i,-13.621309733679666
ATSC4m,353.9673417777776
ATSC4p,1.055039674074624
ATSC4s,1.451189313583257
ATSC4v,142.22800993280478
ATSC5Z,135.96604938271605
ATSC5c,0.04175005956562887
ATSC5d,-5.35108024691358
ATSC5i,24.88174763189932
ATSC5m,643.0756097777779
ATSC5p,6.11401337003556
ATSC5s,2.028061910917673
ATSC5v,1007.4347299190708
ATSC6Z,-131.29320987654322
ATSC6c,0.0014094160037326966
ATSC6d,-11.499228395061726
ATSC6i,-5.292172090845112
ATSC6m,-614.3058175555551
ATSC6p,-2.1940042054734343
ATSC6s,-5.634037927069986
ATSC6v,-676.1855605721905
ATSC7Z,-203.7623456790123
ATSC7c,-0.029527693445004496
ATSC7d,-8.986882716049381
ATSC7i,-6.198922082450855
ATSC7m,-937.4405304444444
ATSC7p,-3.9672475701369363
ATSC7s,-6.502992335931929
ATSC7v,-818.7848258534177
ATSC8Z,-91.94753086419752
ATSC8c,-0.010979379374389248
ATSC8d,-10.76929012345679
ATSC8i,14.206757281399597
ATSC8m,-426.3333544444446
ATSC8p,-0.13423466940356538
ATSC8s,-4.80515946266848
ATSC8v,-235.35620185341227
AXp-0d,0.7056964989228289
AXp-1d,0.4404795779624015
AXp-2d,0.2901824151476489
AXp-3d,0.18412931201963528
AXp-4d,0.11327653473242834
AXp-5d,0.07467654984853091
AXp-6d,0.049220964794205874
AXp-7d,0.03066827761908418
GATS1Z,0.842345500086643
GATS1c,1.4731856877225715
GATS1d,0.6810350651982974
GATS1i,0.9834534204535771
GATS1m,0.8369391654071868
GATS1p,0.9260188663679577
GATS1s,0.7942394143196261
GATS1v,0.8699622763298896
GATS2Z,0.5741998321892435
GATS2c,0.9837763510848144
GATS2d,1.219722637260885
GATS2i,1.0541100957082006
GATS2m,0.5863000263932793
GATS2p,0.8321617647298822
GATS2s,0.7228649977529228
GATS2v,0.8205159901965952
GATS3Z,0.7396130791072427
GATS3c,0.9908630907741359
GATS3d,0.9945182666620408
GATS3i,1.1689260349575334
GATS3m,0.7620636060887567
GATS3p,0.9549437106187318
GATS3s,0.9548816505916654
GATS3v,1.0605314939292363
GATS4Z,0.6990750542045979
GATS4c,1.0167506741939976
GATS4d,0.8679044428441717
GATS4i,1.0610436397617011
GATS4m,0.7169242839474241
GATS4p,0.798874875446098
GATS4s,1.0072578370433676
GATS4v,0.9166847954076154
GATS5Z,0.7232679904712314
GATS5c,1.1621206292125932
GATS5d,1.1743190250936395
GATS5i,0.8490146733176002
GATS5m,0.7241633880866519
GATS5p,0.6117503709684148
GATS5s,1.1408955869335815
GATS5v,0.6689745923738049
GATS6Z,1.3678784696836623
GATS6c,1.3044743668360015
GATS6d,1.2860119110250636
GATS6i,1.1386021237805084
GATS6m,1.345791294821623
GATS6p,1.184903660160543
GATS6s,1.3401717210114175
GATS6v,1.1038167604188667
GATS7Z,1.589758939055557
GATS7c,1.1779977902327927
GATS7d,1.0700108620519402
GATS7i,1.087940757614792
GATS7m,1.5615559297927812
GATS7p,1.3718185575729807
GATS7s,1.2955435998335851
GATS7v,1.2180547498020298
GATS8Z,1.2584403329968195
GATS8c,1.014033377452887
GATS8d,1.2610691673375254
GATS8i,0.8354576809185355
GATS8m,1.2547827492861694
GATS8p,1.0672042060397757
GATS8s,1.2445722242072748
GATS8v,1.0943270311101994
MATS1Z,-0.05277335811843285
MATS1c,-0.46129301082071883
MATS1d,0.4082832241064795
MATS1i,0.010797519585548648
MATS1m,-0.048263886524267254
MATS1p,-0.0647454193066457
MATS1s,0.0248295017789526
MATS1v,-0.009713807723228845
MATS2Z,0.1624869357853985
MATS2c,-0.038160064929278405
MATS2d,-0.024979481891453912
MATS2i,-0.08766524238175465
MATS2m,0.1620122828940798
MATS2p,-0.012596767036674589
MATS2s,0.13523270015302633
MATS2v,0.07420492132038173
MATS3Z,-0.0246244448579079
MATS3c,-0.014702575849194125
MATS3d,0.01106755022031017
MATS3i,-0.20496763175176472
MATS3m,-0.03208512179721285
MATS3p,-0.1554847577478603
MATS3s,-0.023672131057657593
MATS3v,-0.1679666735714697
MATS4Z,0.0915820442251115
MATS4c,0.014615409557511635
MATS4d,0.06064685807320204
MATS4i,-0.09770391235590255
MATS4m,0.09178185447980694
MATS4p,0.04254846880208331
MATS4s,0.04892286892275029
MATS4v,0.03257274525476381
MATS5Z,0.1806242901600292
MATS5c,0.08463620453220967
MATS5d,-0.12195121951219509
MATS5i,0.2004771866866523
MATS5m,0.1873038328576578
MATS5p,0.276969865902887
MATS5s,0.07679979241590151
MATS5v,0.259165471453499
MATS6Z,-0.20872812204061808
MATS6c,0.003419253527445487
MATS6d,-0.3136219196531913
MATS6i,-0.05102829547322679
MATS6m,-0.21412248731086259
MATS6p,-0.11894237811170286
MATS6s,-0.2553239936805972
MATS6v,-0.20817047790797522
MATS7Z,-0.30400386802661566
MATS7c,-0.06722612935819396
MATS7d,-0.23001876172607877
MATS7i,-0.056093140977455776
MATS7m,-0.3066463899514119
MATS7p,-0.2018389335930854
MATS7s,-0.27656777971052654
MATS7v,-0.23655901904536752
MATS8Z,-0.15113205728519322
MATS8c,-0.02753897172379414
MATS8d,-0.30367050325275774
MATS8i,0.14162824955477363
MATS8m,-0.1536401725018916
MATS8p,-0.007523876923129257
MATS8s,-0.2251425033254064
MATS8v,-0.07491291851285917
MAXaaN,4.462441578483245
MAXsSH,4.215949511491839
MINaaN,3.984732457797934
MINsSH,4.215949511491839
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.287139009609334
SpAD_D,180.07889472391236
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,622
TMWC10,117.56607955377733
TSRW10,54.91881443758117
VE1_Dt,4.532229793568633
VE2_Dt,0.2158204663604111
VE3_Dt,2.2531513912806242
VR1_Dt,111.87619359855005
VR2_Dt,5.327437790407145
VR3_Dt,5.459330190304802
Xc-3dv,0.7459674775249768
Xc-4dv,0.0
Xc-5dv,0.0497677996249965
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.40950051340742005
Xp-0dv,12.802083726516758
Xp-1dv,7.15798199434169
Xp-2dv,5.441067801943827
Xp-3dv,3.514999952544771
Xp-4dv,2.2806969567441007
Xp-5dv,1.7163931861158936
Xp-6dv,0.9506249431136593
Xp-7dv,0.4949332443055138
Xpc-4d,2.9961218381928263
Xpc-5d,4.404889904694981
Xpc-6d,7.195789383029678
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.530140445920639
AATS0dv,7.258573388203018
AATS0pe,6.042325000000001
AATS0se,7.453180249999999
AATS1dv,7.769005847953217
AATS1pe,6.357555263157895
AATS1se,7.602753105263155
AATS2dv,6.402550091074681
AATS2pe,6.21422131147541
AATS2se,7.527270229508197
AATS3dv,5.324324324324325
AATS3pe,6.174706756756755
AATS3se,7.512826324324322
AATS4dv,4.273712737127371
AATS4pe,5.999725609756098
AATS4se,7.434110585365856
AATS5dv,4.624048706240487
AATS5pe,6.117767123287671
AATS5se,7.549541671232877
AATS6dv,4.240437158469946
AATS6pe,6.282352459016392
AATS6se,7.647265049180328
AATS7dv,2.3470085470085467
AATS7pe,6.016969230769231
AATS7se,7.4834199076923085
AATS8dv,1.2165725047080977
AATS8pe,5.825364406779661
AATS8se,7.358621491525423
AATSC0Z,10.311728395061728
AATSC0c,0.00675737560950106
AATSC0d,0.6010802469135803
AATSC0i,1.7001727907523405
AATSC0m,47.031898888888904
AATSC0p,0.3023924914563541
AATSC0s,0.3617414727128693
AATSC0v,53.24966969912194
AATSC1Z,-0.5441845354126054
AATSC1c,-0.003117130140153234
AATSC1d,0.2454109811565953
AATSC1i,0.0183576490069653
AATSC1m,-2.269942230994145
AATSC1p,-0.01957852865452292
AATSC1s,0.008981860540245122
AATSC1v,-0.5172570527827157
AATSC2Z,1.675521149564865
AATSC2c,-0.0002578618920100827
AATSC2d,-0.015014673143088424
AATSC2i,-0.14904605979216815
AATSC2m,7.619745307832426
AATSC2p,-0.0038091677685153035
AATSC2s,0.04891927611229361
AATSC2v,3.9513875503596587
AATSC3Z,-0.25392058725392064
AATSC3c,-9.935082744018373e-05
AATSC3d,0.006652485819152487
AATSC3i,-0.34848039048929585
AATSC3m,-1.5090242042042004
AATSC3p,-0.04701742327886313
AATSC3s,-0.00856319155104911
AATSC3v,-8.944169888140996
AATSC4Z,0.9443691659138811
AATSC4c,9.876181206679781e-05
AATSC4d,0.03645362842517314
AATSC4i,-0.1661135333375569
AATSC4m,4.316674899728995
AATSC4p,0.012866337488714926
AATSC4s,0.017697430653454353
AATSC4v,1.7344879260098145
AATSC5Z,1.8625486216810418
AATSC5c,0.0005719186241866968
AATSC5d,-0.07330246913580246
AATSC5i,0.3408458579712236
AATSC5m,8.80925492846271
AATSC5p,0.0837536078087063
AATSC5s,0.027781670012570862
