DLiP-ID,T004OP
AATSC6Z,-0.5807052752293578
AATSC6c,-0.0012108196035515825
AATSC6d,-0.13659531090723756
AATSC6i,0.2259366517611237
AATSC6m,-2.709918428309763
AATSC6p,0.005004334493061467
AATSC6s,-0.11674451293323139
AATSC6v,-0.46329447665971074
AATSC7Z,-1.403234649122807
AATSC7c,-0.0005341310740079065
AATSC7d,-0.1754385964912281
AATSC7i,-0.048840628493043554
AATSC7m,-6.759881706962721
AATSC7p,-0.03207221818339559
AATSC7s,-0.057030869273879146
AATSC7v,-9.409208558815372
AATSC8Z,-1.3309197154471544
AATSC8c,0.001776462152219794
AATSC8d,-0.09214092140921407
AATSC8i,-0.33826683670204133
AATSC8m,-6.482357125635162
AATSC8p,-0.05791047290056872
AATSC8s,-0.059490917174796744
AATSC8v,-13.338469189410983
ATS0are,293.67960000000005
ATS1are,325.254
ATS2are,565.6299000000001
ATS3are,712.6646999999999
ATS4are,738.729
ATS5are,732.85
ATS6are,671.0658000000001
ATS7are,695.856
ATS8are,722.369
ATSC0dv,183.25
ATSC0pe,4.912899999999997
ATSC0se,2.9724876666666655
ATSC1dv,60.546875
ATSC1pe,0.20531875000000116
ATSC1se,-0.08746397916666598
ATSC2dv,19.140625
ATSC2pe,-0.5088187499999971
ATSC2se,-0.35056288194444274
ATSC3dv,37.171875
ATSC3pe,-0.42013124999999824
ATSC3se,-0.336865034722221
ATSC4dv,38.90625
ATSC4pe,0.7653874999999994
ATSC4se,0.1351645138888889
ATSC5dv,-27.265625
ATSC5pe,-0.748731249999999
ATSC5se,-0.4961166736111098
ATSC6dv,-92.671875
ATSC6pe,-1.2663187499999977
ATSC6se,-0.6729455763888879
ATSC7dv,-111.46875
ATSC7pe,-0.6584624999999971
ATSC7se,0.275375958333334
ATSC8dv,-77.703125
ATSC8pe,-0.0706812499999992
ATSC8se,0.401453687499999
AXp-0dv,0.5697105164183596
AXp-1dv,0.3049169487497758
AXp-2dv,0.16024790378730186
AXp-3dv,0.08637158060052964
AXp-4dv,0.04529166238923347
AXp-5dv,0.024099532069243864
AXp-6dv,0.011916742777697178
AXp-7dv,0.006495384165551815
BertzCT,959.7022793219064
ECIndex,519
ETA_eta,20.039340029119234
GATS1dv,0.538105556001391
GATS1pe,0.7555215780464317
GATS1se,0.8279227082463991
GATS2dv,0.9798120698376688
GATS2pe,1.1026532762520869
GATS2se,1.1339154030339564
GATS3dv,0.9445162821045139
GATS3pe,1.0393376089744215
GATS3se,1.0411898014530345
GATS4dv,0.9355221076644376
GATS4pe,0.9065930976629276
GATS4se,0.9518289572041646
GATS5dv,1.173558645832139
GATS5pe,1.1878765917407288
GATS5se,1.2167352658806334
GATS6dv,1.2647533699638285
GATS6pe,1.0826026071411698
GATS6se,1.0668277256257976
GATS7dv,1.1991575117876545
GATS7pe,0.9921078699721071
GATS7se,0.940839699646224
GATS8dv,1.0144522454774343
GATS8pe,0.8616985943923634
GATS8se,0.8125829061471856
LogEE_A,4.1990850848072565
LogEE_D,128.1943041996587
MATS1dv,0.31097022710857875
MATS1pe,0.039333423532046136
MATS1se,-0.027693652067528288
MATS2dv,0.05633306252586722
MATS2pe,-0.05585684649058482
MATS2se,-0.06360585574266323
MATS3dv,0.08466694347232931
MATS3pe,-0.035693608751405884
MATS3se,-0.04730197464185171
MATS4dv,0.0835327533379554
MATS4pe,0.06129497151860824
MATS4se,0.0178905640116422
MATS5dv,-0.06001582078943446
MATS5pe,-0.06147270322975815
MATS5se,-0.06732215940186319
MATS6dv,-0.2226992252525126
MATS6pe,-0.11350627004995822
MATS6se,-0.09969528534613743
MATS7dv,-0.2561212034178215
MATS7pe,-0.05643252832767848
MATS7se,0.039006981670624774
MATS8dv,-0.16547432868598808
MATS8pe,-0.005614388004898939
MATS8se,0.052704963393244104
MAXaaCH,1.9177470762562754
MAXaaaC,0.742959367388931
MAXaasC,0.804803240740741
MAXaasN,1.7259996220710505
MAXsCH3,1.6335106154385484
MAXssNH,3.3559673183607237
MAXsssN,2.326458333333333
MDEC-12,1.8072991370650187
MDEC-13,1.0476828166363115
MDEC-22,17.048639296392643
MDEC-23,20.876207349927657
MDEC-33,5.479913756094796
MDEN-22,0.16666666666666669
MDEN-23,1.2408064788027995
MDEN-33,0.33333333333333337
MDEO-12,0.14285714285714285
MINaaCH,1.8326234567901234
MINaaaC,0.6318322992777359
MINaasC,0.7631502156520198
MINaasN,1.7259996220710505
MINsCH3,1.6335106154385484
MINssNH,3.3559673183607237
MINsssN,2.326458333333333
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.2472667135871938
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,571.341764604774
SpAbs_A,34.71537398721709
SpAbs_D,256.38860839931726
SpMAD_A,1.335206691816042
SpMAD_D,9.861100323050668
SpMax_A,2.4872694132249924
SpMax_D,128.1943041996587
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.39
TpiPC10,9.322422465878743
VAdjMat,5.857980995127572
VE1_DzZ,4.993190971713142
VE1_Dzi,4.988347930306211
VE1_Dzm,4.993182540608486
VE1_Dzp,4.9734040583650065
VE1_Dzv,4.986877651467714
VE2_DzZ,0.1920458066043516
VE2_Dzi,0.19185953578100812
VE2_Dzm,0.1920454823310956
VE2_Dzp,0.19128477147557718
VE2_Dzv,0.19180298659491207
VE3_DzZ,2.563586623704151
VE3_Dzi,2.5626162238821353
VE3_Dzm,2.5635849351823574
VE3_Dzp,2.559615971884699
VE3_Dzv,2.5623214377969306
VR1_DzZ,161.32888643149897
VR1_Dzi,161.9004489447276
VR1_Dzm,161.32968912814724
VR1_Dzp,162.8976864143086
VR1_Dzv,161.75005212887757
VR2_DzZ,6.204957170442269
VR2_Dzi,6.226940344027985
VR2_Dzm,6.204988043390278
VR2_Dzp,6.265295631319561
VR2_Dzv,6.221155851110676
VR3_DzZ,6.038956499254958
VR3_Dzi,6.042493078682645
VR3_Dzm,6.0389614747721705
VR3_Dzp,6.048633758044147
VR3_Dzv,6.041563700688936
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12395725499305028
Xch-7dv,0.12422848480702495
Xpc-4dv,1.3386628404083039
Xpc-5dv,1.8525942782450824
Xpc-6dv,2.41585594657378
Zagreb1,138.0
Zagreb2,164.0
fragCpx,191.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,29
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.118325000000001
AATS1are,6.377529411764706
AATS2are,6.355392134831463
AATS3are,6.197084347826086
AATS4are,6.0551557377049186
AATS5are,6.158403361344538
AATS6are,6.156566972477065
AATS7are,6.104
AATS8are,5.872918699186992
AATSC0dv,3.8177083333333335
AATSC0pe,0.10235208333333327
AATSC0se,0.06192682638888886
AATSC1dv,1.1871936274509804
AATSC1pe,0.004025857843137278
AATSC1se,-0.0017149799836601173
AATSC2dv,0.215063202247191
AATSC2pe,-0.005717064606741541
AATSC2se,-0.003938908785892615
AATSC3dv,0.3232336956521739
AATSC3pe,-0.003653315217391289
AATSC3se,-0.0029292611714975742
AATSC4dv,0.31890368852459017
AATSC4pe,0.0062736680327868805
AATSC4se,0.0011079058515482696
AATSC5dv,-0.22912289915966386
AATSC5pe,-0.0062918592436974705
AATSC5se,-0.004169047677404284
AATSC6dv,-0.8502006880733946
AATSC6pe,-0.011617603211009154
AATSC6se,-0.006173812627420989
AATSC7dv,-0.977796052631579
AATSC7pe,-0.005775986842105237
AATSC7se,0.002415578581871351
AATSC8dv,-0.6317327235772358
AATSC8pe,-0.0005746443089430829
AATSC8se,0.0032638511178861708
AETA_eta,0.7707438472738167
ATSC0are,5.167466666666664
ATSC1are,0.07719166666667032
ATSC2are,-0.5866027777777709
ATSC3are,-0.4965305555555508
ATSC4are,0.6138888888888893
ATSC5are,-0.8888861111111066
ATSC6are,-1.2996972222222178
ATSC7are,-0.3192666666666632
ATSC8are,0.34090833333332987
BCUTZ-1h,8.02239431786982
BCUTZ-1l,5.680102214790022
BCUTc-1h,0.46298992192115973
BCUTc-1l,-0.5293454549231742
BCUTd-1h,3.2931169988733457
BCUTd-1l,0.9778968054181655
BCUTi-1h,14.557998042082602
BCUTi-1l,10.943782576407731
BCUTm-1h,16.010313976807154
BCUTm-1l,11.693959447364794
BCUTp-1h,2.004767950626338
BCUTp-1l,0.7486904741629761
BCUTs-1h,7.008279771485286
BCUTs-1l,1.371546707781662
BCUTv-1h,20.902719881849038
BCUTv-1l,14.702475163955581
BalabanJ,1.473954876358107
Diameter,12
ETA_beta,34.25
GATS1are,0.793249660014692
GATS2are,1.1365477226578038
GATS3are,1.0579373684635645
GATS4are,0.9227658721061064
GATS5are,1.2161077417343242
GATS6are,1.0900253621575966
GATS7are,0.9670408418934113
GATS8are,0.8138208025696729
HybRatio,0.3
Lipinski,True
LogEE_Dt,285.67088230238704
MATS1are,0.014059303151543053
MATS2are,-0.06122343071779466
MATS3are,-0.04010621637266788
MATS4are,0.04674051527082432
MATS5are,-0.06938453986197606
MATS6are,-0.11075905618875435
MATS7are,-0.026014308141082132
MATS8are,0.025745187527218192
MAXssCH2,0.9586798013894875
MINssCH2,0.6466106072058455
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,19.76777650359537
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,33.288823164927834
SMR_VSA7,64.70914512481663
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,189.8509404315069
SpAD_Dzi,182.82748586439453
SpAD_Dzm,189.89881039653793
SpAD_Dzp,278.24571474870584
SpAD_Dzv,246.53946912974007
SpAbs_Dt,571.341764604774
SpDiam_A,4.974538826449985
SpDiam_D,173.74272793332358
SpMAD_Dt,21.974683254029767
SpMax_Dt,285.67088230238704
SsssssAs,0
VE1_Dzpe,4.992871365890207
VE1_Dzse,4.9932282206067065
VE2_Dzpe,0.19203351407270028
VE2_Dzse,0.1920472392541041
VE3_Dzpe,2.563522613324035
VE3_Dzse,2.563594083614024
VMcGowan,266.4800000000003
VR1_Dzpe,161.37351946538115
VR1_Dzse,161.32347773701295
VR2_Dzpe,6.206673825591583
VR2_Dzse,6.204749143731267
VR3_Dzpe,6.039233119654131
VR3_Dzse,6.038922972803041
mZagreb1,6.888888888888889
mZagreb2,5.8055555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1076555555555555
AATSC1are,0.0015135620915033396
AATSC2are,-0.006591042446941246
AATSC3are,-0.004317657004830877
AATSC4are,0.005031876138433518
AATSC5are,-0.0074696311858076184
AATSC6are,-0.011923827726809338
AATSC7are,-0.0028005847953216072
AATSC8are,0.002771612466124633
AETA_beta,1.3173076923076923
BCUTdv-1h,6.022346225868129
BCUTdv-1l,0.9975705303991405
BCUTpe-1h,3.491791078186058
BCUTpe-1l,2.224465067592066
BCUTse-1h,3.70434261689022
BCUTse-1l,2.4198155942615336
ETA_alpha,12.266666666666667
ETA_dBeta,-1.25
ETA_eta_B,0.155862069300035
ETA_eta_F,25.563011530714082
ETA_eta_L,5.810022489603321
ETA_eta_R,45.602351559833316
ETA_psi_1,0.5750000000000004
LabuteASA,151.58801402199705
LogEE_DzZ,94.91225650366201
LogEE_Dzi,91.35846375710564
LogEE_Dzm,94.93620872277701
LogEE_Dzp,138.14501526633623
LogEE_Dzv,122.79082207200317
PEOE_VSA1,10.05365155780638
PEOE_VSA2,14.261546562713654
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,36.39820241076966
PEOE_VSA8,26.1790256236503
PEOE_VSA9,30.244865153954727
SM1_Dzare,1.3140995812005583
SpAD_Dzpe,187.86356371592376
SpAD_Dzse,190.1366951564922
SpAbs_DzZ,188.94434702491347
SpAbs_Dzi,181.79495237636644
SpAbs_Dzm,188.99466804320042
SpAbs_Dzp,280.52734633407806
SpAbs_Dzv,247.65693161309605
SpDiam_Dt,404.24868486199193
SpMAD_DzZ,7.30195924736565
SpMAD_Dzi,7.0318263793997895
SpMAD_Dzm,7.3038003998668435
SpMAD_Dzp,10.70175825956561
SpMAD_Dzv,9.482287274220772
SpMax_DzZ,94.91225650366201
SpMax_Dzi,91.35846375710564
SpMax_Dzm,94.93620872277701
SpMax_Dzp,138.14501526633623
SpMax_Dzv,122.79082207200317
VE1_Dzare,4.992826545510581
VE2_Dzare,0.1920317902119454
VE3_Dzare,2.5635136364092466
VR1_Dzare,161.38940311007573
VR2_Dzare,6.207284735002913
VR3_Dzare,6.039331542636429
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47179487179487184
AETA_dBeta,-0.04807692307692308
AETA_eta_B,0.005994694973078269
AETA_eta_F,0.9831927511813109
AETA_eta_L,0.22346240344628157
AETA_eta_R,1.7539365984551276
BCUTare-1h,3.5458650709816264
BCUTare-1l,2.175827844477421
ETA_beta_s,17.75
ETA_dPsi_A,0.13899999999999957
ETA_dPsi_B,0.0
ETA_eta_BR,0.49986206930003496
ETA_eta_FL,6.94832900346974
ETA_eta_RL,12.75835149307306
LogEE_Dzpe,93.91321527539891
LogEE_Dzse,95.05584854511073
PEOE_VSA10,11.573916331283833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,15.612918452858386
SlogP_VSA2,47.73981106451688
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.824404497999927
SlogP_VSA6,53.3254737317647
SlogP_VSA7,0.0
SlogP_VSA8,16.59031120676462
SlogP_VSA9,0.0
SpAD_Dzare,184.96094060653783
SpAbs_Dzpe,186.88018173682576
SpAbs_Dzse,189.24142921020393
SpDiam_DzZ,130.61353379557855
SpDiam_Dzi,125.20730711889061
SpDiam_Dzm,130.64608256350564
SpDiam_Dzp,189.93708802742148
SpDiam_Dzv,169.60443640541195
SpMAD_Dzpe,7.225521681381683
SpMAD_Dzse,7.3129498137112385
SpMax_Dzpe,93.91321527539891
SpMax_Dzse,95.05584854511073
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6826923076923077
AETA_eta_BR,0.0192254642038475
AETA_eta_FL,0.26724342321037464
AETA_eta_RL,0.4907058266566562
DetourIndex,3652
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,11.93098062037737
EState_VSA4,48.95702894723395
EState_VSA5,0.0
EState_VSA6,11.676897189068889
EState_VSA7,48.53093654769288
EState_VSA8,10.216698334856808
EState_VSA9,9.720841474747257
ETA_beta_ns,16.5
ETA_shape_p,0.06793478260869563
ETA_shape_x,0.0
ETA_shape_y,0.30978260869565216
GhoseFilter,True
LogEE_Dzare,92.45708611077315
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,183.85354720588913
SpDiam_Dzpe,129.18658456999407
SpDiam_Dzse,130.81786703653484
SpMAD_Dzare,7.113882331020686
SpMax_Dzare,92.45708611077315
TopoPSA(NO),59.39
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7259996220710505
VSA_EState9,53.77400037792895
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6346153846153846
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.028205128205128174
FilterItLogS,-4.706091379703635
SpDiam_Dzare,127.1523814579783
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5819444444444445
ETA_epsilon_2,0.82051282051282
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5255555555555558
ETA_epsilon_5,0.8012345679012342
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.13749999999999973
ETA_dEpsilon_B,0.05638888888888871
ETA_dEpsilon_C,-0.08111111111111102
ETA_dEpsilon_D,0.01927825261158589
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8846153846153846
MDEDescriptor,"0.0,1.8072991370650187,1.0476828166363115,0.0,17.048639296392643,20.876207349927657,0.0,5.479913756094796,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.16666666666666669,1.2408064788027995,0.33333333333333337"
APolDescriptor,55.87344599999998
BCUTDescriptor,"11.85000000000001,15.995928778288198,-0.3487700580506009,0.24567193392798908,4.789498814115526,11.54635454021288"
BPolDescriptor,32.864554
TPSADescriptor,59.39
ALOGPDescriptor,"3.0193000000000016,9.11617249000001,96.53219999999999"
XLogPDescriptor,2.322
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,350.17427611999994
ChiPathDescriptor,"17.93251065250177,12.758351493073063,11.069432250813259,9.774090332751769,8.381854133717951,6.934064984573776,4.792460267417826,3.7376557422106087,14.812473426877348,8.842591513743502,6.409916151492077,4.750436933029127,3.3515830168032763,2.3617541427858972,1.298924962768992,0.8508953256872885"
ChiChainDescriptor,"0.0,0.0,0.0,0.31408966044528386,0.45402006478293405,0.0,0.0,0.0,0.1239572549930503,0.12422848480702492"
AtomCountDescriptor,48
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.3478922547928038,0.0,0.3218699428968853,0.0,0.609665294102796,0.0,0.0795325126867194,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,1,5,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"53.956301572414176,2.075242368169776,18.635238670658794,5.406057166245601,13.229181504413187"
FractionalPSADescriptor,0.1696012644276813
WienerNumbersDescriptor,"1600.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6028026609141652,6.300470233050281,9.11955742696027,1.3386628404083034,1.8525942782450822,2.1887208417533275"
FractionalCSP3Descriptor,0.3
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,8,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,9.0,4.379504132231405"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1951.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3
AutocorrelationDescriptorMass,"28.988859276187817,31.658095263202156,43.90390102790614,47.40194823206838,44.87256052438824"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5718162672793187,-0.3364166134808255,-0.019628318775041696,0.15047675140161615,-0.1545517299309617"
EccentricConnectivityIndexDescriptor,519
AutocorrelationDescriptorPolarizability,"1862.1094537905399,2211.313238510113,3131.6173638096743,3352.1341594989076,3053.449471917659"
