DLiP-ID,C100JF
AATSC5c,0.002344957336947905
AATSC5d,-0.04191919191919193
AATSC5i,0.10364585078995857
AATSC5m,1.0894328308080807
AATSC5p,0.0032220101195136177
AATSC5s,-0.15444444444444444
AATSC5v,1.511726629310214
AATSC6Z,-0.5915555555555555
AATSC6c,-0.005900519645307444
AATSC6d,-0.03622222222222224
AATSC6i,0.23479531446849347
AATSC6m,-2.6253853988888887
AATSC6p,0.02778737047908197
AATSC6s,-0.08055555555555548
AATSC6v,3.1816601095353096
AATSC7Z,0.6486720867208676
AATSC7c,0.010553793825762737
AATSC7d,-0.11222222222222224
AATSC7i,-0.10675236050162286
AATSC7m,2.8476481375338767
AATSC7p,-0.019201347830807076
AATSC7s,0.542710027100271
AATSC7v,-2.5044954830678265
AATSC8Z,-2.9802020202020203
AATSC8c,-0.01089443263524008
AATSC8d,-0.09000000000000005
AATSC8i,-0.24074343477716073
AATSC8m,-14.006453578282828
AATSC8p,-0.044420210562505204
AATSC8s,-0.7163973063973064
AATSC8v,-13.984476072276035
ATS0are,199.16490000000002
ATS1are,212.92499999999998
ATS2are,339.11300000000006
ATS3are,419.47399999999993
ATS4are,438.962
ATS5are,360.4020000000001
ATS6are,328.238
ATS7are,267.14000000000004
ATS8are,210.92
ATSC0dv,127.46666666666667
ATSC0pe,4.754666666666665
ATSC0se,3.5696694666666664
ATSC1dv,20.235555555555553
ATSC1pe,-0.6472444444444458
ATSC1se,-0.554923564444444
ATSC2dv,6.03999999999999
ATSC2pe,1.4151999999999985
ATSC2se,1.1442468400000005
ATSC3dv,-38.777777777777786
ATSC3pe,-1.370611111111111
ATSC3se,-1.057316511111111
ATSC4dv,-17.50666666666666
ATSC4pe,-1.0857333333333323
ATSC4se,-0.9644943066666669
ATSC5dv,2.3111111111111127
ATSC5pe,0.12304444444444346
ATSC5se,0.0313038444444449
ATSC6dv,-18.84444444444444
ATSC6pe,-1.2019111111111114
ATSC6se,-0.7833957777777767
ATSC7dv,0.19555555555555387
ATSC7pe,1.3817222222222223
ATSC7se,1.0719562622222218
ATSC8dv,-52.279999999999994
ATSC8pe,-1.811466666666665
ATSC8se,-1.1503640133333328
AXp-0dv,0.5214050543653437
AXp-1dv,0.27314199333639655
AXp-2dv,0.1425347927263749
AXp-3dv,0.07441601717432768
AXp-4dv,0.03844586306762364
AXp-5dv,0.020459873552656417
AXp-6dv,0.0106349896394979
AXp-7dv,0.005538072839651379
BertzCT,800.5563336743082
ECIndex,297
ETA_eta,10.830094690368982
GATS1dv,0.5616664487447698
GATS1pe,0.8442248624158724
GATS1se,0.9131331956467601
GATS2dv,0.7784426532119123
GATS2pe,0.5626338210550624
GATS2se,0.5673891832423779
GATS3dv,0.9957957837141937
GATS3pe,0.9714261831830534
GATS3se,0.9819498076461995
GATS4dv,1.121066036019647
GATS4pe,1.0807289253578483
GATS4se,1.0634704110622781
GATS5dv,1.0196605173069606
GATS5pe,1.032673099474838
GATS5se,1.0441276880330188
GATS6dv,1.162578451882845
GATS6pe,1.2791207936062816
GATS6se,1.287721824926386
GATS7dv,0.9932773752423716
GATS7pe,0.8423985677742362
GATS7se,0.8629048846890982
GATS8dv,1.3581685051350323
GATS8pe,1.4572729184724416
GATS8se,1.421516113480684
LogEE_A,3.891670329097858
LogEE_D,75.21142191783791
MATS1dv,0.14882975941422594
MATS1pe,-0.12762023275378606
MATS1se,-0.1457392194220334
MATS2dv,0.02787349249323156
MATS2pe,0.17508495265745094
MATS2se,0.18855705906550282
MATS3dv,-0.14040875442549086
MATS3pe,-0.13304607618965444
MATS3se,-0.136705160086746
MATS4dv,-0.05971438966709112
MATS4pe,-0.09928308420102896
MATS4se,-0.11747456021921818
MATS5dv,0.009889691898060105
MATS5pe,0.014115637587314427
MATS5se,0.004783306802455536
MATS6dv,-0.08870292887029287
MATS6pe,-0.15167134043746502
MATS6se,-0.13167534727118135
MATS7dv,0.0011225635268904894
MATS7pe,0.21263662230004246
MATS7se,0.21972853452530852
MATS8dv,-0.37286040319513114
MATS8pe,-0.346351909447815
MATS8se,-0.29296423000284494
MAXaaCH,1.799395313681028
MAXaaaC,0.5216137566137569
MAXaasC,0.7714285714285718
MAXaasN,1.406574074074074
MDEC-22,7.832661153972521
MDEC-23,15.738082948618668
MDEC-33,4.700099553234329
MDEO-11,0.41491326668312184
MDEO-12,0.727928250960776
MINaaCH,1.4622605400184765
MINaaaC,0.4194009826152687
MINaasC,0.06755453724699767
MINaasN,1.406574074074074
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,330.0220182078252
SpAbs_A,24.528907012796417
SpAbs_D,150.42284383567582
SpMAD_A,1.2909951059366536
SpMAD_D,7.916991780825045
SpMax_A,2.4658197071805033
SpMax_D,75.21142191783791
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.6
TpiPC10,8.706325486761608
VAdjMat,5.392317422778761
VE1_DzZ,4.300164205553759
VE1_Dzi,4.296112373448186
VE1_Dzm,4.300162597254807
VE1_Dzp,4.287052464853241
VE1_Dzv,4.298968395247033
VE2_DzZ,0.22632443187125045
VE2_Dzi,0.22611117754990454
VE2_Dzm,0.2263243472239372
VE2_Dzp,0.22563434025543375
VE2_Dzv,0.22626149448668595
VE3_DzZ,2.100507095480877
VE3_Dzi,2.0995644007296326
VE3_Dzm,2.1005067214720774
VE3_Dzp,2.097453311841001
VE3_Dzv,2.1002289720072786
VR1_DzZ,97.93265141999314
VR1_Dzi,98.33080856102336
VR1_Dzm,97.9333532421335
VR1_Dzp,99.27028475927929
VR1_Dzv,98.28247890296966
VR2_DzZ,5.154350074736481
VR2_Dzi,5.175305713738072
VR2_Dzm,5.154387012743869
VR2_Dzp,5.2247518294357524
VR2_Dzv,5.172762047524719
VR3_DzZ,5.2261338981836705
VR3_Dzi,5.23019127786387
VR3_Dzm,5.226141064533356
VR3_Dzp,5.239700165302995
VR3_Dzv,5.229699656370221
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10364073334419537
Xch-7dv,0.12925353116355334
Xpc-4dv,0.8908136546876462
Xpc-5dv,1.197101236320644
Xpc-6dv,1.4366905826993235
Zagreb1,102.0
Zagreb2,120.0
fragCpx,99.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,21
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.6388300000000005
AATS1are,6.6539062499999995
AATS2are,6.649274509803923
AATS3are,6.453446153846153
AATS4are,6.361768115942029
AATS5are,6.552763636363638
AATS6are,6.56476
AATS7are,6.515609756097562
AATS8are,6.391515151515151
AATSC0dv,4.248888888888889
AATSC0pe,0.15848888888888885
AATSC0se,0.11898898222222222
AATSC1dv,0.632361111111111
AATSC1pe,-0.020226388888888933
AATSC1se,-0.017341361388888876
AATSC2dv,0.11843137254901942
AATSC2pe,0.027749019607843105
AATSC2se,0.02243621254901962
AATSC3dv,-0.5965811965811967
AATSC3pe,-0.021086324786324783
AATSC3se,-0.01626640786324786
AATSC4dv,-0.2537198067632849
AATSC4pe,-0.015735265700483076
AATSC4se,-0.013978178357487926
AATSC5dv,0.04202020202020205
AATSC5pe,0.0022371717171716992
AATSC5se,0.0005691608080808164
AATSC6dv,-0.37688888888888883
AATSC6pe,-0.024038222222222228
AATSC6se,-0.015667915555555533
AATSC7dv,0.004769647696476924
AATSC7pe,0.03370054200542005
AATSC7se,0.026145274688346876
AATSC8dv,-1.584242424242424
AATSC8pe,-0.05489292929292924
AATSC8se,-0.03485951555555554
AETA_eta,0.5700049837036306
ATSC0are,5.261136666666662
ATSC1are,-0.7716757777777783
ATSC2are,1.6665543333333324
ATSC3are,-1.532162777777778
ATSC4are,-1.2913209999999995
ATSC5are,0.09828277777777747
ATSC6are,-1.3077211111111113
ATSC7are,1.5568432222222215
ATSC8are,-1.8809269999999996
BCUTZ-1h,8.039115626623067
BCUTZ-1l,5.69372815207716
BCUTc-1h,0.5402114385386843
BCUTc-1l,-0.48168233285796985
BCUTd-1h,3.2713997762305094
BCUTd-1l,0.977771459444297
BCUTi-1h,14.55107456177219
BCUTi-1l,10.954578978142566
BCUTm-1h,16.01939833418836
BCUTm-1l,11.705470522689897
BCUTp-1h,1.9927176225748149
BCUTp-1l,0.718319199771787
BCUTs-1h,7.008284503196521
BCUTs-1l,1.4082360769420361
BCUTv-1h,20.894086322996007
BCUTv-1l,14.69792274305179
BalabanJ,1.6185639357655957
Diameter,9
ETA_beta,27.5
GATS1are,0.8754533438908326
GATS2are,0.5662511161663905
GATS3are,0.9763442949079011
GATS4are,1.079268482319204
GATS5are,1.040311832602599
GATS6are,1.28398147168451
GATS7are,0.8409339222670378
GATS8are,1.4348207159519804
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,165.0110091039126
MATS1are,-0.13750755540152626
MATS2are,0.18633351318213992
MATS3are,-0.134410507858958
MATS4are,-0.10671532572051513
MATS5are,0.010189582836431624
MATS6are,-0.14913748043040145
MATS7are,0.2165223314674914
MATS8are,-0.3250122064301005
MAXssCH2,0.2675462962962962
MINssCH2,0.2675462962962962
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,14.63020572673476
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,58.57862097722954
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,106.32763279201606
SpAD_Dzi,104.7972684076768
SpAD_Dzm,106.35024156530761
SpAD_Dzp,150.7027070768533
SpAD_Dzv,132.18147311117843
SpAbs_Dt,330.0220182078252
SpDiam_A,4.787296658432423
SpDiam_D,111.51372046735365
SpMAD_Dt,17.36957990567501
SpMax_Dt,165.0110091039126
SsssssAs,0
VE1_Dzpe,4.299743205939232
VE1_Dzse,4.300218332018541
VE2_Dzpe,0.2263022739968017
VE2_Dzse,0.22632728063255478
VE3_Dzpe,2.1004091875396127
VE3_Dzse,2.100519682470943
VMcGowan,178.89999999999978
VR1_Dzpe,97.9614438769538
VR1_Dzse,97.92923094208948
VR2_Dzpe,5.155865467208095
VR2_Dzse,5.154170049583657
VR3_Dzpe,5.226427857602145
VR3_Dzse,5.226098970735178
mZagreb1,6.027777777777778
mZagreb2,4.083333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,25
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17537122222222207
AATSC1are,-0.02411486805555557
AATSC2are,0.0326775359477124
AATSC3are,-0.023571735042735045
AATSC4are,-0.018714797101449267
AATSC5are,0.0017869595959595903
AATSC6are,-0.026154422222222227
AATSC7are,0.03797178590785906
AATSC8are,-0.05699778787878786
AETA_beta,1.4473684210526316
BCUTdv-1h,6.03891209773815
BCUTdv-1l,1.9915874921723526
BCUTpe-1h,3.524764732384354
BCUTpe-1l,2.2401696599429592
BCUTse-1h,3.7367720839012906
BCUTse-1l,2.435840310668233
ETA_alpha,8.733333333333334
ETA_dBeta,2.5
ETA_eta_B,0.2831832692378615
ETA_eta_F,18.592559591227293
ETA_eta_L,3.498516904553897
ETA_eta_R,29.422654281596277
ETA_psi_1,0.520874751491054
LabuteASA,107.5090423077473
LogEE_DzZ,53.223966771947886
LogEE_Dzi,52.446938747468444
LogEE_Dzm,53.23509775606838
LogEE_Dzp,74.075732781706
LogEE_Dzv,65.58670957125355
PEOE_VSA1,14.63020572673476
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,29.828919765543436
PEOE_VSA8,6.06636706846161
PEOE_VSA9,12.061457123528836
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,105.5999503873921
SpAD_Dzse,106.43470185692581
SpAbs_DzZ,105.30507640103858
SpAbs_Dzi,103.97609116596601
SpAbs_Dzm,105.3306330172598
SpAbs_Dzp,152.99882443895046
SpAbs_Dzv,133.08872168298268
SpDiam_Dt,234.28513805173174
SpMAD_DzZ,5.596191199579793
SpMAD_Dzi,5.5156457056671995
SpMAD_Dzm,5.59738113501619
SpMAD_Dzp,7.9317214250975425
SpMAD_Dzv,6.956919637430444
SpMax_DzZ,53.223966771947886
SpMax_Dzi,52.446938747468444
SpMax_Dzm,53.23509775606838
SpMax_Dzp,74.075732781706
SpMax_Dzv,65.58670957125355
VE1_Dzare,4.299420928094014
VE2_Dzare,0.22628531200494809
VE3_Dzare,2.1003342319182647
VR1_Dzare,97.96672258806616
VR2_Dzare,5.1561432941087455
VR3_Dzare,5.226481741749676
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4596491228070176
AETA_dBeta,0.13157894736842105
AETA_eta_B,0.014904382591466396
AETA_eta_F,0.9785557679593312
AETA_eta_L,0.18413246866073144
AETA_eta_R,1.548560751662962
BCUTare-1h,3.5761128800222526
BCUTare-1l,2.191106622920658
ETA_beta_s,12.5
ETA_dPsi_A,0.19312524850894597
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,5.632513388581337
ETA_eta_RL,9.131030293135234
LogEE_Dzpe,52.862926137456924
LogEE_Dzse,53.27704788604122
PEOE_VSA10,11.49902366656781
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.756062822229453
SlogP_VSA2,14.780154437472765
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,104.39970478261944
SpAbs_Dzpe,104.52978434345727
SpAbs_Dzse,105.4198535780946
SpDiam_DzZ,81.05050502315939
SpDiam_Dzi,79.23368240502282
SpDiam_Dzm,81.06621114410517
SpDiam_Dzp,110.74648642637794
SpDiam_Dzv,99.46420833336063
SpMAD_Dzpe,5.557892125652216
SpMAD_Dzse,5.601826413522411
SpMax_Dzpe,52.862926137456924
SpMax_Dzse,53.27704788604122
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6578947368421053
AETA_eta_BR,0.02848332995988745
AETA_eta_FL,0.2964480730832283
AETA_eta_RL,0.4805805417439597
DetourIndex,1543
EState_VSA1,5.756062822229453
EState_VSA2,18.043780072480384
EState_VSA3,11.099720859258504
EState_VSA4,5.563451491696996
EState_VSA5,16.699833784714574
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,15.0
ETA_shape_p,0.11450381679389311
ETA_shape_x,0.0
ETA_shape_y,0.38931297709923657
GhoseFilter,True
LogEE_Dzare,52.26977475422024
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,103.21102461314041
SpDiam_Dzpe,80.45595235331338
SpDiam_Dzse,81.13668469488996
SpMAD_Dzare,5.494721304348391
SpMax_Dzare,52.26977475422024
TopoPSA(NO),75.6
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.496846655328798
VSA_EState9,43.503153344671205
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7894736842105263
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04035087719298241
FilterItLogS,-2.7126492961041944
SpDiam_Dzare,79.55097095291603
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6688888888888889
ETA_epsilon_2,0.8824561403508767
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5634920634920637
ETA_epsilon_5,0.8269841269841267
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.22549266247379418
ETA_dEpsilon_B,0.10539682539682516
ETA_dEpsilon_C,-0.12009583707696903
ETA_dEpsilon_D,0.055472013366750006
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.0,0.0,0.0,7.832661153972521,15.738082948618668,0.0,4.700099553234329,0.0,0.0,0.41491326668312184,0.727928250960776,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.282723
BCUTDescriptor,"11.85,15.997930770265354,-0.361365313991216,0.3500379608224648,4.695503653864704,9.791267363840236"
BPolDescriptor,16.879277
TPSADescriptor,75.6
ALOGPDescriptor,"3.196,10.214416000000002,63.951499999999996"
XLogPDescriptor,2.031
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,257.06880792
ChiPathDescriptor,"13.405412915006313,9.131030293135234,8.592504566004477,6.916166593270361,5.944731132870502,4.8837585041381555,3.1800845784274463,2.214282832786563,9.90669603294153,5.735981860064326,4.276043781791247,2.9022246697987786,2.0376307425840534,1.3503516544753242,0.7019093162068614,0.398741244454899"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.39660880187581576,0.68564804951488,0.0,0.0,0.02282177322938192,0.10364073334419538,0.12925353116355334"
AtomCountDescriptor,30
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.4560088684596486,0.0,0.21982198216447035,0.0,0.5067223573626191,0.0,0.05121244563300478,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"38.94128066826975,2.049541087803671,14.24186834234296,10.737233425460147,3.5046349168828153"
FractionalPSADescriptor,0.29408468733214327
WienerNumbersDescriptor,"693.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9200836635980814,4.748538525939296,6.726834927670308,0.8908136546876462,1.1971012363206435,1.330878416343215"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,3.029585798816568"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,682.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"22.457856443440264,23.15900568520416,34.3724898920109,31.985647504047428,26.708743213668466"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.42377354188286304,-0.31826401513313535,0.21501640446004727,-0.09717654443501972,-0.0014812445431859618"
EccentricConnectivityIndexDescriptor,297
AutocorrelationDescriptorPolarizability,"1119.5955687039798,1323.3677168533943,1864.2209651670541,1710.4804132813724,1364.1577295378422"
