DLiP-ID,J000NJ
AATSC3p,-0.02879992078617149
AATSC3s,0.26947580132702803
AATSC3v,-9.648325988501679
AATSC4Z,0.08230065605380131
AATSC4c,-0.0004879638327945684
AATSC4d,0.004068003856373589
AATSC4i,0.16888450581615688
AATSC4m,0.4663012572895618
AATSC4p,0.012314713751873393
AATSC4s,-0.3168234271330719
AATSC4v,1.5491153671946867
AATSC5Z,0.44001435287265495
AATSC5c,0.0012117945002656416
AATSC5d,-0.08848858010567043
AATSC5i,-0.23017309070146227
AATSC5m,2.19678823075356
AATSC5p,-0.016776046691737604
AATSC5s,-0.21019951897772834
AATSC5v,1.2980345736403793
AATSC6Z,-1.5809248242293128
AATSC6c,-0.0006301728164752308
AATSC6d,0.0029962141698215107
AATSC6i,-0.1039991983269031
AATSC6m,-7.943462731004588
AATSC6p,-0.025696210873826075
AATSC6s,-0.8591462514824267
AATSC6v,-8.757512755870678
AATSC7Z,2.3961238451545284
AATSC7c,-0.002435813293505943
AATSC7d,0.02465528873227655
AATSC7i,-0.09404970159717735
AATSC7m,11.42915579256953
AATSC7p,0.031161056437353493
AATSC7s,0.054599988961576244
AATSC7v,8.88727542985881
AATSC8Z,-2.2937155219037297
AATSC8c,0.0010180104002082662
AATSC8d,-0.0030502974580854697
AATSC8i,0.33110783108501435
AATSC8m,-10.908937504122642
AATSC8p,-0.01554353440625011
AATSC8s,0.8743023034622839
AATSC8v,-1.7630050600346134
ATS0are,290.5935999999999
ATS1are,295.079
ATS2are,500.3510000000001
ATS3are,700.211
ATS4are,736.4261
ATS5are,658.9810000000001
ATS6are,657.6979000000001
ATS7are,608.6840000000002
ATS8are,493.3091
ATSC0dv,202.7045650301464
ATSC0pe,8.69722790697674
ATSC0se,5.947236697674416
ATSC1dv,50.80931968564926
ATSC1pe,-0.5558757166035707
ATSC1se,-0.4390480789616009
ATSC2dv,5.13454720269214
ATSC2pe,0.439403515413736
ATSC2se,-0.05938071444023802
ATSC3dv,-53.66647303514079
ATSC3pe,0.1737574364521354
ATSC3se,0.494202645213629
ATSC4dv,-22.555275123690482
ATSC4pe,-1.1103211465657075
ATSC4se,-0.71197430773391
ATSC5dv,3.4170956606507357
ATSC5pe,0.24199064359113256
ATSC5se,-0.6449254780962683
ATSC6dv,-108.6215839058817
ATSC6pe,-4.956162574364519
ATSC6se,-2.8133922271498095
ATSC7dv,54.06122094692494
ATSC7pe,1.6461254191454875
ATSC7se,0.7178124261763115
ATSC8dv,36.09209515987954
ATSC8pe,1.5645629529475389
ATSC8se,1.3324782714981063
AXp-0dv,0.5610290048710239
AXp-1dv,0.294901808424724
AXp-2dv,0.1629812037872783
AXp-3dv,0.08656949186479375
AXp-4dv,0.04817551188957272
AXp-5dv,0.025682621630221645
AXp-6dv,0.013934557939269603
AXp-7dv,0.007737903067292979
BertzCT,956.7014413066698
ECIndex,653
ETA_eta,22.246694586643006
GATS1dv,0.4406014938198162
GATS1pe,0.6140983529992273
GATS1se,0.6553551054824195
GATS2dv,0.7794428949991116
GATS2pe,0.6251333563842658
GATS2se,0.6643345351998
GATS3dv,1.0145885385683124
GATS3pe,0.9094897919893216
GATS3se,0.9116096559802341
GATS4dv,1.0087422083128574
GATS4pe,0.9234546614250739
GATS4se,0.9019263923408226
GATS5dv,0.9748198187891823
GATS5pe,0.896682594503412
GATS5se,0.9463051057180536
GATS6dv,1.2500823914336705
GATS6pe,1.356001374936895
GATS6se,1.3378227476823343
GATS7dv,0.9039501524006943
GATS7pe,0.8518377215550093
GATS7se,0.8563478450232886
GATS8dv,0.9592674995042634
GATS8pe,1.0303742865943921
GATS8se,1.0160865267667913
LogEE_A,4.224530393681279
LogEE_D,151.88243626740052
MATS1dv,0.23951669609611326
MATS1pe,-0.06107349777195945
MATS1se,-0.07054281716613116
MATS2dv,0.014145436445087997
MATS2pe,0.028213723563056944
MATS2se,-0.00557580947238012
MATS3dv,-0.10842231637846496
MATS3pe,0.00818166524668031
MATS3se,0.03403055237800942
MATS4dv,-0.0416059281483589
MATS4pe,-0.04773515924742181
MATS4se,-0.04476305447657976
MATS5dv,0.006969934933200848
MATS5pe,0.011504105085279685
MATS5se,-0.04483626496167486
MATS6dv,-0.23042046967508
MATS6pe,-0.24503783616699032
MATS6se,-0.2034152530279276
MATS7dv,0.11822764578089406
MATS7pe,0.0839032515964436
MATS7se,0.053504766110213535
MATS8dv,0.10208354815255469
MATS8pe,0.10313816110345775
MATS8se,0.128455322669599
MAXaaCH,1.5017084247355712
MAXaasC,0.628687272457114
MAXdssC,-0.681196355085244
MAXsCH3,1.3387520471151422
MAXssNH,2.5492254556143443
MAXsssN,1.64205446014579
MDEC-12,1.8620014305916828
MDEC-13,1.6663363434696417
MDEC-14,1.0
MDEC-22,7.577461626763673
MDEC-23,17.96469021116492
MDEC-24,2.4233735779800365
MDEC-33,6.209460558463293
MDEC-34,2.1840966901672534
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,0.33333333333333337
MINaaCH,1.0754357513254864
MINaasC,-0.9750288681568862
MINdssC,-0.681196355085244
MINsCH3,1.3387520471151422
MINssNH,2.5492254556143443
MINsssN,1.64205446014579
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.242296918767507
SM1_Dzi,1.861084427758068
SM1_Dzm,2.3227944067567488
SM1_Dzp,-7.481598364822427
SM1_Dzv,-2.7659935417101433
SddssSe,0
SpAD_Dt,502.94390309307835
SpAbs_A,33.52629107670954
SpAbs_D,303.7648725348011
SpMAD_A,1.2417144843225756
SpMAD_D,11.250550834622262
SpMax_A,2.4653797537442284
SpMax_D,151.88243626740052
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.36
TpiPC10,7.946694966476649
VAdjMat,5.857980995127572
VE1_DzZ,5.135015523936256
VE1_Dzi,5.131969727340845
VE1_Dzm,5.135451357932175
VE1_Dzp,5.12096222124961
VE1_Dzv,5.135809786064541
VE2_DzZ,0.19018576014578728
VE2_Dzi,0.19007295286447576
VE2_Dzm,0.19020190214563612
VE2_Dzp,0.18966526745368928
VE2_Dzv,0.19021517726164966
VE3_DzZ,2.629334639548116
VE3_Dzi,2.6287413209428547
VE3_Dzm,2.6294195108594582
VE3_Dzp,2.626594128242163
VE3_Dzv,2.6294893032885445
VR1_DzZ,159.7871785118539
VR1_Dzi,160.46617527874915
VR1_Dzm,159.71985389330925
VR1_Dzp,162.03765751630146
VR1_Dzv,160.32356681846113
VR2_DzZ,5.918043648587182
VR2_Dzi,5.943191676990709
VR2_Dzm,5.915550144196639
VR2_Dzp,6.00139472282598
VR2_Dzv,5.937909882165227
VR3_DzZ,6.067094568529335
VR3_Dzi,6.071334947443514
VR3_Dzm,6.066673140437225
VR3_Dzp,6.081080535033798
VR3_Dzv,6.070445838778442
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05590169943749474
Xch-6dv,0.14896778773846275
Xch-7dv,0.20744690125112972
Xpc-4dv,2.0899618333329957
Xpc-5dv,2.5321049352012697
Xpc-6dv,3.0424970372382463
Zagreb1,144.0
Zagreb2,170.0
fragCpx,139.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,14
nBondsO,29
nBondsS,31
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.757990697674416
AATS1are,6.557311111111111
AATS2are,6.498064935064937
AATS3are,6.668676190476191
AATS4are,6.4037052173913045
AATS5are,6.33635576923077
AATS6are,6.5769790000000015
AATS7are,6.275092783505157
AATS8are,6.577454666666667
AATSC0dv,4.714059651863869
AATSC0pe,0.20226111411573816
AATSC0se,0.13830783017847478
AATSC1dv,1.129095993014428
AATSC1pe,-0.012352793702301572
AATSC1se,-0.009756623976924466
AATSC2dv,0.06668243120379402
AATSC2pe,0.005706539161217351
AATSC2se,-0.0007711781096134808
AATSC3dv,-0.5111092670013409
AATSC3pe,0.0016548327281155752
AATSC3se,0.004706691859177419
AATSC4dv,-0.19613282716252592
AATSC4pe,-0.009654966491875716
AATSC4se,-0.0061910809368166085
AATSC5dv,0.03285668904471861
AATSC5pe,0.0023268331114531977
AATSC5se,-0.0062012065201564265
AATSC6dv,-1.086215839058817
AATSC6pe,-0.049561625743645185
AATSC6se,-0.028133922271498094
AATSC7dv,0.5573321747105664
AATSC7pe,0.01697036514582977
AATSC7se,0.007400128104910427
AATSC8dv,0.48122793546506054
AATSC8pe,0.020860839372633853
AATSC8se,0.017766376953308082
AETA_eta,0.8239516513571483
ATSC0are,9.505144186046506
ATSC1are,-0.6506811249323959
ATSC2are,0.2500534342888049
ATSC3are,0.8088711736073532
ATSC4are,-1.4615693347755514
ATSC5are,0.06045592212006756
ATSC6are,-5.5613795024337485
ATSC7are,1.058879394267175
ATSC8are,2.6336206057328284
BCUTZ-1h,17.00110337890246
BCUTZ-1l,5.691693114812284
BCUTc-1h,0.42600444634688606
BCUTc-1l,-0.43042238844579767
BCUTd-1h,4.023041891051469
BCUTd-1l,0.9113185571994855
BCUTi-1h,17.425861266550022
BCUTi-1l,10.953303330962775
BCUTm-1h,35.45051754283881
BCUTm-1l,11.704220542868086
BCUTp-1h,2.2080344436246357
BCUTp-1l,0.5435758771179139
BCUTs-1h,8.003006223847954
BCUTs-1l,1.1794104956368183
BCUTv-1h,22.45586584328327
BCUTv-1l,13.303120533341417
BalabanJ,1.5317076690664484
Diameter,15
ETA_beta,35.75
GATS1are,0.6326146364155648
GATS2are,0.6435606071727222
GATS3are,0.894397794878269
GATS4are,0.9199669241952493
GATS5are,0.8990018605121762
GATS6are,1.3898033255921152
GATS7are,0.8689864220301671
GATS8are,0.9489307919432611
HybRatio,0.2777777777777778
Lipinski,True
LogEE_Dt,251.47195154653917
MATS1are,-0.06541320695976735
MATS2are,0.01469101644380051
MATS3are,0.03484976113418183
MATS4are,-0.05749516551497262
MATS5are,0.0026297548022015654
MATS6are,-0.25158936458397574
MATS7are,0.049383800462435255
MATS8are,0.1588552946768279
MAXssCH2,0.49549821820811246
MAXssssC,-1.7987614953388755
MINssCH2,-0.0963125157470397
MINssssC,-1.7987614953388755
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.9126254315517288
SM1_Dzse,1.7545627524360021
SMR_VSA1,18.681894674262168
SMR_VSA2,5.261891554738487
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,18.94560963360032
SMR_VSA6,23.30621114668196
SMR_VSA7,58.11581332153515
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,241.18787748348268
SpAD_Dzi,235.1254715279709
SpAD_Dzm,240.85656974658576
SpAD_Dzp,342.9970274021059
SpAD_Dzv,303.7004153382602
SpAbs_Dt,502.943903093078
SpDiam_A,4.8479137646759725
SpDiam_D,231.3665108028934
SpMAD_Dt,18.62755196641031
SpMax_Dt,251.47195154653917
SsssssAs,0
VE1_Dzpe,5.13349941079882
VE1_Dzse,5.1336508821059645
VE2_Dzpe,0.1901296078073637
VE2_Dzse,0.19013521785577647
VE3_Dzpe,2.629039345991435
VE3_Dzse,2.6290688519990097
VMcGowan,264.7300000000001
VR1_Dzpe,160.11734393764183
VR1_Dzse,160.10821440072613
VR2_Dzpe,5.930271997690438
VR2_Dzse,5.929933866693561
VR3_Dzpe,6.069158719048298
VR3_Dzse,6.069101699633823
mZagreb1,10.5625
mZagreb2,5.819444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,37
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.2210498647917792
AATSC1are,-0.014459580554053244
AATSC2are,0.0032474471985559075
AATSC3are,0.007703534986736696
AATSC4are,-0.012709298563265664
AATSC5are,0.0005813069434621881
AATSC6are,-0.055613795024337484
AATSC7are,0.010916282415125517
AATSC8are,0.03511494140977105
AETA_beta,1.3240740740740742
BCUTdv-1h,7.005348362550249
BCUTdv-1l,0.7740027196519891
BCUTpe-1h,3.990769387195378
BCUTpe-1l,2.236887281460752
BCUTse-1h,4.012361713686956
BCUTse-1l,2.432661746648395
ETA_alpha,12.652380952380952
ETA_dBeta,1.25
ETA_eta_B,0.7066677794125411
ETA_eta_F,28.72474919164907
ETA_eta_L,5.787465876953078
ETA_eta_R,50.97144377829208
ETA_psi_1,0.5154219204655675
LabuteASA,159.32962939306208
LogEE_DzZ,120.67698677576976
LogEE_Dzi,117.63166481686538
LogEE_Dzm,120.51431429576536
LogEE_Dzp,170.1130325223821
LogEE_Dzv,151.33798664288747
PEOE_VSA1,15.323225729697516
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.78083009534964
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,43.173478588160066
PEOE_VSA8,23.985896023741308
PEOE_VSA9,17.130841211350898
SM1_Dzare,2.0255274074872003
SpAD_Dzpe,240.95567993645648
SpAD_Dzse,243.50567752505629
SpAbs_DzZ,239.111676632772
SpAbs_Dzi,233.40224520597258
SpAbs_Dzm,238.705834184774
SpAbs_Dzp,347.7076634095867
SpAbs_Dzv,305.441966827485
SpDiam_Dt,359.9671624569561
SpMAD_DzZ,8.9328843512401
SpMAD_Dzi,8.708350797332255
SpMAD_Dzm,8.920613694317991
SpMAD_Dzp,12.703593607485404
SpMAD_Dzv,11.248163531046673
SpMax_DzZ,120.67698677576976
SpMax_Dzi,117.63166481686538
SpMax_Dzm,120.51431429576536
SpMax_Dzp,170.1130325223821
SpMax_Dzv,151.33798664288747
VE1_Dzare,5.13268020129554
VE2_Dzare,0.19009926671464963
VE3_Dzare,2.6288797521530314
VR1_Dzare,160.20232806656736
VR2_Dzare,5.933419558021013
VR3_Dzare,6.069689339789683
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46860670194003523
AETA_dBeta,0.046296296296296294
AETA_eta_B,0.026172880718983004
AETA_eta_F,1.0638795996907062
AETA_eta_L,0.2143505880352992
AETA_eta_R,1.8878312510478548
BCUTare-1h,4.109609262680813
BCUTare-1l,2.186634570282219
ETA_beta_s,17.25
ETA_dPsi_A,0.19857807953443252
ETA_dPsi_B,0.0
ETA_eta_BR,0.9646677794125411
ETA_eta_FL,6.9200799060074765
ETA_eta_RL,12.707545782960555
LogEE_Dzpe,120.54867794717461
LogEE_Dzse,121.81782256817394
PEOE_VSA10,6.069221312792274
PEOE_VSA11,17.235492493075476
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,29.70427074700105
SlogP_VSA3,11.21535880699783
SlogP_VSA4,22.96555454962255
SlogP_VSA5,18.050640183084614
SlogP_VSA6,30.33183534230805
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,238.3543661381387
SpAbs_Dzpe,239.18473046279752
SpAbs_Dzse,241.88108238391186
SpDiam_DzZ,187.71837029876033
SpDiam_Dzi,181.70451531029786
SpDiam_Dzm,187.5563314364373
SpDiam_Dzp,263.00171445921677
SpDiam_Dzv,236.1053201733018
SpMAD_Dzpe,8.92428444209098
SpMAD_Dzse,9.018728797224307
SpMax_Dzpe,120.54867794717461
SpMax_Dzse,121.81782256817394
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.03572843627453856
AETA_eta_FL,0.2562992557780547
AETA_eta_RL,0.4706498438133539
DetourIndex,3280
EState_VSA1,23.14267222242698
EState_VSA2,17.130841211350898
EState_VSA3,29.903802069902703
EState_VSA4,12.13273413692322
EState_VSA5,25.122838405075452
EState_VSA6,4.899909730850478
EState_VSA7,6.069221312792274
EState_VSA8,5.316788604006331
EState_VSA9,16.862831444971
ETA_beta_ns,18.5
ETA_shape_p,0.22544222807677833
ETA_shape_x,0.039518253669552125
ETA_shape_y,0.3477606322920588
GhoseFilter,True
LogEE_Dzare,119.25220260267997
SlogP_VSA10,20.15560264471676
SlogP_VSA11,0.0
SpAbs_Dzare,236.47887779787266
SpDiam_Dzpe,186.99109487822645
SpDiam_Dzse,189.04955057507863
SpMAD_Dzare,8.82793948659773
SpMax_Dzare,119.25220260267997
TopoPSA(NO),76.36
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.905322567255755
VSA_EState9,44.35127681107178
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6851851851851852
EState_VSA10,18.681894674262168
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03139329805996475
FilterItLogS,-5.50079657568973
SpDiam_Dzare,184.7899232369258
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6825027685492804
ETA_epsilon_2,0.9091710758377424
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.599047619047619
ETA_epsilon_5,0.867159277504105
AETA_beta_ns_d,0.07407407407407407
ETA_dEpsilon_A,0.24224302828954003
ETA_dEpsilon_B,0.08345514950166133
ETA_dEpsilon_C,-0.1587878787878787
ETA_dEpsilon_D,0.04201179833363733
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7037037037037037
MDEDescriptor,"0.0,1.8620014305916828,1.6663363434696417,1.0,7.577461626763673,17.96469021116492,2.4233735779800365,6.209460558463293,2.1840966901672534,0.0,0.33333333333333337,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,52.30668799999999
BCUTDescriptor,"11.850000000000003,34.968853882893946,-0.37913766793137926,0.23728172102419476,4.190736831825162,10.186626472677164"
BPolDescriptor,24.575311999999997
TPSADescriptor,76.36
ALOGPDescriptor,"4.1129,16.915946409999997,96.6993"
XLogPDescriptor,3.1060000000000003
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,391.08991100000003
ChiPathDescriptor,"19.76722023457211,12.707545782960555,12.341481414596842,10.198310026397692,7.6305656111527345,5.9836245732038,4.172064430712179,2.8226680597672544,15.147783131517647,8.552152444316997,7.0081917628529675,4.7613220525636555,3.2277592966013717,2.1316575953083965,1.2262410986557244,0.72736288832554"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3277210825314642,0.6036619410421582,0.0,0.0,0.05590169943749474,0.14896778773846275,0.20744690125112972"
AtomCountDescriptor,43
BondCountDescriptor,29
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.8019146507903145,0.20412414523193154,0.9133998401791232,0.14433756729740646,1.2834716286970105,0.07905694150420949,0.19282109174697803,0.01613743060919757"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,10,2,3,1,1,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"54.18497536625226,2.0068509394908243,21.559611636218833,4.9899074846023534,8.967203956409987"
FractionalPSADescriptor,0.19524921981431526
WienerNumbersDescriptor,"1982.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.102261586125998,7.795240196384607,10.762988188568201,2.0899618333329952,2.532104935201268,2.860397815588022"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,5,0,0,1,1,7,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,8.788534342888047,4.950743801652893"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1323.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2777777777777778
AutocorrelationDescriptorMass,"40.34591716084541,33.776616415836216,52.44196669601724,58.223983996333864,49.66500789118609"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.609061905485429,-0.17284779496833674,-0.21120450283538114,-0.024311272412994658,0.23658386798432063"
EccentricConnectivityIndexDescriptor,653
AutocorrelationDescriptorPolarizability,"1728.5802739730427,2041.8998270416707,2907.2137405053036,2786.1512633798006,2355.313159263227"
