DLiP-ID,P0001Y
AATSC6p,-0.038284603662981795
AATSC6s,-0.30619883040935686
AATSC6v,-2.483581094561386
AATSC7Z,-1.3066666666666678
AATSC7c,-0.0025564931989212566
AATSC7d,0.1875
AATSC7i,0.030469818662465453
AATSC7m,-5.7153396599999935
AATSC7p,0.02644437895600646
AATSC7s,-1.3562962962962966
AATSC7v,3.9076583169614465
AATSC8Z,-0.7200000000000013
AATSC8c,-0.004987189344808497
AATSC8d,0.4125
AATSC8i,0.5439789715405927
AATSC8m,-2.7243251474999823
AATSC8p,0.11775132938759218
AATSC8s,-1.4355555555555555
AATSC8v,16.974888053801998
ATS0are,136.3049
ATS1are,141.62
ATS2are,217.865
ATS3are,257.003
ATS4are,232.758
ATS5are,170.23199999999997
ATS6are,122.21000000000001
ATS7are,79.32000000000001
ATS8are,30.580000000000005
ATSC0dv,90.80000000000001
ATSC0pe,3.448694999999999
ATSC0se,2.6208661999999983
ATSC1dv,20.96
ATSC1pe,0.04527524999999923
ATSC1se,0.04087329000000002
ATSC2dv,2.08
ATSC2pe,0.8692132499999996
ATSC2se,0.6455959699999996
ATSC3dv,-50.75999999999999
ATSC3pe,-1.9068202499999998
ATSC3se,-1.3393592900000002
ATSC4dv,-16.200000000000003
ATSC4pe,-0.27996124999999994
ATSC4se,-0.21809764999999987
ATSC5dv,11.8
ATSC5pe,1.0567412499999993
ATSC5se,0.9573472500000002
ATSC6dv,-4.159999999999997
ATSC6pe,-0.4180702499999993
ATSC6se,-0.49159709000000007
ATSC7dv,-13.28
ATSC7pe,-0.8914219999999997
ATSC7se,-0.7174311199999996
ATSC8dv,-2.5999999999999983
ATSC8pe,-0.3479137499999993
ATSC8se,-0.25469015
AXp-0dv,0.517494740759438
AXp-1dv,0.2730352230125036
AXp-2dv,0.14189172731758512
AXp-3dv,0.0737841311208511
AXp-4dv,0.03777628996873045
AXp-5dv,0.020843185478846626
AXp-6dv,0.010573921919623811
AXp-7dv,0.005588908549882727
BertzCT,446.8114695530149
ECIndex,147
ETA_eta,6.491691955036318
GATS1dv,0.448395217117684
GATS1pe,0.6623002116949829
GATS1se,0.7173281290052307
GATS2dv,0.7260379121612601
GATS2pe,0.523661848902266
GATS2se,0.5528016237185598
GATS3dv,1.215266011521518
GATS3pe,1.1857491542415841
GATS3se,1.1618639865255433
GATS4dv,1.1269666456891125
GATS4pe,1.0231770899675714
GATS4se,0.9986968648543973
GATS5dv,0.9416299559471364
GATS5pe,0.87326191501423
GATS5se,0.8302656884964219
GATS6dv,1.1178414096916298
GATS6pe,1.2524592635765124
GATS6se,1.3063238405684356
GATS7dv,1.4734765051395007
GATS7pe,1.8598810564575876
GATS7se,1.882290989648131
GATS8dv,1.464757709251101
GATS8pe,1.7617185631086538
GATS8se,1.6524565809578533
LogEE_A,3.500707425830854
LogEE_D,38.33947368691983
MATS1dv,0.21984476610027268
MATS1pe,0.0125030731086063
MATS1se,0.014852701315749313
MATS2dv,0.013883326658657054
MATS2pe,0.1527522466007893
MATS2se,0.1492904463602472
MATS3dv,-0.28668248051507955
MATS3pe,-0.28354393138898587
MATS3se,-0.26207019570427464
MATS4dv,-0.10195091252359975
MATS4pe,-0.04638794011730732
MATS4se,-0.04755192331887396
MATS5dv,0.10396475770925111
MATS5pe,0.24513417394115736
MATS5se,0.292223158893041
MATS6dv,-0.048226292603756035
MATS6pe,-0.1276059342355356
MATS6se,-0.19744259399912592
MATS7dv,-0.24375917767988248
MATS7pe,-0.4308016027318546
MATS7se,-0.45623028498491586
MATS8dv,-0.11453744493392061
MATS8pe,-0.4035309008190048
MATS8se,-0.38871141151730704
MAXaaCH,1.8242894935752079
MAXaaaC,0.7684259259259261
MAXaasC,0.47509259259259284
MAXdssC,-0.9036545729402865
MDEC-22,4.508797713853318
MDEC-23,8.364310016031867
MDEC-33,3.1473451902649443
MDEO-11,0.4999999999999999
MDEO-12,0.3999999999999999
MINaaCH,1.7576228269085412
MINaaaC,0.623842592592593
MINaasC,0.47509259259259284
MINdssC,-0.9036545729402865
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,175.8657974447664
SpAbs_A,16.617699601925384
SpAbs_D,76.67894737383968
SpMAD_A,1.2782845847634912
SpMAD_D,5.898380567218437
SpMax_A,2.4005032490072122
SpMax_D,38.33947368691983
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,63.33
TpiPC10,7.64743747861556
VAdjMat,4.807354922057604
VE1_DzZ,3.5480868333352715
VE1_Dzi,3.5459866641979962
VE1_Dzm,3.54808476861207
VE1_Dzp,3.526440038880158
VE1_Dzv,3.541604931204002
VE2_DzZ,0.2729297564104055
VE2_Dzi,0.2727682049383074
VE2_Dzm,0.2729295975855438
VE2_Dzp,0.2712646183753967
VE2_Dzv,0.272431148554154
VE3_DzZ,1.528772802497889
VE3_Dzi,1.5281807113109678
VE3_Dzm,1.5287722205719387
VE3_Dzp,1.5226531389775955
VE3_Dzv,1.5269442592684788
VR1_DzZ,54.72479088527542
VR1_Dzi,54.8255373400165
VR1_Dzm,54.72520015202962
VR1_Dzp,56.013080425037835
VR1_Dzv,55.281834552032066
VR2_DzZ,4.20959929886734
VR2_Dzi,4.217349026155116
VR2_Dzm,4.209630780925355
VR2_Dzp,4.3086984942336795
VR2_Dzv,4.252448811694775
VR3_DzZ,4.264681086677256
VR3_Dzi,4.266520359726907
VR3_Dzm,4.264688565284615
VR3_Dzp,4.287949506945841
VR3_Dzv,4.274808629918069
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.07026752222171184
Xch-7dv,0.07475350752603072
Xpc-4dv,0.5092087019370676
Xpc-5dv,0.6773065670374638
Xpc-6dv,0.7337446491456283
Zagreb1,66.0
Zagreb2,76.0
fragCpx,40.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,14
nBondsS,10
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.815245
AATS1are,6.743809523809524
AATS2are,6.6019696969696975
AATS3are,6.589820512820513
AATS4are,6.650228571428571
AATS5are,6.8092799999999984
AATS6are,6.432105263157895
AATS7are,6.61
AATS8are,6.116000000000001
AATSC0dv,4.540000000000001
AATSC0pe,0.17243474999999994
AATSC0se,0.1310433099999999
AATSC1dv,0.9980952380952381
AATSC1pe,0.0021559642857142494
AATSC1se,0.0019463471428571438
AATSC2dv,0.06303030303030303
AATSC2pe,0.026339795454545442
AATSC2se,0.01956351424242423
AATSC3dv,-1.3015384615384613
AATSC3pe,-0.048892826923076914
AATSC3se,-0.034342545897435905
AATSC4dv,-0.4628571428571429
AATSC4pe,-0.007998892857142855
AATSC4se,-0.006231361428571424
AATSC5dv,0.47200000000000003
AATSC5pe,0.04226964999999997
AATSC5se,0.03829389000000001
AATSC6dv,-0.21894736842105245
AATSC6pe,-0.022003697368421015
AATSC6se,-0.02587353105263158
AATSC7dv,-1.1066666666666667
AATSC7pe,-0.07428516666666664
AATSC7se,-0.059785926666666635
AATSC8dv,-0.5199999999999997
AATSC8pe,-0.06958274999999986
AATSC8se,-0.05093803
AETA_eta,0.4993609196181783
ATSC0are,3.8468549999999997
ATSC1are,0.0865072499999994
ATSC2are,0.9588392500000004
ATSC3are,-2.1059872499999996
ATSC4are,-0.2659912500000003
ATSC5are,1.2238212499999994
ATSC6are,-0.5549572499999995
ATSC7are,-1.019523
ATSC8are,-0.3856387499999995
BCUTZ-1h,8.033935737896895
BCUTZ-1l,5.681085418463266
BCUTc-1h,0.44591296070532715
BCUTc-1l,-0.46206928729232133
BCUTd-1h,3.2401707719824184
BCUTd-1l,0.9729691341442962
BCUTi-1h,14.564916232915454
BCUTi-1l,10.942278713077807
BCUTm-1h,16.016775073633866
BCUTm-1l,11.693249448134367
BCUTp-1h,1.9985130332515768
BCUTp-1l,0.7154663735070915
BCUTs-1h,7.008290809672671
BCUTs-1l,1.38254222237317
BCUTv-1h,20.902240166978643
BCUTv-1l,14.681719873204147
BalabanJ,1.908168545019679
Diameter,7
ETA_beta,17.75
GATS1are,0.6749867594375638
GATS2are,0.5346724989004199
GATS3are,1.1846557039318395
GATS4are,1.0141664888776487
GATS5are,0.8663872176102294
GATS6are,1.2607701615995404
GATS7are,1.8583362253061264
GATS8are,1.7138675619434571
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,87.93289872238319
MATS1are,0.02141693854924518
MATS2are,0.15106228255801096
MATS3are,-0.28074711980006045
MATS4are,-0.03951149705408708
MATS5are,0.25450842311446614
MATS6are,-0.15185535361114183
MATS7are,-0.44171277576097884
MATS8are,-0.4009911993043663
MAXssCH2,-0.1001851851851856
MINssCH2,-0.1001851851851856
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,0.0
SMR_VSA7,29.9593962686949
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,56.121618069461974
SpAD_Dzi,56.56486589836691
SpAD_Dzm,56.13005698077566
SpAD_Dzp,73.54217798695794
SpAD_Dzv,65.42753567313181
SpAbs_Dt,175.86579744476632
SpDiam_A,4.654107847679549
SpDiam_D,56.6421055057143
SpMAD_Dt,13.528138264982031
SpMax_Dt,87.93289872238319
SsssssAs,0
VE1_Dzpe,3.547892131076778
VE1_Dzse,3.548110802893239
VE2_Dzpe,0.2729147793135983
VE2_Dzse,0.27293160022255686
VE3_Dzpe,1.5287179257121717
VE3_Dzse,1.5287795581039745
VMcGowan,122.04000000000002
VR1_Dzpe,54.72682384518734
VR1_Dzse,54.724755152370065
VR2_Dzpe,4.209755680399026
VR2_Dzse,4.2095965501823125
VR3_Dzpe,4.264718234779953
VR3_Dzse,4.2646804337205895
mZagreb1,4.194444444444445
mZagreb2,2.888888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,5
nBondsKS,16
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19234274999999998
AATSC1are,0.0041193928571428284
AATSC2are,0.02905573484848486
AATSC3are,-0.05399967307692307
AATSC4are,-0.007599750000000008
AATSC5are,0.04895284999999998
AATSC6are,-0.02920827631578945
AATSC7are,-0.08496025
AATSC8are,-0.0771277499999999
AETA_beta,1.3653846153846154
BCUTdv-1h,6.033441245013399
BCUTdv-1l,1.9899849919356687
BCUTpe-1h,3.5157790415847483
BCUTpe-1l,2.2291426597143564
BCUTse-1h,3.724115898329404
BCUTse-1l,2.425089764919576
ETA_alpha,5.9
ETA_dBeta,1.25
ETA_eta_B,0.14335661454399862
ETA_eta_F,10.298170434422632
ETA_eta_L,2.4572549004011184
ETA_eta_R,16.78986238945895
ETA_psi_1,0.5000000000000002
LabuteASA,73.76404128305784
LogEE_DzZ,28.129490353416664
LogEE_Dzi,28.339713883270978
LogEE_Dzm,28.13351286852896
LogEE_Dzp,35.902227929356066
LogEE_Dzv,32.36385059139269
PEOE_VSA1,9.629622331814055
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,12.13273413692322
PEOE_VSA8,5.386224214464796
PEOE_VSA9,6.4208216229260096
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,55.971128258934
SpAD_Dzse,56.145631547415576
SpAbs_DzZ,55.36612356396747
SpAbs_Dzi,55.93477562344245
SpAbs_Dzm,55.37672882127099
SpAbs_Dzp,75.56952046991142
SpAbs_Dzv,66.24400924520279
SpDiam_Dt,121.83812710334705
SpMAD_DzZ,4.317047543804767
SpMAD_Dzi,4.351143530643609
SpMAD_Dzm,4.317696690828897
SpMAD_Dzp,5.65709061438138
SpMAD_Dzv,5.032887359471678
SpMax_DzZ,28.1294903534123
SpMax_Dzi,28.3397138832675
SpMax_Dzm,28.13351286852462
SpMax_Dzp,35.902227929356066
SpMax_Dzv,32.36385059139264
VE1_Dzare,3.547761090691297
VE2_Dzare,0.27290469928394595
VE3_Dzare,1.5286809903148517
VR1_Dzare,54.71867710510443
VR2_Dzare,4.209129008084957
VR3_Dzare,4.264569361778738
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4538461538461539
AETA_dBeta,0.09615384615384616
AETA_eta_B,0.011027431887999893
AETA_eta_F,0.7921669564940486
AETA_eta_L,0.18901960772316295
AETA_eta_R,1.2915278761122269
BCUTare-1h,3.570065523069555
BCUTare-1l,2.179509098497407
ETA_beta_s,8.25
ETA_dPsi_A,0.21399999999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.3153566145439986
ETA_eta_FL,3.813602047427978
ETA_eta_RL,6.270856947829096
LogEE_Dzpe,28.05766774495049
LogEE_Dzse,28.140950188617396
PEOE_VSA10,5.693927994848461
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,16.232495939918
SlogP_VSA3,11.21535880699783
SlogP_VSA4,0.0
SlogP_VSA5,5.693927994848461
SlogP_VSA6,28.788563210819788
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,55.62371711232416
SpAbs_Dzpe,55.17798848866754
SpAbs_Dzse,55.396152983457284
SpDiam_DzZ,42.90119714125741
SpDiam_Dzi,43.15588069048273
SpDiam_Dzm,42.90621391304393
SpDiam_Dzp,53.08881312628637
SpDiam_Dzv,48.32446473129479
SpMAD_Dzpe,4.305471404533384
SpMAD_Dzse,4.318894734416583
SpMax_Dzpe,28.057667744945768
SpMax_Dzse,28.14095018861309
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.6346153846153846
AETA_eta_BR,0.024258201118769123
AETA_eta_FL,0.293354003648306
AETA_eta_RL,0.48237361137146895
DetourIndex,566
EState_VSA1,5.969305287951849
EState_VSA2,6.4208216229260096
EState_VSA3,11.276948136490702
EState_VSA4,5.386224214464796
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,12.13273413692322
EState_VSA8,5.156663257125445
EState_VSA9,9.629622331814055
ETA_beta_ns,9.5
ETA_shape_p,0.11299435028248586
ETA_shape_x,0.0
ETA_shape_y,0.3389830508474576
GhoseFilter,True
LogEE_Dzare,27.892074756905124
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,54.741338904213066
SpDiam_Dzpe,42.81049848674871
SpDiam_Dzse,42.91564694688266
SpMAD_Dzare,4.278747470178781
SpMax_Dzare,27.892074756899454
TopoPSA(NO),63.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.936574074074074
VSA_EState9,30.73009259259259
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7307692307692307
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04615384615384613
FilterItLogS,-2.0848851960093695
SpDiam_Dzare,42.60337155895734
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6950000000000001
ETA_epsilon_2,0.9076923076923074
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.603846153846154
ETA_epsilon_5,0.864285714285714
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.25445945945945914
ETA_dEpsilon_B,0.09115384615384603
ETA_dEpsilon_C,-0.1633056133056131
ETA_dEpsilon_D,0.04340659340659336
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.6923076923076923
MDEDescriptor,"0.0,0.0,0.0,0.0,4.508797713853318,8.364310016031867,0.0,3.1473451902649443,0.0,0.0,0.4999999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,24.013551
BCUTDescriptor,"11.850000000000001,15.996922958591576,-0.3312739231625258,0.2650122590212106,3.912298726652862,9.029891149346536"
BPolDescriptor,10.526449
TPSADescriptor,63.33
ALOGPDescriptor,"1.5967999999999996,2.5497702399999986,45.9475"
XLogPDescriptor,1.482
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,177.04259314
ChiPathDescriptor,"9.259148545064338,6.270856947829096,5.675370351371263,4.255772397723794,3.755731690850934,2.8156443125825263,1.7331624530252492,1.16833091122212,6.727431629872694,3.82249312217505,2.6959428190341184,1.7708191469004266,1.2088412789993745,0.729511491759632,0.338365501427962,0.17325616504636449"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.2874574785652648,0.3868844097596112,0.0,0.0,0.02282177322938192,0.07026752222171184,0.07475350752603069"
AtomCountDescriptor,20
BondCountDescriptor,14
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.8776643872851507,0.0,0.13608276348795434,0.0,0.27470101268858194,0.0,0.03983211866537621,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,1,0,1,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.0100000000000002
WeightedPathDescriptor,"26.308808362792504,2.0237544894455772,10.995827388620805,7.904118681800118,3.091708706820686"
FractionalPSADescriptor,0.3577105309902489
WienerNumbersDescriptor,"241.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.5947582703038061,2.7545957444404165,3.352868875712399,0.5092087019370675,0.677306567037464,0.652563600720037"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"9.551020408163266,4.022160664819944,2.0833333333333335"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,285.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"15.683387407899318,15.715919461644754,21.933474720745107,18.15900568520416,15.767654969024381"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.2975486081249903,-0.0651748430430873,-0.04767962699111874,-0.08247896163174528,0.015374119218319778"
EccentricConnectivityIndexDescriptor,147
AutocorrelationDescriptorPolarizability,"628.3010670433962,727.3392891582032,988.3226906521612,804.5989231594241,553.2002813232423"
