DLiP-ID,C000ZZ
AATSC5Z,0.9329378810347669
AATSC5c,0.004691433533583851
AATSC5d,-0.0501455484154446
AATSC5i,-0.11033244176280052
AATSC5m,4.331326358268798
AATSC5p,-0.01445676223938765
AATSC5s,-0.0005427552284530018
AATSC5v,1.112774756889622
AATSC6Z,-1.1758466163707526
AATSC6c,0.0007919652682951144
AATSC6d,-0.06517669748709513
AATSC6i,-0.021657759178635095
AATSC6m,-5.49161253655908
AATSC6p,-0.006534703512241706
AATSC6s,-0.33911649680765904
AATSC6v,-4.020438339698386
AATSC7Z,-1.0831685615422642
AATSC7c,-0.0043294488911055536
AATSC7d,-0.12005684626791893
AATSC7i,-0.19631414001466016
AATSC7m,-5.094370120489371
AATSC7p,-0.03318193010216052
AATSC7s,-0.33748609738012847
AATSC7v,-6.574374629169603
AATSC8Z,0.4242067289994845
AATSC8c,0.001853262885604661
AATSC8d,-0.11484944415813886
AATSC8i,-0.08740467145516927
AATSC8m,1.8599116692925002
AATSC8p,-0.015292602798787141
AATSC8s,0.10218706798530844
AATSC8v,-1.8998116583392888
ATS0are,225.57999999999998
ATS1are,235.7
ATS2are,375.18999999999994
ATS3are,457.8
ATS4are,437.53
ATS5are,401.66
ATS6are,399.25
ATS7are,356.94
ATS8are,305.71999999999997
ATSC0dv,148.47058823529412
ATSC0pe,5.42866176470588
ATSC0se,4.19376894117647
ATSC1dv,23.384083044982702
ATSC1pe,-0.3310242214532869
ATSC1se,-0.3429708788927333
ATSC2dv,-15.906574394463663
ATSC2pe,-0.05064178200691952
ATSC2se,0.012457951557093075
ATSC3dv,-32.439446366782
ATSC3pe,-0.31828010380622707
ATSC3se,0.10224559169550111
ATSC4dv,-1.3529411764705888
ATSC4pe,-0.5331794117647056
ATSC4se,-0.36712823529411714
ATSC5dv,16.186851211072664
ATSC5pe,0.9720355536332167
ATSC5se,0.39957755017301133
ATSC6dv,-58.19723183391003
ATSC6pe,-1.4209696366781992
ATSC6se,-0.8709647474048451
ATSC7dv,-37.24567474048443
ATSC7pe,-1.4390899653979237
ATSC7se,-1.123631197231833
ATSC8dv,9.173010380622836
ATSC8pe,1.00490285467128
ATSC8se,0.7593930519031133
AXp-0dv,0.5219757255112997
AXp-1dv,0.275226115545486
AXp-2dv,0.14196685921890093
AXp-3dv,0.07413623466648178
AXp-4dv,0.03864200589720297
AXp-5dv,0.020421312290539943
AXp-6dv,0.01012900714005521
AXp-7dv,0.005398945417910843
BertzCT,832.636399489813
ECIndex,427
ETA_eta,12.960738631267185
GATS1dv,0.515534204965663
GATS1pe,0.711714691538286
GATS1se,0.7825066297237167
GATS2dv,0.8715176411710734
GATS2pe,0.7989843496371669
GATS2se,0.835370998380667
GATS3dv,1.0510018111840616
GATS3pe,0.9766187482174251
GATS3se,0.9575129400059276
GATS4dv,0.9773177496038036
GATS4pe,0.9720209183825502
GATS4se,0.9681218376753681
GATS5dv,0.8873009584182326
GATS5pe,0.7788352851197393
GATS5se,0.811743656143903
GATS6dv,1.2024239432594632
GATS6pe,1.179012153295957
GATS6se,1.166940647247504
GATS7dv,1.133160940683722
GATS7pe,1.1240220847718092
GATS7se,1.1143194636354699
GATS8dv,1.0451242539703949
GATS8pe,0.9983340867433859
GATS8se,0.9909147571561515
LogEE_A,4.022449474210218
LogEE_D,103.98352593273961
MATS1dv,0.14874977989082588
MATS1pe,-0.05758951293681171
MATS1se,-0.0772376699145477
MATS2dv,-0.06390580254121832
MATS2pe,-0.0055644245396464015
MATS2se,0.0017719285272413178
MATS3dv,-0.10612406610821822
MATS3pe,-0.028477219612831412
MATS3se,0.01184188858146372
MATS4dv,-0.004556259904912838
MATS4pe,-0.049107812834383945
MATS4se,-0.04377067983997318
MATS5dv,0.05883832666716977
MATS5pe,0.09663350545379204
MATS5se,0.05142034053430796
MATS6dv,-0.2184796445922423
MATS6pe,-0.14589523116282194
MATS6se,-0.11575643953155373
MATS7dv,-0.15230925967851483
MATS7pe,-0.1609481730760673
MATS7se,-0.16267101622217814
MATS8dv,0.04469433860471389
MATS8pe,0.13390979817121645
MATS8se,0.13099151930206243
MAXaaCH,1.8354184261462052
MAXaaaC,0.594205404383976
MAXaasC,0.557460553665911
MAXdssC,-0.15765316620475311
MDEC-22,11.118949563212341
MDEC-23,20.090561333202277
MDEC-33,7.41336936056615
MDEO-11,0.5503212081491045
MDEO-12,1.2247448713915894
MDEO-22,0.19999999999999996
MINaaCH,1.4037457482993196
MINaaaC,0.5434778911564628
MINaasC,0.3735293314856811
MINdssC,-1.0621518743835663
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,389.724300858676
SpAbs_A,28.722442111407656
SpAbs_D,207.9670518654792
SpMAD_A,1.3055655505185297
SpMAD_D,9.453047812067238
SpMax_A,2.461308696180932
SpMax_D,103.98352593273961
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.74000000000001
TpiPC10,8.79997911759437
VAdjMat,5.584962500721156
VE1_DzZ,4.607346250064913
VE1_Dzi,4.60535278491937
VE1_Dzm,4.607327478582269
VE1_Dzp,4.57137502247674
VE1_Dzv,4.589839063361956
VE2_DzZ,0.20942482954840516
VE2_Dzi,0.20933421749633502
VE2_Dzm,0.20942397629919404
VE2_Dzp,0.20778977374894272
VE2_Dzv,0.20862904833463436
VE3_DzZ,2.3161094008771865
VE3_Dzi,2.315676636240225
VE3_Dzm,2.316105326618412
VE3_Dzp,2.3082714002068627
VE3_Dzv,2.3123023213736467
VR1_DzZ,121.86255837639403
VR1_Dzi,122.07513902439297
VR1_Dzm,121.86461202091236
VR1_Dzp,124.91230917432117
VR1_Dzv,123.49773680214815
VR2_DzZ,5.539207198927001
VR2_Dzi,5.548869955654226
VR2_Dzm,5.539300546405108
VR2_Dzp,5.6778322351964166
VR2_Dzv,5.613533491006734
VR3_DzZ,5.591351199354475
VR3_Dzi,5.593094109155441
VR3_Dzm,5.5913680513493915
VR3_Dzp,5.616069324876208
VR3_Dzv,5.604680190775709
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.10488335831792193
Xch-7dv,0.10624462724693601
Xpc-4dv,0.9228362755221458
Xpc-5dv,1.2101319821191885
Xpc-6dv,1.4716417373809354
Zagreb1,114.0
Zagreb2,133.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,24
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.63470588235294
AATS1are,6.547222222222222
AATS2are,6.582280701754385
AATS3are,6.54
AATS4are,6.434264705882352
AATS5are,6.375555555555556
AATS6are,6.545081967213115
AATS7are,6.373928571428571
AATS8are,6.504680851063829
AATSC0dv,4.366782006920415
AATSC0pe,0.1596665224913494
AATSC0se,0.1233461453287197
AATSC1dv,0.6495578623606306
AATSC1pe,-0.009195117262591304
AATSC1se,-0.009526968858131481
AATSC2dv,-0.2790627086748011
AATSC2pe,-0.0008884523159108687
AATSC2se,0.00021856055363321183
AATSC3dv,-0.4634206623826
AATSC3pe,-0.004546858625803243
AATSC3se,0.0014606513099357302
AATSC4dv,-0.019896193771626304
AATSC4pe,-0.007840873702422141
AATSC4se,-0.005398944636678193
AATSC5dv,0.2569341462075026
AATSC5pe,0.01542913577195582
AATSC5se,0.006342500796397006
AATSC6dv,-0.954052980883771
AATSC6pe,-0.023294584207839333
AATSC6se,-0.014278110613194181
AATSC7dv,-0.6651013346515077
AATSC7pe,-0.025698035096391493
AATSC7se,-0.020064842807711303
AATSC8dv,0.19517043363027312
AATSC8pe,0.021380911801516595
AATSC8se,0.016157298976661984
AETA_eta,0.5891244832394175
ATSC0are,6.022352941176468
ATSC1are,-0.4201384083044986
ATSC2are,-0.022179930795848294
ATSC3are,-0.16484429065743955
ATSC4are,-0.5688235294117645
ATSC5are,0.9015224913494809
ATSC6are,-1.4636332179930795
ATSC7are,-1.605051903114186
ATSC8are,1.122629757785467
BCUTZ-1h,8.029960911593026
BCUTZ-1l,5.6746693763315195
BCUTc-1h,0.49573554601330777
BCUTc-1l,-0.5329865819890635
BCUTd-1h,3.2550797656066854
BCUTd-1l,0.972737681573124
BCUTi-1h,13.643919858946116
BCUTi-1l,10.935143180051256
BCUTm-1h,16.015559662448997
BCUTm-1l,11.686260899540688
BCUTp-1h,2.0126182192127664
BCUTp-1l,0.741209845487653
BCUTs-1h,7.009372059996757
BCUTs-1l,1.3980146943243825
BCUTv-1h,20.91561344397793
BCUTv-1l,14.700418677595884
BalabanJ,1.5612860566818225
Diameter,12
ETA_beta,31.25
GATS1are,0.7366998762779192
GATS2are,0.8108825736934642
GATS3are,0.9694952976306757
GATS4are,0.9702090252002346
GATS5are,0.7888864082456583
GATS6are,1.176314373644955
GATS7are,1.1203796081824018
GATS8are,0.9950694741742279
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,194.862150429338
MATS1are,-0.06588743461179492
MATS2are,-0.0021968380611619457
MATS3are,-0.013295007395417646
MATS4are,-0.04722602070716937
MATS5are,0.080788348418745
MATS6are,-0.13546126772967315
MATS7are,-0.16181313314542461
MATS8are,0.1348501411096749
MAXssCH2,-0.43916356801367606
MINssCH2,-0.43916356801367606
NsssssAs,0
RotRatio,0.20833333333333334
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,23.849615653837745
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,6.606881964512918
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,155.39669928694582
SpAD_Dzi,158.7528134985918
SpAD_Dzm,155.42867517642128
SpAD_Dzp,217.10715422587592
SpAD_Dzv,184.95215910437855
SpAbs_Dt,389.7243008586761
SpDiam_A,4.817506968498482
SpDiam_D,153.44100142117813
SpMAD_Dt,17.714740948121634
SpMax_Dt,194.862150429338
SsssssAs,0
VE1_Dzpe,4.607568698982396
VE1_Dzse,4.607307771498351
VE2_Dzpe,0.20943494086283618
VE2_Dzse,0.20942308052265232
VE3_Dzpe,2.3161576810661533
VE3_Dzse,2.316101049274083
VMcGowan,208.45999999999984
VR1_Dzpe,121.83813978294978
VR1_Dzse,121.86676687438796
VR2_Dzpe,5.538097262861354
VR2_Dzse,5.539398494290362
VR3_Dzpe,5.5911508011306665
VR3_Dzse,5.591385733549242
mZagreb1,6.777777777777778
mZagreb2,4.861111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17712802768166083
AATSC1are,-0.011670511341791628
AATSC2are,-0.0003891215929096192
AATSC3are,-0.002354918437963422
AATSC4are,-0.008365051903114184
AATSC5are,0.014309880815071126
AATSC6are,-0.023993987180214418
AATSC7are,-0.028661641127039037
AATSC8are,0.02388573952735036
AETA_beta,1.4204545454545454
BCUTdv-1h,6.024165422688233
BCUTdv-1l,1.992486439498686
BCUTpe-1h,3.5023326938122934
BCUTpe-1l,2.223417167954718
BCUTse-1h,3.7152346572060693
BCUTse-1l,2.419457108053256
ETA_alpha,10.166666666666666
ETA_dBeta,3.75
ETA_eta_B,0.26634651683225385
ETA_eta_F,22.78910124870996
ETA_eta_L,4.020850472178476
ETA_eta_R,35.749839879977145
ETA_psi_1,0.5285961871750434
LabuteASA,125.29014064635331
LogEE_DzZ,77.7551678252911
LogEE_Dzi,79.4157554279046
LogEE_Dzm,77.77098885618761
LogEE_Dzp,107.32369726709803
LogEE_Dzv,92.02267673621424
PEOE_VSA1,14.260541285694103
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,18.19910120538483
PEOE_VSA8,10.949675706161791
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,155.01713654479585
SpAD_Dzse,155.46223597526853
SpAbs_DzZ,154.26033565058225
SpAbs_Dzi,157.96583992641766
SpAbs_Dzm,154.2956498168818
SpAbs_Dzp,220.05886585589178
SpAbs_Dzv,186.04032586271865
SpDiam_Dt,271.24519271994416
SpMAD_DzZ,7.0634863312248095
SpMAD_Dzi,7.216036977208717
SpMAD_Dzm,7.064939780746422
SpMAD_Dzp,9.868507010267088
SpMAD_Dzv,8.406916322926298
SpMax_DzZ,77.7551678252911
SpMax_Dzi,79.4157554279046
SpMax_Dzm,77.77098885618761
SpMax_Dzp,107.32369726709803
SpMax_Dzv,92.02267673621424
VE1_Dzare,4.6082516622990335
VE2_Dzare,0.20946598464995606
VE3_Dzare,2.3163058964807584
VR1_Dzare,121.7621834035665
VR2_Dzare,5.534644700162113
VR3_Dzare,5.590527186343532
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4621212121212121
AETA_dBeta,0.17045454545454544
AETA_eta_B,0.012106659856011538
AETA_eta_F,1.0358682385777256
AETA_eta_L,0.1827659305535671
AETA_eta_R,1.624992721817143
BCUTare-1h,3.5561768180072697
BCUTare-1l,2.173642874463887
ETA_beta_s,13.75
ETA_dPsi_A,0.18540381282495655
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322539
ETA_eta_FL,6.627016573362366
ETA_eta_RL,10.647867045540842
LogEE_Dzpe,77.5673684838144
LogEE_Dzse,77.7875940785931
PEOE_VSA10,17.595694970565205
PEOE_VSA11,12.390126910877857
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,23.465959593670412
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,59.21125048038528
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,153.84392197749287
SpAbs_Dzpe,153.84113231646594
SpAbs_Dzse,154.33271415609155
SpDiam_DzZ,115.97245203622086
SpDiam_Dzi,118.26798936858569
SpDiam_Dzm,115.99413164933952
SpDiam_Dzp,161.70581033262562
SpDiam_Dzv,136.9070459937398
SpMAD_Dzpe,7.046233479308902
SpMAD_Dzse,7.066465271603115
SpMax_Dzpe,77.5673684838144
SpMax_Dzse,77.7875940785931
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.625
AETA_eta_BR,0.023833932583284267
AETA_eta_FL,0.3012280260619257
AETA_eta_RL,0.4839939566154928
DetourIndex,2103
EState_VSA1,12.576187252464766
EState_VSA2,5.783244946364939
EState_VSA3,27.845659172784934
EState_VSA4,0.0
EState_VSA5,6.263162995639057
EState_VSA6,42.46456947923127
EState_VSA7,6.06636706846161
EState_VSA8,0.0
EState_VSA9,14.260541285694103
ETA_beta_ns,17.5
ETA_shape_p,0.09836065573770493
ETA_shape_x,0.0
ETA_shape_y,0.3442622950819672
GhoseFilter,True
LogEE_Dzare,76.9868960536815
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,152.54522067879162
SpDiam_Dzpe,115.71539151833008
SpDiam_Dzse,116.01688980592019
SpMAD_Dzare,6.992905544431494
SpMax_Dzare,76.9868960536815
TopoPSA(NO),76.74000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.37954081632653
VSA_EState9,52.787125850340125
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7954545454545454
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03787878787878791
FilterItLogS,-3.9001877506515434
SpDiam_Dzare,114.92412606815265
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6715686274509804
ETA_epsilon_2,0.8742424242424239
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5631944444444447
ETA_epsilon_5,0.8492753623188404
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.2296331435800124
ETA_dEpsilon_B,0.10837418300653578
ETA_dEpsilon_C,-0.12125896057347663
ETA_dEpsilon_D,0.024967061923583556
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,0.0,0.0,0.0,11.118949563212341,20.090561333202277,0.0,7.41336936056615,0.0,0.0,0.5503212081491045,1.2247448713915894,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.93151599999999
BCUTDescriptor,"11.849999999999985,15.99893605860122,-0.3354301791400858,0.2855745761636895,3.65803188527557,10.007029566958568"
BPolDescriptor,18.866483999999996
TPSADescriptor,76.74000000000001
ALOGPDescriptor,"3.1048999999999998,9.64040401,77.94730000000001"
XLogPDescriptor,2.834
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,296.06847358
ChiPathDescriptor,"15.526733258565956,10.647867045540842,9.572621051045678,7.798449019372512,6.356012059746418,5.197230358053144,3.4688331332054165,2.5197008102572602,11.483465961248593,6.605426773091664,4.68490635422373,3.1878580906587177,2.163952330243367,1.4294918603377964,0.7495465283640854,0.45351141510451065"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3617417734034528,0.49614106560296617,0.0,0.0,0.029462782549439483,0.10488335831792193,0.10624462724693601"
AtomCountDescriptor,34
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.410321385734912,0.0,0.29838940229630895,0.0,0.4702186062183691,0.0,0.06958541548004166,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,3,1,0,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"44.916540210687145,2.0416609186675974,13.533746951918978,13.533746951918978,0.0"
FractionalPSADescriptor,0.25919679684930813
WienerNumbersDescriptor,"1099.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.094410876687686,4.761113030770762,6.676851461982679,0.9228362755221459,1.2101319821191883,1.3442175277713517"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,7.7134986225895315,4.11032990805841"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,834.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"25.87234517770473,26.32464383992795,37.09538880686659,36.53776586527496,33.09538880686659"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6204862862197768,-0.2438853729810015,-0.1583481004231751,0.0902407084325629,-0.00239047893516075"
EccentricConnectivityIndexDescriptor,427
AutocorrelationDescriptorPolarizability,"1276.0765065294756,1501.188090006577,2085.994826570022,1995.8308634428201,1739.973909484518"
