DLiP-ID,C000QO
piPC10,0.0
AATS0dv,4.473493100944081
AATS0pe,6.095211764705883
AATS0se,7.647759882352942
AATS1dv,4.307189542483661
AATS1pe,6.33
AATS1se,7.672162470588235
AATS2dv,2.685823754789272
AATS2pe,6.139093103448276
AATS2se,7.65792
AATS3dv,1.2182539682539684
AATS3pe,6.076714285714286
AATS3se,7.6366985
AATS4dv,0.8319088319088319
AATS4pe,6.0486076923076935
AATS4se,7.622959423076923
AATS5dv,0.2916666666666667
AATS5pe,5.717433333333335
AATS5se,7.399404416666667
AATS6dv,0.0
AATS6pe,5.5440000000000005
AATS6se,7.481376
AATSC0Z,23.70242214532872
AATSC0c,0.0072577536779257525
AATSC0d,0.4844290657439447
AATSC0i,1.6257250902484695
AATSC0m,106.90653622837372
AATSC0p,0.43438748632916263
AATSC0s,0.3104295646551474
AATSC0v,59.2352581170844
AATSC1Z,0.6851211072664356
AATSC1c,-0.0024531590246415036
AATSC1d,0.20415224913494814
AATSC1i,-0.18713758091294103
AATSC1m,3.24496297577854
AATSC1p,0.01565651543252606
AATSC1s,0.001811585604144089
AATSC1v,-0.46706823091157085
AATSC2Z,-1.3007994272759813
AATSC2c,-0.00010476049654402703
AATSC2d,-0.003698842620212344
AATSC2i,-0.05691716091437941
AATSC2m,-5.795624321679996
AATSC2p,-0.009017052546369489
AATSC2s,0.009695688353518665
AATSC2v,2.804052481865633
AATSC3Z,-4.969228868017796
AATSC3c,-0.0007602496176177809
AATSC3d,-0.240731586752348
AATSC3i,0.14655711650442851
AATSC3m,-22.409828606524965
AATSC3p,-0.043725158734834894
AATSC3s,-0.05163443709337738
AATSC3v,-6.694883891191005
AATSC4Z,-5.462603140803834
AATSC4c,-0.0008433817159096301
AATSC4d,-0.21293585307426138
AATSC4i,-1.0136978576323836
AATSC4m,-25.349189079052437
AATSC4p,-0.22955385322065575
AATSC4s,-0.06781457521735478
AATSC4v,-37.67031452202894
AATSC5Z,7.150519031141869
AATSC5c,0.0013911101766530185
AATSC5d,0.059688581314878836
AATSC5i,0.15985224547512492
AATSC5m,33.11426803388121
AATSC5p,0.11699999086796226
AATSC5s,-0.03705503423026601
AATSC5v,15.15046985156705
AATSC6Z,-5.486735870818915
AATSC6c,-0.0005934065647008951
AATSC6d,0.28027681660899645
AATSC6i,0.785780368319999
AATSC6m,-25.332094914648213
AATSC6p,0.05731208126460188
AATSC6s,0.0956367332250776
AATSC6v,18.866382837055607
ATS0are,99.60740000000001
ATS1are,103.625
ATS2are,171.63980000000004
ATS3are,164.26000000000002
ATS4are,151.5032
ATS5are,133.58610000000002
ATS6are,63.62400000000001
ATS7are,0.0
ATS8are,0.0
ATSC0dv,46.416848220769786
ATSC0pe,1.4290470588235287
ATSC0se,0.9649624705882353
ATSC1dv,16.891067538126357
ATSC1pe,0.05108235294117572
ATSC1se,-0.006047294117647197
ATSC2dv,0.37314708018283116
ATSC2pe,-0.1086391003460214
ATSC2se,-0.12222303806228399
ATSC3dv,-33.26536802084669
ATSC3pe,-0.6433716262975779
ATSC3se,-0.4096160692041522
ATSC4dv,-23.56127984963048
ATSC4pe,-0.5663896193771619
ATSC4se,-0.1520987785467127
ATSC5dv,-0.45559400230680147
ATSC5pe,0.758945328719724
ATSC5se,0.46432451211072695
ATSC6dv,16.809603144089888
ATSC6pe,-0.2061508650519027
ATSC6se,-0.25682056747404836
ATSC7dv,0.0
ATSC7pe,0.0
ATSC7se,0.0
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.7552684130535501
AXp-1dv,0.46740244674555886
AXp-2dv,0.28338301115084136
AXp-3dv,0.18078951501951532
AXp-4dv,0.12387284576336825
AXp-5dv,0.08742425139149226
AXp-6dv,0.052239407875470746
AXp-7dv,0.043056872150728086
BertzCT,184.93847023217103
ECIndex,73
ETA_eta,6.75734986533466
GATS1dv,0.6493522748607549
GATS1pe,0.603973030155842
GATS1se,0.5908764997992606
GATS2dv,1.139983297042886
GATS2pe,0.9384406579115832
GATS2se,0.9566957020754391
GATS3dv,1.5534406766023265
GATS3pe,1.1926629134064777
GATS3se,1.168859965416515
