DLiP-ID,T000SF
AATSC4p,-0.001162931255128888
AATSC4s,0.0534183713238035
AATSC4v,3.4424715792122207
AATSC5Z,-1.0248710565452648
AATSC5c,-0.0020199352214105314
AATSC5d,-0.06627472075435878
AATSC5i,0.22631374682142763
AATSC5m,-4.716698872951302
AATSC5p,0.021500309096778435
AATSC5s,-0.2180140071090298
AATSC5v,0.6488217345693786
AATSC6Z,-0.8966183278658368
AATSC6c,0.00242734922471675
AATSC6d,-0.12107551276941475
AATSC6i,-0.05731251402544213
AATSC6m,-4.303086520241591
AATSC6p,-0.024357632067925933
AATSC6s,-0.04867785374361701
AATSC6v,-6.330254689496593
AATSC7Z,-1.736889430328344
AATSC7c,-0.0018242118406128864
AATSC7d,-0.08167304791739181
AATSC7i,-0.09185732557048883
AATSC7m,-8.198294040276133
AATSC7p,-0.02009604561386814
AATSC7s,-0.29030759723350225
AATSC7v,-7.895872173346164
AATSC8Z,-0.6439137785291631
AATSC8c,-9.421548181865808e-05
AATSC8d,-0.08819103972950125
AATSC8i,0.053082898958871985
AATSC8m,-3.0897401875812096
AATSC8p,-0.006941910028959544
AATSC8s,0.0035914794912048024
AATSC8v,-3.5095021288162065
ATS0are,394.6496
ATS1are,434.425
ATS2are,762.4399000000001
ATS3are,999.1656999999999
ATS4are,1163.0389999999998
ATS5are,1165.9740000000002
ATS6are,1163.6368
ATS7are,1222.3100000000002
ATS8are,1139.5669999999998
ATSC0dv,252.46153846153842
ATSC0pe,6.481593846153842
ATSC0se,3.9875215999999982
ATSC1dv,103.7869822485207
ATSC1pe,0.42275114792899404
ATSC1se,0.006480640000001117
ATSC2dv,62.81065088757393
ATSC2pe,1.1365223195266274
ATSC2se,0.5283667200000022
ATSC3dv,51.680473372781044
ATSC3pe,0.812239952662724
ATSC3se,0.9782579200000018
ATSC4dv,39.36094674556214
ATSC4pe,1.9523783668639025
ATSC4se,0.2938566399999998
ATSC5dv,-180.57396449704146
ATSC5pe,-4.555571526627214
ATSC5se,-2.411072479999994
ATSC6dv,-194.58579881656803
ATSC6pe,-1.3156863431952637
ATSC6se,-0.44773311999999904
ATSC7dv,-244.7100591715976
ATSC7pe,-5.168134532544374
ATSC7se,-2.5566249599999975
ATSC8dv,-73.66863905325444
ATSC8pe,-0.30653990532544223
ATSC8se,0.46427295999999707
AXp-0dv,0.58285674629743
AXp-1dv,0.30729359084383023
AXp-2dv,0.17541301856877156
AXp-3dv,0.08512505937646446
AXp-4dv,0.04520380283498964
AXp-5dv,0.0245938905829172
AXp-6dv,0.012896032831433781
AXp-7dv,0.00700451812391176
BertzCT,1408.4142368444036
ECIndex,886
ETA_eta,34.70808766415782
GATS1dv,0.470268217506116
GATS1pe,0.6786307195509163
GATS1se,0.7230765792618827
GATS2dv,0.8986923207560366
GATS2pe,0.8455884132557873
GATS2se,0.845601610916563
GATS3dv,0.9302969432971466
GATS3pe,0.9031249146168648
GATS3se,0.841110446667944
GATS4dv,0.9852679721316523
GATS4pe,0.9149919489457382
GATS4se,0.990464037177389
GATS5dv,1.3834266962560329
GATS5pe,1.5035213875742626
GATS5se,1.5404432995375583
GATS6dv,1.2373094884011708
GATS6pe,0.98994904967723
GATS6se,0.9421864988879413
GATS7dv,1.301071799835108
GATS7pe,1.2677274004946997
GATS7se,1.2331026301021215
GATS8dv,0.9648671168650277
GATS8pe,0.8033070765721109
GATS8se,0.6644733809551461
LogEE_A,4.500554218127988
LogEE_D,219.89916969179887
MATS1dv,0.3872682793277341
MATS1pe,0.06144226936433093
MATS1se,0.0015310138319097096
MATS2dv,0.13255362084294856
MATS2pe,0.09342211206158117
MATS2se,0.0705969489961872
MATS3dv,0.08213525327073974
MATS3pe,0.05028064920052567
MATS3se,0.09843480066093219
MATS4dv,0.05223744636473864
MATS4pe,0.10092384781988832
MATS4se,0.02469130741498291
MATS5dv,-0.2486174792336746
MATS5pe,-0.24430525371181375
MATS5se,-0.2101739892581728
MATS6dv,-0.259580440335572
MATS6pe,-0.06836386389509104
MATS6se,-0.0378157066660802
MATS7dv,-0.30884443966495806
MATS7pe,-0.25405935199187263
MATS7se,-0.20429002669669466
MATS8dv,-0.09677088385628475
MATS8pe,-0.01568420429992492
MATS8se,0.03861247384074029
MAXaaCH,2.083096925836894
MAXaaaC,0.6977989738135844
MAXaasC,1.0919397740419776
MAXaasN,1.7810442386831276
MAXdssC,-0.0884322390572383
MAXsCH3,2.1530490657253476
MAXsssN,2.248675359032502
MDEC-11,1.5000000000000004
MDEC-12,6.507954723908828
MDEC-13,4.367389560210378
MDEC-14,3.0
MDEC-22,21.30379970765875
MDEC-23,26.74055172990467
MDEC-24,2.561067315762606
MDEC-33,7.2562651903983495
MDEC-34,1.8842216830567393
MDEN-23,0.9085602964160698
MDEN-33,0.7937005259840998
MDEO-11,0.09999999999999998
MDEO-12,0.34815531191139576
MINaaCH,1.5174279708587068
MINaaaC,0.6053945170502921
MINaasC,0.36321448202157813
MINaasN,1.7810442386831276
MINdssC,-0.0884322390572383
MINsCH3,2.1530490657253476
MINsssN,1.8106540795330477
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,903.6629303577586
SpAbs_A,45.40554406902314
SpAbs_D,439.79833938359775
SpMAD_A,1.2973012591149469
SpMAD_D,12.565666839531364
SpMax_A,2.5159924120022192
SpMax_D,219.89916969179887
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.58000000000001
TpiPC10,9.455335614037125
VAdjMat,6.285402218862249
VE1_DzZ,5.818512875824508
VE1_Dzi,5.814486217864221
VE1_Dzm,5.818521938236886
VE1_Dzp,5.827524736588725
VE1_Dzv,5.826323031274085
VE2_DzZ,0.16624322502355737
VE2_Dzi,0.16612817765326346
VE2_Dzm,0.16624348394962532
VE2_Dzp,0.16650070675967785
VE2_Dzv,0.16646637232211672
VE3_DzZ,3.0138076779702327
VE3_Dzi,3.0131153959389745
VE3_Dzm,3.013809235482524
VE3_Dzp,3.0153553052170037
VE3_Dzv,3.015149071989518
VR1_DzZ,247.89803022396072
VR1_Dzi,248.61617710638052
VR1_Dzm,247.8965969543906
VR1_Dzp,246.18065585099518
VR1_Dzv,246.36454504145027
VR2_DzZ,7.082800863541735
VR2_Dzi,7.103319345896586
VR2_Dzm,7.0827599129825884
VR2_Dzp,7.033733024314148
VR2_Dzv,7.038987001184293
VR3_DzZ,6.765780461655654
VR3_Dzi,6.768673218288223
VR3_Dzm,6.765774679948908
VR3_Dzp,6.758828608285575
VR3_Dzv,6.759575297924072
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.1376974105885152
Xch-7dv,0.16440687006279722
Xpc-4dv,2.8262605832793435
Xpc-5dv,3.8092988585375367
Xpc-6dv,4.94574555458137
Zagreb1,192.0
Zagreb2,230.0
fragCpx,331.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,39
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.0715323076923084
AATS1are,6.296014492753623
AATS2are,6.249507377049181
AATS3are,6.167689506172839
AATS4are,5.9950463917525765
AATS5are,6.235155080213905
AATS6are,6.02920621761658
AATS7are,5.99171568627451
AATS8are,5.814117346938774
AATSC0dv,3.8840236686390526
AATSC0pe,0.0997168284023668
AATSC0se,0.06134648615384613
AATSC1dv,1.5041591630220392
AATSC1pe,0.006126828230854986
AATSC1se,9.39223188405959e-05
AATSC2dv,0.514841400717819
AATSC2pe,0.009315756717431373
AATSC2se,0.0043308747540983785
AATSC3dv,0.3190152677332163
AATSC3pe,0.005013826868288419
AATSC3se,0.00603862913580248
AATSC4dv,0.20289147806990793
AATSC4pe,0.010063806014762384
AATSC4se,0.0015147249484536072
AATSC5dv,-0.9656361737809703
AATSC5pe,-0.024361345062177617
AATSC5se,-0.012893435721925101
AATSC6dv,-1.008216574179109
AATSC6pe,-0.006817027684949553
AATSC6se,-0.002319860725388596
AATSC7dv,-1.1995591135862629
AATSC7pe,-0.02533399280659007
AATSC7se,-0.012532475294117634
AATSC8dv,-0.3758604033329308
AATSC8pe,-0.0015639791088032768
AATSC8se,0.0023687395918367197
AETA_eta,0.9916596475473664
ATSC0are,6.786701538461536
ATSC1are,0.29868298224852674
ATSC2are,1.096752497041429
ATSC3are,1.1933761656804827
ATSC4are,1.5198938698224844
ATSC5are,-4.703987502958561
ATSC6are,-1.089098414201179
ATSC7are,-5.096229443786977
ATSC8are,0.1196292071005841
BCUTZ-1h,8.025418150352545
BCUTZ-1l,5.679995660511645
BCUTc-1h,0.465338527874936
BCUTc-1l,-0.5252640666128265
BCUTd-1h,4.022255734990364
BCUTd-1l,0.9772185559501546
BCUTi-1h,14.55806832189107
BCUTi-1l,10.943764885577991
BCUTm-1h,16.012571546414776
BCUTm-1l,11.693918016169976
BCUTp-1h,2.0088504805887717
BCUTp-1l,0.7475219365918486
BCUTs-1h,7.009366812620119
BCUTs-1l,1.1814513365395387
BCUTv-1h,20.907250261154765
BCUTv-1l,14.70162433917269
BalabanJ,1.2791432264022067
Diameter,14
ETA_beta,44.75
GATS1are,0.702065240290044
GATS2are,0.8677529569399417
GATS3are,0.8938468224305351
GATS4are,0.9440973910792165
GATS5are,1.5423128677428555
GATS6are,0.975601326857179
GATS7are,1.2592631470268296
GATS8are,0.7554702371029011
HybRatio,0.32142857142857145
Lipinski,True
LogEE_Dt,451.8314651788793
MATS1are,0.04145873001211149
MATS2are,0.08610005073493032
MATS3are,0.07055323819190437
MATS4are,0.07503538921660136
MATS5are,-0.24092349733461035
MATS6are,-0.05404610776406555
MATS7are,-0.23926182521548783
MATS8are,0.005845689707959481
MAXssCH2,0.6905392180020153
MAXssssC,-0.14207636726472117
MINssCH2,0.5152121913580248
MINssssC,-0.14207636726472117
NsssssAs,0
RotRatio,0.10256410256410256
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,0.0
SMR_VSA5,32.730958474381225
SMR_VSA6,26.1790256236503
SMR_VSA7,94.42874116795038
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,347.4351070707862
SpAD_Dzi,332.90846088437775
SpAD_Dzm,347.5119720193118
SpAD_Dzp,486.34338448545105
SpAD_Dzv,442.92933995866395
SpAbs_Dt,903.6629303577586
SpDiam_A,5.0318900962776585
SpDiam_D,320.8442945319516
SpMAD_Dt,25.81894086736453
SpMax_Dt,451.8314651788793
SsssssAs,0
VE1_Dzpe,5.817839519498546
VE1_Dzse,5.818604650875331
VE2_Dzpe,0.16622398627138701
VE2_Dzse,0.1662458471678666
VE3_Dzpe,3.013691944739777
VE3_Dzse,3.0138234507852126
VMcGowan,361.3100000000013
VR1_Dzpe,248.01408282637468
VR1_Dzse,247.88223444762292
VR2_Dzpe,7.086116652182134
VR2_Dzse,7.08234955564637
VR3_Dzpe,6.76624849863833
VR3_Dzse,6.765716740779819
mZagreb1,10.784722222222221
mZagreb2,7.472222222222221
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,58
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10441079289940824
AATSC1are,0.004328738873167054
AATSC2are,0.008989774565913353
AATSC3are,0.007366519541237547
AATSC4are,0.007834504483621054
AATSC5are,-0.025155013384805136
AATSC6are,-0.005642996964772948
AATSC7are,-0.024981516881308712
AATSC8are,0.0006103530974519597
AETA_beta,1.2785714285714285
BCUTdv-1h,6.024389892464489
BCUTdv-1l,0.9898977844428272
BCUTpe-1h,3.4964821661912024
BCUTpe-1l,2.224250389961442
BCUTse-1h,3.7091639030698706
BCUTse-1l,2.419581856175856
ETA_alpha,16.6
ETA_dBeta,-1.75
ETA_eta_B,0.5886951562382805
ETA_eta_F,37.47545428166733
ETA_eta_L,8.184259993345016
ETA_eta_R,72.18354194582516
ETA_psi_1,0.5845070422535215
LabuteASA,204.15715430685654
LogEE_DzZ,173.69699330700155
LogEE_Dzi,166.38302787382563
LogEE_Dzm,173.73546064230894
LogEE_Dzp,242.2597590885978
LogEE_Dzv,221.04050735982096
PEOE_VSA1,9.317060667903824
PEOE_VSA2,19.056083746785475
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,51.10304694137992
PEOE_VSA7,41.310277303401826
PEOE_VSA8,26.1790256236503
PEOE_VSA9,29.398230608316254
SM1_Dzare,1.599813866914844
SpAD_Dzpe,343.8659341158131
SpAD_Dzse,347.943929083732
SpAbs_DzZ,346.26469890752116
SpAbs_Dzi,331.6739089726191
SpAbs_Dzm,346.344779991084
SpAbs_Dzp,489.83912824294043
SpAbs_Dzv,444.55529666678956
SpDiam_Dt,662.9290691174388
SpMAD_DzZ,9.926717344879606
SpMAD_Dzi,9.511670310982222
SpMAD_Dzm,9.928913486266053
SpMAD_Dzp,13.895525271012888
SpMAD_Dzv,12.65512399881897
SpMax_DzZ,173.69699330700155
SpMax_Dzi,166.38302787382563
SpMax_Dzm,173.73546064230894
SpMax_Dzp,242.2597590885978
SpMax_Dzv,221.04050735982096
VE1_Dzare,5.817008298360137
VE2_Dzare,0.16620023709600393
VE3_Dzare,3.0135490599933954
VR1_Dzare,248.15221856919223
VR2_Dzare,7.090063387691207
VR3_Dzare,6.766805310924847
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4742857142857143
AETA_dBeta,-0.05
AETA_eta_B,0.016819861606808015
AETA_eta_F,1.070727265190495
AETA_eta_L,0.2338359998098576
AETA_eta_R,2.062386912737862
BCUTare-1h,3.550259364063258
BCUTare-1l,2.1756392552662227
ETA_beta_s,23.25
ETA_dPsi_A,0.1294929577464785
ETA_dPsi_B,0.0
ETA_eta_BR,1.0186951562382804
ETA_eta_FL,8.6412584127898
ETA_eta_RL,16.825518406134815
LogEE_Dzpe,171.90563096267846
LogEE_Dzse,173.9523142552545
PEOE_VSA10,5.824404497999927
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,5.559266895052007
SlogP_VSA2,51.43710298344133
SlogP_VSA3,11.959746875309355
SlogP_VSA4,0.0
SlogP_VSA5,42.713852191715056
SlogP_VSA6,76.13852180138035
SlogP_VSA7,0.0
SlogP_VSA8,16.59031120676462
SlogP_VSA9,0.0
SpAD_Dzare,338.9009669239035
SpAbs_Dzpe,342.6074230124732
SpAbs_Dzse,346.78671115326756
SpDiam_DzZ,259.89992554619465
SpDiam_Dzi,247.85007954374476
SpDiam_Dzm,259.96081628860463
SpDiam_Dzp,370.3361163085515
SpDiam_Dzv,336.39572740084066
SpMAD_Dzpe,9.824740974737518
SpMAD_Dzse,9.941255116678056
SpMax_Dzpe,171.90563096267846
SpMax_Dzse,173.9523142552545
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6642857142857143
AETA_eta_BR,0.029105575892522297
AETA_eta_FL,0.24689309750827998
AETA_eta_RL,0.48072909731813757
DetourIndex,7765
EState_VSA1,0.0
EState_VSA2,16.881437093800294
EState_VSA3,55.2113588785183
EState_VSA4,11.250837766380558
EState_VSA5,6.263162995639057
EState_VSA6,16.699833784714574
EState_VSA7,47.36447921008175
EState_VSA8,31.73748839838396
EState_VSA9,9.401129458000556
ETA_beta_ns,21.5
ETA_shape_p,0.13052208835341364
ETA_shape_x,0.03012048192771084
ETA_shape_y,0.3132530120481927
GhoseFilter,False
LogEE_Dzare,169.41667011591014
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,337.48896360742816
SpDiam_Dzpe,257.0087156211255
SpDiam_Dzse,260.3114366328246
SpMAD_Dzare,9.682884769254386
SpMax_Dzare,169.41667011591014
TopoPSA(NO),71.58000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.056548870283608
VSA_EState9,69.52678446304972
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6142857142857143
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025714285714285672
FilterItLogS,-6.192305505442777
SpDiam_Dzare,253.02406101398049
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5753846153846146
ETA_epsilon_2,0.811428571428571
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5209876543209865
ETA_epsilon_5,0.811428571428571
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.1310547184773992
ETA_dEpsilon_B,0.054396961063628124
ETA_dEpsilon_C,-0.07665775741377107
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8285714285714286
MDEDescriptor,"1.5000000000000004,6.507954723908828,4.367389560210378,3.0,21.30379970765875,26.74055172990467,2.561067315762606,7.2562651903983495,1.8842216830567393,0.0,0.09999999999999998,0.34815531191139576,0.0,0.0,0.0,0.0,0.0,0.9085602964160698,0.7937005259840998"
APolDescriptor,76.08979
BCUTDescriptor,"11.988348866577736,16.00615302569761,-0.3481299248641674,0.3200392900482135,5.156751010412525,12.306057167416501"
BPolDescriptor,43.888209999999994
TPSADescriptor,71.58000000000001
ALOGPDescriptor,"4.918200000000002,24.188691240000022,131.5875"
XLogPDescriptor,4.458000000000001
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,470.23179106
ChiPathDescriptor,"24.578775022443736,16.825518406134815,15.981631714729701,13.240805795886178,11.41620733240245,9.009052744632928,6.579123854905312,4.7484606543135675,20.39998612041005,11.984450042909378,9.99854205841998,6.554629571987766,4.701195494838927,3.2463935569450726,1.947300957546502,1.225790671684559"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.3786942544959847,0.6030763259991685,0.0,0.0,0.039283710065919304,0.1376974105885152,0.16440687006279722"
AtomCountDescriptor,65
BondCountDescriptor,39
SmallRingDescriptor,"5,4,4,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"3.122844163427565,0.2886751345948129,0.9057913112595991,0.11785113019775793,2.0701793296269515,0.25,0.3457563545442069,0.07216878364870323"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,13,2,8,0,0,1"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.77
WeightedPathDescriptor,"72.05546319930365,2.058727519980104,21.92392305244169,8.195568086898188,13.72835496554351"
FractionalPSADescriptor,0.15222280024632925
WienerNumbersDescriptor,"3711.0,60.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.327212824983452,10.578765274131811,15.204722712072217,2.826260583279346,3.809298858537538,4.534873006521763"
FractionalCSP3Descriptor,0.32142857142857145
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,11,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.39612188365651,5.872153820205768"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,3571.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.32142857142857145
AutocorrelationDescriptorMass,"38.763328311728756,42.15636917351515,62.287728512418305,66.39433470816937,69.53011200913367"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6881860143991891,-0.4097447119522778,-0.04499717022807867,0.33126317608867595,-0.35137080095073325"
EccentricConnectivityIndexDescriptor,886
AutocorrelationDescriptorPolarizability,"2688.15411399206,3227.324457869901,4700.091615946555,5027.103628148304,4962.447643367082"
