DLiP-ID,T002AM
AATSC5m,-22.590667540582203
AATSC5p,0.022950057062503925
AATSC5s,0.26543658991145197
AATSC5v,-1.3340430803013734
AATSC6Z,-1.392362987785104
AATSC6c,-0.0019054160603293555
AATSC6d,-0.1751702518646633
AATSC6i,0.05325207021046461
AATSC6m,-6.8244279035509745
AATSC6p,0.022400704564345897
AATSC6s,-0.5005856497143599
AATSC6v,1.3959539196715431
AATSC7Z,3.249180708216118
AATSC7c,0.0035242900455434486
AATSC7d,-0.15930512456135265
AATSC7i,-0.5044401530169587
AATSC7m,14.52541300896149
AATSC7p,-0.13052459317213763
AATSC7s,-0.40433620945258053
AATSC7v,-13.708758919921925
AATSC8Z,-15.757525502221666
AATSC8c,-0.0025437152435110657
AATSC8d,0.050535077288941785
AATSC8i,-0.35971003020420983
AATSC8m,-80.83367966493525
AATSC8p,-0.15006452233040823
AATSC8s,-0.29151370151805045
AATSC8v,-21.726511142331436
ATS0are,192.76250000000002
ATS1are,191.35399999999998
ATS2are,305.694
ATS3are,418.00199999999995
ATS4are,428.6718000000001
ATS5are,366.95899999999995
ATS6are,279.81199999999995
ATS7are,266.108
ATS8are,230.05999999999997
ATSC0dv,127.66387588098956
ATSC0pe,5.04426896551724
ATSC0se,3.7545697931034465
ATSC1dv,18.360153256704958
ATSC1pe,-0.8192448275862085
ATSC1se,-0.6016201379310344
ATSC2dv,12.14330545809825
ATSC2pe,1.1000709869203322
ATSC2se,0.8309039560047551
ATSC3dv,-12.386064665978354
ATSC3pe,-0.4184004756242582
ATSC3se,-0.4748068537455401
ATSC4dv,-20.931166600607742
ATSC4pe,-0.05302806183115816
ATSC4se,-0.04439550891795124
ATSC5dv,-27.341475707442154
ATSC5pe,-1.0738835909631432
ATSC5se,-0.38800371819262314
ATSC6dv,-34.84582010115987
ATSC6pe,-1.3211701545778827
ATSC6se,-1.1053554447086806
ATSC7dv,-43.03777428725684
ATSC7pe,0.4931404280618304
ATSC7se,0.45606160285374564
ATSC8dv,0.24872571518981035
ATSC8pe,-1.561845541022587
ATSC8se,-1.0623987978596927
AXp-0dv,0.6258227293640782
AXp-1dv,0.3345540367603047
AXp-2dv,0.18974595130258917
AXp-3dv,0.10537175131842837
AXp-4dv,0.057261827247950745
AXp-5dv,0.029957741494144454
AXp-6dv,0.01803396355530844
AXp-7dv,0.010505476316249507
BertzCT,433.23453691565754
ECIndex,215
ETA_eta,13.037039865154645
GATS1dv,0.5974481852518504
GATS1pe,0.832628083219058
GATS1se,0.868490208768489
GATS2dv,0.7338198102749071
GATS2pe,0.5756176430350645
GATS2se,0.5810835898228592
GATS3dv,0.9956775423480754
GATS3pe,0.9806667544526461
GATS3se,0.9981039324088412
GATS4dv,1.1576217528016532
GATS4pe,1.1329813178219323
GATS4se,1.1343798233750535
GATS5dv,1.2908673925642795
GATS5pe,1.3866238599722418
GATS5se,1.3741455492043952
GATS6dv,1.162856222919944
GATS6pe,1.092042193449868
GATS6se,1.1227777216780237
GATS7dv,1.1220962989453986
GATS7pe,0.8888000168332995
GATS7se,0.9063189119580553
GATS8dv,0.9215616614526024
GATS8pe,1.1925133128027054
GATS8se,1.1345176321940285
LogEE_A,3.715814532117327
LogEE_D,63.93982233508177
MATS1dv,0.1438163547049175
MATS1pe,-0.16241101201910296
MATS1se,-0.16023677041138398
MATS2dv,0.05869066550065155
MATS2pe,0.13456205633276005
MATS2se,0.136549710862808
MATS3dv,-0.043962597195493655
MATS3pe,-0.03758477527928601
MATS3se,-0.05730266514119375
MATS4dv,-0.0742922365504705
MATS4pe,-0.004763493120906504
MATS4se,-0.005357928094824045
MATS5dv,-0.11501597457242298
MATS5pe,-0.11433079119213925
MATS5se,-0.055498333673345765
MATS6dv,-0.1798986838681097
MATS6pe,-0.1726258540528131
MATS6se,-0.1940381362093268
MATS7dv,-0.2384492271958203
MATS7pe,0.0691490970492072
MATS7se,0.08591667644814939
MATS8dv,0.0014868496813313242
MATS8pe,-0.23629484532625444
MATS8se,-0.21594432241873
MAXaaCH,1.7402875409423029
MAXaasC,0.5622515117157978
MAXdssC,-0.5502083333333327
MAXsCH3,1.3046673044217685
MAXssNH,2.254537037037037
MDEC-12,0.5743817890018179
MDEC-13,2.0041451295984074
MDEC-22,3.965406456500188
MDEC-23,6.8987451697653235
MDEC-33,6.409925916482373
MDEO-11,1.5059408653100468
MINaaCH,1.5559207294028723
MINaasC,0.318888888888889
MINdssC,-1.2774041005291001
MINsCH3,1.3046673044217685
MINssNH,2.254537037037037
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9714285714285715
SM1_Dzi,0.9646383156305218
SM1_Dzm,1.9892446134192132
SM1_Dzp,-4.394899859144983
SM1_Dzv,-1.6912486838431502
SddssSe,0
SpAD_Dt,179.49321235332926
SpAbs_A,20.10021931548736
SpAbs_D,127.87964467016356
SpMAD_A,1.182365842087492
SpMAD_D,7.522332039421386
SpMax_A,2.3250701473945097
SpMax_D,63.93982233508177
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.63000000000001
TpiPC10,6.683556483593691
VAdjMat,5.087462841250339
VE1_DzZ,4.070349051751749
VE1_Dzi,4.0655817127207605
VE1_Dzm,4.070283869720084
VE1_Dzp,4.063734424482394
VE1_Dzv,4.071346866932915
VE2_DzZ,0.2394322971618676
VE2_Dzi,0.2391518654541624
VE2_Dzm,0.23942846292471084
VE2_Dzp,0.23904320144014085
VE2_Dzv,0.2394909921725244
VE3_DzZ,1.9343570089404822
VE3_Dzi,1.9331850865840559
VE3_Dzm,1.9343409949444466
VE3_Dzp,1.93273061089656
VE3_Dzv,1.9346021213092386
VR1_DzZ,75.68489482381119
VR1_Dzi,76.48538897947648
VR1_Dzm,75.6749411114456
VR1_Dzp,76.54853156145218
VR1_Dzv,76.05228460571489
VR2_DzZ,4.452052636694776
VR2_Dzi,4.499140528204499
VR2_Dzm,4.451467124202683
VR2_Dzp,4.502854797732481
VR2_Dzv,4.47366380033617
VR3_DzZ,4.857206851618749
VR3_Dzi,4.867727979920701
VR3_Dzm,4.857075327792519
VR3_Dzp,4.868553190244474
VR3_Dzv,4.862049310154058
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.06844336144788699
Xpc-4dv,1.2835306145001169
Xpc-5dv,1.4138289211117607
Xpc-6dv,1.4092276460427804
Zagreb1,80.0
Zagreb2,90.0
fragCpx,17.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,17
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.64698275862069
AATS1are,6.598413793103448
AATS2are,6.504127659574468
AATS3are,6.531281249999999
AATS4are,6.697996875000001
AATS5are,6.795537037037036
AATS6are,6.359363636363636
AATS7are,6.490439024390244
AATS8are,6.054210526315789
AATSC0dv,4.402202616585847
AATSC0pe,0.17394030915576691
AATSC0se,0.12946792390011885
AATSC1dv,0.6331087329898262
AATSC1pe,-0.02824982164090374
AATSC1se,-0.020745521997621877
AATSC2dv,0.25836820123613297
AATSC2pe,0.023405765679156004
AATSC2se,0.017678807574569258
AATSC3dv,-0.1935322604059118
AATSC3pe,-0.006537507431629034
AATSC3se,-0.007418857089774064
AATSC4dv,-0.327049478134496
AATSC4pe,-0.0008285634661118462
AATSC4se,-0.0006936798268429882
AATSC5dv,-0.5063236242118917
AATSC5pe,-0.019886733165984133
AATSC5se,-0.007185254040604132
AATSC6dv,-0.7919504568445426
AATSC6pe,-0.030026594422224606
AATSC6se,-0.025121714652470015
AATSC7dv,-1.049701811884313
AATSC7pe,0.01202781531858123
AATSC7se,0.011123453728140137
AATSC8dv,0.006545413557626588
AATSC8pe,-0.04110119844796282
AATSC8se,-0.027957863101570862
AETA_eta,0.7668846979502733
ATSC0are,5.412013793103446
ATSC1are,-0.9020137931034488
ATSC2are,1.2743293697978595
ATSC3are,-0.3140821640903696
ATSC4are,-0.26868906064209447
ATSC5are,-0.7697601664684921
ATSC6are,-1.4402933412604042
ATSC7are,0.01665291319857344
ATSC8are,-1.2737077288941718
BCUTZ-1h,35.00041787377839
BCUTZ-1l,5.694330054455563
BCUTc-1h,0.4649365992020166
BCUTc-1l,-0.35580807164919603
BCUTd-1h,3.2046529256029874
BCUTd-1l,0.9726448776749627
BCUTi-1h,14.54028404096712
BCUTi-1l,10.95246930203123
BCUTm-1h,79.90417846381133
BCUTm-1l,11.705672958818935
BCUTp-1h,3.0589784311423216
BCUTp-1l,0.7414724958467688
BCUTs-1h,7.009371518605644
BCUTs-1l,1.0433534386910401
BCUTv-1h,26.523891131787263
BCUTv-1l,14.700633473019124
BalabanJ,2.531525954998856
Diameter,8
ETA_beta,19.5
GATS1are,0.861176029828912
GATS2are,0.5741513256260886
GATS3are,0.9765594337056
GATS4are,1.1636120334772448
GATS5are,1.3858502634081105
GATS6are,1.091392602455793
GATS7are,0.9376970315115529
GATS8are,1.0856548360715002
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,89.74660617666463
MATS1are,-0.16666879050694383
MATS2are,0.1452857225822478
MATS3are,-0.026296769750440367
MATS4are,-0.022496197396724173
MATS5are,-0.07638371497799207
MATS6are,-0.17540314639600146
MATS7are,0.0021764338144132423
MATS8are,-0.17960784027039914
MAXsssCH,-1.16765022675737
MINsssCH,-1.3244387755102045
NsssssAs,0
RotRatio,0.23529411764705882
SM1_Dzpe,1.334581444970062
SM1_Dzse,1.2811822374796051
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,19.069544416586886
SMR_VSA6,0.0
SMR_VSA7,34.30163928137585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,102.36083663815435
SpAD_Dzi,103.30032739782337
SpAD_Dzm,102.3892953399529
SpAD_Dzp,143.36948938682116
SpAD_Dzv,128.1214181597721
SpAbs_Dt,179.49321235332934
SpDiam_A,4.650140294789015
SpDiam_D,94.18846344959655
SpMAD_Dt,10.558424256078192
SpMax_Dt,89.74660617666463
SsssssAs,0
VE1_Dzpe,4.068802244400938
VE1_Dzse,4.069297908459721
VE2_Dzpe,0.23934130849417284
VE2_Dzse,0.23937046520351302
VE3_Dzpe,1.933976918360236
VE3_Dzse,1.9340987315721863
VMcGowan,184.44999999999973
VR1_Dzpe,76.12134417722567
VR1_Dzse,76.08151431894831
VR2_Dzpe,4.477726128072098
VR2_Dzse,4.475383195232253
VR3_Dzpe,4.862956951994555
VR3_Dzse,4.862433573398645
mZagreb1,7.916666666666667
mZagreb2,3.8611111111111116
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18662116527942918
AATSC1are,-0.031103923900118922
AATSC2are,0.027113390846762966
AATSC3are,-0.004907533813912025
AATSC4are,-0.004198266572532726
AATSC5are,-0.014254817897564668
AATSC6are,-0.0327339395741001
AATSC7are,0.0004061686145993522
AATSC8are,-0.03351862444458347
AETA_beta,1.1470588235294117
BCUTdv-1h,6.023226519004622
BCUTdv-1l,0.2560155861495037
BCUTpe-1h,3.5013030626201616
BCUTpe-1l,2.2408400241378565
BCUTse-1h,3.714205642611603
BCUTse-1l,2.4370776259121296
ETA_alpha,8.566666666666666
ETA_dBeta,-0.5
ETA_eta_B,0.48378545204655676
ETA_eta_F,14.15435391716934
ETA_eta_L,3.923512107757386
ETA_eta_R,27.191393782323985
ETA_psi_1,0.555075593952484
LabuteASA,106.58503518520895
LogEE_DzZ,51.10895759215792
LogEE_Dzi,51.70690712924289
LogEE_Dzm,51.08199102669069
LogEE_Dzp,70.90917413003206
LogEE_Dzv,63.762253429796104
PEOE_VSA1,15.529843393687743
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,34.98641523456319
PEOE_VSA8,4.472719515832414
PEOE_VSA9,11.6674178794453
SM1_Dzare,1.416116136176052
SpAD_Dzpe,103.97588446287976
SpAD_Dzse,104.75471867621313
SpAbs_DzZ,100.85327361294432
SpAbs_Dzi,102.44917594285525
SpAbs_Dzm,100.86810828263235
SpAbs_Dzp,146.21324811920917
SpAbs_Dzv,129.21575554343536
SpDiam_Dt,132.66476191460328
SpMAD_DzZ,6.021225684597315
SpMAD_Dzi,6.076489846930786
SpMAD_Dzm,6.022899725879582
SpMAD_Dzp,8.433499375695362
SpMAD_Dzv,7.536554009398359
SpMax_DzZ,51.10895759215792
SpMax_Dzi,51.70690712924289
SpMax_Dzm,51.08199102669069
SpMax_Dzp,70.90917413003206
SpMax_Dzv,63.762253429796104
VE1_Dzare,4.068089836973555
VE2_Dzare,0.239299402174915
VE3_Dzare,1.933801812823115
VR1_Dzare,76.1723285430148
VR2_Dzare,4.480725208412635
VR3_Dzare,4.863626505322452
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.503921568627451
AETA_dBeta,-0.029411764705882353
AETA_eta_B,0.028457967767444515
AETA_eta_F,0.8326090539511376
AETA_eta_L,0.23079482986808153
AETA_eta_R,1.599493751901411
BCUTare-1h,3.5552361493717646
BCUTare-1l,2.190012549313379
ETA_beta_s,10.0
ETA_dPsi_A,0.158924406047516
ETA_dPsi_B,0.0
ETA_eta_BR,0.5697854520465567
ETA_eta_FL,4.006916002569153
ETA_eta_RL,7.930428110326539
LogEE_Dzpe,52.066447022320475
LogEE_Dzse,52.45272299913478
PEOE_VSA10,0.0
PEOE_VSA11,6.041840829147961
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,34.235347023881026
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,17.28172587545944
SlogP_VSA6,28.738187789678854
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,103.05417996058986
SpAbs_Dzpe,102.79831259967091
SpAbs_Dzse,103.62426376079003
SpDiam_DzZ,77.07449947850101
SpDiam_Dzi,76.65372766461873
SpDiam_Dzm,77.05082829092494
SpDiam_Dzp,108.06541849660616
SpDiam_Dzv,97.21438580330503
SpMAD_Dzpe,6.116228497816457
SpMAD_Dzse,6.162042275071361
SpMax_Dzpe,52.066447022320475
SpMax_Dzse,52.45272299913478
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.5882352941176471
AETA_eta_BR,0.03351679129685628
AETA_eta_FL,0.23570094132759725
AETA_eta_RL,0.46649577119567875
DetourIndex,736
EState_VSA1,24.022292234199618
EState_VSA2,0.0
EState_VSA3,10.03617100752941
EState_VSA4,0.0
EState_VSA5,6.923737199690624
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,5.106527394840706
ETA_beta_ns,9.5
ETA_shape_p,0.36964980544747084
ETA_shape_x,0.0
ETA_shape_y,0.3501945525291829
GhoseFilter,True
LogEE_Dzare,51.61039092948175
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,101.80466572278752
SpDiam_Dzpe,77.85425608874071
SpDiam_Dzse,78.54857254241057
SpMAD_Dzare,6.062010585917051
SpMax_Dzare,51.61039092948175
TopoPSA(NO),86.63000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.5622515117157978
VSA_EState9,46.83096419123204
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5588235294117647
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0039215686274509665
ETA_dAlpha_B,0.0
FilterItLogS,-1.9158799796085018
SpDiam_Dzare,77.03476737945591
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6563218390804599
ETA_epsilon_2,0.9078431372549017
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.5952380952380955
ETA_epsilon_5,0.8166666666666667
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.2229885057471262
ETA_dEpsilon_B,0.06108374384236448
ETA_dEpsilon_C,-0.16190476190476172
ETA_dEpsilon_D,0.09117647058823508
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.35294117647058826
MDEDescriptor,"0.0,0.5743817890018179,2.0041451295984074,0.0,3.965406456500188,6.8987451697653235,0.0,6.409925916482373,0.0,0.0,1.5059408653100468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,34.719516
BCUTDescriptor,"11.996233031428153,78.91833734346095,-0.39067330055648936,0.2984315344374176,4.3190816330281505,10.731276323301772"
BPolDescriptor,16.984484
TPSADescriptor,86.63000000000001
ALOGPDescriptor,"0.9408,0.88510464,63.56250000000002"
XLogPDescriptor,1.461
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,300.99497005999996
ChiPathDescriptor,"12.999635521070495,7.930428110326542,7.290470171911513,5.265286936979642,4.1085293458899645,2.541612348059438,1.245805945878579,0.841972479143557,10.63898639918933,5.68741862492518,4.364156879959552,2.8450372855975665,1.717854817438523,0.8687745033301892,0.4328151253274027,0.24162595527373867"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.13144585576580214,0.0,0.0,0.0,0.027777777777777776,0.06844336144788699"
AtomCountDescriptor,29
BondCountDescriptor,17
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.410236714433607,0.0,0.46461561670578394,0.0,0.6917823342163989,0.0,0.149045415224468,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,1,2,0,0"
ZagrebIndexDescriptor,80.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"32.88543171940229,1.9344371599648407,15.261894835963021,9.738167809766486,2.989627641235359"
FractionalPSADescriptor,0.28781211853052324
WienerNumbersDescriptor,"528.0,24.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0"
ChiPathClusterDescriptor,"2.9482921263690223,4.305412856514424,4.788903080533075,1.283530614500117,1.4138289211117607,1.2614702419349282"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"15.058823529411764,6.805293005671078,4.301783264746228"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,569.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"63.71594723475567,24.313407236035737,37.7922872401009,45.10950883697034,47.14301073113756"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.49276296868882136,-0.18231080317813117,-0.02714646409414556,-0.01744647176833479,-0.1261363918410682"
EccentricConnectivityIndexDescriptor,215
AutocorrelationDescriptorPolarizability,"1021.5619174657135,1144.3892857507933,1482.1005872310488,1442.428575242584,1154.294132535034"
