DLiP-ID,C002XB
MATS6s,0.2732394366197182
MATS6v,0.04347768999301449
MATS7Z,0.7553956834532374
MATS7c,-0.20505113003400677
MATS7d,0.9574468085106383
MATS7i,0.8287127213447212
MATS7m,0.7824892264057736
MATS7p,1.181696445112537
MATS7s,-0.27726358148893354
MATS7v,1.211395915091397
MAXaaN,3.980462962962963
MAXsOH,9.412739984882842
MINaaN,3.980462962962963
MINsOH,9.412739984882842
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,16.99398802739526
SpAD_D,71.03515761131082
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,264
TMWC10,96.12970561303169
TSRW10,44.5543348587531
VE1_Dt,3.5999255747544887
VE2_Dt,0.2769173519041914
VE3_Dt,1.543277436036543
VR1_Dt,51.40093648552412
VR2_Dt,3.953918191194163
VR3_Dt,4.202020656325362
Xc-3dv,0.27595353885632157
Xc-4dv,0.0
Xc-5dv,0.054627448555172625
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1388888888888889
Xch-7d,0.26963173061825113
Xp-0dv,6.766777096601535
Xp-1dv,3.845815284021887
Xp-2dv,2.6913360079534474
Xp-3dv,1.9090652882054013
Xp-4dv,1.2825541955643869
Xp-5dv,0.8327003731799595
Xp-6dv,0.3733843293274229
Xp-7dv,0.172310505538449
Xpc-4d,1.9348029865546028
Xpc-5d,3.2040522515553898
Xpc-6d,5.046153650767016
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,21
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.039314909683158
AATS0dv,10.2
AATS0pe,6.59069
AATS0se,7.9669738000000025
AATS1dv,9.333333333333334
AATS1pe,6.6333809523809535
AATS1se,7.866254095238095
AATS2dv,8.5
AATS2pe,6.564703125000001
AATS2se,7.827640625000001
AATS3dv,7.275
AATS3pe,6.493939999999999
AATS3se,7.831866600000001
AATS4dv,5.435897435897436
AATS4pe,6.490602564102564
AATS4se,7.906275589743588
AATS5dv,4.03125
AATS5pe,6.456284375
AATS5se,7.980969750000001
AATS6dv,2.526315789473684
AATS6pe,6.1699789473684215
AATS6se,7.84478652631579
AATS7dv,0.0
AATS7pe,5.619428571428573
AATS7se,7.504950857142857
AATSC0Z,6.95
AATSC0c,0.029668824344876853
AATSC0d,0.5875
AATSC0i,1.5221327732006462
AATSC0m,32.9237973475
AATSC0p,0.22628599783314746
AATSC0s,2.4652777777777777
AATSC0v,46.42273586160319
AATSC1Z,-0.15476190476190477
AATSC1c,-0.012957563911109308
AATSC1d,0.22916666666666666
AATSC1i,0.006554467115669459
AATSC1m,-0.5990467713095324
AATSC1p,0.019886575941143094
AATSC1s,-0.26289682539682535
AATSC1v,2.8128979748364156
AATSC2Z,-0.703125
AATSC2c,-0.0034241100360923498
AATSC2d,-0.0234375
AATSC2i,-0.11948621385405622
AATSC2m,-3.296354133437506
AATSC2p,-0.011299714847339583
AATSC2s,-0.2404513888888889
AATSC2v,-3.217589978440733
AATSC3Z,0.125
AATSC3c,0.004909503066455002
AATSC3d,-0.15
AATSC3i,-0.15107944958543268
AATSC3m,0.5036667162499974
AATSC3p,-0.0215477910831837
AATSC3s,0.05902777777777779
AATSC3v,-2.926152771879904
AATSC4Z,-1.108974358974359
AATSC4c,-0.0027316363807626544
AATSC4d,-0.22596153846153846
AATSC4i,-0.29629183257583214
AATSC4m,-5.324746885961538
AATSC4p,-0.057465752040511596
AATSC4s,-0.24376780626780628
AATSC4v,-9.810549028082757
AATSC5Z,-1.703125
AATSC5c,-0.003202933762441877
AATSC5d,-0.09375
AATSC5i,-0.09766387150511452
AATSC5m,-8.125308616249997
AATSC5p,-0.04481691738050382
AATSC5s,-0.38454861111111116
AATSC5v,-11.021272343369056
AATSC6Z,0.6447368421052632
AATSC6c,0.0073802672705288305
AATSC6d,0.20723684210526316
AATSC6i,0.018869215518054643
AATSC6m,2.9482136630263276
AATSC6p,0.018237927188189174
AATSC6s,0.6736111111111109
AATSC6v,2.01835331841838
AATSC7Z,5.25
AATSC7c,-0.006083625958697449
AATSC7d,0.5625
AATSC7i,1.2614107927270948
AATSC7m,25.762516716785733
AATSC7p,0.2674013592181736
AATSC7s,-0.6835317460317459
AATSC7v,56.236312590113016
ATS0are,130.3049
ATS1are,136.05
ATS2are,205.479
ATS3are,255.24399999999997
ATS4are,249.78199999999998
ATS5are,205.16299999999998
ATS6are,117.14000000000001
ATS7are,39.60000000000001
ATS8are,0.0
ATSC0dv,79.0
ATSC0pe,2.6801799999999982
ATSC0se,1.9453141999999992
ATSC1dv,7.25
ATSC1pe,-0.2989990000000013
ATSC1se,-0.21672630999999992
ATSC2dv,-10.5
ATSC2pe,-0.4716780000000011
ATSC2se,-0.29922091999999995
ATSC3dv,-4.0
ATSC3pe,0.3214999999999995
ATSC3se,0.16390979999999983
ATSC4dv,-36.75
ATSC4pe,-0.7657610000000007
ATSC4se,-0.5953666899999996
ATSC5dv,-26.0
ATSC5pe,-0.6631879999999996
ATSC5se,-0.39173351999999967
ATSC6dv,16.75
ATSC6pe,0.5697490000000021
ATSC6se,0.5010515099999998
ATSC7dv,13.75
ATSC7pe,-0.03171299999999841
ATSC7se,-0.13457097000000007
ATSC8dv,0.0
ATSC8pe,0.0
