DLiP-ID,I000HQ
AATSC3m,-2.112610713841616
AATSC3p,-0.006772264535154764
AATSC3s,0.004730977458349804
AATSC3v,-1.1079810880055363
AATSC4Z,-1.032956061941332
AATSC4c,-0.0010744920568343112
AATSC4d,-0.05736749339040665
AATSC4i,-0.11551290567323193
AATSC4m,-4.777842633115577
AATSC4p,-0.01865830136838814
AATSC4s,-0.12591878183152352
AATSC4v,-4.3422662627311
AATSC5Z,0.09632203340426133
AATSC5c,-0.0008911533137897118
AATSC5d,-0.0072078584545428055
AATSC5i,-0.08220009774780833
AATSC5m,0.35136102915030604
AATSC5p,-0.009471351757399826
AATSC5s,-0.005480016375978667
AATSC5v,-1.8840003809368469
AATSC6Z,0.5308243013650475
AATSC6c,0.0023621709900279028
AATSC6d,-0.008223094498798994
AATSC6i,-0.05335505144004137
AATSC6m,2.372341037922851
AATSC6p,-0.00549786396264332
AATSC6s,0.16804515859577773
AATSC6v,-1.444234285085911
AATSC7Z,-0.04616980253972497
AATSC7c,-0.001178297082712689
AATSC7d,-0.032035104048932915
AATSC7i,-0.11779782012065913
AATSC7m,-0.1895409978454671
AATSC7p,-0.0005566803591010773
AATSC7s,-0.07274012440983216
AATSC7v,0.5726285296679438
AATSC8Z,-1.1793222162452932
AATSC8c,-0.0012688974933983772
AATSC8d,-0.023754706831629908
AATSC8i,0.1587827765237491
AATSC8m,-5.611105251775882
AATSC8p,-0.000939064185693915
AATSC8s,-0.28299066344650387
AATSC8v,-2.714427440661156
ATS0are,407.7383000000001
ATS1are,431.5038
ATS2are,760.7990000000001
ATS3are,1043.208
ATS4are,1149.488
ATS5are,1212.177
ATS6are,1191.5309
ATS7are,1053.55
ATS8are,862.8240000000001
ATSC0dv,258.43760683760684
ATSC0pe,9.362113846153841
ATSC0se,6.177468984615383
ATSC1dv,27.015700197238687
ATSC1pe,-0.30847140828401964
ATSC1se,0.07087844686390471
ATSC2dv,38.86732412886261
ATSC2pe,1.0948790532544428
ATSC2se,0.7627573207100583
ATSC3dv,-45.030085470085474
ATSC3pe,-1.7601406153846133
ATSC3se,-1.4068087907692306
ATSC4dv,-68.20073635765944
ATSC4pe,-2.842360047337276
ATSC4se,-1.8888517555029578
ATSC5dv,-1.4265088757396454
ATSC5pe,0.5571721420118297
ATSC5se,0.6854327095857999
ATSC6dv,36.568257725180786
ATSC6pe,3.6950400473372693
ATSC6se,2.750610770887575
ATSC7dv,-57.38640368178832
ATSC7pe,-1.36205791715977
ATSC7se,-1.2047935732544361
ATSC8dv,-95.35418803418806
ATSC8pe,-2.8227166153846155
ATSC8se,-1.50806235076923
AXp-0dv,0.5771927496929392
AXp-1dv,0.347156257282119
AXp-2dv,0.1923606121621623
AXp-3dv,0.10822349998821842
AXp-4dv,0.061176528720499036
AXp-5dv,0.03465252507001019
AXp-6dv,0.020019933494534906
AXp-7dv,0.011916822065625473
BertzCT,1216.8590125699577
ECIndex,1102
ETA_eta,33.26480726689146
GATS1dv,0.6617948596236347
GATS1pe,0.6820832646778789
GATS1se,0.6562535388601949
GATS2dv,0.8572310487302616
GATS2pe,0.7545247561338603
GATS2se,0.769744892583391
GATS3dv,1.0519492545606075
GATS3pe,0.998839815951139
GATS3se,1.0281516853822679
GATS4dv,1.0261335128688882
GATS4pe,1.0203278542526197
GATS4se,1.0399744164037514
GATS5dv,0.8804370358008101
GATS5pe,0.8097821743022797
GATS5se,0.7609005402359592
GATS6dv,0.8537382252770275
GATS6pe,0.7034393424543035
GATS6se,0.6230074353259596
GATS7dv,1.0647677531523414
GATS7pe,1.0420176255875375
GATS7se,0.9960577512396265
GATS8dv,1.1660531338279276
GATS8pe,1.2058384877935493
GATS8se,1.1298521706286315
LogEE_A,4.480148535320967
LogEE_D,264.8425660040759
MATS1dv,0.09992288423842553
MATS1pe,-0.031495277713028756
MATS1se,0.010967510598566555
MATS2dv,0.08146312048293718
MATS2pe,0.06334675020248035
MATS2se,0.06688179518400914
MATS3dv,-0.06701526087580352
MATS3pe,-0.07231028920262807
MATS3se,-0.08758931942670047
MATS4dv,-0.09124075290096376
MATS4pe,-0.10496890804571538
MATS4se,-0.10571650768425545
MATS5dv,-0.001767405027924042
MATS5pe,0.01905604610130517
MATS5se,0.03552806630781512
MATS6dv,0.04553135191285586
MATS6pe,0.12700102290710083
MATS6se,0.14327834384759977
MATS7dv,-0.08108614479938919
MATS7pe,-0.05312696558275326
MATS7se,-0.07121892646165622
MATS8dv,-0.16771093523570607
MATS8pe,-0.13704736217452781
MATS8se,-0.11096500661038369
MAXaaCH,1.8375250945439168
MAXaasC,0.5894692001423467
MAXsNH2,5.110394415524894
MAXsssN,2.3277511019457267
MDEC-22,30.431054662038093
MDEC-23,22.743231449582098
MDEC-24,4.715163009762288
MDEC-33,2.641745962003825
MDEC-34,2.2894284851066637
MDEN-12,0.0625
MDEN-13,0.09999999999999998
MDEN-23,0.16666666666666669
MDEO-11,0.3914867641168864
MDEO-12,0.4367902323681495
MINaaCH,1.3764770876277317
MINaasC,-0.3809408775949079
MINsNH2,5.110394415524894
MINsssN,2.3277511019457267
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.386904761904762
SM1_Dzi,1.6350881981328975
SM1_Dzm,2.417710527191747
SM1_Dzp,-7.4577892487311335
SM1_Dzv,-2.9430325870916283
SddssSe,0
SpAD_Dt,714.4680982207428
SpAbs_A,45.10337548116572
SpAbs_D,529.6851320081519
SpMAD_A,1.288667870890449
SpMAD_D,15.133860914518621
SpMax_A,2.502510249678021
SpMax_D,264.8425660040759
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.13
TpiPC10,8.246323167824238
VAdjMat,6.247927513443585
VE1_DzZ,5.856697966420362
VE1_Dzi,5.8418123070047585
VE1_Dzm,5.856817437017058
VE1_Dzp,5.8459096891912905
VE1_Dzv,5.84706447697268
VE2_DzZ,0.16733422761201033
VE2_Dzi,0.1669089230572788
VE2_Dzm,0.16733764105763022
VE2_Dzp,0.16702599111975117
VE2_Dzv,0.16705898505636227
VE3_DzZ,3.020348926306866
VE3_Dzi,3.0178040437360925
VE3_Dzm,3.0203693250672012
VE3_Dzp,3.018505186757072
VE3_Dzv,3.0187027049878883
VR1_DzZ,235.1543575252791
VR1_Dzi,237.15572642676028
VR1_Dzm,235.1283224630656
VR1_Dzp,237.21518917944258
VR1_Dzv,236.8614120975382
VR2_DzZ,6.7186959292936885
VR2_Dzi,6.775877897907437
VR2_Dzm,6.717952070373302
VR2_Dzp,6.777576833698359
VR2_Dzv,6.76746891707252
VR3_DzZ,6.7130051075473025
VR3_Dzi,6.721479967382837
VR3_Dzm,6.712894386641141
VR3_Dzp,6.721730668895251
VR3_Dzv,6.720238179510109
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14495047774234351
Xch-7dv,0.16008983074284336
Xpc-4dv,3.00855134977174
Xpc-5dv,3.860359195223517
Xpc-6dv,4.97752566800391
Zagreb1,184.0
Zagreb2,215.0
fragCpx,254.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,38
nBondsS,48
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.2728969230769245
AATS1are,6.345644117647059
AATS2are,6.339991666666667
AATS3are,6.172828402366864
AATS4are,6.114297872340426
AATS5are,5.9713152709359605
AATS6are,5.898667821782178
AATS7are,5.918820224719101
AATS8are,6.0337342657342665
AATSC0dv,3.9759631821170283
AATSC0pe,0.1440325207100591
AATSC0se,0.0950379843786982
AATSC1dv,0.39728970878292186
AATSC1pe,-0.0045363442394708775
AATSC1se,0.0010423301009397752
AATSC2dv,0.32389436774052177
AATSC2pe,0.00912399211045369
AATSC2se,0.006356311005917153
AATSC3dv,-0.26645020988216256
AATSC3pe,-0.01041503322712789
AATSC3se,-0.008324312371415565
AATSC4dv,-0.36276987424286933
AATSC4pe,-0.015118936422006788
AATSC4se,-0.010047083805866797
AATSC5dv,-0.0070271373189145095
AATSC5pe,0.0027446903547380776
AATSC5se,0.0033765158107674875
AATSC6dv,0.18103097883752864
AATSC6pe,0.01829227746206569
AATSC6se,0.013616885004393935
AATSC7dv,-0.3223955263021816
AATSC7pe,-0.007652010770560506
AATSC7se,-0.00676850322053054
AATSC8dv,-0.6668125037355808
AATSC8pe,-0.019739277030661646
AATSC8se,-0.010545890564819789
AETA_eta,0.9504230647683274
ATSC0are,10.191184615384609
ATSC1are,-0.6682946745562102
ATSC2are,1.290443786982253
ATSC3are,-1.9884999999999973
ATSC4are,-2.969650887573963
ATSC5are,0.6280295857988111
ATSC6are,4.210473964497031
ATSC7are,-1.6928994082840287
ATSC8are,-2.8023846153846153
BCUTZ-1h,16.013356484557896
BCUTZ-1l,5.691121293014955
BCUTc-1h,0.4513770297090664
BCUTc-1l,-0.5248190514830876
BCUTd-1h,4.043207315800481
BCUTd-1l,0.9684484240421138
BCUTi-1h,17.424773855577683
BCUTi-1l,10.319280711035448
BCUTm-1h,32.066660794444296
BCUTm-1l,11.702659869680987
BCUTp-1h,2.955662277970431
BCUTp-1l,0.5458498785425141
BCUTs-1h,8.001922184297298
BCUTs-1l,0.30020526628402994
BCUTv-1h,24.442070710703245
BCUTv-1l,13.304117958967593
BalabanJ,1.2022974015446788
Diameter,18
ETA_beta,43.75
GATS1are,0.7141581594029586
GATS2are,0.7534564060140465
GATS3are,1.0023151462494968
GATS4are,1.0113571727486057
GATS5are,0.7933896402348073
GATS6are,0.6792933522120062
GATS7are,1.0441171868452481
GATS8are,1.1992550259740458
HybRatio,0.34615384615384615
Lipinski,True
LogEE_Dt,357.2340491103714
MATS1are,-0.06268271158668826
MATS2are,0.06858774627241973
MATS3are,-0.07504600506923777
MATS4are,-0.10074795395359341
MATS5are,0.01973207479963888
MATS6are,0.1329438661703756
MATS7are,-0.06065964139393936
MATS8are,-0.12499147418919718
MAXddssS,-3.714697019057341
MAXssCH2,0.8372653953556731
MAXsssCH,-0.09348275511837678
MAXssssC,-1.35939201021603
MINddssS,-3.714697019057341
MINssCH2,0.49584850439129835
MINsssCH,-0.09348275511837678
MINssssC,-1.35939201021603
NsssssAs,0
RotRatio,0.23684210526315788
SM1_Dzpe,1.8893607418979848
SM1_Dzse,1.799624284371629
SMR_VSA1,22.651602380644512
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,11.056879783769336
SMR_VSA5,29.758999155279493
SMR_VSA6,26.241151182250643
SMR_VSA7,90.00148165228215
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,428.54459121579293
SpAD_Dzi,443.61577644167767
SpAD_Dzm,428.4600689506572
SpAD_Dzp,588.429337800553
SpAD_Dzv,526.0003238603961
SpAbs_Dt,714.4680982207426
SpDiam_A,5.005020499356041
SpDiam_D,413.3592541900595
SpMAD_Dt,20.413374234878365
SpMax_Dt,357.2340491103714
SsssssAs,0
VE1_Dzpe,5.844796760918479
VE1_Dzse,5.846106123672223
VE2_Dzpe,0.1669941931690994
VE2_Dzse,0.16703160353349208
VE3_Dzpe,3.0183147913723407
VE3_Dzse,3.0185387882307775
VMcGowan,366.59000000000134
VR1_Dzpe,236.75119545972427
VR1_Dzse,236.60682134960362
VR2_Dzpe,6.764319870277836
VR2_Dzse,6.760194895702961
VR3_Dzpe,6.7197727500091
VR3_Dzse,6.719162750349347
mZagreb1,11.152777777777779
mZagreb2,7.583333333333335
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,57
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15678745562130167
AATSC1are,-0.009827862861120737
AATSC2are,0.010753698224852108
AATSC3are,-0.011766272189349097
AATSC4are,-0.015796015359435974
AATSC5are,0.0030937418019645864
AATSC6are,0.020843930517312034
AATSC7are,-0.009510670833056342
AATSC8are,-0.019597095212479827
AETA_beta,1.25
BCUTdv-1h,7.004062085055168
BCUTdv-1l,0.6420938608766487
BCUTpe-1h,3.988682660683894
BCUTpe-1l,2.240123399572184
BCUTse-1h,4.0099705841609365
BCUTse-1l,2.435971203232154
ETA_alpha,16.652380952380952
ETA_dBeta,0.25
ETA_eta_B,0.6501901073824108
ETA_eta_F,35.93525155601889
ETA_eta_L,8.497598427068422
ETA_eta_R,69.20005882291035
ETA_psi_1,0.5523613963039017
LabuteASA,204.977702032872
LogEE_DzZ,213.94792843806462
LogEE_Dzi,221.8496363397792
LogEE_Dzm,213.90725720024193
LogEE_Dzp,292.9334791751203
LogEE_Dzv,262.5797287034707
PEOE_VSA1,14.743300079491233
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,17.9471857696117
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,86.44636571999307
PEOE_VSA8,18.659506023687044
PEOE_VSA9,17.196293434879156
SM1_Dzare,2.065514138690731
SpAD_Dzpe,440.57472257902583
SpAD_Dzse,441.7629507206756
SpAbs_DzZ,426.5124913032772
SpAbs_Dzi,442.24596867450384
SpAbs_Dzm,426.4003420407746
SpAbs_Dzp,593.3247475989717
SpAbs_Dzv,528.102489994033
SpDiam_Dt,513.0777887441661
SpMAD_DzZ,12.244131177594085
SpMAD_Dzi,12.67473646976222
SpMAD_Dzm,12.241716255733063
SpMAD_Dzp,16.812266794301514
SpMAD_Dzv,15.028580681725602
SpMax_DzZ,213.94792843806462
SpMax_Dzi,221.8496363397792
SpMax_Dzm,213.90725720024193
SpMax_Dzp,292.9334791751203
SpMax_Dzv,262.5797287034707
VE1_Dzare,5.8439478181596165
VE2_Dzare,0.16696993766170332
VE3_Dzare,3.018169533213158
VR1_Dzare,236.83447468377784
VR2_Dzare,6.7666992766793665
VR3_Dzare,6.7201244465665
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47578231292517004
AETA_dBeta,0.007142857142857143
AETA_eta_B,0.018576860210926024
AETA_eta_F,1.0267214730291112
AETA_eta_L,0.2427885264876692
AETA_eta_R,1.9771445377974386
BCUTare-1h,4.107728537291477
BCUTare-1l,2.188347549889345
ETA_beta_s,21.75
ETA_dPsi_A,0.16163860369609828
ETA_dPsi_B,0.0
ETA_eta_BR,0.9941901073824108
ETA_eta_FL,8.266425027922264
ETA_eta_RL,16.764023454990685
LogEE_Dzpe,220.34134302499572
LogEE_Dzse,220.93289319703408
PEOE_VSA10,17.16778348531349
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,9.87583669140799
SlogP_VSA2,49.649363813217974
SlogP_VSA3,15.624341964391272
SlogP_VSA4,11.735126887207288
SlogP_VSA5,30.519844355323485
SlogP_VSA6,77.82236480020858
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,437.37878199789225
SpAbs_Dzpe,438.89392481084974
SpAbs_Dzse,440.14572640139676
SpDiam_DzZ,342.6015243915697
SpDiam_Dzi,351.9617867120022
SpDiam_Dzm,342.58760227121024
SpDiam_Dzp,475.53827016901084
SpDiam_Dzv,422.6725880424426
SpMAD_Dzpe,12.587849216543596
SpMAD_Dzse,12.621798592019303
SpMax_Dzpe,220.34134302499572
SpMax_Dzse,220.93289319703408
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6214285714285714
AETA_eta_BR,0.02840543163949745
AETA_eta_FL,0.2361835722263504
AETA_eta_RL,0.4789720987140196
DetourIndex,6064
EState_VSA1,15.624341964391272
EState_VSA2,16.630610362725065
EState_VSA3,23.61377328434228
EState_VSA4,38.89673408651576
EState_VSA5,24.26546827384644
EState_VSA6,42.595045982382736
EState_VSA7,6.06636706846161
EState_VSA8,9.883888251797686
EState_VSA9,9.87583669140799
ETA_beta_ns,22.0
ETA_shape_p,0.10122962539319416
ETA_shape_x,0.08006863025450388
ETA_shape_y,0.20417500714898484
GhoseFilter,False
LogEE_Dzare,218.74840568862302
SlogP_VSA10,4.39041504767482
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,435.5598709790343
SpDiam_Dzpe,350.02683397667414
SpDiam_Dzse,351.317894318287
SpMAD_Dzare,12.496536628511207
SpMax_Dzare,218.74840568862302
TopoPSA(NO),105.75
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,36.699032604102875
VSA_EState9,53.84899774828779
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6285714285714286
EState_VSA10,17.914739426844463
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024217687074829946
FilterItLogS,-5.832449824735352
SpDiam_Dzare,347.1517842763574
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6022710622710611
ETA_epsilon_2,0.8613605442176866
ETA_epsilon_3,0.4414141414141403
ETA_epsilon_4,0.5425631981187521
ETA_epsilon_5,0.8170426065162903
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.16085692085692077
ETA_dEpsilon_B,0.059707864152309
ETA_dEpsilon_C,-0.10114905670461177
ETA_dEpsilon_D,0.04431793770139625
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8285714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,30.431054662038093,22.743231449582098,4.715163009762288,2.641745962003825,2.2894284851066637,0.0,0.3914867641168864,0.4367902323681495,0.0,0.0,0.0625,0.09999999999999998,0.0,0.16666666666666669,0.0"
APolDescriptor,75.72878999999998
BCUTDescriptor,"11.850000000000017,31.97207280009978,-0.37811643193536554,0.2385003157736268,4.422739266932103,12.578795683291903"
BPolDescriptor,45.031209999999994
TPSADescriptor,114.13
ALOGPDescriptor,"1.854600000000001,3.439541160000003,124.26589999999997"
XLogPDescriptor,3.0100000000000007
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,499.1941059
ChiPathDescriptor,"24.89069428924487,16.76402345499069,15.75544151917754,12.573522577456428,9.97995898560774,7.971474523734383,5.325832320447842,3.9084617110107027,19.58899142922339,12.031474009851928,9.21567453205615,6.7700629049164025,4.81318368561955,3.4301648874144686,2.0183917897825605,1.3563812805304218"
ChiChainDescriptor,"0.0,0.0,0.0,0.3520620726159657,0.37721549983907415,0.0,0.0,0.0,0.1449504777423435,0.14306886379757988"
AtomCountDescriptor,65
BondCountDescriptor,38
SmallRingDescriptor,"4,3,4,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"3.236524142897679,0.3849001794597505,1.0773502691896257,0.2886751345948129,1.1946736218692051,0.061719246774127365,0.2796573768386481,0.04504384620057335"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,15,1,4,3,2,0"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"71.20805484690638,2.0345158527687537,25.146848819755295,10.461684533595491,8.897181740093998"
FractionalPSADescriptor,0.2286285007196436
WienerNumbersDescriptor,"4472.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.447816185341117,9.590840783206705,13.249326360270356,2.522545809758523,3.4386169082950246,4.157605896123355"
FractionalCSP3Descriptor,0.34615384615384615
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,12,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.019390581717452,12.697530864197532,7.3127494223902545"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3434.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.34615384615384615
AutocorrelationDescriptorMass,"46.807614223485885,49.30501008770469,64.20454221115406,67.20497948707674,62.203102305391205"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6279205069704964,-0.27446730535389824,-0.05801837849825904,0.050958671443177436,-0.03297813161733561"
EccentricConnectivityIndexDescriptor,1102
AutocorrelationDescriptorPolarizability,"2557.378397408607,2982.0266434710798,4198.489365648687,4375.239900716182,3941.215956532656"
