DLiP-ID,C002VJ
AATSC4i,-0.24304289277898622
AATSC4m,0.8109513997044985
AATSC4p,-0.011287329384570508
AATSC4s,0.040619456533473375
AATSC4v,-1.1666205605261506
AATSC5Z,-0.8261666053948298
AATSC5c,-0.0023673688698351027
AATSC5d,-0.1136291413011646
AATSC5i,0.28461978810095
AATSC5m,-3.743110713266494
AATSC5p,0.028601533921034632
AATSC5s,-0.18297986060483964
AATSC5v,2.8943265906008855
AATSC6Z,-2.0666096823745113
AATSC6c,0.0020144582073201014
AATSC6d,-0.14911922104950198
AATSC6i,-0.01528279073260055
AATSC6m,-9.838839946453342
AATSC6p,-0.03352921778333325
AATSC6s,-0.20232503482373415
AATSC6v,-11.328624183041796
AATSC7Z,-0.7650017343045437
AATSC7c,-0.00021032175378474217
AATSC7d,-0.08289975719736385
AATSC7i,-0.3546850752934032
AATSC7m,-3.7139158947277155
AATSC7p,-0.04281400738554716
AATSC7s,-0.06054168111920455
AATSC7v,-8.200152516025728
AATSC8Z,-0.30650816631226524
AATSC8c,-0.0012836701587386177
AATSC8d,-0.06141134687598967
AATSC8i,0.37757791215764647
AATSC8m,-1.2856894712312839
AATSC8p,0.03855938272217793
AATSC8s,-0.12060548593202534
AATSC8v,5.642863162390438
ATS0are,388.2493999999999
ATS1are,420.475
ATS2are,764.9367000000001
ATS3are,955.4754999999999
ATS4are,1130.2869000000003
ATS5are,1048.1058999999996
ATS6are,1038.5746999999997
ATS7are,1111.7129999999997
ATS8are,1113.5068999999999
ATSC0dv,271.6774193548388
ATSC0pe,8.025935483870962
ATSC0se,5.166947096774194
ATSC1dv,126.11238293444326
ATSC1pe,0.41764828303851637
ATSC1se,-0.15776389177939987
ATSC2dv,115.00624349635795
ATSC2pe,1.8264367325702602
ATSC2se,0.9901048949011373
ATSC3dv,63.11342351716961
ATSC3pe,2.54718397502603
ATSC3se,1.685886859521327
ATSC4dv,-32.767950052029136
ATSC4pe,0.4278980228928306
ATSC4se,0.013131088449526318
ATSC5dv,-209.84079084287194
ATSC5pe,-4.490622996878235
ATSC5se,-2.6117771155046885
ATSC6dv,-213.90010405827266
ATSC6pe,-3.4660993756503506
ATSC6se,-1.271705036420396
ATSC7dv,-98.99999999999993
ATSC7pe,-1.1637709677419497
ATSC7se,-0.69091883870967
ATSC8dv,-89.39750260145676
ATSC8pe,-3.3982988553590063
ATSC8se,-2.0367548678459926
AXp-0dv,0.5961069774974856
AXp-1dv,0.31366565225348175
AXp-2dv,0.17227089141894397
AXp-3dv,0.0873368262280146
AXp-4dv,0.044626218589957925
AXp-5dv,0.02491332404564393
AXp-6dv,0.013785916401836112
AXp-7dv,0.0075559672848725095
BertzCT,1226.0603408894087
ECIndex,784
ETA_eta,33.28118169294318
GATS1dv,0.411064428328736
GATS1pe,0.6850379971630437
GATS1se,0.7488305935924991
GATS2dv,0.8094436539754822
GATS2pe,0.8263092364966439
GATS2se,0.8006706858316895
GATS3dv,0.8877837180817156
GATS3pe,0.7796794430344242
GATS3se,0.7622471471924661
GATS4dv,1.106528416105674
GATS4pe,1.0696184158272848
GATS4se,1.1166999059500395
GATS5dv,1.3599586625845907
GATS5pe,1.266529472204608
GATS5se,1.2303265283674234
GATS6dv,1.228906223496285
GATS6pe,1.0428440552460114
GATS6se,0.954343800355524
GATS7dv,1.0049572548088337
GATS7pe,0.8725581180366877
GATS7se,0.8115635534287748
GATS8dv,1.1025203788215128
GATS8pe,1.1713311525817778
GATS8se,1.1346045077665523
LogEE_A,4.401627840879202
LogEE_D,198.2569778606432
MATS1dv,0.44277441864713274
MATS1pe,0.04963561060730096
MATS1se,-0.029124060798596134
MATS2dv,0.22055281385886097
MATS2pe,0.1185642331400831
MATS2se,0.09983709157284547
MATS3dv,0.09475808971490704
MATS3pe,0.12945318826317823
MATS3se,0.13308910736464372
MATS4dv,-0.04131510343207935
MATS4pe,0.018262394921614862
MATS4se,0.0008705221508162682
MATS5dv,-0.28675538971925524
MATS5pe,-0.20772374801529497
MATS5se,-0.18766242138735745
MATS6dv,-0.29056269860116923
MATS6pe,-0.1593777727888308
MATS6se,-0.09083114400664494
MATS7dv,-0.12146758489669901
MATS7pe,-0.04833376205098588
MATS7se,-0.04457298966998787
MATS8dv,-0.11087808328084821
MATS8pe,-0.14267233575861737
MATS8se,-0.13282462991213792
MAXaaCH,1.711033787610128
MAXaaaC,0.4693361998150962
MAXaasC,0.7682973251028808
MAXaasN,1.969724794238683
MAXdssC,-0.09970489830969553
MAXsCH3,2.140776347996281
MAXsssN,2.2237967687074827
MDEC-11,1.0606601717798214
MDEC-12,5.120470174578748
MDEC-13,6.352080271190984
MDEC-22,10.664128818565683
MDEC-23,15.777162290784998
MDEC-33,6.433683933465789
MDEN-23,1.6109850374431354
MDEN-33,2.3323192586409878
MDEO-11,0.37117320236996454
MDEO-12,0.3864019448872137
MINaaCH,1.5027004542767948
MINaaaC,0.4198974243048921
MINaasC,0.35249099173952136
MINaasN,1.1375848321105146
MINdssC,-0.09970489830969553
MINsCH3,1.4988299614169578
MINsssN,1.7882219403805804
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8571428571428574
SM1_Dzi,2.044034256259092
SM1_Dzm,1.8520633872879002
SM1_Dzp,-7.438267966447516
SM1_Dzv,-3.5119256816926754
SddssSe,0
SpAD_Dt,691.570948537142
SpAbs_A,41.22216402034881
SpAbs_D,396.5139557212864
SpMAD_A,1.2881926256359004
SpMAD_D,12.3910611162902
SpMax_A,2.5504821753029443
SpMax_D,198.2569778606432
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,98.51000000000002
TpiPC10,9.002553880990794
VAdjMat,6.129283016944966
VE1_DzZ,5.557406175969476
VE1_Dzi,5.552808427135201
VE1_Dzm,5.557418254260742
VE1_Dzp,5.569110395511512
VE1_Dzv,5.567528023837321
VE2_DzZ,0.17366894299904612
VE2_Dzi,0.17352526334797502
VE2_Dzm,0.1736693204456482
VE2_Dzp,0.17403469985973474
VE2_Dzv,0.17398525074491628
VE3_DzZ,2.8782822941027373
VE3_Dzi,2.8774546324848504
VE3_Dzm,2.8782844674688293
VE3_Dzp,2.880386137436615
VE3_Dzv,2.8801019634111586
VR1_DzZ,214.18757141224486
VR1_Dzi,214.74823919129258
VR1_Dzm,214.1869606550364
VR1_Dzp,213.5180873294885
VR1_Dzv,213.4112403124982
VR2_DzZ,6.693361606632652
VR2_Dzi,6.710882474727893
VR2_Dzm,6.693342520469887
VR2_Dzp,6.672440229046516
VR2_Dzv,6.669101259765569
VR3_DzZ,6.530002942850409
VR3_Dzi,6.532617171294371
VR3_Dzm,6.530000091340047
VR3_Dzp,6.526872357056885
VR3_Dzv,6.526371819790864
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0642837100659193
Xch-6dv,0.141177533979786
Xch-7dv,0.22299344988921874
Xpc-4dv,2.4031028360979088
Xpc-5dv,2.9639506663098305
Xpc-6dv,3.927994184275324
Zagreb1,172.0
Zagreb2,207.0
fragCpx,233.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,15
nBondsD,3
nBondsM,18
nBondsO,35
nBondsS,47
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,3
AATS0are,6.262087096774192
AATS1are,6.468846153846155
AATS2are,6.42803949579832
AATS3are,6.286023026315789
AATS4are,6.244679005524864
AATS5are,6.2760832335329315
AATS6are,6.18199226190476
AATS7are,5.976951612903225
AATS8are,6.051667934782608
AATSC0dv,4.381893860561916
AATSC0pe,0.1294505723204994
AATSC0se,0.08333785639958378
AATSC1dv,1.9401905066837424
AATSC1pe,0.00642535820059256
AATSC1se,-0.002427136796606152
AATSC2dv,0.9664390209777979
AATSC2pe,0.015348207836724876
AATSC2se,0.008320209200849893
AATSC3dv,0.41521989156032635
AATSC3pe,0.016757789309381776
AATSC3se,0.011091360917903467
AATSC4dv,-0.18103839807750904
AATSC4pe,0.0023640774745460253
AATSC4se,7.254744999738298e-05
AATSC5dv,-1.2565316816938439
AATSC5pe,-0.026889958065139132
AATSC5se,-0.015639383925177774
AATSC6dv,-1.2732149051087658
AATSC6pe,-0.020631543902680658
AATSC6se,-0.00756967283583569
AATSC7dv,-0.5322580645161287
AATSC7pe,-0.006256833159902955
AATSC7se,-0.0037146174124175805
AATSC8dv,-0.48585599239922156
AATSC8pe,-0.018469015518255468
AATSC8se,-0.011069319933945611
AETA_eta,1.0400369279044743
ATSC0are,8.609135483870965
ATSC1are,0.18721602497400086
ATSC2are,1.8637754422476818
ATSC3are,2.876990426638931
ATSC4are,0.31746899063477035
ATSC5are,-4.864571383975003
ATSC6are,-3.0513122788761593
ATSC7are,-1.2253741935484048
ATSC8are,-3.7347375650364243
BCUTZ-1h,8.026732869104677
BCUTZ-1l,5.750476314943409
BCUTc-1h,0.5099967707547083
BCUTc-1l,-0.5252648528050515
BCUTd-1h,3.3380990701784397
BCUTd-1l,0.977131713683891
BCUTi-1h,14.565905697040307
BCUTi-1l,11.011103535651898
BCUTm-1h,16.013676336665593
BCUTm-1l,11.762004499971308
BCUTp-1h,1.9496686101615937
BCUTp-1l,0.7435081661567865
BCUTs-1h,7.010460590609936
BCUTs-1l,1.2525849738049641
BCUTv-1h,20.834380850052533
BCUTv-1l,14.701620698451652
BalabanJ,1.380799480455181
Diameter,14
ETA_beta,36.5
GATS1are,0.7207203606440801
GATS2are,0.8425905811539851
GATS3are,0.776614709168655
GATS4are,1.0854765450481831
GATS5are,1.2791676081925665
GATS6are,1.0142550945061182
GATS7are,0.85750508087433
GATS8are,1.1728980609185558
HybRatio,0.5454545454545454
Lipinski,True
LogEE_Dt,345.785474268571
MATS1are,0.02074253398548243
MATS2are,0.11279212288025628
MATS3are,0.1363097671269883
MATS4are,0.012631498747879197
MATS5are,-0.20977815265501326
MATS6are,-0.13080053550088713
MATS7are,-0.047444724883395385
MATS8are,-0.14617544141113956
MAXssCH2,0.8986921321092359
MAXsssCH,0.4655942165744861
MINssCH2,0.548514345553036
MINsssCH,0.4655942165744861
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,2.0019889840881273
SM1_Dzse,1.8355571595482632
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,28.48509692602223
SMR_VSA4,20.013250011515773
SMR_VSA5,33.357808834132406
SMR_VSA6,26.1790256236503
SMR_VSA7,50.81863371083577
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,315.07567795758314
SpAD_Dzi,300.27236571649496
SpAD_Dzm,315.15564154198034
SpAD_Dzp,460.83390312591615
SpAD_Dzv,414.77890981216115
SpAbs_Dt,691.5709485371423
SpDiam_A,4.986038397820529
SpDiam_D,294.01830547961015
SpMAD_Dt,21.61159214178569
SpMax_Dt,345.785474268571
SsssssAs,0
VE1_Dzpe,5.556599905419571
VE1_Dzse,5.557516359221822
VE2_Dzpe,0.17364374704436158
VE2_Dzse,0.17367238622568193
VE3_Dzpe,2.8781372032065446
VE3_Dzse,2.8783021202872208
VMcGowan,330.6600000000012
VR1_Dzpe,214.26528481280937
VR1_Dzse,214.1771892839379
VR2_Dzpe,6.695790150400293
VR2_Dzse,6.69303716512306
VR3_Dzpe,6.530365705755534
VR3_Dzse,6.529954469543258
mZagreb1,11.444444444444445
mZagreb2,6.944444444444442
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,58
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13885702393340266
AATSC1are,0.002880246538061552
AATSC2are,0.01566197850628304
AATSC3are,0.018927568596308758
AATSC4are,0.0017539723239490075
AATSC5are,-0.02912916996392217
AATSC6are,-0.018162573088548566
AATSC7are,-0.006588033298647338
AATSC8are,-0.020297486766502306
AETA_beta,1.140625
BCUTdv-1h,6.025935445064531
BCUTdv-1l,0.9885491090758369
BCUTpe-1h,3.5004162739525917
BCUTpe-1l,2.2830031536641586
BCUTse-1h,3.712400495763149
BCUTse-1l,2.476184654354763
ETA_alpha,14.733333333333336
ETA_dBeta,-9.5
ETA_eta_B,0.6404488591460282
ETA_eta_F,30.54938413456742
ETA_eta_L,8.282317181997344
ETA_eta_R,63.8305658275106
ETA_psi_1,0.5287081339712921
LabuteASA,185.20515991917762
LogEE_DzZ,157.55783999016745
LogEE_Dzi,150.1115667889077
LogEE_Dzm,157.5977466689417
LogEE_Dzp,229.8632046113471
LogEE_Dzv,207.15876075321924
PEOE_VSA1,13.88416031569518
PEOE_VSA2,23.62318339457683
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,13.847474399381248
PEOE_VSA7,24.471461806010623
PEOE_VSA8,46.81912599491725
PEOE_VSA9,12.807919401551633
SM1_Dzare,2.2568636575151233
SpAD_Dzpe,311.39842841558254
SpAD_Dzse,315.600306819019
SpAbs_DzZ,313.46103135377916
SpAbs_Dzi,298.57776015057425
SpAbs_Dzm,313.54527414158053
SpAbs_Dzp,467.1646771891418
SpAbs_Dzv,417.8294471881311
SpDiam_Dt,490.7470041649588
SpMAD_DzZ,9.846114936174473
SpMAD_Dzi,9.383511428640467
SpMAD_Dzm,9.848613798186886
SpMAD_Dzp,14.40105947268488
SpMAD_Dzv,12.961840931630036
SpMax_DzZ,157.55783999016745
SpMax_Dzi,150.1115667889077
SpMax_Dzm,157.5977466689417
SpMax_Dzp,229.8632046113471
SpMax_Dzv,207.15876075321924
VE1_Dzare,5.555564233702034
VE2_Dzare,0.17361138230318857
VE3_Dzare,2.8779507999627536
VR1_Dzare,214.34870543066617
VR2_Dzare,6.698397044708318
VR3_Dzare,6.530754963319724
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46041666666666675
AETA_dBeta,-0.296875
AETA_eta_B,0.020014026848313382
AETA_eta_F,0.9546682542052318
AETA_eta_L,0.258822411937417
AETA_eta_R,1.9947051821097062
BCUTare-1h,3.5534511196698464
BCUTare-1l,2.2387771566917314
ETA_beta_s,23.0
ETA_dPsi_A,0.18529186602870784
ETA_dPsi_B,0.0
ETA_eta_BR,0.9844488591460282
ETA_eta_FL,6.991447521229723
ETA_eta_RL,15.273764703227068
LogEE_Dzpe,155.71580818661084
LogEE_Dzse,157.82056623803228
PEOE_VSA10,5.824404497999927
PEOE_VSA11,16.924125357258433
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,11.24901029325548
SlogP_VSA2,60.57130227902403
SlogP_VSA3,27.18485677717953
SlogP_VSA4,5.917906046161393
SlogP_VSA5,36.647485123253446
SlogP_VSA6,32.40212243775927
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,306.262763534407
SpAbs_Dzpe,309.6669795257212
SpAbs_Dzse,314.0033709703548
SpDiam_DzZ,238.07733803000446
SpDiam_Dzi,226.13607312869536
SpDiam_Dzm,238.13849848952873
SpDiam_Dzp,349.47098501341316
SpDiam_Dzv,314.95871054686626
SpMAD_Dzpe,9.731200887986954
SpMAD_Dzse,9.862509588094344
SpMax_Dzpe,155.71580818661084
SpMax_Dzse,157.82056623803228
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.71875
AETA_eta_BR,0.03076402684831338
AETA_eta_FL,0.21848273503842885
AETA_eta_RL,0.47730514697584586
DetourIndex,5428
EState_VSA1,0.0
EState_VSA2,17.156190022606985
EState_VSA3,62.11056983889527
EState_VSA4,16.81232576871729
EState_VSA5,17.877934626107603
EState_VSA6,24.080315850450887
EState_VSA7,4.567099647791355
EState_VSA8,18.747384130231726
EState_VSA9,9.401129458000556
ETA_beta_ns,13.5
ETA_shape_p,0.20361990950226241
ETA_shape_x,0.0
ETA_shape_y,0.40723981900452483
GhoseFilter,True
LogEE_Dzare,153.1472045181179
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,304.32972893649685
SpDiam_Dzpe,235.1919360216997
SpDiam_Dzse,238.48822418439454
SpMAD_Dzare,9.570711360450218
SpMax_Dzare,153.1472045181179
TopoPSA(NO),98.51000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,9.77454856212092
VSA_EState9,65.22545143787909
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.421875
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03958333333333325
FilterItLogS,-3.206719362512055
SpDiam_Dzare,231.20479802259342
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5946236559139777
ETA_epsilon_2,0.870833333333333
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5686274509803911
ETA_epsilon_5,0.870833333333333
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.15240143369175624
ETA_dEpsilon_B,0.025996204933586564
ETA_dEpsilon_C,-0.12640522875816967
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6875
MDEDescriptor,"1.0606601717798214,5.120470174578748,6.352080271190984,0.0,10.664128818565683,15.777162290784998,0.0,6.433683933465789,0.0,0.0,0.37117320236996454,0.3864019448872137,0.0,0.0,0.0,0.0,0.0,1.6109850374431354,2.3323192586409878"
APolDescriptor,68.53178999999997
BCUTDescriptor,"11.993276903686201,15.997949058449027,-0.31264979744063026,0.28961931890600395,5.091949593117402,11.20034055596047"
BPolDescriptor,48.80620999999999
TPSADescriptor,98.51000000000002
ALOGPDescriptor,"1.595900000000002,2.546896810000007,110.75919999999999"
XLogPDescriptor,3.0199999999999996
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,442.23285368
ChiPathDescriptor,"22.99083487370371,15.273764703227076,14.22866687100956,12.43150639448582,9.827262257721873,7.582338842147906,5.777635522033812,4.140305846669837,19.07542327991954,10.978297828871861,8.785815462366145,6.113577835961022,4.105612110276131,2.8650322652490514,1.874884630649712,1.163618961870367"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.40553665714011766,0.84243633215644,0.0,0.0,0.0642837100659193,0.14117753397978597,0.22299344988921874"
AtomCountDescriptor,62
BondCountDescriptor,35
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.4578995224321907,0.0,0.8272640971742856,0.0,1.3484791762204027,0.0,0.18837744510309642,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,4,0,8,1,1,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"64.97520251164774,2.030475078488992,30.792983149426725,10.649704780291303,20.14327836913548"
FractionalPSADescriptor,0.22275595126019723
WienerNumbersDescriptor,"3056.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.29088842383168,9.715901099836683,14.31455500222279,2.4031028360979088,2.9639506663098296,3.6501235254238154"
FractionalCSP3Descriptor,0.5454545454545454
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,7,0,0,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,10.726643598615917,5.326530612244898"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,3233.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.5454545454545454
AutocorrelationDescriptorMass,"37.25775794982266,39.48555274973037,58.280794242284934,62.830214772367064,61.27348251899967"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.9586344930376616,-0.6649813042604772,0.19345351754863807,0.1400283155782576,-0.242617335357894"
EccentricConnectivityIndexDescriptor,784
AutocorrelationDescriptorPolarizability,"2199.3035996544154,2621.086292520217,3797.8065983221586,3911.4825037491005,3697.927103657312"
