DLiP-ID,C000ZR
AATSC5d,-0.11736045843776104
AATSC5i,-0.13958080044941765
AATSC5m,-7.612620703983267
AATSC5p,-0.004473418905521431
AATSC5s,-0.5544021367075095
AATSC5v,-3.49983885352407
AATSC6Z,0.3226721439749612
AATSC6c,0.0026074994960871454
AATSC6d,-0.18339813184663536
AATSC6i,-0.31387379607164795
AATSC6m,1.2097195123178297
AATSC6p,-0.05276235966264424
AATSC6s,0.466564918057729
AATSC6v,-8.405350334962586
AATSC7Z,-0.8101287262872631
AATSC7c,0.0025794498070631426
AATSC7d,-0.14044503726287264
AATSC7i,-0.01854540165921057
AATSC7m,-4.005725504139142
AATSC7p,-0.02661274550003842
AATSC7s,0.04015521492020472
AATSC7v,-7.760666947331134
AATSC8Z,-1.6371031746031748
AATSC8c,-0.0018514967162332398
AATSC8d,-0.08438740079365081
AATSC8i,-0.06832867429495772
AATSC8m,-7.685690793613589
AATSC8p,-0.017936995398558173
AATSC8s,-0.20559000220458548
AATSC8v,-6.5899672233688
ATS0are,309.91470000000004
ATS1are,327.694
ATS2are,549.9748999999999
ATS3are,648.848
ATS4are,817.3800000000001
ATS5are,884.732
ATS6are,928.9849
ATS7are,1048.1408999999999
ATS8are,838.6980000000001
ATSC0dv,231.66666666666669
ATSC0pe,7.210697916666664
ATSC0se,5.076165916666666
ATSC1dv,117.43055555555556
ATSC1pe,0.8404105034722231
ATSC1se,0.5013510868055555
ATSC2dv,104.26388888888887
ATSC2pe,2.447143315972221
ATSC2se,1.3603914826388883
ATSC3dv,-4.131944444444466
ATSC3pe,-1.9501060329861097
ATSC3se,-1.5705598663194438
ATSC4dv,-29.458333333333357
ATSC4pe,0.3641263020833341
ATSC4se,-0.30728661458333306
ATSC5dv,-134.40972222222226
ATSC5pe,-6.781212977430549
ATSC5se,-4.8450755607638865
ATSC6dv,52.236111111111086
ATSC6pe,5.013172829861112
ATSC6se,3.704415246527777
ATSC7dv,-96.52777777777777
ATSC7pe,1.7307550347222254
ATSC7se,2.2111219513888893
ATSC8dv,-204.19444444444443
ATSC8pe,-4.294937673611111
ATSC8se,-2.5505750902777775
AXp-0dv,0.5860155551580505
AXp-1dv,0.2943983440336951
AXp-2dv,0.15619533977788555
AXp-3dv,0.07511291220506058
AXp-4dv,0.03968255764180297
AXp-5dv,0.021000898112859264
AXp-6dv,0.011166239589680042
AXp-7dv,0.00560084988291726
BertzCT,970.6353668663123
ECIndex,414
ETA_eta,27.442722083348265
GATS1dv,0.3266330935251799
GATS1pe,0.5989214982946346
GATS1se,0.6490087861752482
GATS2dv,0.6841224694662874
GATS2pe,0.6620601435320266
GATS2se,0.7162567345007776
GATS3dv,0.9159626754042309
GATS3pe,0.956201024138951
GATS3se,0.9894121040271353
GATS4dv,1.0594724220623501
GATS4pe,0.9812109666475358
GATS4se,1.0655693736779657
GATS5dv,1.3103153567371666
GATS5pe,1.5310927069851301
GATS5se,1.64121939800493
GATS6dv,0.8893758232850338
GATS6pe,0.7571086395842997
GATS6se,0.7771867769758866
GATS7dv,1.1455167573258467
GATS7pe,1.038155360498373
GATS7se,0.9863934583419831
GATS8dv,1.2665364850976362
GATS8pe,1.1670203312744847
GATS8se,1.085674301468302
LogEE_A,4.22170662169775
LogEE_D,122.13817935048701
MATS1dv,0.4866187050359711
MATS1pe,0.11188848744703703
MATS1se,0.0948150732727396
MATS2dv,0.25119625230048515
MATS2pe,0.18941958849968588
MATS2se,0.14957908820254673
MATS3dv,-0.008476387207066075
MATS3pe,-0.12852889912908005
MATS3se,-0.1470410347489254
MATS4dv,-0.04844124700239811
MATS4pe,0.01923735862313819
MATS4se,-0.023061020735348114
MATS5dv,-0.20939038243089744
MATS5pe,-0.3394061279237672
MATS5se,-0.34447232957463975
MATS6dv,0.07621846185023808
MATS6pe,0.2350110422338257
MATS6se,0.24668159465400513
MATS7dv,-0.1219512195121951
MATS7pe,0.07025151449156321
MATS7se,0.1274894585663796
MATS8dv,-0.3021993833504625
MATS8pe,-0.2042174109277531
MATS8se,-0.1722723217584423
MAXaaCH,1.7863832199546485
MAXaaaC,0.529751406735534
MAXaasC,0.6157927059712776
MAXdssC,0.6011668556311416
MAXsCH3,1.7674934387335182
MAXssNH,3.0885029289493575
MDEC-11,1.691170706800011
MDEC-12,2.1762828003227805
MDEC-13,13.151808454366956
MDEC-22,2.381101577952299
MDEC-23,9.130231000841789
MDEC-33,20.44737953236274
MDEN-22,0.6850067105944414
MDEO-11,0.16666666666666669
MDEO-12,1.3700134211888828
MDEO-22,0.4511685426897415
MINaaCH,1.7435316148064164
MINaaaC,0.47337962962962976
MINaasC,0.6157927059712776
MINdssC,-0.5409221466364322
MINsCH3,1.3007952517426724
MINssNH,3.0885029289493575
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.5414196857644495
SM1_Dzm,1.6738284309400313
SM1_Dzp,-6.966016776241213
SM1_Dzv,-2.9529462750204147
SddssSe,0
SpAD_Dt,495.61106933593396
SpAbs_A,33.545663635411884
SpAbs_D,244.27635870097413
SpMAD_A,1.2424319864967364
SpMAD_D,9.04727254448052
SpMax_A,2.534520599901306
SpMax_D,122.13817935048701
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.55
TpiPC10,8.814662369767055
VAdjMat,5.857980995127572
VE1_DzZ,5.113461530979162
VE1_Dzi,5.10821774884522
VE1_Dzm,5.113428419462513
VE1_Dzp,5.050669968444811
VE1_Dzv,5.083284577972038
VE2_DzZ,0.18938746411033933
VE2_Dzi,0.18919324995723039
VE2_Dzm,0.18938623775787083
VE2_Dzp,0.18706185068314113
VE2_Dzv,0.18826979918414957
VE3_DzZ,2.62512835121456
VE3_Dzi,2.624102339254998
VE3_Dzm,2.6251218758311716
VE3_Dzp,2.6127726745168354
VE3_Dzv,2.619209396130983
VR1_DzZ,165.37969752070333
VR1_Dzi,165.8739250679141
VR1_Dzm,165.38352943131468
VR1_Dzp,171.72655574284425
VR1_Dzv,168.67378737574825
VR2_DzZ,6.125173982248271
VR2_Dzi,6.143478706219041
VR2_Dzm,6.125315904863506
VR2_Dzp,6.360242805290528
VR2_Dzv,6.247177310212898
VR3_DzZ,6.1014958003070054
VR3_Dzi,6.104479785267364
VR3_Dzm,6.1015189704196375
VR3_Dzp,6.139155192570396
VR3_Dzv,6.121218370381276
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.020412414523193152
Xch-6dv,0.06408977740978258
Xch-7dv,0.12303495643116238
Xpc-4dv,1.8482636557865428
Xpc-5dv,2.807126867224759
Xpc-6dv,3.9562830908600595
Zagreb1,142.0
Zagreb2,171.0
fragCpx,139.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,10
nBondsD,4
nBondsM,14
nBondsO,29
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.456556250000001
AATS1are,6.55388
AATS2are,6.395056976744185
AATS3are,6.424237623762376
AATS4are,6.487142857142858
AATS5are,6.652120300751879
AATS6are,6.542147183098592
AATS7are,6.391103048780487
AATS8are,5.9907
AATSC0dv,4.826388888888889
AATSC0pe,0.15022287326388883
AATSC0se,0.1057534565972222
AATSC1dv,2.348611111111111
AATSC1pe,0.01680821006944446
AATSC1se,0.01002702173611111
AATSC2dv,1.2123708010335916
AATSC2pe,0.02845515483688629
AATSC2se,0.015818505612080095
AATSC3dv,-0.040910341034103626
AATSC3pe,-0.019307980524614948
AATSC3se,-0.015550097686331126
AATSC4dv,-0.23379629629629647
AATSC4pe,0.0028898912863756674
AATSC4se,-0.002438782655423278
AATSC5dv,-1.0105994152046787
AATSC5pe,-0.050986563740079316
AATSC5se,-0.036429139554615686
AATSC6dv,0.36785993740219075
AATSC6pe,0.035304034013106424
AATSC6se,0.026087431313575892
AATSC7dv,-0.5885840108401084
AATSC7pe,0.01055338435806235
AATSC7se,0.013482450923102983
AATSC8dv,-1.458531746031746
AATSC8pe,-0.030678126240079363
AATSC8se,-0.018218393501984124
AETA_eta,1.0163971141980839
ATSC0are,7.861197916666663
ATSC1are,0.9240459201388898
ATSC2are,2.4470078993055546
ATSC3are,-2.3375372829861085
ATSC4are,0.16297421875000218
ATSC5are,-7.490944227430546
ATSC6are,5.69837074652778
ATSC7are,2.5326529513888905
ATSC8are,-4.483477256944447
BCUTZ-1h,8.04434401806139
BCUTZ-1l,5.683428675309974
BCUTc-1h,0.46568805107803934
BCUTc-1l,-0.49667408445222516
BCUTd-1h,3.2921344845815383
BCUTd-1l,0.9771687924500043
BCUTi-1h,14.588784771476364
BCUTi-1l,10.947054224456917
BCUTm-1h,16.022369004948352
BCUTm-1l,11.696791580312007
BCUTp-1h,2.0016363993262885
BCUTp-1l,0.6876321588480465
BCUTs-1h,7.00936095452663
BCUTs-1l,1.2386814188640918
BCUTv-1h,20.902444721089005
BCUTv-1l,14.66200693350004
BalabanJ,1.952491231038705
Diameter,9
ETA_beta,30.5
GATS1are,0.6114031284990229
GATS2are,0.6816172247255674
GATS3are,0.9769456198278257
GATS4are,1.0053167636021185
GATS5are,1.5652524148347482
GATS6are,0.7602484755820178
GATS7are,1.019767624086285
GATS8are,1.1411350619235339
HybRatio,0.3684210526315789
Lipinski,True
LogEE_Dt,247.80553466796698
MATS1are,0.11284337231258505
MATS2are,0.17373584347489796
MATS3are,-0.14131546101905373
MATS4are,0.007897704309802342
MATS5are,-0.34390416030801463
MATS6are,0.2450275200079133
MATS7are,0.09429406132667359
MATS8are,-0.19554172515131885
MAXsssCH,-0.3087602618207781
MINsssCH,-0.7217129629629635
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.7771572827417383
SM1_Dzse,1.663262980430946
SMR_VSA1,23.69183921263709
SMR_VSA2,0.0
SMR_VSA3,15.630115118257223
SMR_VSA4,0.0
SMR_VSA5,39.71682123267219
SMR_VSA6,7.109797541277533
SMR_VSA7,46.302840383332025
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,198.28840872338338
SpAD_Dzi,200.29291571852852
SpAD_Dzm,198.3312831022062
SpAD_Dzp,279.01613585581316
SpAD_Dzv,239.04868734613632
SpAbs_Dt,495.611069335934
SpDiam_A,5.0530347516384415
SpDiam_D,159.91040160658716
SpMAD_Dt,18.355965530960518
SpMax_Dt,247.80553466796698
SsssssAs,0
VE1_Dzpe,5.113665518130959
VE1_Dzse,5.113418124968524
VE2_Dzpe,0.1893950191900355
VE2_Dzse,0.1893858564803157
VE3_Dzpe,2.625168242603577
VE3_Dzse,2.6251198626017866
VMcGowan,270.8800000000002
VR1_Dzpe,165.34413212236734
VR1_Dzse,165.3862843189359
VR2_Dzpe,6.123856745272865
VR2_Dzse,6.125417937738367
VR3_Dzpe,6.101280724190407
VR3_Dzse,6.101535627850314
mZagreb1,10.472222222222221
mZagreb2,6.0
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16377495659722216
AATSC1are,0.018480918402777796
AATSC2are,0.02845358022448319
AATSC3are,-0.023143933494911964
AATSC4are,0.0012934461805555728
AATSC5are,-0.05632288892804922
AATSC6are,0.040129371454420984
AATSC7are,0.015443005801151771
AATSC8are,-0.03202483754960319
AETA_beta,1.1296296296296295
BCUTdv-1h,6.044282613031107
BCUTdv-1l,0.9884433735095995
BCUTpe-1h,3.5371178157252157
BCUTpe-1l,2.229729232303707
BCUTse-1h,3.7417572483902632
BCUTse-1l,2.4252239252302914
ETA_alpha,12.366666666666667
ETA_dBeta,-4.5
ETA_eta_B,0.5687705518740245
ETA_eta_F,26.26966810408598
ETA_eta_L,6.5741450668655
ETA_eta_R,53.712390187434245
ETA_psi_1,0.5167130919220058
LabuteASA,155.7086126007082
LogEE_DzZ,99.20637367386101
LogEE_Dzi,100.20354747725553
LogEE_Dzm,99.22763519669347
LogEE_Dzp,138.59464487934437
LogEE_Dzv,119.19623853139922
PEOE_VSA1,14.790514511606428
PEOE_VSA2,0.0
PEOE_VSA3,14.218113305036994
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,49.63809387317199
PEOE_VSA8,11.394078626111666
PEOE_VSA9,30.27787903532576
SM1_Dzare,1.9855746859004189
SpAD_Dzpe,197.48713327597707
SpAD_Dzse,198.41503634916134
SpAbs_DzZ,196.76319001228228
SpAbs_Dzi,198.99196305706826
SpAbs_Dzm,196.8103055533328
SpAbs_Dzp,284.1553065349299
SpAbs_Dzv,241.3454233378189
SpDiam_Dt,348.6757828032231
SpMAD_DzZ,7.344015137903089
SpMAD_Dzi,7.4182561377232785
SpMAD_Dzm,7.345603077859489
SpMAD_Dzp,10.33393095762271
SpMAD_Dzv,8.853655086893937
SpMax_DzZ,99.20637367386101
SpMax_Dzi,100.20354747725553
SpMax_Dzm,99.22763519669347
SpMax_Dzp,138.59464487934437
SpMax_Dzv,119.19623853139922
VE1_Dzare,5.114717661765694
VE2_Dzare,0.1894339874728035
VE3_Dzare,2.625373972799629
VR1_Dzare,165.21176101953264
VR2_Dzare,6.118954111834542
VR3_Dzare,6.10047982417527
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4580246913580247
AETA_dBeta,-0.16666666666666666
AETA_eta_B,0.021065575995334238
AETA_eta_F,0.9729506705217029
AETA_eta_L,0.24348685432835188
AETA_eta_R,1.989347784719787
BCUTare-1h,3.591592594342316
BCUTare-1l,2.1805970868953035
ETA_beta_s,17.5
ETA_dPsi_A,0.1972869080779942
ETA_dPsi_B,0.0
ETA_eta_BR,0.8267705518740245
ETA_eta_FL,6.271297943633571
ETA_eta_RL,12.845443010499071
LogEE_Dzpe,98.80938727809009
LogEE_Dzse,99.26912050718923
PEOE_VSA10,11.033401435232523
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,35.46570101918042
SlogP_VSA3,19.06280027574374
SlogP_VSA4,0.0
SlogP_VSA5,39.17630633662088
SlogP_VSA6,45.36842782852838
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,195.68184599068155
SpAbs_Dzpe,195.87892973718448
SpAbs_Dzse,196.90290776518128
SpDiam_DzZ,132.3551700887399
SpDiam_Dzi,133.76745104082246
SpDiam_Dzm,132.38113657983112
SpDiam_Dzp,184.21154282396822
SpDiam_Dzv,157.6641162492351
SpMAD_Dzpe,7.314338269480633
SpMAD_Dzse,7.348705049968938
SpMax_Dzpe,98.80938727809009
SpMax_Dzse,99.26912050718923
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6481481481481481
AETA_eta_BR,0.030621131550889795
AETA_eta_FL,0.23227029420865078
AETA_eta_RL,0.4757571485370026
DetourIndex,3238
EState_VSA1,17.856516622065094
EState_VSA2,6.103966387748303
EState_VSA3,39.13714061317972
EState_VSA4,0.0
EState_VSA5,7.109797541277533
EState_VSA6,45.894050004147324
EState_VSA7,0.0
EState_VSA8,15.630115118257223
EState_VSA9,14.102764844493446
ETA_beta_ns,13.0
ETA_shape_p,0.25606469002695414
ETA_shape_x,0.0
ETA_shape_y,0.444743935309973
GhoseFilter,True
LogEE_Dzare,97.91446279852228
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,194.0142573025601
SpDiam_Dzpe,131.89174604999508
SpDiam_Dzse,132.42908660058922
SpMAD_Dzare,7.24747577743265
SpMax_Dzare,97.91446279852228
TopoPSA(NO),103.55
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.852311612916772
VSA_EState9,61.81435505374989
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.48148148148148145
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04197530864197529
FilterItLogS,-4.546047989591811
SpDiam_Dzare,130.8218805327616
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6298611111111113
ETA_epsilon_2,0.8864197530864195
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5827380952380954
ETA_epsilon_5,0.8654761904761903
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18960137085137097
ETA_dEpsilon_B,0.04712301587301593
ETA_dEpsilon_C,-0.14247835497835504
ETA_dEpsilon_D,0.020943562610229227
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.5555555555555556
MDEDescriptor,"1.691170706800011,2.1762828003227805,13.151808454366956,0.0,2.381101577952299,9.130231000841789,0.0,20.44737953236274,0.0,0.0,0.16666666666666669,1.3700134211888828,0.4511685426897415,0.0,0.0,0.0,0.6850067105944414,0.0,0.0"
APolDescriptor,54.75265299999999
BCUTDescriptor,"11.850000000000001,15.998946176714185,-0.31555517228186386,0.292734118215769,5.035213334867572,13.142256842301123"
BPolDescriptor,31.281346999999997
TPSADescriptor,103.55
ALOGPDescriptor,"1.3916999999999988,1.9368288899999968,100.41420000000001"
XLogPDescriptor,4.9460000000000015
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,371.14812094
ChiPathDescriptor,"19.71481399176481,12.845443010499073,11.864282201705434,9.622436643584994,8.835453419856808,6.503433582188952,5.197985445235356,3.4430720496360347,15.822419989267363,8.537551976977158,6.5602042706711945,4.356548907893513,3.2936522842696485,2.184093403737363,1.384613709120324,0.739312184545078"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2647770179839391,0.4992323374177344,0.0,0.0,0.020412414523193152,0.06408977740978258,0.12303495643116238"
AtomCountDescriptor,48
BondCountDescriptor,29
SmallRingDescriptor,"3,2,2,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.123222859021835,0.0,0.5573016130636127,0.0,0.9893266998825773,0.0,0.18621042656486145,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,3,4,1,1,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"54.31316585964906,2.0115987355425577,22.905318907947922,13.712970315350496,9.192348592597433"
FractionalPSADescriptor,0.27899912233892177
WienerNumbersDescriptor,"1593.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.7243451186269825,8.974232936505624,13.028822212798632,1.8482636557865426,2.8071268672247576,3.6147714772870163"
FractionalCSP3Descriptor,0.3684210526315789
KierHallSmartsDescriptor,"0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.212018140589569,4.451843043995244"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,1798.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3684210526315789
AutocorrelationDescriptorMass,"31.95228608153417,32.7642027896504,47.895109654862424,52.3145591910343,62.8565015986027"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6530554786464562,-0.3563163853983281,0.17830037873341764,-0.20029075658802956,0.27930411936856414"
EccentricConnectivityIndexDescriptor,414
AutocorrelationDescriptorPolarizability,"1952.5124439522692,2361.525407762496,3485.168978212661,3915.770585037335,4008.8079732627216"
