DLiP-ID,J000MT
AATSC3v,-11.376765244295033
AATSC4Z,-0.3279033325208063
AATSC4c,-0.004010595734408893
AATSC4d,-0.06555698715046834
AATSC4i,-0.25641456584371314
AATSC4m,-1.3137563270457022
AATSC4p,0.002246276047318973
AATSC4s,-0.3656857823279281
AATSC4v,2.020203599743584
AATSC5Z,0.625216997657803
AATSC5c,0.004898475730491759
AATSC5d,-0.08075658865904307
AATSC5i,0.11172766716954168
AATSC5m,2.9997038016279425
AATSC5p,-0.03566732615364265
AATSC5s,0.4845109925797626
AATSC5v,-4.469206523875962
AATSC6Z,-0.8343574704273028
AATSC6c,-0.0017955293126779043
AATSC6d,-0.010081288011494478
AATSC6i,-0.14245606518193057
AATSC6m,-4.261654843882385
AATSC6p,-0.020199270119037136
AATSC6s,-0.624211640784406
AATSC6v,-3.7497623349714386
AATSC7Z,0.5207498635573253
AATSC7c,-0.002874781354263744
AATSC7d,-0.005618476665129499
AATSC7i,-0.2605937839105393
AATSC7m,2.633291771118939
AATSC7p,-0.017841735024184
AATSC7s,0.4671926467152456
AATSC7v,-1.9294220957012118
AATSC8Z,2.8062795059173515
AATSC8c,0.001225763744460317
AATSC8d,0.012241202501824604
AATSC8i,-0.2671559634321199
AATSC8m,13.817377577127788
AATSC8p,0.02574484514537157
AATSC8s,1.1363822652948308
AATSC8v,10.388326951942885
ATS0are,333.54469999999986
ATS1are,326.504
ATS2are,569.9670000000001
ATS3are,724.347
ATS4are,860.5679000000002
ATS5are,770.5959999999999
ATS6are,746.3738999999999
ATS7are,694.6060000000002
ATS8are,644.799
ATSC0dv,251.3191489361701
ATSC0pe,12.372548936170206
ATSC0se,8.28701293617021
ATSC1dv,65.79492983250336
ATSC1pe,-0.6578701674966042
ATSC1se,-0.500144720688091
ATSC2dv,70.35129017655046
ATSC2pe,6.504056133997283
ATSC2se,4.186897070167495
ATSC3dv,-78.584427342689
ATSC3pe,-1.8459805341783597
ATSC3se,-0.8702118533272943
ATSC4dv,-27.755092802172932
ATSC4pe,-4.058982163875055
ATSC4se,-3.1463227596197347
ATSC5dv,53.45314622000905
ATSC5pe,3.786490900860121
ATSC5se,1.9729820497962907
ATSC6dv,-48.334087822544134
ATSC6pe,-4.028706971480303
ATSC6se,-2.807580077863279
ATSC7dv,109.52874603893163
ATSC7pe,2.819886464463563
ATSC7se,1.7493645070167567
ATSC8dv,84.54730647351741
ATSC8pe,6.563844771389773
ATSC8se,3.8654472394748804
AXp-0dv,0.5336768544838191
AXp-1dv,0.27573738777742435
AXp-2dv,0.1469262917636768
AXp-3dv,0.07726285893804966
AXp-4dv,0.04104479174353627
AXp-5dv,0.022348192807493016
AXp-6dv,0.012166209959839146
AXp-7dv,0.006248179990361299
BertzCT,1173.4338030132762
ECIndex,732
ETA_eta,25.925405718563397
GATS1dv,0.3828776685072947
GATS1pe,0.5798836450374176
GATS1se,0.6224435554341242
GATS2dv,0.6384144774152488
GATS2pe,0.4598223638593427
GATS2se,0.48934671460654944
GATS3dv,0.91262887082816
GATS3pe,0.7726415486160467
GATS3se,0.7856228702712341
GATS4dv,0.9947204928495147
GATS4pe,0.9691513962711975
GATS4se,0.9746341693251191
GATS5dv,0.8491195394514057
GATS5pe,0.7514441889027497
GATS5se,0.7799935694304843
GATS6dv,1.0369285472400953
GATS6pe,1.0166247929097671
GATS6se,1.0240531377669004
GATS7dv,0.7629276104452628
GATS7pe,0.7099137050407647
GATS7se,0.7232393568956959
GATS8dv,0.8656770700152737
GATS8pe,0.6703008939411002
GATS8se,0.6840180474947961
LogEE_A,4.328693221801023
LogEE_D,177.77330271465206
MATS1dv,0.2511126699240481
MATS1pe,-0.05100148135850811
MATS1se,-0.05788945355232285
MATS2dv,0.15851349862708541
MATS2pe,0.2976767162150035
MATS2se,0.28609748047006245
MATS3dv,-0.1360770904666943
MATS3pe,-0.06492949712780229
MATS3se,-0.045698408999418925
MATS4dv,-0.039927453176691254
MATS4pe,-0.11860758640035621
MATS4se,-0.1372649830256041
MATS5dv,0.08692560255598583
MATS5pe,0.1250770860686233
MATS5se,0.0973027545364938
MATS6dv,-0.07860098057980833
MATS6pe,-0.13307807725158968
MATS6se,-0.13846313258961834
MATS7dv,0.19143291631194007
MATS7pe,0.10011208882062468
MATS7se,0.09272490014507898
MATS8dv,0.1613414583578098
MATS8pe,0.2544315149766268
MATS8se,0.22370387926986257
MAXaaCH,1.6481411261831536
MAXaaaC,0.6186291151262293
MAXaasC,0.7385365225336367
MAXaasN,1.5730249676903716
MAXdssC,-0.9287528869572517
MAXsCH3,1.7524538482665424
MAXssNH,2.258551718526917
MDEC-11,0.16666666666666669
MDEC-12,3.453404385532413
MDEC-13,3.543866289594449
MDEC-14,0.9030146766803965
MDEC-22,7.369197130945032
MDEC-23,18.086557601375286
MDEC-24,3.89549981941095
MDEC-33,6.325071245189054
MDEC-34,3.835824530570411
MDEC-44,0.16666666666666669
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,0.33333333333333337
MINaaCH,0.6433695328707951
MINaaaC,0.5969497797843761
MINaasC,-1.1837982504903775
MINaasN,1.5730249676903716
MINdssC,-0.9287528869572517
MINsCH3,1.2235523352859663
MINssNH,2.258551718526917
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2619047619047623
SM1_Dzi,2.4368299021957114
SM1_Dzm,2.3971875853138354
SM1_Dzp,-11.711952654677976
SM1_Dzv,-3.9426015020491674
SddssSe,0
SpAD_Dt,583.0340475535592
SpAbs_A,36.252213374694506
SpAbs_D,355.54660542930424
SpMAD_A,1.2084071124898168
SpMAD_D,11.851553514310137
SpMax_A,2.4817241120328437
SpMax_D,177.77330271465206
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.05000000000001
TpiPC10,8.570027251339717
VAdjMat,6.0
VE1_DzZ,5.411947816434183
VE1_Dzi,5.410338987213966
VE1_Dzm,5.412661709381542
VE1_Dzp,5.3813968601799465
VE1_Dzv,5.408448435565451
VE2_DzZ,0.1803982605478061
VE2_Dzi,0.1803446329071322
VE2_Dzm,0.18042205697938474
VE2_Dzp,0.17937989533933155
VE2_Dzv,0.18028161451884836
VE3_DzZ,2.7872213567339683
VE3_Dzi,2.786924038937599
VE3_Dzm,2.7873532585724026
VE3_Dzp,2.7815602685799687
VE3_Dzv,2.78657454474867
VR1_DzZ,186.83655346556705
VR1_Dzi,187.21038107701546
VR1_Dzm,186.7235880100887
VR1_Dzp,191.1986057089597
VR1_Dzv,187.8021555179315
VR2_DzZ,6.227885115518902
VR2_Dzi,6.240346035900515
VR2_Dzm,6.22411960033629
VR2_Dzp,6.373286856965323
VR2_Dzv,6.260071850597717
VR3_DzZ,6.328846477683405
VR3_Dzi,6.330845305645296
VR3_Dzm,6.328241673014065
VR3_Dzp,6.351924996941665
VR3_Dzv,6.334001333107668
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.1404769565052424
Xch-7dv,0.19664951895408528
Xpc-4dv,2.139854345473656
Xpc-5dv,2.6317593216968582
Xpc-6dv,3.283043912473779
Zagreb1,162.0
Zagreb2,191.0
fragCpx,154.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,18
nBondsO,32
nBondsS,31
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,7.096695744680848
AATS1are,6.66334693877551
AATS2are,6.867072289156628
AATS3are,6.706916666666666
AATS4are,6.619753076923079
AATS5are,6.700834782608695
AATS6are,6.490207826086956
AATS7are,6.4916448598130865
AATS8are,6.579581632653061
AATSC0dv,5.34721593481213
AATSC0pe,0.2632457220461746
AATSC0se,0.17631942417383425
AATSC1dv,1.342753670051089
AATSC1pe,-0.013425921785644983
AATSC1se,-0.01020703511608349
AATSC2dv,0.8476059057415718
AATSC2pe,0.07836212209635281
AATSC2se,0.05044454301406621
AATSC3dv,-0.7276335865063795
AATSC3pe,-0.017092412353503332
AATSC3se,-0.008057517160437911
AATSC4dv,-0.2135007138628687
AATSC4pe,-0.03122293972211581
AATSC4se,-0.02420248276630565
AATSC5dv,0.4648099671305135
AATSC5pe,0.03292600783356627
AATSC5se,0.017156365650402527
AATSC6dv,-0.42029641584820987
AATSC6pe,-0.03503223453461133
AATSC6se,-0.024413739807506774
AATSC7dv,1.0236331405507628
AATSC7pe,0.026354079107136105
AATSC7se,0.016349201000156605
AATSC8dv,0.8627276170767083
AATSC8pe,0.06697800787132421
AATSC8se,0.03944333917831511
AETA_eta,0.8641801906187799
ATSC0are,14.210655319148927
ATSC1are,-0.7979087369850606
ATSC2are,7.483049117247619
ATSC3are,-1.8705398822996817
ATSC4are,-4.984938116794925
ATSC5are,4.279034857401537
ATSC6are,-4.590216206428243
ATSC7are,3.0911229968311456
ATSC8are,6.90346124943413
BCUTZ-1h,9.014444651042393
BCUTZ-1l,5.6754035530417335
BCUTc-1h,0.5067122694113498
BCUTc-1l,-0.4581796955141208
BCUTd-1h,4.024233637856153
BCUTd-1l,0.9113064444351262
BCUTi-1h,17.43120796555056
BCUTi-1l,10.936504326651189
BCUTm-1h,19.006145611850037
BCUTm-1l,11.687036618981653
BCUTp-1h,2.0141631748498767
BCUTp-1l,0.5268687685036433
BCUTs-1h,8.007933331696487
BCUTs-1l,1.179372033264499
BCUTv-1h,20.91433348201886
BCUTv-1l,13.30165207668785
BalabanJ,1.5851235304149602
Diameter,15
ETA_beta,38.5
GATS1are,0.5940999053165027
GATS2are,0.46828970691383826
GATS3are,0.7658580269538365
GATS4are,0.9658932031177732
GATS5are,0.7469254416224688
GATS6are,1.002366159765043
GATS7are,0.6950036942080112
GATS8are,0.6727674489189694
HybRatio,0.25
Lipinski,True
LogEE_Dt,291.5170237767796
MATS1are,-0.053856843069253056
MATS2are,0.29818394465274317
MATS3are,-0.05728316019163102
MATS4are,-0.1268236275621953
MATS5are,0.12306420094251957
MATS6are,-0.13201371534059622
MATS7are,0.09554682511920856
MATS8are,0.23298317959915057
MAXssCH2,-0.21109839537666875
MAXssssC,-1.9870318798815814
MINssCH2,-0.21109839537666875
MINssssC,-4.772643309932428
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,2.438180421692305
SM1_Dzse,2.1717785797741316
SMR_VSA1,27.46272476961181
SMR_VSA2,5.261891554738487
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,32.169580133720984
SMR_VSA6,5.316788604006331
SMR_VSA7,65.10262129851962
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,278.0359614002608
SpAD_Dzi,269.3990439935106
SpAD_Dzm,277.44887427688707
SpAD_Dzp,403.3036707117483
SpAD_Dzv,347.56217652538305
SpAbs_Dt,583.0340475535593
SpDiam_A,4.8942232702515565
SpDiam_D,270.2796765913436
SpMAD_Dt,19.434468251785304
SpMax_Dt,291.5170237767796
SsssssAs,0
VE1_Dzpe,5.411883549013048
VE1_Dzse,5.411624997812314
VE2_Dzpe,0.18039611830043492
VE2_Dzse,0.18038749992707714
VE3_Dzpe,2.787209481563529
VE3_Dzse,2.7871617057060676
VMcGowan,279.8900000000006
VR1_Dzpe,186.83433314721614
VR1_Dzse,186.88945324832906
VR2_Dzpe,6.227811104907205
VR2_Dzse,6.229648441610968
VR3_Dzpe,6.32883459386569
VR3_Dzse,6.329129571619417
mZagreb1,12.625
mZagreb2,6.319444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,40
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.30235436849253033
AATSC1are,-0.01628385177520532
AATSC2are,0.0901572182800918
AATSC3are,-0.017319813724997052
AATSC4are,-0.038345677821499426
AATSC5are,0.037208998760013365
AATSC6are,-0.03991492353415864
AATSC7are,0.02888899997038454
AATSC8are,0.07044348213708296
AETA_beta,1.2833333333333334
BCUTdv-1h,7.014436062439737
BCUTdv-1l,0.995022050013576
BCUTpe-1h,4.007398695188781
BCUTpe-1l,2.224298962054516
BCUTse-1h,4.030833262911784
BCUTse-1l,2.4200961296875
ETA_alpha,13.509523809523813
ETA_dBeta,0.5
ETA_eta_B,0.9953429140073542
ETA_eta_F,35.25692610286508
ETA_eta_L,6.184291104806738
ETA_eta_R,61.18233182142848
ETA_psi_1,0.47922297297297334
LabuteASA,168.7042278947035
LogEE_DzZ,139.09337752552722
LogEE_Dzi,134.7807496601618
LogEE_Dzm,138.80434339128735
LogEE_Dzp,199.5267065216698
LogEE_Dzv,173.12398801235003
PEOE_VSA1,14.99041564663839
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,18.433136697762947
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,55.8091283018479
PEOE_VSA8,22.787154778377698
PEOE_VSA9,23.74088070209884
SM1_Dzare,2.689407438513659
SpAD_Dzpe,275.58981139589645
SpAD_Dzse,278.6791667755168
SpAbs_DzZ,275.9248502891497
SpAbs_Dzi,267.12466941812784
SpAbs_Dzm,275.2114991972609
SpAbs_Dzp,410.7653656980175
SpAbs_Dzv,350.1905775267493
SpDiam_Dt,420.3930959708737
SpMAD_DzZ,9.267865380008693
SpMAD_Dzi,8.97996813311702
SpMAD_Dzm,9.24829580922957
SpMAD_Dzp,13.443455690391609
SpMAD_Dzv,11.585405884179435
SpMax_DzZ,139.09337752552722
SpMax_Dzi,134.7807496601618
SpMax_Dzm,138.80434339128735
SpMax_Dzp,199.5267065216698
SpMax_Dzv,173.12398801235003
VE1_Dzare,5.411606710948884
VE2_Dzare,0.18038689036496278
VE3_Dzare,2.7871583265187927
VR1_Dzare,186.8368115795878
VR2_Dzare,6.227893719319593
VR3_Dzare,6.328847859178822
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45031746031746045
AETA_dBeta,0.016666666666666666
AETA_eta_B,0.03317809713357847
AETA_eta_F,1.1752308700955028
AETA_eta_L,0.20614303682689128
AETA_eta_R,2.0394110607142824
BCUTare-1h,4.1247878500234405
BCUTare-1l,2.1745592279580097
ETA_beta_s,19.0
ETA_dPsi_A,0.23477702702702663
ETA_dPsi_B,0.0
ETA_eta_BR,1.2533429140073542
ETA_eta_FL,7.734579543559003
ETA_eta_RL,13.918870648365742
LogEE_Dzpe,137.87617837867128
LogEE_Dzse,139.41197600708423
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,21.181857582967254
SlogP_VSA3,17.51559210742787
SlogP_VSA4,24.07207090826728
SlogP_VSA5,23.61409167478161
SlogP_VSA6,42.595045982382736
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,272.31277714046973
SpAbs_Dzpe,273.31417633565025
SpAbs_Dzse,276.6521734343944
SpDiam_DzZ,215.025100061964
SpDiam_Dzi,207.4015314038635
SpDiam_Dzm,214.72716965747344
SpDiam_Dzp,303.7864398043894
SpDiam_Dzv,268.27823199881095
SpMAD_Dzpe,9.18632704652988
SpMAD_Dzse,9.289305559183894
SpMax_Dzpe,137.87617837867128
SpMax_Dzse,139.41197600708423
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6333333333333333
AETA_eta_BR,0.041778097133578475
AETA_eta_FL,0.25781931811863346
AETA_eta_RL,0.46396235494552474
DetourIndex,4226
EState_VSA1,34.62865288221855
EState_VSA2,12.232142680596137
EState_VSA3,16.96929200054267
EState_VSA4,17.696185628620217
EState_VSA5,31.192059717867725
EState_VSA6,17.687680419095056
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,5.261891554738487
ETA_beta_ns,19.5
ETA_shape_p,0.23757490306661955
ETA_shape_x,0.07402185407120196
ETA_shape_y,0.32569615791328865
GhoseFilter,True
LogEE_Dzare,136.24603548485197
SlogP_VSA10,23.24904646538284
SlogP_VSA11,0.0
SpAbs_Dzare,269.8026635311902
SpDiam_Dzpe,213.0560037489039
SpDiam_Dzse,215.46108145250398
SpMAD_Dzare,9.077092571348992
SpMax_Dzare,136.24603548485197
TopoPSA(NO),78.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,54.38525397386748
VSA_EState9,38.94807935946585
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65
EState_VSA10,27.46272476961181
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.049682539682539564
FilterItLogS,-5.725578545563727
SpDiam_Dzare,210.42447631764568
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7083080040526845
ETA_epsilon_2,0.9396825396825392
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.6145979703356743
ETA_epsilon_5,0.8997023809523805
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.26877312033175466
ETA_dEpsilon_B,0.09371003371701014
ETA_dEpsilon_C,-0.1750630866147445
ETA_dEpsilon_D,0.0399801587301587
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6333333333333333
MDEDescriptor,"0.16666666666666669,3.453404385532413,3.543866289594449,0.9030146766803965,7.369197130945032,18.086557601375286,3.89549981941095,6.325071245189054,3.835824530570411,0.16666666666666669,0.33333333333333337,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,55.427480999999986
BCUTDescriptor,"11.850000000000005,19.001420374268847,-0.37913073090016614,0.4180319417618854,3.77589526367187,10.388162901929643"
BPolDescriptor,27.654518999999997
TPSADescriptor,78.05000000000001
ALOGPDescriptor,"4.7448,22.513127039999997,101.3914"
XLogPDescriptor,3.7110000000000003
VAdjMaDescriptor,6.0
WeightDescriptor,419.12568980000003
ChiPathDescriptor,"22.267220234572104,13.918870648365745,14.368378792947576,10.776205667975233,8.529450817030643,7.092592366903888,4.543776685305983,3.2124089018791424,16.010305634514573,8.82359640887758,7.199388296420163,4.71303439522103,3.201493755995831,2.1677747023268235,1.1922885760642368,0.6872997989397426"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3813168502864596,0.660508837275843,0.0,0.0,0.03227486121839514,0.1404769565052424,0.19664951895408533"
AtomCountDescriptor,47
BondCountDescriptor,32
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"4.07247789539758,0.49279927982674443,1.1251002176833675,0.2621886974951644,1.3739304202589357,0.09255567268311046,0.21345928801675293,0.020034178649126003"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,9,4,4,0,1,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"59.83508537071645,1.9945028456905483,23.67988663557466,4.993125335291506,8.991654662053268"
FractionalPSADescriptor,0.1862209878789444
WienerNumbersDescriptor,"2587.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.018754913135283,9.885647701006794,14.400514229034778,2.139854345473656,2.631759321696856,3.072385390773531"
FractionalCSP3Descriptor,0.23809523809523808
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,0,0,1,1,5,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,9.46938775510204,5.688793335124966"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1531.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"38.63705553108193,35.98841599944843,59.62634294579414,59.35995031825796,56.97062960986524"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.7524982962165349,-0.3247600791712823,-0.037366254115716806,0.02541994192160469,-0.16942235069832637"
EccentricConnectivityIndexDescriptor,732
AutocorrelationDescriptorPolarizability,"1812.4717116445233,2162.5780760916186,3147.7295433766544,3102.1776936243946,2733.1796792420228"
