DLiP-ID,P000CS
ATS2Z,2168.0
ATS2d,218.0
ATS2i,7687.322653806691
ATS2m,8391.447233
ATS2p,117.07023636999998
ATS2s,240.23782578875173
ATS2v,15254.509910624065
ATS3Z,1909.0
ATS3d,215.0
ATS3i,9562.764952399966
ATS3m,7171.152176000001
ATS3p,111.080141787396
ATS3s,219.3024691358025
ATS3v,14432.077597400317
ATS4Z,1675.0
ATS4d,195.0
ATS4i,9448.335476036144
ATS4m,6261.431911
ATS4p,102.510862331943
ATS4s,250.80555555555557
ATS4v,13651.249435352065
ATS5Z,1558.0
ATS5d,188.0
ATS5i,9585.647345638932
ATS5m,5765.629554000002
ATS5p,99.906727171943
ATS5s,234.25000000000006
ATS5v,12880.995708592283
ATS6Z,1463.0
ATS6d,157.0
ATS6i,7849.522109567563
ATS6m,5458.634067999999
ATS6p,89.11849618824499
ATS6s,188.63117283950623
ATS6v,11475.076234571934
ATS7Z,1344.0
ATS7d,139.0
ATS7i,7075.501812165796
ATS7m,4995.493442
ATS7p,80.493020227094
ATS7s,183.38597393689992
ATS7v,9707.030704907827
ATS8Z,1177.0
ATS8d,105.0
ATS8i,5899.169535292976
ATS8m,4443.481061000001
ATS8p,60.716839550245005
ATS8s,133.09876543209876
ATS8v,7977.97461092175
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.03305785123966942
JGI10,0.005509641873278237
JGT10,0.4925066510353581
Kier1,15.879017013232515
Kier2,6.629935720844812
Kier3,3.8548483045806066
MAXdO,12.15816444633409
MID_C,27.107841972567602
MID_N,4.036581994128081
MID_O,5.2410436928799555
MID_X,0.0
MID_h,15.498108254960403
MINdO,11.185576402597055
MPC10,61
MWC01,23.0
MWC02,4.727387818712341
MWC03,5.564520407322694
MWC04,6.450470422144176
MWC05,7.304515946460155
MWC06,8.19063168090354
MWC07,9.050523670522297
MWC08,9.935809523998254
MWC09,10.798493359052951
MWC10,11.682980427108637
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.965700000000001
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.187385805840755
SRW05,3.044522437723423
SRW06,6.695798917058491
SRW07,5.209486152841421
SRW08,8.282735880201754
SRW09,7.13966033596492
SRW10,9.912794111856428
SaaCH,13.53776159845379
SaaNH,2.6977231617955826
SaaSe,0
SaaaC,0
SaasC,2.131197667338541
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5316423374905517
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.29334191934048
VE1_D,4.521683116592873
VE2_A,0.20444485330192763
VE2_D,0.21531824364727964
VE3_A,2.1990027765818607
VE3_D,2.2508216401882963
VR1_A,115.76490797267378
VR1_D,112.45938551200635
VR2_A,5.512614665365418
VR2_D,5.355208833905064
VR3_A,5.493498823982746
VR3_D,5.46452948352023
WPath,964
Xc-3d,2.020946996109434
Xc-4d,0.2041241452319315
Xc-5d,0.43179504586267126
Xc-6d,0.10206207261596575
Xp-0d,14.872032720186704
Xp-1d,10.043643322813539
Xp-2d,9.645100696117112
Xp-3d,7.500529924891271
Xp-4d,6.243361515212156
Xp-5d,4.156691547890179
Xp-6d,2.7687571103092354
Xp-7d,1.7915088733913511
ZMIC0,73.32283889244526
ZMIC1,48.370294002305734
ZMIC2,31.31525583483628
ZMIC3,29.33217093462923
ZMIC4,29.33217093462923
ZMIC5,29.33217093462923
nAcid,0
nAtom,31
nBase,0
nRing,3
piPC1,3.5553480614894135
piPC2,4.23410650459726
piPC3,4.736198448394496
piPC4,5.304547916298673
piPC5,5.612443565574117
piPC6,5.871589480930945
piPC7,6.167254402038721
piPC8,6.554155957606504
piPC9,6.841932600333806
AATS0Z,49.54838709677419
AATS0d,3.935483870967742
AATS0i,154.7847275496868
AATS0m,197.72326174193557
AATS0p,2.2671432596287087
AATS0s,6.978519514137794
AATS0v,282.0222436995794
AATS1Z,44.84848484848485
AATS1d,4.545454545454546
AATS1i,141.6770502826606
AATS1m,176.03521112121217
AATS1p,2.4230345175757586
AATS1s,2.8662083800972686
AATS1v,322.1130450864945
AATS2Z,40.905660377358494
AATS2d,4.113207547169812
AATS2i,145.04382365673
AATS2m,158.32919307547172
AATS2p,2.2088723843396223
AATS2s,4.532789165825505
AATS2v,287.820941709888
AATS3Z,30.3015873015873
AATS3d,3.4126984126984126
AATS3i,151.78991987936453
AATS3m,113.82781231746034
AATS3p,1.7631768537681904
AATS3s,3.4809915735841668
AATS3v,229.080596784132
AATS4Z,27.459016393442624
AATS4d,3.19672131147541
AATS4i,154.89074550878925
AATS4m,102.64642477049179
AATS4p,1.680505939867918
AATS4s,4.111566484517304
AATS4v,223.79097435003385
AATS5Z,25.540983606557376
AATS5d,3.081967213114754
AATS5i,157.14175976457267
AATS5m,94.51851727868856
AATS5p,1.6378151995400492
AATS5s,3.8401639344262306
AATS5v,211.16386407528333
AATS6Z,28.686274509803923
AATS6d,3.0784313725490198
AATS6i,153.91219822681498
AATS6m,107.0320405490196
AATS6p,1.7474214938871566
AATS6s,3.6986504478334554
AATS6v,225.00149479552812
AATS7Z,29.217391304347824
AATS7d,3.0217391304347827
AATS7i,153.81525678621296
AATS7m,108.59768352173913
AATS7p,1.7498482658063912
AATS7s,3.9866516073239113
AATS7v,211.02240662843104
AATS8Z,30.973684210526315
AATS8d,2.763157894736842
AATS8i,155.2413035603415
AATS8m,116.93371213157899
AATS8p,1.5978115671117106
AATS8s,3.5025990903183883
AATS8v,209.94670028741447
AMID_C,1.2908496177413145
AMID_N,0.1922181901965753
AMID_O,0.2495735091847598
AMID_X,0.0
AMID_h,0.7380051549981145
ATS0dv,293.3333333333333
ATS0pe,206.8857
ATS0se,251.90131500000007
ATS1dv,218.66666666666669
ATS1pe,220.3001000000001
ATS1se,264.444508
ATS2dv,406.44444444444446
ATS2pe,359.21320000000014
ATS2se,431.43932700000016
ATS3dv,322.33333333333326
ATS3pe,411.0451
ATS3se,503.827944
ATS4dv,352.3333333333333
ATS4pe,400.63100000000003
ATS4se,490.3807499999999
ATS5dv,280.3333333333333
ATS5pe,397.7281
ATS5se,490.20266
ATS6dv,253.00000000000003
ATS6pe,332.15690000000006
ATS6se,408.86982000000006
ATS7dv,224.7777777777778
ATS7pe,296.01570000000004
ATS7se,366.466087
ATS8dv,146.33333333333337
ATS8pe,248.93179999999998
ATS8se,308.558548
ATSC0Z,559.3548387096776
ATSC0c,0.6467976893542344
ATSC0d,20.83870967741936
ATSC0i,57.258770624028685
ATSC0m,2435.0973915483873
ATSC0p,14.231440395428713
ATSC0s,92.51922098322935
ATSC0v,1559.1094279181202
ATSC1Z,61.20291363163366
ATSC1c,-0.5139159093990121
ATSC1d,1.1716961498439138
ATSC1i,1.056250434735997
ATSC1m,276.8480718033306
ATSC1p,-0.22187757464120159
ATSC1s,-19.20643443044155
ATSC1v,138.878952500154
ATSC2Z,15.36108220603532
ATSC2c,0.2858500582174176
ATSC2d,-4.659729448491154
ATSC2i,-10.231086273244141
ATSC2m,40.44615628824229
ATSC2p,-1.7636372654048849
ATSC2s,32.27196651935783
ATSC2v,-408.907438183014
ATSC3Z,-102.59209157127992
ATSC3c,-0.03939861990654542
ATSC3d,-5.736732570239335
ATSC3i,-27.353899113643966
ATSC3m,-458.9309443725286
ATSC3p,-5.452561036482989
ATSC3s,-22.02018395047454
ATSC3v,-571.8295752865833
ATSC4Z,-141.40790842872002
ATSC4c,-0.037480294890716456
ATSC4d,-3.3600416233090535
ATSC4i,-11.470318718897612
ATSC4m,-589.995105853278
ATSC4p,-2.0653817629880105
ATSC4s,-1.5954378690749933
ATSC4v,-52.24365613719197
ATSC5Z,-101.24661810613941
ATSC5c,0.07243659516911548
ATSC5d,2.2851196670135274
ATSC5i,21.703695829665982
ATSC5m,-429.96204743392354
ATSC5p,3.181621710368116
ATSC5s,-29.457359303651746
ATSC5v,176.7629705180587
ATSC6Z,-124.00312174817897
ATSC6c,-0.270270020141795
ATSC6d,-1.7346514047866806
ATSC6i,-1.316549437618658
ATSC6m,-530.3809649989596
ATSC6p,-1.3546907935141679
ATSC6s,-16.053386961170133
ATSC6v,-56.79963491925105
ATSC7Z,-35.687825182101975
ATSC7c,0.3472554873567191
ATSC7d,0.07804370447450557
ATSC7i,3.1303313459391697
ATSC7m,-169.28594610405838
ATSC7p,-0.03144236128795745
ATSC7s,10.340853292109703
ATSC7v,-167.56013355205425
ATSC8Z,72.88761706555673
ATSC8c,-0.20777382239811096
ATSC8d,-0.4151925078043711
ATSC8i,-5.893645336544661
ATSC8m,315.64970884391255
ATSC8p,-0.6738725163805173
ATSC8s,-47.30584969146508
ATSC8v,94.36681629901948
AXp-0d,0.708192034294605
AXp-1d,0.43668014447015385
AXp-2d,0.2922757786702155
AXp-3d,0.18293975426564077
AXp-4d,0.12006464452331068
AXp-5d,0.07697576940537368
AXp-6d,0.04944209125552206
AXp-7d,0.030888084023988814
GATS1Z,0.8028730208661002
GATS1c,1.778423708951472
GATS1d,1.0470025330706443
GATS1i,0.9994799176459689
GATS1m,0.7813700027187341
GATS1p,0.9506021386936938
GATS1s,0.7128611770318595
GATS1v,0.7148051833827253
GATS2Z,0.8910197819416333
GATS2c,0.7194678251087685
GATS2d,1.1815818680997718
GATS2i,1.1057772130884527
GATS2m,0.8842519554503384
GATS2p,1.0077617402223524
GATS2s,0.5706775794265548
GATS2v,0.9685135509765292
GATS3Z,1.0292469929148127
GATS3c,0.9477209573143373
GATS3d,1.1882647795960486
GATS3i,1.2018558216143769
GATS3m,1.0312860671851927
GATS3p,1.1285268632599121
GATS3s,1.003079906850577
GATS3v,1.1259470201992399
GATS4Z,1.014634976459243
GATS4c,1.016842256718767
GATS4d,1.1092219458965635
GATS4i,1.0773654657358949
GATS4m,1.0141645693976389
GATS4p,0.9697918079400545
GATS4s,0.9877713388912724
GATS4v,0.9643429917562164
GATS5Z,0.9724317885302624
GATS5c,0.9196823920206223
GATS5d,0.932218443891793
GATS5i,0.7585215041598047
GATS5m,0.9792829650120136
GATS5p,0.781046065361725
GATS5s,1.2669117046727298
GATS5v,0.9239144416709991
GATS6Z,1.1184103399145122
GATS6c,1.2353882423628026
GATS6d,0.9597523219814238
GATS6i,0.9924804684663951
GATS6m,1.1164664400357436
GATS6p,1.038024530294235
GATS6s,1.082866520186361
GATS6v,1.000904571486283
GATS7Z,1.1297953964194372
GATS7c,0.602721277513036
GATS7d,1.0014806838067032
GATS7i,0.9187062448265138
GATS7m,1.1328538593160706
GATS7p,1.0647995095668221
GATS7s,0.9259801358619052
GATS7v,1.119874998358768
GATS8Z,0.9004735020943361
GATS8c,1.1573812372878272
GATS8d,0.9281815219162455
GATS8i,0.9882426025071621
GATS8m,0.9051559022228005
GATS8p,1.0393017112156344
GATS8s,1.7631957910494782
GATS8v,0.9664516317190979
MATS1Z,0.1027856418859878
MATS1c,-0.7463995289308407
MATS1d,0.05281921380992592
MATS1i,0.017328965432883692
MATS1m,0.10680041040148236
MATS1p,-0.014645773239673001
MATS1s,-0.19501253803892674
MATS1v,0.08367728650209597
MATS2Z,0.016062762507888774
MATS2c,0.2584970846718601
MATS2d,-0.1307903499036158
MATS2i,-0.10451185395374712
MATS2m,0.009715088125677588
MATS2p,-0.0724846811513971
MATS2s,0.2040230742118181
MATS2v,-0.1534031357138393
MATS3Z,-0.09025008696288972
MATS3c,-0.029973240184349825
MATS3d,-0.13546120202466952
MATS3i,-0.23507062713225058
MATS3m,-0.0927368095780145
MATS3p,-0.18852668104930284
MATS3s,-0.11711435197357584
MATS3v,-0.18047255224184097
MATS4Z,-0.1284748614971542
MATS4c,-0.029448718340763267
MATS4d,-0.08194183626858853
MATS4i,-0.10180411318323328
MATS4m,-0.12313001501504621
MATS4p,-0.07375361952428726
MATS4s,-0.008763544326287063
MATS4v,-0.017028987371141356
MATS5Z,-0.09198668860022306
MATS5c,0.05691430376732552
MATS5d,0.05572755417956655
MATS5i,0.19262982667583073
MATS5m,-0.08973164833269756
MATS5p,0.11361391937402536
MATS5s,-0.16180565786782286
MATS5v,0.05761645748400415
MATS6Z,-0.13475247076916116
MATS6c,-0.25399252293704677
MATS6d,-0.0505979481575912
MATS6i,-0.01397612159310794
MATS6m,-0.13239241716745268
MATS6p,-0.05786058747816431
MATS6s,-0.10546933913130742
MATS6v,-0.02214422391785049
MATS7Z,-0.042996840680006004
MATS7c,0.3618132937097222
MATS7d,0.0025238928523354364
MATS7i,0.03684275965841264
MATS7m,-0.04684987448676173
MATS7p,-0.001488915865221676
MATS7s,0.07532311491804564
MATS7v,-0.0724265773432415
MATS8Z,0.10630273781339161
MATS8c,-0.26205983727112686
MATS8d,-0.01625386996904027
MATS8i,-0.08396921161215957
MATS8m,0.10574678069964698
MATS8p,-0.03862842341980354
MATS8s,-0.41711996503926513
MATS8v,0.049376556913409045
MAXaaS,1.1567344318606942
MINaaS,1.0681672600871281
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.564547797514067
SdssSe,0
SdsssP,0
SpAD_A,26.743432026086992
SpAD_D,189.2640381023497
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,525
TMWC10,117.70533325622505
TSRW10,70.32253124319726
VE1_Dt,4.52045611679997
VE2_Dt,0.21525981508571285
VE3_Dt,2.2505502442788186
VR1_Dt,112.4758917479335
VR2_Dt,5.355994845139691
VR3_Dt,5.46467624783535
Xc-3dv,1.2509722974395208
Xc-4dv,0.05103103630798288
Xc-5dv,0.2730017401615745
Xc-6dv,0.03608439182435161
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.2621886974951644
Xch-6d,0.34139462892377165
Xch-7d,0.4666731177456519
Xp-0dv,13.017781639083365
Xp-1dv,9.133211591290417
Xp-2dv,7.879356598696751
Xp-3dv,6.154719944604018
Xp-4dv,4.424736731851033
Xp-5dv,2.619558358387036
Xp-6dv,1.6390833278566141
Xp-7dv,0.9098792436525728
Xpc-4d,3.6548847706497978
Xpc-5d,5.563556839608195
Xpc-6d,7.242436999729868
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.0618836371316975
AATS0dv,9.462365591397848
AATS0pe,6.673732258064517
AATS0se,8.125848870967744
AATS1dv,6.626262626262627
AATS1pe,6.675760606060609
AATS1se,8.01346993939394
AATS2dv,7.668763102725367
AATS2pe,6.777607547169814
AATS2se,8.140364660377362
AATS3dv,5.116402116402115
AATS3pe,6.524525396825397
AATS3se,7.997268952380953
AATS4dv,5.775956284153005
AATS4pe,6.5677213114754105
AATS4se,8.039028688524589
AATS5dv,4.595628415300546
AATS5pe,6.520132786885245
AATS5se,8.036109180327868
AATS6dv,4.96078431372549
AATS6pe,6.512880392156864
AATS6se,8.017055294117649
AATS7dv,4.886473429951692
AATS7pe,6.435123913043479
AATS7se,7.966654065217392
AATS8dv,3.8508771929824572
AATS8pe,6.550836842105262
AATS8se,8.119961789473683
AATSC0Z,18.043704474505727
AATSC0c,0.02086444159207208
AATSC0d,0.6722164412070761
AATSC0i,1.8470571169041512
AATSC0m,78.5515287596254
AATSC0p,0.4590787224331843
AATSC0s,2.984490999459011
AATSC0v,50.29385251348775
AATSC1Z,1.8546337464131413
AATSC1c,-0.01557320937572764
AATSC1d,0.03550594393466405
AATSC1i,0.03200758893139385
AATSC1m,8.389335509191836
AATSC1p,-0.0067235628679151995
AATSC1s,-0.5820131645588349
AATSC1v,4.2084531060652735
AATSC2Z,0.2898317397365155
AATSC2c,0.005393397324856936
AATSC2d,-0.08791942355643687
AATSC2i,-0.19303936364611587
AATSC2m,0.7631350243064583
AATSC2p,-0.03327617481896009
AATSC2s,0.6089050286671289
AATSC2v,-7.7152346826983775
AATSC3Z,-1.6284458979568242
AATSC3c,-0.0006253749191515146
AATSC3d,-0.09105924714665611
AATSC3i,-0.4341888748197455
AATSC3m,-7.284618164643311
AATSC3p,-0.08654858788068237
AATSC3s,-0.34952672937261176
AATSC3v,-9.076659925183863
AATSC4Z,-2.3181624332577053
AATSC4c,-0.000614431063782237
AATSC4d,-0.0550826495624435
AATSC4i,-0.18803801178520677
AATSC4m,-9.672050915627509
AATSC4p,-0.033858717426032955
AATSC4s,-0.026154719165163823
AATSC4v,-0.856453379298229
AATSC5Z,-1.65978062469081
AATSC5c,0.0011874851667068112
