DLiP-ID,C001PP
AATSC5d,0.0036420395421436096
AATSC5i,-0.2667677877392184
AATSC5m,9.773051133996711
AATSC5p,-0.08444032981953413
AATSC5s,0.6124498443408145
AATSC5v,-3.5028229494759415
AATSC6Z,-1.2917100242802644
AATSC6c,-0.0021569913985742062
AATSC6d,0.047420841385461585
AATSC6i,-0.005240200523814689
AATSC6m,-5.3489924033496905
AATSC6p,-0.01232798157091981
AATSC6s,-0.010122741045391074
AATSC6v,0.3172502024566435
AATSC7Z,-1.7674438225947073
AATSC7c,0.0012386686097521516
AATSC7d,-0.010743313552886907
AATSC7i,-0.18507823103601678
AATSC7m,-7.280424913209778
AATSC7p,-0.029942569471350655
AATSC7s,0.04412748972813713
AATSC7v,-0.47199703728951287
AATSC8Z,-1.953000346860909
AATSC8c,0.000704604938648852
AATSC8d,-0.08865186726789225
AATSC8i,0.11229798945897736
AATSC8m,-8.330034568736272
AATSC8p,0.019034292821600015
AATSC8s,-0.260435386569108
AATSC8v,1.2740282380279377
ATS0are,198.8221
ATS1are,205.27499999999998
ATS2are,320.57820000000004
ATS3are,386.86299999999994
ATS4are,367.123
ATS5are,308.7649999999999
ATS6are,251.36299999999991
ATS7are,228.60399999999993
ATS8are,230.05399999999995
ATSC0dv,123.82078853046599
ATSC0pe,3.952896774193546
ATSC0se,2.907562387096774
ATSC1dv,11.726211122673128
ATSC1pe,-0.27247408949011603
ATSC1se,-0.25957549635796034
ATSC2dv,-13.800554977454048
ATSC2pe,1.0769406867845988
ATSC2se,1.1517628272632674
ATSC3dv,-30.06451612903226
ATSC3pe,0.025864516129033788
ATSC3se,0.26005929032258035
ATSC4dv,9.30743438547809
ATSC4pe,-0.29348407908428586
ATSC4se,-0.4141213298647247
ATSC5dv,13.359926003006123
ATSC5pe,1.9489372528616007
ATSC5se,1.9493600457856393
ATSC6dv,12.823447797433234
ATSC6pe,-0.07898272632674079
ATSC6se,-0.21220445993756581
ATSC7dv,10.661926234246737
ATSC7pe,-0.07955744016649309
ATSC7se,-0.3405882684703435
ATSC8dv,-31.88148918950168
ATSC8pe,-1.0953768990634765
ATSC8se,-0.9159405785639951
AXp-0dv,0.5993161224707189
AXp-1dv,0.33288893741859754
AXp-2dv,0.20105318329321034
AXp-3dv,0.11467124490353375
AXp-4dv,0.06674111817797004
AXp-5dv,0.039052160351733124
AXp-6dv,0.022260220343385668
AXp-7dv,0.01199964406579422
BertzCT,608.1048478648486
ECIndex,388
ETA_eta,14.618785781033587
GATS1dv,0.6296903042320382
GATS1pe,0.6951270883011074
GATS1se,0.737420387182439
GATS2dv,0.8967261043246683
GATS2pe,0.5449320139252717
GATS2se,0.4605086397946426
GATS3dv,1.0455624384878128
GATS3pe,0.8845840290256717
GATS3se,0.8443503678072687
GATS4dv,0.9525415388178078
GATS4pe,0.936616919564093
GATS4se,0.9489435247355076
GATS5dv,0.9411002721009665
GATS5pe,0.8056670669447805
GATS5se,0.7379725571916277
GATS6dv,0.8499226703939259
GATS6pe,0.7723178801616176
GATS6se,0.7563343422907923
GATS7dv,0.8589135363581026
GATS7pe,0.872490495421168
GATS7se,0.9410315149144104
GATS8dv,1.2828426831857038
GATS8pe,1.3285826319285656
GATS8se,1.3684007037384474
LogEE_A,3.9026750237459202
LogEE_D,96.09806375946025
MATS1dv,0.09174361720604397
MATS1pe,-0.06677616170419776
MATS1se,-0.08648611056901956
MATS2dv,-0.06910264574769874
MATS2pe,0.16891491580694598
MATS2se,0.24559849724024446
MATS3dv,-0.12140334626295371
MATS3pe,0.003271590128268725
MATS3se,0.044721188352943954
MATS4dv,0.03883710608078117
MATS4pe,-0.03836008110562159
MATS4se,-0.07358833916902399
MATS5dv,0.06968365850363763
MATS5pe,0.3184218345114539
MATS5se,0.43299559171063656
MATS6dv,0.07644052236769194
MATS6pe,-0.014747861511116806
MATS6se,-0.05386887039038999
MATS7dv,0.07214430895899084
MATS7pe,-0.016862629474205446
MATS7se,-0.09814328996498602
MATS8dv,-0.22171967167769857
MATS8pe,-0.23862025054535602
MATS8se,-0.27126730377969505
MAXaaCH,1.944429883421586
MAXaasC,1.018300500755858
MAXdsCH,1.8648247354497354
MAXdssC,0.4337325207860927
MAXsssN,1.0878212396069538
MDEC-22,11.642559716823868
MDEC-23,11.080285573946012
MDEC-33,3.061516662731745
MDEO-11,0.814325284978472
MINaaCH,1.922627243671165
MINaasC,1.018300500755858
MINdsCH,1.646974678760393
MINdssC,-1.0811318074061582
MINsssN,1.0878212396069538
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.142857142857143
SM1_Dzi,0.5708511525529669
SM1_Dzm,2.141014320644145
SM1_Dzp,-2.9167887491303084
SM1_Dzv,-1.20115031207457
SddssSe,0
SpAD_Dt,283.39639300188765
SpAbs_A,25.08287860152901
SpAbs_D,192.1961275189205
SpMAD_A,1.2541439300764505
SpMAD_D,9.609806375946025
SpMax_A,2.4055898969333724
SpMax_D,96.09806375946025
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.0
TpiPC10,7.710317245527949
VAdjMat,5.392317422778761
VE1_DzZ,4.393967766327726
VE1_Dzi,4.409534609563865
VE1_Dzm,4.393947564184221
VE1_Dzp,4.374617247572491
VE1_Dzv,4.394880374434961
VE2_DzZ,0.21969838831638627
VE2_Dzi,0.22047673047819324
VE2_Dzm,0.21969737820921104
VE2_Dzp,0.21873086237862455
VE2_Dzv,0.21974401872174804
VE3_DzZ,2.173379818657433
VE3_Dzi,2.176916333738801
VE3_Dzm,2.1733752209473405
VE3_Dzp,2.1689662102732314
VE3_Dzv,2.1735874927680556
VR1_DzZ,100.99290624847697
VR1_Dzi,100.25433040160767
VR1_Dzm,100.99471901603275
VR1_Dzp,102.61483342897169
VR1_Dzv,101.29949841175662
VR2_DzZ,5.0496453124238485
VR2_Dzi,5.012716520080383
VR2_Dzm,5.0497359508016375
VR2_Dzp,5.130741671448584
VR2_Dzv,5.064974920587831
VR3_DzZ,5.308197459771006
VR3_Dzi,5.300857441839714
VR3_Dzm,5.30821540906422
VR3_Dzp,5.324129678177717
VR3_Dzv,5.311228640289556
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.23181917640966615
Xch-7dv,0.2713366111655169
Xpc-4dv,1.5521229644339258
Xpc-5dv,2.0679905763132216
Xpc-6dv,2.397717014671313
Zagreb1,98.0
Zagreb2,111.0
fragCpx,61.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,5
nBondsM,11
nBondsO,21
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.413616129032258
AATS1are,6.414843749999999
AATS2are,6.411564000000001
AATS3are,6.239725806451612
AATS4are,6.118716666666667
AATS5are,6.432604166666664
AATS6are,5.984833333333332
AATS7are,6.178486486486484
AATS8are,6.390388888888888
AATSC0dv,3.9942189848537417
AATSC0pe,0.12751279916753375
AATSC0se,0.09379233506763787
AATSC1dv,0.36644409758353524
AATSC1pe,-0.008514815296566126
AATSC1se,-0.00811173426118626
AATSC2dv,-0.276011099549081
AATSC2pe,0.021538813735691976
AATSC2se,0.023035256545265347
AATSC3dv,-0.48491155046826223
AATSC3pe,0.00041716961498441593
AATSC3se,0.004194504682622263
AATSC4dv,0.15512390642463483
AATSC4pe,-0.004891401318071431
AATSC4se,-0.006902022164412078
AATSC5dv,0.27833179172929423
AATSC5pe,0.04060285943461668
AATSC5se,0.04061166762053415
AATSC6dv,0.30532018565317226
AATSC6pe,-0.001880541103017638
AATSC6se,-0.0050524871413706145
AATSC7dv,0.28816016849315507
AATSC7pe,-0.0021502010855808944
AATSC7se,-0.00920508833703631
AATSC8dv,-0.8855969219306021
AATSC8pe,-0.03042713608509657
AATSC8se,-0.025442793848999865
AETA_eta,0.7309392890516794
ATSC0are,4.321374193548387
ATSC1are,-0.3100411030176907
ATSC2are,1.2411609781477624
ATSC3are,0.1409516129032262
ATSC4are,-0.3861274713839735
ATSC5are,1.852768990634754
ATSC6are,-0.0646295525494256
ATSC7are,-0.09019823100936473
ATSC8are,-1.1571571279916757
BCUTZ-1h,16.00654240800118
BCUTZ-1l,5.6878789910703205
BCUTc-1h,0.4591760239984877
BCUTc-1l,-0.37399650656318617
BCUTd-1h,3.1880951948268543
BCUTd-1l,0.9725760206183074
BCUTi-1h,14.543340377082021
BCUTi-1l,10.301856436429036
BCUTm-1h,32.063738885725265
BCUTm-1l,11.698897158688808
BCUTp-1h,2.945433004584266
BCUTp-1l,0.7414893646120515
BCUTs-1h,7.00937078132803
BCUTs-1l,0.6279254880345183
BCUTv-1h,24.444510890685038
BCUTv-1l,14.70068310204464
BalabanJ,1.6999596808239485
Diameter,12
ETA_beta,24.0
GATS1are,0.7132605247658673
GATS2are,0.5456250475879088
GATS3are,0.8679978591039588
GATS4are,0.9282174651731155
GATS5are,0.8618930768736945
GATS6are,0.7359927322999104
GATS7are,0.8634077821074787
GATS8are,1.3363418844762145
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,141.69819650094382
MATS1are,-0.06950389045151427
MATS2are,0.17807293976079888
MATS3are,0.016308656296608205
MATS4are,-0.04616568355645513
MATS5are,0.27689802352795956
MATS6are,-0.011038795262899246
MATS7are,-0.01748783777126006
MATS8are,-0.2305842575962745
MAXssCH2,-0.3984065290869947
MINssCH2,-0.3984065290869947
NsssssAs,0
RotRatio,0.19047619047619047
SM1_Dzpe,0.9606028151774789
SM1_Dzse,1.0284596020881418
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,6.544756405912575
SMR_VSA7,52.95246356156285
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,139.49288771951984
SpAD_Dzi,148.69493075095204
SpAD_Dzm,139.50113695765995
SpAD_Dzp,177.7730548090464
SpAD_Dzv,168.00915992416893
SpAbs_Dt,283.39639300188776
SpDiam_A,4.611671604209265
SpDiam_D,147.65851102201947
SpMAD_Dt,14.169819650094382
SpMax_Dt,141.69819650094382
SsssssAs,0
VE1_Dzpe,4.408861230529133
VE1_Dzse,4.4076873614236
VE2_Dzpe,0.22044306152645662
VE2_Dzse,0.22038436807117998
VE3_Dzpe,2.1767636123032355
VE3_Dzse,2.1764973246283645
VMcGowan,212.28999999999982
VR1_Dzpe,100.2062454850758
VR1_Dzse,100.26532932271571
VR2_Dzpe,5.01031227425379
VR2_Dzse,5.013266466135786
VR3_Dzpe,5.300377697458641
VR3_Dzse,5.300967146006719
mZagreb1,7.166666666666666
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13939916753381892
AATSC1are,-0.009688784469302835
AATSC2are,0.02482321956295525
AATSC3are,0.002273413111342358
AATSC4are,-0.006435457856399558
AATSC5are,0.03859935397155737
AATSC6are,-0.0015387988702244189
AATSC7are,-0.002437790027280128
AATSC8are,-0.032143253555324325
AETA_beta,1.2
BCUTdv-1h,6.023261680639496
BCUTdv-1l,0.6506779227918079
BCUTpe-1h,3.501195013152021
BCUTpe-1l,2.237423907890189
BCUTse-1h,3.714100367751693
BCUTse-1l,2.4336267775719267
ETA_alpha,10.066666666666668
ETA_dBeta,0.0
ETA_eta_B,0.33882616190368786
ETA_eta_F,16.730173125188056
ETA_eta_L,4.560008212840104
ETA_eta_R,31.348958906221643
ETA_psi_1,0.5841392649903291
LabuteASA,125.32490471182915
LogEE_DzZ,69.7268727395858
LogEE_Dzi,74.37600793310366
LogEE_Dzm,69.72963981796697
LogEE_Dzp,88.34478661992638
LogEE_Dzv,83.82440741527327
PEOE_VSA1,5.106527394840706
PEOE_VSA2,14.48898409899412
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,66.46363394841363
PEOE_VSA7,11.639471598530877
PEOE_VSA8,0.0
PEOE_VSA9,4.905136513890047
SM1_Dzare,0.9936302817170015
SpAD_Dzpe,148.6513124590585
SpAD_Dzse,148.6269276094825
SpAbs_DzZ,137.9928877195198
SpAbs_Dzi,148.1811647136543
SpAbs_Dzm,138.00242693320908
SpAbs_Dzp,179.606361988983
SpAbs_Dzv,168.84996514262104
SpDiam_Dt,207.02095452329422
SpMAD_DzZ,6.974644385975992
SpMAD_Dzi,7.434746537547602
SpMAD_Dzm,6.975056847882998
SpMAD_Dzp,8.88865274045232
SpMAD_Dzv,8.400457996208447
SpMax_DzZ,69.7268727395858
SpMax_Dzi,74.37600793310366
SpMax_Dzm,69.72963981796697
SpMax_Dzp,88.34478661992638
SpMax_Dzv,83.82440741527327
VE1_Dzare,4.409753934505032
VE2_Dzare,0.2204876967252516
VE3_Dzare,2.1769660712975885
VR1_Dzare,100.14466903497953
VR2_Dzare,5.007233451748976
VR3_Dzare,5.29976301144952
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5033333333333334
AETA_dBeta,0.0
AETA_eta_B,0.016941308095184394
AETA_eta_F,0.8365086562594028
AETA_eta_L,0.22800041064200519
AETA_eta_R,1.5674479453110821
BCUTare-1h,3.5551315139654425
BCUTare-1l,2.1870043733147653
ETA_beta_s,12.0
ETA_dPsi_A,0.12986073500967088
ETA_dPsi_B,0.0
ETA_eta_BR,0.5108261619036878
ETA_eta_FL,5.015379187629304
ETA_eta_RL,9.575387400469408
LogEE_Dzpe,74.37368637028811
LogEE_Dzse,74.36488678484565
PEOE_VSA10,10.865290491471546
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,32.748212634466086
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,47.389012069865856
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,148.1317691153762
SpAbs_Dzpe,147.78676992539877
SpAbs_Dzse,147.70131396760314
SpDiam_DzZ,107.72093061601859
SpDiam_Dzi,115.08715238619973
SpDiam_Dzm,107.72159055036579
SpDiam_Dzp,134.1807079094098
SpDiam_Dzv,127.66464782283121
SpMAD_Dzpe,7.432565622952924
SpMAD_Dzse,7.431346380474125
SpMax_Dzpe,74.37368637028811
SpMax_Dzse,74.36488678484565
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.02554130809518439
AETA_eta_FL,0.2507689593814652
AETA_eta_RL,0.4787693700234704
DetourIndex,1369
EState_VSA1,12.514061693864424
EState_VSA2,10.227713814910476
EState_VSA3,4.905136513890047
EState_VSA4,22.225246171938586
EState_VSA5,0.0
EState_VSA6,12.152040213667762
EState_VSA7,36.407855449141934
EState_VSA8,0.0
EState_VSA9,17.324400837887403
ETA_beta_ns,12.0
ETA_shape_p,0.18211920529801323
ETA_shape_x,0.0
ETA_shape_y,0.28807947019867547
GhoseFilter,True
LogEE_Dzare,74.11556607177396
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,147.23750186183094
SpDiam_Dzpe,115.06700599809668
SpDiam_Dzse,114.99752090326794
SpMAD_Dzare,7.4065884557688095
SpMax_Dzare,74.11556607177396
TopoPSA(NO),57.61
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.2747788065843624
VSA_EState9,46.94859062824701
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0033333333333334103
ETA_dAlpha_B,0.0
FilterItLogS,-1.7838457297460715
SpDiam_Dzare,114.78480042260148
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6623655913978496
ETA_epsilon_2,0.8616666666666664
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5739837398373986
ETA_epsilon_5,0.8349206349206346
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.22443455691509062
ETA_dEpsilon_B,0.08838185156045097
ETA_dEpsilon_C,-0.13605270535463965
ETA_dEpsilon_D,0.02674603174603174
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.0,0.0,0.0,0.0,11.642559716823868,11.080285573946012,0.0,3.061516662731745,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.280722999999995
BCUTDescriptor,"11.996946660704188,31.974672998731858,-0.3305840787112793,0.27428167862759323,4.248087387446886,12.72070061250443"
BPolDescriptor,19.341276999999995
TPSADescriptor,115.0
ALOGPDescriptor,"2.9711999999999996,8.828029439999998,85.5118"
XLogPDescriptor,1.729
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,305.01803530000007
ChiPathDescriptor,"14.535169427003234,9.57538740046941,8.560525781941175,6.479954818794354,5.251342509137195,4.001267666377285,1.9641726578208887,1.3582868664848868,11.986322449414377,6.990667685790548,5.62948913220989,3.898822326720148,2.8031269634747438,1.7573472158279906,0.8013679323618842,0.4439868304343862"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.37030802399075413,0.48360086108958183,0.0,0.0,0.06846531968814577,0.23181917640966615,0.27133661116551683"
AtomCountDescriptor,31
BondCountDescriptor,21
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.3432742159758067,0.0,0.2710175098617139,0.0,0.7976621471863066,0.0,0.16699770408390696,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,1,1,0,0,0"
ZagrebIndexDescriptor,98.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"39.948365506248095,1.9974182753124048,16.31064041629171,7.355239680643845,3.362465335234935"
FractionalPSADescriptor,0.37702688592460415
WienerNumbersDescriptor,"928.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.629399856204108,4.0503304406271825,5.350456626228334,1.5521229644339256,2.067990576313221,2.2476026270103833"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.3718820861678,7.8520408163265305,4.764705882352941"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,644.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"34.93889348479934,27.504177344597974,44.350804419966416,39.17470653312852,33.39427406584"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.415972515358714,-0.22891069192149519,0.025450712673900235,0.10656471876761073,-0.22715181049565697"
EccentricConnectivityIndexDescriptor,388
AutocorrelationDescriptorPolarizability,"1563.7042983991691,1786.760798934106,2375.1117374167893,2082.5601264931456,1621.0602337569296"
