DLiP-ID,T003D6
AATSC6Z,2.5217542638357116
AATSC6c,0.007748286725148433
AATSC6d,-0.10998955795335885
AATSC6i,-0.1559605146718575
AATSC6m,12.05960915871911
AATSC6p,-0.013909485259075711
AATSC6s,0.5468377506723826
AATSC6v,-6.744131027941398
AATSC7Z,-4.218934911242604
AATSC7c,-0.005995993617316139
AATSC7d,-0.0414201183431953
AATSC7i,-0.15811849985943602
AATSC7m,-21.490146023668647
AATSC7p,-0.0021205101434615637
AATSC7s,-0.4934378069171518
AATSC7v,-4.092032248123683
AATSC8Z,-2.7344674556213016
AATSC8c,-0.0030804263048132244
AATSC8d,0.11908284023668635
AATSC8i,0.025420743858991245
AATSC8m,-16.251825113905316
AATSC8p,-0.03962535105495396
AATSC8s,-0.7687520513987304
AATSC8v,1.7602220873218037
ATS0are,177.88760000000002
ATS1are,184.74999999999997
ATS2are,287.2
ATS3are,393.4960000000001
ATS4are,404.84799999999996
ATS5are,332.23999999999995
ATS6are,230.06999999999996
ATS7are,167.54799999999997
ATS8are,105.088
ATSC0dv,104.64725123984384
ATSC0pe,4.105138461538461
ATSC0se,3.335184346153845
ATSC1dv,6.337148237433129
ATSC1pe,-0.7202260355029583
ATSC1se,-0.463979642011834
ATSC2dv,0.9334583323187191
ATSC2pe,-0.06826508875739637
ATSC2se,-0.14429297041420094
ATSC3dv,0.7660165096062421
ATSC3pe,-0.23104497041420125
ATSC3se,-0.25882959319526616
ATSC4dv,-36.76367886624298
ATSC4pe,-2.60428875739645
ATSC4se,-2.2062996834319524
ATSC5dv,-3.336425840699353
ATSC5pe,1.4411136094674548
ATSC5se,1.2134020147928988
ATSC6dv,-30.249170055437858
ATSC6pe,1.1092189349112433
ATSC6se,1.1099573550295854
ATSC7dv,-19.352748760156153
ATSC7pe,-0.9915999999999994
ATSC7se,-0.8429986923076919
ATSC8dv,-1.2550141638460612
ATSC8pe,-0.36808520710059156
ATSC8se,-0.30537663609467464
AXp-0dv,0.5821913752631422
AXp-1dv,0.296675085815125
AXp-2dv,0.1609479928704678
AXp-3dv,0.07929076449028981
AXp-4dv,0.04108412242427405
AXp-5dv,0.02217306230408395
AXp-6dv,0.012156790109268976
AXp-7dv,0.006292231614658442
BertzCT,749.3514509888895
ECIndex,276
ETA_eta,11.87145483607508
GATS1dv,0.5417568638963417
GATS1pe,0.7638727903597635
GATS1se,0.7891849322146718
GATS2dv,0.6271700796083145
GATS2pe,0.5635260039098193
GATS2se,0.6241785616985475
GATS3dv,0.8171909475909688
GATS3pe,0.8400385537736086
GATS3se,0.8772581941337784
GATS4dv,1.1806598893663873
GATS4pe,1.3453159704785247
GATS4se,1.3637878708499789
GATS5dv,1.1644834921784093
GATS5pe,1.0344251169890895
GATS5se,1.0309617998223208
GATS6dv,1.2663724092378386
GATS6pe,0.9012019590060175
GATS6se,0.8432921945421158
GATS7dv,1.3303485180621573
GATS7pe,1.3418454919537988
GATS7se,1.2810644372984894
GATS8dv,1.3104663624712878
GATS8pe,1.4816796210377985
GATS8se,1.3954258178013523
LogEE_A,3.8993708913620755
LogEE_D,67.35881509131565
MATS1dv,0.05623171867568083
MATS1pe,-0.1629132183840354
MATS1se,-0.12917973769810778
MATS2dv,0.005270936484397175
MATS2pe,-0.009826333975430406
MATS2se,-0.025565012042094413
MATS3dv,0.0032257569449188903
MATS3pe,-0.02480219086252191
MATS3se,-0.034199158684512974
MATS4dv,-0.15223455293816335
MATS4pe,-0.2749054968007576
MATS4se,-0.28665977557024214
MATS5dv,-0.01726973850053748
MATS5pe,0.19015271042420873
MATS5se,0.19706839456638803
MATS6dv,-0.2210446810941223
MATS6pe,0.2066254895641222
MATS6se,0.2544959529840882
MATS7dv,-0.18493317818545535
MATS7pe,-0.24155092679343704
MATS7se,-0.2527592495089044
MATS8dv,-0.01948830945951651
MATS8pe,-0.1457048202253086
MATS8se,-0.14878848727690566
MAXaaCH,1.6758690791131268
MAXaasC,0.6933798920802889
MAXdssC,-0.3403703703703702
MDEC-22,2.9278891135523564
MDEC-23,17.24076823467345
MDEC-33,14.390755609433347
MDEO-11,1.2295955676049943
MINaaCH,1.1197864701436129
MINaasC,-0.4181973970143613
MINdssC,-0.3461111111111108
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8285714285714285
SM1_Dzi,0.739388730172874
SM1_Dzm,1.8467444349370257
SM1_Dzp,-3.876718040963165
SM1_Dzv,-1.3719240555997214
SddssSe,0
SpAD_Dt,412.9349796931458
SpAbs_A,24.405702063025863
SpAbs_D,134.7176301826313
SpMAD_A,1.2845106348960982
SpMAD_D,7.0904015885595415
SpMax_A,2.526621877636287
SpMax_D,67.35881509131565
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.60000000000001
TpiPC10,8.736017427906217
VAdjMat,5.392317422778761
VE1_DzZ,4.312475624926092
VE1_Dzi,4.299366259608868
VE1_Dzm,4.3126606555614755
VE1_Dzp,4.267625787098475
VE1_Dzv,4.2871645358986115
VE2_DzZ,0.22697240131189958
VE2_Dzi,0.2262824347162562
VE2_Dzm,0.22698213976639345
VE2_Dzp,0.2246118835314987
VE2_Dzv,0.22564023873150588
VE3_DzZ,2.1033660163228483
VE3_Dzi,2.1003215165238833
VE3_Dzm,2.1034089212995104
VE3_Dzp,2.09291153701871
VE3_Dzv,2.0974794532473515
VR1_DzZ,97.42460442677502
VR1_Dzi,98.57298444452145
VR1_Dzm,97.4034103624036
VR1_Dzp,101.63462091500146
VR1_Dzv,99.99193495390094
VR2_DzZ,5.127610759303948
VR2_Dzi,5.18805181286955
VR2_Dzm,5.126495282231769
VR2_Dzp,5.349190574473761
VR2_Dzv,5.2627334186263655
VR3_DzZ,5.220932677104347
VR3_Dzi,5.2326511188036
VR3_Dzm,5.220715110195625
VR3_Dzp,5.2632381203096985
VR3_Dzv,5.2469434184470725
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06051459454956774
Xch-7dv,0.15961120438956672
Xpc-4dv,1.4924919792000373
Xpc-5dv,1.9444180559052437
Xpc-6dv,2.790570372975918
Zagreb1,106.0
Zagreb2,130.0
fragCpx,99.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,21
nBondsS,14
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.84183076923077
AATS1are,6.598214285714285
AATS2are,6.527272727272727
AATS3are,6.669423728813561
AATS4are,6.747466666666666
AATS5are,6.921666666666666
AATS6are,6.766764705882352
AATS7are,6.444153846153845
AATS8are,6.568
AATSC0dv,4.024894278455532
AATSC0pe,0.15788994082840235
AATSC0se,0.12827632100591713
AATSC1dv,0.2263267227654689
AATSC1pe,-0.025722358410819938
AATSC1se,-0.016570701500422644
AATSC2dv,0.02121496209815271
AATSC2pe,-0.0015514792899408265
AATSC2se,-0.0032793856912318397
AATSC3dv,0.01298333067129224
AATSC3pe,-0.003916016447698326
AATSC3se,-0.0043869422575468844
AATSC4dv,-0.6127279811040496
AATSC4pe,-0.04340481262327416
AATSC4se,-0.03677166139053254
AATSC5dv,-0.06950887168123653
AATSC5pe,0.030023200197238642
AATSC5se,0.025279208641518724
AATSC6dv,-0.8896814722187605
AATSC6pe,0.03262408632091892
AATSC6se,0.03264580455969369
AATSC7dv,-0.7443364907752367
AATSC7pe,-0.03813846153846152
AATSC7se,-0.032423026627218916
AATSC8dv,-0.07843838524037883
AATSC8pe,-0.023005325443786973
AATSC8se,-0.019086039755917165
AETA_eta,0.6248134124250042
ATSC0are,4.511461538461537
ATSC1are,-0.751066272189349
ATSC2are,-0.10358106508875792
ATSC3are,-0.05762426035502975
ATSC4are,-2.8507112426035497
ATSC5are,1.525840236686391
ATSC6are,1.2219195266272187
ATSC7are,-1.025046153846154
ATSC8are,-0.5363301775147928
BCUTZ-1h,35.000417943627546
BCUTZ-1l,5.673639853756155
BCUTc-1h,0.43825565439437475
BCUTc-1l,-0.3811964375905953
BCUTd-1h,3.2609888712056496
BCUTd-1l,0.9772803407938989
BCUTi-1h,13.63829851446113
BCUTi-1l,10.933607012797903
BCUTm-1h,79.90417849321909
BCUTm-1l,11.685691457069026
BCUTp-1h,3.0589798193735565
BCUTp-1l,0.7519563857538919
BCUTs-1h,7.009357217893675
BCUTs-1l,1.0438363156576416
BCUTv-1h,26.523891596333044
BCUTv-1l,14.701789750773285
BalabanJ,1.8275124939824243
Diameter,9
ETA_beta,28.0
GATS1are,0.7805120291906086
GATS2are,0.5790302554953274
GATS3are,0.8311410803311052
GATS4are,1.3644321869653933
GATS5are,1.0622712379296038
GATS6are,0.898267660147658
GATS7are,1.2859128032873537
GATS8are,1.4627327405411858
HybRatio,0.0
Lipinski,True
LogEE_Dt,204.3680580416207
MATS1are,-0.1545881917363102
MATS2are,-0.013566998739806532
MATS3are,-0.0056287173535405155
MATS4are,-0.27381552399302067
MATS5are,0.1831993441206728
MATS6are,0.20711892184110253
MATS7are,-0.22720933008235442
MATS8are,-0.19318274821395082
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,1.1733972344437462
SM1_Dzse,1.14091924436752
SMR_VSA1,19.802129157825057
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,57.05836082492844
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,98.94980103674874
SpAD_Dzi,103.15241085841664
SpAD_Dzm,98.95541712667178
SpAD_Dzp,120.80794945894407
SpAD_Dzv,110.7370051454819
SpAbs_Dt,412.9349796931458
SpDiam_A,5.0532437552725735
SpDiam_D,96.25925393396037
SpMAD_Dt,21.733419983849778
SpMax_Dt,204.3680580416207
SsssssAs,0
VE1_Dzpe,4.302839998262971
VE1_Dzse,4.302777546862379
VE2_Dzpe,0.22646526306647213
VE2_Dzse,0.22646197615065153
VE3_Dzpe,2.1011291555733993
VE3_Dzse,2.101114641472519
VMcGowan,182.11999999999992
VR1_Dzpe,98.21643651822943
VR1_Dzse,98.23533615369924
VR2_Dzpe,5.169286132538391
VR2_Dzse,5.170280850194697
VR3_Dzpe,5.229027465512726
VR3_Dzse,5.229219875438797
mZagreb1,7.25
mZagreb2,4.027777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17351775147928988
AATSC1are,-0.02682379543533389
AATSC2are,-0.002354115115653589
AATSC3are,-0.0009766823788988094
AATSC4are,-0.0475118540433925
AATSC5are,0.03178833826429981
AATSC6are,0.0359388096066829
AATSC7are,-0.03942485207100592
AATSC8are,-0.03352063609467455
AETA_beta,1.4736842105263157
BCUTdv-1h,6.023203756441708
BCUTdv-1l,0.2560151817188673
BCUTpe-1h,3.4904599592370817
BCUTpe-1l,2.2207512335764528
BCUTse-1h,3.7035168971569115
BCUTse-1l,2.4168804634797714
ETA_alpha,9.666666666666666
ETA_dBeta,5.0
ETA_eta_B,0.42814255938072954
ETA_eta_F,19.82322909433666
ETA_eta_L,3.5181761753590584
ETA_eta_R,31.69468393041174
ETA_psi_1,0.5882352941176472
LabuteASA,115.99160971094591
LogEE_DzZ,49.350717062219886
LogEE_Dzi,51.61512062553321
LogEE_Dzm,49.31034591692797
LogEE_Dzp,58.97571018806454
LogEE_Dzv,54.863056868046314
PEOE_VSA1,10.213054789681411
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,15.929943897949348
PEOE_VSA7,30.33183534230805
PEOE_VSA8,26.726525482620396
PEOE_VSA9,0.0
SM1_Dzare,1.2304483837330553
SpAD_Dzpe,101.60533523108646
SpAD_Dzse,101.69452954311882
SpAbs_DzZ,97.50619201419232
SpAbs_Dzi,102.49085252089355
SpAbs_Dzm,97.49746099382676
SpAbs_Dzp,121.82813841709228
SpAbs_Dzv,111.09803779169236
SpDiam_Dt,236.82557572005976
SpMAD_DzZ,5.207884265092039
SpMAD_Dzi,5.429074255706139
SpMAD_Dzm,5.208179848772199
SpMAD_Dzp,6.358313129418109
SpMAD_Dzv,5.828263428709573
SpMax_DzZ,49.350717062219886
SpMax_Dzi,51.61512062553321
SpMax_Dzm,49.31034591692797
SpMax_Dzp,58.97571018806454
SpMax_Dzv,54.863056868046314
VE1_Dzare,4.302455067440363
VE2_Dzare,0.2264450035494928
VE3_Dzare,2.1010396918606675
VR1_Dzare,98.2025917729728
VR2_Dzare,5.168557461735411
VR3_Dzare,5.228886493984661
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5087719298245613
AETA_dBeta,0.2631578947368421
AETA_eta_B,0.02253381891477524
AETA_eta_F,1.0433278470703506
AETA_eta_L,0.18516716712416095
AETA_eta_R,1.6681412594953546
BCUTare-1h,3.5452003960953764
BCUTare-1l,2.1708836201789525
ETA_beta_s,11.5
ETA_dPsi_A,0.12576470588235278
ETA_dPsi_B,0.0
ETA_eta_BR,0.6861425593807295
ETA_eta_FL,5.467894827633308
ETA_eta_RL,8.986071002992366
LogEE_Dzpe,50.864425364724475
LogEE_Dzse,50.90731315284191
PEOE_VSA10,0.0
PEOE_VSA11,23.06551355929769
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,21.77954468241129
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,31.842880334931625
SlogP_VSA6,34.80455485814046
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,101.51269115233353
SpAbs_Dzpe,100.55545349500522
SpAbs_Dzse,100.67370706131629
SpDiam_DzZ,72.96415331308711
SpDiam_Dzi,75.52989367104396
SpDiam_Dzm,72.9183283991576
SpDiam_Dzp,83.80462511677571
SpDiam_Dzv,79.10354127462048
SpMAD_Dzpe,5.347649222688761
SpMAD_Dzse,5.3523436601641485
SpMax_Dzpe,50.864425364724475
SpMax_Dzse,50.90731315284191
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6052631578947368
AETA_eta_BR,0.03611276628319629
AETA_eta_FL,0.2877839382964899
AETA_eta_RL,0.47295110542065083
DetourIndex,1938
EState_VSA1,11.49902366656781
EState_VSA2,28.256844367820865
EState_VSA3,10.03617100752941
EState_VSA4,12.13273413692322
EState_VSA5,0.0
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,15.929943897949348
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.27586206896551724
ETA_shape_x,0.0
ETA_shape_y,0.4655172413793104
GhoseFilter,True
LogEE_Dzare,50.82110601741587
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,100.41176365109872
SpDiam_Dzpe,74.69703633680301
SpDiam_Dzse,74.74244950907942
SpMAD_Dzare,5.34277321854387
SpMax_Dzare,50.82110601741587
TopoPSA(NO),74.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.6933798920802889
VSA_EState9,49.80566334404132
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.868421052631579
EState_VSA10,19.802129157825057
ETA_dAlpha_A,0.008771929824561372
ETA_dAlpha_B,0.0
FilterItLogS,-4.168061893684381
SpDiam_Dzare,74.65832179101828
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7128205128205128
ETA_epsilon_2,0.8649122807017542
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5824561403508774
ETA_epsilon_5,0.811111111111111
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.26942428640541816
ETA_dEpsilon_B,0.1303643724696354
ETA_dEpsilon_C,-0.13905991393578276
ETA_dEpsilon_D,0.05380116959064318
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.0,0.0,0.0,2.9278891135523564,17.24076823467345,0.0,14.390755609433347,0.0,0.0,1.2295955676049943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,35.565551
BCUTDescriptor,"11.899999999999993,78.91833737289417,-0.35873799540178586,0.242895711675922,5.168974199880634,10.626469633399733"
BPolDescriptor,10.858448999999997
TPSADescriptor,74.60000000000001
ALOGPDescriptor,"3.4042000000000003,11.588577640000002,71.9367"
XLogPDescriptor,3.255
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,317.95277086
ChiPathDescriptor,"13.731686328639373,8.986071002992368,8.717848489160849,7.727910864779828,6.222611945767403,5.653140198735407,3.9986234569534993,2.528676188919543,11.061636129999703,6.230176802117624,5.15033577185497,3.5680844020630413,2.506131467880719,1.9068833581512203,1.1548950603805523,0.6292231614658438"
ChiChainDescriptor,"0.0,0.0,0.0,0.16063397433656976,0.5007005771467441,0.0,0.0,0.0,0.06051459454956774,0.15961120438956675"
AtomCountDescriptor,26
BondCountDescriptor,21
SmallRingDescriptor,"3,3,1,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.6893108887974124,0.0,0.5920474583051322,0.0,0.8471634874383479,0.0,0.1172588984322123,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,4,0,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"38.710801693137114,2.037410615428269,12.804559791281841,10.262343852216599,0.0"
FractionalPSADescriptor,0.23462604146591212
WienerNumbersDescriptor,"620.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.326167591121865,6.561674965504605,11.011861362951139,1.4924919792000373,1.944418055905244,2.643873576532319"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.080078125,2.2755555555555556"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,442.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"65.35596693347918,27.981043369674847,45.96208673934969,52.06492368342089,45.954638602145074"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.3868250663053795,-0.09909104674948936,-0.03706040767171718,0.084861831267025,-0.2667451324579605"
EccentricConnectivityIndexDescriptor,276
AutocorrelationDescriptorPolarizability,"1396.1128050446357,1692.3931730562053,2506.5381451282565,2643.55517976219,2063.196140440521"
