DLiP-ID,I001CL
MPC9,168
Mare,0.9920000000000001
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.15628104641636398
RPCG,0.06709636469771371
SIC0,0.2720660658025778
SIC1,0.6729389088619655
SIC2,0.8887024670015354
SIC3,0.953686991804364
SIC4,0.9592152901220525
SIC5,0.9592152901220525
SaaN,4.280197323236138
SaaO,0
SaaS,0
Sare,60.51200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,19.60961555594272
SsSH,0
SssO,5.393710184191751
SssS,0
StCH,0
StsC,0
TIC0,98.42669485909055
TIC1,243.4524586738757
TIC2,321.51031508484556
TIC3,345.0200900891725
TIC4,347.02009008917247
TIC5,347.02009008917247
Vabc,402.93047275106363
WPol,58
apol,68.78641099999999
bpol,32.785588999999995
nRot,8
ABCGG,20.22762318120864
ATS0Z,1432.0
ATS0d,211.0
ATS0i,9994.297931482224
ATS0m,5691.9283971497725
ATS0p,91.59580943092298
ATS0s,282.58333333333337
ATS0v,13650.173574579645
ATS1Z,1651.0
ATS1d,273.0
ATS1i,9620.672774885006
ATS1m,6290.320505835202
ATS1p,118.47397769200002
ATS1s,211.86111111111114
ATS1v,17589.881769769014
ATS2Z,2442.0
ATS2d,435.0
ATS2i,17103.568206317093
ATS2m,9154.924909670404
ATS2p,181.50185275479203
ATS2s,340.8055555555554
ATS2v,26312.091863340207
ATS3Z,2822.0
ATS3d,484.0
ATS3i,22917.590566509574
ATS3m,10477.004314089601
ATS3p,206.41280414897994
ATS3s,466.83333333333326
ATS3v,29219.597240812225
ATS4Z,2706.0
ATS4d,462.0
ATS4i,24749.528540140334
ATS4m,9736.1486409792
ATS4p,208.37087494988597
ATS4s,492.52777777777777
ATS4v,28985.18518040627
ATS5Z,2347.0
ATS5d,442.0
ATS5i,26826.226003188425
ATS5m,8124.081474649599
ATS5p,200.20781928307395
ATS5s,480.61111111111114
ATS5v,26720.487845507843
ATS6Z,2161.0
ATS6d,408.0
ATS6i,24335.90610316992
ATS6m,7700.420230356799
ATS6p,180.9704941982621
ATS6s,398.1111111111111
ATS6v,24434.277291224884
ATS7Z,2252.0
ATS7d,387.0
ATS7i,21767.03746825918
ATS7m,8195.766369601599
ATS7p,171.20441135392306
ATS7s,405.69444444444434
ATS7v,23846.659986507686
ATS8Z,2171.0
ATS8d,356.0
ATS8i,22268.805642743228
ATS8m,7831.886538287999
ATS8p,159.43314474092296
ATS8s,458.63888888888874
ATS8v,22151.49705890462
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,13
C2SP3,4
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.2692307692307692
GGI10,0.1837628813386389
JGI10,0.006336651080642722
JGT10,0.3987040224666326
Kier1,25.641274238227147
Kier2,11.588477366255145
Kier3,5.354022600775847
MAXsF,15.275959554965237
MID_C,54.91778455530802
MID_N,8.249361370266005
MID_O,5.426823259987694
MID_X,1.7900554190635538
MID_h,15.466240049317255
MINsF,15.275959554965237
MPC10,187
MWC01,38.0
MWC02,5.220355825078324
MWC03,6.102558594613569
MWC04,6.996681488176539
MWC05,7.889459149404524
MWC06,8.786762208441091
MWC07,9.682279626689674
MWC08,10.580276666483256
MWC09,11.476811122049217
MWC10,12.374983850830656
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,9
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.580700000000004
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.680172609017068
SRW05,3.044522437723423
SRW06,7.220373836723949
SRW07,5.41610040220442
SRW08,8.85552084853691
SRW09,7.5256399750415355
SRW10,10.538926167950644
SaaCH,14.691232498930672
SaaNH,3.226793360386009
SaaSe,0
SaaaC,1.9855044299970732
SaasC,4.86871624459038
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.4432415372641811
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.422037236554213
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,5.10471174371689
VE1_D,5.750861282405955
VE2_A,0.1501385806975556
VE2_D,0.1691429788942928
VE3_A,2.853939416162999
VE3_D,2.97312506345875
VR1_A,311.6438155005771
VR1_D,234.61971857301876
VR2_A,9.165994573546385
VR2_D,6.900579958029963
VR3_A,6.96563635030522
VR3_D,6.681741416197729
WPath,3922
Xc-3d,1.9418995008984965
Xc-4d,0.0
Xc-5d,0.6542941479487336
Xc-6d,0.0
Xp-0d,23.656125291633366
Xp-1d,16.600886748174158
Xp-2d,14.533032598363839
Xp-3d,13.381936568882933
Xp-4d,11.546352193741892
Xp-5d,8.74627330616267
Xp-6d,6.144437714397957
Xp-7d,4.586379362136234
ZMIC0,109.078634106208
ZMIC1,48.96325433405038
ZMIC2,27.523413302660565
ZMIC3,24.845713441557148
ZMIC4,24.71683680753869
ZMIC5,24.71683680753869
nAcid,0
nAtom,61
nBase,0
nRing,5
piPC1,3.912023005428146
piPC2,4.55650501400681
piPC3,5.211533236463146
piPC4,5.803816328808303
piPC5,6.28051287330991
piPC6,6.5293504052638065
piPC7,6.861981264780873
piPC8,7.195055442578514
piPC9,7.323382122988588
AATS0Z,23.475409836065573
AATS0d,3.459016393442623
AATS0i,163.8409496964299
AATS0m,93.31030159261923
AATS0p,1.5015706464085734
AATS0s,4.632513661202187
AATS0v,223.7733372881909
AATS1Z,25.4
AATS1d,4.2
AATS1i,148.01035038284624
AATS1m,96.77416162823388
AATS1p,1.8226765798769233
AATS1s,3.25940170940171
AATS1v,270.6135656887541
AATS2Z,21.803571428571427
AATS2d,3.8839285714285716
AATS2i,152.71043041354548
AATS2m,81.74040097920003
AATS2p,1.6205522567392145
AATS2s,3.0429067460317443
AATS2v,234.92939163696613
AATS3Z,19.46206896551724
AATS3d,3.3379310344827586
AATS3i,158.0523487345488
AATS3m,72.25520216613518
AATS3p,1.4235365803377926
AATS3s,3.219540229885057
AATS3v,201.51446372973948
AATS4Z,17.571428571428573
AATS4d,3.0
AATS4i,160.71122428662554
AATS4m,63.22174442194285
AATS4p,1.353057629544714
AATS4s,3.198232323232323
AATS4v,188.21548818445632
AATS5Z,14.310975609756097
AATS5d,2.6951219512195124
AATS5i,163.57454879992943
AATS5m,49.537082162497555
AATS5p,1.220779385872402
AATS5s,2.930555555555556
AATS5v,162.92980393602343
AATS6Z,14.503355704697986
AATS6d,2.738255033557047
AATS6i,163.32822888033505
AATS6m,51.68067268695838
AATS6p,1.2145670751561215
AATS6s,2.6718866517524233
AATS6v,163.98843819614015
AATS7Z,16.68148148148148
AATS7d,2.8666666666666667
AATS7i,161.23731457969762
AATS7m,60.709380515567396
AATS7p,1.2681808248438746
AATS7s,3.0051440329218098
AATS7v,176.64192582598287
AATS8Z,16.20149253731343
AATS8d,2.656716417910448
AATS8i,166.18511673688977
AATS8m,58.446914464835814
AATS8p,1.189799587618828
AATS8s,3.4226782752902145
AATS8v,165.30967954406432
AMID_C,1.6152289575090593
AMID_N,0.24262827559605896
AMID_O,0.15961244882316747
AMID_X,0.05264868879598688
AMID_h,0.45488941321521337
ATS0dv,486.0
ATS0pe,388.0525999999999
ATS0se,474.31363599999986
ATS1dv,488.0
ATS1pe,428.4355
ATS1se,510.1650119999998
ATS2dv,715.0
ATS2pe,721.2989999999999
ATS2se,870.9297679999997
ATS3dv,775.0
ATS3pe,921.6251000000001
ATS3se,1122.30812
ATS4dv,619.0
ATS4pe,984.9480000000001
ATS4se,1201.8846719999992
ATS5dv,522.0
ATS5pe,1019.8638
ATS5se,1261.8432319999997
ATS6dv,534.0
ATS6pe,907.1179999999998
ATS6se,1130.4484600000003
ATS7dv,592.0
ATS7pe,844.0440999999997
ATS7se,1040.459524
ATS8dv,576.0
ATS8pe,853.7455999999999
ATS8se,1050.3145279999999
ATSC0Z,456.0
ATSC0c,1.4219318010994912
ATSC0d,37.08196721311475
ATSC0i,113.93046806795535
ATSC0m,2184.8833380461215
ATSC0p,14.029082574186583
ATSC0s,97.80692167577416
ATSC0v,3015.4387746787875
ATSC1Z,7.0
ATSC1c,-0.6149709993991742
ATSC1d,17.617575920451472
ATSC1i,-1.3895653494916487
ATSC1m,39.6652722022593
ATSC1p,1.0573606761138608
ATSC1s,-10.40127355250978
ATSC1v,230.90228796157265
ATSC2Z,-2.0
ATSC2c,-0.45269468143435326
ATSC2d,2.931470034936837
ATSC2i,-15.726993714337727
ATSC2m,4.399395634261349
ATSC2p,0.9567200023913406
ATSC2s,-12.626825226193676
ATSC2v,209.22592107952815
ATSC3Z,86.0
ATSC3c,0.44211505639750664
ATSC3d,-19.457135178715404
ATSC3i,-25.168511009426084
ATSC3m,406.52983346315403
ATSC3p,-2.4251856407737975
ATSC3s,24.52453044283197
ATSC3v,-223.22286191876333
ATSC4Z,-198.0
ATSC4c,0.11278472107450375
ATSC4d,-22.551195915076587
ATSC4i,-8.035854247577356
ATSC4m,-947.4400624517624
ATSC4p,-5.0569977912887705
ATSC4s,-10.991153811699359
ATSC4v,-1320.7418264376938
ATSC5Z,-237.0
ATSC5c,0.009509991525482047
ATSC5d,-5.59742004837409
ATSC5i,9.693590204485128
ATSC5m,-1159.0286304974022
ATSC5p,-3.9867916923822757
ATSC5s,-34.387097255815334
ATSC5v,-1240.7711094346275
ATSC6Z,65.0
ATSC6c,-0.4498979527342581
ATSC6d,7.12765385649019
ATSC6i,0.3418273126387654
ATSC6m,324.39227386245886
ATSC6p,2.569307617342165
ATSC6s,-12.646324166144115
ATSC6v,702.4063994727394
ATSC7Z,52.0
ATSC7c,0.07438833578987913
ATSC7d,0.24482665950013335
ATSC7i,-45.1775207818367
ATSC7m,259.3261472562287
ATSC7p,-1.8659796454458284
ATSC7s,-3.379617187733286
ATSC7v,-24.640894994488985
ATSC8Z,3.0
ATSC8c,0.21014385811171593
ATSC8d,0.16420317119054206
ATSC8i,-0.07427923891836707
ATSC8m,13.026366192092166
ATSC8p,-0.49343181061804997
ATSC8s,-0.7461703843052896
ATSC8v,-120.84357959309722
AXp-0d,0.6957683909303931
AXp-1d,0.4368654407414252
AXp-2d,0.26913023330303404
AXp-3d,0.17379138401146665
AXp-4d,0.11319953131119502
AXp-5d,0.07288561088468892
AXp-6d,0.04763130011161207
AXp-7d,0.03141355727490571
GATS1Z,0.798582995951417
GATS1c,1.4075948738879593
GATS1d,0.6347684146092635
GATS1i,1.0891407688281816
GATS1m,0.7951447683057894
GATS1p,0.9735567050836935
GATS1s,0.7824153926377553
GATS1v,0.8893124120218983
GATS2Z,0.8746475563909775
GATS2c,1.1550033347577786
GATS2d,1.1629641909814323
GATS2i,1.0938516922402923
GATS2m,0.8699235374733497
GATS2p,0.9849250642942834
GATS2s,0.7747284979993186
GATS2v,0.9334315285688805
GATS3Z,0.8457350272232306
GATS3c,0.8556150024861858
GATS3d,1.3781212841854935
GATS3i,1.1218859187133359
GATS3m,0.8474012981577053
GATS3p,1.06370529991299
GATS3s,0.7004769507007518
GATS3v,1.0031830178672216
GATS4Z,1.1278195488721805
GATS4c,1.077437148336089
GATS4d,1.213527851458886
GATS4i,1.1154715996321884
GATS4m,1.1282753624674864
GATS4p,1.1132142953305262
GATS4s,1.0167792855981919
GATS4v,1.1223429821958075
GATS5Z,1.1938382541720154
GATS5c,0.9664324275802613
GATS5d,0.9767419292230057
GATS5i,1.0678543812993182
GATS5m,1.2024882191493789
GATS5p,1.095680329708824
GATS5s,1.2780281585220499
GATS5v,1.1342426392282379
GATS6Z,0.9395973154362417
GATS6c,1.1070817614365054
GATS6d,0.8850337350684494
GATS6i,0.9512217029613839
GATS6m,0.9386033955666551
GATS6p,0.9139195127157672
GATS6s,0.9207520988153038
GATS6v,0.9099765270668884
GATS7Z,0.9405458089668616
GATS7c,1.004370816327633
GATS7d,0.97681501129777
GATS7i,1.215058176646385
GATS7m,0.9405497588987632
GATS7p,1.0605278904699063
GATS7s,1.0050034763607467
GATS7v,0.9910250855162493
GATS8Z,1.046739984289081
GATS8c,1.003744829102284
GATS8d,0.9599548675719546
GATS8i,1.2002597760332554
GATS8m,1.0525107425945288
GATS8p,0.9929349084892959
GATS8s,1.4301834512256948
GATS8v,0.9751237828959496
MATS1Z,0.01440620782726046
MATS1c,-0.40587504250142153
MATS1d,0.44586138883221066
MATS1i,-0.011446048259004412
MATS1m,0.017037217377343643
MATS1p,0.07073109175651708
MATS1s,-0.09980065840744475
MATS1v,0.07186115606601541
MATS2Z,-0.002388784461152882
MATS2c,-0.17339574550561043
MATS2d,0.043056081849185183
MATS2i,-0.07518265250815603
MATS2m,0.0010966715550536793
MATS2p,0.03714218038369147
MATS2s,-0.07031312355003828
MATS2v,0.037789990764192774
MATS3Z,0.079340592861464
MATS3c,0.13080320060257628
MATS3d,-0.2207384371474741
MATS3i,-0.09293503658251563
MATS3m,0.0782755273376994
MATS3p,-0.07272396505980172
MATS3s,0.10548554313427308
MATS3v,-0.031142250207751996
MATS4Z,-0.17199248120300753
MATS4c,0.03141815057800814
MATS4d,-0.24088842192290466
MATS4i,-0.02793838408607144
MATS4m,-0.17176418233738194
MATS4p,-0.14278171912709128
MATS4s,-0.04451258431303497
MATS4v,-0.1734908324428088
MATS5Z,-0.19331675224646985
MATS5c,0.0024876389589982804
MATS5d,-0.05614500442086645
MATS5i,0.031646869877328496
MATS5m,-0.19731127289779252
MATS5p,-0.10570128332206034
MATS5s,-0.13077114114872518
MATS5v,-0.15304781883322102
MATS6Z,0.05835688213823148
MATS6c,-0.12953252050300657
MATS6d,0.07869142351900972
MATS6i,0.0012283169522749363
MATS6m,0.06078351568209651
MATS6p,0.07497740402997806
MATS6s,-0.05293443551967429
MATS6v,0.09536335271560135
MATS7Z,0.05152696556205328
MATS7c,0.02363862124529729
MATS7d,0.002983266201656994
MATS7i,-0.1791754810940696
MATS7m,0.053630781026560895
MATS7p,-0.060099892765899256
MATS7s,-0.015613274180020304
MATS7v,-0.0036923429280148134
MATS8Z,0.0029948939512961506
MATS8c,0.06727643512809403
MATS8d,0.002015783153199543
MATS8i,-0.0002967922800777335
MATS8m,0.0027140638883469664
MATS8p,-0.016011164126502678
MATS8s,-0.003472909402629262
MATS8v,-0.01824307749490416
MAXaaN,4.280197323236138
MAXsOH,10.092362353947335
MAXssO,5.393710184191751
MINaaN,4.280197323236138
MINsOH,9.517253201995386
MINssO,5.393710184191751
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.03542988594503
SpAD_D,476.2042788521809
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.5304615330691558
SssNH2,0
SsssAs,0
SsssCH,-0.5608027924608618
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1218
TMWC10,151.11016853176687
TSRW10,86.62506169905166
VE1_Dt,5.745270400640728
VE2_Dt,0.16897854119531552
VE3_Dt,2.9721524089415357
VR1_Dt,235.17378392568526
VR2_Dt,6.916875997814272
VR3_Dt,6.684100178533139
Xc-3dv,0.8978010382635171
Xc-4dv,0.0
Xc-5dv,0.17978417130927327
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.6030986202514901
Xch-7d,1.0354571931058705
Xp-0dv,18.85953987861234
Xp-1dv,11.322783278390345
Xp-2dv,8.398194372510954
Xp-3dv,6.4106902111001265
Xp-4dv,4.6746963270787045
Xp-5dv,2.9672757453039087
Xp-6dv,1.757273257289058
Xp-7dv,1.0860479791109376
Xpc-4d,5.728957731786494
Xpc-5d,9.778443715563895
Xpc-6d,14.282454061872055
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,2
nHBAcc,6
nHBDon,5
nHRing,2
nSpiro,0
naRing,4
piPC10,7.638177546215121
AATS0dv,7.967213114754099
AATS0pe,6.361518032786884
AATS0se,7.775633377049178
AATS1dv,7.507692307692308
AATS1pe,6.591315384615385
AATS1se,7.8486924923076895
AATS2dv,6.383928571428571
AATS2pe,6.440169642857142
AATS2se,7.7761586428571405
AATS3dv,5.344827586206897
AATS3pe,6.356035172413794
AATS3se,7.740055999999999
AATS4dv,4.01948051948052
AATS4pe,6.395766233766234
AATS4se,7.804445922077917
AATS5dv,3.182926829268293
AATS5pe,6.218681707317073
AATS5se,7.694166048780486
AATS6dv,3.5838926174496644
AATS6pe,6.088040268456375
AATS6se,7.586902416107384
AATS7dv,4.385185185185185
AATS7pe,6.252178518518517
AATS7se,7.707107585185186
AATS8dv,4.298507462686567
AATS8pe,6.371235820895521
AATS8se,7.838168119402984
AATSC0Z,7.475409836065574
AATSC0c,0.023310357395073627
AATSC0d,0.6079011018543402
AATSC0i,1.8677125912779564
AATSC0m,35.817759640100356
AATSC0p,0.22998496023256695
AATSC0s,1.6033921586192486
AATSC0v,49.433422535717824
AATSC1Z,0.1076923076923077
AATSC1c,-0.009461092298448834
AATSC1d,0.2710396295454073
AATSC1i,-0.021377928453717672
AATSC1m,0.6102349569578355
AATSC1p,0.016267087324828625
AATSC1s,-0.16001959311553507
AATSC1v,3.5523428917165023
AATSC2Z,-0.017857142857142856
AATSC2c,-0.004041916798521011
AATSC2d,0.02617383959765033
AATSC2i,-0.14041958673515828
AATSC2m,0.039280318163047764
AATSC2p,0.008542142878494112
AATSC2s,-0.11273951094815782
AATSC2v,1.8680885810672156
AATSC3Z,0.593103448275862
AATSC3c,0.003049069354465563
AATSC3d,-0.13418713916355451
AATSC3i,-0.17357593799604196
AATSC3m,2.803654023883821
AATSC3p,-0.016725418212233088
AATSC3s,0.169134692709186
AATSC3v,-1.5394680132328507
AATSC4Z,-1.2857142857142858
AATSC4c,0.0007323683186656088
