DLiP-ID,T006PO
AATSC5m,-2.8669167873831793
AATSC5p,0.012861680057948403
AATSC5s,-0.37198646109765005
AATSC5v,1.9406369483853168
AATSC6Z,1.7798222222222224
AATSC6c,0.004824995680502617
AATSC6d,0.07440000000000002
AATSC6i,0.6010811383634617
AATSC6m,8.245912255555556
AATSC6p,0.06440100334295776
AATSC6s,0.1193936175887822
AATSC6v,10.70858765896269
AATSC7Z,0.5222075949367088
AATSC7c,-0.005903102594998525
AATSC7d,-0.08595443037974683
AATSC7i,0.11611884429031015
AATSC7m,1.9238963322784828
AATSC7p,-0.01838768711339543
AATSC7s,-0.06047132321022382
AATSC7v,-4.1885195696564725
AATSC8Z,0.4788380952380955
AATSC8c,0.003775177021331011
AATSC8d,-0.056171428571428574
AATSC8i,-0.2399209011951917
AATSC8m,2.1368495119047624
AATSC8p,-0.036447803077383795
AATSC8s,1.003341472336534
AATSC8v,-5.011352415272235
ATS0are,320.7032
ATS1are,335.50770000000006
ATS2are,537.533
ATS3are,681.02
ATS4are,760.565
ATS5are,669.8948000000001
ATS6are,553.1386
ATS7are,485.41069999999996
ATS8are,516.565
ATSC0dv,208.27555555555557
ATSC0pe,6.5376499999999975
ATSC0se,4.488952499999998
ATSC1dv,28.486755555555558
ATSC1pe,-0.40243799999999885
ATSC1se,0.12072051999999928
ATSC2dv,45.32817777777779
ATSC2pe,3.007603999999999
ATSC2se,1.9470758399999994
ATSC3dv,-84.22862222222223
ATSC3pe,-1.6539239999999995
ATSC3se,-1.435772940000001
ATSC4dv,-98.81031111111109
ATSC4pe,-4.696471999999998
ATSC4se,-3.3828771200000016
ATSC5dv,-16.007466666666662
ATSC5pe,-2.3908429999999994
ATSC5se,-1.6555125299999998
ATSC6dv,28.03288888888889
ATSC6pe,2.1263399999999995
ATSC6se,1.583690500000001
ATSC7dv,-13.719822222222223
ATSC7pe,0.8023290000000007
ATSC7se,1.0433372900000013
ATSC8dv,77.51484444444445
ATSC8pe,3.7604139999999986
ATSC8se,2.678343240000001
AXp-0dv,0.5713994496789646
AXp-1dv,0.324556234154355
AXp-2dv,0.1815560039935925
AXp-3dv,0.10218959288828293
AXp-4dv,0.058052857074998764
AXp-5dv,0.030499372782835505
AXp-6dv,0.017988393680886512
AXp-7dv,0.010032438840012226
BertzCT,1195.8612437281286
ECIndex,872
ETA_eta,21.29863078127783
GATS1dv,0.6155604590237126
GATS1pe,0.7099179662887569
GATS1se,0.6421954702212737
GATS2dv,0.751230563498499
GATS2pe,0.4757392437139747
GATS2se,0.5030590469974158
GATS3dv,1.1127010419191476
GATS3pe,1.018566405417445
GATS3se,1.0737300891298203
GATS4dv,1.240902335671488
GATS4pe,1.4868872957123063
GATS4se,1.5419406346913125
GATS5dv,1.1057222299557616
GATS5pe,1.2400066444750537
GATS5se,1.228967807556336
GATS6dv,0.9030119167864035
GATS6pe,0.6958444123228105
GATS6se,0.6222449718998413
GATS7dv,0.8770331039318785
GATS7pe,0.6223309056877654
GATS7se,0.5133138380744419
GATS8dv,0.7012833781457612
GATS8pe,0.4911799346860109
GATS8se,0.46420439957874365
LogEE_A,4.318443905489627
LogEE_D,206.72221576156016
MATS1dv,0.13151380649566813
MATS1pe,-0.05918940527324259
MATS1se,0.025858465438634612
MATS2dv,0.12954500651355247
MATS2pe,0.2738354724083541
MATS2se,0.2581835549130258
MATS3dv,-0.19075921835529933
MATS3pe,-0.11933230292057227
MATS3se,-0.1508706957341281
MATS4dv,-0.20102587546991557
MATS4pe,-0.3043953880178009
MATS4se,-0.31932227139284225
MATS5dv,-0.035914558435047095
MATS5pe,-0.17088959414165442
MATS5se,-0.17233507950491983
MATS6dv,0.07477510800032246
MATS6pe,0.18069183881058182
MATS6se,0.1959985220506469
MATS7dv,-0.0416920351649254
MATS7pe,0.07767365407401172
MATS7se,0.14710337366279247
MATS8dv,0.2215324224521442
MATS8pe,0.342377102883554
MATS8se,0.35515009984432444
MAXaaCH,1.7064353108795298
MAXaasC,0.6947473619456699
MAXdssC,-0.5909396116931258
MAXsCH3,1.7732547492454236
MAXsNH2,5.174026832909509
MAXssNH,2.438118031612211
MDEC-11,0.25
MDEC-12,2.56489218300632
MDEC-13,3.458857289938476
MDEC-22,9.593351068186049
MDEC-23,18.99042676538269
MDEC-33,6.282127220771108
MDEN-12,0.30668742689826056
MDEN-22,0.8630543739971821
MDEO-11,0.7211247851537042
MINaaCH,1.4184387860082304
MINaasC,0.05254638132163403
MINdssC,-0.5909396116931258
MINsCH3,1.7732547492454236
MINsNH2,5.174026832909509
MINssNH,2.438118031612211
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.1924217327564635
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.7156975500343496
SddssSe,0
SpAD_Dt,557.338757838769
SpAbs_A,37.38807835324595
SpAbs_D,413.4444315231204
SpMAD_A,1.2462692784415317
SpMAD_D,13.78148105077068
SpMax_A,2.388305349876207
SpMax_D,206.72221576156016
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.58999999999997
TpiPC10,8.736639917886157
VAdjMat,6.0
VE1_DzZ,5.370577968192733
VE1_Dzi,5.38756853452031
VE1_Dzm,5.370569614344846
VE1_Dzp,5.380601648070641
VE1_Dzv,5.388545596870736
VE2_DzZ,0.17901926560642442
VE2_Dzi,0.17958561781734367
VE2_Dzm,0.1790189871448282
VE2_Dzp,0.17935338826902136
VE2_Dzv,0.17961818656235787
VE3_DzZ,2.7795478204834585
VE3_Dzi,2.782706465041716
VE3_Dzm,2.7795462649982885
VE3_Dzp,2.7814124870856407
VE3_Dzv,2.782887803572691
VR1_DzZ,189.01197468997105
VR1_Dzi,187.70301787535553
VR1_Dzm,189.01290969523342
VR1_Dzp,188.44690247933826
VR1_Dzv,187.6217188378588
VR2_DzZ,6.300399156332369
VR2_Dzi,6.256767262511851
VR2_Dzm,6.300430323174448
VR2_Dzp,6.281563415977942
VR2_Dzv,6.2540572945952935
VR3_DzZ,6.340422659868704
VR3_Dzi,6.333473310316486
VR3_Dzm,6.340427606660839
VR3_Dzp,6.337428571415912
VR3_Dzv,6.333040090595984
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07638888888888888
Xch-7dv,0.1345216350039301
Xpc-4dv,2.353071321452197
Xpc-5dv,2.7391986522143736
Xpc-6dv,2.968042711910453
Zagreb1,156.0
Zagreb2,180.0
fragCpx,154.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,32
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.414064
AATS1are,6.452071153846155
AATS2are,6.3992023809523815
AATS3are,6.424716981132075
AATS4are,6.445466101694915
AATS5are,6.260699065420562
AATS6are,6.145984444444444
AATS7are,6.144439240506329
AATS8are,6.149583333333334
AATSC0dv,4.165511111111112
AATSC0pe,0.13075299999999995
AATSC0se,0.08977904999999996
AATSC1dv,0.5478222222222222
AATSC1pe,-0.0077391923076922855
AATSC1se,0.0023215484615384478
AATSC2dv,0.5396211640211641
AATSC2pe,0.03580480952380951
AATSC2se,0.02317947428571428
AATSC3dv,-0.79460964360587
AATSC3pe,-0.01560305660377358
AATSC3se,-0.013545027735849067
AATSC4dv,-0.8373755178907719
AATSC4pe,-0.03980061016949151
AATSC4se,-0.02866845016949154
AATSC5dv,-0.14960249221183797
AATSC5pe,-0.02234432710280373
AATSC5se,-0.015472079719626166
AATSC6dv,0.31147654320987656
AATSC6pe,0.023625999999999994
AATSC6se,0.017596561111111124
AATSC7dv,-0.17366863572433194
AATSC7pe,0.01015606329113925
AATSC7se,0.013206801139240523
AATSC8dv,0.9227957671957673
AATSC8pe,0.04476683333333332
AATSC8se,0.03188503857142858
AETA_eta,0.7099543593759277
ATSC0are,7.102231999999997
ATSC1are,-0.6609172799999995
ATSC2are,3.3434782399999996
ATSC3are,-1.8637638399999985
ATSC4are,-5.057127519999997
ATSC5are,-2.684860479999999
ATSC6are,2.4110223999999985
ATSC7are,0.9535534399999992
ATSC8are,4.288978239999998
BCUTZ-1h,16.013123459587227
BCUTZ-1l,5.685454471038315
BCUTc-1h,0.46101920833593285
BCUTc-1l,-0.3802397899853175
BCUTd-1h,4.043825300915752
BCUTd-1l,0.9706366615986065
BCUTi-1h,14.737102589249435
BCUTi-1l,10.319766559338296
BCUTm-1h,32.06654430149159
BCUTm-1l,11.69731194108993
BCUTp-1h,2.9545877638735436
BCUTp-1l,0.7514865254399972
BCUTs-1h,7.014581159022316
BCUTs-1l,0.29893881623359675
BCUTv-1h,24.441832920357534
BCUTv-1l,14.701029083658275
BalabanJ,1.3701289694636851
Diameter,18
ETA_beta,43.5
GATS1are,0.7528131784703521
GATS2are,0.475230298493957
GATS3are,1.0365000961589816
GATS4are,1.5040254545140748
GATS5are,1.2463024918437382
GATS6are,0.6722312397317098
GATS7are,0.6005526043151832
GATS8are,0.46009714504773513
HybRatio,0.09523809523809523
Lipinski,True
LogEE_Dt,278.6693789193845
MATS1are,-0.08947854485961378
MATS2are,0.2802169260378455
MATS3are,-0.12378276108024246
MATS4are,-0.30171510083982
MATS5are,-0.17664977727207157
MATS6are,0.18859661144396417
MATS7are,0.08497537611317649
MATS8are,0.35945928520713455
MAXddssS,-3.8125367373444106
MINddssS,-3.8125367373444106
NsssssAs,0
RotRatio,0.1875
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.626387277483714
SMR_VSA1,18.318861563241462
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,15.96216772842098
SMR_VSA5,18.742957874899023
SMR_VSA6,4.722094864452088
SMR_VSA7,77.35402515970709
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,269.9252027805584
SpAD_Dzi,297.2508002437513
SpAD_Dzm,269.95479392358766
SpAD_Dzp,382.41025041714
SpAD_Dzv,365.0735580600591
SpAbs_Dt,557.3387578387689
SpDiam_A,4.776610699752413
SpDiam_D,322.25573963304254
SpMAD_Dt,18.57795859462563
SpMax_Dt,278.6693789193845
SsssssAs,0
VE1_Dzpe,5.386914776392916
VE1_Dzse,5.385879115984414
VE2_Dzpe,0.17956382587976388
VE2_Dzse,0.17952930386614713
VE3_Dzpe,2.7825851120061538
VE3_Dzse,2.7823928386883794
VMcGowan,306.6200000000007
VR1_Dzpe,187.60308511897207
VR1_Dzse,187.6864917452417
VR2_Dzpe,6.253436170632402
VR2_Dzse,6.256216391508057
VR3_Dzpe,6.332940770302092
VR3_Dzse,6.333385262410506
mZagreb1,11.3125
mZagreb2,6.458333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14204463999999994
AATSC1are,-0.012709947692307683
AATSC2are,0.039803312380952374
AATSC3are,-0.017582677735849043
AATSC4are,-0.04285701288135591
AATSC5are,-0.025092154018691578
AATSC6are,0.02678913777777776
AATSC7are,0.012070296708860749
AATSC8are,0.051059264761904734
AETA_beta,1.45
BCUTdv-1h,6.022498571351153
BCUTdv-1l,0.6442314471878194
BCUTpe-1h,3.536984918458503
BCUTpe-1l,2.233884278973214
BCUTse-1h,3.7682868065258224
BCUTse-1l,2.429795928006998
ETA_alpha,14.266666666666667
ETA_dBeta,7.5
ETA_eta_B,0.7615093342789336
ETA_eta_F,35.426089434612244
ETA_eta_L,5.50320969974896
ETA_eta_R,56.72472021589007
ETA_psi_1,0.5501285347043704
LabuteASA,173.69348034457957
LogEE_DzZ,134.64780163924306
LogEE_Dzi,148.67562127487813
LogEE_Dzm,134.6621541165808
LogEE_Dzp,189.64042717388938
LogEE_Dzv,181.90311626835492
PEOE_VSA1,10.84019487200289
PEOE_VSA2,9.51663204852391
PEOE_VSA3,8.417796984328938
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,85.63804806739134
PEOE_VSA8,11.250837766380558
PEOE_VSA9,16.2702560248849
SM1_Dzare,1.8609379886947037
SpAD_Dzpe,299.7003040280871
SpAD_Dzse,299.36585728314867
SpAbs_DzZ,268.0216313519869
SpAbs_Dzi,295.8446079596823
SpAbs_Dzm,268.0546950885321
SpAbs_Dzp,385.2586207468282
SpAbs_Dzv,366.52193008674425
SpDiam_Dt,404.3443321404548
SpMAD_DzZ,8.997506759351946
SpMAD_Dzi,9.908360008125044
SpMAD_Dzm,8.998493130786255
SpMAD_Dzp,12.747008347238
SpMAD_Dzv,12.16911860200197
SpMax_DzZ,134.64780163924306
SpMax_Dzi,148.67562127487813
SpMax_Dzm,134.6621541165808
SpMax_Dzp,189.64042717388938
SpMax_Dzv,181.90311626835492
VE1_Dzare,5.38738617598705
VE2_Dzare,0.17957953919956834
VE3_Dzare,2.782672616447791
VR1_Dzare,187.55293601793292
VR2_Dzare,6.251764533931097
VR3_Dzare,6.332673419661226
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47555555555555556
AETA_dBeta,0.25
AETA_eta_B,0.025383644475964456
AETA_eta_F,1.1808696478204082
AETA_eta_L,0.18344032332496535
AETA_eta_R,1.8908240071963358
BCUTare-1h,3.580978022623298
BCUTare-1l,2.1842029367986195
ETA_beta_s,18.0
ETA_dPsi_A,0.16387146529562957
ETA_dPsi_B,0.0
ETA_eta_BR,1.0195093342789336
ETA_eta_FL,8.649494528345201
ETA_eta_RL,14.152704228094162
LogEE_Dzpe,149.90652696304397
LogEE_Dzse,149.7371415508238
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,10.023291153407584
SlogP_VSA1,10.455762341614273
SlogP_VSA2,19.431504108521146
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,21.48489165916281
SlogP_VSA6,75.78765441139268
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,298.0737273566913
SpAbs_Dzpe,298.12180545607566
SpAbs_Dzse,297.847895824164
SpDiam_DzZ,208.12546748153835
SpDiam_Dzi,232.06583971884274
SpDiam_Dzm,208.1477995299511
SpDiam_Dzp,296.98228109449497
SpDiam_Dzv,285.30490822946535
SpMAD_Dzpe,9.99001013426957
SpMAD_Dzse,9.978861909438288
SpMax_Dzpe,149.90652696304397
SpMax_Dzse,149.7371415508238
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6
AETA_eta_BR,0.033983644475964456
AETA_eta_FL,0.28831648427817336
AETA_eta_RL,0.47175680760313876
DetourIndex,4056
EState_VSA1,15.930470882759089
EState_VSA2,16.208446800498674
EState_VSA3,28.189061807444677
EState_VSA4,0.0
EState_VSA5,48.53093654769288
EState_VSA6,25.980208536304467
EState_VSA7,0.0
EState_VSA8,14.950595115710883
EState_VSA9,5.733667477162185
ETA_beta_ns,25.5
ETA_shape_p,0.19158878504672894
ETA_shape_x,0.05841121495327103
ETA_shape_y,0.31542056074766356
GhoseFilter,True
LogEE_Dzare,149.09889494463545
SlogP_VSA10,17.062158824050687
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,296.3368519005761
SpDiam_Dzpe,234.13352621623213
SpDiam_Dzse,233.70206268666402
SpMAD_Dzare,9.93579091188971
SpMax_Dzare,149.09889494463545
TopoPSA(NO),134.20999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.074856557296343
VSA_EState9,58.15434684671473
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.85
EState_VSA10,18.318861563241462
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024444444444444418
FilterItLogS,-5.680801021138958
SpDiam_Dzare,232.9608591224605
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6386666666666667
ETA_epsilon_2,0.8644444444444441
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.5490196078431365
ETA_epsilon_5,0.7980392156862743
AETA_beta_ns_d,0.06666666666666667
ETA_dEpsilon_A,0.1991317829457369
ETA_dEpsilon_B,0.08964705882353019
ETA_dEpsilon_C,-0.10948472412220672
ETA_dEpsilon_D,0.06640522875816979
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7333333333333333
MDEDescriptor,"0.25,2.56489218300632,3.458857289938476,0.0,9.593351068186049,18.99042676538269,0.0,6.282127220771108,0.0,0.0,0.7211247851537042,0.0,0.0,0.0,0.30668742689826056,0.0,0.8630543739971821,0.0,0.0"
APolDescriptor,60.803859999999965
BCUTDescriptor,"11.996146202506973,31.972072527367196,-0.3859938756092667,0.24516074887412287,4.4708964025947235,11.662081441383933"
BPolDescriptor,30.618139999999997
TPSADescriptor,142.59
ALOGPDescriptor,"5.088400000000002,25.891814560000018,111.81109999999998"
XLogPDescriptor,3.766
VAdjMaDescriptor,6.0
WeightDescriptor,424.12052628
ChiPathDescriptor,"21.88854057813175,14.152704228094164,13.663641960015301,10.789457045660383,8.047344252385406,6.028253713084091,4.228255087499642,2.7796912027130496,16.529228680339454,9.27273247557378,7.088986615165075,4.674063653210868,2.978972798030426,1.801168530222573,0.9991490232070193,0.506970099951101"
ChiChainDescriptor,"0.0,0.0,0.0,0.2222222222222222,0.41358069602947944,0.0,0.0,0.0,0.07638888888888888,0.11750066805866663"
AtomCountDescriptor,50
BondCountDescriptor,32
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.971041429166058,0.20412414523193154,0.7872939061719133,0.10206207261596577,1.0481588995845177,0.025499585890087693,0.142831950785134,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,15,3,2,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"60.208790294682814,2.0069596764894273,25.052359218749274,9.908939081245194,11.653031582542901"
FractionalPSADescriptor,0.33620160111247144
WienerNumbersDescriptor,"2990.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.937317450217958,7.803397084390703,9.669677933068867,1.7581749045053066,2.005645847222428,1.9966226291388833"
FractionalCSP3Descriptor,0.09523809523809523
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,1,8,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,28
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,10.744801512287335,6.75"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1834.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.09523809523809523
AutocorrelationDescriptorMass,"40.66555038571971,42.58493136714303,56.766488657866994,59.9907916083289,49.82273249346291"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.446307657302195,-0.19616112650492293,0.030731116889385554,-0.005982628754038798,-0.05111965349355384"
EccentricConnectivityIndexDescriptor,872
AutocorrelationDescriptorPolarizability,"2128.8702225911215,2450.9978723201,3397.2336741512854,3333.5130737666077,2762.754477146397"
