DLiP-ID,T002ZX
AATSC4d,-0.04408901196242887
AATSC4i,-0.19749919148900735
AATSC4m,-2.96045158338188
AATSC4p,-0.020585176687795196
AATSC4s,-0.6302019649880913
AATSC4v,0.3088219556448885
AATSC5Z,-0.9851923455290469
AATSC5c,0.003296754622579751
AATSC5d,0.036315537344203126
AATSC5i,0.06425056457255635
AATSC5m,-4.522725666909042
AATSC5p,0.012371331718395294
AATSC5s,0.21644090223189993
AATSC5v,-1.303466001737417
AATSC6Z,-0.5538165159601434
AATSC6c,-0.000862770563925214
AATSC6d,-0.012353787019882202
AATSC6i,0.16692864600720878
AATSC6m,-2.4754327270322345
AATSC6p,0.01907847346736258
AATSC6s,-0.3572245110274024
AATSC6v,1.3284617070682694
AATSC7Z,-0.17760572201396022
AATSC7c,-0.0020583213135177913
AATSC7d,-0.0645156166323261
AATSC7i,-0.2457428167873138
AATSC7m,-1.047401068103221
AATSC7p,-0.04459552274174123
AATSC7s,-0.3969815022731404
AATSC7v,-5.783294818121256
AATSC8Z,0.3935237673865554
AATSC8c,0.0026107976264275
AATSC8d,0.03656361474435198
AATSC8i,0.05554481605285557
AATSC8m,1.7661256212703598
AATSC8p,0.021038853464744295
AATSC8s,0.5030945757685624
AATSC8v,0.9714617939269805
ATS0are,375.65830000000005
ATS1are,388.8498000000001
ATS2are,713.126
ATS3are,949.4249000000002
ATS4are,959.6938000000001
ATS5are,915.0890000000002
ATS6are,812.2289999999999
ATS7are,810.2
ATS8are,812.9040000000003
ATSC0dv,263.2873563218391
ATSC0pe,9.522393103448271
ATSC0se,6.815368017241377
ATSC1dv,50.28127890077949
ATSC1pe,-0.27049976218786786
ATSC1se,-0.05514536266349658
ATSC2dv,90.31708283789142
ATSC2pe,4.628675148632584
ATSC2se,3.553151398335313
ATSC3dv,-63.481833795745814
ATSC3pe,-1.74092687277051
ATSC3se,-1.3933119586801417
ATSC4dv,-70.31483683445634
ATSC4pe,-4.628327110582634
ATSC4se,-4.1461756822235465
ATSC5dv,-70.66759149161052
ATSC5pe,-1.8441489892984444
ATSC5se,-0.767750506837103
ATSC6dv,-60.35751089972256
ATSC6pe,-2.7976984542211634
ATSC6se,-2.0412839693816873
ATSC7dv,-40.286959968291704
ATSC7pe,-1.0531568370986941
ATSC7se,-0.8441286596313893
ATSC8dv,28.056282203725722
ATSC8pe,2.6363049940546963
ATSC8se,2.491350789239001
AXp-0dv,0.5850590730743477
AXp-1dv,0.3652917126880425
AXp-2dv,0.20800861223565917
AXp-3dv,0.11874617196524383
AXp-4dv,0.07122330071107458
AXp-5dv,0.037950128397933124
AXp-6dv,0.0212198885573805
AXp-7dv,0.010643647405085369
BertzCT,926.5967823815811
ECIndex,829
ETA_eta,30.06406528111174
GATS1dv,0.5480492738438254
GATS1pe,0.6699558010989703
GATS1se,0.6626061554674314
GATS2dv,0.7002143146297515
GATS2pe,0.5335033516442385
GATS2se,0.494047670930826
GATS3dv,1.055943438284772
GATS3pe,0.9813272434059197
GATS3se,0.9708953076451625
GATS4dv,1.1953153155264848
GATS4pe,1.3258546026901896
GATS4se,1.4141503657784498
GATS5dv,1.2420254314316814
GATS5pe,1.2706430094588619
GATS5se,1.27417815671661
GATS6dv,1.053377910530195
GATS6pe,1.079866201007035
GATS6se,1.082610774674457
GATS7dv,0.9628359981684187
GATS7pe,0.9378199344765568
GATS7se,0.9558543093832543
GATS8dv,0.9921219991106218
GATS8pe,0.9456291320635152
GATS8se,0.9211261407532798
LogEE_A,4.350505399385083
LogEE_D,206.6606642074574
MATS1dv,0.18460907864994125
MATS1pe,-0.027459809798608646
MATS1se,-0.007821614881718975
MATS2dv,0.1808736099314987
MATS2pe,0.2562984055337111
MATS2se,0.2748904862472099
MATS3dv,-0.09261269158586324
MATS3pe,-0.07022398476432735
MATS3se,-0.07852538945564194
MATS4dv,-0.10395818646814692
MATS4pe,-0.1891993606826083
MATS4se,-0.23681004120640858
MATS5dv,-0.11199624950349682
MATS5pe,-0.08080962513915572
MATS5se,-0.047004993095525915
MATS6dv,-0.10307173842268738
MATS6pe,-0.13209703815926216
MATS6se,-0.13466427470431416
MATS7dv,-0.06774717514594994
MATS7pe,-0.04896701645464554
MATS7se,-0.054837295971952
MATS8dv,0.04791134918104798
MATS8pe,0.12447663216657981
MATS8se,0.16435535285593494
MAXaaCH,1.6320100833543294
MAXaasC,0.6250579622281014
MAXdssC,-0.4093332489553625
MAXsCH3,1.0331088260131736
MAXssNH,2.4562543497401004
MAXsssN,1.6316600128449044
MDEC-12,1.4003739211733712
MDEC-13,1.0522490233164765
MDEC-22,12.618728381445047
MDEC-23,18.05145974413835
MDEC-33,5.426687082661536
MDEN-23,0.3849001794597506
MDEN-33,0.08333333333333334
MDEO-11,2.2550768406778468
MDEO-12,0.8094352034302835
MINaaCH,1.5757924782248376
MINaasC,0.3530651924834829
MINdssC,-1.2205645762666866
MINsCH3,1.0331088260131736
MINssNH,2.4562543497401004
MINsssN,1.1019432439300072
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.803571428571429
SM1_Dzi,1.80078756225126
SM1_Dzm,2.797718291570357
SM1_Dzp,-8.706467373885037
SM1_Dzv,-3.593356355964998
SddssSe,0
SpAD_Dt,556.3033184536316
SpAbs_A,38.38743092761726
SpAbs_D,413.3213284149149
SpMAD_A,1.2383042234715245
SpMAD_D,13.332946077900477
SpMax_A,2.4194675771133
SpMax_D,206.6606642074574
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.7
TpiPC10,7.607226172654741
VAdjMat,6.044394119358453
VE1_DzZ,5.492380682543437
VE1_Dzi,5.487138263065479
VE1_Dzm,5.492369459774404
VE1_Dzp,5.472078258069195
VE1_Dzv,5.476386871744011
VE2_DzZ,0.177173570404627
VE2_Dzi,0.1770044600988864
VE2_Dzm,0.1771732083798195
VE2_Dzp,0.17651865348610307
VE2_Dzv,0.17665764102400036
VE3_DzZ,2.8347639128255184
VE3_Dzi,2.8338089675492606
VE3_Dzm,2.8347618694892773
VE3_Dzp,2.831060593256817
VE3_Dzv,2.831847665023709
VR1_DzZ,194.00046458780267
VR1_Dzi,195.43326705939162
VR1_Dzm,194.0019089207994
VR1_Dzp,197.24740735139332
VR1_Dzv,196.67652015117844
VR2_DzZ,6.258079502832344
VR2_Dzi,6.30429893739973
VR2_Dzm,6.258126094219335
VR2_Dzp,6.36281959198043
VR2_Dzv,6.344403875844466
VR3_DzZ,6.399262665334049
VR3_Dzi,6.406621087680319
VR3_Dzm,6.399270110303953
VR3_Dzp,6.415860927158044
VR3_Dzv,6.412962460931289
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.20309049179251715
Xch-6dv,0.24112642254902583
Xch-7dv,0.3770734960542784
Xpc-4dv,2.842191174397652
Xpc-5dv,3.9231725312963888
Xpc-6dv,4.62642044880335
Zagreb1,160.0
Zagreb2,184.0
fragCpx,159.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,2
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,6
nBondsD,5
nBondsM,11
nBondsO,33
nBondsS,49
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,0
AATS0are,6.476867241379312
AATS1are,6.480830000000001
AATS2are,6.482963636363636
AATS3are,6.287582119205299
AATS4are,6.440897986577182
AATS5are,6.583374100719426
AATS6are,6.296348837209302
AATS7are,6.184732824427481
AATS8are,6.3015813953488395
AATSC0dv,4.539437177962744
AATSC0pe,0.1641791914387633
AATSC0se,0.11750634512485132
AATSC1dv,0.8380213150129915
AATSC1pe,-0.004508329369797798
AATSC1se,-0.000919089377724943
AATSC2dv,0.8210643894353765
AATSC2pe,0.042078864987568944
AATSC2se,0.032301376348502844
AATSC3dv,-0.420409495336065
AATSC3pe,-0.011529317038215298
AATSC3se,-0.009227231514438024
AATSC4dv,-0.47191165660708956
AATSC4pe,-0.031062598057601573
AATSC4se,-0.027826682431030512
AATSC5dv,-0.5083999387885649
AATSC5pe,-0.013267258915816147
AATSC5se,-0.005523384941274122
AATSC6dv,-0.46788768139319814
AATSC6pe,-0.021687584916443126
AATSC6se,-0.015823906739392924
AATSC7dv,-0.30753404555947866
AATSC7pe,-0.008039365168692322
AATSC7se,-0.006443730226193811
AATSC8dv,0.21749055971880404
AATSC8pe,0.020436472822129428
AATSC8se,0.01931279681580621
AETA_eta,0.9698085574552174
ATSC0are,10.403084482758615
ATSC1are,-0.674709809750293
ATSC2are,5.45965011890607
ATSC3are,-1.7897802913198562
ATSC4are,-5.6215773781212715
ATSC5are,-1.6800007431628823
ATSC6are,-3.0435379013079635
ATSC7are,-1.3861942627824084
ATSC8are,3.2025138228299617
BCUTZ-1h,16.01333243020628
BCUTZ-1l,5.693496491444785
BCUTc-1h,0.5018644202194967
BCUTc-1l,-0.44802627099710446
BCUTd-1h,4.042812564411171
BCUTd-1l,0.9677533949902432
BCUTi-1h,14.544944205492259
BCUTi-1l,10.318102221425683
BCUTm-1h,32.06664895058849
BCUTm-1l,11.704802413823506
BCUTp-1h,2.955940824971525
BCUTp-1l,0.7396835771340047
BCUTs-1h,7.015578860477081
BCUTs-1l,0.29789906266850374
BCUTv-1h,24.442364445710805
BCUTv-1l,14.699763991838575
BalabanJ,1.4485787245792014
Diameter,16
ETA_beta,34.25
GATS1are,0.7131517111387226
GATS2are,0.517375662592474
GATS3are,0.9757158390339373
GATS4are,1.3588056977934138
GATS5are,1.2747366944061713
GATS6are,1.080143196842794
GATS7are,0.9434270713636463
GATS8are,0.9323464676118303
HybRatio,0.55
Lipinski,True
LogEE_Dt,278.1516592268158
MATS1are,-0.06269481746875766
MATS2are,0.2767183726058825
MATS3are,-0.06608283135640844
MATS4are,-0.21034771209424027
MATS5are,-0.06738458247677888
MATS6are,-0.13153910188879844
MATS7are,-0.058995470569827305
MATS8are,0.1384099050846321
MAXddssS,-3.552517758512605
MAXssCH2,0.9574782911176807
MAXsssCH,-0.8988651095988207
MINddssS,-3.552517758512605
MINssCH2,0.006964049508692227
MINsssCH,-1.2152681009399988
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,2.3062270501835984
SM1_Dzse,2.231608685028444
SMR_VSA1,32.64479888518515
SMR_VSA2,0.0
SMR_VSA3,14.521914326153043
SMR_VSA4,0.0
SMR_VSA5,44.18778977292597
SMR_VSA6,25.890038401249132
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,328.1539999715319
SpAD_Dzi,335.76382872344436
SpAD_Dzm,328.23561195173664
SpAD_Dzp,498.40658092412343
SpAD_Dzv,437.9894318442657
SpAbs_Dt,556.3033184536316
SpDiam_A,4.762865225991472
SpDiam_D,316.6729479365412
SpMAD_Dt,17.945268337213925
SpMax_Dt,278.1516592268158
SsssssAs,0
VE1_Dzpe,5.487833832718891
VE1_Dzse,5.48805078791105
VE2_Dzpe,0.17702689782964165
VE2_Dzse,0.1770338963842274
VE3_Dzpe,2.833935723161625
VE3_Dzse,2.833975256228833
VMcGowan,321.66000000000105
VR1_Dzpe,195.1230710438889
VR1_Dzse,195.05516706160756
VR2_Dzpe,6.294292614318997
VR2_Dzse,6.292102163277663
VR3_Dzpe,6.405032604532228
VR3_Dzse,6.404684538052167
mZagreb1,11.5625
mZagreb2,6.694444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,52
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1793635255648037
AATSC1are,-0.011245163495838217
AATSC2are,0.04963318289914609
AATSC3are,-0.011852849611389776
AATSC4are,-0.037728707235713234
AATSC5are,-0.012086336281747354
AATSC6are,-0.02359331706440282
AATSC7are,-0.010581635593758843
AATSC8are,0.02482568854906947
AETA_beta,1.1048387096774193
BCUTdv-1h,6.030432915625077
BCUTdv-1l,0.6165074797794585
BCUTpe-1h,3.5376754227952625
BCUTpe-1l,2.242858917185215
BCUTse-1h,3.76882170204946
BCUTse-1l,2.4388753071177143
ETA_alpha,14.366666666666669
ETA_dBeta,-6.25
ETA_eta_B,0.7673279511923639
ETA_eta_F,30.15470126588659
ETA_eta_L,8.233955584754003
ETA_eta_R,60.21876654699833
ETA_psi_1,0.5035046728971966
LabuteASA,180.75158111225505
LogEE_DzZ,163.7992608201961
LogEE_Dzi,167.94000428308513
LogEE_Dzm,163.83952437824874
LogEE_Dzp,248.01731036451312
LogEE_Dzv,218.64697175865237
PEOE_VSA1,20.06008868349756
PEOE_VSA2,4.794537184071822
PEOE_VSA3,18.00687135247258
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,43.37947212032425
PEOE_VSA8,26.055090840663738
PEOE_VSA9,6.255769183511404
SM1_Dzare,2.5324130933945637
SpAD_Dzpe,336.9218283691702
SpAD_Dzse,339.0767101316712
SpAbs_DzZ,325.71217969503414
SpAbs_Dzi,334.079221003919
SpAbs_Dzm,325.79888956875607
SpAbs_Dzp,504.741088102911
SpAbs_Dzv,440.88729987326985
SpDiam_Dt,404.73059453081754
SpMAD_DzZ,10.585612902307481
SpMAD_Dzi,10.831091249143366
SpMAD_Dzm,10.588245546830214
SpMAD_Dzp,16.07763164271366
SpMAD_Dzv,14.128691349815023
SpMax_DzZ,163.7992608201961
SpMax_Dzi,167.94000428308513
SpMax_Dzm,163.83952437824874
SpMax_Dzp,248.01731036451312
SpMax_Dzv,218.64697175865237
VE1_Dzare,5.488098307976745
VE2_Dzare,0.17703542928957244
VE3_Dzare,2.8339839150153128
VR1_Dzare,195.09711588456463
VR2_Dzare,6.293455351114988
VR3_Dzare,6.404899576256234
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4634408602150538
AETA_dBeta,-0.20161290322580644
AETA_eta_B,0.024752514554592382
AETA_eta_F,0.9727322988995675
AETA_eta_L,0.2656114704759356
AETA_eta_R,1.9425408563547848
BCUTare-1h,3.581786669855714
BCUTare-1l,2.192975043412249
ETA_beta_s,20.25
ETA_dPsi_A,0.2104953271028034
ETA_dPsi_B,0.0
ETA_eta_BR,1.0253279511923639
ETA_eta_FL,6.412930026426729
ETA_eta_RL,14.646885611180732
LogEE_Dzpe,168.53530860555878
LogEE_Dzse,169.61034244277198
PEOE_VSA10,17.833193491579827
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,78.67289524910318
SlogP_VSA3,26.033187144477235
SlogP_VSA4,0.0
SlogP_VSA5,31.246737983401033
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,332.72791796887805
SpAbs_Dzpe,334.7643901609339
SpAbs_Dzse,336.98907620051557
SpDiam_DzZ,254.19776818480887
SpDiam_Dzi,257.8333768765837
SpDiam_Dzm,254.25852862346852
SpDiam_Dzp,379.0823704676522
SpDiam_Dzv,333.2436321181781
SpMAD_Dzpe,10.868446076424846
SpMAD_Dzse,10.937958391344232
SpMax_Dzpe,168.53530860555878
SpMax_Dzse,169.61034244277198
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6532258064516129
AETA_eta_BR,0.03307509519975367
AETA_eta_FL,0.20686871052989447
AETA_eta_RL,0.47248018100583006
DetourIndex,4154
EState_VSA1,40.07669789994527
EState_VSA2,12.965578028838586
EState_VSA3,37.24411938265807
EState_VSA4,23.402628420659656
EState_VSA5,0.0
EState_VSA6,29.16537800469692
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,4.736862953800049
ETA_beta_ns,14.0
ETA_shape_p,0.17401392111368907
ETA_shape_x,0.05800464037122969
ETA_shape_y,0.2993039443155452
GhoseFilter,True
LogEE_Dzare,166.44564972938724
SlogP_VSA10,4.794537184071822
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,330.35888636538004
SpDiam_Dzpe,259.05188187063897
SpDiam_Dzse,260.82458044814064
SpMAD_Dzare,10.733158644157356
SpMax_Dzare,166.44564972938724
TopoPSA(NO),133.32
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.786256646557007
VSA_EState9,63.68292777862227
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.45161290322580644
EState_VSA10,27.907935931385104
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03655913978494616
FilterItLogS,-2.1532858713525735
SpDiam_Dzare,255.89087969107482
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.631609195402298
ETA_epsilon_2,0.9204301075268811
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.6005208333333323
ETA_epsilon_5,0.8828282828282824
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.19228335270566937
ETA_dEpsilon_B,0.031088362068965703
ETA_dEpsilon_C,-0.16119499063670367
ETA_dEpsilon_D,0.03760182469859874
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7096774193548387
MDEDescriptor,"0.0,1.4003739211733712,1.0522490233164765,0.0,12.618728381445047,18.05145974413835,0.0,5.426687082661536,0.0,0.0,2.2550768406778468,0.8094352034302835,0.0,0.0,0.0,0.0,0.0,0.3849001794597506,0.08333333333333334"
APolDescriptor,65.01741099999997
BCUTDescriptor,"11.996151401417654,31.97207260966539,-0.3496875425125247,0.3452324693835917,4.52057173046869,11.658492109869016"
BPolDescriptor,45.40258899999999
TPSADescriptor,141.7
ALOGPDescriptor,"-1.5113000000000016,2.284027690000005,102.5242"
XLogPDescriptor,0.864
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,453.15697141999993
ChiPathDescriptor,"22.595647359318296,14.646885611180736,14.164335938906623,10.542124558853518,8.413651200370039,6.0818121186980445,3.6662629919715926,2.392999006659457,17.524076455275296,10.667527219586647,8.324205366871297,5.801160780339722,4.141988544627856,2.26135076384873,1.227599291646881,0.66479661557569"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.2936336135095228,0.5870613189750417,0.0,0.0,0.20309049179251715,0.18518981727020228,0.24749654117717984"
AtomCountDescriptor,58
BondCountDescriptor,33
SmallRingDescriptor,"3,1,3,1,0,0,2,1,0,0,0"
ChiClusterDescriptor,"3.1662787753917123,0.2886751345948129,0.7824087547551049,0.11785113019775793,1.1227572198395772,0.04561504595866444,0.20525784448187703,0.018622264532055302"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,3,7,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"61.96998494547445,1.9990317724346598,30.774398921614022,17.780981902059683,9.734429894939034"
FractionalPSADescriptor,0.31269517835281857
WienerNumbersDescriptor,"3098.0,44.0"
AminoAcidCountDescriptor,"2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0"
ChiPathClusterDescriptor,"5.432141975689643,7.629060332241505,10.396771916399695,2.0228315969083868,2.686753219470013,2.69210891586592"
FractionalCSP3Descriptor,0.55
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,4,2,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,11.421457673155274,7.239150507848569"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2670.11
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.55
AutocorrelationDescriptorMass,"43.62897719106607,45.05186477393812,59.250566739613824,56.50964616266506,58.807059774721345"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9235560115446733,-0.588379613410129,0.24419192539695728,0.09718234802943877,-0.39685341936098134"
EccentricConnectivityIndexDescriptor,829
AutocorrelationDescriptorPolarizability,"2064.442142209411,2381.5946016155735,3296.019925089055,2994.5000497059673,2937.7112089330003"
