DLiP-ID,T006OL
GGI2,4.000000000000002
GGI3,1.875
GGI4,1.5344444444444445
GGI5,0.9269444444444445
GGI6,0.7085714285714285
GGI7,0.38977465986394555
GGI8,0.2063649533887629
GGI9,0.22063271604938273
JGI1,0.22413793103448276
JGI2,0.09756097560975616
JGI3,0.04573170731707317
JGI4,0.042623456790123464
JGI5,0.025748456790123456
JGI6,0.021471861471861472
JGI7,0.014436098513479465
JGI8,0.008972389277772302
JGI9,0.010028759820426485
MIC0,14.874572231229312
MIC1,34.20472384636367
MIC2,41.6942648342301
MIC3,42.1808096572921
MIC4,42.1808096572921
MIC5,42.1808096572921
MPC2,41
MPC3,52
MPC4,61
MPC5,70
MPC6,67
MPC7,71
MPC8,78
MPC9,80
Mare,0.9962448979591837
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.18029555450755413
RPCG,0.12254295762089058
SIC0,0.2797501654319603
SIC1,0.6604185217734204
SIC2,0.8676713127810509
SIC3,0.9536389530711743
SIC4,0.9536389530711743
SIC5,0.9536389530711743
SaaN,0
SaaO,0
SaaS,0
Sare,48.816
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.478229798500362
SsSH,0
SssO,5.4716636434337484
SssS,0
StCH,0
StsC,0
TIC0,76.9650843794406
TIC1,181.69486039642464
TIC2,238.7144104050785
TIC3,262.3658948594817
TIC4,262.3658948594817
TIC5,262.3658948594817
Vabc,340.4597709526205
WPol,41
apol,54.27944599999998
bpol,28.690553999999995
nRot,6
ABCGG,17.135835076857603
ATS0Z,1160.0
ATS0d,162.0
ATS0i,7953.812020965979
ATS0m,4579.867931000001
ATS0p,71.195503906678
ATS0s,289.72916666666663
ATS0v,10722.762643732212
ATS1Z,1281.0
ATS1d,204.0
ATS1i,7465.926372620451
ATS1m,4863.316305
ATS1p,90.960366486
ATS1s,170.97222222222223
ATS1v,13508.445282539602
ATS2Z,1941.0
ATS2d,319.0
ATS2i,13595.537231564444
ATS2m,7252.784020999999
ATS2p,136.97593437594298
ATS2s,312.7638888888889
ATS2v,19885.90469539119
ATS3Z,2132.0
ATS3d,359.0
ATS3i,19467.696639773385
ATS3m,7656.6055369999995
ATS3p,159.439662679584
ATS3s,421.58333333333337
ATS3v,22389.473116641562
ATS4Z,1950.0
ATS4d,329.0
ATS4i,20550.94654924158
ATS4m,6835.416327999999
ATS4p,153.42885975182898
ATS4s,435.3194444444444
ATS4v,21228.170083388402
ATS5Z,1883.0
ATS5d,309.0
ATS5i,19673.33485990122
ATS5m,6753.288115999999
ATS5p,143.154345490319
ATS5s,463.6666666666667
ATS5v,19861.69611024246
ATS6Z,1777.0
ATS6d,283.0
ATS6i,17248.771170580985
ATS6m,6348.399233
ATS6p,132.52063959613102
ATS6s,401.6944444444444
ATS6v,18517.596694192962
ATS7Z,1512.0
ATS7d,259.0
ATS7i,17286.127735065125
ATS7m,5258.561411
ATS7p,118.52071724837599
ATS7s,359.1666666666667
ATS7v,16296.048269263465
ATS8Z,1270.0
ATS8d,224.0
ATS8i,14632.021945758832
ATS8m,4399.999930999999
ATS8p,105.092191526131
ATS8s,282.52777777777777
ATS8v,14174.158130145426
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.35
GGI10,0.1782450770329558
JGI10,0.008912253851647789
JGT10,0.4996238904767465
Kier1,21.702734839476815
Kier2,9.666864961332541
Kier3,5.538461538461538
MAXdO,12.41125309449721
MID_C,41.208359636909236
MID_N,4.240502829072752
MID_O,8.946025956211145
MID_X,0.0
MID_h,13.186528785283897
MINdO,11.590673571157879
MPC10,80
MWC01,29.0
MWC02,4.948759890378168
MWC03,5.7899601708972535
MWC04,6.663132695990803
MWC05,7.522400231387125
MWC06,8.39502555744203
MWC07,9.259796980688776
MWC08,10.132096143281396
MWC09,10.999011744605005
MWC10,11.871180160444169
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.5184999999999995
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.407171771460119
SRW05,2.3978952727983707
SRW06,6.926577033222725
SRW07,4.59511985013459
SRW08,8.526549286340263
SRW09,6.580639137284949
SRW10,10.165813354725493
SaaCH,13.570823083012177
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4306025680601802
SaasN,1.4985187057044018
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5063331048928084
SdssS,0
SsCH3,1.6811823417730012
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.584116143179545
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.504704094897678
VE1_D,5.1248135850985
VE2_A,0.1668408924036177
VE2_D,0.1898079105592037
VE3_A,2.498373978205808
VE3_D,2.6273459237339014
VR1_A,209.76927193724998
VR1_D,160.62292718198768
VR2_A,7.769232293972221
VR2_D,5.948997303036581
VR3_A,6.339259994648166
VR3_D,6.072311323872922
WPath,2039
Xc-3d,2.249285838775269
Xc-4d,0.14433756729740643
Xc-5d,0.7216703004863602
Xc-6d,0.10206207261596575
Xp-0d,19.440946820939047
Xp-1d,12.887665897178495
Xp-2d,11.944086812394875
Xp-3d,9.845434850190879
Xp-4d,7.380178342171038
Xp-5d,5.636040725369289
Xp-6d,3.3885028356057543
Xp-7d,2.2520171912156695
ZMIC0,90.80814458691701
ZMIC1,45.63517967884652
ZMIC2,25.877540934339613
ZMIC3,23.44539601546333
ZMIC4,23.44539601546333
ZMIC5,23.44539601546333
nAcid,1
nAtom,49
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.219507705176107
piPC3,4.700480365792417
piPC4,5.153291594497779
piPC5,5.640132447579745
piPC6,5.769297081766828
piPC7,6.126186636821289
piPC8,6.479756943881432
piPC9,6.718616789611236
AATS0Z,23.6734693877551
AATS0d,3.306122448979592
AATS0i,162.32269430542814
AATS0m,93.46669246938777
AATS0p,1.4529694674832245
AATS0s,5.912840136054421
AATS0v,218.8318906884125
AATS1Z,25.11764705882353
AATS1d,4.0
AATS1i,146.39071318863628
AATS1m,95.35914323529413
AATS1p,1.7835365977647057
AATS1s,3.35239651416122
AATS1v,264.87147612822747
AATS2Z,21.808988764044944
AATS2d,3.5842696629213484
AATS2i,152.7588452984769
AATS2m,81.49195529213482
AATS2p,1.5390554424263256
AATS2s,3.514200998751561
AATS2v,223.43713140888977
AATS3Z,17.475409836065573
AATS3d,2.942622950819672
AATS3i,159.57128393256872
AATS3m,62.75906177868852
AATS3p,1.3068824809801967
AATS3s,3.4556010928961753
AATS3v,183.52027144788167
AATS4Z,15.354330708661417
AATS4d,2.590551181102362
AATS4i,161.81847676568174
AATS4m,53.82217581102362
AATS4p,1.2081012578884172
AATS4s,3.427712160979877
AATS4v,167.15094553849136
AATS5Z,15.561983471074381
AATS5d,2.553719008264463
AATS5i,162.5895442967043
AATS5m,55.812298479338835
AATS5p,1.1830937643828017
AATS5s,3.831955922865014
AATS5v,164.14624884497903
AATS6Z,16.453703703703702
AATS6d,2.6203703703703702
AATS6i,159.71084417204617
AATS6m,58.78147437962963
AATS6p,1.2270429592234353
AATS6s,3.719393004115226
AATS6v,171.45922864993483
AATS7Z,14.264150943396226
AATS7d,2.443396226415094
AATS7i,163.0766767458974
AATS7m,49.60906991509434
AATS7p,1.1181199740412828
AATS7s,3.388364779874214
AATS7v,153.73630442701383
AATS8Z,14.11111111111111
AATS8d,2.488888888888889
AATS8i,162.57802161954257
AATS8m,48.88888812222221
AATS8p,1.1676910169570112
AATS8s,3.1391975308641973
AATS8v,157.49064589050474
AMID_C,1.5262355421077496
AMID_N,0.15705566033602786
AMID_O,0.33133429467448683
AMID_X,0.0
AMID_h,0.48838995501051474
ATS0dv,404.0
ATS0pe,314.1812
ATS0se,385.77837999999997
ATS1dv,378.0
ATS1pe,334.893
ATS1se,399.88886799999995
ATS2dv,527.0
ATS2pe,576.7083
ATS2se,697.67314
ATS3dv,518.0
ATS3pe,781.5059000000001
ATS3se,960.04286
ATS4dv,469.0
ATS4pe,800.9835
ATS4se,992.606
ATS5dv,494.0
ATS5pe,752.4932
ATS5se,937.325816
ATS6dv,436.0
ATS6pe,683.0317
ATS6se,844.9051559999999
ATS7dv,331.0
ATS7pe,663.5945999999999
ATS7se,828.7965320000001
ATS8dv,291.0
ATS8pe,560.0242
ATS8se,698.7645560000001
ATSC0Z,376.0
ATSC0c,1.2329823142351044
ATSC0d,31.38775510204082
ATSC0i,70.14294872519393
ATSC0m,1779.870706
ATSC0p,11.067784354291957
ATSC0s,117.30725623582768
ATSC0v,2389.8146188184455
ATSC1Z,9.0
ATSC1c,-0.7889616799744675
ATSC1d,8.51478550603915
ATSC1i,-8.139390979795534
ATSC1m,44.84292816326501
ATSC1p,-0.18314517153525886
ATSC1s,-7.543011592392058
ATSC1v,37.76962959510156
ATSC2Z,37.0
ATSC2c,0.10076844494383067
ATSC2d,-10.296126613910873
ATSC2i,-15.33706124222971
ATSC2m,163.65132140816297
ATSC2p,-1.5722597771780638
ATSC2s,25.822591281410524
ATSC2v,-201.19442454193074
ATSC3Z,-92.0
ATSC3c,0.4832929174982099
ATSC3d,-11.312369845897544
ATSC3i,-1.1719927993357464
ATSC3m,-437.8786857551022
ATSC3p,-0.933034696062305
ATSC3s,-4.821694664260264
ATSC3v,-478.43545162870174
ATSC4Z,-146.0
ATSC4c,-0.6228975650690903
ATSC4d,-0.22948771345272817
ATSC4i,-4.907318811706061
ATSC4m,-678.8819172040817
ATSC4p,-1.3466032085568942
ATSC4s,-53.99675482437873
ATSC4v,-450.039599910272
ATSC5Z,95.0
ATSC5c,0.10163399128391973
ATSC5d,1.3281965847563524
ATSC5i,14.891821808725428
ATSC5m,454.10185344897957
ATSC5p,2.5805625687692624
ATSC5s,27.958952288398358
ATSC5v,688.3914181533409
ATSC6Z,-23.0
ATSC6c,0.2592899909244908
ATSC6d,-3.8138275718450645
ATSC6i,-10.659432005275315
ATSC6m,-117.56539046938776
ATSC6p,-2.249920989788175
ATSC6s,1.216347933731313
ATSC6v,-388.3470476767852
ATSC7Z,-60.0
ATSC7c,-0.12288089110116643
ATSC7d,1.140774677217826
ATSC7i,2.6437055089100756
ATSC7m,-270.1997299183674
ATSC7p,0.31909647407163755
ATSC7s,-51.63179693646167
ATSC7v,-15.826550279697145
ATSC8Z,-74.0
ATSC8c,-0.019319651593866706
ATSC8d,3.4918783840066636
ATSC8i,5.183698090246342
ATSC8m,-340.596604510204
ATSC8p,1.133475521241931
ATSC8s,-38.411712133833134
ATSC8v,-79.51605043890737
AXp-0d,0.7200350674421869
AXp-1d,0.4444022723164998
AXp-2d,0.29131919054621647
AXp-3d,0.18933528558059382
AXp-4d,0.12098653019952521
AXp-5d,0.08051486750527555
AXp-6d,0.050574669188145585
AXp-7d,0.03171855198895309
GATS1Z,0.7684605757196495
GATS1c,1.6027500205181573
GATS1d,0.9745276524133709
GATS1i,1.3227229343926619
GATS1m,0.774773846641288
GATS1p,1.1258740561335276
GATS1s,0.6311563160034225
GATS1v,0.9879584344776793
GATS2Z,0.8147262730098016
GATS2c,0.9228503896518678
GATS2d,1.5378501190806677
GATS2i,1.250231412883124
GATS2m,0.8226692079733573
GATS2p,1.1239153862593236
GATS2s,0.4832055783940398
GATS2v,1.0322887717089415
GATS3Z,1.0568538542029997
GATS3c,0.9072620364286389
GATS3d,1.2409558933253746
GATS3i,1.047504394213012
GATS3m,1.0570392603691467
GATS3p,1.011185130454298
GATS3s,0.859053627860217
GATS3v,1.0381737414357666
GATS4Z,1.1368738482157816
GATS4c,1.2112238071654495
GATS4d,0.9332090965872438
GATS4i,1.0228636869845453
GATS4m,1.133040642370678
GATS4p,1.006100844197994
GATS4s,1.3225805371438701
GATS4v,1.0318749065908317
GATS5Z,0.8983646914014419
GATS5c,0.949296468023942
GATS5d,0.9605261743812399
GATS5i,0.8661454208969274
GATS5m,0.8969228848381658
GATS5p,0.8748250264242046
GATS5s,1.0024415171337935
GATS5v,0.8669415413168117
GATS6Z,1.0106382978723405
GATS6c,1.0243554599163494
GATS6d,1.005346048258922
GATS6i,1.0351111746891828
GATS6m,1.0116993145980422
GATS6p,1.0818653116450652
GATS6s,1.0449897174030938
GATS6v,1.050418166961756
GATS7Z,1.1073865917302288
GATS7c,1.1650763129297332
GATS7d,0.9738204480211987
GATS7i,0.8877537624935592
GATS7m,1.1000702358861265
GATS7p,0.9481614806255887
GATS7s,1.4691301132731969
GATS7v,0.9713420058212275
GATS8Z,1.1120567375886525
GATS8c,1.0392364499168134
GATS8d,0.8495882097962721
GATS8i,0.9023724414653742
GATS8m,1.1077775719438505
GATS8p,0.9112719837211796
GATS8s,1.21250116786675
GATS8v,0.9944130492427774
MATS1Z,0.022997496871088863
MATS1c,-0.6147874121943321
MATS1d,0.26063897600652747
MATS1i,-0.11148945572995907
MATS1m,0.02420646725379839
MATS1p,-0.015898666102705954
MATS1s,-0.061779701007160695
MATS1v,0.015184637069521776
MATS2Z,0.05417762371503706
MATS2c,0.04499598701823034
MATS2d,-0.18060080945632007
MATS2i,-0.12038273501801053
MATS2m,0.05062174764457355
MATS2p,-0.07821133315828528
MATS2s,0.12119397158133591
MATS2v,-0.04635086052340467
MATS3Z,-0.09827345657481688
MATS3c,0.15743084732809867
MATS3d,-0.14475367200324032
MATS3i,-0.006710844467767124
MATS3m,-0.09881015942352098
MATS3p,-0.03385893973938089
MATS3s,-0.016508631650997845
MATS3v,-0.08040728328919183
MATS4Z,-0.14981571452504605
MATS4c,-0.19491808911351013
MATS4d,-0.0028209250176627803
MATS4i,-0.026993090667076412
MATS4m,-0.14716283467436253
MATS4p,-0.046943051294122115
MATS4s,-0.17759680229648964
MATS4v,-0.07265723649957459
MATS5Z,0.10231668718129067
MATS5c,0.0333805004687469
MATS5d,0.01713613257530979
MATS5i,0.08597546264590082
MATS5m,0.10331789016333078
MATS5p,0.0944200909669344
MATS5s,0.09651764700243984
MATS5v,0.1166492481176471
MATS6Z,-0.02775315208825847
MATS6c,0.09541161122714166
MATS6d,-0.05512811250782641
MATS6i,-0.06894811050956194
MATS6m,-0.02996838641341926
MATS6p,-0.09223142170381596
MATS6s,0.004704411135631827
MATS6v,-0.07372726422623903
MATS7Z,-0.07376555600160578
MATS7c,-0.04606994774883477
MATS7d,0.01680079495546777
MATS7i,0.01742285296856568
MATS7m,-0.07017568653430553
MATS7p,0.013327587160528252
MATS7s,-0.20346165734652774
MATS7v,-0.0030613449134495284
MATS8Z,-0.10715130023640661
MATS8c,-0.008530922834370297
MATS8d,0.060569281895679804
MATS8i,0.040235485935569276
MATS8m,-0.10418505596901609
MATS8p,0.05575772265698603
MATS8s,-0.17827578569242417
MATS8v,-0.0181152427325227
MAXsOH,9.478229798500362
MAXssO,5.4716636434337484
MINsOH,9.478229798500362
MINssO,5.4716636434337484
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.324063812570415
SpAD_D,311.616258995012
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.9967948528936497
SssNH2,0
SsssAs,0
SsssCH,-1.0520159360040326
SsssNH,0
SssssB,0
SssssC,-0.9662364838834545
SssssN,0
TMPC10,656
TMWC10,131.58136357511472
TSRW10,75.67730314987224
VE1_Dt,5.110266489572758
VE2_Dt,0.18926912924343547
VE3_Dt,2.6245033264674236
VR1_Dt,162.34785215405023
VR2_Dt,6.012883413112972
VR3_Dt,6.082993041746033
Xc-3dv,1.0107839350061483
Xc-4dv,0.07216878364870322
Xc-5dv,0.1270141058767543
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.125
Xch-6d,0.36383545031536985
Xch-7d,0.43385254690253927
Xp-0dv,15.051999900308195
Xp-1dv,8.836938679000404
Xp-2dv,6.826603539117677
Xp-3dv,4.779366138964814
Xp-4dv,3.138200264531391
Xp-5dv,1.9129249183302912
Xp-6dv,0.958320890495126
Xp-7dv,0.5756919188143026
Xpc-4d,5.244217829290586
Xpc-5d,6.845877258818674
Xpc-6d,9.374250381564622
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.966952411832595
AATS0dv,8.244897959183673
AATS0pe,6.411861224489796
AATS0se,7.873028163265306
AATS1dv,7.411764705882353
AATS1pe,6.566529411764705
AATS1se,7.8409581960784305
AATS2dv,5.921348314606742
AATS2pe,6.479868539325842
AATS2se,7.83902404494382
AATS3dv,4.245901639344262
AATS3pe,6.405786065573771
AATS3se,7.869203770491803
AATS4dv,3.6929133858267718
AATS4pe,6.306956692913386
AATS4se,7.815795275590551
AATS5dv,4.082644628099174
AATS5pe,6.218952066115702
AATS5se,7.746494347107438
AATS6dv,4.037037037037037
AATS6pe,6.324367592592592
AATS6se,7.823195888888888
AATS7dv,3.1226415094339623
AATS7pe,6.2603264150943385
AATS7se,7.8188352075471705
AATS8dv,3.2333333333333334
AATS8pe,6.22249111111111
AATS8se,7.764050622222223
AATSC0Z,7.673469387755102
AATSC0c,0.025162904372144988
AATSC0d,0.6405664306538943
AATSC0i,1.4314887494937538
AATSC0m,36.32389195918367
AATSC0p,0.22587315008759096
AATSC0s,2.394025637465871
AATSC0v,48.77172691466215
AATSC1Z,0.17647058823529413
AATSC1c,-0.015469836862244462
AATSC1d,0.16695657854978727
AATSC1i,-0.1595959015646183
AATSC1m,0.8792731012404903
AATSC1p,-0.003591081794808997
AATSC1s,-0.1479021880861188
AATSC1v,0.7405809724529718
AATSC2Z,0.4157303370786517
AATSC2c,0.0011322297184700075
AATSC2d,-0.11568681588663902
AATSC2i,-0.1723265308115698
AATSC2m,1.8387788922265502
AATSC2p,-0.017665840193011952
AATSC2s,0.29014147507202837
AATSC2v,-2.260611511707087
AATSC3Z,-0.7540983606557377
AATSC3c,0.003961417356542704
AATSC3d,-0.0927243429991602
AATSC3i,-0.009606498355211036
AATSC3m,-3.5891695553696903
AATSC3p,-0.007647825377559877
AATSC3s,-0.03952208741196937
AATSC3v,-3.9216020625303423
AATSC4Z,-1.1496062992125984
AATSC4c,-0.0049047052367644905
AATSC4d,-0.001806989869706521
AATSC4i,-0.03864030560398473
AATSC4m,-5.345526907118753
AATSC4p,-0.010603174870526725
AATSC4s,-0.4251712978297538
AATSC4v,-3.5436188969312754
