DLiP-ID,C100PV
AATSC5m,-10.528422272167353
AATSC5p,0.005200084271622588
AATSC5s,-0.10451622269017702
AATSC5v,5.0124579077100355
AATSC6Z,-4.75588906385577
AATSC6c,-0.0003917180101596739
AATSC6d,-0.04855866568113893
AATSC6i,0.04948793802435085
AATSC6m,-27.392995354459458
AATSC6p,-0.06343831154799298
AATSC6s,0.009622697291028645
AATSC6v,-4.350212275530014
AATSC7Z,1.3420275401787425
AATSC7c,0.0007314301472664119
AATSC7d,-0.12266503011008396
AATSC7i,0.7647508616837
AATSC7m,7.984857160961278
AATSC7p,0.05966131501690247
AATSC7s,0.022236606660539077
AATSC7v,0.29681524961399197
AATSC8Z,3.36872386943347
AATSC8c,-7.373291119044897e-05
AATSC8d,-0.11265390663956122
AATSC8i,0.057844129254286905
AATSC8m,16.570621202829024
AATSC8p,0.06939407875474349
AATSC8s,0.05620213521764642
AATSC8v,3.861872076366945
ATS0are,179.89370000000002
ATS1are,198.3248
ATS2are,302.3039
ATS3are,366.325
ATS4are,354.7646999999999
ATS5are,309.42670000000004
ATS6are,234.10060000000007
ATS7are,190.3208
ATS8are,177.585
ATSC0dv,102.43409110259684
ATSC0pe,2.034779310344826
ATSC0se,1.010668689655172
ATSC1dv,24.133417301566336
ATSC1pe,0.5559669441141469
ATSC1se,0.3747988489892991
ATSC2dv,-6.872450492505977
ATSC2pe,0.12772390011890355
ATSC2se,0.10236547919143923
ATSC3dv,-8.947944980255723
ATSC3pe,-0.36891581450653954
ATSC3se,-0.1969680475624259
ATSC4dv,-11.759880213150128
ATSC4pe,-0.47085243757431766
ATSC4se,-0.37339528656361376
ATSC5dv,-19.859832944319663
ATSC5pe,-0.9130271105826424
ATSC5se,-0.6005921997621861
ATSC6dv,-28.905547481686998
ATSC6pe,-0.46489429250892006
ATSC6se,-0.202068328180736
ATSC7dv,-16.989188062418346
ATSC7pe,-0.015377883472056156
ATSC7se,0.169522159334126
ATSC8dv,-0.7187580922182626
ATSC8pe,0.2726772889417398
ATSC8se,0.14537305588584837
AXp-0dv,0.6260234784446008
AXp-1dv,0.31946182771711473
AXp-2dv,0.18221544627845093
AXp-3dv,0.09037324959116105
AXp-4dv,0.04831272241282561
AXp-5dv,0.025777456613336684
AXp-6dv,0.013363354303594163
AXp-7dv,0.006430553181999471
BertzCT,801.3832417275092
ECIndex,369
ETA_eta,11.54008554193279
GATS1dv,0.492816193025625
GATS1pe,0.4605397594861242
GATS1se,0.4545689258483997
GATS2dv,0.8205569377390168
GATS2pe,0.7128619105237768
GATS2se,0.742813486771294
GATS3dv,0.9770292468394952
GATS3pe,0.9868605028193633
GATS3se,0.9812798300285454
GATS4dv,1.1019789087030207
GATS4pe,1.2835600353466177
GATS4se,1.405038431893729
GATS5dv,1.2512120828836375
GATS5pe,1.5853175880900665
GATS5se,1.7746722864222402
GATS6dv,1.2606171322478452
GATS6pe,1.3513943134811963
GATS6se,1.4318263431587925
GATS7dv,1.0615532598462638
GATS7pe,0.9281818188775763
GATS7se,0.7647834721595439
GATS8dv,0.8340671418873347
GATS8pe,0.4392994438317517
GATS8se,0.23896232702913217
LogEE_A,3.9328263137900543
LogEE_D,88.74599547546515
MATS1dv,0.2203995017082434
MATS1pe,0.25560418585240546
MATS1se,0.3469171269235524
MATS2dv,-0.040534410577532494
MATS2pe,0.03792378003658152
MATS2se,0.06119296162813644
MATS3dv,-0.04222071018776898
MATS3pe,-0.08763078602102066
MATS3se,-0.09419627219379613
MATS4dv,-0.05840923550107417
MATS4pe,-0.11773095102224511
MATS4se,-0.18796767177697118
MATS5dv,-0.1147447939920665
MATS5pe,-0.26556343534014193
MATS5se,-0.35170034456211496
MATS6dv,-0.22117343097081582
MATS6pe,-0.17907426411780109
MATS6se,-0.1567060308342957
MATS7dv,-0.1551545119613714
MATS7pe,-0.007069937208714813
MATS7se,0.15691120883818602
MATS8dv,-0.006564090091103309
MATS8pe,0.12536259066885239
MATS8se,0.13455858526784173
MAXaaCH,2.0324614197530866
MAXaasC,1.142248027412169
MAXaasN,1.732681103552532
MDEC-22,11.115059017652449
MDEC-23,15.596440918743527
MDEC-33,2.9398657698051562
MDEN-12,0.3086066999241838
MDEN-13,0.14285714285714285
MDEN-22,1.0
MDEN-23,1.4142135623730951
MINaaCH,1.771308434530837
MINaasC,0.6169532921810699
MINaasN,1.732681103552532
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4582210242587603
SM1_Dzi,0.8235875798746166
SM1_Dzm,1.4753547176135693
SM1_Dzp,-1.3848768054375526
SM1_Dzv,-0.9102219726495469
SddssSe,0
SpAD_Dt,314.4266213027629
SpAbs_A,26.412882640573866
SpAbs_D,177.49199095093033
SpMAD_A,1.3206441320286932
SpMAD_D,8.874599547546516
SpMax_A,2.399520446225747
SpMax_D,88.74599547546515
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,54.5
TpiPC10,8.736037514277616
VAdjMat,5.459431618637297
VE1_DzZ,4.411045880089382
VE1_Dzi,4.398559100172905
VE1_Dzm,4.411140698107809
VE1_Dzp,4.426172670161937
VE1_Dzv,4.421447640216464
VE2_DzZ,0.22055229400446913
VE2_Dzi,0.21992795500864526
VE2_Dzm,0.22055703490539047
VE2_Dzp,0.22130863350809685
VE2_Dzv,0.22107238201082322
VE3_DzZ,2.177259002918472
VE3_Dzi,2.174424190618352
VE3_Dzm,2.1772804982739804
VE3_Dzp,2.1806824341169238
VE3_Dzv,2.1796143434374153
VR1_DzZ,104.84250635789584
VR1_Dzi,106.02696864683803
VR1_Dzm,104.82544490070242
VR1_Dzp,103.94039927531635
VR1_Dzv,104.37352133201415
VR2_DzZ,5.242125317894792
VR2_Dzi,5.301348432341902
VR2_Dzm,5.2412722450351215
VR2_Dzp,5.197019963765817
VR2_Dzv,5.2186760666007075
VR3_DzZ,5.345606465233552
VR3_Dzi,5.356840663509013
VR3_Dzm,5.345443717831017
VR3_Dzp,5.33696483153479
VR3_Dzv,5.341123196751707
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.1468991108238292
Xpc-4dv,1.1677622066105318
Xpc-5dv,1.4363608532595364
Xpc-6dv,1.6496914374945375
Zagreb1,104.0
Zagreb2,121.0
fragCpx,104.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,18
nBondsO,22
nBondsS,13
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.2032310344827595
AATS1are,6.397574193548388
AATS2are,6.297997916666667
AATS3are,6.105416666666667
AATS4are,6.223942105263156
AATS5are,6.314830612244899
AATS6are,6.327043243243245
AATS7are,6.13938064516129
AATS8are,5.728548387096774
AATSC0dv,3.5322100380205805
AATSC0pe,0.070164803804994
AATSC0se,0.034850644470868
AATSC1dv,0.7784973323085915
AATSC1pe,0.017934417552069256
AATSC1se,0.012090285451267713
AATSC2dv,-0.14317605192720786
AATSC2pe,0.0026609145858104907
AATSC2se,0.002132614149821651
AATSC3dv,-0.14913241633759539
AATSC3pe,-0.006148596908442326
AATSC3se,-0.003282800792707098
AATSC4dv,-0.20631368795000224
AATSC4pe,-0.008260569080251186
AATSC4se,-0.006550794501116031
AATSC5dv,-0.4053027131493809
AATSC5pe,-0.018633206338421273
AATSC5se,-0.012256983668616044
AATSC6dv,-0.7812310130185676
AATSC6pe,-0.01256471060834919
AATSC6se,-0.005461306167046919
AATSC7dv,-0.5480383245941403
AATSC7pe,-0.0004960607571631018
AATSC7se,0.005468456752713742
AATSC8dv,-0.023185744910266533
AATSC8pe,0.0087960415787658
AATSC8se,0.004689453415672528
AETA_eta,0.5770042770966395
ATSC0are,2.176317241379309
ATSC1are,0.7068195005945292
ATSC2are,0.2037266349583816
ATSC3are,-0.19752187871581414
ATSC4are,-0.7084787158145068
ATSC5are,-1.1755946492271112
ATSC6are,-0.5434357907253278
ATSC7are,0.12937122473246143
ATSC8are,0.21675053507729058
BCUTZ-1h,53.000257869827806
BCUTZ-1l,5.685586329355142
BCUTc-1h,0.38493578739622625
BCUTc-1l,-0.39826264896458324
BCUTd-1h,3.15765840610821
BCUTd-1l,0.9113398873341997
BCUTi-1h,14.751061328860207
BCUTi-1l,10.435590627574213
BCUTm-1h,126.90457547822882
BCUTm-1l,11.697762160632843
BCUTp-1h,5.353306658237919
BCUTp-1l,0.8725005823171904
BCUTs-1h,6.027272774708916
BCUTs-1l,1.005292003795008
BCUTv-1h,32.5160475321386
BCUTv-1l,15.38431527569524
BalabanJ,1.5085457355528415
Diameter,11
ETA_beta,31.5
GATS1are,0.4552200418991128
GATS2are,0.7209120543193288
GATS3are,0.938118439037581
GATS4are,1.3504319890375753
GATS5are,1.6891838791251272
GATS6are,1.42820493626981
GATS7are,0.8511537793944437
GATS8are,0.36379006037896466
HybRatio,0.0
Lipinski,True
LogEE_Dt,157.21331065138145
MATS1are,0.3038243827322659
MATS2are,0.05655647973271275
MATS3are,-0.04386718362138712
MATS4are,-0.165625707792548
MATS5are,-0.3196960834998523
MATS6are,-0.1957141873435141
MATS7are,0.055609858619627306
MATS8are,0.09316961044701527
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,0.68609022556391
SM1_Dzse,0.5725710509220626
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,63.86141388206835
SMR_VSA8,0.0
SMR_VSA9,23.01398707402129
SpAD_DzZ,124.54112749986251
SpAD_Dzi,125.0295646047738
SpAD_Dzm,124.5532295907721
SpAD_Dzp,153.35013352381412
SpAD_Dzv,145.85107977940953
SpAbs_Dt,314.42662130276295
SpDiam_A,4.69683587512592
SpDiam_D,135.0917439620827
SpMAD_Dt,15.721331065138145
SpMax_Dt,157.21331065138145
SsssssAs,0
VE1_Dzpe,4.402899235941663
VE1_Dzse,4.4034044346210965
VE2_Dzpe,0.22014496179708315
VE2_Dzse,0.22017022173105483
VE3_Dzpe,2.175410421752966
VE3_Dzse,2.1755251574465984
VMcGowan,212.3799999999998
VR1_Dzpe,105.7030177789998
VR1_Dzse,105.67092915810312
VR2_Dzpe,5.28515088894999
VR2_Dzse,5.283546457905156
VR3_Dzpe,5.353780623444853
VR3_Dzse,5.353477003991196
mZagreb1,5.666666666666667
mZagreb2,4.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.0750454221165279
AATSC1are,0.022800629051436427
AATSC2are,0.004244304894966283
AATSC3are,-0.0032920313119302355
AATSC4are,-0.01242945115464047
AATSC5are,-0.023991727535247167
AATSC6are,-0.014687453803387237
AATSC7are,0.004173265313950369
AATSC8are,0.006991952744428729
AETA_beta,1.575
BCUTdv-1h,5.2233069725102075
BCUTdv-1l,0.15239892544084022
BCUTpe-1h,3.2790553788349572
BCUTpe-1l,2.233303229834877
BCUTse-1h,3.4352218892642528
BCUTse-1l,2.4289035080608925
ETA_alpha,10.742857142857144
ETA_dBeta,7.5
ETA_eta_B,0.15586206930003677
ETA_eta_F,18.975574162726655
ETA_eta_L,3.656195825520661
ETA_eta_R,30.515659704659445
ETA_psi_1,0.6995348837209306
LabuteASA,129.3602864548461
LogEE_DzZ,61.99528801558265
LogEE_Dzi,62.543744375812416
LogEE_Dzm,61.964418846207295
LogEE_Dzp,76.23265593381811
LogEE_Dzv,72.69798439654238
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.261891554738487
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,52.92270596937611
PEOE_VSA8,9.133633762762392
PEOE_VSA9,23.51690265078591
SM1_Dzare,0.6114492903149733
SpAD_Dzpe,126.91851261782864
SpAD_Dzse,127.88173326690348
SpAbs_DzZ,123.37455068045546
SpAbs_Dzi,124.37069454087407
SpAbs_Dzm,123.37294581668127
SpAbs_Dzp,153.90408424598917
SpAbs_Dzv,146.3061907657343
SpDiam_Dt,227.98202595182832
SpMAD_DzZ,6.227056374993126
SpMAD_Dzi,6.25147823023869
SpMAD_Dzm,6.227661479538606
SpMAD_Dzp,7.6675066761907065
SpMAD_Dzv,7.292553988970477
SpMax_DzZ,61.99528801558265
SpMax_Dzi,62.543744375812416
SpMax_Dzm,61.964418846207295
SpMax_Dzp,76.23265593381811
SpMax_Dzv,72.69798439654238
VE1_Dzare,4.399577577533876
VE2_Dzare,0.2199788788766938
VE3_Dzare,2.174655711769438
VR1_Dzare,105.9567993521062
VR2_Dzare,5.29783996760531
VR3_Dzare,5.356178638317585
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5371428571428571
AETA_dBeta,0.375
AETA_eta_B,0.007793103465001838
AETA_eta_F,0.9487787081363328
AETA_eta_L,0.18280979127603306
AETA_eta_R,1.5257829852329723
BCUTare-1h,3.305703119620431
BCUTare-1l,2.144118987109148
ETA_beta_s,12.0
ETA_dPsi_A,0.014465116279069323
ETA_dPsi_B,0.0
ETA_eta_BR,0.4138620693000368
ETA_eta_FL,6.102155667552398
ETA_eta_RL,9.758351493073059
LogEE_Dzpe,63.49356082019251
LogEE_Dzse,63.96949518599785
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.993869839101091
SlogP_VSA3,0.0
SlogP_VSA4,14.901295138596156
SlogP_VSA5,5.563451491696996
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,126.79710185737125
SpAbs_Dzpe,126.30103141482117
SpAbs_Dzse,127.36641932107361
SpDiam_DzZ,95.95145223144476
SpDiam_Dzi,95.75272495832647
SpDiam_Dzm,95.92120689859982
SpDiam_Dzp,118.62930541485153
SpDiam_Dzv,112.56916907867073
SpMAD_Dzpe,6.345925630891432
SpMAD_Dzse,6.394086663345174
SpMax_Dzpe,63.49356082019251
SpMax_Dzse,63.96949518599785
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.02069310346500184
AETA_eta_FL,0.3051077833776199
AETA_eta_RL,0.48791757465365293
DetourIndex,1536
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.563451491696996
EState_VSA4,20.514948032294413
EState_VSA5,0.0
EState_VSA6,10.748170003606795
EState_VSA7,48.661413050844345
EState_VSA8,38.97215884381623
EState_VSA9,5.261891554738487
ETA_beta_ns,19.5
ETA_shape_p,0.19015957446808507
ETA_shape_x,0.0
ETA_shape_y,0.2699468085106383
GhoseFilter,True
LogEE_Dzare,63.429123393201365
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,126.24679749608778
SpDiam_Dzpe,97.41890056347745
SpDiam_Dzse,98.14835708572683
SpMAD_Dzare,6.339855092868563
SpMax_Dzare,63.429123393201365
TopoPSA(NO),54.5
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.874929130964701
VSA_EState9,39.816103038285
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.975
EState_VSA10,0.0
ETA_dAlpha_A,0.037142857142857186
ETA_dAlpha_B,0.0
FilterItLogS,-4.689894521658823
SpDiam_Dzare,97.11108261613322
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6226600985221675
ETA_epsilon_2,0.7678571428571426
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5176079734219271
ETA_epsilon_5,0.7678571428571426
AETA_beta_ns_d,0.025
ETA_dEpsilon_A,0.17980295566502436
ETA_dEpsilon_B,0.10505212510024042
ETA_dEpsilon_C,-0.07475083056478393
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.85
MDEDescriptor,"0.0,0.0,0.0,0.0,11.115059017652449,15.596440918743527,0.0,2.9398657698051562,0.0,0.0,0.0,0.0,0.0,0.0,0.3086066999241838,0.14285714285714285,1.0,1.4142135623730951,0.0"
APolDescriptor,42.151137
BCUTDescriptor,"11.849999999999998,126.90447316602102,-0.25632012197550547,0.17190975302269695,4.338843554882459,12.397655987881198"
BPolDescriptor,16.068862999999997
TPSADescriptor,54.5
ALOGPDescriptor,"4.1657,17.35305649,88.30210000000001"
XLogPDescriptor,4.2700000000000005
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,371.98719436000005
ChiPathDescriptor,"13.94938298937633,9.75835149307306,8.566028401256192,7.224757649016355,5.94972244162428,4.611197573384456,3.072105450264965,2.1350289317182725,12.520469568892016,7.028160209776524,5.466463388353529,3.5245567340552815,2.41563612064128,1.5466473968002004,0.8285279668228377,0.43084706319396454"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.47021774309294456,0.0,0.0,0.025819888974716113,0.08137544453027167,0.1468991108238292"
AtomCountDescriptor,29
BondCountDescriptor,22
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.159465946493411,0.0,0.16666666666666666,0.0,0.7860641426366708,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,11,2,0,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"41.03066302794271,2.0515331513971353,14.711022257957527,0.0,12.181420183257801"
FractionalPSADescriptor,0.14651041978411827
WienerNumbersDescriptor,"858.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.636217396458539,4.014178293833826,5.219369251648258,1.1677622066105318,1.436360853259536,1.5624266303985623"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.84,3.621301775147929"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,581.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"132.07858378966256,32.95060819984671,50.98745742904442,48.95984099412882,48.04806984941394"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.16488950557480458,-0.022804822123917788,-0.04413042355723949,-0.004065985191874237,0.012918864092893365"
EccentricConnectivityIndexDescriptor,369
AutocorrelationDescriptorPolarizability,"1533.1879170153582,1759.2512575485734,2353.1221691720916,2119.4406128391247,1818.651042476346"
