DLiP-ID,T001OQ
AATSC5v,-5.704041921240818
AATSC6Z,-1.3896655132641291
AATSC6c,-0.004053907007189401
AATSC6d,-0.020911188004613595
AATSC6i,0.20837822662034666
AATSC6m,-6.335027222283738
AATSC6p,0.0317413685235952
AATSC6s,-0.5981409482819996
AATSC6v,-0.10502036431303755
AATSC7Z,-0.42061376141584905
AATSC7c,0.0017411668570063528
AATSC7d,-0.07602529922287139
AATSC7i,-0.15790795119391487
AATSC7m,-1.8297565955527841
AATSC7p,-0.026955792287600675
AATSC7s,0.028562728635032942
AATSC7v,-3.258365472833282
AATSC8Z,-1.5974181527814748
AATSC8c,0.00011482784516091925
AATSC8d,-0.01250998136811283
AATSC8i,-0.23161291362118497
AATSC8m,-7.248955936718128
AATSC8p,-0.041348382540382096
AATSC8s,-0.26561921804036204
AATSC8v,-7.066073372308488
ATS0are,215.04850000000002
ATS1are,228.274
ATS2are,374.51800000000003
ATS3are,467.175
ATS4are,485.6208
ATS5are,484.168
ATS6are,465.966
ATS7are,363.526
ATS8are,316.18600000000004
ATSC0dv,128.47058823529412
ATSC0pe,4.1553999999999975
ATSC0se,2.970832029411764
ATSC1dv,-18.079969242598995
ATSC1pe,-0.32130000000000003
ATSC1se,0.270254380622837
ATSC2dv,33.66128412149175
ATSC2pe,2.5109999999999983
ATSC2se,2.262538743944636
ATSC3dv,-6.797001153402529
ATSC3pe,-0.31400000000000006
ATSC3se,-0.3599122422145328
ATSC4dv,-5.8704344482891155
ATSC4pe,-0.2890000000000009
ATSC4se,-0.4793026851211073
ATSC5dv,7.372933487120347
ATSC5pe,0.7033999999999986
ATSC5se,0.29133758131487897
ATSC6dv,-71.62629757785469
ATSC6pe,-2.822399999999999
ATSC6se,-1.7957383001730096
ATSC7dv,-1.373702422145338
ATSC7pe,0.07280000000000103
ATSC7se,-0.15765808217993083
ATSC8dv,-15.275278738946572
ATSC8pe,-0.8509999999999991
ATSC8se,-0.736555721453287
AXp-0dv,0.5637765718526266
AXp-1dv,0.3395135855407176
AXp-2dv,0.182299556999703
AXp-3dv,0.09745696772380999
AXp-4dv,0.053315373016378106
AXp-5dv,0.029066312866548615
AXp-6dv,0.016063871976528213
AXp-7dv,0.008833398287117173
BertzCT,884.5489689025094
ECIndex,332
ETA_eta,12.095479806915721
GATS1dv,0.8304610127526794
GATS1pe,0.6938421491713594
GATS1se,0.5638050160418023
GATS2dv,0.6931010799545282
GATS2pe,0.43971803204139853
GATS2se,0.3895133895124328
GATS3dv,0.91443552792237
GATS3pe,0.7755841796216973
GATS3se,0.7488951718345452
GATS4dv,0.9943577611846843
GATS4pe,0.9534910089188862
GATS4se,0.9758275531228928
GATS5dv,0.9502994264507423
GATS5pe,0.9952233998627026
GATS5se,1.047030218167749
GATS6dv,1.3225854700854702
GATS6pe,1.4795600904846709
GATS6se,1.484369569313267
GATS7dv,0.9217308192718029
GATS7pe,0.8358726586854791
GATS7se,0.8469780242409644
GATS8dv,1.1270912581008734
GATS8pe,1.2952925479727952
GATS8se,1.3400702062488843
LogEE_A,3.983314791534277
LogEE_D,85.87277546693528
MATS1dv,-0.13291389680278565
MATS1pe,-0.07302546084612797
MATS1se,0.08591540882792734
MATS2dv,0.15359528721597693
MATS2pe,0.35422956087052493
MATS2se,0.44644591221754015
MATS3dv,-0.023668948011053244
MATS3pe,-0.0338050931824918
MATS3se,-0.054198073106445234
MATS4dv,-0.01991823466182439
MATS4pe,-0.030315820131481794
MATS4se,-0.07032602631001494
MATS5dv,0.025674496069232944
MATS5pe,0.07572771511007859
MATS5se,0.04387162668767138
MATS6dv,-0.2527472527472528
MATS6pe,-0.3079097078500266
MATS6se,-0.27402021432122264
MATS7dv,-0.005959887107428131
MATS7pe,0.009764896082285332
MATS7se,-0.02957925448322269
MATS8dv,-0.07774294793525569
MATS8pe,-0.13390361383334376
MATS8se,-0.16210749069544944
MAXaaCH,1.9006864659444025
MAXaaaC,0.7417186318972034
MAXaasC,0.8427229780801213
MAXssNH,3.1838425925925926
MDEC-22,14.465982776026399
MDEC-23,17.573148491990036
MDEC-33,5.145930044823803
MDEO-11,1.5000000000000004
MINaaCH,1.3966666666666667
MINaaaC,0.4781046863189722
MINaasC,-0.0981193310657591
MINssNH,3.1838425925925926
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5178571428571428
SM1_Dzi,0.6577516478227592
SM1_Dzm,1.515655618211207
SM1_Dzp,-3.340926680164791
SM1_Dzv,-1.3587291872460379
SddssSe,0
SpAD_Dt,394.8130451705846
SpAbs_A,26.8483293185011
SpAbs_D,171.74555093387073
SpMAD_A,1.2784918723095762
SpMAD_D,8.178359568279555
SpMax_A,2.4740653107708974
SpMax_D,85.87277546693528
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.78
TpiPC10,8.914293201109425
VAdjMat,5.523561956057013
VE1_DzZ,4.522678351128367
VE1_Dzi,4.518484357745099
VE1_Dzm,4.522674825583186
VE1_Dzp,4.522459961576424
VE1_Dzv,4.52082706578091
VE2_DzZ,0.21536563576801748
VE2_Dzi,0.21516592179738567
VE2_Dzm,0.21536546788491362
VE2_Dzp,0.215355236265544
VE2_Dzv,0.21527747932290048
VE3_DzZ,2.2510417186411673
VE3_Dzi,2.25011396325856
VE3_Dzm,2.251040939114904
VE3_Dzp,2.250993429815848
VE3_Dzv,2.250632300989942
VR1_DzZ,112.07966141041898
VR1_Dzi,113.77720056447129
VR1_Dzm,112.07913409052698
VR1_Dzp,112.90287729191614
VR1_Dzv,113.31487843875246
VR2_DzZ,5.337126733829475
VR2_Dzi,5.41796193164149
VR2_Dzm,5.337101623358428
VR2_Dzp,5.376327490091245
VR2_Dzv,5.395946592321546
VR3_DzZ,5.461147225790138
VR3_Dzi,5.476179499815916
VR3_Dzm,5.461142520912144
VR3_Dzp,5.468465300873944
VR3_Dzv,5.472107823106916
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08018753738744802
Xch-7dv,0.10936245962905847
Xpc-4dv,1.5725967754986285
Xpc-5dv,2.3029233818286396
Xpc-6dv,3.291687073979523
Zagreb1,112.0
Zagreb2,131.0
fragCpx,109.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,23
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,5
naHRing,0
AATS0are,6.324955882352942
AATS1are,6.340944444444444
AATS2are,6.457206896551725
AATS3are,6.14703947368421
AATS4are,6.225907692307692
AATS5are,6.370631578947369
AATS6are,6.21288
AATS7are,5.95944262295082
AATS8are,6.080500000000001
AATSC0dv,3.7785467128027683
AATSC0pe,0.12221764705882346
AATSC0se,0.08737741262975776
AATSC1dv,-0.5022213678499721
AATSC1pe,-0.008925
AATSC1se,0.007507066128412139
AATSC2dv,0.5803669676119266
AATSC2pe,0.04329310344827583
AATSC2se,0.03900928868870062
AATSC3dv,-0.08943422570266485
AATSC3pe,-0.004131578947368422
AATSC3se,-0.004735687397559642
AATSC4dv,-0.0752619801062707
AATSC4pe,-0.003705128205128217
AATSC4se,-0.006144906219501376
AATSC5dv,0.09701228272526773
AATSC5pe,0.009255263157894718
AATSC5se,0.003833389227827355
AATSC6dv,-0.9550173010380625
AATSC6pe,-0.03763199999999999
AATSC6se,-0.02394317733564013
AATSC7dv,-0.022519711838448163
AATSC7pe,0.0011934426229508366
AATSC7se,-0.0025845587242611613
AATSC8dv,-0.2937553603643571
AATSC8pe,-0.016365384615384598
AATSC8se,-0.014164533104870904
AETA_eta,0.5759752289007486
ATSC0are,4.494026470588234
ATSC1are,-0.6282544982698954
ATSC2are,3.0669254325259523
ATSC3are,-0.3991826989619378
ATSC4are,-0.5251313148788925
ATSC5are,0.9658525951557104
ATSC6are,-2.9234436851211054
ATSC7are,0.052126038062281894
ATSC8are,-0.8936346020761251
BCUTZ-1h,16.013522152959247
BCUTZ-1l,5.655092185905427
BCUTc-1h,0.4890474758630477
BCUTc-1l,-0.35148925865099045
BCUTd-1h,4.0430089525178285
BCUTd-1l,0.968627031364356
BCUTi-1h,14.540247277904793
BCUTi-1l,10.318498627873714
BCUTm-1h,32.06674304968299
BCUTm-1l,11.6664486434476
BCUTp-1h,2.9547644125671875
BCUTp-1l,0.7567427863154238
BCUTs-1h,7.014236608256861
BCUTs-1l,0.30132851644410613
BCUTv-1h,24.441942232156492
BCUTv-1l,14.701635426577598
BalabanJ,1.71059540278075
Diameter,9
ETA_beta,32.25
GATS1are,0.7609369583632478
GATS2are,0.4130103199196065
GATS3are,0.7707143135412879
GATS4are,0.9751046600472211
GATS5are,0.9929971023454561
GATS6are,1.4783384217873532
GATS7are,0.8145041651722635
GATS8are,1.287778693858922
HybRatio,0.0
Lipinski,True
LogEE_Dt,197.4065225852923
MATS1are,-0.13203114722877218
MATS2are,0.4000539052279475
MATS3are,-0.03973757941010861
MATS4are,-0.05093503457606394
MATS5are,0.09614806528005146
MATS6are,-0.29490134943837204
MATS7are,0.006464994692568691
MATS8are,-0.13001693499923517
MAXddssS,-4.2842009689678315
MINddssS,-4.2842009689678315
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,0.9489749082007346
SM1_Dzse,0.9571034979285207
SMR_VSA1,12.9705468580193
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,5.316788604006331
SMR_VSA7,66.73003775307771
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,112.87609791150359
SpAD_Dzi,123.40126591444289
SpAD_Dzm,112.88559141321889
SpAD_Dzp,148.6571128589834
SpAD_Dzv,143.3074882236942
SpAbs_Dt,394.8130451705846
SpDiam_A,4.948130621541795
SpDiam_D,123.39256605601341
SpMAD_Dt,18.800621198599266
SpMax_Dt,197.4065225852923
SsssssAs,0
VE1_Dzpe,4.521925825597481
VE1_Dzse,4.522771457317616
VE2_Dzpe,0.21532980121892764
VE2_Dzse,0.21537006939607697
VE3_Dzpe,2.2508753154425487
VE3_Dzse,2.251062304945049
VMcGowan,213.2599999999998
VR1_Dzpe,113.28321431405078
VR1_Dzse,113.13826923981144
VR2_Dzpe,5.394438776859561
VR2_Dzse,5.387536630467212
VR3_Dzpe,5.471828349219708
VR3_Dzse,5.470548037018199
mZagreb1,6.618055555555555
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13217724913494805
AATSC1are,-0.017451513840830428
AATSC2are,0.05287802469872332
AATSC3are,-0.005252403933709708
AATSC4are,-0.0067324527548575964
AATSC5are,0.012708586778364611
AATSC6are,-0.038979249134948074
AATSC7are,0.0008545252141357688
AATSC8are,-0.017185280809156253
AETA_beta,1.5357142857142858
BCUTdv-1h,6.017580194400599
BCUTdv-1l,0.6444395458193419
BCUTpe-1h,3.5469630066423083
BCUTpe-1l,2.201394954757754
BCUTse-1h,3.779567684588442
BCUTse-1l,2.3986622010154446
ETA_alpha,10.233333333333334
ETA_dBeta,6.75
ETA_eta_B,0.3595521040673795
ETA_eta_F,22.89443877619685
ETA_eta_L,3.6845252751588506
ETA_eta_R,34.98991858311257
ETA_psi_1,0.5792452830188682
LabuteASA,122.34866005094487
LogEE_DzZ,56.117739356064305
LogEE_Dzi,61.73195446426062
LogEE_Dzm,56.12211706809394
LogEE_Dzp,73.11568206600963
LogEE_Dzv,71.20083438276511
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.552749873690364
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,29.651692488311234
PEOE_VSA8,16.76099676383192
PEOE_VSA9,0.0
SM1_Dzare,1.0182204456514277
SpAD_Dzpe,122.97000803990889
SpAD_Dzse,122.63790475809509
SpAbs_DzZ,111.64735641490498
SpAbs_Dzi,122.80615728069847
SpAbs_Dzm,111.65863210323839
SpAbs_Dzp,149.57229081218412
SpAbs_Dzv,143.76039795277615
SpDiam_Dt,276.5552181966841
SpMAD_DzZ,5.375052281500171
SpMAD_Dzi,5.876250757830614
SpMAD_Dzm,5.375504353010423
SpMAD_Dzp,7.078910136142066
SpMAD_Dzv,6.824166105890201
SpMax_DzZ,56.117739356064305
SpMax_Dzi,61.73195446426062
SpMax_Dzm,56.12211706809394
SpMax_Dzp,73.11568206600963
SpMax_Dzv,71.20083438276511
VE1_Dzare,4.521505117390837
VE2_Dzare,0.21530976749480177
VE3_Dzare,2.250782273717655
VR1_Dzare,113.35049790859442
VR2_Dzare,5.3976427575521155
VR3_Dzare,5.472422114338415
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48730158730158735
AETA_dBeta,0.32142857142857145
AETA_eta_B,0.01712152876511331
AETA_eta_F,1.0902113702950882
AETA_eta_L,0.17545358453137383
AETA_eta_R,1.6661865991958367
BCUTare-1h,3.589977590820693
BCUTare-1l,2.15003006764749
ETA_beta_s,12.75
ETA_dPsi_A,0.13475471698113173
ETA_dPsi_B,0.0
ETA_eta_BR,0.6175521040673795
ETA_eta_FL,6.370136183146865
ETA_eta_RL,10.054661458305716
LogEE_Dzpe,61.53019330129733
LogEE_Dzse,61.36452873609176
PEOE_VSA10,4.895483475517775
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.118126859033554
SlogP_VSA1,5.316788604006331
SlogP_VSA2,12.9705468580193
SlogP_VSA3,10.118126859033554
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,71.62552122859549
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,122.55756843974181
SpAbs_Dzpe,122.11141169439395
SpAbs_Dzse,121.77195397425498
SpDiam_DzZ,83.92480068608194
SpDiam_Dzi,88.9829130735037
SpDiam_Dzm,83.93494340165364
SpDiam_Dzp,112.3410095262817
SpDiam_Dzv,107.13019024916933
SpMAD_Dzpe,5.85571466856709
SpMAD_Dzse,5.839900226575956
SpMax_Dzpe,61.53019330129733
SpMax_Dzse,61.36452873609176
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.029407243050827595
AETA_eta_FL,0.3033398182450888
AETA_eta_RL,0.4787934027764627
DetourIndex,2044
EState_VSA1,10.118126859033554
EState_VSA2,4.895483475517775
EState_VSA3,11.073610489148358
EState_VSA4,11.073610489148358
EState_VSA5,6.06636706846161
EState_VSA6,24.26546827384644
EState_VSA7,36.39820241076966
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,19.5
ETA_shape_p,0.09771986970684038
ETA_shape_x,0.08143322475570032
ETA_shape_y,0.24429967426710095
GhoseFilter,True
LogEE_Dzare,61.327270907759065
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,121.63632136986672
SpDiam_Dzpe,89.61892049206938
SpDiam_Dzse,89.71187545504543
SpMAD_Dzare,5.836074687606753
SpMax_Dzare,61.327270907759065
TopoPSA(NO),66.4
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,32.58057130259512
VSA_EState9,25.453629666372724
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9285714285714286
EState_VSA10,12.9705468580193
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.012698412698412653
FilterItLogS,-4.316419796755626
SpDiam_Dzare,89.07454443908995
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.634313725490196
ETA_epsilon_2,0.8412698412698408
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5273333333333335
ETA_epsilon_5,0.7942028985507242
AETA_beta_ns_d,0.023809523809523808
ETA_dEpsilon_A,0.19194084413426354
ETA_dEpsilon_B,0.1069803921568625
ETA_dEpsilon_C,-0.08496045197740104
ETA_dEpsilon_D,0.0470669427191166
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8095238095238095
MDEDescriptor,"0.0,0.0,0.0,0.0,14.465982776026399,17.573148491990036,0.0,5.145930044823803,0.0,0.0,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.23430899999999
BCUTDescriptor,"11.850000000000001,31.97207204632948,-0.281725651249319,0.2955372953480578,6.649181866626494,12.233424550564175"
BPolDescriptor,21.347690999999994
TPSADescriptor,74.78
ALOGPDescriptor,"3.9328999999999996,15.467702409999998,79.9206"
XLogPDescriptor,3.094
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,299.06161438
ChiPathDescriptor,"14.872032720186706,10.054661458305718,9.671573480755068,7.266351045772354,6.334628586249726,5.44518989670709,3.3594815550356363,2.5337448850695057,11.226553198875676,6.728090573332491,4.972765133892437,3.420758018338154,2.4864078821557265,1.735124670034783,0.8841937066226211,0.5380055409591251"
ChiChainDescriptor,"0.0,0.0,0.0,0.23814483610392012,0.32909446194993686,0.0,0.0,0.0,0.08018753738744802,0.09462186985748511"
AtomCountDescriptor,34
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.1324451236585724,0.2886751345948129,0.5039482117703042,0.11785113019775793,0.5980164119137382,0.02280752297933222,0.10793571951168206,0.006583964765833017"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,14,2,0,0,0,0"
ZagrebIndexDescriptor,112.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"42.942136795434465,2.044863656925451,13.62018151408492,7.177219888814868,3.15814836606014"
FractionalPSADescriptor,0.25004880735038587
WienerNumbersDescriptor,"874.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3749394590356374,5.608349682958568,8.630185780226716,1.1074868971308256,1.6054757620097668,1.99496128032985"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"15.879017013232515,6.629935720844812,3.673469387755102"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,876.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"29.811140446349327,32.67134742587063,40.323981179848275,40.83281714235656,42.77636641159594"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.23505148121882835,-0.12583196847625353,0.028810036756660162,-0.012974283323311473,-0.0722794685847103"
EccentricConnectivityIndexDescriptor,332
AutocorrelationDescriptorPolarizability,"1661.4820283704375,1962.1047660177694,2814.184116594342,2850.4579849426955,2551.972069094265"
