DLiP-ID,C003CR
AATSC4i,-0.11470215598836364
AATSC4m,-0.5868746986603117
AATSC4p,-0.014020265289316778
AATSC4s,0.08589934002479045
AATSC4v,-1.8594371308081934
AATSC5Z,-0.6889985577789796
AATSC5c,0.001090508469226041
AATSC5d,-0.033942897061474665
AATSC5i,0.07973306582465557
AATSC5m,-3.185460549193259
AATSC5p,0.0027398231529053474
AATSC5s,-0.2893877687894501
AATSC5v,-1.4901823671160812
AATSC6Z,1.356856656024471
AATSC6c,0.0003380309804416906
AATSC6d,-0.045406700512337396
AATSC6i,-0.11127533921850631
AATSC6m,6.186311576306867
AATSC6p,-0.017999324828054643
AATSC6s,-0.22526574858199017
AATSC6v,-0.39640627080947727
AATSC7Z,-0.6339095540465651
AATSC7c,0.0013433058420110721
AATSC7d,-0.0001268620341993442
AATSC7i,-0.15631765545742526
AATSC7m,-2.865408297291164
AATSC7p,-0.012292443367252564
AATSC7s,-0.2738911802141054
AATSC7v,-1.2115193076405752
AATSC8Z,-1.41837286564166
AATSC8c,-0.00382689012497139
AATSC8d,0.04690566329289962
AATSC8i,0.11365654140965575
AATSC8m,-6.3717924991655766
AATSC8p,0.03150549605986082
AATSC8s,-0.5882993092725526
AATSC8v,2.7968607607028715
ATS0are,284.2935999999999
ATS1are,302.67900000000003
ATS2are,483.3139
ATS3are,607.2230000000001
ATS4are,622.3360000000001
ATS5are,627.6548999999999
ATS6are,602.3031
ATS7are,522.1709999999999
ATS8are,454.09099999999995
ATSC0dv,171.34539190353146
ATSC0pe,5.9630651162790675
ATSC0se,4.470516697674419
ATSC1dv,27.788133725937946
ATSC1pe,-0.5480231476473775
ATSC1se,-0.4851834207679826
ATSC2dv,12.859516989497154
ATSC2pe,2.0748010816657647
ATSC2se,1.7055052574364515
ATSC3dv,-17.535404522965365
ATSC3pe,-1.4621935100054086
ATSC3se,-1.1298300367766356
ATSC4dv,-17.84259760030447
ATSC4pe,-0.1988151433207139
ATSC4se,-0.22356772038939948
ATSC5dv,-22.39556917653186
ATSC5pe,-0.9637453758788534
ATSC5se,-0.6726982320173069
ATSC6dv,-27.482008960465787
ATSC6pe,0.7245684694429417
ATSC6se,0.6009854445646294
ATSC7dv,-39.44878446140389
ATSC7pe,-2.036585451595458
ATSC7se,-1.7732233839913472
ATSC8dv,-55.3756451602134
ATSC8pe,-3.242919956733369
ATSC8se,-2.2795934613304487
AXp-0dv,0.5389131830067124
AXp-1dv,0.2798307906874879
AXp-2dv,0.14572981791000333
AXp-3dv,0.07457221277009372
AXp-4dv,0.039190839052428775
AXp-5dv,0.02071389190374699
AXp-6dv,0.010745351165639613
AXp-7dv,0.0053890138166250426
BertzCT,1181.9291361275916
ECIndex,688
ETA_eta,19.94827292560757
GATS1dv,0.5125722444811815
GATS1pe,0.7023835249120497
GATS1se,0.7362496340346751
GATS2dv,0.7116449787068425
GATS2pe,0.4772164226365878
GATS2se,0.46055114003150555
GATS3dv,0.9642181804024982
GATS3pe,0.957870408194611
GATS3se,0.9439472913399025
GATS4dv,1.0205250726378863
GATS4pe,0.9689128849569328
GATS4se,0.9714680818683056
GATS5dv,1.039674989443629
GATS5pe,1.0577912536591532
GATS5se,1.0402304354816836
GATS6dv,1.0810386063730857
GATS6pe,0.9587486525266603
GATS6se,0.9456554004738901
GATS7dv,1.1795111202463127
GATS7pe,1.2575262830251097
GATS7se,1.2705136239229466
GATS8dv,1.2728459976273299
GATS8pe,1.438651068320569
GATS8se,1.4078564572354875
LogEE_A,4.307964707174404
LogEE_D,165.9518296682742
MATS1dv,0.15159943227268394
MATS1pe,-0.08590925934799797
MATS1se,-0.10145158925305188
MATS2dv,0.044207690069537516
MATS2pe,0.20495216454413387
MATS2se,0.2247195914534507
MATS3dv,-0.04681488510347381
MATS3pe,-0.1121697887804248
MATS3se,-0.11561015860913569
MATS4dv,-0.04664261322126823
MATS4pe,-0.014934033847116246
MATS4se,-0.022400029988296048
MATS5dv,-0.05854460737002259
MATS5pe,-0.07239190045075931
MATS5se,-0.0673999830745507
MATS6dv,-0.07415860551978389
MATS6pe,0.05618176597931718
MATS6se,0.06215724250446847
MATS7dv,-0.12222066245272384
MATS7pe,-0.18130781408251492
MATS7se,-0.21056644509911335
MATS8dv,-0.1985257225967619
MATS8pe,-0.33406970461466406
MATS8se,-0.31323486576011933
MAXaaCH,1.759742426584959
MAXaasC,0.6159442254608203
MAXaasN,1.7231363903586125
MAXdsCH,1.539901738473167
MAXdssC,0.10121729864785456
MAXssNH,2.566276664986982
MAXsssN,1.0099637080625534
MDEC-22,13.731015981972263
MDEC-23,24.858670406465453
MDEC-33,8.607146064169156
MDEN-23,0.7071067811865476
MDEN-33,0.19999999999999996
MDEO-11,0.8854662738155641
MINaaCH,1.4970809348790395
MINaasC,0.1455370851216331
MINaasN,1.7231363903586125
MINdsCH,1.539901738473167
MINdssC,-1.0330477159134601
MINssNH,2.566276664986982
MINsssN,1.0099637080625534
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0756302521008405
SM1_Dzi,1.499946412481588
SM1_Dzm,2.0857476191191937
SM1_Dzp,-5.649777557773621
SM1_Dzv,-2.4706631672247794
SddssSe,0
SpAD_Dt,588.9394573649556
SpAbs_A,37.1965747087678
SpAbs_D,331.90365933654834
SpMAD_A,1.2826405071988896
SpMAD_D,11.444953770225808
SpMax_A,2.4755563384360197
SpMax_D,165.9518296682742
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.63999999999999
TpiPC10,8.903945765360751
VAdjMat,6.0
VE1_DzZ,5.311185428344075
VE1_Dzi,5.30409353231548
VE1_Dzm,5.31127099859277
VE1_Dzp,5.309021434369631
VE1_Dzv,5.311943332616046
VE2_DzZ,0.18314432511531292
VE2_Dzi,0.18289977697639584
VE2_Dzm,0.1831472758135438
VE2_Dzp,0.18306970463343555
VE2_Dzv,0.1831704597453809
VE3_DzZ,2.7345257918401704
VE3_Dzi,2.733189624018298
VE3_Dzm,2.7345419030380436
VE3_Dzp,2.7341182679505955
VE3_Dzv,2.7346684813039457
VR1_DzZ,183.78568150886485
VR1_Dzi,184.74887269233363
VR1_Dzm,183.7728577682398
VR1_Dzp,184.77222344178108
VR1_Dzv,184.19250468514593
VR2_DzZ,6.337437293409133
VR2_Dzi,6.3706507824942635
VR2_Dzm,6.336995095456545
VR2_Dzp,6.371455980751072
VR2_Dzv,6.351465678798136
VR3_DzZ,6.27848104131615
VR3_Dzi,6.283708195001494
VR3_Dzm,6.278411263366463
VR3_Dzp,6.283834578851957
VR3_Dzv,6.280692168808451
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07098399800994089
Xch-6dv,0.15485195814910319
Xch-7dv,0.1814419072598964
Xpc-4dv,1.5430360565524368
Xpc-5dv,2.062537894869358
Xpc-6dv,2.4046896059052827
Zagreb1,156.0
Zagreb2,186.0
fragCpx,212.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,32
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.61147906976744
AATS1are,6.579978260869566
AATS2are,6.6207383561643836
AATS3are,6.459819148936171
AATS4are,6.482666666666668
AATS5are,6.538071874999999
AATS6are,6.476377419354838
AATS7are,6.4465555555555545
AATS8are,6.487014285714285
AATSC0dv,3.9847765558960804
AATSC0pe,0.1386759329367225
AATSC0se,0.1039655045970795
AATSC1dv,0.6040898636073466
AATSC1pe,-0.011913546687986467
AATSC1se,-0.010547465668869186
AATSC2dv,0.17615776697941307
AATSC2pe,0.02842193262555842
AATSC2se,0.023363085718307555
AATSC3dv,-0.18654685662729112
AATSC3pe,-0.015555250106440517
AATSC3se,-0.012019468476347188
AATSC4dv,-0.18586039166983823
AATSC4pe,-0.0020709910762574365
AATSC4se,-0.0023288304207229114
AATSC5dv,-0.23328717892220688
AATSC5pe,-0.01003901433207139
AATSC5se,-0.007007273250180281
AATSC6dv,-0.2955054726931805
AATSC6pe,0.007791058811214427
AATSC6se,0.006462209081340101
AATSC7dv,-0.4870220303877023
AATSC7pe,-0.02514303026661059
AATSC7se,-0.021891646715942556
AATSC8dv,-0.7910806451459057
AATSC8pe,-0.04632742795333385
AATSC8se,-0.03256562087614927
AETA_eta,0.6878714801933644
ATSC0are,6.264865116279067
ATSC1are,-0.6546417522985404
ATSC2are,2.583352244456461
ATSC3are,-1.4134679286100589
ATSC4are,-0.29705235262303964
ATSC5are,-0.7757151433207143
ATSC6are,-0.13605478637101134
ATSC7are,-2.3150621957815027
ATSC8are,-3.445157166035694
BCUTZ-1h,17.00110354568495
BCUTZ-1l,5.693116450530898
BCUTc-1h,0.46154490611476306
BCUTc-1l,-0.44058730579647926
BCUTd-1h,3.216926425572651
BCUTd-1l,0.9725916777190957
BCUTi-1h,14.551507245831734
BCUTi-1l,10.954414616860957
BCUTm-1h,35.450517612305134
BCUTm-1l,11.70503585484769
BCUTp-1h,2.2078628021910593
BCUTp-1l,0.741401773834077
BCUTs-1h,7.0104627389468375
BCUTs-1l,1.3044848387400105
BCUTv-1h,22.455866752510676
BCUTv-1l,14.700463521775607
BalabanJ,1.3653262444537448
Diameter,14
ETA_beta,41.25
GATS1are,0.7458261132963016
GATS2are,0.46461855901353216
GATS3are,0.9484740041229914
GATS4are,0.9935025350867817
GATS5are,1.0654943085134818
GATS6are,1.0289643050565576
GATS7are,1.2998293505786014
GATS8are,1.4729622791114123
HybRatio,0.0
Lipinski,True
LogEE_Dt,294.4697286824778
MATS1are,-0.09767931369896447
MATS2are,0.24289439738957708
MATS3are,-0.1032083501997
MATS4are,-0.021238238516367174
MATS5are,-0.05546100910875423
MATS6are,-0.010041245995780278
MATS7are,-0.19617080527465952
MATS8are,-0.3378062881299092
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.7114743271927246
SM1_Dzse,1.6245523528738781
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,4.899909730850478
SMR_VSA7,88.8375663695718
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,246.2114844096751
SpAD_Dzi,240.97323069628874
SpAD_Dzm,246.19149628208947
SpAD_Dzp,333.4693321482957
SpAD_Dzv,304.8163948638644
SpAbs_Dt,588.9394573649558
SpDiam_A,4.820298224177881
SpDiam_D,249.4699040448141
SpMAD_Dt,20.30825715051571
SpMax_Dt,294.4697286824778
SsssssAs,0
VE1_Dzpe,5.307487094536937
VE1_Dzse,5.308176463585846
VE2_Dzpe,0.18301679636334264
VE2_Dzse,0.18304056770985674
VE3_Dzpe,2.7338292200325913
VE3_Dzse,2.7339590977451063
VMcGowan,277.37000000000023
VR1_Dzpe,184.27288312475883
VR1_Dzse,184.2018802540438
VR2_Dzpe,6.354237349129615
VR2_Dzse,6.3517889742773725
VR3_Dzpe,6.2811284564140015
VR3_Dzse,6.2807430684382135
mZagreb1,9.472222222222221
mZagreb2,6.277777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14569453758788528
AATSC1are,-0.014231342441272617
AATSC2are,0.03538838691036248
AATSC3are,-0.015036892857553818
AATSC4are,-0.0030942953398233296
AATSC5are,-0.008080366076257442
AATSC6are,-0.0014629546921614122
AATSC7are,-0.028581014762734603
AATSC8are,-0.04921653094336706
AETA_beta,1.4224137931034482
BCUTdv-1h,6.024619558095763
BCUTdv-1l,0.7740040268193112
BCUTpe-1h,3.50187867874855
BCUTpe-1l,2.241315703850776
BCUTse-1h,3.7147400491116263
BCUTse-1l,2.4371335273805528
ETA_alpha,13.747619047619049
ETA_dBeta,2.75
ETA_eta_B,0.47865281659755077
ETA_eta_F,34.27547305861101
ETA_eta_L,5.354206923432551
ETA_eta_R,54.22374598421858
ETA_psi_1,0.544408825193287
LabuteASA,169.9857619585246
LogEE_DzZ,123.17731566180656
LogEE_Dzi,120.53833763822995
LogEE_Dzm,123.1676704727385
LogEE_Dzp,165.75027283246058
LogEE_Dzv,151.98222102378998
PEOE_VSA1,14.99041564663839
PEOE_VSA2,4.794537184071822
PEOE_VSA3,14.488984098994122
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.733674027155736
PEOE_VSA7,54.60695665452676
PEOE_VSA8,22.600791154886426
PEOE_VSA9,11.250837766380558
SM1_Dzare,1.8164681740377229
SpAD_Dzpe,246.37207403271321
SpAD_Dzse,248.56948963254285
SpAbs_DzZ,244.2790010715122
SpAbs_Dzi,239.57672886397833
SpAbs_Dzm,244.2495933263578
SpAbs_Dzp,337.15032322269485
SpAbs_Dzv,306.4351052148049
SpDiam_Dt,435.00179483924967
SpMAD_DzZ,8.490051186540521
SpMAD_Dzi,8.309421748147887
SpMAD_Dzm,8.489361940761706
SpMAD_Dzp,11.498942487872265
SpMAD_Dzv,10.510910167719462
SpMax_DzZ,123.17731566180656
SpMax_Dzi,120.53833763822995
SpMax_Dzm,123.1676704727385
SpMax_Dzp,165.75027283246058
SpMax_Dzv,151.98222102378998
VE1_Dzare,5.306273598788592
VE2_Dzare,0.18297495168236524
VE3_Dzare,2.733600555417156
VR1_Dzare,184.3885604095952
VR2_Dzare,6.358226221020524
VR3_Dzare,6.281756009366237
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4740558292282431
AETA_dBeta,0.09482758620689655
AETA_eta_B,0.01650526953784658
AETA_eta_F,1.181912864090035
AETA_eta_L,0.18462782494595004
AETA_eta_R,1.8697843442833995
BCUTare-1h,3.5557533950466325
BCUTare-1l,2.1917379922628974
ETA_beta_s,19.25
ETA_dPsi_A,0.16959117480671293
ETA_dPsi_B,0.0
ETA_eta_BR,0.8226528165975507
ETA_eta_FL,8.581353822342994
ETA_eta_RL,13.935560745775545
LogEE_Dzpe,123.2450533724667
LogEE_Dzse,124.34076386292227
PEOE_VSA10,5.697039313055833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,27.581226572273486
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,16.051916670617278
SlogP_VSA6,72.55755356928502
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.763406381517443
SlogP_VSA9,0.0
SpAD_Dzare,243.91963679112473
SpAbs_Dzpe,244.77863241774065
SpAbs_Dzse,247.05697537297064
SpDiam_DzZ,187.7848434689261
SpDiam_Dzi,182.85256709560417
SpDiam_Dzm,187.78332903061528
SpDiam_Dzp,250.75013357409588
SpDiam_Dzv,230.75658412232224
SpMAD_Dzpe,8.495588759748731
SpMAD_Dzse,8.571361711466995
SpMax_Dzpe,123.2450533724667
SpMax_Dzse,124.34076386292227
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6637931034482759
AETA_eta_BR,0.028367338503363818
AETA_eta_FL,0.295908752494586
AETA_eta_RL,0.480536577440536
DetourIndex,4153
EState_VSA1,17.907599529641427
EState_VSA2,11.260490804752829
EState_VSA3,22.09133385795691
EState_VSA4,4.899909730850478
EState_VSA5,24.27512131221871
EState_VSA6,53.2285126986357
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,11.600939890232516
ETA_beta_ns,22.0
ETA_shape_p,0.1489435400069276
ETA_shape_x,0.0
ETA_shape_y,0.3855213023900242
GhoseFilter,True
LogEE_Dzare,122.02245522914987
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,242.22844228426206
SpDiam_Dzpe,187.39868211243925
SpDiam_Dzse,189.11212323188036
SpMAD_Dzare,8.411021958314645
SpMax_Dzare,122.02245522914987
TopoPSA(NO),91.63999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7231363903586125
VSA_EState9,68.9235824293923
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7586206896551724
EState_VSA10,19.49013894705617
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02594417077175695
FilterItLogS,-4.082355304343744
SpDiam_Dzare,185.46038199234422
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6849390919158361
ETA_epsilon_2,0.8707717569786532
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5713505074160808
ETA_epsilon_5,0.8339477726574498
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.24172921537262654
ETA_dEpsilon_B,0.11358858449975529
ETA_dEpsilon_C,-0.12814063087287125
ETA_dEpsilon_D,0.036823984321203374
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7931034482758621
MDEDescriptor,"0.0,0.0,0.0,0.0,13.731015981972263,24.858670406465453,0.0,8.607146064169156,0.0,0.0,0.8854662738155641,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.19999999999999996"
APolDescriptor,54.983101999999974
BCUTDescriptor,"11.849999999999984,34.968853950309764,-0.3278050877398736,0.2919238915588563,4.269190496647356,10.693363860604983"
BPolDescriptor,23.218897999999996
TPSADescriptor,91.63999999999999
ALOGPDescriptor,"4.450800000000001,19.80962064000001,106.74809999999998"
XLogPDescriptor,4.132000000000001
VAdjMaDescriptor,6.0
WeightDescriptor,407.06728372
ChiPathDescriptor,"20.543241116511005,13.935560745775549,12.962712469538607,10.83058723605637,9.346015656949456,6.987444362719378,4.828007584629374,3.5093510658495384,15.628482307194659,8.954585301999614,6.703571623860154,4.6234771917458115,3.2528396413515868,2.0092475146634583,1.139007223557799,0.6574596856282554"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5760926987258613,0.8288214237487844,0.0,0.0,0.07098399800994089,0.15485195814910313,0.1814419072598964"
AtomCountDescriptor,43
BondCountDescriptor,32
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.130688025985936,0.0,0.5972474806169112,0.0,0.8254732124872058,0.0,0.11287949373669653,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,16,1,0,0,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"59.29066277488009,2.0445056129268995,22.581831312286283,9.999367986854544,10.0538441341108"
FractionalPSADescriptor,0.2251224887506172
WienerNumbersDescriptor,"2328.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.013613383904869,8.114447694595164,10.750602457490428,1.5430360565524368,2.062537894869358,2.1978592013161315"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,28
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.203125,9.646502835538753,4.924037460978147"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1304.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"40.890766953842004,36.60959401341192,55.3564706700956,55.107378112712,55.17889680362991"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6239554220540238,-0.3844270089439432,0.1986541003363442,-0.18826357862889778,0.012356873082512312"
EccentricConnectivityIndexDescriptor,688
AutocorrelationDescriptorPolarizability,"2040.4874974593254,2436.0309583112835,3465.635792710513,3340.8172017350375,3166.943868776534"
