DLiP-ID,T000CG
AATS8Z,12.175182481751825
AATS8d,2.240875912408759
AATS8i,162.23963947885497
AATS8m,41.414365248175166
AATS8p,1.1278757247712263
AATS8s,2.487597999459313
AATS8v,141.61405008727397
AMID_C,1.6210940102487594
AMID_N,0.0766301951201377
AMID_O,0.2510697763828211
AMID_X,0.0
AMID_h,0.4051723544478882
ATS0dv,352.44444444444446
ATS0pe,353.1499
ATS0se,440.6196729999999
ATS1dv,275.66666666666663
ATS1pe,379.73760000000004
ATS1se,459.12011599999977
ATS2dv,456.0
ATS2pe,683.5818999999998
ATS2se,837.8611739999997
ATS3dv,413.33333333333337
ATS3pe,918.9492000000002
ATS3se,1151.634762
ATS4dv,399.33333333333337
ATS4pe,952.5293999999998
ATS4se,1196.1831339999999
ATS5dv,489.3333333333333
ATS5pe,948.5453999999999
ATS5se,1184.77996
ATS6dv,328.33333333333337
ATS6pe,823.9274999999999
ATS6se,1031.4688740000001
ATS7dv,312.3333333333333
ATS7pe,820.365
ATS7se,1034.1336660000002
ATS8dv,293.33333333333337
ATS8pe,804.8394999999997
ATS8se,1021.392822
ATSC0Z,568.2758620689656
ATSC0c,0.7069121182104998
ATSC0d,30.224137931034484
ATSC0i,83.03130522236836
ATSC0m,2618.208493655173
ATSC0p,16.487296529069123
ATSC0s,104.9516593940684
ATSC0v,3062.0950577284398
ATSC1Z,133.30083234244938
ATSC1c,-0.3553184213890341
ATSC1d,5.6991676575505394
ATSC1i,-11.94089286441118
ATSC1m,577.0726961153396
ATSC1p,-1.3059451291533917
ATSC1s,-13.911542308702321
ATSC1v,27.346745228360017
ATSC2Z,-35.31153388822829
ATSC2c,0.0023966578926727933
ATSC2d,-3.4212247324613507
ATSC2i,-12.557569631572981
ATSC2m,-179.2573958692032
ATSC2p,-2.612373137611804
ATSC2s,41.0711518586616
ATSC2v,-678.5734307292887
ATSC3Z,18.759809750297265
ATSC3c,0.09336430498347074
ATSC3d,-5.587395957193811
ATSC3i,6.271191220061792
ATSC3m,86.15720897265159
ATSC3p,0.6073265746908364
ATSC3s,-12.684670170236293
ATSC3v,-83.6746730961965
ATSC4Z,-29.806183115338865
ATSC4c,-0.20664605879963613
ATSC4d,-10.788644470868013
ATSC4i,-32.59838477216845
ATSC4m,-139.37877094054684
ATSC4p,-5.804520563767546
ATSC4s,-30.092370943492707
ATSC4v,-475.331293069747
ATSC5Z,-118.22592152199759
ATSC5c,0.22088871656394574
ATSC5d,-0.9378715814506552
ATSC5i,14.756213246144013
ATSC5m,-521.531952079667
ATSC5p,1.9585448766212794
ATSC5s,26.042127677425277
ATSC5v,68.7749477503522
ATSC6Z,-229.84423305588584
ATSC6c,-0.11807367594694956
ATSC6d,-3.8109393579072544
ATSC6i,1.1499261831629084
ATSC6m,-1048.157081410226
ATSC6p,-1.1773598743210891
ATSC6s,-38.85249750647948
ATSC6v,-491.94141980150374
ATSC7Z,-88.86325802615933
ATSC7c,0.0035006736925144565
ATSC7d,-2.1022592152199775
ATSC7i,-8.519527361582558
ATSC7m,-409.7552449726516
ATSC7p,-2.175352992778855
ATSC7s,-11.107989826925616
ATSC7v,-405.49031594411144
ATSC8Z,0.6242568370986801
ATSC8c,0.03710669082375508
ATSC8d,0.9705707491082031
ATSC8i,-1.922545761350297
ATSC8m,14.32693398692035
ATSC8p,-0.2033362810172295
ATSC8s,-0.08495822486620619
ATSC8v,108.14807545527638
AXp-0d,0.7078926541268648
AXp-1d,0.45356387339416604
AXp-2d,0.3017286850902722
AXp-3d,0.19180372489559563
AXp-4d,0.12683155192150827
AXp-5d,0.08546318650868547
AXp-6d,0.05474264342154924
AXp-7d,0.035640043199209555
GATS1Z,0.8759830097087377
GATS1c,1.5153669275642239
GATS1d,1.0686822589845977
GATS1i,1.3507576834471844
GATS1m,0.872707505766702
GATS1p,1.315250804494344
GATS1s,0.6566052840593626
GATS1v,1.0801754055578272
GATS2Z,1.0499649282978534
GATS2c,1.1150000149026607
GATS2d,1.3062953678360032
GATS2i,1.204998607953601
GATS2m,1.0475407245400172
GATS2p,1.1527896324628317
GATS2s,0.5308746516783507
GATS2v,1.1274161470517636
GATS3Z,1.0977283070388348
GATS3c,1.0981821447333628
GATS3d,1.2903593839132914
GATS3i,1.0105131290487963
GATS3m,1.0851706625724118
GATS3p,1.0524637415638907
GATS3s,0.9474612328658714
GATS3v,0.9989598080040548
GATS4Z,1.3032970560601314
GATS4c,1.5576712815758509
GATS4d,1.3627219697109103
GATS4i,1.1538608287253762
GATS4m,1.2752317497894246
GATS4p,1.2746179428376028
GATS4s,1.514434725087398
GATS4v,1.032408427898292
GATS5Z,1.2019578337785886
GATS5c,1.5349559505564077
GATS5d,1.0758546231388568
GATS5i,0.8903316145446369
GATS5m,1.1878831535010892
GATS5p,0.9102725137348494
GATS5s,1.8361601901524882
GATS5v,0.8901021427532142
GATS6Z,1.1561089425445585
GATS6c,1.32587870403431
GATS6d,1.0485095912337912
GATS6i,0.9748992100480015
GATS6m,1.1551491147152881
GATS6p,0.9714507184702675
GATS6s,1.5028399143115636
GATS6v,1.0141647606900097
GATS7Z,0.9576067169691853
GATS7c,1.056099970786811
GATS7d,0.9087899005431682
GATS7i,1.0004946519419586
GATS7m,0.9665511377930135
GATS7p,0.973422600468212
GATS7s,0.9577990284432453
GATS7v,1.0287898748586686
GATS8Z,0.905659148890936
GATS8c,1.0900579705873248
GATS8d,0.8534774588713404
GATS8i,0.9371192834043114
GATS8m,0.9120840928656481
GATS8p,0.9146669459139694
GATS8s,0.8774107916131054
GATS8v,0.9530016973755957
MATS1Z,0.2267516181229772
MATS1c,-0.4858800198232306
MATS1d,0.1822779996196997
MATS1i,-0.1390182061013119
MATS1m,0.21306054919995632
MATS1p,-0.07656886758981309
MATS1s,-0.12813350745844057
MATS1v,0.008633039326248683
MATS2Z,-0.03306426471898102
MATS2c,0.0018040231851949161
MATS2d,-0.0602322623863677
MATS2i,-0.08047578573926592
MATS2m,-0.036431273366022796
MATS2p,-0.08431158543615769
MATS2s,0.20823276649157166
MATS2v,-0.11791788421737062
MATS3Z,0.012596608329075113
MATS3c,0.05039643867976324
MATS3d,-0.07054072717446776
MATS3i,0.028819907600978058
MATS3m,0.012556592489732914
MATS3p,0.014055854134169706
MATS3s,-0.046118404599021806
MATS3v,-0.01042700931209137
MATS4Z,-0.019626526777325386
MATS4c,-0.10938505651620327
MATS4d,-0.133570101024971
MATS4i,-0.14690971359437915
MATS4m,-0.01991997084818278
MATS4p,-0.13173864754676562
MATS4s,-0.10729102453203052
MATS4v,-0.05808634280123958
MATS5Z,-0.0809832540561673
MATS5c,0.12163255521880291
MATS5d,-0.012079005501594596
MATS5i,0.06917908013017163
MATS5m,-0.07753868273449423
MATS5p,0.04624084942758839
MATS5s,0.09658926901089467
MATS5v,0.00874285600759173
MATS6Z,-0.17506430227503256
MATS6c,-0.07229543126806554
MATS6d,-0.05457595082204495
MATS6i,0.00599447692801637
MATS6m,-0.17327876365044034
MATS6p,-0.030908859241581797
MATS6s,-0.16023331835960206
MATS6v,-0.0695373148965045
MATS7Z,-0.06572217532010693
MATS7c,0.0020813020472861296
MATS7d,-0.02923352927073259
MATS7i,-0.043124348226201335
MATS7m,-0.06577626378574383
MATS7p,-0.05545353008326682
MATS7s,-0.04448310261561072
MATS7v,-0.05565583788501449
MATS8Z,0.000465062717029259
MATS8c,0.02222256706300315
MATS8d,0.013595046656201443
MATS8i,-0.009802621803037204
MATS8m,0.002316628841068178
MATS8p,-0.005221230347475091
MATS8s,-0.0003427074506915402
MATS8v,0.014952284547974624
MAXssO,5.4500283446712015
MINssO,5.4500283446712015
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.5693662875307433
SdssSe,0
SdsssP,0
SpAD_A,37.34315609775503
SpAD_D,377.55381852938376
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.393600543447207
SssNH2,0
SsssAs,0
SsssCH,-0.7022355698988105
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,603
TMWC10,135.18091057911403
TSRW10,64.0600782901054
VE1_Dt,5.287606272070083
VE2_Dt,0.18233125076103734
VE3_Dt,2.730076379899507
VR1_Dt,178.16702055521404
VR2_Dt,6.1436903639728975
VR3_Dt,6.2474321650655416
Xc-3dv,1.1505610997272633
Xc-4dv,0.06454972243679029
Xc-5dv,0.26063870148904117
Xc-6dv,0.026352313834736494
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2874574785652648
Xch-7d,0.23411675639654192
Xp-0dv,17.519765620511816
Xp-1dv,11.910495453403426
Xp-2dv,9.395843541127654
Xp-3dv,7.0716758871548375
Xp-4dv,5.452089903251783
Xp-5dv,3.928313094163875
Xp-6dv,2.286642747946527
Xp-7dv,1.4770780767525173
Xpc-4d,3.6747035404068966
Xpc-5d,6.083771323273991
Xpc-6d,9.29681605076804
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,5.40042258948519
AATS0dv,6.076628352490422
AATS0pe,6.0887913793103445
AATS0se,7.596890913793102
AATS1dv,4.594444444444444
AATS1pe,6.32896
AATS1se,7.652001933333329
AATS2dv,4.18348623853211
AATS2pe,6.27139357798165
AATS2se,7.686799761467887
AATS3dv,2.7192982456140355
AATS3pe,6.045718421052634
AATS3se,7.576544486842105
AATS4dv,2.5763440860215057
AATS4pe,6.145350967741934
AATS4se,7.7173105419354835
AATS5dv,3.2841163310961967
AATS5pe,6.3660765100671135
AATS5se,7.951543355704699
AATS6dv,2.450248756218906
AATS6pe,6.148712686567164
AATS6se,7.697528910447763
AATS7dv,2.263285024154589
AATS7pe,5.944673913043478
AATS7se,7.493722217391306
AATS8dv,2.1411192214111927
AATS8pe,5.874740875912407
AATS8se,7.455422058394161
AATSC0Z,9.797859690844234
AATSC0c,0.012188139969146548
AATSC0d,0.5211058263971463
AATSC0i,1.4315742279718682
AATSC0m,45.14152575267539
AATSC0p,0.28426373325981247
AATSC0s,1.8095113688632483
AATSC0v,52.79474237462827
AATSC1Z,2.221680539040823
AATSC1c,-0.005921973689817234
AATSC1d,0.09498612762584233
AATSC1i,-0.19901488107351967
AATSC1m,9.617878268588992
AATSC1p,-0.02176575215255653
AATSC1s,-0.23185903847837203
AATSC1v,0.4557790871393336
AATSC2Z,-0.32395902649750724
AATSC2c,2.1987687088741223e-05
AATSC2d,-0.031387382866617894
AATSC2i,-0.1152070608401191
AATSC2m,-1.6445632648550752
AATSC2p,-0.023966726033135818
AATSC2s,0.376799558336345
AATSC2v,-6.225444318617328
AATSC3Z,0.12341980098879779
AATSC3c,0.0006142388485754655
AATSC3d,-0.036759183928906654
AATSC3i,0.04125783697409074
AATSC3m,0.5668237432411288
AATSC3p,0.00399556957033445
AATSC3s,-0.08345177743576508
AATSC3v,-0.5504912703697138
AATSC4Z,-0.1922979555828314
AATSC4c,-0.0013332003793524911
AATSC4d,-0.06960415787656782
AATSC4i,-0.21031215982044163
AATSC4m,-0.899217877035786
AATSC4p,-0.03744851976624223
