DLiP-ID,C000ME
AATSC5s,0.7664920302848021
AATSC5v,-1.982823057726493
AATSC6Z,-1.6166666666666667
AATSC6c,-0.0028995156322747986
AATSC6d,0.03601499423298731
AATSC6i,0.0010774250103037166
AATSC6m,-6.762904537485586
AATSC6p,0.003435824793794573
AATSC6s,-0.5736260675697696
AATSC6v,4.376923250556857
AATSC7Z,-1.25
AATSC7c,-0.0006887441862221943
AATSC7d,-0.05998802235826457
AATSC7i,0.04293511269412234
AATSC7m,-5.511349803699763
AATSC7p,-0.001096408818093396
AATSC7s,-0.5380777127551206
AATSC7v,0.5980548088673692
AATSC8Z,-1.183673469387755
AATSC8c,0.0028231434454209004
AATSC8d,-0.13228232469458373
AATSC8i,-0.13378183625776724
AATSC8m,-5.745637805592828
AATSC8p,-0.03081534525144374
AATSC8s,-0.2544456038890986
AATSC8v,-8.72192959838477
ATS0are,230.2183
ATS1are,238.3648
ATS2are,389.062
ATS3are,486.0507
ATS4are,523.2367
ATS5are,527.448
ATS6are,388.07200000000006
ATS7are,340.1509
ATS8are,319.772
ATSC0dv,153.2156862745098
ATSC0pe,5.194038235294117
ATSC0se,3.846510617647058
ATSC1dv,-3.8296808919646326
ATSC1pe,0.680938927335641
ATSC1se,0.9482305813148784
ATSC2dv,35.90657439446367
ATSC2pe,2.1090612456747406
ATSC2se,1.7954159463667814
ATSC3dv,10.298731257208768
ATSC3pe,-0.04071375432526077
ATSC3se,-0.5100129212802765
ATSC4dv,-48.315263360246064
ATSC4pe,-1.0554512975778545
ATSC4se,-1.0152730458477515
ATSC5dv,3.4521337946943533
ATSC5pe,0.4494373702422168
ATSC5se,0.8938390968858124
ATSC6dv,-1.6093810073048882
ATSC6pe,-1.7556262975778556
ATSC6se,-1.6666706193771619
ATSC7dv,-30.07497116493656
ATSC7pe,-1.4136525951557095
ATSC7se,-1.128533326989619
ATSC8dv,-33.974240676662816
ATSC8pe,-0.533831574394463
ATSC8se,-0.2052011548442904
AXp-0dv,0.5455726305734184
AXp-1dv,0.32505463787730693
AXp-2dv,0.1779689396206419
AXp-3dv,0.09976678443373281
AXp-4dv,0.05660278347893873
AXp-5dv,0.03137741892368808
AXp-6dv,0.018988138945112303
AXp-7dv,0.010792894238101697
BertzCT,997.0344394521051
ECIndex,395
ETA_eta,13.201127512347862
GATS1dv,0.6225489150527542
GATS1pe,0.43262500804561177
GATS1se,0.3452996231371738
GATS2dv,0.6017923179439202
GATS2pe,0.47715962658623845
GATS2se,0.4755689549095133
GATS3dv,0.8227617097517276
GATS3pe,0.7867038737285338
GATS3se,0.8196307441700352
GATS4dv,1.1365863468499762
GATS4pe,1.1450751835633146
GATS4se,1.17790986067415
GATS5dv,1.1630986310087923
GATS5pe,1.3397812424085758
GATS5se,1.344968159016466
GATS6dv,1.051386400477775
GATS6pe,1.21963772945566
GATS6se,1.2796306287101566
GATS7dv,1.0612657754326553
GATS7pe,1.1124136883528448
GATS7se,1.130699598140159
GATS8dv,1.0879021431966693
GATS8pe,0.9752851515272085
GATS8se,0.925596683148019
LogEE_A,4.068810009871728
LogEE_D,101.92537072031269
MATS1dv,-0.023606726767719882
MATS1pe,0.12381676025372747
MATS1se,0.23282169051257653
MATS2dv,0.13737941625552721
MATS2pe,0.23803179558120718
MATS2se,0.27362077336028817
MATS3dv,0.03047180274720588
MATS3pe,-0.0035534782619365424
MATS3se,-0.06010794733968243
MATS4dv,-0.139241698494322
MATS4pe,-0.08972660750405938
MATS4se,-0.11654780876571598
MATS5dv,0.010352174544649605
MATS5pe,0.039756783034285224
MATS5se,0.10676763152940544
MATS6dv,-0.005952279384580403
MATS6pe,-0.19153784721887987
MATS6se,-0.2455333621024686
MATS7dv,-0.12834458860821799
MATS7pe,-0.17795620100298604
MATS7se,-0.19183287105827304
MATS8dv,-0.15386128856456835
MATS8pe,-0.07131517495985931
MATS8se,-0.037016529770302196
MAXaaCH,1.7967257180650038
MAXaaaC,0.759501291257244
MAXaasC,0.2650472411186702
MAXddsN,-0.7262759826152685
MAXssNH,2.3781018518518517
MDEC-22,10.82647859124999
MDEC-23,14.517754711170932
MDEC-33,3.838519496373775
MDEN-22,0.33333333333333337
MDEN-23,0.37796447300922725
MDEO-11,1.628650569956944
MINaaCH,1.1487240173847315
MINaaaC,0.4695918367346943
MINaasC,-0.4785223502981435
MINddsN,-0.7262759826152685
MINssNH,2.3781018518518517
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0535714285714284
SM1_Dzi,1.281385004616356
SM1_Dzm,2.0499215542742757
SM1_Dzp,-5.459584580867579
SM1_Dzv,-2.3963729217909213
SddssSe,0
SpAD_Dt,436.4403596668191
SpAbs_A,29.35156909495913
SpAbs_D,203.85074144062546
SpMAD_A,1.2761551780417013
SpMAD_D,8.863075714809796
SpMax_A,2.450599277334114
SpMax_D,101.92537072031269
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,110.58
TpiPC10,8.676973863588263
VAdjMat,5.643856189774724
VE1_DzZ,4.718682524212974
VE1_Dzi,4.7450557010395515
VE1_Dzm,4.718656286630148
VE1_Dzp,4.6889165810993605
VE1_Dzv,4.7253980425726665
VE2_DzZ,0.20516010974839016
VE2_Dzi,0.20630676961041527
VE2_Dzm,0.2051589689839195
VE2_Dzp,0.20386593830866784
VE2_Dzv,0.20545208880750723
VE3_DzZ,2.3844387573435277
VE3_Dzi,2.3900122938194652
VE3_Dzm,2.3844331969661052
VE3_Dzp,2.3781106725450756
VE3_Dzv,2.3858609221469886
VR1_DzZ,128.97483758223876
VR1_Dzi,126.97729953368473
VR1_Dzm,128.97752539094662
VR1_Dzp,131.44595086891982
VR1_Dzv,128.76963290478625
VR2_DzZ,5.607601634010381
VR2_Dzi,5.520752153638466
VR2_Dzm,5.607718495258549
VR2_Dzp,5.715041342126949
VR2_Dzv,5.598679691512445
VR3_DzZ,5.692526450768562
VR3_Dzi,5.676917449587859
VR3_Dzm,5.692547290342792
VR3_Dzp,5.711504870052833
VR3_Dzv,5.690934139434612
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07335061313960894
Xch-7dv,0.10776577327847917
Xpc-4dv,1.8812090746601076
Xpc-5dv,2.7267621985200243
Xpc-6dv,3.5203174735320433
Zagreb1,122.0
Zagreb2,144.0
fragCpx,119.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,25
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.771126470588236
AATS1are,6.621244444444445
AATS2are,6.707965517241379
AATS3are,6.480676
AATS4are,6.795281818181818
AATS5are,7.127675675675675
AATS6are,6.4678666666666675
AATS7are,6.541363461538461
AATS8are,6.52595918367347
AATSC0dv,4.506343713956171
AATSC0pe,0.15276583044982694
AATSC0se,0.11313266522491347
AATSC1dv,-0.10638002477679535
AATSC1pe,0.018914970203767804
AATSC1se,0.026339738369857733
AATSC2dv,0.6190788688700632
AATSC2pe,0.036363124925426565
AATSC2se,0.030955447351151404
AATSC3dv,0.13731641676278358
AATSC3pe,-0.0005428500576701436
AATSC3se,-0.00680017228373702
AATSC4dv,-0.6274709527304684
AATSC4pe,-0.013707159708803306
AATSC4se,-0.01318536423178898
AATSC5dv,0.04665045668505883
AATSC5pe,0.006073477976246173
AATSC5se,0.01207890671467314
AATSC6dv,-0.026823016788414804
AATSC6pe,-0.02926043829296426
AATSC6se,-0.027777843656286032
AATSC7dv,-0.5783648300949339
AATSC7pe,-0.02718562682991749
AATSC7se,-0.021702563980569595
AATSC8dv,-0.6933518505441391
AATSC8pe,-0.010894521926417614
AATSC8se,-0.004187778670291641
AETA_eta,0.5739620657542549
ATSC0are,5.8058735294117625
ATSC1are,0.639810380622837
ATSC2are,2.6123010380622835
ATSC3are,-0.2991386678200691
ATSC4are,-1.4745988754325265
ATSC5are,1.022192906574393
ATSC6are,-2.004688581314878
ATSC7are,-1.556859515570934
ATSC8are,-0.4511353806228369
BCUTZ-1h,16.013122621279773
BCUTZ-1l,5.673833494430491
BCUTc-1h,0.510677984181534
BCUTc-1l,-0.38712201733526147
BCUTd-1h,4.043944173649855
BCUTd-1l,0.9706521319561392
BCUTi-1h,14.594825823177898
BCUTi-1l,10.319768258882583
BCUTm-1h,32.066543915431424
BCUTm-1l,11.68708855102746
BCUTp-1h,2.9545778178367303
BCUTp-1l,0.6692171090511673
BCUTs-1h,8.001938231565234
BCUTs-1l,0.298924301558681
BCUTv-1h,24.441830833020546
BCUTv-1l,14.651550775676794
BalabanJ,1.6839878002608868
Diameter,10
ETA_beta,36.0
GATS1are,0.47160574880981754
GATS2are,0.4701123641787318
GATS3are,0.8034646253261781
GATS4are,1.1809592415793946
GATS5are,1.327282638193445
GATS6are,1.2163449589842334
GATS7are,1.107868471158537
GATS8are,0.9517689236609781
HybRatio,0.0
Lipinski,True
LogEE_Dt,218.2201798334096
MATS1are,0.1040782849326631
MATS2are,0.2637585673583371
MATS3are,-0.023357299935106286
MATS4are,-0.112148771078344
MATS5are,0.08089328813980363
MATS6are,-0.19566223589330006
MATS7are,-0.17533048234310702
MATS8are,-0.053916557344808276
MAXddssS,-4.112131991685562
MINddssS,-4.112131991685562
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.5300642594859246
SM1_Dzse,1.4861242843716291
SMR_VSA1,13.341108033146607
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,70.90846545653314
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,122.28973411846432
SpAD_Dzi,146.89291978727493
SpAD_Dzm,122.30126365370202
SpAD_Dzp,190.9245601152017
SpAD_Dzv,181.43091711014813
SpAbs_Dt,436.44035966681906
SpDiam_A,4.901198554668229
SpDiam_D,150.24433260837117
SpMAD_Dt,18.975667811600832
SpMax_Dt,218.2201798334096
SsssssAs,0
VE1_Dzpe,4.742390818552617
VE1_Dzse,4.740568595350832
VE2_Dzpe,0.20619090515446162
VE2_Dzse,0.20611167805873185
VE3_Dzpe,2.389450523578861
VE3_Dzse,2.3890662082729146
VMcGowan,220.69999999999985
VR1_Dzpe,127.05526613144814
VR1_Dzse,127.21086773115358
VR2_Dzpe,5.524142005715136
VR2_Dzse,5.530907292658852
VR3_Dzpe,5.677531281125618
VR3_Dzse,5.678755208329496
mZagreb1,7.729166666666666
mZagreb2,4.98611111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,25
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1707609861591695
AATSC1are,0.017772510572856583
AATSC2are,0.04503967307003937
AATSC3are,-0.0039885155709342545
AATSC4are,-0.019150634745876968
AATSC5are,0.013813417656410717
AATSC6are,-0.033411476355247965
AATSC7are,-0.029939606068671805
AATSC8are,-0.009206844502506875
AETA_beta,1.565217391304348
BCUTdv-1h,7.004120157158035
BCUTdv-1l,0.6442380752156497
BCUTpe-1h,3.5536097260831006
BCUTpe-1l,2.220149434479692
BCUTse-1h,3.7690212313496017
BCUTse-1l,2.4156478039199882
ETA_alpha,10.866666666666665
ETA_dBeta,7.0
ETA_eta_B,0.42621313222538326
ETA_eta_F,27.291571481601686
ETA_eta_L,3.828647944214137
ETA_eta_R,40.492698993949546
ETA_psi_1,0.5266558966074314
LabuteASA,131.35342363676565
LogEE_DzZ,60.86366560023259
LogEE_Dzi,73.50217228514254
LogEE_Dzm,60.86893723329832
LogEE_Dzp,94.02273230610544
LogEE_Dzv,90.19450791990212
PEOE_VSA1,0.0
PEOE_VSA2,19.82039165416487
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,18.19910120538483
PEOE_VSA8,17.649434854539482
PEOE_VSA9,16.127398041117495
SM1_Dzare,1.675270236251707
SpAD_Dzpe,146.67309335130864
SpAD_Dzse,145.68198013720126
SpAbs_DzZ,120.64673721360111
SpAbs_Dzi,145.82906210192624
SpAbs_Dzm,120.661091562459
SpAbs_Dzp,193.50504919307843
SpAbs_Dzv,182.78538876159513
SpDiam_Dt,314.5317570666963
SpMAD_DzZ,5.316944961672362
SpMAD_Dzi,6.386648686403258
SpMAD_Dzm,5.317446245813131
SpMAD_Dzp,8.301067831095725
SpMAD_Dzv,7.888300743919484
SpMax_DzZ,60.86366560023259
SpMax_Dzi,73.50217228514254
SpMax_Dzm,60.86893723329832
SpMax_Dzp,94.02273230610544
SpMax_Dzv,90.19450791990212
VE1_Dzare,4.7434633542880205
VE2_Dzare,0.20623753714295742
VE3_Dzare,2.3896766572976444
VR1_Dzare,126.93713023775346
VR2_Dzare,5.51900566251102
VR3_Dzare,5.676601049324176
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.472463768115942
AETA_dBeta,0.30434782608695654
AETA_eta_B,0.018531005748929706
AETA_eta_F,1.1865900644174645
AETA_eta_L,0.16646295409626682
AETA_eta_R,1.7605521301717193
BCUTare-1h,3.607846417382667
BCUTare-1l,2.1709760962606266
ETA_beta_s,14.5
ETA_dPsi_A,0.18734410339256857
ETA_dPsi_B,0.0
ETA_eta_BR,0.6842131322253833
ETA_eta_FL,7.159352485933576
ETA_eta_RL,10.988000430147713
LogEE_Dzpe,73.40307120867546
LogEE_Dzse,72.90560416792113
PEOE_VSA10,0.0
PEOE_VSA11,4.895483475517775
PEOE_VSA12,0.0
PEOE_VSA13,15.710677428091145
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.325086554093815
SlogP_VSA3,10.023291153407584
SlogP_VSA4,10.114318268765572
SlogP_VSA5,0.0
SlogP_VSA6,65.68963066328534
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,146.20033216105793
SpAbs_Dzpe,145.3397584322004
SpAbs_Dzse,144.37719333829824
SpDiam_DzZ,89.05460070060712
SpDiam_Dzi,111.62556399690993
SpDiam_Dzm,89.06056940763209
SpDiam_Dzp,138.74243791483877
SpDiam_Dzv,136.31728010877185
SpMAD_Dzpe,6.377091015274289
SpMAD_Dzse,6.333999136400055
SpMax_Dzpe,73.40307120867546
SpMax_Dzse,72.90560416792113
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6304347826086957
AETA_eta_BR,0.029748397053277535
AETA_eta_FL,0.3112761950405903
AETA_eta_RL,0.47773914913685706
DetourIndex,2434
EState_VSA1,25.52947195242659
EState_VSA2,5.687386274683562
EState_VSA3,5.516700717616262
EState_VSA4,11.452591282926406
EState_VSA5,18.19910120538483
EState_VSA6,36.52867891392113
EState_VSA7,0.0
EState_VSA8,9.706073385399296
EState_VSA9,0.0
ETA_beta_ns,21.5
ETA_shape_p,0.1226993865030675
ETA_shape_x,0.0766871165644172
ETA_shape_y,0.2668711656441718
GhoseFilter,True
LogEE_Dzare,73.17300391688774
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,144.7493709067005
SpDiam_Dzpe,111.34777535480673
SpDiam_Dzse,110.31159034993374
SpMAD_Dzare,6.356536180915562
SpMax_Dzare,73.17300391688774
TopoPSA(NO),102.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.05442082388511
VSA_EState9,43.807711167800456
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9347826086956522
EState_VSA10,18.53211525309451
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027536231884058026
FilterItLogS,-4.661889255638467
SpDiam_Dzare,111.15363146236231
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7039215686274511
ETA_epsilon_2,0.8971014492753622
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5861111111111114
ETA_epsilon_5,0.8722222222222221
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.2623831070889892
ETA_dEpsilon_B,0.11781045751633978
ETA_dEpsilon_C,-0.14457264957264943
ETA_dEpsilon_D,0.02487922705314005
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.782608695652174
MDEDescriptor,"0.0,0.0,0.0,0.0,10.82647859124999,14.517754711170932,0.0,3.838519496373775,0.0,0.0,1.628650569956944,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.37796447300922725,0.0"
APolDescriptor,43.14272299999999
BCUTDescriptor,"11.849999999999998,31.97207217041873,-0.25410150448673957,0.24742622490828628,4.250279162328898,12.099486683277098"
BPolDescriptor,21.737276999999995
TPSADescriptor,110.58
ALOGPDescriptor,"3.3261999999999996,11.063606439999997,77.98339999999999"
XLogPDescriptor,2.71
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,329.04702692
ChiPathDescriptor,"16.44938298937633,10.988000430147714,10.390901641339195,8.190974673253853,7.079993482098521,5.842735152132488,3.3674244960281654,2.316183608143014,11.764558001336459,7.012421073018636,5.150186607233691,3.6604646410040056,2.594449968786687,1.6747302732551048,0.8418696852483741,0.484699673620693"
ChiChainDescriptor,"0.0,0.0,0.0,0.2347080484106438,0.3411548439278897,0.0,0.0,0.0,0.07335061313960894,0.09649777247728648"
AtomCountDescriptor,34
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.107160139492283,0.20412414523193154,0.604795846272802,0.08333333333333333,0.6287193374290214,0.025499585890087693,0.12161724360088116,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,1,0,0,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"46.73467790104344,2.031942517436671,22.557933940440954,9.84401252186547,9.21322410002135"
FractionalPSADescriptor,0.33606138622515164
WienerNumbersDescriptor,"1140.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.195711901607705,6.985509945194505,10.523103571992362,1.266619917020814,1.7797662995575794,1.9639122061317171"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.486111111111111,3.9837030330466274"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,790.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"33.30557008444323,35.66769030573464,46.32304025284787,51.96913356046018,55.850890541249164"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.32134408506309386,-0.1171260695796408,0.04704820110667641,-0.0662356944990432,-0.19217253323054412"
EccentricConnectivityIndexDescriptor,395
AutocorrelationDescriptorPolarizability,"1733.1529762935065,2052.870573771915,2946.497164434495,3011.1347999693135,2678.650042785085"
