DLiP-ID,C001MZ
AATSC4p,-0.05756173467795743
AATSC4s,-0.1645503953337581
AATSC4v,-7.351344333360316
AATSC5Z,-1.526938775510204
AATSC5c,-0.0004987992898079119
AATSC5d,-0.11979591836734695
AATSC5i,0.029171421041029565
AATSC5m,-7.275002474795917
AATSC5p,3.5678472178179985e-05
AATSC5s,-0.27956895492536293
AATSC5v,-7.029447348157111
AATSC6Z,-2.7755102040816335
AATSC6c,-0.0001690259159476343
AATSC6d,-0.09408163265306121
AATSC6i,-0.2722861181465177
AATSC6m,-12.891600377653065
AATSC6p,-0.06127997609042659
AATSC6s,-0.07839129799153315
AATSC6v,-13.694399601439985
AATSC7Z,-0.9771908763505407
AATSC7c,0.00023135104153062933
AATSC7d,0.029531812725090013
AATSC7i,0.024423290689294816
AATSC7m,-4.361982738955582
AATSC7p,-0.032921949237446096
AATSC7s,0.11833935448893783
AATSC7v,-2.322777167315263
AATSC8Z,2.7506802721088435
AATSC8c,0.00038642831784556293
AATSC8d,0.15544217687074824
AATSC8i,0.034255338757084454
AATSC8m,12.80605929829932
AATSC8p,0.03212066906767914
AATSC8s,0.24196399410244215
AATSC8v,9.834167472970709
ATS0are,261.5232
ATS1are,289.2
ATS2are,505.4956000000002
ATS3are,601.1208999999999
ATS4are,618.7295000000001
ATS5are,619.6169000000001
ATS6are,601.006
ATS7are,501.8647
ATS8are,352.088
ATSC0dv,171.73544973544975
ATSC0pe,4.598097619047617
ATSC0se,2.897052785714285
ATSC1dv,62.30990173847316
ATSC1pe,0.2434049319727894
ATSC1se,-0.09303877040816379
ATSC2dv,37.1960191484001
ATSC2pe,0.1753782879818605
ATSC2se,0.07501768877550914
ATSC3dv,15.288233812043329
ATSC3pe,1.2405483560090702
ATSC3se,0.7760323520408161
ATSC4dv,-95.99546485260774
ATSC4pe,-1.4980753401360527
ATSC4se,-0.9762232091836741
ATSC5dv,-163.12673217435128
ATSC5pe,-2.576318140589566
ATSC5se,-1.2145903469387755
ATSC6dv,-82.24842529604436
ATSC6pe,-1.7070895691609969
ATSC6se,-0.7312080612244891
ATSC7dv,47.63592844545227
ATSC7pe,0.33613815192743624
ATSC7se,0.26265579081632734
ATSC8dv,118.7641723356009
ATSC8pe,1.7992010204081612
ATSC8se,0.8054253775510211
AXp-0dv,0.5938492119250007
AXp-1dv,0.3291771740386476
AXp-2dv,0.1803715654735992
AXp-3dv,0.10365360678005385
AXp-4dv,0.05608707383999426
AXp-5dv,0.0318702963688135
AXp-6dv,0.017986311058124795
AXp-7dv,0.009665118026582145
BertzCT,850.7378607067022
ECIndex,535
ETA_eta,20.063415860683275
GATS1dv,0.4860260439131595
GATS1pe,0.6919482401538388
GATS1se,0.7856675853096253
GATS2dv,0.8841076803440628
GATS2pe,0.9454048791924125
GATS2se,0.9475292936611194
GATS3dv,0.9611102500106401
GATS3pe,0.8333374642670013
GATS3se,0.8255095680711882
GATS4dv,1.261620611811628
GATS4pe,1.1817010463562534
GATS4se,1.2243376773382995
GATS5dv,1.3996754267052807
GATS5pe,1.3138803262840066
GATS5se,1.3094092895738203
GATS6dv,1.1069545258487892
GATS6pe,1.0251744070140807
GATS6se,0.920301329387977
GATS7dv,0.8167068392456495
GATS7pe,0.8442885510714043
GATS7se,0.7182476552891669
GATS8dv,0.4319412779592087
GATS8pe,0.5969231322891816
GATS8se,0.6343695625415441
LogEE_A,4.130915293217724
LogEE_D,122.07634840368819
MATS1dv,0.3386365970382237
MATS1pe,0.04940694072410562
MATS1se,-0.029973974289486834
MATS2dv,0.11514861269597866
MATS2pe,0.0202777534402267
MATS2se,0.013766688020776637
MATS3dv,0.03854560977453494
MATS3pe,0.11681888761310691
MATS3se,0.11598477244083111
MATS4dv,-0.23714002431113781
MATS4pe,-0.13821957832394852
MATS4se,-0.14295745763006137
MATS5dv,-0.39894633064267676
MATS5pe,-0.2353263694457489
MATS5se,-0.1760851401223298
MATS6dv,-0.2011485612175735
MATS6pe,-0.15592918603501138
MATS6se,-0.10600683122816014
MATS7dv,0.1370582073485011
MATS7pe,0.03612185005143235
MATS7se,0.044798238397489025
MATS8dv,0.48408712798077513
MATS8pe,0.27390473596482173
MATS8se,0.19461080138610837
MAXaaCH,2.190187757201646
MAXaaaC,1.1158899176954735
MAXaasC,1.3179473109262072
MAXdssC,-0.04510459417926871
MAXsCH3,2.1496360414831526
MAXsssN,2.238184051398337
MDEC-12,1.5636096750388933
MDEC-13,1.1764292276595025
MDEC-22,9.931550183043479
MDEC-23,15.285047081510033
MDEC-33,4.335286183893352
MDEN-22,0.4999999999999999
MDEN-23,0.9778460448698019
MDEN-33,0.33333333333333337
MDEO-12,0.33333333333333337
MINaaCH,1.5307460496803098
MINaaaC,1.0332792008242948
MINaasC,0.4012025133489783
MINdssC,-0.04510459417926871
MINsCH3,2.1496360414831526
MINsssN,1.8321538013353489
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6964285714285716
SM1_Dzi,1.1603662183174015
SM1_Dzm,1.693890574559076
SM1_Dzp,-3.8131778703710935
SM1_Dzv,-1.9177085939182985
SddssSe,0
SpAD_Dt,458.4604330695428
SpAbs_A,32.322068714604455
SpAbs_D,244.15269680737651
SpMAD_A,1.346752863108519
SpMAD_D,10.173029033640685
SpMax_A,2.4646464688904355
SpMax_D,122.07634840368819
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.71
TpiPC10,8.450011179333249
VAdjMat,5.754887502163468
VE1_DzZ,4.827445793013326
VE1_Dzi,4.819751902748669
VE1_Dzm,4.827463915568507
VE1_Dzp,4.8396506320961326
VE1_Dzv,4.8373712346375015
VE2_DzZ,0.20114357470888858
VE2_Dzi,0.2008229959478612
VE2_Dzm,0.20114432981535446
VE2_Dzp,0.20165210967067218
VE2_Dzv,0.20155713477656256
VE3_DzZ,2.4497862438207783
VE3_Dzi,2.448191191632874
VE3_Dzm,2.4497899978807807
VE3_Dzp,2.4523112720258773
VE3_Dzv,2.4518401771927403
VR1_DzZ,140.41416244216643
VR1_Dzi,141.1766208875232
VR1_Dzm,140.41307722003893
VR1_Dzp,139.64057224419295
VR1_Dzv,139.78339587182893
VR2_DzZ,5.850590101756935
VR2_Dzi,5.8823592036468
VR2_Dzm,5.850544884168289
VR2_Dzp,5.818357176841373
VR2_Dzv,5.824308161326205
VR3_DzZ,5.820065095953566
VR3_Dzi,5.82548047425311
VR3_Dzm,5.820057367200978
VR3_Dzp,5.814540517578564
VR3_Dzv,5.815562789512049
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12767205771423776
Xch-6dv,0.23029825633896425
Xch-7dv,0.30308416253328613
Xpc-4dv,1.9214481547797484
Xpc-5dv,2.6234448833690345
Xpc-6dv,3.2894421215600507
Zagreb1,130.0
Zagreb2,156.0
fragCpx,177.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,27
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,3
AATS0are,6.226742857142857
AATS1are,6.426666666666667
AATS2are,6.398678481012661
AATS3are,6.19712268041237
AATS4are,6.249792929292931
AATS5are,6.196169000000001
AATS6are,6.010059999999999
AATS7are,5.904290588235295
AATS8are,5.868133333333334
AATSC0dv,4.08893927941547
AATSC0pe,0.10947851473922897
AATSC0se,0.06897744727891156
AATSC1dv,1.3846644830771813
AATSC1pe,0.005408998488284209
AATSC1se,-0.0020675282312925284
AATSC2dv,0.47083568542278603
AATSC2pe,0.00221997832888431
AATSC2se,0.0009495909971583436
AATSC3dv,0.15761065785611678
AATSC3pe,0.012789158309371858
AATSC3se,0.00800033352619398
AATSC4dv,-0.9696511601273509
AATSC4pe,-0.015132074142788412
AATSC4se,-0.00986084049680479
AATSC5dv,-1.6312673217435127
AATSC5pe,-0.02576318140589566
AATSC5se,-0.012145903469387756
AATSC6dv,-0.8224842529604436
AATSC6pe,-0.01707089569160997
AATSC6se,-0.007312080612244891
AATSC7dv,0.5604226875935562
AATSC7pe,0.003954566493263955
AATSC7se,0.00309006812725091
AATSC8dv,1.979402872260015
AATSC8pe,0.029986683673469353
AATSC8se,0.013423756292517018
AETA_eta,0.8359756608618031
ATSC0are,4.890047619047617
ATSC1are,0.12486326530612281
ATSC2are,0.09112947845805114
ATSC3are,1.4238566893424043
ATSC4are,-1.6232503401360534
ATSC5are,-2.4367562358276627
ATSC6are,-1.445451473922902
ATSC7are,0.4188083900226748
ATSC8are,1.7060938775510188
BCUTZ-1h,16.00450438322936
BCUTZ-1l,5.714369346720767
BCUTc-1h,0.4440080960434764
BCUTc-1l,-0.5252577285940446
BCUTd-1h,3.251641812341003
BCUTd-1l,0.9780226199115055
BCUTi-1h,14.557776250768184
BCUTi-1l,10.31126524382735
BCUTm-1h,32.06224615664256
BCUTm-1l,11.72817484562722
BCUTp-1h,2.936595233636215
BCUTp-1l,0.7475247727138099
BCUTs-1h,7.008270190139264
BCUTs-1l,0.6047847151000928
BCUTv-1h,24.440723907314357
BCUTv-1l,14.701629998511105
BalabanJ,1.3169083171322162
Diameter,13
ETA_beta,30.25
GATS1are,0.733744729333632
GATS2are,0.9780428171573834
GATS3are,0.8283936786839348
GATS4are,1.2009306530949129
GATS5are,1.3042568287386431
GATS6are,0.980657628224479
GATS7are,0.8123720963003228
GATS8are,0.598574607317097
HybRatio,0.35294117647058826
Lipinski,True
LogEE_Dt,229.23021653477136
MATS1are,0.023831884001519203
MATS2are,0.009907589303488831
MATS3are,0.12607551410110635
MATS4are,-0.14082718883334322
MATS5are,-0.2092899085606333
MATS6are,-0.12414799739022896
MATS7are,0.04231873232490153
MATS8are,0.24422373917870102
MAXssCH2,1.005846563326167
MINssCH2,0.6625015747039558
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,1.1738066095471238
SM1_Dzse,1.129397677045838
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,13.344558822616634
SMR_VSA6,31.078935354500782
SMR_VSA7,41.426978888364175
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,188.7596635698364
SpAD_Dzi,185.95743078568745
SpAD_Dzm,188.79838613343588
SpAD_Dzp,268.83412593708897
SpAD_Dzv,245.4302116526918
SpAbs_Dt,458.46043306954283
SpDiam_A,4.854668218918578
SpDiam_D,186.8162637251371
SpMAD_Dt,19.10251804456428
SpMax_Dt,229.23021653477136
SsssssAs,0
VE1_Dzpe,4.824213538883125
VE1_Dzse,4.825403976793143
VE2_Dzpe,0.20100889745346354
VE2_Dzse,0.20105849903304762
VE3_Dzpe,2.4491164617367063
VE3_Dzse,2.4493631944002803
VMcGowan,244.85999999999984
VR1_Dzpe,140.76739445599253
VR1_Dzse,140.66706416543732
VR2_Dzpe,5.865308102333022
VR2_Dzse,5.8611276735598885
VR3_Dzpe,5.822577580794604
VR3_Dzse,5.821864588538454
mZagreb1,6.388888888888889
mZagreb2,5.305555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11642970521541944
AATSC1are,0.0027747392290249514
AATSC2are,0.0011535377020006473
AATSC3are,0.014678934941674271
AATSC4are,-0.01639646808218236
AATSC5are,-0.024367562358276626
AATSC6are,-0.01445451473922902
AATSC7are,0.0049271575296785265
AATSC8are,0.028434897959183646
AETA_beta,1.2604166666666667
BCUTdv-1h,6.022983544226113
BCUTdv-1l,0.6531755665788742
BCUTpe-1h,3.4948654627283826
BCUTpe-1l,2.2574003752563816
BCUTse-1h,3.707680741977469
BCUTse-1l,2.453613675574007
ETA_alpha,11.600000000000001
ETA_dBeta,-3.25
ETA_eta_B,0.155862069300035
ETA_eta_F,19.5087047215217
ETA_eta_L,6.022992798404067
ETA_eta_R,39.572120582204974
ETA_psi_1,0.5742574257425744
LabuteASA,143.2741034413751
LogEE_DzZ,94.21992272915668
LogEE_Dzi,92.92301834316436
LogEE_Dzm,94.23874909057275
LogEE_Dzp,133.79893540675664
LogEE_Dzv,122.55529677685273
PEOE_VSA1,14.216970398754302
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.923737199690624
PEOE_VSA7,24.619922828310838
PEOE_VSA8,31.0561728173516
PEOE_VSA9,11.649387210103853
SM1_Dzare,1.289509417266132
SpAD_Dzpe,191.07411599097094
SpAD_Dzse,192.99853372969818
SpAbs_DzZ,187.48734214126497
SpAbs_Dzi,185.0039053557455
SpAbs_Dzm,187.52796820251663
SpAbs_Dzp,271.4663847974464
SpAbs_Dzv,247.02830214762366
SpDiam_Dt,324.46321162628925
SpMAD_DzZ,7.864985982076516
SpMAD_Dzi,7.748226282736977
SpMAD_Dzm,7.866599422226495
SpMAD_Dzp,11.201421914045374
SpMAD_Dzv,10.226258818862158
SpMax_DzZ,94.21992272915668
SpMax_Dzi,92.92301834316436
SpMax_Dzm,94.23874909057275
SpMax_Dzp,133.79893540675664
SpMax_Dzv,122.55529677685273
VE1_Dzare,4.822908243892258
VE2_Dzare,0.20095451016217744
VE3_Dzare,2.4488458535639843
VR1_Dzare,140.86403270587363
VR2_Dzare,5.8693346960780675
VR3_Dzare,5.823263855438367
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4833333333333334
AETA_dBeta,-0.13541666666666666
AETA_eta_B,0.006494252887501458
AETA_eta_F,0.8128626967300708
AETA_eta_L,0.25095803326683613
AETA_eta_R,1.648838357591874
BCUTare-1h,3.5487847959744236
BCUTare-1l,2.203732654529585
ETA_beta_s,16.75
ETA_dPsi_A,0.13974257425742553
ETA_dPsi_B,0.0
ETA_eta_BR,0.49986206930003496
ETA_eta_FL,5.735358694668994
ETA_eta_RL,11.75835149307306
LogEE_Dzpe,95.52633639848311
LogEE_Dzse,96.49906841229058
PEOE_VSA10,16.975579272220138
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,46.954072125746706
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,22.35566899633819
SlogP_VSA6,35.20673521284178
SlogP_VSA7,0.0
SlogP_VSA8,10.216620634085363
SlogP_VSA9,0.0
SpAD_Dzare,188.5095446534608
SpAbs_Dzpe,190.09765347893585
SpAbs_Dzse,192.05851350320393
SpDiam_DzZ,148.74494506951942
SpDiam_Dzi,144.0871175903319
SpDiam_Dzm,148.77711906027227
SpDiam_Dzp,213.49133980131091
SpDiam_Dzv,194.39421001798988
SpMAD_Dzpe,7.961421499623789
SpMAD_Dzse,8.041605572070758
SpMax_Dzpe,95.52633639848311
SpMax_Dzse,96.49906841229058
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6979166666666666
AETA_eta_BR,0.02082758622083479
AETA_eta_FL,0.23897327894454143
AETA_eta_RL,0.48993131221137753
DetourIndex,2690
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,18.849760230699594
EState_VSA4,35.54481784667155
EState_VSA5,11.140310189340356
EState_VSA6,29.7968400896225
EState_VSA7,4.899909730850478
EState_VSA8,27.857971040897127
EState_VSA9,4.417150937053347
ETA_beta_ns,13.5
ETA_shape_p,0.0718390804597701
ETA_shape_x,0.0
ETA_shape_y,0.32758620689655166
GhoseFilter,True
LogEE_Dzare,94.23698675202182
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,187.44028312947762
SpDiam_Dzpe,148.98741768028697
SpDiam_Dzse,150.79689027318798
SpMAD_Dzare,7.854564360560867
SpMax_Dzare,94.23698675202182
TopoPSA(NO),62.47
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.208701957181776
VSA_EState9,44.90019622484637
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5625
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016666666666666607
FilterItLogS,-4.059702561282041
SpDiam_Dzare,146.73644269122155
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6095238095238097
ETA_epsilon_2,0.8416666666666665
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5600000000000003
ETA_epsilon_5,0.8416666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16406926406926386
ETA_dEpsilon_B,0.049523809523809414
ETA_dEpsilon_C,-0.11454545454545445
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,1.5636096750388933,1.1764292276595025,0.0,9.931550183043479,15.285047081510033,0.0,4.335286183893352,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.4999999999999999,0.9778460448698019,0.33333333333333337"
APolDescriptor,50.82627399999999
BCUTDescriptor,"11.997949160359314,31.973198677032833,-0.3125740558962325,0.257351439908239,5.169360423294617,11.323535944294749"
BPolDescriptor,31.431725999999998
TPSADescriptor,90.71
ALOGPDescriptor,"1.7236000000000007,2.970796960000002,94.80369999999998"
XLogPDescriptor,1.6029999999999993
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,342.1150469600001
ChiPathDescriptor,"16.518297090128677,11.758351493073063,10.342884062559396,9.395711944777453,7.848252923740757,5.928154563786475,4.2745061899013415,3.0974205790799854,14.252381086200018,8.887783699043485,6.8541194879967655,5.493641159342852,3.9260951687995984,2.645234598611521,1.654740617347481,1.0148373927911247"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.4263463674541537,0.6773722273232488,0.0,0.0,0.12767205771423773,0.23029825633896425,0.3030841625332861"
AtomCountDescriptor,42
BondCountDescriptor,27
SmallRingDescriptor,"4,3,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.335406428604382,0.0,0.3840884087733852,0.0,0.8372753323326166,0.0,0.1125422877840257,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,1,5,1,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"49.745296124679676,2.0727206718616533,21.91450244980639,5.575361750362587,13.222268302813509"
FractionalPSADescriptor,0.26514472486971835
WienerNumbersDescriptor,"1414.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7685537634671853,6.080062789762052,8.110818881654506,1.921448154779748,2.6234448833690354,2.96588491389283"
FractionalCSP3Descriptor,0.35294117647058826
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,7.7091412742382275,3.618369526521894"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1473.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.35294117647058826
AutocorrelationDescriptorMass,"33.11661231463782,32.997665672308116,49.054056458274474,46.52154374392554,43.07508010474016"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5794904833292241,-0.389480977312329,0.06484781296202365,0.12080779177844048,-0.12617081825278206"
EccentricConnectivityIndexDescriptor,535
AutocorrelationDescriptorPolarizability,"1810.113834714788,2159.135156603823,3061.701132187278,2872.9293255253983,2592.107294913825"
