DLiP-ID,P0004A
AATSC5s,-0.03437098235285876
AATSC5v,-11.275681712302946
AATSC6Z,-2.329307056579784
AATSC6c,-0.002272929957351073
AATSC6d,-0.11236843964116691
AATSC6i,0.2640514205217105
AATSC6m,-10.893475172663699
AATSC6p,0.01096681722369307
AATSC6s,-0.30777996426664167
AATSC6v,-6.454324762314959
AATSC7Z,1.7444763029178605
AATSC7c,0.0028047774980082454
AATSC7d,-0.12524128108543692
AATSC7i,-0.16243778390369157
AATSC7m,8.225813544105247
AATSC7p,0.004816914686868787
AATSC7s,0.20891048342517765
AATSC7v,4.969304615288528
AATSC8Z,-5.101534828807557
AATSC8c,-0.0010117326855917487
AATSC8d,-0.13414666141938866
AATSC8i,-0.17825627145995132
AATSC8m,-24.115716301534825
AATSC8p,-0.07026995040471712
AATSC8s,-0.6098276194007166
AATSC8v,-21.21390413587259
ATS0are,203.7936
ATS1are,224.22899999999998
ATS2are,381.7109
ATS3are,455.858
ATS4are,535.569
ATS5are,431.377
ATS6are,397.67299999999994
ATS7are,276.435
ATS8are,214.78910000000002
ATSC0dv,126.3441825664048
ATSC0pe,3.486624242424241
ATSC0se,2.2694159999999997
ATSC1dv,48.52758788785726
ATSC1pe,0.007286409550042415
ATSC1se,-0.1349419999999998
ATSC2dv,27.221950141142063
ATSC2pe,0.17846804407713046
ATSC2se,0.03402200000000033
ATSC3dv,34.63481050686438
ATSC3pe,-0.5708566574839339
ATSC3se,-0.49340099999999965
ATSC4dv,40.738371368001005
ATSC4pe,3.0375868686868683
ATSC4se,1.9777149999999997
ATSC5dv,-73.57744674579692
ATSC5pe,-1.1170271808999095
ATSC5se,-0.7749939999999996
ATSC6dv,-88.65586278044192
ATSC6pe,-2.508332598714415
ATSC6se,-1.1551279999999993
ATSC7dv,-12.336348898638464
ATSC7pe,0.9802276400367356
ATSC7se,0.352688999999999
ATSC8dv,-80.53937806799762
ATSC8pe,-1.831104499540862
ATSC8se,-0.8141759999999991
AXp-0dv,0.6068645804013757
AXp-1dv,0.3050817662565408
AXp-2dv,0.17073077763407238
AXp-3dv,0.08096622634899119
AXp-4dv,0.04267615537993014
AXp-5dv,0.022039518711513384
AXp-6dv,0.011657890187004999
AXp-7dv,0.006476389203696136
BertzCT,816.5207960309343
ECIndex,281
ETA_eta,13.258147360716567
GATS1dv,0.5187922637060676
GATS1pe,0.7057960775763705
GATS1se,0.7316669511954994
GATS2dv,0.9314682664234657
GATS2pe,0.8657772648024573
GATS2se,0.831205678759058
GATS3dv,0.8124077257616328
GATS3pe,0.9273608738122698
GATS3se,0.970893145353767
GATS4dv,0.8893810812571434
GATS4pe,0.7030713045352542
GATS4se,0.6775725561113519
GATS5dv,1.247442117810887
GATS5pe,1.1693471972418525
GATS5se,1.2215047395453278
GATS6dv,1.3850827750234946
GATS6pe,1.552080070503204
GATS6se,1.4481821551650969
GATS7dv,1.0056075041959291
GATS7pe,0.6100234212507932
GATS7se,0.6040485970930001
GATS8dv,1.6789947318684313
GATS8pe,1.8501924112706791
GATS8se,1.8877975403615477
LogEE_A,3.8966188911261526
LogEE_D,71.03704793350084
MATS1dv,0.3621423791447303
MATS1pe,0.001970399679566063
MATS1se,-0.05606333460741813
MATS2dv,0.11850227112561368
MATS2pe,0.028152567474312388
MATS2se,0.00824533712637973
MATS3dv,0.12392206612844778
MATS3pe,-0.07401385152423512
MATS3se,-0.09828268050953759
MATS4dv,0.12091486091946538
MATS4pe,0.32670428373020366
MATS4se,0.32679910822872493
MATS5dv,-0.2745398316262173
MATS5pe,-0.15103392035511864
MATS5se,-0.16099045493894207
MATS6dv,-0.35624829454888857
MATS6pe,-0.36524187206813263
MATS6se,-0.2584143233325224
MATS7dv,-0.06575809959063783
MATS7pe,0.18933881677400546
MATS7se,0.10466359843147247
MATS8dv,-0.6010338295771706
MATS8pe,-0.4951694925144975
MATS8se,-0.33825955979109007
MAXaaCH,2.019462396069539
MAXaaNH,2.9237962962962962
MAXaaaC,0.8298667800453516
MAXaasC,1.0870143613000756
MAXaasN,1.9736574074074074
MAXsCH3,1.9995262240698748
MAXsssN,2.0652960268469527
MDEC-11,0.4999999999999999
MDEC-12,2.3002029605450978
MDEC-13,2.231358151484755
MDEC-22,4.9223866387741655
MDEC-23,12.694309998292699
MDEC-33,7.135937053093371
MDEN-23,0.7071067811865476
MDEN-33,0.25
MINaaCH,1.7313436161501636
MINaaNH,2.9237962962962962
MINaaaC,0.5311756739732933
MINaasC,0.47547183379524705
MINaasN,1.9736574074074074
MINsCH3,1.9995262240698748
MINsssN,2.0652960268469527
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3256302521008405
SM1_Dzi,0.9805438548466842
SM1_Dzm,1.3379508818231125
SM1_Dzp,-2.402894764756166
SM1_Dzv,-1.2736797330507026
SddssSe,0
SpAD_Dt,394.8487707903671
SpAbs_A,24.000970402523052
SpAbs_D,142.0740958670017
SpMAD_A,1.2632089685538448
SpMAD_D,7.4775839930000885
SpMax_A,2.5275065263379863
SpMax_D,71.03704793350084
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,40.51
TpiPC10,9.410026643065827
VAdjMat,5.392317422778761
VE1_DzZ,4.267722673455059
VE1_Dzi,4.264435873377982
VE1_Dzm,4.267778374393381
VE1_Dzp,4.254569457979948
VE1_Dzv,4.257135330976223
VE2_DzZ,0.22461698281342415
VE2_Dzi,0.22444399333568327
VE2_Dzm,0.22461991444175688
VE2_Dzp,0.22392470831473413
VE2_Dzv,0.2240597542619065
VE3_DzZ,2.09293423939742
VE3_Dzi,2.0921637895231893
VE3_Dzm,2.0929472909893563
VE3_Dzp,2.089847458114604
VE3_Dzv,2.0904503627353863
VR1_DzZ,101.02858038550598
VR1_Dzi,101.65153686633334
VR1_Dzm,101.01456299438568
VR1_Dzp,101.93212849478131
VR1_Dzv,101.81758329740573
VR2_DzZ,5.317293704500314
VR2_Dzi,5.350080887701755
VR2_Dzm,5.31655594707293
VR2_Dzp,5.364848868146384
VR2_Dzv,5.35882017354767
VR3_DzZ,5.257257337097951
VR3_Dzi,5.263404545329046
VR3_Dzm,5.257118580682779
VR3_Dzp,5.266161071061321
VR3_Dzv,5.265036699316837
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.10165179953534109
Xch-7dv,0.1627285163823894
Xpc-4dv,1.4245124163715033
Xpc-5dv,2.104667780025333
Xpc-6dv,2.7105492289805753
Zagreb1,104.0
Zagreb2,126.0
fragCpx,99.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,21
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.175563636363636
AATS1are,6.406542857142857
AATS2are,6.361848333333333
AATS3are,6.244630136986301
AATS4are,6.086011363636363
AATS5are,6.162528571428571
AATS6are,6.118046153846153
AATS7are,5.641530612244898
AATS8are,6.136831428571429
AATSC0dv,3.8286115929213573
AATSC0pe,0.10565528007346185
AATSC0se,0.06877018181818181
AATSC1dv,1.386502511081636
AATSC1pe,0.00020818313000121186
AATSC1se,-0.0038554857142857088
AATSC2dv,0.4536991690190344
AATSC2pe,0.0029744674012855076
AATSC2se,0.0005670333333333388
AATSC3dv,0.4744494589981422
AATSC3pe,-0.007819954212108684
AATSC3se,-0.006758917808219174
AATSC4dv,0.4629360382727387
AATSC4pe,0.034518032598714415
AATSC4se,0.022474034090909086
AATSC5dv,-1.051106382082813
AATSC5pe,-0.01595753115571299
AATSC5se,-0.011071342857142851
AATSC6dv,-1.3639363504683373
AATSC6pe,-0.038589732287914076
AATSC6se,-0.017771199999999987
AATSC7dv,-0.25176222242119317
AATSC7pe,0.02000464571503542
AATSC7se,0.00719773469387753
AATSC8dv,-2.301125087657075
AATSC8pe,-0.052317271415453205
AATSC8se,-0.023262171428571402
AETA_eta,0.6977972295113982
ATSC0are,3.30282424242424
ATSC1are,-0.04831056014692357
ATSC2are,0.15459531680440813
ATSC3are,-0.5482839302112024
ATSC4are,2.488002020202019
ATSC5are,-1.0082150596877861
ATSC6are,-2.3592113865932025
ATSC7are,0.883612488521578
ATSC8are,-1.6992893480257105
BCUTZ-1h,17.00110252812248
BCUTZ-1l,5.6797634132358334
BCUTc-1h,0.4695062175073861
BCUTc-1l,-0.45254126076411905
BCUTd-1h,3.312800410824513
BCUTd-1l,0.9777022079378217
BCUTi-1h,14.560179285750836
BCUTi-1l,10.94280041238123
BCUTm-1h,35.450517148703995
BCUTm-1l,11.69383152262254
BCUTp-1h,2.2082229847883004
BCUTp-1l,0.7488587830753457
BCUTs-1h,7.008279048196582
BCUTs-1l,1.2955564521335796
BCUTv-1h,22.45586221055773
BCUTv-1l,14.702694158847985
BalabanJ,1.756819316296215
Diameter,9
ETA_beta,25.5
GATS1are,0.7799385649746958
GATS2are,0.9413438636538796
GATS3are,0.9441948345250546
GATS4are,0.7580069215327194
GATS5are,1.1931191513389303
GATS6are,1.6253949505389047
GATS7are,0.5647609395890417
GATS8are,1.8828146028507158
HybRatio,0.21428571428571427
Lipinski,True
LogEE_Dt,197.11444743803597
MATS1are,-0.013791214235645582
MATS2are,0.025743853745004364
MATS3are,-0.0750431634317365
MATS4are,0.28248574222979056
MATS5are,-0.1439075622542114
MATS6are,-0.3626452348897418
MATS7are,0.1801748800355789
MATS8are,-0.4850960820098344
MAXssCH2,0.7763019652305365
MINssCH2,0.7763019652305365
NsssssAs,0
RotRatio,0.09523809523809523
SM1_Dzpe,0.93531153649505
SM1_Dzse,0.879067952217064
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.28458285805948
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,14.09534396535438
SMR_VSA7,51.40220073002167
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,97.50219085030304
SpAD_Dzi,95.85010555184876
SpAD_Dzm,97.46342104655443
SpAD_Dzp,134.02153543535206
SpAD_Dzv,123.58832803510447
SpAbs_Dt,394.8487707903672
SpDiam_A,4.9934014189471485
SpDiam_D,103.33184466067878
SpMAD_Dt,20.781514252124584
SpMax_Dt,197.11444743803597
SsssssAs,0
VE1_Dzpe,4.26444457547417
VE1_Dzse,4.264464598982122
VE2_Dzpe,0.22444445134074578
VE2_Dzse,0.22444550520958537
VE3_Dzpe,2.092165830141824
VE3_Dzse,2.092170525585882
VMcGowan,197.78999999999976
VR1_Dzpe,101.51698451045552
VR1_Dzse,101.49150584987856
VR2_Dzpe,5.342999184760816
VR2_Dzse,5.3416582026251875
VR3_Dzpe,5.262080005733663
VR3_Dzse,5.261828994944258
mZagreb1,6.638888888888889
mZagreb2,4.083333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10008558310376485
AATSC1are,-0.0013803017184835307
AATSC2are,0.0025765886134068022
AATSC3are,-0.007510738770016471
AATSC4are,0.0282727502295684
AATSC5are,-0.014403072281254087
AATSC6are,-0.03629555979374158
AATSC7are,0.018032907929011795
AATSC8are,-0.04855112422930601
AETA_beta,1.3421052631578947
BCUTdv-1h,6.022100815235824
BCUTdv-1l,0.7740014595834176
BCUTpe-1h,3.4915571736430095
BCUTpe-1l,2.2220577421472285
BCUTse-1h,3.7041454505681206
BCUTse-1l,2.4175564242784553
ETA_alpha,9.247619047619047
ETA_dBeta,-0.5
ETA_eta_B,0.33882616190368786
ETA_eta_F,17.28100291554926
ETA_eta_L,3.9464456623999107
ETA_eta_R,30.539150276265826
ETA_psi_1,0.5797014925373135
LabuteASA,114.77032436770969
LogEE_DzZ,48.820865438419986
LogEE_Dzi,47.9766603472321
LogEE_Dzm,48.80212899074159
LogEE_Dzp,66.63136328113559
LogEE_Dzv,61.59305669128105
PEOE_VSA1,14.28458285805948
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,32.29444517073921
PEOE_VSA8,18.305051469222647
PEOE_VSA9,15.925558245822383
SM1_Dzare,0.959325316894866
SpAD_Dzpe,98.53443901464662
SpAD_Dzse,99.49753243516413
SpAbs_DzZ,96.31848116047595
SpAbs_Dzi,95.01262913370476
SpAbs_Dzm,96.26869227308877
SpAbs_Dzp,135.66562132702734
SpAbs_Dzv,124.45979311561285
SpDiam_Dt,253.22048393164417
SpMAD_DzZ,5.131694255279108
SpMAD_Dzi,5.044742397465724
SpMAD_Dzm,5.129653739292339
SpMAD_Dzp,7.053765022913266
SpMAD_Dzv,6.504648843952867
SpMax_DzZ,48.820865438419986
SpMax_Dzi,47.9766603472321
SpMax_Dzm,48.80212899074159
SpMax_Dzp,66.63136328113559
SpMax_Dzv,61.59305669128105
VE1_Dzare,4.263687358302148
VE2_Dzare,0.22440459780537622
VE3_Dzare,2.091988249124107
VR1_Dzare,101.60849269858724
VR2_Dzare,5.347815405188802
VR3_Dzare,5.262981007376388
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,13
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4867167919799498
AETA_dBeta,-0.02631578947368421
AETA_eta_B,0.01783295588966778
AETA_eta_F,0.9095264692394347
AETA_eta_L,0.20770766644210056
AETA_eta_R,1.607323698750833
BCUTare-1h,3.545661748803804
BCUTare-1l,2.1726461486782433
ETA_beta_s,13.0
ETA_dPsi_A,0.13429850746268646
ETA_dPsi_B,0.0
ETA_eta_BR,0.5968261619036879
ETA_eta_FL,5.128941738069497
ETA_eta_RL,9.075387400469408
LogEE_Dzpe,49.316446430296736
LogEE_Dzse,49.79503295190928
PEOE_VSA10,5.647177220767728
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,5.559266895052008
SlogP_VSA2,28.37992682341386
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,35.25684902953134
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.550102152848787
SlogP_VSA9,0.0
SpAD_Dzare,97.63966270846807
SpAbs_Dzpe,97.70513364412564
SpAbs_Dzse,98.7126869200456
SpDiam_DzZ,71.49612893477922
SpDiam_Dzi,69.56349657428467
SpDiam_Dzm,71.48242295935415
SpDiam_Dzp,98.45479499726163
SpDiam_Dzv,90.60334088627516
SpMAD_Dzpe,5.186023106034033
SpMAD_Dzse,5.236712233429691
SpMax_Dzpe,49.316446430296736
SpMax_Dzse,49.79503295190928
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6842105263157895
AETA_eta_BR,0.03141190325808883
AETA_eta_FL,0.26994430200365777
AETA_eta_RL,0.4776519684457583
DetourIndex,1866
EState_VSA1,0.0
EState_VSA2,5.559266895052008
EState_VSA3,10.408857528206122
EState_VSA4,23.272085835993558
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,42.89198334861408
EState_VSA8,9.883888251797686
EState_VSA9,11.600939890232516
ETA_beta_ns,12.5
ETA_shape_p,0.22142121524201855
ETA_shape_x,0.0
ETA_shape_y,0.41091658084449023
GhoseFilter,True
LogEE_Dzare,48.870322160386394
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,96.79859640412297
SpDiam_Dzpe,71.74575324348957
SpDiam_Dzse,72.50123186331713
SpMAD_Dzare,5.138929616235162
SpMax_Dzare,48.870322160386394
TopoPSA(NO),40.51
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9736574074074074
VSA_EState9,35.02518319930853
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.6578947368421053
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013283208020050171
FilterItLogS,-4.042272960747449
SpDiam_Dzare,70.97815769567453
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6106782106782109
ETA_epsilon_2,0.8395989974937341
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5384274640088597
ETA_epsilon_5,0.8126190476190475
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.16728198426311625
ETA_dEpsilon_B,0.07225074666935127
ETA_dEpsilon_C,-0.09503123759376497
ETA_dEpsilon_D,0.02697994987468666
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.6842105263157895
MDEDescriptor,"0.4999999999999999,2.3002029605450978,2.231358151484755,0.0,4.9223866387741655,12.694309998292699,0.0,7.135937053093371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.25"
APolDescriptor,40.257101999999996
BCUTDescriptor,"11.994356110417048,34.96885348634174,-0.30467230665222195,0.23967447639177702,5.403037918275832,10.752510202163535"
BPolDescriptor,21.302898
TPSADescriptor,40.51
ALOGPDescriptor,"3.2622999999999998,10.642601289999998,69.21509999999999"
XLogPDescriptor,3.6180000000000003
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,275.08253986
ChiPathDescriptor,"13.568549621822843,9.07538740046941,8.657066824404525,6.999723370648372,6.5324231141378855,5.15131792106464,3.7296150756660618,2.816723261173395,11.53042702762614,6.406717091387358,5.292654106656243,3.4815477330066202,2.645921633555668,1.719082459498043,1.0375522266434452,0.6735444771843982"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3050406219501385,0.5851041207533627,0.0,0.0,0.037267799624996496,0.10165179953534108,0.16272851638238942"
AtomCountDescriptor,33
BondCountDescriptor,21
SmallRingDescriptor,"3,3,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5656788794965355,0.0,0.3816482542814169,0.0,0.8804854369288562,0.0,0.1274041477565196,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,2,1,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"38.851297302322045,2.0448051211748446,14.831688687086004,2.585061822489141,9.683172093921055"
FractionalPSADescriptor,0.14726489009668547
WienerNumbersDescriptor,"650.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.352781906997413,6.25678658069183,9.059270939527968,1.4245124163715028,2.1046677800253315,2.4670825821227518"
FractionalCSP3Descriptor,0.21428571428571427
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.4131113423517165,2.492157923201731"
AromaticAtomsCountDescriptor,13
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,883.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.21428571428571427
AutocorrelationDescriptorMass,"28.56735984721917,24.613318082014228,37.31234868661497,40.679589114696874,43.70282967151847"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3402016095506059,-0.20144937348797412,0.10506322665188392,-0.2252534384399898,0.2651515677889823"
EccentricConnectivityIndexDescriptor,281
AutocorrelationDescriptorPolarizability,"1420.7812930527268,1713.5632080145422,2523.5276570070687,2514.4787188664855,2166.299622237916"
