DLiP-ID,J0000K
AATSC5d,0.016505281690140844
AATSC5i,0.009609535412612266
AATSC5m,0.5168118219809925
AATSC5p,0.009492628451024379
AATSC5s,-0.1041932397959184
AATSC5v,2.0566168711313266
AATSC6Z,-0.5363075462743238
AATSC6c,-0.0004891483324354135
AATSC6d,-0.022165697674418606
AATSC6i,0.05920755480299487
AATSC6m,-2.5574664945197547
AATSC6p,-0.005823443153019697
AATSC6s,-0.07750942350454396
AATSC6v,-2.785833844497107
AATSC7Z,-0.1431917029106724
AATSC7c,0.0006860348246700888
AATSC7d,-0.0038422131147540983
AATSC7i,-0.08557077928480236
AATSC7m,-0.7635601858219718
AATSC7p,-0.019611176931801866
AATSC7s,0.001587562962343408
AATSC7v,-3.661980560240987
AATSC8Z,0.5712430426716141
AATSC8c,0.0004927252293955745
AATSC8d,0.01903409090909091
AATSC8i,-0.10052766508358339
AATSC8m,2.673813430374537
AATSC8p,-0.003029659076935434
AATSC8s,0.0828377847351062
AATSC8v,0.989271691605458
ATS0are,333.8045
ATS1are,370.9329
ATS2are,637.9539
ATS3are,824.8720000000002
ATS4are,879.4389
ATS5are,841.9318999999999
ATS6are,766.8877999999999
ATS7are,704.2418999999999
ATS8are,644.0738999999998
ATSC0dv,187.42857142857142
ATSC0pe,4.633455357142854
ATSC0se,2.4500999285714276
ATSC1dv,54.81632653061224
ATSC1pe,0.41397560586734855
ATSC1se,0.1364158609693883
ATSC2dv,-15.163265306122446
ATSC2pe,0.5263606823979619
ATSC2se,0.5487154170918378
ATSC3dv,-58.44897959183674
ATSC3pe,-2.1310257015306093
ATSC3se,-1.022149681122448
ATSC4dv,8.3265306122449
ATSC4pe,0.5122489477040804
ATSC4se,0.11398847831632607
ATSC5dv,-20.122448979591844
ATSC5pe,-0.7352135841836732
ATSC5se,-0.6348394617346931
ATSC6dv,-31.469387755102034
ATSC6pe,-0.4470310905612227
ATSC6se,-0.035118049744897385
ATSC7dv,4.387755102040815
ATSC7pe,0.7281919005102033
ATSC7se,0.5435017270408158
ATSC8dv,24.836734693877553
ATSC8pe,1.1010305484693867
ATSC8se,0.4985385688775507
AXp-0dv,0.576331938385241
AXp-1dv,0.3154565971216369
AXp-2dv,0.17570561764822212
AXp-3dv,0.10016522095633489
AXp-4dv,0.05569489743858606
AXp-5dv,0.03286533466139555
AXp-6dv,0.017494378997036365
AXp-7dv,0.009744419988895435
BertzCT,944.6667521686364
ECIndex,852
ETA_eta,23.49993863025002
GATS1dv,0.6192189437784209
GATS1pe,0.7712405104038416
GATS1se,0.7893370891571498
GATS2dv,1.0797640895098273
GATS2pe,0.9349446445332605
GATS2se,0.8708052986410262
GATS3dv,1.097229586426299
GATS3pe,1.1761122851254282
GATS3se,1.1559015674423432
GATS4dv,0.946409101922145
GATS4pe,0.9114420021991297
GATS4se,0.9171309669261036
GATS5dv,1.1045522372037102
GATS5pe,1.2678074509332105
GATS5se,1.4361793929852893
GATS6dv,1.080514983928909
GATS6pe,1.1939249729659032
GATS6se,1.2604636659800073
GATS7dv,0.9055908886445422
GATS7pe,0.832114982397994
GATS7se,0.7724533382423974
GATS8dv,0.9443597560975611
GATS8pe,1.002005985196947
GATS8se,1.108971911029052
LogEE_A,4.297362979437187
LogEE_D,195.40544011446457
MATS1dv,0.27759404712691194
MATS1pe,0.08480193905043672
MATS1se,0.05284660423404674
MATS2dv,-0.04398531849396163
MATS2pe,0.06176312484611097
MATS2se,0.12176267127978646
MATS3dv,-0.1265464828561329
MATS3pe,-0.1866348083967022
MATS3se,-0.1692932492303031
MATS4dv,0.016475528993700538
MATS4pe,0.04100031294905544
MATS4se,0.017253938200685173
MATS5dv,-0.042339402267262134
MATS5pe,-0.06257606105234174
MATS5se,-0.1021832707419621
MATS6dv,-0.0728871242200794
MATS6pe,-0.04188235201327397
MATS6se,-0.006222213499425296
MATS7dv,0.010745701719312273
MATS7pe,0.07213882386738565
MATS7se,0.10182286839278981
MATS8dv,0.06746119733924613
MATS8pe,0.1209733556605973
MATS8se,0.1035882048267053
MAXaaCH,2.164096472977505
MAXaasC,1.3379225654752909
MAXaasN,1.8218342115418302
MAXdssC,-0.14475417005900426
MAXsCH3,1.9090296114619707
MAXssNH,3.123106575963719
MAXsssN,2.4472085039548825
MDEC-12,1.8952968487358643
MDEC-13,1.0991398246211752
MDEC-22,21.453614375419782
MDEC-23,19.47966354919729
MDEC-33,3.4758598645870142
MDEN-22,0.6551853485522243
MDEN-23,1.290945263310367
MDEN-33,0.09090909090909091
MINaaCH,1.7701407225730819
MINaasC,0.7802903428331476
MINaasN,1.8218342115418302
MINdssC,-0.14475417005900426
MINsCH3,1.9090296114619707
MINssNH,2.9687523585855113
MINsssN,2.4472085039548825
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9642857142857145
SM1_Dzi,1.2993821131665404
SM1_Dzm,0.9617664715096315
SM1_Dzp,-3.6732033552482424
SM1_Dzv,-1.9956176192751696
SddssSe,0
SpAD_Dt,594.8430205859719
SpAbs_A,38.207971560077354
SpAbs_D,390.810880228929
SpMAD_A,1.3175162606923225
SpMAD_D,13.476237249273419
SpMax_A,2.3734773957338753
SpMax_D,195.40544011446457
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,62.190000000000005
TpiPC10,8.166338331454668
VAdjMat,6.0
VE1_DzZ,5.314915111851385
VE1_Dzi,5.313248556314326
VE1_Dzm,5.314924124126583
VE1_Dzp,5.324007069901093
VE1_Dzv,5.321740286238226
VE2_DzZ,0.18327293489142707
VE2_Dzi,0.18321546745911468
VE2_Dzm,0.18327324565953734
VE2_Dzp,0.18358645068624457
VE2_Dzv,0.18350828573235262
VE3_DzZ,2.7352277772291402
VE3_Dzi,2.7349141660348173
VE3_Dzm,2.7352294728851136
VE3_Dzp,2.736936965454745
VE3_Dzv,2.7365111083267686
VR1_DzZ,180.63700080165697
VR1_Dzi,180.84407853541285
VR1_Dzm,180.63629483433897
VR1_Dzp,179.89626632736156
VR1_Dzv,180.0271481368917
VR2_DzZ,6.228862096608861
VR2_Dzi,6.2360027081176845
VR2_Dzm,6.22883775290824
VR2_Dzp,6.203319528529709
VR2_Dzv,6.2078326943755755
VR3_DzZ,6.2612002340764565
VR3_Dzi,6.262345952445936
VR3_Dzm,6.261196325858902
VR3_Dzp,6.257091123577689
VR3_Dzv,6.257818399492728
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03333333333333333
Xch-6dv,0.1744025151695473
Xch-7dv,0.16428832167591667
Xpc-4dv,1.5000184155272704
Xpc-5dv,1.99621782587355
Xpc-6dv,2.2857784271752224
Zagreb1,150.0
Zagreb2,172.0
fragCpx,212.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,32
nBondsS,41
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,5.960794642857143
AATS1are,6.286998305084746
AATS2are,6.193727184466019
AATS3are,5.977333333333335
AATS4are,5.824098675496689
AATS5are,5.929097887323943
AATS6are,5.944866666666665
AATS7are,5.772474590163934
AATS8are,5.855217272727271
AATSC0dv,3.346938775510204
AATSC0pe,0.08274027423469381
AATSC0se,0.04375178443877549
AATSC1dv,0.9290902801798684
AATSC1pe,0.007016535692666925
AATSC1se,0.002312133236769293
AATSC2dv,-0.14721616802060628
AATSC2pe,0.005110297887358853
AATSC2se,0.005327334146522697
AATSC3dv,-0.4235433303756285
AATSC3pe,-0.015442215228482676
AATSC3se,-0.007406881747264116
AATSC4dv,0.05514258683605894
AATSC4pe,0.003392377137113115
AATSC4se,0.0007548905848763315
AATSC5dv,-0.14170738718022427
AATSC5pe,-0.005177560451997699
AATSC5se,-0.00447070043475136
AATSC6dv,-0.24394874228761265
AATSC6pe,-0.003465357291172269
AATSC6se,-0.00027223294375889446
AATSC7dv,0.03596520575443291
AATSC7pe,0.005968786069755765
AATSC7se,0.004454932188859146
AATSC8dv,0.22578849721706867
AATSC8pe,0.01000936862244897
AATSC8se,0.004532168807977734
AETA_eta,0.8103427113879318
ATSC0are,4.731955357142855
ATSC1are,0.3895095344387766
ATSC2are,0.7119731823979607
ATSC3are,-2.1684257015306097
ATSC4are,0.4338418048469379
ATSC5are,-0.922361798469387
ATSC6are,-0.26982037627550937
ATSC7are,0.88980975765306
ATSC8are,1.1080501913265293
BCUTZ-1h,8.022091084020737
BCUTZ-1l,5.6900804921808295
BCUTc-1h,0.4243745236882267
BCUTc-1l,-0.4382868363569346
BCUTd-1h,3.206739463776513
BCUTd-1l,0.9779546394988845
BCUTi-1h,14.6926624808207
BCUTi-1l,10.951636340352866
BCUTm-1h,16.010075719304968
BCUTm-1l,11.701943791615102
BCUTp-1h,1.9939189890388587
BCUTp-1l,0.7509655554828496
BCUTs-1h,7.0082724680821595
BCUTs-1l,1.2360322588322896
BCUTv-1h,20.899843442834932
BCUTv-1l,14.70270187582664
BalabanJ,1.1388705008195987
Diameter,17
ETA_beta,36.75
GATS1are,0.789267729540035
GATS2are,0.9371492774113762
GATS3are,1.184335140870088
GATS4are,0.9111703776242338
GATS5are,1.3118389569993325
GATS6are,1.201594487632982
GATS7are,0.8016844094564958
GATS8are,1.0178403295224905
HybRatio,0.30434782608695654
Lipinski,True
LogEE_Dt,297.42151029298594
MATS1are,0.07812921656857487
MATS2are,0.08180386044605525
MATS3are,-0.18595713568196878
MATS4are,0.034001794573167404
MATS5are,-0.07687061424623545
MATS6are,-0.024753261029459184
MATS7are,0.08631469128114844
MATS8are,0.11921039753033086
MAXssCH2,0.9958487164123888
MAXsssCH,0.21044422398589013
MINssCH2,0.9675721563622899
MINsssCH,0.21044422398589013
NsssssAs,0
RotRatio,0.15625
SM1_Dzpe,1.0646419828641371
SM1_Dzse,0.9498097657793637
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,19.99718307830303
SMR_VSA4,7.04767198267719
SMR_VSA5,25.428240480912557
SMR_VSA6,18.406301415831482
SMR_VSA7,72.42396574792618
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,320.92385629933267
SpAD_Dzi,306.45173159396364
SpAD_Dzm,320.98842452530096
SpAD_Dzp,442.1653200294513
SpAD_Dzv,405.30223767639484
SpAbs_Dt,594.843020585972
SpDiam_A,4.69763705158705
SpDiam_D,305.392334106254
SpMAD_Dt,20.511828296067996
SpMax_Dt,297.42151029298594
SsssssAs,0
VE1_Dzpe,5.314510664095359
VE1_Dzse,5.314971797374069
VE2_Dzpe,0.18325898841708135
VE2_Dzse,0.18327488956462307
VE3_Dzpe,2.735151677585614
VE3_Dzse,2.735238442539725
VMcGowan,308.56000000000097
VR1_Dzpe,180.6773555299665
VR1_Dzse,180.63142816430846
VR2_Dzpe,6.230253638964362
VR2_Dzse,6.228669936700292
VR3_Dzpe,6.261423611463876
VR3_Dzse,6.26116938367879
mZagreb1,7.638888888888889
mZagreb2,6.388888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,50
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08449920280612241
AATSC1are,0.006601856515911468
AATSC2are,0.006912360994154958
AATSC3are,-0.015713229721236302
AATSC4are,0.002873124535410185
AATSC5are,-0.0064955056230238525
AATSC6are,-0.0020916308238411578
AATSC7are,0.007293522603713607
AATSC8are,0.010073183557513903
AETA_beta,1.2672413793103448
BCUTdv-1h,6.021956027452271
BCUTdv-1l,0.9969601004671349
BCUTpe-1h,3.4896865269258734
BCUTpe-1l,2.2387264816579537
BCUTse-1h,3.7024436663474702
BCUTse-1l,2.434525472681338
ETA_alpha,13.833333333333334
ETA_dBeta,-0.75
ETA_eta_B,0.24437712897764285
ETA_eta_F,26.48399909267816
ETA_eta_L,6.8066472373138005
ETA_eta_R,49.98393772292818
ETA_psi_1,0.5997109826589597
LabuteASA,171.08761088769273
LogEE_DzZ,160.49517938119342
LogEE_Dzi,153.2706720767462
LogEE_Dzm,160.52737662373704
LogEE_Dzp,220.44934909140702
LogEE_Dzv,202.30704683487414
PEOE_VSA1,10.633577208012662
PEOE_VSA2,9.581712665995664
PEOE_VSA3,4.794537184071822
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,36.60419594293385
PEOE_VSA8,50.171463367556505
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.2140530479292693
SpAD_Dzpe,317.657652684704
SpAD_Dzse,321.3868398510283
SpAbs_DzZ,320.05603147289025
SpAbs_Dzi,305.32053806301894
SpAbs_Dzm,320.1227885623032
SpAbs_Dzp,444.5719015380622
SpAbs_Dzv,406.60971128902327
SpDiam_Dt,433.6179643627722
SpMAD_DzZ,11.066339872390781
SpMAD_Dzi,10.567301089447023
SpMAD_Dzm,11.068566362941413
SpMAD_Dzp,15.247080001015563
SpMAD_Dzv,13.975939230220511
SpMax_DzZ,160.49517938119342
SpMax_Dzi,153.2706720767462
SpMax_Dzm,160.52737662373704
SpMax_Dzp,220.44934909140702
SpMax_Dzv,202.30704683487414
VE1_Dzare,5.313910938190778
VE2_Dzare,0.18323830821347512
VE3_Dzare,2.7350388243459403
VR1_Dzare,180.73156545616885
VR2_Dzare,6.232122946764443
VR3_Dzare,6.261723603652563
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4770114942528736
AETA_dBeta,-0.02586206896551724
AETA_eta_B,0.008426797550953201
AETA_eta_F,0.9132413480233849
AETA_eta_L,0.2347119737004759
AETA_eta_R,1.7235840594113165
BCUTare-1h,3.5443396034316894
BCUTare-1l,2.1890523131661657
ETA_beta_s,18.75
ETA_dPsi_A,0.11428901734104024
ETA_dPsi_B,0.0
ETA_eta_BR,0.5883771289776428
ETA_eta_FL,7.3631891960816525
ETA_eta_RL,14.169836433395453
LogEE_Dzpe,158.86553813486455
LogEE_Dzse,160.72617198640307
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,39.84286262760788
SlogP_VSA3,13.592428388589765
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,66.86051425622918
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,313.2734103792096
SpAbs_Dzpe,316.7050402233482
SpAbs_Dzse,320.53136444358825
SpDiam_DzZ,255.17368637681375
SpDiam_Dzi,242.97552064191393
SpDiam_Dzm,255.22746188977868
SpDiam_Dzp,355.44846565501996
SpDiam_Dzv,325.1466099066001
SpMAD_Dzpe,10.953712161541516
SpMAD_Dzse,11.082304822449252
SpMax_Dzpe,158.86553813486455
SpMax_Dzse,160.72617198640307
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.646551724137931
AETA_eta_BR,0.020288866516470442
AETA_eta_FL,0.25390307572695353
AETA_eta_RL,0.4886150494274294
DetourIndex,4161
EState_VSA1,0.0
EState_VSA2,12.072955341486033
EState_VSA3,0.0
EState_VSA4,49.42067822481876
EState_VSA5,5.563451491696996
EState_VSA6,6.196843571613076
EState_VSA7,48.127677328592036
EState_VSA8,44.89763702101062
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.06024096385542168
ETA_shape_x,0.0
ETA_shape_y,0.2746987951807229
GhoseFilter,True
LogEE_Dzare,156.67856908780925
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,312.1951402394122
SpDiam_Dzpe,252.43642683111747
SpDiam_Dzse,255.56152120485274
SpMAD_Dzare,10.80253139238654
SpMax_Dzare,156.67856908780925
TopoPSA(NO),62.190000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8218342115418302
VSA_EState9,58.34483245512482
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6206896551724138
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022988505747126416
FilterItLogS,-5.047758250031819
SpDiam_Dzare,248.7711054250923
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5565476190476193
ETA_epsilon_2,0.7954022988505745
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5052380952380949
ETA_epsilon_5,0.7634408602150535
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.1133377425044097
ETA_dEpsilon_B,0.05130952380952436
ETA_dEpsilon_C,-0.06202821869488534
ETA_dEpsilon_D,0.03196143863552092
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.9310344827586207
MDEDescriptor,"0.0,1.8952968487358643,1.0991398246211752,0.0,21.453614375419782,19.47966354919729,0.0,3.4758598645870142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551853485522243,1.290945263310367,0.09090909090909091"
APolDescriptor,64.78541099999995
BCUTDescriptor,"11.849999999999984,15.99492297342509,-0.2986513922285122,0.27669893501445386,5.052303829507387,10.02957580357852"
BPolDescriptor,35.754588999999996
TPSADescriptor,62.190000000000005
ALOGPDescriptor,"2.734100000000002,7.475302810000011,110.79239999999997"
XLogPDescriptor,3.5500000000000003
VAdjMaDescriptor,6.0
WeightDescriptor,389.2215607
ChiPathDescriptor,"20.053830996061407,14.169836433395455,12.567818821256326,10.185836776000283,8.641386279837773,6.494527647290633,4.028750760812145,3.0159021581740855,16.713626213171988,10.09461110789238,7.555341558873552,5.408921931642083,3.8429479232624373,2.5963614382502462,1.3470671827717993,0.8477645390339017"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.45462125122436753,0.4613244279867238,0.0,0.0,0.03333333333333333,0.17440251516954725,0.16428832167591667"
AtomCountDescriptor,56
BondCountDescriptor,32
SmallRingDescriptor,"4,3,4,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.6436234060726762,0.0,0.1642664266089148,0.0,0.8025500059150233,0.0,0.050384087605078044,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,3,3,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"59.74721992991846,2.0602489631006367,18.371478285425162,2.556535090347012,15.814943195078156"
FractionalPSADescriptor,0.15978045997285886
WienerNumbersDescriptor,"2740.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3515033452983514,5.4759395187431945,6.625687723385225,1.5000184155272709,1.9962178258735497,2.093643891541621"
FractionalCSP3Descriptor,0.30434782608695654
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,11,1,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,11.039480800432667,6.491083676268861"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2669.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.30434782608695654
AutocorrelationDescriptorMass,"31.574370541923347,34.35389161021351,46.627268626755495,42.65836715243047,40.68253140797207"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.39847575141386976,-0.24891084318832415,0.08234193897876048,-0.03749317678836342,0.051068774754467465"
EccentricConnectivityIndexDescriptor,852
AutocorrelationDescriptorPolarizability,"1929.4134147456812,2216.3968977433783,2952.2536344848904,2751.508011445232,2438.83699313431"
