DLiP-ID,T007DN
AATSC4i,-0.00011203508303401568
AATSC4m,-13.024716751385368
AATSC4p,-0.014373583830990747
AATSC4s,-0.21892414209559224
AATSC4v,-3.3518321318957227
AATSC5Z,-0.5259697567389874
AATSC5c,1.7859757271790918e-05
AATSC5d,0.004733727810650885
AATSC5i,0.22187939320099612
AATSC5m,-1.981287214727156
AATSC5p,0.027033747920792738
AATSC5s,-0.31193102363787517
AATSC5v,8.179287668394167
AATSC6Z,-1.0856929540110765
AATSC6c,0.0025890360038063566
AATSC6d,-0.0497442583492127
AATSC6i,0.2140298684445138
AATSC6m,-5.100786639632713
AATSC6p,-0.00870105777991391
AATSC6s,-0.03943137466601797
AATSC6v,-4.3049331355076825
AATSC7Z,0.19144672990826883
AATSC7c,-0.001602925818494577
AATSC7d,0.016624401239785855
AATSC7i,0.14846586471263593
AATSC7m,0.6441287492251299
AATSC7p,0.004194728570336363
AATSC7s,0.03401895291616601
AATSC7v,-4.809781820298829
AATSC8Z,1.2971840559845782
AATSC8c,0.0006467991966246524
AATSC8d,-0.002808143616487816
AATSC8i,-0.12990690033672297
AATSC8m,5.9264103529791905
AATSC8p,-0.001929052795833113
AATSC8s,0.21063474835121043
AATSC8v,1.1521406144423645
ATS0are,257.5821
ATS1are,269.2497
ATS2are,425.9869
ATS3are,537.2548
ATS4are,514.9870999999999
ATS5are,423.98490000000004
ATS6are,382.52570000000003
ATS7are,388.9709
ATS8are,353.0859
ATSC0dv,155.3377651155429
ATSC0pe,5.2889076923076885
ATSC0se,3.85457758974359
ATSC1dv,-6.544703370914206
ATSC1pe,-0.2374414201183441
ATSC1se,0.15041032873109772
ATSC2dv,9.618241735050841
ATSC2pe,1.6138745562130155
ATSC2se,1.1378572373438525
ATSC3dv,-46.12897622584233
ATSC3pe,-1.3419289940828423
ATSC3se,-1.1330685220249828
ATSC4dv,-23.049269080608113
ATSC4pe,-2.509179289940832
ATSC4se,-1.9244566771860598
ATSC5dv,-4.901973198269495
ATSC5pe,-1.2034000000000011
ATSC5se,-1.0326711623931617
ATSC6dv,-35.53725213269373
ATSC6pe,0.1396473372781079
ATSC6se,0.45230103090072304
ATSC7dv,-13.075218545304017
ATSC7pe,0.6548491124260407
ATSC7se,0.7621703550295845
ATSC8dv,51.874903612795364
ATSC8pe,1.2950934911242657
ATSC8se,0.4947747744904649
AXp-0dv,0.5698016236320276
AXp-1dv,0.3300854954644938
AXp-2dv,0.1856331994334938
AXp-3dv,0.10503022619166463
AXp-4dv,0.057604778824527025
AXp-5dv,0.03126937684368262
AXp-6dv,0.01849398604178357
AXp-7dv,0.010048182551677219
BertzCT,1039.362957579291
ECIndex,680
ETA_eta,15.159313995511331
GATS1dv,0.7353578612898569
GATS1pe,0.6700396858759022
GATS1se,0.6231063520108244
GATS2dv,0.7754818190201177
GATS2pe,0.5783690703184315
GATS2se,0.6135040030176973
GATS3dv,1.11686664653332
GATS3pe,1.0910017063571547
GATS3se,1.1053202989077595
GATS4dv,1.185507467230759
GATS4pe,1.4268968968776117
GATS4se,1.4339422433915288
GATS5dv,1.126311971176576
GATS5pe,1.2356336483613024
GATS5se,1.258088975075828
GATS6dv,1.0709842647183572
GATS6pe,0.8518124893106092
GATS6se,0.7919208486176196
GATS7dv,0.912478097908656
GATS7pe,0.6581834342910499
GATS7se,0.5556786553636278
GATS8dv,0.7151753688379748
GATS8pe,0.6164051935020731
GATS8se,0.6301743601075825
LogEE_A,4.178885825849943
LogEE_D,157.89189519413563
MATS1dv,-0.04007685795731762
MATS1pe,-0.04270426427528368
MATS1se,0.03711774797461532
MATS2dv,0.037731430299238616
MATS2pe,0.18594667649856436
MATS2se,0.17988527610687804
MATS3dv,-0.14123668584702606
MATS3pe,-0.12067416538659753
MATS3se,-0.1398073928609059
MATS4dv,-0.07515432650950021
MATS4pe,-0.24029215310969046
MATS4se,-0.2528746115051349
MATS5dv,-0.01893412021715385
MATS5pe,-0.13651968270313217
MATS5se,-0.160744642703408
MATS6dv,-0.1512235351689596
MATS6pe,0.017453368864634892
MATS6se,0.07756456851201536
MATS7dv,-0.05210698700974056
MATS7pe,0.07664773285273731
MATS7se,0.12240504506776025
MATS8dv,0.22074600145178191
MATS8pe,0.16186305342696344
MATS8se,0.084848340534528
MAXaaCH,1.6933289225041417
MAXaasC,0.4638736667506511
MAXssNH,2.3920868816254335
MDEC-22,10.93137817601961
MDEC-23,14.708477147039734
MDEC-33,3.1459519027891525
MDEN-22,1.4056675524550777
MDEO-11,0.454280148208035
MINaaCH,1.4123471329959287
MINaasC,-0.04112771371812629
MINssNH,2.3920868816254335
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5934873949579833
SM1_Dzi,1.4651613167911421
SM1_Dzm,2.604340920935626
SM1_Dzp,-4.661527180581805
SM1_Dzv,-2.2334144422387148
SddssSe,0
SpAD_Dt,454.2385640342149
SpAbs_A,33.256601330894206
SpAbs_D,315.7837903882713
SpMAD_A,1.2791000511882387
SpMAD_D,12.145530399548896
SpMax_A,2.378782280527548
SpMax_D,157.89189519413563
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,112.39
TpiPC10,8.577176431120545
VAdjMat,5.807354922057604
VE1_DzZ,5.01589185533882
VE1_Dzi,5.023319325447271
VE1_Dzm,5.015943059041164
VE1_Dzp,5.014258057950457
VE1_Dzv,5.020019545437136
VE2_DzZ,0.19291891751303153
VE2_Dzi,0.19320458944027966
VE2_Dzm,0.19292088688619863
VE2_Dzp,0.19285607915194064
VE2_Dzv,0.19307767482450522
VE3_DzZ,2.5681226881852104
VE3_Dzi,2.5696023804299286
VE3_Dzm,2.5681328964278265
VE3_Dzp,2.567796910920277
VE3_Dzv,2.568945272236868
VR1_DzZ,151.52457277700682
VR1_Dzi,151.62068885430062
VR1_Dzm,151.5135677788357
VR1_Dzp,152.2355303307655
VR1_Dzv,151.8747936788314
VR2_DzZ,5.827868183731032
VR2_Dzi,5.831564955934639
VR2_Dzm,5.827444914570604
VR2_Dzp,5.855212705029443
VR2_Dzv,5.841338218416592
VR3_DzZ,5.976259253372322
VR3_Dzi,5.976893378939698
VR3_Dzm,5.97618662226288
VR3_Dzp,5.980940308222575
VR3_Dzv,5.978567900628035
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07667923874400984
Xch-7dv,0.10765970104708206
Xpc-4dv,1.870858189981225
Xpc-5dv,2.053799833136239
Xpc-6dv,2.2761333293494497
Zagreb1,134.0
Zagreb2,153.0
fragCpx,134.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,28
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.604669230769232
AATS1are,6.567065853658537
AATS2are,6.6560453125
AATS3are,6.551887804878049
AATS4are,6.688144155844155
AATS5are,6.522844615384616
AATS6are,6.483486440677966
AATS7are,6.174141269841269
AATS8are,5.984506779661016
AATSC0dv,3.983019618347254
AATSC0pe,0.1356130177514792
AATSC0se,0.0988353228139382
AATSC1dv,-0.15962691148571234
AATSC1pe,-0.005791254149227905
AATSC1se,0.0036685446031975055
AATSC2dv,0.1502850271101694
AATSC2pe,0.025216789940828366
AATSC2se,0.017779019333497695
AATSC3dv,-0.5625484905590528
AATSC3pe,-0.01636498773271759
AATSC3se,-0.013817908805182716
AATSC4dv,-0.2993411568910144
AATSC4pe,-0.03258674402520561
AATSC4se,-0.02499294385955922
AATSC5dv,-0.07541497228106915
AATSC5pe,-0.018513846153846172
AATSC5se,-0.015887248652202486
AATSC6dv,-0.602326307333792
AATSC6pe,0.002366904021662846
AATSC6se,0.007666119167808865
AATSC7dv,-0.20754315151276218
AATSC7pe,0.0103944303559689
AATSC7se,0.012097942143326738
AATSC8dv,0.8792356544541587
AATSC8pe,0.02195073713769942
AATSC8se,0.008386013126957033
AETA_eta,0.5830505382888973
ATSC0are,5.512292307692308
ATSC1are,-0.45198934911242683
ATSC2are,2.025802366863904
ATSC3are,-1.7926556213017757
ATSC4are,-2.5054976331360956
ATSC5are,-1.470292307692308
ATSC6are,0.4579218934911243
ATSC7are,0.9267431952662738
ATSC8are,1.424121893491126
BCUTZ-1h,17.001104320421046
BCUTZ-1l,5.698609517747529
BCUTc-1h,0.4622229669854166
BCUTc-1l,-0.3797296532476154
BCUTd-1h,4.043818421461838
BCUTd-1l,0.9716118402056104
BCUTi-1h,14.737101265283236
BCUTi-1l,10.31976886351514
BCUTm-1h,35.45051774798605
BCUTm-1l,11.71072230685388
BCUTp-1h,2.9545815298301976
BCUTp-1l,0.7609956430763539
BCUTs-1h,7.014209339319069
BCUTs-1l,0.29894004994001017
BCUTv-1h,24.441832081215416
BCUTv-1l,14.70185480928465
BalabanJ,1.3643809976723191
Diameter,16
ETA_beta,40.75
GATS1are,0.7413232128854909
GATS2are,0.5779869126413971
GATS3are,1.1389458484019916
GATS4are,1.451500928467093
GATS5are,1.2965958598823883
GATS6are,0.8528655240644811
GATS7are,0.6061298807943367
GATS8are,0.5205549138701075
HybRatio,0.0
Lipinski,True
LogEE_Dt,227.11928201710745
MATS1are,-0.07799678685038855
MATS2are,0.22394917547913876
MATS3are,-0.15467331106960067
MATS4are,-0.23021607180507997
MATS5are,-0.16003784548659084
MATS6are,0.05491256923426468
MATS7are,0.10407615134951818
MATS8are,0.17077626814949243
MAXddssS,-3.7375880720426626
MINddssS,-3.7375880720426626
NsssssAs,0
RotRatio,0.17857142857142858
SM1_Dzpe,1.6255655144632266
SM1_Dzse,1.5876766499266466
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,71.8831475699705
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,196.01885346354055
SpAD_Dzi,220.28146211315115
SpAD_Dzm,195.98297223404742
SpAD_Dzp,294.2855482941783
SpAD_Dzv,280.19371476669846
SpAbs_Dt,454.2385640342149
SpDiam_A,4.757564561055095
SpDiam_D,246.39207687828358
SpMAD_Dt,17.470714001315958
SpMax_Dt,227.11928201710745
SsssssAs,0
VE1_Dzpe,5.022966567462778
VE1_Dzse,5.022272541777636
VE2_Dzpe,0.19319102182549147
VE2_Dzse,0.19316432852990909
VE3_Dzpe,2.569532153882845
VE3_Dzse,2.569393973859712
VMcGowan,260.93
VR1_Dzpe,151.46988724001065
VR1_Dzse,151.49243647949322
VR2_Dzpe,5.825764893846563
VR2_Dzse,5.826632172288201
VR3_Dzpe,5.975898286128321
VR3_Dzse,5.976047144502837
mZagreb1,8.479166666666668
mZagreb2,5.652777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14134082840236686
AATSC1are,-0.011024130466156752
AATSC2are,0.0316531619822485
AATSC3are,-0.021861653918314336
AATSC4are,-0.032538930300468775
AATSC5are,-0.022619881656804737
AATSC6are,0.007761388025273293
AATSC7are,0.014710209448671012
AATSC8are,0.024137659211714
AETA_beta,1.5673076923076923
BCUTdv-1h,6.017560200961738
BCUTdv-1l,0.6442306645798952
BCUTpe-1h,3.5368713732720227
BCUTpe-1l,2.241549858745035
BCUTse-1h,3.768208426701738
BCUTse-1l,2.440176838188724
ETA_alpha,12.647619047619049
ETA_dBeta,8.25
ETA_eta_B,0.4767233894422045
ETA_eta_F,29.98441662747019
ETA_eta_L,4.416749223416593
ETA_eta_R,45.14373062298152
ETA_psi_1,0.5486469737657511
LabuteASA,154.6201554121614
LogEE_DzZ,97.74807152914067
LogEE_Dzi,110.1970834149137
LogEE_Dzm,97.73079046025697
LogEE_Dzp,146.09746480742106
LogEE_Dzv,139.66735460599565
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,54.59730361615449
PEOE_VSA8,6.196843571613076
PEOE_VSA9,21.292889338626225
SM1_Dzare,1.691831476832008
SpAD_Dzpe,222.65456685788223
SpAD_Dzse,222.49169557447559
SpAbs_DzZ,193.8763842935876
SpAbs_Dzi,219.032317908492
SpAbs_Dzm,193.83115565725205
SpAbs_Dzp,296.8564567954238
SpAbs_Dzv,281.56812365422996
SpDiam_Dt,326.4700764096903
SpMAD_DzZ,7.539186671674637
SpMAD_Dzi,8.47236392742889
SpMAD_Dzm,7.537806624386439
SpMAD_Dzp,11.318674934391472
SpMAD_Dzv,10.77668133718071
SpMax_DzZ,97.74807152914067
SpMax_Dzi,110.1970834149137
SpMax_Dzm,97.73079046025697
SpMax_Dzp,146.09746480742106
SpMax_Dzv,139.66735460599565
VE1_Dzare,5.023036001578864
VE2_Dzare,0.19319369236841785
VE3_Dzare,2.56954597711564
VR1_Dzare,151.49206021319011
VR2_Dzare,5.826617700507312
VR3_Dzare,5.9760446607697935
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4864468864468865
AETA_dBeta,0.3173076923076923
AETA_eta_B,0.018335514978546328
AETA_eta_F,1.153246793364238
AETA_eta_L,0.16987497013140743
AETA_eta_R,1.7362973316531354
BCUTare-1h,3.5808382370407235
BCUTare-1l,2.1879168793309693
ETA_beta_s,16.25
ETA_dPsi_A,0.16535302623424886
ETA_dPsi_B,0.0
ETA_eta_BR,0.7347233894422045
ETA_eta_FL,8.020740949514298
ETA_eta_RL,12.437490172930891
LogEE_Dzpe,111.38980517949739
LogEE_Dzse,111.30691227377343
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.508302900116853
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,81.98449798300577
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,221.43283759337325
SpAbs_Dzpe,221.21600114815809
SpAbs_Dzse,221.07684136150982
SpDiam_DzZ,153.76991809670088
SpDiam_Dzi,172.69803813828116
SpDiam_Dzm,153.75652973620163
SpDiam_Dzp,230.35989365737368
SpDiam_Dzv,219.5243391033369
SpMAD_Dzpe,8.563637186841625
SpMAD_Dzse,8.557372906710599
SpMax_Dzpe,111.38980517949739
SpMax_Dzse,111.30691227377343
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.625
AETA_eta_BR,0.02825859190162325
AETA_eta_FL,0.3084900365197807
AETA_eta_RL,0.47836500665118814
DetourIndex,2850
EState_VSA1,10.023291153407584
EState_VSA2,21.485491400378034
EState_VSA3,11.374772549367124
EState_VSA4,0.0
EState_VSA5,42.595045982382736
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,19.93457363665809
EState_VSA9,11.600939890232516
ETA_beta_ns,24.5
ETA_shape_p,0.1355421686746988
ETA_shape_x,0.06588855421686747
ETA_shape_y,0.23719879518072287
GhoseFilter,True
LogEE_Dzare,110.78148923810325
SlogP_VSA10,17.19263532720215
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,219.9476543440582
SpDiam_Dzpe,174.7907887194114
SpDiam_Dzse,174.63318669969232
SpMAD_Dzare,8.516647599745125
SpMax_Dzare,110.78148923810325
TopoPSA(NO),104.01
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.636235300406682
VSA_EState9,41.82650502673455
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9423076923076923
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013553113553113505
FilterItLogS,-5.4399653249532305
SpDiam_Dzare,173.8084521032639
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6910866910866911
ETA_epsilon_2,0.8866300366300363
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5773160173160176
ETA_epsilon_5,0.8447278911564623
AETA_beta_ns_d,0.09615384615384616
ETA_dEpsilon_A,0.2505461505461503
ETA_dEpsilon_B,0.11377067377067351
ETA_dEpsilon_C,-0.1367754767754768
ETA_dEpsilon_D,0.04190214547357396
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,0.0,0.0,0.0,10.93137817601961,14.708477147039734,0.0,3.1459519027891525,0.0,0.0,0.454280148208035,0.0,0.0,0.0,0.0,0.0,1.4056675524550777,0.0,0.0"
APolDescriptor,50.474308999999984
BCUTDescriptor,"11.85000000000001,34.96885410515823,-0.35844371949369547,0.246275861035943,5.221490624873955,11.597445345638782"
BPolDescriptor,24.407690999999996
TPSADescriptor,112.39
ALOGPDescriptor,"4.845300000000002,23.476932090000016,97.01109999999998"
XLogPDescriptor,4.525
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,388.03968906
ChiPathDescriptor,"18.57070333293597,12.437490172930893,11.625386523760922,9.181387365484536,6.927192894289372,5.467867156232251,3.4456957455312955,2.248469079849879,14.202087404403233,8.129326855640247,5.977105209366081,3.9078025506664047,2.4115546471439084,1.5426736912206127,0.7621505480291413,0.39344819700375666"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.35695630133467204,0.0,0.0,0.0,0.07667923874400985,0.0906387341018186"
AtomCountDescriptor,39
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2785913394361827,0.20412414523193154,0.5151283791960046,0.10206207261596577,0.7707526963372393,0.025499585890087693,0.10089808605180992,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,15,0,0,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"52.6499866882705,2.024999488010404,25.7594906089602,7.497680660908623,12.25777525186035"
FractionalPSADescriptor,0.2896353212534965
WienerNumbersDescriptor,"1982.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.358049775898202,5.770947373909205,7.401401507533087,1.2874715209609136,1.360151082904894,1.3933401970548336"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,5.9972838388411045"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1031.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"43.60403125802755,40.370791962629006,53.14445666382049,56.775483099094515,45.49681420956786"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.41142803814626216,-0.16540944534960653,0.020564668756166787,-0.10720348326145722,0.04237684875304426"
EccentricConnectivityIndexDescriptor,680
AutocorrelationDescriptorPolarizability,"1833.2332370880122,2097.3979504141594,2854.2856244191853,2713.3872676052356,2222.0705890568283"
