DLiP-ID,I000TN
AATSC5c,-0.0008586218795831941
AATSC5d,0.0299145299145299
AATSC5i,-0.23297596010550523
AATSC5m,-14.63672957852564
AATSC5p,-0.038552703256060285
AATSC5s,-0.5659793921557325
AATSC5v,-14.425515430431565
AATSC6Z,2.4741794640168617
AATSC6c,-0.0030973590805585924
AATSC6d,-0.04336043360433604
AATSC6i,-0.18176891985763138
AATSC6m,11.07361079352981
AATSC6p,0.002457409810123443
AATSC6s,-0.0520412134336345
AATSC6v,2.7969522155274498
AATSC7Z,-1.40403608736942
AATSC7c,0.005552175526004213
AATSC7d,-0.0991452991452991
AATSC7i,-0.22195820044548023
AATSC7m,-5.990895576388889
AATSC7p,-0.08871198489321332
AATSC7s,0.7875086395408899
AATSC7v,-7.316600135070384
AATSC8Z,-2.8872000931749358
AATSC8c,-0.003372844334419287
AATSC8d,0.06708595387840673
AATSC8i,0.4413261146752117
AATSC8m,-13.359406999344865
AATSC8p,0.054689889056796344
AATSC8s,-0.9284757687551304
AATSC8v,-1.1479409853055422
ATS0are,226.4934
ATS1are,242.2698
ATS2are,411.4320000000001
ATS3are,472.22200000000004
ATS4are,513.6899999999999
ATS5are,495.45
ATS6are,479.2738
ATS7are,404.61189999999993
ATS8are,331.54300000000006
ATSC0dv,153.46913580246908
ATSC0pe,4.714999999999996
ATSC0se,3.246868972222221
ATSC1dv,30.98010973936899
ATSC1pe,0.46905555555555245
ATSC1se,0.7088299182098761
ATSC2dv,69.45233196159123
ATSC2pe,2.513322222222217
ATSC2se,1.5759873279320984
ATSC3dv,-30.332304526748985
ATSC3pe,-1.3582666666666718
ATSC3se,-1.2745320254629626
ATSC4dv,-85.54869684499316
ATSC4pe,-2.544177777777785
ATSC4se,-2.015520410493827
ATSC5dv,-93.12757201646093
ATSC5pe,-3.695500000000003
ATSC5se,-2.1642537453703694
ATSC6dv,27.709190672153635
ATSC6pe,0.9222111111111185
ATSC6se,0.4745321743827159
ATSC7dv,69.22393689986284
ATSC7pe,4.343755555555555
ATSC7se,2.9098707168209863
ATSC8dv,-113.84190672153636
ATSC8pe,-3.9234777777777774
ATSC8se,-2.254786736882715
AXp-0dv,0.6098834123302181
AXp-1dv,0.36416313276259155
AXp-2dv,0.20716800871832225
AXp-3dv,0.11487614648008251
AXp-4dv,0.06803229806472132
AXp-5dv,0.03955770684651893
AXp-6dv,0.02269395093419773
AXp-7dv,0.012521651200398996
BertzCT,726.0295508792229
ECIndex,316
ETA_eta,15.325118052696826
GATS1dv,0.5794829564458973
GATS1pe,0.5535203996204722
GATS1se,0.45783921682278444
GATS2dv,0.6925583064670833
GATS2pe,0.5502414552573621
GATS2se,0.5781054872522591
GATS3dv,1.1014399485158075
GATS3pe,1.1228059384941678
GATS3se,1.1931553546334035
GATS4dv,1.3537828815059132
GATS4pe,1.3877332979851542
GATS4se,1.5047281159319958
GATS5dv,1.3006178721929673
GATS5pe,1.4615309840389377
GATS5se,1.4803499163838434
GATS6dv,0.8002147463756034
GATS6pe,0.7106413108139567
GATS6se,0.6734906749603481
GATS7dv,0.7555181525095452
GATS7pe,0.5741895750061179
GATS7se,0.5944651296767146
GATS8dv,1.6523511671217581
GATS8pe,1.9380779927569582
GATS8se,1.8870421144135705
LogEE_A,3.9721135999167956
LogEE_D,81.87927444898213
MATS1dv,0.19124091299764176
MATS1pe,0.09424568845230731
MATS1se,0.20682173692699174
MATS2dv,0.2506426242087091
MATS2pe,0.29522669059466483
MATS2se,0.26882961017304957
MATS3dv,-0.09486927841686114
MATS3pe,-0.1382752916224821
MATS3se,-0.18842009870312415
MATS4dv,-0.25084466253720555
MATS4pe,-0.24281654294803906
MATS4se,-0.2793411722128917
MATS5dv,-0.2800690581239212
MATS5pe,-0.3617423933436665
MATS5se,-0.30764602839314337
MATS6dv,0.07926682114540559
MATS6pe,0.08586917724956752
MATS6se,0.0641637221248565
MATS7dv,0.24981838208449111
MATS7pe,0.5102380292030348
MATS7se,0.4963614850148477
MATS8dv,-0.503857519925081
MATS8pe,-0.5652181916404894
MATS8se,-0.47170158954485447
MAXaaCH,1.8637674792139078
MAXaasC,0.8550666099773245
MAXsCH3,1.8427119813974973
MAXssNH,2.681386290627362
MDEC-11,0.25
MDEC-12,2.0617066417728895
MDEC-13,4.008290259196815
MDEC-22,4.800118251432385
MDEC-23,11.031314457939052
MDEC-33,5.5051768096125775
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.603562925170068
MINaasC,0.27953703703703714
MINsCH3,1.8184064258419417
MINssNH,2.681386290627362
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,277.091599990204
SpAbs_A,25.4026700242281
SpAbs_D,163.75854889796426
SpMAD_A,1.270133501211405
SpMAD_D,8.187927444898216
SpMax_A,2.4514599589859594
SpMax_D,81.87927444898213
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.58
TpiPC10,8.186460079468308
VAdjMat,5.459431618637297
VE1_DzZ,4.388910260488294
VE1_Dzi,4.40086161452013
VE1_Dzm,4.388895538369488
VE1_Dzp,4.377059217626228
VE1_Dzv,4.385155696304329
VE2_DzZ,0.2194455130244147
VE2_Dzi,0.22004308072600648
VE2_Dzm,0.21944477691847442
VE2_Dzp,0.2188529608813114
VE2_Dzv,0.21925778481521646
VE3_DzZ,2.1722281445972915
VE3_Dzi,2.1749475237954847
VE3_Dzm,2.1722247902011835
VE3_Dzp,2.169524267949797
VE3_Dzv,2.1713723123225805
VR1_DzZ,106.29818503573388
VR1_Dzi,105.92613375300148
VR1_Dzm,106.29918224125063
VR1_Dzp,107.63495983814964
VR1_Dzv,107.04750203283461
VR2_DzZ,5.314909251786694
VR2_Dzi,5.296306687650074
VR2_Dzm,5.314959112062532
VR2_Dzp,5.381747991907482
VR2_Dzv,5.352375101641731
VR3_DzZ,5.359395391780279
VR3_Dzi,5.35588918037145
VR3_Dzm,5.359404772945525
VR3_Dzp,5.371892681076259
VR3_Dzv,5.366419860739866
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.1995984685260188
Xch-6dv,0.31755812579695747
Xch-7dv,0.310422921951118
Xpc-4dv,2.0041082729442428
Xpc-5dv,2.723398172526124
Xpc-6dv,3.2053203854603387
Zagreb1,110.0
Zagreb2,131.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,22
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.291483333333334
AATS1are,6.375521052631579
AATS2are,6.329723076923078
AATS3are,6.296293333333334
AATS4are,6.421124999999999
AATS5are,6.351923076923077
AATS6are,5.84480243902439
AATS7are,6.224798461538461
AATS8are,6.255528301886794
AATSC0dv,4.263031550068586
AATSC0pe,0.13097222222222213
AATSC0se,0.09019080478395058
AATSC1dv,0.8152660457728682
AATSC1pe,0.012343567251461907
AATSC1se,0.018653418900259896
AATSC2dv,1.0684974147937112
AATSC2pe,0.03866649572649565
AATSC2se,0.02424595889126305
AATSC3dv,-0.4044307270233198
AATSC3pe,-0.01811022222222229
AATSC3se,-0.01699376033950617
AATSC4dv,-1.0693587105624145
AATSC4pe,-0.031802222222222315
AATSC4se,-0.025194005131172835
AATSC5dv,-1.1939432309802684
AATSC5pe,-0.04737820512820517
AATSC5se,-0.027746842889363712
AATSC6dv,0.33791695941650773
AATSC6pe,0.011246476964769738
AATSC6se,0.005786977736374584
AATSC7dv,1.0649836446132743
AATSC7pe,0.06682700854700854
AATSC7se,0.04476724179724594
AATSC8dv,-2.1479605041799315
AATSC8pe,-0.07402788259958071
AATSC8se,-0.04254314597891915
AETA_eta,0.7662559026348413
ATSC0are,5.078999999999999
ATSC1are,0.29619999999999985
ATSC2are,2.7527999999999992
ATSC3are,-1.5819999999999987
ATSC4are,-2.6707999999999985
ATSC5are,-3.6995999999999976
ATSC6are,0.5841999999999983
ATSC7are,5.083899999999998
ATSC8are,-4.0505999999999975
BCUTZ-1h,16.01312220925356
BCUTZ-1l,5.686475482221474
BCUTc-1h,0.44554877828096967
BCUTc-1l,-0.4660052773655906
BCUTd-1h,4.043813744595527
BCUTd-1l,0.9716155153342944
BCUTi-1h,14.564985492878785
BCUTi-1l,10.319770710510646
BCUTm-1h,32.06654373036018
BCUTm-1l,11.697860521045687
BCUTp-1h,2.9545690449687227
BCUTp-1l,0.7157161936527054
BCUTs-1h,7.014204713605022
BCUTs-1l,0.29893782383766465
BCUTv-1h,24.441830139682132
BCUTv-1l,14.681718422626696
BalabanJ,1.631060163089992
Diameter,9
ETA_beta,25.5
GATS1are,0.5974691972103915
GATS2are,0.5509980765444439
GATS3are,1.1459978998490514
GATS4are,1.410496037605828
GATS5are,1.4606127038938614
GATS6are,0.71668491492948
GATS7are,0.5336377542520484
GATS8are,1.940773514322757
HybRatio,0.35714285714285715
Lipinski,True
LogEE_Dt,138.545799995102
MATS1are,0.05524916840239997
MATS2are,0.300182652551229
MATS3are,-0.1495097460129946
MATS4are,-0.2366331955109273
MATS5are,-0.3361897405606796
MATS6are,0.05049774537910752
MATS7are,0.5543804807124356
MATS8are,-0.5417111524702156
MAXddssS,-3.4373261526832954
MAXssCH2,0.9194321092634585
MAXsssCH,0.09974101368942612
MINddssS,-3.4373261526832954
MINssCH2,0.9194321092634585
MINsssCH,0.09974101368942612
NsssssAs,0
RotRatio,0.18181818181818182
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,9.878758121577533
SMR_VSA4,0.0
SMR_VSA5,37.626441949899004
SMR_VSA6,0.0
SMR_VSA7,35.719643687569345
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,109.31085818574512
SpAD_Dzi,129.80273863309873
SpAD_Dzm,109.31045182161785
SpAD_Dzp,138.65485735757915
SpAD_Dzv,140.91013295023356
SpAbs_Dt,277.0915999902039
SpDiam_A,4.844381939080357
SpDiam_D,120.92852104412941
SpMAD_Dt,13.854579999510198
SpMax_Dt,138.545799995102
SsssssAs,0
VE1_Dzpe,4.397876996260971
VE1_Dzse,4.396860538350724
VE2_Dzpe,0.21989384981304855
VE2_Dzse,0.2198430269175362
VE3_Dzpe,2.1742691041933897
VE3_Dzse,2.174037952800691
VMcGowan,207.95999999999975
VR1_Dzpe,105.97677179476257
VR1_Dzse,106.02540223252448
VR2_Dzpe,5.2988385897381285
VR2_Dzse,5.301270111626224
VR3_Dzpe,5.356367116646973
VR3_Dzse,5.356825889665108
mZagreb1,6.979166666666666
mZagreb2,4.208333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1410833333333333
AATSC1are,0.00779473684210526
AATSC2are,0.04235076923076922
AATSC3are,-0.021093333333333318
AATSC4are,-0.033384999999999984
AATSC5are,-0.0474307692307692
AATSC6are,0.007124390243902418
AATSC7are,0.07821384615384612
AATSC8are,-0.07642641509433958
AETA_beta,1.275
BCUTdv-1h,6.03345305962517
BCUTdv-1l,0.6442327848054268
BCUTpe-1h,3.537069886603613
BCUTpe-1l,2.23134755801159
BCUTse-1h,3.768249522010975
BCUTse-1l,2.429389407898973
ETA_alpha,9.633333333333333
ETA_dBeta,0.5
ETA_eta_B,0.44304988463099093
ETA_eta_F,17.203403633121074
ETA_eta_L,4.7799260631806035
ETA_eta_R,32.5285216858179
ETA_psi_1,0.5547024952015356
LabuteASA,117.5833483708306
LogEE_DzZ,54.36152950796628
LogEE_Dzi,64.9455193782134
LogEE_Dzm,54.36089522450981
LogEE_Dzp,68.58772133688211
LogEE_Dzv,70.20335840279336
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,44.38530327385348
PEOE_VSA8,11.605292320844956
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,127.93976633187508
SpAD_Dzse,126.64419544994215
SpAbs_DzZ,107.98228675717368
SpAbs_Dzi,129.00803752314636
SpAbs_Dzm,107.98392718426322
SpAbs_Dzp,141.0345511721108
SpAbs_Dzv,142.0847706210762
SpDiam_Dt,203.05646585337294
SpMAD_DzZ,5.465542909287256
SpMAD_Dzi,6.490136931654936
SpMAD_Dzm,5.465522591080893
SpMAD_Dzp,6.932742867878957
SpMAD_Dzv,7.045506647511678
SpMax_DzZ,54.36152950796628
SpMax_Dzi,64.9455193782134
SpMax_Dzm,54.36089522450981
SpMax_Dzp,68.58772133688211
SpMax_Dzv,70.20335840279336
VE1_Dzare,4.398698426882655
VE2_Dzare,0.21993492134413276
VE3_Dzare,2.174455865651016
VR1_Dzare,105.91935959473385
VR2_Dzare,5.295967979736693
VR3_Dzare,5.35582522660814
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48166666666666663
AETA_dBeta,0.025
AETA_eta_B,0.022152494231549545
AETA_eta_F,0.8601701816560536
AETA_eta_L,0.23899630315903017
AETA_eta_R,1.626426084290895
BCUTare-1h,3.581273109804366
BCUTare-1l,2.178853703276056
ETA_beta_s,12.5
ETA_dPsi_A,0.15929750479846438
ETA_dPsi_B,0.0
ETA_eta_BR,0.7010498846309909
ETA_eta_FL,4.691237614561501
ETA_eta_RL,9.471163677742105
LogEE_Dzpe,64.0253911218739
LogEE_Dzse,63.376966049523105
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,19.616301070602344
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,24.295818659574923
SlogP_VSA6,33.68404668633757
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,128.21931172378882
SpAbs_Dzpe,126.94062312502075
SpAbs_Dzse,125.65656560800565
SpDiam_DzZ,80.59068628810441
SpDiam_Dzi,97.06793081439362
SpDiam_Dzm,80.58821328280246
SpDiam_Dzp,98.9628562047899
SpDiam_Dzv,102.75940407546395
SpMAD_Dzpe,6.396988316593754
SpMAD_Dzse,6.332209772497107
SpMax_Dzpe,64.0253911218739
SpMax_Dzse,63.376966049523105
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.03505249423154955
AETA_eta_FL,0.23456188072807507
AETA_eta_RL,0.47355818388710524
DetourIndex,1352
EState_VSA1,10.023291153407584
EState_VSA2,10.937324304665736
EState_VSA3,5.760247418874442
EState_VSA4,29.66247422409447
EState_VSA5,0.0
EState_VSA6,18.19910120538483
EState_VSA7,19.913841467842857
EState_VSA8,9.878758121577533
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.17301038062283736
ETA_shape_x,0.08650519031141869
ETA_shape_y,0.31141868512110726
GhoseFilter,True
LogEE_Dzare,64.16985027179913
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,127.13581234550384
SpDiam_Dzpe,95.5345710601103
SpDiam_Dzse,94.40821216951854
SpMAD_Dzare,6.410965586189441
SpMax_Dzare,64.16985027179913
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.58284071344587
VSA_EState9,22.437818772570754
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.018333333333333358
FilterItLogS,-4.493777399951842
SpDiam_Dzare,95.89971667905694
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6157407407407409
ETA_epsilon_2,0.8683333333333332
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5583333333333337
ETA_epsilon_5,0.8412698412698412
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.17288359788359775
ETA_dEpsilon_B,0.05740740740740724
ETA_dEpsilon_C,-0.11547619047619051
ETA_dEpsilon_D,0.027063492063492012
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.25,2.0617066417728895,4.008290259196815,0.0,4.800118251432385,11.031314457939052,0.0,5.5051768096125775,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,42.81468799999998
BCUTDescriptor,"11.849999999999996,31.97207200175182,-0.21740348434726145,0.2411693127588895,6.2265165649125835,11.978694732179262"
BPolDescriptor,26.543311999999997
TPSADescriptor,80.58000000000001
ALOGPDescriptor,"1.0735999999999994,1.152616959999999,72.0807"
XLogPDescriptor,2.411
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,292.0881635
ChiPathDescriptor,"14.328062645816686,9.471163677742108,9.368958321201715,6.978775339166447,5.802513594335139,4.166237692377762,2.3230941475972293,1.8538952511372389,11.584913436574878,6.898521903411437,5.55025634441295,3.4557067179693877,2.4561737530203915,1.4766702122207043,0.7532597951445188,0.4709378825395865"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.09622504486493763,0.5943886889495746,0.6789293013540798,0.2886751345948129,0.14433756729740646,0.02282177322938192,0.20112250958615016,0.1914915409504472"
AtomCountDescriptor,36
BondCountDescriptor,22
SmallRingDescriptor,"3,2,3,2,1,0,1,1,0,0,0"
ChiClusterDescriptor,"2.1481208267500973,0.20412414523193154,0.5611521083485708,0.10206207261596577,0.8329550074083736,0.025499585890087693,0.13294007452145623,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,7,2,2,3,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"40.00109564383336,2.000054782191668,17.210466466699607,7.9126293901544225,5.859910968142566"
FractionalPSADescriptor,0.2758756090436373
WienerNumbersDescriptor,"794.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.924302205884278,6.399282857737659,7.981391074929212,1.3661061263498784,1.9075795175265726,1.9616746736931039"
FractionalCSP3Descriptor,0.35714285714285715
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,5.652892561983471,3.276621058893516"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1064.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.35714285714285715
AutocorrelationDescriptorMass,"29.171120747625807,32.11395681943971,39.5482993280786,40.000604367994214,37.32521791315338"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.27246607594167316,-0.09802476064053087,0.008966411036902452,-0.0328802039473047,0.017154721314690414"
EccentricConnectivityIndexDescriptor,316
AutocorrelationDescriptorPolarizability,"1503.364036522491,1782.5801522953789,2434.306519113313,2355.5724307788996,2171.6057860265046"
